DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2020,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario,O3 Promedio de 8 hrs. ,SO2 promedio de 24 hrs.,CO Promedio de 8 hrs.,PM10 Promedio ponderado  de 12 hrs.,PM2.5 Promedio ponderado  de 12 hrs.,NO2 Horario
MAY,14,22,27.07,53.889702,10.261653,0.719776,43.0419,17.1701,18.56
MAY,14,23,23.89,48.633767,10.297877,0.732921,56.3353,28.134,9.76
MAY,15,0,19.35,42.318731,10.298971,0.736805,56.9162,40.1064,11.58
MAY,15,1,19.5,36.26445,10.299697,0.73924,53.9335,35.9538,15.6
MAY,15,2,23.21,31.311879,10.292501,0.7309,45.8046,30.6553,14.22
MAY,15,3,30.01,27.727869,10.272511,0.718996,38.9643,25.2119,12.25
MAY,15,4,16.13,23.749444,10.307758,0.709836,37.1851,23.6154,19.5
MAY,15,5,18.18,22.168464,10.356175,0.677881,45.9035,22.4978,16.65
MAY,15,6,14.43,20.588524,10.340233,0.67055,47.3602,25.8991,17.69
MAY,15,7,4.48,18.162558,10.329071,0.716132,55.2428,28.3919,24.63
MAY,15,8,5.05,16.375236,10.350228,0.791096,58.3703,30.0192,25.43
MAY,15,9,15.98,15.934889,10.35293,0.852254,62.8275,33.6013,29.09
MAY,15,10,49.87,19.267776,10.388787,0.892618,61.8228,33.4708,16.52
MAY,15,11,56.7,22.60442,10.388348,0.917072,50.122,37.1006,9.91
MAY,15,12,57.52,27.778107,10.390755,0.936255,40.8906,32.9698,7.44
MAY,15,13,62.83,33.359032,10.399898,0.952197,36.7212,27.9414,6.99
MAY,15,14,50.63,37.88407,10.411357,0.957142,34.7133,26.1342,10.54
MAY,15,15,56.44,44.378431,10.420047,0.914823,31.4695,26.768,8.71
MAY,15,16,47.3,49.65938,10.42774,0.846815,31.9953,26.1154,10.07
MAY,15,17,43.29,53.072946,10.43062,0.795369,31.6123,22.028,7.71
MAY,15,18,39.2,51.738696,10.425457,0.770724,32.7865,19.2382,6.88
MAY,15,19,35.58,49.098292,10.420765,0.760599,31.335,17.3483,8.61
MAY,15,20,30.45,45.714327,10.434312,0.767885,33.0023,13.8054,12.31
MAY,15,21,29.67,41.569206,10.43462,0.775277,35.0121,16.8358,12.16
MAY,15,22,25.27,38.399723,10.443918,0.777459,41.0737,18.7916,11.61
MAY,15,23,26.63,34.6735,10.416959,0.763158,50.4418,27.4914,6.81
MAY,16,0,29.53,32.451902,10.403241,0.751263,48.2565,27.6536,5.27
MAY,16,1,32.86,31.148873,10.387728,0.736563,46.3579,25.7972,4.17
MAY,16,2,25.02,29.375879,10.384384,0.729896,40.3086,20.6087,11.81
MAY,16,3,17.16,27.073952,10.383728,0.724268,39.9759,23.4016,20.4
MAY,16,4,36.84,27.872244,10.351654,0.708415,39.8753,25.5419,9.21
MAY,16,5,34.21,28.439538,10.312888,0.693168,41.0041,30.85,13.04
MAY,16,6,18.89,27.6413,10.326104,0.692963,44.5028,33.2013,22.51
MAY,16,7,7.55,25.256311,10.335807,0.758953,50.5723,34.6524,27.51
MAY,16,8,11.04,22.945362,10.324537,0.864443,57.5792,35.9833,29.2
MAY,16,9,32.01,22.839172,10.315985,0.927523,60.4885,39.7383,22.1
MAY,16,10,53.46,26.394158,10.27146,0.948926,53.6492,39.9597,8.39
MAY,16,11,57.72,31.463739,10.26826,0.964726,42.2537,34.6666,6.53
MAY,16,12,52.95,33.477091,10.270174,0.985051,38.9353,28.0529,8.16
MAY,16,13,45.96,34.946747,10.274937,1.021744,40.5689,26.127,9.31
MAY,16,14,37.7,37.298439,10.265187,1.008655,40.8457,28.6369,6.89
MAY,16,15,43.95,41.848922,10.25616,0.945348,41.5193,23.4931,5.24
MAY,16,16,42.52,45.783296,10.242341,0.842861,35.4846,19.7745,3.42
MAY,16,17,39.59,46.730827,10.234598,0.786996,29.9123,16.6144,3.49
MAY,16,18,42.76,45.393783,10.236725,0.76361,26.1366,15.1427,3.71
MAY,16,19,42.97,43.549977,10.242527,0.751534,28.8611,14.647,5.9
MAY,16,20,37.78,41.654881,10.242568,0.752445,33.9252,20.513,10.56
MAY,16,21,38.37,40.706163,10.279793,0.744703,38.9084,24.857,15.1
MAY,16,22,37.77,40.715017,10.25762,0.759018,48.2522,29.8693,12.33
MAY,16,23,22.66,38.053273,10.27449,0.771998,56.0447,29.8516,9.39
MAY,17,0,30,36.489336,10.287533,0.784354,60.8416,41.3628,10.75
MAY,17,1,29.62,35.242025,10.304499,0.789549,56.8805,36.6354,11.05
MAY,17,2,31.51,33.835788,10.32631,0.795349,47.2456,30.5355,10.94
MAY,17,3,28.21,31.991073,10.40231,0.789169,44.9056,28.5217,12.08
MAY,17,4,27.9,30.755765,10.445219,0.767044,42.1552,26.7057,8.38
MAY,17,5,29.39,29.632423,10.496858,0.735242,40.6983,26.9945,6.44
MAY,17,6,24.59,27.984425,10.55655,0.723885,45.8396,26.3034,11.1
MAY,17,7,18.18,27.424313,10.555664,0.746651,47.306,30.5855,15.31
MAY,17,8,19.12,26.064029,10.533556,0.758387,45.1741,31.3148,15.27
MAY,17,9,33.7,26.574454,10.540774,0.781572,45.84,32.1018,12.29
MAY,17,10,55.68,29.5963,10.542654,0.785138,43.4528,35.8277,4.83
MAY,17,11,57.25,33.226454,10.54466,0.789045,35.3784,32.5062,3.87
MAY,17,12,60.54,37.306242,10.543822,0.791429,32.6019,29.0813,4.1
MAY,17,13,68.29,42.169367,10.551717,0.788631,27.7349,25.8591,3.32
MAY,17,14,64.31,47.134423,10.561644,0.769366,24.5562,22.1767,3.33
MAY,17,15,63.58,52.809515,10.566188,0.724225,21.2549,20.7555,2.98
MAY,17,16,68.56,58.988617,10.639185,0.693326,18.3301,16.3451,1.38
MAY,17,17,71.6,63.726685,10.870867,0.658138,17.5822,14.4964,2.59
MAY,17,18,74.37,66.06236,10.974299,0.638794,19.3707,16.3282,2.6
MAY,17,19,67.61,67.35735,11.002308,0.634749,19.9934,13.9839,6.68
MAY,17,20,45.95,65.533892,11.00178,0.681537,24.2982,12.9588,20.47
MAY,17,21,17.24,59.152629,10.980133,0.804496,33.1131,13.3706,38.97
MAY,17,22,9.43,52.29319,10.995707,0.89267,48.5612,19.3918,40.55
MAY,17,23,21.15,46.988941,11.939255,0.944436,56.1029,29.7401,25.74
MAY,18,0,33.72,42.634883,14.636561,1.008778,68.2076,29.697,9.65
MAY,18,1,42.1,38.946968,15.92435,1.031122,65.9903,37.1245,2.29
MAY,18,2,45.61,35.351935,16.034813,1.039998,49.3082,29.7301,NA
MAY,18,3,35.71,31.364403,17.246337,1.233054,37.5453,22.327,8.87
MAY,18,4,41.08,30.75536,22.753269,1.208354,30.681,20.7455,6.38
MAY,18,5,38.5,33.413008,22.968438,1.085185,25.1118,21.0739,4.68
MAY,18,6,20.43,34.788174,23.038782,1.01321,26.6108,19.0718,14.43
MAY,18,7,21.67,34.853894,23.283639,0.983746,36.0841,19.3301,15.59
MAY,18,8,19.08,33.023992,24.215311,0.963287,44.5579,26.4079,18.3
MAY,18,9,27.49,31.197765,26.625619,0.967886,46.8167,26.5507,12.48
MAY,18,10,42.73,30.838194,28.475264,0.978841,50.518,31.4176,8.7
MAY,18,11,59.9,33.861815,29.187817,0.796437,49.1749,33.7289,6.04
MAY,18,12,68.89,37.337856,29.702191,0.78864,44.9332,33.467,6.52
MAY,18,13,73.01,41.650635,30.05652,0.814753,45.1407,32.1756,8.82
MAY,18,14,75.39,48.520183,30.278005,0.82556,42.3695,29.3874,7.03
MAY,18,15,70.8,54.661685,30.380948,0.82282,39.8302,29.7402,8.54
MAY,18,16,79.44,62.206285,30.420272,0.792765,36.3493,26.8483,4.6
MAY,18,17,73.87,68.003762,30.255264,0.778029,34.4696,26.8815,7.45
MAY,18,18,73.72,71.877414,30.202214,0.777716,33.6906,25.1817,7.45
MAY,18,19,67.88,72.874337,30.23014,0.787877,35.568,20.9272,13.78
MAY,18,20,55.18,71.16079,30.27445,0.814718,37.6243,23.7243,20.17
MAY,18,21,35.76,66.50485,30.303174,0.855914,44.478,28.1019,29.24
MAY,18,22,33.05,61.2121,31.170848,0.856093,54.9035,29.9102,21.42
MAY,18,23,33.32,56.526319,32.29641,0.838348,60.4008,30.9434,12.93
MAY,19,0,38.52,51.411808,38.204077,0.827036,53.364,30.8122,11.45
MAY,19,1,19.09,44.564779,43.304913,0.810135,56.1349,26.9091,20.76
MAY,19,2,29.16,38.993958,44.478174,0.787875,59.5706,44.0168,6.6
MAY,19,3,31.8,34.484804,43.352284,0.753051,45.1515,38.274,5.18
MAY,19,4,22.79,30.436205,38.018952,0.698887,42.3085,29.0142,12.82
MAY,19,5,30.5,29.778801,37.816919,0.635822,42.8529,26.7474,11.33
MAY,19,6,8.78,26.745878,37.779741,0.641298,46.5712,30.3204,24.45
MAY,19,7,12.43,24.135251,37.69036,0.722727,56.3161,30.1692,27.18
MAY,19,8,24.61,22.396295,36.790662,0.791018,63.7955,35.9298,21.49
MAY,19,9,41.66,25.217359,34.396966,0.854358,64.6661,42.7219,15.82
MAY,19,10,58.14,28.840165,32.584761,0.927624,64.0989,47.1174,10.04
MAY,19,11,64.54,32.931747,31.895672,0.97414,60.2632,47.9799,7.4
MAY,19,12,74.9,39.445523,31.404113,1.013588,66.5045,46.1424,7.66
MAY,19,13,80.54,45.70049,31.057939,1.038698,153.3415,47.2105,6.97
MAY,19,14,79.9,54.589868,30.852988,1.038943,187.5901,45.2392,7.94
MAY,19,15,83.07,63.419769,30.764947,0.976963,118.3373,44.788,6.17
MAY,19,16,85.14,70.985221,30.67531,0.924774,81.0308,39.6306,5.26
MAY,19,17,84.48,76.337627,30.626886,0.883186,62.7613,38.0247,5.07
MAY,19,18,77.44,78.750696,30.597091,0.837995,56.731,38.0291,7.03
MAY,19,19,76.82,80.286819,30.555851,0.823536,56.0184,34.9298,10.74
MAY,19,20,59.41,78.349946,30.529137,0.835702,61.5165,31.5412,19.57
MAY,19,21,41.62,73.485336,30.510616,0.879766,64.7861,32.2179,25.59
MAY,19,22,60.57,71.069965,29.636996,0.8708,70.2614,33.11,7.53
MAY,19,23,62.55,68.504382,27.569571,0.865634,70.6319,41.0938,4.06
MAY,20,0,53.55,64.556382,18.982284,0.870493,69.1121,45.5297,6.17
MAY,20,1,50.52,60.311026,12.655717,0.880981,64.1395,47.8266,9.86
MAY,20,2,52.47,57.189213,11.367981,0.890613,72.0361,53.66,7.22
MAY,20,3,41.43,52.765271,11.217868,0.886129,72.5779,58.6224,10.9
MAY,20,4,32.39,49.38759,11.027772,0.858993,69.3942,52.8287,16.42
MAY,20,5,34.04,48.440027,10.97026,0.803735,67.8043,51.335,14.53
MAY,20,6,30.85,44.724773,10.878202,0.82129,67.4724,50.4308,18.06
MAY,20,7,24.31,39.944981,10.715699,0.862003,66.8861,47.8295,20.6
MAY,20,8,25.94,36.493333,10.691752,0.898862,65.8231,45.9534,17.52
MAY,20,9,35.85,34.659206,10.669148,0.926448,63.663,46.7665,14.8
MAY,20,10,43.17,33.497463,10.63798,0.924028,56.3159,43.9,8.78
MAY,20,11,44.64,33.897902,10.606908,0.916308,42.3368,35.6459,6.26
MAY,20,12,48.83,35.953411,10.572469,0.904719,35.4776,26.6778,5
MAY,20,13,52.93,38.314606,10.54473,0.90084,31.6153,22.3384,7.97
MAY,20,14,61.42,42.135023,10.52471,0.879868,34.9793,22.0266,8.9
MAY,20,15,72.02,48.098527,10.514615,0.839556,61.1207,23.2802,6.47
MAY,20,16,78.37,54.652877,10.50462,0.794212,63.48,27.7986,5.14
MAY,20,17,74.36,59.466586,10.498579,0.762366,51.6207,27.3403,7.76
MAY,20,18,73.08,63.204548,10.485177,0.75649,42.5488,28.7943,8.15
MAY,20,19,69.94,66.366965,10.47201,0.763416,40.9237,26.2489,8.64
MAY,20,20,51.75,66.731794,10.452512,0.78312,46.8304,22.9979,12.24
MAY,20,21,36.98,64.73834,10.444613,0.796855,51.3195,24.9069,15.2
MAY,20,22,35.6,61.511735,10.438138,0.801309,53.9929,24.9988,13.98
MAY,20,23,39,57.384846,10.416243,0.789123,53.9337,26.9056,5.18
MAY,21,0,45.41,53.264664,10.38997,0.783898,51.8523,25.6509,4.92
MAY,21,1,55.46,50.902358,10.316831,0.770914,47.9972,27.0252,5.02
MAY,21,2,52.46,48.324619,10.304558,0.756226,45.9085,28.6097,3.03
MAY,21,3,38.42,44.385052,10.308621,0.742795,46.0596,31.223,7.7
MAY,21,4,32.78,42.014625,10.301665,0.719537,45.9603,30.8803,10.38
MAY,21,5,20.65,39.973352,10.306347,0.694356,46.3098,30.9831,13.78
MAY,21,6,11.25,36.928992,10.296223,0.692552,46.1012,26.7561,16.19
MAY,21,7,4.79,32.652756,10.341773,0.736315,45.0178,26.8434,19.34
MAY,21,8,14.52,28.790709,10.436956,0.78297,41.9895,23.5167,16.46
MAY,21,9,24.87,24.967669,10.429845,0.820471,42.87,23.6195,14.05
MAY,21,10,33.99,22.659142,10.420952,0.843241,41.3159,23.3865,8.21
MAY,21,11,35.54,22.299511,10.413757,0.854794,39.342,23.1888,5.78
MAY,21,12,35.18,22.599188,10.407017,0.862175,29.5615,24.0183,5.65
MAY,21,13,41.5,25.204501,10.402011,0.871086,28.1244,20.8642,6.82
MAY,21,14,49.13,29.9402,10.395194,0.862969,29.2933,22.3325,6.64
MAY,21,15,52.28,35.876214,10.383146,0.821117,25.5119,21.688,5.11
MAY,21,16,49.9,40.299067,10.376401,0.774073,27.4502,18.3706,5.14
MAY,21,17,49.77,43.4112,10.365379,0.732369,27.7564,17.7547,5.42
MAY,21,18,46.13,44.928837,10.363304,0.711536,30.8377,17.9434,7.22
MAY,21,19,40.96,45.606342,10.37408,0.705339,30.8351,15.4913,8.07
MAY,21,20,30.46,45.01621,10.36965,0.70773,NA,15.7569,10.35
MAY,21,21,21.74,42.547104,10.355446,0.71823,NA,16.3588,14.46
MAY,21,22,32.34,40.447969,10.337514,0.712879,NA,15.9445,7.68
MAY,21,23,33.25,38.069394,10.334141,0.713203,NA,20.8303,5.93
MAY,22,0,34.05,36.088823,10.329999,0.707653,NA,25.9128,4.32
MAY,22,1,38.4,34.667044,10.325871,0.700142,30.3272,23.6404,1.58
MAY,22,2,36.56,33.470965,10.323577,0.69094,47.7859,20.9393,2.41
MAY,22,3,35.71,32.815008,10.314569,0.680807,47.7931,21.0707,4.62
MAY,22,4,25.18,32.154346,10.305043,0.659954,NA,20.1729,4.54
MAY,22,5,18.06,31.693627,10.350953,0.639788,NA,19.6323,8.93
MAY,22,6,11.9,29.137894,10.35966,0.647181,NA,20.8196,9.88
MAY,22,7,5.59,25.680659,10.310167,0.706969,42.9537,20.9821,15.76
MAY,22,8,10.27,22.707233,10.199501,0.770421,46.3189,21.1436,14.09
MAY,22,9,17.15,20.051136,10.194047,0.803222,51.6376,22.5726,13.7
MAY,22,10,29.77,19.202562,10.182086,0.818213,42.9847,22.2899,6.2
MAY,22,11,38.45,19.54462,10.176413,0.82821,30.1204,NA,6.11
MAY,22,12,40.25,21.42951,10.174048,0.841185,26.0166,NA,5.5
MAY,22,13,37.56,23.867428,10.168903,0.844409,24.1454,11.0931,7.77
MAY,22,14,45.17,28.026436,10.162749,0.826807,21.9091,9.8588,5.15
MAY,22,15,50.86,33.685253,10.159453,0.766758,21.0833,10.2604,6.11
MAY,22,16,56.11,39.415221,10.156807,0.704275,12.8606,9.6072,5.71
MAY,22,17,54.77,44.117677,10.160966,0.68182,14.6542,8.8602,8.46
MAY,22,18,53.46,47.078823,10.160936,0.680738,18.5023,9.8187,8.78
MAY,22,19,53.32,48.938061,10.152376,0.687245,22.0937,9.5211,11.02
MAY,22,20,44.94,49.523456,10.17059,0.708752,30.212,8.9422,14.36
MAY,22,21,41.41,50.004619,10.199003,0.739766,39.624,10.0529,16.55
MAY,22,22,46.99,50.232281,10.200031,0.757038,43.7294,17.514,12.23
MAY,22,23,39.72,48.839902,10.200267,0.763929,43.2923,21.4768,13.92
MAY,23,0,44.41,47.378402,10.203803,0.767395,43.5612,20.0693,13.54
MAY,23,1,44.81,46.133977,10.244136,0.764315,42.8651,18.0813,15.79
MAY,23,2,41.54,44.643415,10.2853,0.762881,43.3777,18.2279,15.36
MAY,23,3,21.24,40.632252,10.286835,0.751694,39.2762,19.9864,20.95
MAY,23,4,13.41,36.691359,10.27858,0.726924,39.1617,19.676,25.37
MAY,23,5,20.1,34.027019,10.247691,0.689447,39.1283,19.8317,24.11
MAY,23,6,NA,38.153844,10.28488,0.696325,43.0018,19.8385,20.32
MAY,23,7,NA,40.793517,10.388477,0.747045,62.7152,29.2707,26.48
MAY,23,8,NA,40.485896,10.550169,0.8054,75.6441,36.3905,26.16
MAY,23,9,27.23,38.288469,10.564997,0.84213,66.9904,36.5918,13.86
MAY,23,10,40.28,38.132084,10.567819,0.843107,49.9711,29.9913,5.69
MAY,23,11,43.76,40.948061,10.570309,0.844398,39.2704,25.2238,5.7
MAY,23,12,54.13,46.038069,10.578384,0.849978,34.0106,18.6097,5.9
MAY,23,13,52.93,50.142831,10.584393,0.862514,32.3128,15.5107,5.44
MAY,23,14,56.03,47.146115,10.586447,0.852146,29.8583,18.507,6.55
MAY,23,15,59.76,47.010646,10.590547,0.795407,26.9862,17.9252,4.85
MAY,23,16,61.82,49.494321,10.593795,0.741289,25.8318,16.2945,4.35
MAY,23,17,60.42,53.642821,10.594009,0.709566,25.2597,15.3573,5.96
MAY,23,18,59.98,56.104281,10.589933,0.703179,25.6289,15.7812,4.77
MAY,23,19,53.7,57.346454,10.577884,0.710341,24.3793,12.3788,7.25
MAY,23,20,46.82,56.432417,10.554223,0.729773,29.9403,11.0427,13.47
MAY,23,21,46.45,55.622463,10.51535,0.753367,32.9256,11.3112,16.93
MAY,23,22,51.81,55.095513,10.505115,0.771968,42.8305,11.8624,14.04
MAY,23,23,37.7,52.338825,10.500618,0.771288,47.2307,16.8586,7.8
MAY,24,0,34.1,48.873092,10.498398,0.767461,44.8194,18.3162,6.28
MAY,24,1,64.01,49.321602,10.463751,0.764994,42.4046,15.9026,6.07
MAY,24,2,72.22,50.851806,10.417686,0.76178,38.6136,15.8873,5.69
MAY,24,3,47.68,50.099425,10.420097,0.751391,38.0448,17.0151,6.48
MAY,24,4,36.08,48.757454,10.430648,0.721981,36.9599,16.8812,6.51
MAY,24,5,30.75,46.794277,10.404833,0.688886,32.7322,16.1861,8.27
MAY,24,6,20.3,42.854915,10.364053,0.673968,36.4594,16.2629,11.41
MAY,24,7,11.04,39.522004,10.269777,0.692067,38.0139,17.0241,18.5
MAY,24,8,19.89,37.746133,10.111146,0.703278,35.3445,18.1552,9.84
MAY,24,9,36.15,34.263954,10.098406,0.71085,35.7738,19.3974,5.96
MAY,24,10,50.17,31.507491,10.122404,0.722673,38.1154,18.5381,5.42
MAY,24,11,54.01,32.29876,10.146872,0.734101,37.7763,19.9276,4.47
MAY,24,12,51.85,34.269658,10.157417,0.747713,35.0618,21.2297,3.87
MAY,24,13,58.72,37.765831,10.16649,0.750867,28.9602,21.368,2.53
MAY,24,14,60.72,42.81829,10.175663,0.742881,28.013,19.2915,4.26
MAY,24,15,56.9,48.550339,10.178802,0.729784,26.9958,19.2956,5.4
MAY,24,16,70.83,54.917697,10.174947,0.718133,27.6163,17.9255,3.52
MAY,24,17,72.03,59.403097,10.171321,0.705732,21.2475,14.6357,2.57
MAY,24,18,70.05,61.888414,10.172902,0.691147,21.0932,15.2228,3.72
MAY,24,19,64.29,63.173637,10.17614,0.685337,21.8008,14.2746,7.04
MAY,24,20,52.62,63.269983,10.180782,0.696878,25.2906,12.6149,12.57
MAY,24,21,26.86,59.287295,10.344048,0.786218,69.3144,11.6977,28.11
MAY,24,22,39.72,56.662945,10.352162,0.798437,74.0343,68.2032,9.5
MAY,24,23,40.33,54.591902,10.35243,0.787426,57.9344,48.113,4.13
MAY,25,0,35.35,50.157598,10.362427,0.787096,45.9708,35.6766,2.98
MAY,25,1,30.23,44.931617,10.359223,0.784958,42.1878,30.0247,6.06
MAY,25,2,36.25,40.706871,10.360636,0.780569,38.0148,25.7776,5.28
MAY,25,3,28.63,36.248794,10.363062,0.767265,32.5414,23.4064,8.26
MAY,25,4,21.45,32.352913,10.384104,0.739882,32.7451,20.7683,12.39
MAY,25,5,24.5,32.058696,10.442223,0.645333,31.8356,20.8999,12.12
MAY,25,6,19.68,29.5527,10.45441,0.645633,37.724,21.1052,15.89
MAY,25,7,9.46,25.694077,10.469927,0.679585,39.8298,19.975,23.41
MAY,25,8,13.37,22.945887,10.48034,0.737635,42.8983,21.092,20.66
MAY,25,9,31.29,23.078391,10.483776,0.775395,45.3466,22.7075,13.78
MAY,25,10,48.42,24.59921,10.473858,0.79988,43.6959,22.2464,8.32
MAY,25,11,52.73,27.612015,10.46323,0.83332,49.2785,21.9989,6.48
MAY,25,12,57.68,32.140553,10.45784,0.859378,51.2914,NA,6.32
MAY,25,13,64.17,37.098865,10.45656,0.876179,42.7899,NA,7.13
MAY,25,14,67.66,43.097176,10.454499,0.86578,34.1933,20.39,6.09
MAY,25,15,70.61,50.741153,10.452273,0.841844,25.4322,15.4188,6.36
MAY,25,16,73.44,58.249468,10.457609,0.792732,24.403,14.0982,7.82
MAY,25,17,74.69,63.675526,10.46104,0.771925,26.238,13.8599,7.67
MAY,25,18,76.33,67.164784,10.463342,0.770966,25.6455,14.9159,8.98
MAY,25,19,72.2,69.598379,10.469803,0.764234,29.1619,11.0398,12.62
MAY,25,20,54.59,69.21201,10.4734,0.774417,35.0438,9.1488,17.04
MAY,25,21,44.66,66.773115,10.33424,0.793278,41.3788,15.0979,19.54
MAY,25,22,52.06,64.823306,10.333183,0.800967,46.9217,18.0945,10.6
MAY,25,23,48.22,62.023981,10.338782,0.793752,46.0053,16.9758,5.64
MAY,26,0,43.33,58.260598,10.330158,0.782519,45.3819,16.962,4.37
MAY,26,1,36.18,53.446865,10.350956,0.773854,42.6395,19.4965,8.99
MAY,26,2,38.87,48.764765,10.374509,0.762526,45.9699,23.0383,7.53
MAY,26,3,29.64,43.445238,10.387781,0.749385,46.1134,23.1523,16.85
MAY,26,4,20.03,39.124521,10.408002,0.725905,43.9024,23.1791,20.38
MAY,26,5,22.47,36.350927,10.388205,0.702613,44.9044,23.2112,17.67
MAY,26,6,23.05,32.724661,10.38374,0.712597,46.7584,27.3456,14.88
MAY,26,7,6.42,27.500183,10.400741,0.781351,49.0622,27.9554,25.45
MAY,26,8,13.27,23.743376,10.40794,0.858578,60.6448,32.2218,22.48
MAY,26,9,35.89,23.706203,10.414095,0.885684,55.8838,30.5941,12.43
MAY,26,10,49.53,25.038637,10.436592,0.905036,52.7525,26.2465,9.88
MAY,26,11,64.66,29.416066,10.446884,0.915638,48.6356,23.8969,5.41
MAY,26,12,68.89,35.524385,10.454813,0.926405,40.6997,24.1211,5.43
MAY,26,13,70.85,41.572426,10.46296,0.925729,37.1524,24.341,5.18
MAY,26,14,77.35,48.360084,10.481297,0.911584,35.4814,25.4476,4.12
MAY,26,15,82.51,57.871129,10.544372,0.853473,33.6411,23.6154,4.55
MAY,26,16,89.11,67.350212,10.701816,0.780323,33.7015,23.3655,NA
MAY,26,17,84.38,73.412356,10.776253,0.760771,32.8981,22.3688,5.24
MAY,26,18,85.3,77.882565,10.801258,0.745514,32.1891,20.9059,4.55
MAY,26,19,77.24,79.454898,10.818588,0.750882,33.7156,21.0101,11.02
MAY,26,20,49.37,77.014938,10.836945,0.783203,35.9808,17.0795,24.58
MAY,26,21,41.38,73.331131,10.85388,0.808964,41.1487,17.0354,16.73
MAY,26,22,47.77,69.632627,10.859963,0.801998,49.7478,17.2985,6.31
MAY,26,23,47.63,65.272315,12.074121,0.79666,44.0599,18.1345,6.54
MAY,27,0,32.05,58.140102,13.026812,0.798723,47.248,20.1519,10
MAY,27,1,22.05,50.348675,15.447552,0.792811,65.6909,23.8252,16.19
MAY,27,2,13.99,41.435315,17.402119,0.788705,83.3673,38.5146,12.62
MAY,27,3,12.6,33.354793,19.302754,0.770831,83.274,48.6299,9.03
MAY,27,4,28.4,30.733308,19.693812,0.731332,74.0322,46.0265,5.83
MAY,27,5,26.03,28.81401,19.811037,0.707214,79.8173,48.0792,8.1
MAY,27,6,6.34,23.636046,20.005793,0.723237,80.7628,46.9922,14.13
MAY,27,7,7.81,18.658925,21.139522,0.750048,78.1303,49.4848,19.22
MAY,27,8,5.68,15.362201,21.53937,0.826904,77.8389,53.9126,24.89
MAY,27,9,20.38,15.152816,22.346262,0.871285,85.6744,57.8461,16.84
MAY,27,10,37.83,18.132326,23.547917,0.886028,82.0058,63.0772,6.45
MAY,27,11,55.9,23.545052,24.30297,0.903668,62.9004,61.5883,6.6
MAY,27,12,67.22,28.397535,25.109607,0.911866,54.9303,58.1232,6.62
MAY,27,13,77.28,34.803537,25.722715,0.923346,45.426,50.3945,8.7
MAY,27,14,86.21,44.787159,25.892487,0.913546,41.7601,39.1177,4.82
MAY,27,15,82.65,54.142129,25.863752,0.885696,34.151,34.4496,3.58
MAY,27,16,80.5,63.494794,25.871106,0.810987,29.3182,28.5673,4.68
MAY,27,17,82.24,71.227583,25.839515,0.770793,31.7315,25.3818,6.3
MAY,27,18,79.64,76.45451,25.838375,0.76398,30.2724,28.1288,6.9
MAY,27,19,75.26,78.874675,25.84498,0.757078,30.379,23.9896,10.34
MAY,27,20,63.42,78.399519,25.850039,0.762582,39.6386,20.8417,13.47
MAY,27,21,44.05,74.245586,26.434962,0.774625,48.505,32.0175,13.35
MAY,27,22,47.01,69.344892,27.596875,0.781673,50.7319,43.1884,10.35
MAY,27,23,48.02,65.015519,30.789268,0.842307,60.0729,40.2995,4.71
MAY,28,0,41.45,60.134752,34.055692,0.870924,52.1157,35.79,8.55
MAY,28,1,32.63,53.93345,34.43691,0.863477,44.1938,37.6475,8.53
MAY,28,2,27.06,47.360817,34.730542,0.85623,44.2572,34.9942,9.49
MAY,28,3,31.87,41.937308,32.962416,0.835963,36.4874,28.3219,5.61
MAY,28,4,33.27,38.168458,32.632369,0.805624,30.5845,22.2117,5.98
MAY,28,5,29.3,36.32496,32.623183,0.771499,27.6676,20.9631,8.48
MAY,28,6,17.03,32.57791,32.507494,0.780925,35.1162,22.8867,18.66
MAY,28,7,7.06,27.458875,31.39003,0.786401,47.4394,24.07,25.42
MAY,28,8,14.98,24.149939,31.772339,0.815105,56.6804,27.2693,20.13
MAY,28,9,33.51,24.260129,34.084146,0.861734,60.2374,31.0549,16.47
MAY,28,10,36.43,25.43161,34.446329,0.912958,56.2638,39.0834,14.65
MAY,28,11,52.55,28.016602,33.902485,0.93973,52.5242,36.2845,8.57
MAY,28,12,71.58,32.805912,34.459034,0.994006,54.1969,30.4632,9.18
MAY,28,13,96.12,41.158824,35.989164,1.068506,54.0001,32.2744,9.72
MAY,28,14,102.73,51.871467,36.610698,1.09088,50.0168,42.9434,8.23
MAY,28,15,98.74,63.330743,36.837069,1.032994,45.3911,38.4901,5.17
MAY,28,16,85.78,72.181094,36.795892,0.979204,41.8606,34.1709,6.18
MAY,28,17,102.52,80.806881,36.914535,0.942726,42.2965,31.2441,6.39
MAY,28,18,81.29,86.414606,36.941259,0.887871,45.4505,28.4417,3.55
MAY,28,19,70.33,88.636288,37.213101,0.869303,59.9048,26.6961,2.51
MAY,28,20,52.65,86.269658,39.236603,1.0556,71.6909,21.6526,5.96
MAY,28,21,57.62,81.457365,38.666243,0.971508,63.6574,25.7904,1.79
MAY,28,22,49.17,74.762165,39.682092,0.97233,51.4371,21.8991,5.92
MAY,28,23,41.4,67.594456,37.23393,1.127535,58.3598,27.5366,6.32
