DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2021,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³]
MARZO,18,7,0.0113,0.0134,0.0086,1.026,71
MARZO,18,8,0.0127,0.0131,0.0087,1.042,80
MARZO,18,9,0.018,0.0144,0.0105,1.059,102
MARZO,18,10,0.0277,0.0169,0.0127,1.053,140
MARZO,18,11,0.0394,0.0203,0.0131,1.049,180
MARZO,18,12,0.0445,0.0231,0.0132,1.049,181
MARZO,18,13,0.0483,0.0268,0.0137,1.054,154
MARZO,18,14,0.0523,0.0318,0.014,1.05,125
MARZO,18,15,0.0525,0.0369,0.0141,1.022,100
MARZO,18,16,0.053,0.0419,0.0144,0.992,70
MARZO,18,17,0.0534,0.0464,0.0145,0.963,59
MARZO,18,18,0.0541,0.0497,0.0147,0.95,58
MARZO,18,19,0.0501,0.051,0.0149,0.957,61
MARZO,18,20,0.0358,0.0499,0.0154,0.965,76
MARZO,18,21,0.0304,0.0477,0.0165,0.965,92
MARZO,18,22,0.0229,0.044,0.019,0.967,98
MARZO,18,23,0.0258,0.0407,0.0205,0.966,99
MARZO,19,0,0.0314,0.038,0.0215,0.963,86
MARZO,19,1,0.028,0.0348,0.0229,0.962,74
MARZO,19,2,0.0341,0.0323,0.0228,0.96,64
MARZO,19,3,0.0362,0.0306,0.0227,0.942,56
MARZO,19,4,0.0344,0.0304,0.0228,0.922,53
MARZO,19,5,0.0326,0.0307,0.0226,0.906,50
MARZO,19,6,0.032,0.0318,0.0223,0.897,51
MARZO,19,7,0.0287,0.0322,0.0222,0.908,62
MARZO,19,8,0.0224,0.031,0.022,0.927,98
MARZO,19,9,0.0282,0.0311,0.0202,0.949,104
MARZO,19,10,0.0347,0.0311,0.018,0.966,103
MARZO,19,11,0.039,0.0315,0.0176,0.982,87
MARZO,19,12,0.0468,0.033,0.0174,0.995,76
MARZO,19,13,0.0534,0.0356,0.0169,1.005,65
MARZO,19,14,0.0515,0.0381,0.0166,1.015,58
MARZO,19,15,0.0569,0.0416,0.0165,1.019,56
MARZO,19,16,0.0398,0.0438,0.0163,1.017,43
MARZO,19,17,0.0566,0.0473,0.0162,1.002,42
MARZO,19,18,0.0587,0.0503,0.0164,1.006,48
MARZO,19,19,0.0536,0.0522,0.0162,1.013,51
MARZO,19,20,0.0394,0.0512,0.0158,1.047,65
MARZO,19,21,0.0257,0.0478,0.0158,1.059,80
MARZO,19,22,0.0165,0.0434,0.0158,1.062,100
MARZO,19,23,0.0254,0.0395,0.0148,1.051,89
MARZO,20,0,0.0269,0.0379,0.0143,1.037,69
MARZO,20,1,0.0258,0.034,0.0136,1.034,58
MARZO,20,2,0.0324,0.0307,0.0134,1.013,50
MARZO,20,3,0.0313,0.0279,0.0137,0.993,43
MARZO,20,4,0.0278,0.0265,0.0136,0.951,42
MARZO,20,5,0.0293,0.0269,0.0134,0.933,38
MARZO,20,6,0.027,0.0282,0.0135,0.92,37
MARZO,20,7,0.0257,0.0283,0.0134,0.921,37
MARZO,20,8,0.0222,0.0277,0.0133,0.934,48
MARZO,20,9,0.0265,0.0278,0.0132,0.948,56
MARZO,20,10,0.0308,0.0276,0.0132,0.968,60
MARZO,20,11,0.035,0.0281,0.0132,0.984,64
MARZO,20,12,0.0429,0.0299,0.0132,0.99,62
MARZO,20,13,0.0498,0.0325,0.0134,0.994,59
MARZO,20,14,0.0589,0.0365,0.0152,1.04,67
MARZO,20,15,0.0644,0.0413,0.0162,1.07,67
MARZO,20,16,0.0515,0.045,0.0162,1.063,56
MARZO,20,17,0.0511,0.0481,0.0161,1.054,50
MARZO,20,18,0.0485,0.0503,0.0157,1.053,49
MARZO,20,19,0.0432,0.0513,0.0156,1.065,49
MARZO,20,20,0.0284,0.0495,0.0154,1.146,52
MARZO,20,21,0.0057,0.044,0.0143,1.389,68
MARZO,20,22,0.0093,0.0378,0.0119,1.425,96
MARZO,20,23,0.0221,0.0325,0.0113,1.411,105
MARZO,21,0,0.0237,0.029,0.0107,1.422,93
MARZO,21,1,0.0231,0.0255,0.0099,1.425,79
MARZO,21,2,0.0241,0.0224,0.0099,1.415,67
MARZO,21,3,0.0212,0.0197,0.0097,1.391,57
MARZO,21,4,0.0223,0.0189,0.0097,1.304,50
MARZO,21,5,0.0231,0.0211,0.0098,1.057,40
MARZO,21,6,0.0214,0.0226,0.0098,0.98,34
MARZO,21,7,0.0186,0.0222,0.0099,0.971,33
MARZO,21,8,0.0169,0.0213,0.01,0.97,37
MARZO,21,9,0.0216,0.0212,0.0101,0.98,42
MARZO,21,10,0.0275,0.0216,0.0102,0.991,45
MARZO,21,11,0.0352,0.0233,0.0104,0.997,47
MARZO,21,12,0.0431,0.0259,0.0105,0.999,46
MARZO,21,13,0.0458,0.0288,0.0103,1.001,39
MARZO,21,14,0.0476,0.032,0.0085,1.004,38
MARZO,21,15,0.0476,0.0357,0.0075,0.997,42
MARZO,21,16,0.0486,0.0396,0.0074,0.981,47
MARZO,21,17,0.0455,0.0426,0.0073,0.964,47
MARZO,21,18,0.0444,0.0447,0.0073,0.949,44
MARZO,21,19,0.0417,0.0455,0.0073,0.947,49
MARZO,21,20,0.0323,0.0442,0.0073,0.973,55
MARZO,21,21,0.0235,0.0414,0.0073,1.018,60
MARZO,21,22,0.02,0.0379,0.007,1.071,64
MARZO,21,23,0.0216,0.0347,0.007,1.095,62
MARZO,22,0,0.022,0.0314,0.007,1.111,58
MARZO,22,1,0.0221,0.0285,0.007,1.121,56
MARZO,22,2,0.0154,0.0248,0.007,1.141,51
MARZO,22,3,0.017,0.0217,0.0071,1.149,51
MARZO,22,4,0.0083,0.0187,0.0072,1.136,48
MARZO,22,5,0.0082,0.0168,0.0073,1.102,49
MARZO,22,6,0.0179,0.0166,0.0074,1.052,47
MARZO,22,7,0.0143,0.0157,0.0074,1.054,45
MARZO,22,8,0.0088,0.014,0.0076,1.094,52
MARZO,22,9,0.0211,0.0139,0.0077,1.109,56
MARZO,22,10,0.0241,0.015,0.0078,1.128,58
MARZO,22,11,0.0387,0.0177,0.0078,1.116,55
MARZO,22,12,0.0429,0.022,0.0078,1.103,54
MARZO,22,13,0.044,0.0265,0.0079,1.084,51
MARZO,22,14,0.0439,0.0297,0.008,1.073,50
MARZO,22,15,0.0442,0.0335,0.0081,1.04,45
MARZO,22,16,0.0425,0.0377,0.0081,0.975,54
MARZO,22,17,0.0414,0.0402,0.0082,0.944,68
MARZO,22,18,0.0424,0.0425,0.0083,0.907,64
MARZO,22,19,0.0444,0.0432,0.0084,0.912,68
MARZO,22,20,0.0294,0.0415,0.0085,0.943,70
MARZO,22,21,0.0249,0.0391,0.0087,0.978,69
MARZO,22,22,0.0215,0.0363,0.0087,1.019,64
MARZO,22,23,0.0256,0.034,0.0088,1.048,57
MARZO,23,0,0.0237,0.0317,0.0089,1.063,62
MARZO,23,1,0.0268,0.0298,0.0089,1.068,63
MARZO,23,2,0.0228,0.0274,0.0089,1.069,63
MARZO,23,3,0.0195,0.0243,0.0088,1.059,61
MARZO,23,4,0.0145,0.0224,0.0087,1.028,59
MARZO,23,5,0.0139,0.021,0.0085,0.998,57
MARZO,23,6,0.0083,0.0194,0.0084,0.968,55
MARZO,23,7,0.0051,0.0168,0.0084,0.968,56
MARZO,23,8,0.0059,0.0146,0.0083,1.007,63
MARZO,23,9,0.0125,0.0128,0.0083,1.047,67
MARZO,23,10,0.0239,0.0129,0.0082,1.053,63
MARZO,23,11,0.03,0.0143,0.0081,1.053,51
MARZO,23,12,0.0316,0.0164,0.008,1.047,42
MARZO,23,13,0.0326,0.0187,0.0079,1.038,33
MARZO,23,14,0.0337,0.0219,0.0078,1.021,30
MARZO,23,15,0.0372,0.0259,0.0078,0.986,44
MARZO,23,16,0.0365,0.0297,0.0077,0.929,54
MARZO,23,17,0.0371,0.0328,0.0076,0.882,61
MARZO,23,18,0.036,0.0343,0.0076,0.867,77
MARZO,23,19,0.0334,0.0348,0.0075,0.864,77
MARZO,23,20,0.0248,0.0339,0.0074,0.882,64
MARZO,23,21,0.0191,0.0322,0.0073,0.919,64
MARZO,23,22,0.0266,0.0313,0.0072,0.945,66
MARZO,23,23,0.0256,0.0299,0.0071,0.974,66
MARZO,24,0,0.0237,0.0283,0.007,0.996,68
MARZO,24,1,0.0191,0.026,0.007,1.012,64
MARZO,24,2,0.0202,0.0241,0.007,1.016,63
MARZO,24,3,0.0208,0.0225,0.007,1.013,54
MARZO,24,4,0.0206,0.022,0.007,0.994,50
MARZO,24,5,0.012,0.0211,0.007,0.965,46
MARZO,24,6,0.0033,0.0182,0.007,0.959,49
MARZO,24,7,0.0028,0.0153,0.0071,0.972,56
MARZO,24,8,0.0028,0.0127,0.0073,1.026,107
MARZO,24,9,0.005,0.0109,0.0074,1.091,120
MARZO,24,10,0.0187,0.0107,0.0076,1.118,105
MARZO,24,11,0.0324,0.0122,0.0076,1.126,78
MARZO,24,12,0.0322,0.0136,0.0077,1.13,59
MARZO,24,13,0.0307,0.016,0.0077,1.122,54
MARZO,24,14,0.0359,0.02,0.0077,1.113,58
MARZO,24,15,0.0386,0.0245,0.0077,1.075,63
MARZO,24,16,0.0383,0.029,0.0078,1.001,101
MARZO,24,17,0.0362,0.0329,0.0078,0.922,126
MARZO,24,18,0.0347,0.0349,0.0078,0.896,97
MARZO,24,19,0.0344,0.0351,0.0078,0.893,75
MARZO,24,20,0.0343,0.0354,0.0078,0.9,66
MARZO,24,21,0.0277,0.035,0.0078,0.924,61
MARZO,24,22,0.0256,0.0337,0.0078,0.928,65
MARZO,24,23,0.0253,0.0321,0.0078,0.941,64
MARZO,25,0,0.0216,0.03,0.0078,0.961,63
MARZO,25,1,0.0156,0.0274,0.0077,0.976,59
MARZO,25,2,0.0099,0.0243,0.0077,0.998,59
MARZO,25,3,0.01,0.0212,0.0078,1.017,64
MARZO,25,4,0.0098,0.0182,0.0078,1.028,57
MARZO,25,5,0.0118,0.0162,0.0078,1.023,53
MARZO,25,6,0.0043,0.0135,0.0078,1.045,54
MARZO,25,7,0.0026,0.0107,0.008,1.082,58
MARZO,25,8,0.0027,0.0083,0.0083,1.153,74
MARZO,25,9,NA,0.0073,0.0081,1.177,74
MARZO,25,10,0.0184,0.0085,0.008,1.209,50
MARZO,25,11,0.0398,0.0128,0.0084,1.202,61
MARZO,25,12,0.0372,0.0167,0.0084,1.183,56
MARZO,25,13,0.0348,0.02,0.0083,1.169,56
MARZO,25,14,0.0378,0.0248,0.0083,1.135,40
MARZO,25,15,0.0393,0.03,0.0082,1.079,31
MARZO,25,16,0.0396,0.0353,0.0081,0.982,27
MARZO,25,17,0.0405,0.0359,0.008,0.972,29
MARZO,25,18,0.0378,0.0383,0.0079,0.925,30
MARZO,25,19,0.0321,0.0374,0.0078,0.939,30
MARZO,25,20,0.0221,0.0355,0.0077,0.971,43
MARZO,25,21,0.0199,0.0336,0.0076,1,55
MARZO,25,22,0.0239,0.0319,0.0075,1.01,56
MARZO,25,23,0.0231,0.0299,0.0074,1.019,48
MARZO,26,0,0.0176,0.0271,0.0073,1.034,43
MARZO,26,1,0.0088,0.0232,0.0072,1.061,46
MARZO,26,2,0.0053,0.0191,0.0072,1.081,51
MARZO,26,3,0.0108,0.0165,0.0072,1.068,51
MARZO,26,4,0.0067,0.0145,0.0072,1.055,44
MARZO,26,5,0.0095,0.0132,0.0072,1.041,44
MARZO,26,6,0.0048,0.0108,0.0071,1.055,45
MARZO,26,7,0.0027,0.0083,0.0068,1.12,59
MARZO,26,8,0.0029,0.0064,0.0065,1.2,77
MARZO,26,9,0.0083,0.0064,0.0066,1.246,69
MARZO,26,10,0.0205,0.0083,0.0065,1.265,65
MARZO,26,11,0.0345,0.0112,0.0062,1.273,73
MARZO,26,12,0.0391,0.0153,0.0061,1.26,73
MARZO,26,13,0.0437,0.0196,0.0061,1.249,69
MARZO,26,14,0.0465,0.0248,0.0062,1.23,59
MARZO,26,15,0.0436,0.0299,0.0062,1.16,47
MARZO,26,16,0.0421,0.0348,0.0062,1.069,39
MARZO,26,17,0.0428,0.0391,0.0063,1.01,29
MARZO,26,18,0.0384,0.0413,0.0064,0.983,32
MARZO,26,19,0.0251,0.0402,0.0064,1.022,30
MARZO,26,20,0.0069,0.0361,0.0065,1.24,46
MARZO,26,21,0.003,0.031,0.0067,1.416,90
MARZO,26,22,0.0077,0.0262,0.0069,1.5,100
MARZO,26,23,0.0049,0.0214,0.0071,1.662,95
MARZO,27,0,0.0047,0.0167,0.0073,1.792,107
MARZO,27,1,0.015,0.0132,0.0074,1.811,103
MARZO,27,2,0.0166,0.0105,0.0075,1.823,76
MARZO,27,3,0.0069,0.0082,0.0075,1.791,64
MARZO,27,4,0.0112,0.0088,0.0075,1.588,57
MARZO,27,5,0.0147,0.0102,0.0075,1.431,54
MARZO,27,6,0.0106,0.0106,0.0074,1.371,55
MARZO,27,7,0.0032,0.0104,0.0076,1.272,63
MARZO,27,8,0.0028,0.0101,0.0077,1.231,87
MARZO,27,9,0.0048,0.0089,0.0079,1.275,106
MARZO,27,10,0.0184,0.0091,0.0081,1.299,113
MARZO,27,11,0.0356,0.0127,0.0082,1.305,101
MARZO,27,12,0.0446,0.0168,0.0082,1.303,75
MARZO,27,13,0.0506,0.0213,0.0082,1.292,58
MARZO,27,14,0.0511,0.0264,0.0082,1.267,47
MARZO,27,15,0.0544,0.0328,0.0083,1.206,42
MARZO,27,16,0.0542,0.0392,0.0083,1.125,41
MARZO,27,17,0.0547,0.0454,0.0084,1.06,41
MARZO,27,18,0.0543,0.0499,0.0084,1.025,40
MARZO,27,19,0.0451,0.0511,0.0085,1.048,40
MARZO,27,20,0.0225,0.0484,0.0085,1.178,47
MARZO,27,21,0.0048,0.0427,0.0085,1.418,66
MARZO,27,22,0.0098,0.0375,0.0085,1.549,84
MARZO,27,23,0.0177,0.0329,0.0085,1.624,86
MARZO,28,0,0.0095,0.0273,0.0084,1.717,83
MARZO,28,1,0.0087,0.0215,0.0084,1.81,88
MARZO,28,2,0.0107,0.0161,0.0084,1.849,93
MARZO,28,3,0.0213,0.0131,0.0084,1.809,82
MARZO,28,4,0.0237,0.0133,0.0084,1.673,66
MARZO,28,5,0.0161,0.0147,0.0084,1.442,54
MARZO,28,6,0.0069,0.0143,0.0084,1.344,57
MARZO,28,7,0.0051,0.0127,0.0082,1.388,64
MARZO,28,8,0.0056,0.0123,0.0079,1.369,66
MARZO,28,9,0.0115,0.0126,0.0077,1.319,77
MARZO,28,10,0.0296,0.015,0.0074,1.292,75
MARZO,28,11,0.0408,0.0174,0.0074,1.296,63
MARZO,28,12,0.0486,0.0205,0.0081,1.301,58
MARZO,28,13,0.0616,0.0262,0.009,1.296,55
MARZO,28,14,0.0633,0.0332,0.0099,1.275,53
MARZO,28,15,0.0632,0.0405,0.0107,1.164,54
MARZO,28,16,0.0565,0.0469,0.0106,1.088,53
MARZO,28,17,0.0594,0.0529,0.0106,1.038,53
MARZO,28,18,0.0522,0.0557,0.0117,1.026,98
MARZO,28,19,0.0387,0.0554,0.0123,1.031,196
MARZO,28,20,0.0355,0.0538,0.0126,1.035,230
MARZO,28,21,0.0355,0.0506,0.0125,1.038,230
MARZO,28,22,0.0345,0.047,0.0124,1.037,265
MARZO,28,23,0.0328,0.0432,0.0124,1.038,191
MARZO,29,0,0.031,0.04,0.0123,1.041,133
MARZO,29,1,0.0285,0.0361,0.0123,1.046,96
MARZO,29,2,0.0279,0.033,0.0124,1.04,71
MARZO,29,3,0.0267,0.0315,0.0126,1.022,51
MARZO,29,4,0.025,0.0302,0.0128,1.007,41
MARZO,29,5,0.0253,0.029,0.013,0.997,30
MARZO,29,6,0.0242,0.0277,0.0132,0.99,26
MARZO,29,7,0.0227,0.0264,0.0134,0.992,22
MARZO,29,8,0.0208,0.0251,0.0135,0.999,23
MARZO,29,9,0.0217,0.0243,0.0136,1.011,27
MARZO,29,10,0.0239,0.0238,0.0137,1.024,28
MARZO,29,11,0.0265,0.0238,0.0138,1.039,33
MARZO,29,12,0.0317,0.0246,0.0131,1.051,39
MARZO,29,13,0.0384,0.0262,0.0123,1.059,47
MARZO,29,14,0.0436,0.0287,0.0114,1.069,61
MARZO,29,15,0.0475,0.0318,0.0108,1.069,81
MARZO,29,16,0.0514,0.0356,0.0114,1.067,95
MARZO,29,17,0.0561,0.0399,0.0119,1.064,101
MARZO,29,18,0.0554,0.0438,0.0113,1.074,107
MARZO,29,19,0.0502,0.0468,0.011,1.084,106
MARZO,29,20,0.0382,0.0476,0.011,1.111,109
MARZO,29,21,0.0265,0.0461,0.0111,1.143,120
MARZO,29,22,0.0188,0.043,0.0113,1.174,128
MARZO,29,23,0.0181,0.0393,0.0114,1.204,134
MARZO,30,0,0.0132,0.0346,0.0115,1.231,124
MARZO,30,1,0.0139,0.0293,0.0115,1.24,111
MARZO,30,2,0.0112,0.0238,0.0114,1.232,98
MARZO,30,3,0.0103,0.0188,0.0113,1.221,82
MARZO,30,4,0.0125,0.0156,0.0113,1.201,69
MARZO,30,5,0.0077,0.0132,0.0112,1.176,72
MARZO,30,6,0.017,0.013,0.0111,1.148,74
MARZO,30,7,0.0111,0.0121,0.011,1.146,70
MARZO,30,8,0.0059,0.0112,0.0109,1.169,82
MARZO,30,9,0.0131,0.0111,0.0107,1.176,58
MARZO,30,10,0.0309,0.0136,0.0106,1.181,52
MARZO,30,11,0.0417,0.0175,0.0105,1.183,58
MARZO,30,12,0.0491,0.022,0.0104,1.18,63
MARZO,30,13,0.05,0.0273,0.0103,1.177,64
MARZO,30,14,0.0531,0.0319,0.0102,1.175,61
MARZO,30,15,0.0587,0.0378,0.0101,1.146,58
MARZO,30,16,0.0601,0.0446,0.0096,1.09,62
MARZO,30,17,0.0599,0.0504,0.0092,1.063,58
MARZO,30,18,0.0597,0.054,0.0087,1.043,58
MARZO,30,19,0.055,0.0557,0.0085,1.039,57
MARZO,30,20,0.0372,0.0542,0.0082,1.081,70
MARZO,30,21,0.0279,0.0515,0.0081,1.133,85
MARZO,30,22,0.0183,0.0471,0.008,1.197,101
MARZO,30,23,0.0261,0.043,0.0081,1.223,102
MARZO,31,0,0.0215,0.0382,0.0083,1.259,99
MARZO,31,1,0.016,0.0327,0.0086,1.295,94
MARZO,31,2,0.023,0.0281,0.0088,1.316,87
MARZO,31,3,0.0208,0.0239,0.009,1.317,74
MARZO,31,4,0.0276,0.0226,0.0091,1.271,70
MARZO,31,5,0.0303,0.0229,0.009,1.21,67
MARZO,31,6,0.027,0.024,0.0089,1.141,60
MARZO,31,7,0.0226,0.0236,0.0089,1.13,58
MARZO,31,8,0.0159,0.0229,0.0089,1.136,62
MARZO,31,9,0.0224,0.0237,0.0089,1.125,78
MARZO,31,10,0.0361,0.0253,0.0089,1.116,74
MARZO,31,11,0.0438,0.0282,0.0089,1.112,64
MARZO,31,12,0.0535,0.0314,0.0089,1.112,62
MARZO,31,13,0.0621,0.0354,0.009,1.111,54
MARZO,31,14,0.0677,0.0405,0.0091,1.115,57
MARZO,31,15,0.0738,0.0469,0.0091,1.105,68
MARZO,31,16,0.0721,0.0539,0.0091,1.066,75
MARZO,31,17,0.055,0.058,0.009,1.041,69
MARZO,31,18,0.038,0.0582,0.0092,1.033,55
MARZO,31,19,0.0402,0.0578,0.0097,1.031,70
MARZO,31,20,0.0349,0.0555,0.0099,1.036,91
MARZO,31,21,0.0334,0.0519,0.01,1.045,82
MARZO,31,22,0.0372,0.0481,0.0105,1.044,78
MARZO,31,23,0.0363,0.0434,0.011,1.044,71
