DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2021,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³]
AGOSTO,17,4,0.0082,0.0168,0.0034,0.6705,19
AGOSTO,17,5,0.0082,0.0135,0.0034,0.6298,18
AGOSTO,17,6,0.0095,0.0120,0.0035,0.6166,20
AGOSTO,17,7,0.0053,0.0099,0.0036,0.6184,22
AGOSTO,17,8,0.0083,0.0095,0.0037,0.6364,34
AGOSTO,17,9,0.0204,0.0103,0.0037,0.6493,30
AGOSTO,17,10,0.034,0.0131,0.0037,0.6528,23
AGOSTO,17,11,0.0444,0.0173,0.0037,0.6561,19
AGOSTO,17,12,0.0518,0.0227,0.0037,0.6635,20
AGOSTO,17,13,0.0604,0.0293,0.0038,0.6707,21
AGOSTO,17,14,0.069,0.0367,0.0040,0.7022,25
AGOSTO,17,15,0.0702,0.0448,0.0043,0.7153,29
AGOSTO,17,16,0.0746,0.0531,0.0047,0.7167,30
AGOSTO,17,17,0.0524,0.0571,0.0047,0.7094,32
AGOSTO,17,18,0.0474,0.0588,0.0046,0.7194,28
AGOSTO,17,19,0.0401,0.0582,0.0044,0.7313,26
AGOSTO,17,20,0.0331,0.0559,0.0043,0.7506,27
AGOSTO,17,21,0.0303,0.0521,0.0043,0.7546,23
AGOSTO,17,22,0.0214,0.0462,0.0042,0.7398,19
AGOSTO,17,23,0.0189,0.0398,0.0043,0.7288,20
AGOSTO,18,0,0.0171,0.0326,0.0043,0.7117,18
AGOSTO,18,1,0.0162,0.0281,0.0043,0.7151,18
AGOSTO,18,2,0.0158,0.0241,0.0043,0.7120,20
AGOSTO,18,3,0.0137,0.0208,0.0043,0.7067,19
AGOSTO,18,4,0.0185,0.0190,0.0042,0.6878,17
AGOSTO,18,5,NA,0.0174,0.0042,0.6891,18
AGOSTO,18,6,0.0015,0.0145,0.0041,0.7000,22
AGOSTO,18,7,0.0022,0.0121,0.0040,0.7184,25
AGOSTO,18,8,0.0089,0.0110,0.0039,0.7396,27
AGOSTO,18,9,0.0141,0.0107,0.0038,0.7595,33
AGOSTO,18,10,0.0302,0.0127,0.0039,0.7628,41
AGOSTO,18,11,0.0394,0.0164,0.0040,0.7780,36
AGOSTO,18,12,0.0494,0.0208,0.0041,0.7811,31
AGOSTO,18,13,0.0582,0.0255,0.0042,0.7770,27
AGOSTO,18,14,0.065,0.0334,0.0040,0.7566,23
AGOSTO,18,15,0.0668,0.0415,0.0037,0.7301,19
AGOSTO,18,16,0.0667,0.0487,0.0033,0.7058,16
AGOSTO,18,17,0.0646,0.0550,0.0031,0.6819,15
AGOSTO,18,18,0.0638,0.0592,0.0031,0.6748,15
AGOSTO,18,19,0.0632,0.0622,0.0031,0.6606,15
AGOSTO,18,20,0.0452,0.0617,0.0031,0.6810,22
AGOSTO,18,21,0.0362,0.0589,0.0031,0.7064,23
AGOSTO,18,22,0.0392,0.0557,0.0031,0.7255,26
AGOSTO,18,23,0.0393,0.0523,0.0030,0.7338,29
AGOSTO,19,0,0.0495,0.0501,0.0029,0.7337,23
AGOSTO,19,1,0.0392,0.0470,0.0029,0.7339,22
AGOSTO,19,2,0.0432,0.0444,0.0028,0.7282,19
AGOSTO,19,3,0.0304,0.0403,0.0028,0.7203,15
AGOSTO,19,4,0.0212,0.0373,0.0028,0.7035,13
AGOSTO,19,5,0.0177,0.0350,0.0028,0.6804,16
AGOSTO,19,6,0.0169,0.0322,0.0028,0.6732,18
AGOSTO,19,7,0.0067,0.0281,0.0028,0.7245,28
AGOSTO,19,8,0.0093,0.0231,0.0028,0.7810,23
AGOSTO,19,9,0.0182,0.0205,0.0028,0.8089,21
AGOSTO,19,10,0.0288,0.0187,0.0029,0.8225,25
AGOSTO,19,11,0.0384,0.0197,0.0029,0.8292,26
AGOSTO,19,12,0.041,0.0221,0.0029,0.8219,26
AGOSTO,19,13,0.0474,0.0258,0.0029,0.8179,40
AGOSTO,19,14,0.0543,0.0305,0.0029,0.8044,39
AGOSTO,19,15,0.062,0.0374,0.0029,0.7443,28
AGOSTO,19,16,0.0716,0.0452,0.0029,0.6977,24
AGOSTO,19,17,0.0548,0.0498,0.0030,0.7043,25
AGOSTO,19,18,0.0495,0.0524,0.0030,0.7286,25
AGOSTO,19,19,0.0327,0.0517,0.0030,0.7574,27
AGOSTO,19,20,0.037,0.0512,0.0031,0.7799,29
AGOSTO,19,21,0.0306,0.0491,0.0034,0.8050,26
AGOSTO,19,22,0.0236,0.0452,0.0035,0.8296,24
AGOSTO,19,23,0.0136,0.0392,0.0036,0.8348,22
AGOSTO,20,0,0.0129,0.0318,0.0036,0.8218,22
AGOSTO,20,1,0.0101,0.0263,0.0037,0.7840,19
AGOSTO,20,2,0.0095,0.0213,0.0037,0.7446,17
AGOSTO,20,3,0.0101,0.0184,0.0038,0.7084,17
AGOSTO,20,4,0.0108,0.0152,0.0038,0.6794,18
AGOSTO,20,5,0.0067,0.0122,0.0038,0.6460,19
AGOSTO,20,6,0.0031,0.0096,0.0039,0.6230,20
AGOSTO,20,7,0.0054,0.0086,0.0040,0.6287,23
AGOSTO,20,8,0.0045,0.0075,0.0041,0.6601,30
AGOSTO,20,9,0.0113,0.0077,0.0042,0.6810,31
AGOSTO,20,10,0.0269,0.0099,0.0042,0.6911,28
AGOSTO,20,11,0.032,0.0126,0.0041,0.6953,24
AGOSTO,20,12,0.0346,0.0156,0.0042,0.6978,20
AGOSTO,20,13,0.0365,0.0193,0.0042,0.7037,16
AGOSTO,20,14,0.0438,0.0244,0.0042,0.7039,17
AGOSTO,20,15,0.0433,0.0291,0.0046,0.6938,17
AGOSTO,20,16,0.0398,0.0335,0.0048,0.6713,17
AGOSTO,20,17,0.0357,0.0366,0.0052,0.6549,20
AGOSTO,20,18,0.0357,0.0377,0.0055,0.6518,23
AGOSTO,20,19,0.0312,0.0376,0.0056,0.6552,24
AGOSTO,20,20,0.0257,0.0365,0.0059,0.6658,24
AGOSTO,20,21,0.0253,0.0351,0.0061,0.6693,30
AGOSTO,20,22,0.0241,0.0326,0.0062,0.6635,26
AGOSTO,20,23,0.0269,0.0306,0.0063,0.6534,19
AGOSTO,21,0,0.0265,0.0289,0.0065,0.6442,17
AGOSTO,21,1,0.0276,0.0279,0.0068,0.6358,16
AGOSTO,21,2,0.0244,0.0265,0.0070,0.6347,15
AGOSTO,21,3,0.0209,0.0252,0.0072,0.6265,9
AGOSTO,21,4,0.0216,0.0247,0.0073,0.6158,9
AGOSTO,21,5,0.0254,0.0247,0.0078,0.6263,7
AGOSTO,21,6,0.0205,0.0242,0.0082,0.6377,7
AGOSTO,21,7,0.0216,0.0236,0.0088,0.6937,11
AGOSTO,21,8,0.0177,0.0225,0.0091,0.7177,15
AGOSTO,21,9,0.0179,0.0213,0.0093,0.7647,13
AGOSTO,21,10,0.0182,0.0205,0.0093,0.7988,13
AGOSTO,21,11,0.0184,0.0202,0.0094,0.8304,12
AGOSTO,21,12,0.0157,0.0194,0.0094,0.8834,16
AGOSTO,21,13,0.0253,0.0194,0.0098,0.9155,20
AGOSTO,21,14,0.0296,0.0206,0.0107,0.9767,19
AGOSTO,21,15,0.0331,0.0220,0.0118,0.9750,21
AGOSTO,21,16,0.0294,0.0235,0.0125,0.9689,21
AGOSTO,21,17,0.0282,0.0247,0.0126,0.9343,16
AGOSTO,21,18,0.0285,0.0260,0.0125,0.9041,14
AGOSTO,21,19,0.0277,0.0272,0.0125,0.8820,13
AGOSTO,21,20,0.0257,0.0284,0.0123,0.8392,12
AGOSTO,21,21,0.0284,0.0288,0.0119,0.7968,12
AGOSTO,21,22,0.0296,0.0288,0.0118,0.7279,13
AGOSTO,21,23,0.0277,0.0282,0.0117,0.6795,12
AGOSTO,22,0,0.0276,0.0279,0.0115,0.6621,11
AGOSTO,22,1,0.0267,0.0277,0.0112,0.6507,11
AGOSTO,22,2,0.0226,0.0270,0.0111,0.6418,7
AGOSTO,22,3,0.0232,0.0264,0.0109,0.6308,5
AGOSTO,22,4,0.0235,0.0262,0.0108,0.6142,7
AGOSTO,22,5,0.0208,0.0252,0.0103,0.6018,7
AGOSTO,22,6,0.0223,0.0243,0.0099,0.5970,6
AGOSTO,22,7,0.0203,0.0234,0.0092,0.5985,7
AGOSTO,22,8,0.0206,0.0225,0.0088,0.6083,7
AGOSTO,22,9,0.0239,0.0222,0.0086,0.6145,10
AGOSTO,22,10,0.0287,0.0229,0.0085,0.6197,10
AGOSTO,22,11,0.0334,0.0242,0.0084,0.6293,13
AGOSTO,22,12,0.0379,0.0260,0.0083,0.6411,14
AGOSTO,22,13,0.0408,0.0285,0.0078,0.6494,16
AGOSTO,22,14,0.0456,0.0314,0.0068,0.6548,14
AGOSTO,22,15,0.0467,0.0347,0.0055,0.6556,14
AGOSTO,22,16,0.0436,0.0376,0.0045,0.6489,13
AGOSTO,22,17,0.0404,0.0396,0.0040,0.6524,12
AGOSTO,22,18,0.0326,0.0401,0.0038,0.6601,13
AGOSTO,22,19,0.0292,0.0396,0.0037,0.6610,15
AGOSTO,22,20,0.026,0.0381,0.0036,0.6664,14
AGOSTO,22,21,0.026,0.0363,0.0035,0.6689,14
AGOSTO,22,22,0.0241,0.0336,0.0035,0.6727,13
AGOSTO,22,23,0.0263,0.0310,0.0034,0.6686,13
AGOSTO,23,0,0.0285,0.0291,0.0034,0.6607,10
AGOSTO,23,1,0.0286,0.0277,0.0033,0.6469,8
AGOSTO,23,2,0.0247,0.0267,0.0033,0.6304,8
AGOSTO,23,3,0.025,0.0262,0.0032,0.6155,9
AGOSTO,23,4,0.0237,0.0259,0.0032,0.5960,9
AGOSTO,23,5,0.0191,0.0250,0.0032,0.5848,11
AGOSTO,23,6,0.0172,0.0241,0.0031,0.5777,15
AGOSTO,23,7,0.0139,0.0226,0.0031,0.5873,17
AGOSTO,23,8,0.0151,0.0209,0.0030,0.6014,21
AGOSTO,23,9,0.024,0.0203,0.0030,0.6126,23
AGOSTO,23,10,0.0282,0.0208,0.0030,0.6218,23
AGOSTO,23,11,0.0337,0.0219,0.0030,0.6334,26
AGOSTO,23,12,0.0385,0.0237,0.0030,0.6480,26
AGOSTO,23,13,0.0454,0.0270,0.0030,0.6559,29
AGOSTO,23,14,0.051,0.0312,0.0030,0.6568,30
AGOSTO,23,15,0.053,0.0361,0.0030,0.6507,29
AGOSTO,23,16,0.0537,0.0409,0.0030,0.6409,26
AGOSTO,23,17,0.0493,0.0441,0.0030,0.6385,24
AGOSTO,23,18,0.0472,0.0465,0.0030,0.6452,22
AGOSTO,23,19,0.0334,0.0464,0.0029,0.6557,25
AGOSTO,23,20,0.0243,0.0447,0.0033,0.6620,29
AGOSTO,23,21,0.0211,0.0416,0.0037,0.6709,31
AGOSTO,23,22,0.0205,0.0378,0.0039,0.6712,27
AGOSTO,23,23,0.019,0.0336,0.0042,0.6645,27
AGOSTO,24,0,0.0197,0.0293,0.0042,0.6605,25
AGOSTO,24,1,0.0189,0.0255,0.0043,0.6529,25
AGOSTO,24,2,0.0162,0.0216,0.0043,0.6364,23
AGOSTO,24,3,0.0129,0.0191,0.0045,0.6164,19
AGOSTO,24,4,0.0138,0.0178,0.0049,0.5992,21
AGOSTO,24,5,0.0183,0.0174,0.0052,0.5820,19
AGOSTO,24,6,0.0151,0.0167,0.0056,0.5825,21
AGOSTO,24,7,0.014,0.0161,0.0059,0.6018,23
AGOSTO,24,8,0.0129,0.0153,0.0062,0.6227,26
AGOSTO,24,9,0.0215,0.0156,0.0067,0.6351,28
AGOSTO,24,10,0.0269,0.0169,0.0070,0.6432,29
AGOSTO,24,11,0.0345,0.0196,0.0071,0.6527,25
AGOSTO,24,12,0.0382,0.0227,0.0074,0.6571,24
AGOSTO,24,13,0.0451,0.0260,0.0076,0.6654,22
AGOSTO,24,14,0.0462,0.0299,0.0078,0.6654,21
AGOSTO,24,15,0.0467,0.0340,0.0079,0.6537,22
AGOSTO,24,16,0.039,0.0373,0.0082,0.6402,25
AGOSTO,24,17,0.035,0.0390,0.0087,0.6372,27
AGOSTO,24,18,0.0332,0.0397,0.0089,0.6428,28
AGOSTO,24,19,0.0245,0.0385,0.0089,0.6500,28
AGOSTO,24,20,0.0196,0.0362,0.0087,0.6651,26
AGOSTO,24,21,0.0181,0.0328,0.0085,0.6693,26
AGOSTO,24,22,0.0193,0.0294,0.0084,0.6683,24
AGOSTO,24,23,0.018,0.0258,0.0082,0.6620,20
AGOSTO,25,0,0.0157,0.0229,0.0085,0.6562,20
AGOSTO,25,1,0.0155,0.0205,0.0089,0.6477,20
AGOSTO,25,2,0.0176,0.0185,0.0090,0.6349,25
AGOSTO,25,3,0.0154,0.0174,0.0090,0.6187,20
AGOSTO,25,4,0.0185,0.0173,0.0089,0.6060,18
AGOSTO,25,5,0.0112,0.0164,0.0087,0.6024,19
AGOSTO,25,6,0.0073,0.0149,0.0084,0.6182,18
AGOSTO,25,7,0.0103,0.0139,0.0082,0.6343,20
AGOSTO,25,8,0.0127,0.0136,0.0079,0.6551,18
AGOSTO,25,9,0.0172,0.0138,0.0076,0.6719,26
AGOSTO,25,10,0.0287,0.0152,0.0074,0.6804,25
AGOSTO,25,11,0.0308,0.0171,0.0077,0.6896,22
AGOSTO,25,12,0.0336,0.0190,0.0077,0.6891,22
AGOSTO,25,13,0.0338,0.0218,0.0082,0.6896,25
AGOSTO,25,14,0.038,0.0256,0.0082,0.6754,24
AGOSTO,25,15,0.0404,0.0294,0.0082,0.6667,25
AGOSTO,25,16,0.0383,0.0326,0.0080,0.6512,29
AGOSTO,25,17,0.0332,0.0346,0.0080,0.6416,31
AGOSTO,25,18,0.0325,0.0351,0.0081,0.6424,28
AGOSTO,25,19,0.0267,0.0346,0.0086,0.6441,22
AGOSTO,25,20,0.0236,0.0333,0.0089,0.6485,28
AGOSTO,25,21,0.0214,0.0318,0.0092,0.6553,25
AGOSTO,25,22,0.0221,0.0298,0.0116,0.6817,24
AGOSTO,25,23,0.0241,0.0277,0.0119,0.6723,21
AGOSTO,26,0,0.0211,0.0256,0.0119,0.6654,21
AGOSTO,26,1,0.0205,0.0240,0.0117,0.6591,15
AGOSTO,26,2,0.0197,0.0224,0.0117,0.6499,15
AGOSTO,26,3,0.0185,0.0214,0.0116,0.6390,17
AGOSTO,26,4,0.0173,0.0206,0.0115,0.6290,17
AGOSTO,26,5,0.019,0.0203,0.0115,0.6138,18
AGOSTO,26,6,0.0158,0.0195,0.0116,0.5903,19
AGOSTO,26,7,0.0143,0.0183,0.0116,0.6042,22
AGOSTO,26,8,0.0186,0.0180,0.0116,0.6184,26
AGOSTO,26,9,0.0207,0.0180,0.0118,0.6298,28
AGOSTO,26,10,0.0256,0.0187,0.0123,0.6406,28
AGOSTO,26,11,0.0334,0.0206,0.0121,0.6488,27
AGOSTO,26,12,0.0369,0.0230,0.0120,0.6546,30
AGOSTO,26,13,0.0391,0.0256,0.0119,0.6602,38
AGOSTO,26,14,0.0445,0.0291,0.0118,0.6549,47
AGOSTO,26,15,0.0425,0.0327,0.0120,0.6465,48
AGOSTO,26,16,0.0409,0.0355,0.0123,0.6378,46
AGOSTO,26,17,0.0387,0.0377,0.0118,0.6312,47
AGOSTO,26,18,0.0345,0.0388,0.0116,0.6309,48
AGOSTO,26,19,0.0293,0.0383,0.0111,0.6356,50
AGOSTO,26,20,0.0234,0.0366,0.0108,0.6408,53
AGOSTO,26,21,0.0213,0.0344,0.0108,0.6431,48
AGOSTO,26,22,0.0213,0.0315,0.0085,0.6410,45
AGOSTO,26,23,0.0197,0.0286,0.0084,0.6370,43
AGOSTO,27,0,0.0142,0.0253,0.0094,0.6318,43
AGOSTO,27,1,0.02,0.0230,0.0102,0.6258,45
AGOSTO,27,2,0.0203,0.0212,0.0111,0.6157,42
AGOSTO,27,3,0.0212,0.0202,0.0114,0.6026,37
AGOSTO,27,4,0.0218,0.0200,0.0114,0.5894,34
AGOSTO,27,5,0.0221,0.0201,0.0113,0.5809,31
AGOSTO,27,6,0.0182,0.0197,0.0112,0.5844,35
AGOSTO,27,7,0.0132,0.0189,0.0112,0.6057,43
AGOSTO,27,8,0.0133,0.0188,0.0115,0.6235,37
AGOSTO,27,9,0.0189,0.0186,0.0117,0.6386,38
AGOSTO,27,10,0.0208,0.0187,0.0112,0.6571,39
AGOSTO,27,11,0.0219,0.0188,0.0111,0.6765,39
AGOSTO,27,12,0.0243,0.0191,0.0109,0.6985,39
AGOSTO,27,13,0.0287,0.0199,0.0105,0.7189,42
AGOSTO,27,14,0.0371,0.0223,0.0105,0.7325,44
AGOSTO,27,15,0.0413,0.0258,0.0104,0.7281,47
AGOSTO,27,16,0.0491,0.0303,0.0104,0.7249,49
AGOSTO,27,17,0.0514,0.0343,0.0105,0.7261,50
AGOSTO,27,18,0.0464,0.0375,0.0105,0.7293,48
AGOSTO,27,19,0.0405,0.0399,0.0106,0.7309,49
AGOSTO,27,20,0.0324,0.0409,0.0104,0.7421,52
AGOSTO,27,21,0.0289,0.0409,0.0099,0.7467,48
AGOSTO,27,22,0.0326,0.0403,0.0098,0.7581,44
AGOSTO,27,23,0.0148,0.0370,0.0097,0.7632,39
AGOSTO,28,0,0.0108,0.0322,0.0084,0.7654,33
AGOSTO,28,1,0.0202,0.0283,0.0076,0.7712,31
AGOSTO,28,2,0.0168,0.0246,0.0067,0.7669,33
AGOSTO,28,3,0.0088,0.0207,0.0064,0.7607,32
AGOSTO,28,4,0.0134,0.0183,0.0064,0.7521,37
AGOSTO,28,5,0.0126,0.0163,0.0066,0.7493,42
AGOSTO,28,6,0.006,0.0129,0.0066,0.7376,38
AGOSTO,28,7,0.0046,0.0117,0.0067,0.7385,39
AGOSTO,28,8,0.0059,0.0110,0.0065,0.7583,40
AGOSTO,28,9,0.0094,0.0097,0.0060,0.7675,39
AGOSTO,28,10,0.0149,0.0095,0.0059,0.7778,38
AGOSTO,28,11,0.0197,0.0108,0.0058,0.7868,34
AGOSTO,28,12,0.0218,0.0119,0.0058,0.7832,31
AGOSTO,28,13,0.0187,0.0126,0.0058,0.7983,28
AGOSTO,28,14,0.0165,0.0139,0.0057,0.8338,26
AGOSTO,28,15,0.0178,0.0156,0.0056,0.8637,23
AGOSTO,28,16,0.0188,0.0172,0.0053,0.8582,20
AGOSTO,28,17,0.0142,0.0178,0.0052,0.8487,14
AGOSTO,28,18,0.0133,0.0176,0.0051,0.8506,10
AGOSTO,28,19,0.0077,0.0161,0.0050,0.8800,8
AGOSTO,28,20,0.0046,0.0140,0.0050,0.9094,10
AGOSTO,28,21,0.0037,0.0121,0.0049,0.9028,10
AGOSTO,28,22,0.0044,0.0106,0.0049,0.8758,9
AGOSTO,28,23,0.0042,0.0089,0.0048,0.8368,6
AGOSTO,29,0,0.0038,0.0070,0.0046,0.8190,7
AGOSTO,29,1,NA,0.0060,0.0045,0.8125,6
AGOSTO,29,2,0.0052,0.0048,0.0044,0.8050,12
AGOSTO,29,3,0.0028,0.0041,0.0043,0.7749,16
AGOSTO,29,4,0.0044,0.0041,0.0041,0.7417,16
AGOSTO,29,5,NA,0.0041,0.0039,0.7269,15
AGOSTO,29,6,0.0024,0.0038,0.0038,0.7239,15
AGOSTO,29,7,0.0026,0.0035,0.0037,0.7346,17
AGOSTO,29,8,0.0051,0.0038,0.0035,0.7601,21
AGOSTO,29,9,0.0099,0.0046,0.0035,0.7638,36
AGOSTO,29,10,0.0135,0.0058,0.0035,0.7495,25
AGOSTO,29,11,0.0169,0.0078,0.0034,0.7360,16
AGOSTO,29,12,0.0207,0.0102,0.0033,0.7298,12
AGOSTO,29,13,0.0235,0.0118,0.0033,0.7268,8
AGOSTO,29,14,0.0236,0.0145,0.0032,0.7215,8
AGOSTO,29,15,0.0247,0.0172,0.0032,0.7133,8
AGOSTO,29,16,0.0183,0.0189,0.0031,0.7060,12
AGOSTO,29,17,0.0148,0.0195,0.0031,0.7222,10
AGOSTO,29,18,0.0143,0.0196,0.0031,0.7445,9
AGOSTO,29,19,0.0123,0.0190,0.0031,0.7824,7
AGOSTO,29,20,0.0098,0.0177,0.0030,0.8244,8
AGOSTO,29,21,0.0065,0.0155,0.0030,0.8587,10
AGOSTO,29,22,0.0097,0.0138,0.0030,0.8646,11
AGOSTO,29,23,0.0041,0.0112,0.0029,0.8905,11
AGOSTO,30,0,0.007,0.0098,0.0029,0.8859,11
AGOSTO,30,1,0.0087,0.0091,0.0029,0.8686,9
AGOSTO,30,2,0.0159,0.0093,0.0029,0.8535,9
AGOSTO,30,3,0.0272,0.0111,0.0029,0.8140,9
AGOSTO,30,4,0.0126,0.0115,0.0029,0.7686,9
AGOSTO,30,5,0.0127,0.0122,0.0029,0.7313,7
AGOSTO,30,6,0.0077,0.0120,0.0029,0.7277,7
AGOSTO,30,7,0.0212,0.0141,0.0029,0.7062,6
AGOSTO,30,8,0.0216,0.0160,0.0028,0.7131,7
AGOSTO,30,9,0.0106,0.0162,0.0028,0.7269,11
AGOSTO,30,10,0.0159,0.0162,0.0028,0.7228,12
AGOSTO,30,11,0.0227,0.0156,0.0029,0.7228,9
AGOSTO,30,12,0.0261,0.0173,0.0029,0.7375,10
AGOSTO,30,13,0.0379,0.0205,0.0028,0.7457,11
AGOSTO,30,14,0.0418,0.0247,0.0028,0.7365,10
AGOSTO,30,15,0.0414,0.0273,0.0028,0.7288,10
AGOSTO,30,16,0.0414,0.0297,0.0028,0.7116,10
AGOSTO,30,17,0.0415,0.0336,0.0028,0.7008,11
AGOSTO,30,18,0.033,0.0357,0.0028,0.7115,25
AGOSTO,30,19,0.0296,0.0366,0.0028,0.7311,41
AGOSTO,30,20,0.0291,0.0370,0.0028,0.7263,27
AGOSTO,30,21,0.0223,0.0350,0.0028,0.7365,22
AGOSTO,30,22,0.0231,0.0327,0.0028,0.7421,19
AGOSTO,30,23,0.0185,0.0298,0.0028,0.7458,15
AGOSTO,31,0,0.0163,0.0267,0.0029,0.7460,14
AGOSTO,31,1,0.0168,0.0236,0.0029,0.7422,17
AGOSTO,31,2,0.0194,0.0219,0.0029,0.7299,14
AGOSTO,31,3,0.0164,0.0202,0.0029,0.7135,12
AGOSTO,31,4,0.0198,0.0191,0.0029,0.7077,10
AGOSTO,31,5,0.025,0.0194,0.0029,0.6948,10
AGOSTO,31,6,0.0139,0.0183,0.0029,0.6941,12
AGOSTO,31,7,0.0053,0.0166,0.0029,0.7478,12
AGOSTO,31,8,0.0043,0.0151,0.0029,0.8131,14
AGOSTO,31,9,0.0156,0.0150,0.0029,0.8463,16
AGOSTO,31,10,0.0247,0.0156,0.0028,0.8550,16
AGOSTO,31,11,0.0342,0.0179,0.0028,0.8551,14
AGOSTO,31,12,0.0424,0.0207,0.0028,0.8538,19
AGOSTO,31,13,0.0475,0.0235,0.0028,0.8498,17
AGOSTO,31,14,0.0477,0.0277,0.0028,0.8411,12
AGOSTO,31,15,0.046,0.0328,0.0028,0.7764,9
AGOSTO,31,16,0.0472,0.0382,0.0028,0.7035,7
AGOSTO,31,17,0.0463,0.0420,0.0028,0.6677,7
AGOSTO,31,18,0.0339,0.0432,0.0028,0.6747,13
AGOSTO,31,19,0.0271,0.0423,0.0028,0.6952,11
AGOSTO,31,20,0.0211,0.0396,0.0028,0.7206,10
AGOSTO,31,21,0.0114,0.0351,0.0029,0.7614,12
AGOSTO,31,22,0.0219,0.0319,0.0031,0.7951,18
AGOSTO,31,23,0.0164,0.0282,0.0032,0.8070,14
