DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2021,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³]
ENE,20,21,0.0017,0.0318,0.0044,4.036,104
ENE,20,22,0.0117,0.0278,0.0044,4.057,95
ENE,20,23,0.0146,0.0241,0.0044,4.052,65
ENE,21,0,0.013,0.0204,0.0043,4.048,43
ENE,21,1,0.0098,0.0166,0.0042,4.034,35
ENE,21,2,0.0107,0.0128,0.0042,4.021,29
ENE,21,3,0.0111,0.0105,0.0041,3.968,26
ENE,21,4,0.0081,0.0101,0.004,3.844,23
ENE,21,5,0.0103,0.0112,0.004,3.655,22
ENE,21,6,0.0064,0.0105,0.0039,3.631,22
ENE,21,7,0.0034,0.0091,0.0039,3.642,26
ENE,21,8,0.0009,0.0076,0.0039,3.676,32
ENE,21,9,0.0025,0.0067,0.004,3.722,45
ENE,21,10,0.0083,0.0064,0.0041,3.76,49
ENE,21,11,0.0166,0.0071,0.0042,3.768,41
ENE,21,12,0.0255,0.0092,0.0042,3.778,39
ENE,21,13,0.0378,0.0127,0.0043,3.783,38
ENE,21,14,0.0413,0.017,0.0043,3.781,39
ENE,21,15,0.0432,0.022,0.0042,3.768,34
ENE,21,16,0.0481,0.0279,0.0042,3.741,34
ENE,21,17,0.0422,0.0329,0.0041,3.701,35
ENE,21,18,0.0415,0.037,0.0041,3.688,41
ENE,21,19,0.0279,0.0384,0.004,3.762,41
ENE,21,20,0.0077,0.0362,0.0039,3.914,50
ENE,21,21,0.0074,0.0324,0.0039,3.971,65
ENE,21,22,0.0061,0.028,0.0037,4.042,64
ENE,21,23,0.0047,0.0232,0.0037,4.089,64
ENE,22,0,0.0031,0.0176,0.0036,4.12,64
ENE,22,1,0.0073,0.0132,0.0036,4.137,58
ENE,22,2,0.0119,0.0095,0.0037,4.13,57
ENE,22,3,0.013,0.0077,0.0037,4.063,53
ENE,22,4,0.0147,0.0085,0.0037,3.913,49
ENE,22,5,0.0143,0.0094,0.0037,3.864,43
ENE,22,6,0.0062,0.0094,0.0038,3.808,47
ENE,22,7,0.0057,0.0095,0.0038,3.81,51
ENE,22,8,0.002,0.0094,0.0038,3.832,60
ENE,22,9,0.0028,0.0088,0.0038,3.893,73
ENE,22,10,0.0074,0.0083,0.0038,3.954,81
ENE,22,11,0.0188,0.009,0.0039,3.975,76
ENE,22,12,0.0317,0.0111,0.0038,3.979,59
ENE,22,13,0.0386,0.0142,0.0038,3.981,44
ENE,22,14,0.043,0.0188,0.0037,3.972,34
ENE,22,15,0.0454,0.0237,0.0037,3.922,31
ENE,22,16,0.046,0.0292,0.0037,3.86,36
ENE,22,17,0.045,0.0345,0.0037,3.796,32
ENE,22,18,0.0427,0.0389,0.0037,3.751,34
ENE,22,19,0.0218,0.0393,0.0037,3.814,38
ENE,22,20,0.0023,0.0356,0.0038,4.09,49
ENE,22,21,NA,0.0352,0.0039,4.383,82
ENE,22,22,0.0002,0.0291,0.004,4.564,99
ENE,22,23,0.002,0.0229,0.004,4.669,92
ENE,23,0,0.0047,0.017,0.004,4.747,76
ENE,23,1,0.0002,0.0106,0.0041,4.868,79
ENE,23,2,0.0003,0.0045,0.0041,4.928,92
ENE,23,3,0.0008,0.0015,0.0041,4.866,77
ENE,23,4,0.0006,0.0013,0.0042,4.603,63
ENE,23,5,0.0009,0.0012,0.0043,4.315,51
ENE,23,6,0.0012,0.0013,0.0043,4.154,51
ENE,23,7,0.0021,0.0014,0.0044,4.112,57
ENE,23,8,0.0087,0.0019,0.0048,4.086,73
ENE,23,9,0.0082,0.0029,0.0056,4.013,94
ENE,23,10,0.0147,0.0047,0.0071,3.973,110
ENE,23,11,0.0186,0.0069,0.0075,3.968,102
ENE,23,12,0.0251,0.0099,0.0077,3.974,86
ENE,23,13,0.037,0.0145,0.0078,3.97,59
ENE,23,14,0.0386,0.0191,0.0078,3.955,44
ENE,23,15,0.0478,0.0248,0.0079,3.892,34
ENE,23,16,0.0522,0.0303,0.0079,3.84,31
ENE,23,17,0.0506,0.0356,0.0079,3.786,30
ENE,23,18,0.0511,0.0401,0.0079,3.763,31
ENE,23,19,0.0294,0.0415,0.0079,3.889,38
ENE,23,20,0.0025,0.0387,0.008,4.183,75
ENE,23,21,0.0004,0.0341,0.0085,4.617,260
ENE,23,22,0.0143,0.031,0.0085,4.693,239
ENE,23,23,0.0162,0.0271,0.0085,4.768,163
ENE,24,0,0.0123,0.0221,0.0085,4.841,116
ENE,24,1,0.0042,0.0163,0.0085,4.926,96
ENE,24,2,0.0117,0.0114,0.0086,4.95,88
ENE,24,3,0.0081,0.0087,0.0086,4.859,81
ENE,24,4,0.002,0.0087,0.0086,4.586,79
ENE,24,5,0.0002,0.0086,0.0086,4.187,79
ENE,24,6,NA,0.0078,0.0087,4.172,81
ENE,24,7,0.0015,0.0057,0.0087,4.179,114
ENE,24,8,0.0011,0.0041,0.0084,4.18,134
ENE,24,9,0.0021,0.0038,0.0076,4.151,134
ENE,24,10,0.013,0.004,0.007,4.134,118
ENE,24,11,0.0228,0.0061,0.0068,4.118,99
ENE,24,12,0.0364,0.011,0.0067,4.084,73
ENE,24,13,0.0402,0.0167,0.0067,4.046,56
ENE,24,14,0.0427,0.02,0.0067,3.975,44
ENE,24,15,0.043,0.0252,0.0067,3.907,32
ENE,24,16,0.0443,0.0306,0.0067,3.839,30
ENE,24,17,0.0426,0.0356,0.0067,3.777,27
ENE,24,18,0.0407,0.0391,0.0067,3.754,27
ENE,24,19,0.028,0.0397,0.0067,3.781,37
ENE,24,20,0.0171,0.0373,0.0067,3.839,53
ENE,24,21,0.0089,0.0334,0.0061,3.937,72
ENE,24,22,0.0194,0.0305,0.0061,3.968,62
ENE,24,23,0.0217,0.0278,0.006,3.97,49
ENE,25,0,0.0213,0.025,0.006,3.966,41
ENE,25,1,0.0166,0.0217,0.006,3.963,30
ENE,25,2,0.01,0.0179,0.0059,3.956,29
ENE,25,3,0.0209,0.017,0.0059,3.881,29
ENE,25,4,0.0083,0.0159,0.0058,3.807,28
ENE,25,5,0.0062,0.0156,0.0058,3.707,29
ENE,25,6,0.0041,0.0136,0.0058,3.686,29
ENE,25,7,0.0004,0.011,0.0057,3.713,35
ENE,25,8,0.0005,0.0084,0.0057,3.78,46
ENE,25,9,0.0018,0.0065,0.0056,3.871,73
ENE,25,10,0.0162,0.0073,0.0046,3.903,93
ENE,25,11,0.0249,0.0078,0.0043,3.921,69
ENE,25,12,0.0332,0.0109,0.0042,3.921,47
ENE,25,13,0.0362,0.0147,0.0042,3.915,38
ENE,25,14,0.0324,0.0182,0.0042,3.898,36
ENE,25,15,0.0361,0.0227,0.0041,3.845,45
ENE,25,16,0.0394,0.0275,0.0041,3.77,42
ENE,25,17,0.0396,0.0323,0.0041,3.678,38
ENE,25,18,0.0363,0.0348,0.0041,3.655,41
ENE,25,19,0.0225,0.0345,0.0041,3.69,48
ENE,25,20,0.0125,0.0319,0.004,3.748,56
ENE,25,21,0.0067,0.0282,0.004,3.84,66
ENE,25,22,0.0076,0.0251,0.004,3.914,78
ENE,25,23,0.0156,0.0225,0.004,3.944,70
ENE,26,0,0.0083,0.0186,0.0041,3.978,58
ENE,26,1,0.0014,0.0139,0.0041,3.995,49
ENE,26,2,0.0005,0.0094,0.0041,4.004,46
ENE,26,3,0.0003,0.0066,0.0041,3.969,47
ENE,26,4,0.0003,0.0051,0.0042,3.921,47
ENE,26,5,0.005,0.0049,0.0041,3.834,44
ENE,26,6,0.0021,0.0042,0.0041,3.783,44
ENE,26,7,0.0004,0.0023,0.0041,3.784,47
ENE,26,8,0.0003,0.0013,0.0042,3.788,61
ENE,26,9,0.001,0.0012,0.0045,3.82,84
ENE,26,10,0.0076,0.0021,0.005,3.843,87
ENE,26,11,0.0202,0.0046,0.0053,3.864,77
ENE,26,12,0.0288,0.0082,0.0053,3.863,58
ENE,26,13,0.0382,0.0123,0.0053,3.861,46
ENE,26,14,0.0424,0.0174,0.0054,3.845,37
ENE,26,15,0.0425,0.0226,0.0053,3.818,34
ENE,26,16,0.0405,0.0277,0.0053,3.78,30
ENE,26,17,0.038,0.0323,0.0053,3.729,29
ENE,26,18,0.0327,0.0354,0.0053,3.71,33
ENE,26,19,0.0206,0.0355,0.0053,3.715,34
ENE,26,20,0.0129,0.0335,0.0053,3.765,41
ENE,26,21,0.0021,0.029,0.0053,3.89,72
ENE,26,22,0.0042,0.0242,0.0053,3.974,81
ENE,26,23,0.0092,0.02,0.0053,4.016,74
ENE,27,0,0.006,0.0157,0.0053,4.068,66
ENE,27,1,0.0008,0.0111,0.0053,4.1,68
ENE,27,2,0.0021,0.0072,0.0053,4.091,63
ENE,27,3,0.0006,0.0047,0.0053,4.065,60
ENE,27,4,0.0004,0.0032,0.0054,4.024,62
ENE,27,5,0.0001,0.0029,0.0056,3.912,63
ENE,27,6,0.0003,0.0024,0.0061,3.852,73
ENE,27,7,0.0003,0.0013,0.0066,3.867,80
ENE,27,8,0.0006,0.0007,0.0069,3.88,83
ENE,27,9,0.0048,0.0012,0.009,3.896,101
ENE,27,10,0.0179,0.0031,0.0107,3.914,113
ENE,27,11,0.0262,0.0063,0.0114,3.93,105
ENE,27,12,0.0386,0.0111,0.012,3.929,87
ENE,27,13,0.049,0.0172,0.0122,3.921,76
ENE,27,14,0.053,0.0238,0.0126,3.901,71
ENE,27,15,0.0595,0.0312,0.013,3.86,64
ENE,27,16,0.0564,0.0382,0.0135,3.809,56
ENE,27,17,0.0525,0.0441,0.014,3.771,70
ENE,27,18,0.0479,0.0479,0.014,3.753,120
ENE,27,19,0.021,0.0472,0.0176,3.748,175
ENE,27,20,0.0151,0.0443,0.0219,3.752,214
ENE,27,21,0.0224,0.041,0.0228,3.76,195
ENE,27,22,0.0246,0.0374,0.023,3.767,139
ENE,27,23,0.0256,0.0332,0.0233,3.763,99
ENE,28,0,0.0257,0.0294,0.0234,3.753,68
ENE,28,1,0.0256,0.026,0.0235,3.744,54
ENE,28,2,0.0259,0.0232,0.0235,3.725,40
ENE,28,3,0.0259,0.0239,0.0234,3.695,36
ENE,28,4,0.0274,0.0254,0.0232,3.67,36
ENE,28,5,0.0261,0.0259,0.023,3.649,35
ENE,28,6,0.0262,0.0261,0.0224,3.634,32
ENE,28,7,0.0255,0.026,0.0219,3.625,26
ENE,28,8,0.0249,0.0259,0.0213,3.621,26
ENE,28,9,0.0238,0.0257,0.0188,3.625,29
ENE,28,10,0.026,0.0257,0.0166,3.629,32
ENE,28,11,0.0291,0.0261,0.0155,3.631,34
ENE,28,12,0.0321,0.0267,0.0149,3.635,41
ENE,28,13,0.0354,0.0279,0.0146,3.642,45
ENE,28,14,0.0391,0.0295,0.0142,3.649,43
ENE,28,15,0.0412,0.0315,0.0138,3.659,44
ENE,28,16,0.0424,0.0336,0.0133,3.671,46
ENE,28,17,0.0419,0.0359,0.0129,3.683,47
ENE,28,18,0.0375,0.0373,0.0128,3.699,52
ENE,28,19,0.0296,0.0374,0.0093,3.739,62
ENE,28,20,0.0245,0.0365,0.005,3.763,64
ENE,28,21,0.0234,0.035,0.004,3.774,54
ENE,28,22,0.0257,0.0333,0.0037,3.778,45
ENE,28,23,0.0247,0.0312,0.0034,3.773,37
ENE,29,0,0.0259,0.0292,0.0031,3.76,32
ENE,29,1,0.0264,0.0272,0.003,3.739,32
ENE,29,2,0.0269,0.0259,0.003,3.715,16
ENE,29,3,0.0271,0.0256,0.003,3.669,15
ENE,29,4,0.0264,0.0258,0.003,3.637,14
ENE,29,5,0.0247,0.026,0.003,3.615,15
ENE,29,6,0.0216,0.0255,0.003,3.601,13
ENE,29,7,0.0158,0.0244,0.0031,3.605,16
ENE,29,8,0.009,0.0222,0.0031,3.626,22
ENE,29,9,0.004,0.0194,0.0032,3.662,33
ENE,29,10,0.0132,0.0177,0.0033,3.687,41
ENE,29,11,0.0246,0.0174,0.0034,3.698,38
ENE,29,12,0.0299,0.0179,0.0036,3.71,33
ENE,29,13,0.0357,0.0192,0.0037,3.723,31
ENE,29,14,0.0431,0.0219,0.0038,3.736,39
ENE,29,15,0.0502,0.0262,0.0039,3.747,48
ENE,29,16,0.0529,0.0317,0.004,3.755,56
ENE,29,17,0.0508,0.0376,0.0041,3.75,50
ENE,29,18,0.0479,0.0419,0.0042,3.777,45
ENE,29,19,0.0369,0.0434,0.0043,3.896,54
ENE,29,20,0.0137,0.0414,0.0045,4.14,79
ENE,29,21,0.0026,0.0373,0.0047,4.498,116
ENE,29,22,0.0028,0.0322,0.0049,4.845,162
ENE,29,23,0.0036,0.0264,0.0053,5.179,187
ENE,30,0,0.0158,0.0218,0.0056,5.412,212
ENE,30,1,0.014,0.0172,0.006,5.563,219
ENE,30,2,0.0008,0.0113,0.0062,5.608,178
ENE,30,3,0.0091,0.0078,0.0063,5.563,156
ENE,30,4,NA,0.007,0.0066,5.354,131
ENE,30,5,0.0036,0.0071,0.0072,5.041,122
ENE,30,6,0.0038,0.0072,0.0075,4.756,120
ENE,30,7,0.0044,0.0074,0.0077,4.473,124
ENE,30,8,0.0003,0.0051,0.0077,4.308,110
ENE,30,9,0.0019,0.0034,0.0078,4.211,117
ENE,30,10,0.0105,0.0048,0.008,4.187,129
ENE,30,11,0.0255,0.0071,0.0082,4.139,112
ENE,30,12,0.0437,0.0117,0.0081,4.121,83
ENE,30,13,0.0523,0.0178,0.0078,4.084,66
ENE,30,14,0.0538,0.0241,0.0079,4.024,55
ENE,30,15,0.0549,0.0304,0.008,3.967,46
ENE,30,16,0.054,0.0371,0.0081,3.889,47
ENE,30,17,0.053,0.0435,0.0082,3.831,51
ENE,30,18,0.0502,0.0484,0.0084,3.804,46
ENE,30,19,0.0409,0.0504,0.0085,3.857,42
ENE,30,20,0.0117,0.0464,NA,4.112,61
ENE,30,21,0.0003,0.0399,NA,4.66,122
ENE,30,22,0.0003,0.0332,NA,5.1,150
ENE,30,23,0.004,0.0268,NA,5.274,154
ENE,31,0,0.0057,0.0208,NA,5.405,135
ENE,31,1,0.0134,0.0158,NA,5.441,105
ENE,31,2,0.0076,0.0105,NA,5.461,96
ENE,31,3,0.0021,0.0056,NA,5.44,110
ENE,31,4,0.002,0.0044,NA,5.214,111
ENE,31,5,0.0055,0.0051,NA,4.696,115
ENE,31,6,0.0075,0.006,NA,4.285,117
ENE,31,7,0.0055,0.0062,NA,4.152,101
ENE,31,8,0.0018,0.0057,NA,4.085,115
ENE,31,9,0.004,0.0045,NA,4.094,135
ENE,31,10,0.0157,0.0055,NA,4.083,126
ENE,31,11,0.0307,0.0091,NA,4.048,108
ENE,31,12,0.0445,0.0144,NA,4.007,82
ENE,31,13,0.0481,0.0197,NA,3.974,59
ENE,31,14,0.0511,0.0252,NA,3.946,49
ENE,31,15,0.0548,0.0313,0.0151,3.907,47
ENE,31,16,0.0562,0.0381,0.0147,3.838,47
ENE,31,17,0.0536,0.0443,0.0143,3.78,45
ENE,31,18,0.0482,0.0484,0.0141,3.748,45
ENE,31,19,0.0348,0.0489,0.0146,3.744,58
ENE,31,20,0.0296,0.0471,0.018,3.755,67
ENE,31,21,0.0273,0.0445,0.0189,3.764,81
ENE,31,22,0.0268,0.0414,0.0213,3.766,86
ENE,31,23,0.0274,0.038,0.0253,3.764,73
