DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2021,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³]
SEPTIEMBRE,16,9,0.0131,0.0101,0.0034,0.8283,30
SEPTIEMBRE,16,10,0.0252,0.0110,0.0034,0.8276,28
SEPTIEMBRE,16,11,0.0351,0.0137,0.0033,0.8257,21
SEPTIEMBRE,16,12,0.0401,0.0176,0.0033,0.8194,19
SEPTIEMBRE,16,13,0.0469,0.0223,0.0033,0.8095,16
SEPTIEMBRE,16,14,0.0468,0.0272,0.0032,0.7986,15
SEPTIEMBRE,16,15,0.042,0.0320,0.0031,0.7772,12
SEPTIEMBRE,16,16,0.0383,0.0359,0.0031,0.7503,21
SEPTIEMBRE,16,17,0.034,0.0385,0.0030,0.7221,14
SEPTIEMBRE,16,18,0.0316,0.0394,0.0030,0.7137,10
SEPTIEMBRE,16,19,0.0245,0.0380,0.0029,0.7129,16
SEPTIEMBRE,16,20,0.021,0.0356,0.0027,0.7183,16
SEPTIEMBRE,16,21,0.0198,0.0323,0.0026,0.7315,16
SEPTIEMBRE,16,22,0.0146,0.0282,0.0026,0.7431,20
SEPTIEMBRE,16,23,0.011,0.0244,0.0026,0.7564,19
SEPTIEMBRE,17,0,0.0099,0.0208,0.0025,0.7680,20
SEPTIEMBRE,17,1,0.0032,0.0170,0.0025,0.7877,22
SEPTIEMBRE,17,2,0.0018,0.0132,0.0025,0.8059,26
SEPTIEMBRE,17,3,0.0025,0.0105,0.0025,0.8201,33
SEPTIEMBRE,17,4,0.0009,0.0080,0.0025,0.8332,33
SEPTIEMBRE,17,5,0.007,0.0064,0.0025,0.8257,30
SEPTIEMBRE,17,6,0.0118,0.0060,0.0025,0.8218,23
SEPTIEMBRE,17,7,0.0062,0.0054,0.0025,0.8464,18
SEPTIEMBRE,17,8,0.01,0.0054,0.0025,0.8775,17
SEPTIEMBRE,17,9,0.0159,0.0070,0.0025,0.8839,18
SEPTIEMBRE,17,10,0.0212,0.0095,0.0025,0.8782,23
SEPTIEMBRE,17,11,0.03,0.0129,0.0025,0.8649,21
SEPTIEMBRE,17,12,0.0362,0.0173,0.0025,0.8432,18
SEPTIEMBRE,17,13,0.0389,0.0213,0.0025,0.8411,14
SEPTIEMBRE,17,14,0.0445,0.0254,0.0024,0.8309,15
SEPTIEMBRE,17,15,0.0479,0.0306,0.0024,0.7993,15
SEPTIEMBRE,17,16,0.0434,0.0348,0.0024,0.7735,17
SEPTIEMBRE,17,17,0.0436,0.0382,0.0024,0.7822,21
SEPTIEMBRE,17,18,0.0302,0.0393,0.0024,0.8212,25
SEPTIEMBRE,17,19,0.0322,0.0396,0.0024,0.8192,23
SEPTIEMBRE,17,20,0.031,0.0390,0.0024,0.8220,19
SEPTIEMBRE,17,21,0.0328,0.0382,0.0024,0.8211,15
SEPTIEMBRE,17,22,0.0306,0.0365,0.0024,0.8230,11
SEPTIEMBRE,17,23,0.0298,0.0342,0.0024,0.8150,11
SEPTIEMBRE,18,0,0.0276,0.0322,0.0024,0.7983,7
SEPTIEMBRE,18,1,0.0281,0.0303,0.0024,0.7662,11
SEPTIEMBRE,18,2,0.0416,0.0317,0.0024,0.7140,10
SEPTIEMBRE,18,3,0.0366,0.0322,0.0024,0.7095,12
SEPTIEMBRE,18,4,0.0258,0.0316,0.0024,0.7040,9
SEPTIEMBRE,18,5,0.0205,0.0301,0.0024,0.6982,9
SEPTIEMBRE,18,6,0.017,0.0284,0.0024,0.6985,13
SEPTIEMBRE,18,7,0.0074,0.0256,0.0023,0.7162,18
SEPTIEMBRE,18,8,0.0399,0.0271,0.0023,0.7515,23
SEPTIEMBRE,18,9,0.0175,0.0258,0.0023,0.7833,25
SEPTIEMBRE,18,10,0.0242,0.0236,0.0023,0.8021,20
SEPTIEMBRE,18,11,0.0288,0.0226,0.0024,0.8173,20
SEPTIEMBRE,18,12,0.0393,0.0243,0.0024,0.8314,19
SEPTIEMBRE,18,13,0.0486,0.0278,0.0024,0.8424,20
SEPTIEMBRE,18,14,0.0496,0.0319,0.0025,0.8465,19
SEPTIEMBRE,18,15,0.0489,0.0371,0.0026,0.8351,20
SEPTIEMBRE,18,16,0.0449,0.0377,0.0028,0.8076,17
SEPTIEMBRE,18,17,0.0425,0.0408,0.0030,0.7796,15
SEPTIEMBRE,18,18,0.0389,0.0427,0.0032,0.7728,14
SEPTIEMBRE,18,19,0.0331,0.0432,0.0032,0.7961,18
SEPTIEMBRE,18,20,0.0231,0.0412,0.0033,0.7952,48
SEPTIEMBRE,18,21,0.0215,0.0378,0.0034,0.7918,36
SEPTIEMBRE,18,22,0.0303,0.0354,0.0035,0.7907,26
SEPTIEMBRE,18,23,0.0307,0.0331,0.0035,0.7916,25
SEPTIEMBRE,19,0,0.0193,0.0299,0.0035,0.7898,22
SEPTIEMBRE,19,1,0.0151,0.0265,0.0036,0.7903,19
SEPTIEMBRE,19,2,0.0161,0.0237,0.0036,0.7773,19
SEPTIEMBRE,19,3,0.0185,0.0218,0.0036,0.7362,17
SEPTIEMBRE,19,4,0.02,0.0214,0.0037,0.7193,17
SEPTIEMBRE,19,5,0.0181,0.0210,0.0037,0.7064,15
SEPTIEMBRE,19,6,0.0231,0.0201,0.0037,0.7098,17
SEPTIEMBRE,19,7,0.0084,0.0173,0.0038,0.7128,19
SEPTIEMBRE,19,8,0.0117,0.0164,0.0038,0.7244,21
SEPTIEMBRE,19,9,0.0138,0.0162,0.0038,0.7364,21
SEPTIEMBRE,19,10,0.0194,0.0166,0.0038,0.7486,19
SEPTIEMBRE,19,11,0.025,0.0174,0.0038,0.7604,18
SEPTIEMBRE,19,12,0.0285,0.0185,0.0038,0.7733,13
SEPTIEMBRE,19,13,0.0368,0.0208,0.0038,0.7771,14
SEPTIEMBRE,19,14,0.0371,0.0226,0.0037,0.7665,14
SEPTIEMBRE,19,15,0.038,0.0263,0.0036,0.7584,8
SEPTIEMBRE,19,16,0.0415,0.0300,0.0035,0.7461,8
SEPTIEMBRE,19,17,0.0385,0.0331,0.0033,0.7396,9
SEPTIEMBRE,19,18,0.0298,0.0344,0.0031,0.7507,12
SEPTIEMBRE,19,19,0.024,0.0343,0.0030,0.7604,14
SEPTIEMBRE,19,20,0.0223,0.0335,0.0029,0.7683,18
SEPTIEMBRE,19,21,0.0187,0.0312,0.0028,0.7903,17
SEPTIEMBRE,19,22,0.018,0.0288,0.0028,0.8054,14
SEPTIEMBRE,19,23,0.0206,0.0267,0.0028,0.8098,10
SEPTIEMBRE,20,0,0.0219,0.0242,0.0028,0.8107,10
SEPTIEMBRE,20,1,0.023,0.0223,0.0028,0.8027,7
SEPTIEMBRE,20,2,0.0153,0.0205,0.0028,0.7772,7
SEPTIEMBRE,20,3,0.0219,0.0202,0.0028,0.7551,7
SEPTIEMBRE,20,4,0.0177,0.0197,0.0028,0.7378,7
SEPTIEMBRE,20,5,0.0129,0.0189,0.0028,0.7180,8
SEPTIEMBRE,20,6,0.0099,0.0179,0.0028,0.7134,11
SEPTIEMBRE,20,7,0.003,0.0157,0.0028,0.7473,15
SEPTIEMBRE,20,8,0.0046,0.0135,0.0028,0.8183,18
SEPTIEMBRE,20,9,0.0141,0.0124,0.0028,0.8592,23
SEPTIEMBRE,20,10,0.0226,0.0133,0.0028,0.8851,20
SEPTIEMBRE,20,11,0.0287,0.0142,0.0028,0.9025,18
SEPTIEMBRE,20,12,0.0384,0.0168,0.0029,0.9213,17
SEPTIEMBRE,20,13,0.0511,0.0215,0.0031,0.9391,19
SEPTIEMBRE,20,14,0.0528,0.0269,0.0032,0.9450,17
SEPTIEMBRE,20,15,0.0427,0.0319,0.0032,0.9125,14
SEPTIEMBRE,20,16,0.0478,0.0373,0.0032,0.8578,14
SEPTIEMBRE,20,17,0.034,0.0398,0.0033,0.8421,15
SEPTIEMBRE,20,18,0.0347,0.0413,0.0033,0.8518,12
SEPTIEMBRE,20,19,0.0275,0.0411,0.0033,0.8518,22
SEPTIEMBRE,20,20,0.0264,0.0396,0.0033,0.8507,23
SEPTIEMBRE,20,21,0.0252,0.0364,0.0033,0.8518,19
SEPTIEMBRE,20,22,0.0234,0.0327,0.0033,0.8507,17
SEPTIEMBRE,20,23,0.0239,0.0304,0.0033,0.8490,15
SEPTIEMBRE,21,0,0.0162,0.0264,0.0033,0.8336,13
SEPTIEMBRE,21,1,0.0128,0.0238,0.0033,0.8111,12
SEPTIEMBRE,21,2,0.0108,0.0208,0.0033,0.7790,16
SEPTIEMBRE,21,3,0.0117,0.0188,0.0033,0.7660,15
SEPTIEMBRE,21,4,0.0035,0.0159,0.0033,0.7504,19
SEPTIEMBRE,21,5,0.0009,0.0129,0.0033,0.7390,23
SEPTIEMBRE,21,6,0.0017,0.0102,0.0033,0.7365,26
SEPTIEMBRE,21,7,0.0029,0.0076,0.0033,0.7564,27
SEPTIEMBRE,21,8,0.002,0.0058,0.0033,0.7969,29
SEPTIEMBRE,21,9,0.0104,0.0055,0.0033,0.8170,30
SEPTIEMBRE,21,10,0.0267,0.0075,0.0033,0.8251,27
SEPTIEMBRE,21,11,0.0361,0.0105,0.0033,0.8379,23
SEPTIEMBRE,21,12,0.0454,0.0158,0.0033,0.8521,22
SEPTIEMBRE,21,13,0.0523,0.0222,0.0032,0.8583,19
SEPTIEMBRE,21,14,0.0563,0.0290,0.0031,0.8511,19
SEPTIEMBRE,21,15,NA,0.0327,0.0031,0.8443,19
SEPTIEMBRE,21,16,0.0528,0.0400,0.0031,0.7988,12
SEPTIEMBRE,21,17,0.0578,0.0468,0.0031,0.7781,12
SEPTIEMBRE,21,18,0.0594,0.0514,0.0031,0.7744,15
SEPTIEMBRE,21,19,0.0431,0.0524,0.0030,0.8046,19
SEPTIEMBRE,21,20,0.0251,0.0495,0.0030,0.8485,25
SEPTIEMBRE,21,21,0.0218,0.0452,0.0030,0.8829,24
SEPTIEMBRE,21,22,0.019,0.0399,0.0030,0.8820,24
SEPTIEMBRE,21,23,0.0161,0.0369,0.0030,0.8581,19
SEPTIEMBRE,22,0,0.0184,0.0326,0.0030,0.8472,16
SEPTIEMBRE,22,1,0.0219,0.0281,0.0030,0.8360,17
SEPTIEMBRE,22,2,0.0226,0.0235,0.0029,0.8220,19
SEPTIEMBRE,22,3,0.0218,0.0208,0.0029,0.7752,16
SEPTIEMBRE,22,4,0.0181,0.0200,0.0029,0.7182,16
SEPTIEMBRE,22,5,0.0188,0.0196,0.0029,0.6724,19
SEPTIEMBRE,22,6,0.0159,0.0192,0.0029,0.6778,18
SEPTIEMBRE,22,7,0.0116,0.0186,0.0029,0.7001,22
SEPTIEMBRE,22,8,0.0137,0.0181,0.0028,0.7253,29
SEPTIEMBRE,22,9,0.0198,0.0178,0.0028,0.7496,31
SEPTIEMBRE,22,10,0.0297,0.0187,0.0028,0.7641,29
SEPTIEMBRE,22,11,0.0329,0.0201,0.0027,0.7745,24
SEPTIEMBRE,22,12,0.0386,0.0226,0.0027,0.7755,23
SEPTIEMBRE,22,13,0.0411,0.0254,0.0026,0.7786,32
SEPTIEMBRE,22,14,0.0412,0.0286,0.0025,0.7716,32
SEPTIEMBRE,22,15,0.0379,0.0319,0.0026,0.7548,25
SEPTIEMBRE,22,16,0.0395,0.0351,0.0026,0.7434,24
SEPTIEMBRE,22,17,0.0366,0.0372,0.0027,0.7346,19
SEPTIEMBRE,22,18,0.0324,0.0375,0.0028,0.7383,20
SEPTIEMBRE,22,19,0.0268,0.0368,0.0029,0.7472,20
SEPTIEMBRE,22,20,0.0241,0.0350,0.0030,0.7650,23
SEPTIEMBRE,22,21,0.0204,0.0324,0.0031,0.7734,19
SEPTIEMBRE,22,22,0.0198,0.0297,0.0032,0.7785,19
SEPTIEMBRE,22,23,0.0278,0.0284,0.0033,0.7785,17
SEPTIEMBRE,23,0,0.0217,0.0262,0.0034,0.7674,14
SEPTIEMBRE,23,1,0.0208,0.0242,0.0034,0.7540,13
SEPTIEMBRE,23,2,0.0273,0.0236,0.0035,0.7403,12
SEPTIEMBRE,23,3,0.024,0.0232,0.0035,0.7229,11
SEPTIEMBRE,23,4,0.0366,0.0248,0.0035,0.7075,10
SEPTIEMBRE,23,5,0.0145,0.0241,0.0036,0.6996,14
SEPTIEMBRE,23,6,0.009,0.0227,0.0038,0.6966,20
SEPTIEMBRE,23,7,0.0053,0.0199,0.0039,0.7145,22
SEPTIEMBRE,23,8,0.0111,0.0186,0.0040,0.7395,26
SEPTIEMBRE,23,9,0.0141,0.0177,0.0042,0.7690,28
SEPTIEMBRE,23,10,0.0297,0.0180,0.0043,0.7793,24
SEPTIEMBRE,23,11,0.0341,0.0193,0.0044,0.7914,17
SEPTIEMBRE,23,12,0.0365,0.0193,0.0044,0.7952,14
SEPTIEMBRE,23,13,0.0387,0.0223,0.0044,0.8014,13
SEPTIEMBRE,23,14,0.0394,0.0261,0.0044,0.8012,11
SEPTIEMBRE,23,15,0.0407,0.0305,0.0043,0.7832,8
SEPTIEMBRE,23,16,0.0428,0.0345,0.0043,0.7669,9
SEPTIEMBRE,23,17,0.0434,0.0382,0.0042,0.7536,10
SEPTIEMBRE,23,18,0.0423,0.0397,0.0041,0.7613,13
SEPTIEMBRE,23,19,0.0327,0.0396,0.0040,0.7805,15
SEPTIEMBRE,23,20,0.0258,0.0382,0.0040,0.8078,19
SEPTIEMBRE,23,21,0.0225,0.0362,0.0039,0.8172,19
SEPTIEMBRE,23,22,0.0168,0.0334,0.0038,0.8283,17
SEPTIEMBRE,23,23,0.013,0.0299,0.0037,0.8334,20
SEPTIEMBRE,24,0,0.0156,0.0265,0.0037,0.8316,17
SEPTIEMBRE,24,1,0.0121,0.0226,0.0037,0.8218,15
SEPTIEMBRE,24,2,0.0117,0.0188,0.0037,0.8102,15
SEPTIEMBRE,24,3,0.0107,0.0160,0.0037,0.7821,15
SEPTIEMBRE,24,4,0.0023,0.0131,0.0037,0.7530,16
SEPTIEMBRE,24,5,0.005,0.0109,0.0036,0.7432,18
SEPTIEMBRE,24,6,0.0008,0.0089,0.0035,0.7599,22
SEPTIEMBRE,24,7,0.0008,0.0073,0.0034,0.8007,32
SEPTIEMBRE,24,8,0.0024,0.0057,0.0034,0.8500,43
SEPTIEMBRE,24,9,0.0103,0.0055,0.0032,0.8780,42
SEPTIEMBRE,24,10,0.0188,0.0064,0.0032,0.8951,35
SEPTIEMBRE,24,11,0.0289,0.0087,0.0031,0.9115,28
SEPTIEMBRE,24,12,0.0404,0.0134,0.0031,0.9197,21
SEPTIEMBRE,24,13,0.0465,0.0186,0.0031,0.9195,20
SEPTIEMBRE,24,14,0.0506,0.0248,0.0031,0.8972,18
SEPTIEMBRE,24,15,0.0436,0.0302,0.0031,0.8568,16
SEPTIEMBRE,24,16,0.0441,0.0354,0.0032,0.8171,14
SEPTIEMBRE,24,17,0.048,0.0401,0.0032,0.7941,12
SEPTIEMBRE,24,18,0.0438,0.0432,0.0032,0.7938,13
SEPTIEMBRE,24,19,0.0252,0.0428,0.0032,0.8334,23
SEPTIEMBRE,24,20,0.0126,0.0393,0.0032,0.8964,31
SEPTIEMBRE,24,21,0.0155,0.0354,0.0032,0.9399,36
SEPTIEMBRE,24,22,0.0093,0.0303,0.0033,0.9723,34
SEPTIEMBRE,24,23,0.014,0.0266,0.0033,0.9736,30
SEPTIEMBRE,25,0,0.0166,0.0231,0.0033,0.9660,22
SEPTIEMBRE,25,1,0.0206,0.0197,0.0033,0.9617,18
SEPTIEMBRE,25,2,0.0219,0.0170,0.0034,0.9456,20
SEPTIEMBRE,25,3,0.0207,0.0164,0.0036,0.8908,18
SEPTIEMBRE,25,4,0.0175,0.0170,0.0037,0.8168,17
SEPTIEMBRE,25,5,0.0072,0.0160,0.0038,0.7666,17
SEPTIEMBRE,25,6,0.0066,0.0156,0.0038,0.7315,18
SEPTIEMBRE,25,7,0.0056,0.0146,0.0038,0.7342,19
SEPTIEMBRE,25,8,0.0118,0.0140,0.0038,0.7473,24
SEPTIEMBRE,25,9,0.0189,0.0138,0.0038,0.7660,25
SEPTIEMBRE,25,10,0.0269,0.0144,0.0038,0.7792,22
SEPTIEMBRE,25,11,0.0319,0.0158,0.0038,0.7892,21
SEPTIEMBRE,25,12,0.0374,0.0183,0.0038,0.8019,16
SEPTIEMBRE,25,13,0.0401,0.0224,0.0037,0.8084,14
SEPTIEMBRE,25,14,0.0427,0.0269,0.0037,0.8073,11
SEPTIEMBRE,25,15,0.0438,0.0317,0.0037,0.8059,12
SEPTIEMBRE,25,16,0.0463,0.0360,0.0038,0.8010,13
SEPTIEMBRE,25,17,0.0475,0.0396,0.0038,0.7908,12
SEPTIEMBRE,25,18,0.042,0.0415,0.0038,0.7923,15
SEPTIEMBRE,25,19,0.0315,0.0414,0.0038,0.7983,20
SEPTIEMBRE,25,20,0.0247,0.0398,0.0039,0.8115,22
SEPTIEMBRE,25,21,0.0251,0.0379,0.0038,0.8230,20
SEPTIEMBRE,25,22,0.0207,0.0352,0.0037,0.8364,17
SEPTIEMBRE,25,23,0.0192,0.0321,0.0036,0.8409,18
SEPTIEMBRE,26,0,0.0201,0.0288,0.0036,0.8390,16
SEPTIEMBRE,26,1,0.0242,0.0259,0.0036,0.8315,14
SEPTIEMBRE,26,2,0.0199,0.0232,0.0035,0.8181,11
SEPTIEMBRE,26,3,0.0183,0.0215,0.0033,0.8047,15
SEPTIEMBRE,26,4,0.0142,0.0202,0.0031,0.7802,15
SEPTIEMBRE,26,5,0.0164,0.0191,0.0031,0.7638,17
SEPTIEMBRE,26,6,0.0129,0.0182,0.0030,0.7516,16
SEPTIEMBRE,26,7,0.0116,0.0172,0.0030,0.7479,17
SEPTIEMBRE,26,8,0.0124,0.0162,0.0030,0.7586,21
SEPTIEMBRE,26,9,0.0155,0.0151,0.0029,0.7744,24
SEPTIEMBRE,26,10,0.0252,0.0158,0.0029,0.7845,21
SEPTIEMBRE,26,11,0.0326,0.0176,0.0029,0.7949,18
SEPTIEMBRE,26,12,0.0386,0.0207,0.0029,0.8049,16
SEPTIEMBRE,26,13,0.0453,0.0243,0.0029,0.8077,15
SEPTIEMBRE,26,14,0.0505,0.0290,0.0029,0.8117,14
SEPTIEMBRE,26,15,0.0533,0.0342,0.0030,0.8088,14
SEPTIEMBRE,26,16,0.054,0.0394,0.0035,0.8432,13
SEPTIEMBRE,26,17,0.0466,0.0433,0.0038,0.8531,15
SEPTIEMBRE,26,18,0.0423,0.0454,0.0040,0.8634,15
SEPTIEMBRE,26,19,0.037,0.0460,0.0041,0.8815,22
SEPTIEMBRE,26,20,0.0132,0.0428,0.0041,1.0005,40
SEPTIEMBRE,26,21,0.0067,0.0380,0.0042,1.1560,76
SEPTIEMBRE,26,22,0.0171,0.0338,0.0043,1.2266,75
SEPTIEMBRE,26,23,0.0278,0.0306,0.0044,1.2402,58
SEPTIEMBRE,27,0,0.0211,0.0265,0.0044,1.1966,55
SEPTIEMBRE,27,1,0.0188,0.0230,0.0045,1.1749,46
SEPTIEMBRE,27,2,0.0216,0.0204,0.0045,1.1531,30
SEPTIEMBRE,27,3,0.0181,0.0180,0.0045,1.1259,23
SEPTIEMBRE,27,4,0.0126,0.0180,0.0046,0.9998,19
SEPTIEMBRE,27,5,0.0242,0.0201,0.0046,0.8439,20
SEPTIEMBRE,27,6,0.0342,0.0223,0.0046,0.7684,14
SEPTIEMBRE,27,7,0.0203,0.0214,0.0046,0.7752,16
SEPTIEMBRE,27,8,0.0182,0.0210,0.0046,0.7916,35
SEPTIEMBRE,27,9,0.0218,0.0214,0.0047,0.8207,35
SEPTIEMBRE,27,10,0.0367,0.0233,0.0051,0.8470,37
SEPTIEMBRE,27,11,0.0437,0.0265,0.0054,0.8800,41
SEPTIEMBRE,27,12,0.0498,0.0311,0.0055,0.8991,38
SEPTIEMBRE,27,13,0.0562,0.0351,0.0056,0.9186,34
SEPTIEMBRE,27,14,0.0595,0.0383,0.0056,0.9346,34
SEPTIEMBRE,27,15,0.0568,0.0428,0.0055,0.9234,31
SEPTIEMBRE,27,16,0.0535,0.0472,0.0049,0.9076,28
SEPTIEMBRE,27,17,0.049,0.0506,0.0046,0.8877,28
SEPTIEMBRE,27,18,0.0448,0.0517,0.0044,0.8804,28
SEPTIEMBRE,27,19,0.0385,0.0510,0.0043,0.8698,31
SEPTIEMBRE,27,20,0.0363,0.0493,0.0043,0.8693,33
SEPTIEMBRE,27,21,0.0317,0.0463,0.0042,0.8620,29
SEPTIEMBRE,27,22,0.0327,0.0429,0.0040,0.8544,24
SEPTIEMBRE,27,23,0.0327,0.0399,0.0039,0.8563,20
SEPTIEMBRE,28,0,0.027,0.0366,0.0039,0.8524,15
SEPTIEMBRE,28,1,0.0229,0.0333,0.0039,0.8431,23
SEPTIEMBRE,28,2,0.0253,0.0309,0.0038,0.8247,21
SEPTIEMBRE,28,3,0.0281,0.0296,0.0038,0.8033,17
SEPTIEMBRE,28,4,0.0247,0.0281,0.0038,0.7845,14
SEPTIEMBRE,28,5,0.0246,0.0272,0.0038,0.7714,13
SEPTIEMBRE,28,6,0.0185,0.0255,0.0038,0.7662,15
SEPTIEMBRE,28,7,0.0137,0.0231,0.0038,0.7783,17
SEPTIEMBRE,28,8,0.0106,0.0210,0.0038,0.8032,18
SEPTIEMBRE,28,9,0.0179,0.0204,0.0037,0.8163,19
SEPTIEMBRE,28,10,0.0281,0.0208,0.0033,0.8257,17
SEPTIEMBRE,28,11,NA,0.0197,0.0030,0.8387,17
SEPTIEMBRE,28,12,0.0432,0.0224,0.0029,0.8593,NA
SEPTIEMBRE,28,13,0.0491,0.0259,0.0029,0.8695,NA
SEPTIEMBRE,28,14,0.0508,0.0305,0.0028,0.8682,12
SEPTIEMBRE,28,15,0.0519,0.0359,0.0028,0.8469,12
SEPTIEMBRE,28,16,0.0498,0.0415,0.0028,0.8293,13
SEPTIEMBRE,28,17,0.0414,0.0449,0.0028,0.8199,20
SEPTIEMBRE,28,18,0.035,0.0459,0.0028,0.8192,16
SEPTIEMBRE,28,19,0.0291,0.0438,0.0028,0.8258,17
SEPTIEMBRE,28,20,0.0215,0.0411,0.0028,0.8187,18
SEPTIEMBRE,28,21,0.0203,0.0375,0.0028,0.8308,20
SEPTIEMBRE,28,22,0.0173,0.0333,0.0028,0.8388,18
SEPTIEMBRE,28,23,0.0124,0.0283,0.0028,0.8419,18
SEPTIEMBRE,29,0,0.0084,0.0232,0.0028,0.8400,16
SEPTIEMBRE,29,1,0.012,0.0195,0.0028,0.8380,19
SEPTIEMBRE,29,2,0.0156,0.0171,0.0028,0.8290,18
SEPTIEMBRE,29,3,0.0132,0.0151,0.0029,0.8089,28
SEPTIEMBRE,29,4,0.0145,0.0142,0.0029,0.7941,19
SEPTIEMBRE,29,5,0.0056,0.0124,0.0029,0.7770,14
SEPTIEMBRE,29,6,0.0019,0.0105,0.0028,0.7824,17
SEPTIEMBRE,29,7,0.0027,0.0092,0.0028,0.7956,23
SEPTIEMBRE,29,8,0.0058,0.0089,0.0028,0.8138,26
SEPTIEMBRE,29,9,0.0127,0.0090,0.0028,0.8259,26
SEPTIEMBRE,29,10,0.0205,0.0096,0.0030,0.8482,23
SEPTIEMBRE,29,11,0.0308,0.0118,0.0036,0.8845,34
SEPTIEMBRE,29,12,0.0438,0.0155,0.0039,0.8977,35
SEPTIEMBRE,29,13,0.0473,0.0207,0.0040,0.9021,29
SEPTIEMBRE,29,14,0.0505,0.0268,0.0041,0.8831,22
SEPTIEMBRE,29,15,0.0561,0.0334,0.0041,0.8582,18
SEPTIEMBRE,29,16,0.0562,0.0397,0.0042,0.8247,17
SEPTIEMBRE,29,17,0.0491,0.0443,0.0042,0.8056,18
SEPTIEMBRE,29,18,0.0419,0.0470,0.0042,0.7908,21
SEPTIEMBRE,29,19,0.0294,0.0468,0.0042,0.7647,21
SEPTIEMBRE,29,20,0.0257,0.0445,0.0042,0.7693,18
SEPTIEMBRE,29,21,0.0245,0.0417,0.0042,0.7723,15
SEPTIEMBRE,29,22,0.0212,0.0380,0.0042,0.7811,15
SEPTIEMBRE,29,23,0.0318,0.0350,0.0042,0.7753,13
SEPTIEMBRE,30,0,0.0278,0.0314,0.0042,0.7786,13
SEPTIEMBRE,30,1,0.0198,0.0278,0.0042,0.7773,7
SEPTIEMBRE,30,2,0.033,0.0266,0.0042,0.7647,6
SEPTIEMBRE,30,3,0.0363,0.0275,0.0042,0.7497,6
SEPTIEMBRE,30,4,0.0328,0.0284,0.0042,0.7351,NA
SEPTIEMBRE,30,5,0.0257,0.0285,0.0042,0.7262,NA
SEPTIEMBRE,30,6,0.0158,0.0279,0.0043,0.7336,8
SEPTIEMBRE,30,7,0.0088,0.0250,0.0043,0.7699,11
SEPTIEMBRE,30,8,0.0143,0.0233,0.0043,0.7926,16
SEPTIEMBRE,30,9,0.0335,0.0250,0.0044,0.8109,18
SEPTIEMBRE,30,10,0.0342,0.0252,0.0043,0.8235,18
SEPTIEMBRE,30,11,0.0394,0.0256,0.0037,0.8343,NA
SEPTIEMBRE,30,12,0.0481,0.0275,0.0034,0.8399,NA
SEPTIEMBRE,30,13,0.0513,0.0307,0.0034,0.8388,11
SEPTIEMBRE,30,14,0.0524,0.0352,0.0034,0.8220,12
SEPTIEMBRE,30,15,0.0593,0.0415,0.0034,0.7882,8
SEPTIEMBRE,30,16,0.064,0.0478,0.0033,0.7662,8
SEPTIEMBRE,30,17,0.0677,0.0520,0.0033,0.7462,8
SEPTIEMBRE,30,18,0.0592,0.0552,0.0033,0.7763,9
SEPTIEMBRE,30,19,0.0389,0.0551,0.0034,0.8050,10
SEPTIEMBRE,30,20,0.023,0.0520,0.0034,0.8242,15
SEPTIEMBRE,30,21,0.024,0.0486,0.0034,0.8297,20
SEPTIEMBRE,30,22,0.0305,0.0458,0.0034,0.8343,21
SEPTIEMBRE,30,23,0.0332,0.0426,0.0034,0.8373,17
