DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2021,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³]
FEB,20,20,0.0113,0.0514,0.0138,0.696,74
FEB,20,21,0.0025,0.0457,0.0134,1.22,136
FEB,20,22,0.0022,0.0388,0.0133,1.564,219
FEB,20,23,0.0026,0.0313,0.012,1.907,244
FEB,21,0,0.0055,0.0245,0.0122,1.939,204
FEB,21,1,0.0069,0.018,0.0126,1.977,167
FEB,21,2,0.0077,0.0116,0.0129,1.994,139
FEB,21,3,0.0082,0.0059,0.0131,1.977,113
FEB,21,4,0.0065,0.0053,0.0132,1.732,95
FEB,21,5,0.0063,0.0057,0.0134,1.203,86
FEB,21,6,0.0047,0.006,0.0137,0.842,75
FEB,21,7,0.0028,0.0061,0.014,0.553,71
FEB,21,8,0.0029,0.0057,0.014,0.619,84
FEB,21,9,0.0066,0.0057,0.014,0.623,103
FEB,21,10,0.0158,0.0067,0.0143,0.643,92
FEB,21,11,0.0324,0.0097,0.0158,0.683,86
FEB,21,12,0.0442,0.0145,0.0161,0.693,72
FEB,21,13,0.0526,0.0203,0.0159,0.691,59
FEB,21,14,0.0537,0.0264,0.014,0.685,53
FEB,21,15,0.0534,0.0327,0.0133,0.631,46
FEB,21,16,0.0573,0.0395,0.0131,0.527,44
FEB,21,17,0.0586,0.046,0.0131,0.49,42
FEB,21,18,0.059,0.0514,0.0131,0.443,42
FEB,21,19,0.0544,0.0542,0.0131,0.409,47
FEB,21,20,0.0391,0.0535,0.0131,0.423,59
FEB,21,21,0.0342,0.0512,0.0128,0.448,72
FEB,21,22,0.0269,0.0479,0.0126,0.496,74
FEB,21,23,0.0141,0.043,0.0124,0.57,85
FEB,22,0,0.0177,0.038,0.0119,0.608,86
FEB,22,1,0.0106,0.032,0.0116,0.715,82
FEB,22,2,0.0145,0.0264,0.0114,0.74,79
FEB,22,3,0.0182,0.0219,0.0113,0.846,70
FEB,22,4,0.0235,0.02,0.0111,1.163,58
FEB,22,5,0.0167,0.0178,0.011,1.566,49
FEB,22,6,0.0123,0.0159,0.0108,1.678,51
FEB,22,7,0.0065,0.015,0.0105,1.655,57
FEB,22,8,0.0029,0.0131,0.0105,1.762,82
FEB,22,9,0.0061,0.0126,0.0106,1.698,113
FEB,22,10,0.0245,0.0138,0.0133,1.72,104
FEB,22,11,0.0408,0.0167,0.0133,1.654,91
FEB,22,12,0.0524,0.0203,0.0133,1.322,75
FEB,22,13,0.0555,0.0251,0.0141,1.066,63
FEB,22,14,0.0529,0.0302,0.015,0.979,62
FEB,22,15,0.0617,0.0371,0.0155,1.084,58
FEB,22,16,0.0729,0.0459,0.0158,1.698,63
FEB,22,17,0.0779,0.0548,0.0159,1.983,61
FEB,22,18,0.0794,0.0617,0.016,1.944,58
FEB,22,19,0.073,0.0657,0.0162,1.894,64
FEB,22,20,0.0407,0.0643,0.0166,2.061,79
FEB,22,21,0.0339,0.0616,0.018,1.911,79
FEB,22,22,0.0279,0.0584,0.019,1.87,74
FEB,22,23,0.0297,0.0544,0.0198,1.888,71
FEB,23,0,0.0294,0.049,0.0209,1.236,74
FEB,23,1,0.0257,0.0425,0.0216,0.938,67
FEB,23,2,0.0342,0.0368,0.0216,NA,53
FEB,23,3,0.0341,0.0319,0.0215,NA,42
FEB,23,4,0.032,0.0309,0.0214,NA,35
FEB,23,5,0.0306,0.0305,0.0213,NA,30
FEB,23,6,0.0288,0.0306,0.0213,NA,28
FEB,23,7,0.0224,0.0296,0.0212,NA,30
FEB,23,8,0.0173,0.0281,0.021,NA,36
FEB,23,9,0.0226,0.0277,0.0205,0.566,41
FEB,23,10,0.029,0.0271,0.0174,0.624,45
FEB,23,11,0.0347,0.0272,0.0159,0.659,45
FEB,23,12,0.0417,0.0284,0.0155,0.615,46
FEB,23,13,0.0505,0.0309,0.0144,0.618,48
FEB,23,14,0.0621,0.035,0.0135,0.554,55
FEB,23,15,0.0707,0.0411,0.0132,0.579,56
FEB,23,16,0.0707,0.0478,0.0132,0.622,56
FEB,23,17,0.0722,0.0539,0.0135,0.616,53
FEB,23,18,0.0689,0.0589,0.0136,0.541,54
FEB,23,19,0.0589,0.0619,0.0135,0.486,54
FEB,23,20,0.0234,0.0597,0.013,0.574,77
FEB,23,21,0.0279,0.0568,0.0128,0.592,90
FEB,23,22,0.0362,0.0536,0.0172,0.618,80
FEB,23,23,0.0361,0.0493,0.0165,0.827,64
FEB,24,0,0.0219,0.0432,0.0153,1.221,58
FEB,24,1,0.0258,0.0374,0.0145,1.365,53
FEB,24,2,0.0271,0.0321,0.0145,1.426,48
FEB,24,3,0.0317,0.0287,0.0146,1.599,47
FEB,24,4,0.0207,0.0284,0.0148,1.745,44
FEB,24,5,0.0137,0.0266,0.0158,1.794,52
FEB,24,6,0.0088,0.0232,0.016,1.612,61
FEB,24,7,0.0047,0.0193,0.0162,1.392,58
FEB,24,8,0.0124,0.0181,0.0164,0.999,84
FEB,24,9,0.0111,0.0163,0.0165,0.986,87
FEB,24,10,0.0218,0.0156,0.0167,0.937,78
FEB,24,11,0.0299,0.0154,0.0169,0.803,68
FEB,24,12,0.0449,0.0184,0.0178,0.669,63
FEB,24,13,0.0588,0.024,0.0179,0.614,55
FEB,24,14,0.0646,0.031,0.0182,0.806,46
FEB,24,15,0.07,0.0392,0.0182,0.872,45
FEB,24,16,0.0787,0.0475,0.0185,1.065,48
FEB,24,17,0.0764,0.0556,0.0187,1.012,49
FEB,24,18,0.0757,0.0624,0.0188,1.043,52
FEB,24,19,0.0529,0.0653,0.0193,1.041,56
FEB,24,20,0.028,0.0631,0.0227,0.97,60
FEB,24,21,0.0284,0.0593,0.0241,1.017,62
FEB,24,22,0.0318,0.0552,0.0239,0.843,65
FEB,24,23,0.0304,0.0503,0.0251,NA,53
FEB,25,0,0.0237,0.0434,0.0254,NA,49
FEB,25,1,0.0165,0.0359,0.0255,NA,49
FEB,25,2,0.0163,0.0285,0.0257,NA,49
FEB,25,3,0.0241,0.0249,0.0256,NA,38
FEB,25,4,0.0295,0.0251,0.0254,NA,31
FEB,25,5,0.0148,0.0234,0.0248,NA,30
FEB,25,6,0.0056,0.0201,0.0252,NA,42
FEB,25,7,0.003,0.0167,0.0254,NA,58
FEB,25,8,0.0044,0.0143,0.0255,NA,63
FEB,25,9,0.0068,0.0131,0.026,NA,71
FEB,25,10,0.0185,0.0133,0.0262,NA,80
FEB,25,11,0.03,0.0141,0.026,0.775,74
FEB,25,12,0.0371,0.015,0.0252,0.851,61
FEB,25,13,0.0406,0.0183,0.0252,0.806,43
FEB,25,14,0.0446,0.0231,0.0251,0.584,32
FEB,25,15,0.0486,0.0288,0.0252,0.595,30
FEB,25,16,0.0499,0.0345,0.0248,0.618,28
FEB,25,17,0.0558,0.0406,0.0245,0.635,31
FEB,25,18,0.0532,0.045,0.0245,0.658,30
FEB,25,19,0.042,0.0465,0.0241,0.73,33
FEB,25,20,0.0084,0.0429,0.021,0.887,62
FEB,25,21,0.003,0.0382,0.0193,1.273,118
FEB,25,22,0.0154,0.0345,0.0151,1.31,106
FEB,25,23,0.0117,0.0299,0.0143,1.337,82
FEB,26,0,0.0116,0.0271,0.0144,1.355,68
FEB,26,1,0.0089,0.0223,0.0146,1.364,63
FEB,26,2,0.0072,NA,0.0148,1.369,65
FEB,26,3,0.007,NA,0.0152,1.352,64
FEB,26,4,0.0033,NA,0.0157,1.128,58
FEB,26,5,0.0021,NA,0.0157,0.787,57
FEB,26,6,0.0022,NA,NA,0.79,61
FEB,26,7,0.0023,NA,NA,0.828,76
FEB,26,8,0.0022,NA,NA,0.864,78
FEB,26,9,0.0042,NA,NA,0.916,84
FEB,26,10,0.0116,NA,NA,0.942,86
FEB,26,11,0.0281,0.0057,NA,0.961,85
FEB,26,12,0.0422,0.0057,NA,0.968,94
FEB,26,13,0.0527,0.0057,NA,0.963,79
FEB,26,14,0.0548,0.0057,NA,0.953,66
FEB,26,15,0.0568,0.0057,NA,0.911,56
FEB,26,16,0.0572,0.0057,NA,0.873,53
FEB,26,17,0.0563,0.0057,NA,0.824,46
FEB,26,18,0.0537,0.0056,NA,0.802,43
FEB,26,19,0.0436,0.0044,NA,0.832,41
FEB,26,20,0.0057,0.0038,NA,1.187,61
FEB,26,21,0.0078,0.0044,NA,1.386,119
FEB,26,22,0.0257,0.007,NA,1.423,112
FEB,26,23,0.0213,0.0119,NA,1.483,91
FEB,27,0,0.0134,0.0182,NA,1.542,79
FEB,27,1,0.0035,0.0248,NA,1.619,80
FEB,27,2,0.0049,0.0316,NA,1.67,87
FEB,27,3,0.0191,0.0385,NA,1.684,99
FEB,27,4,0.0117,0.045,0.0134,1.36,95
FEB,27,5,0.0038,0.0502,0.013,1.187,105
FEB,27,6,0.0075,0.0522,0.0127,1.186,124
FEB,27,7,0.0054,0.0476,0.0125,1.19,125
FEB,27,8,0.013,0.042,0.0125,1.219,119
FEB,27,9,0.012,0.0384,0.0124,1.302,142
FEB,27,10,0.0178,0.0339,0.0122,1.308,129
FEB,27,11,0.0311,0.0284,0.0119,1.268,91
FEB,27,12,0.0434,0.0218,0.0115,1.244,69
FEB,27,13,0.0499,0.0157,0.0111,1.226,59
FEB,27,14,0.0511,0.0127,0.0108,1.187,54
FEB,27,15,0.0543,0.0134,0.0109,1.126,49
FEB,27,16,0.055,0.0129,0.0108,1.043,45
FEB,27,17,0.0563,0.0107,0.011,0.889,44
FEB,27,18,0.0548,0.0087,0.0111,0.852,45
FEB,27,19,0.0448,0.0086,0.0116,0.878,45
FEB,27,20,0.0244,0.0097,0.0122,0.968,54
FEB,27,21,0.0178,0.0113,0.0123,1.05,76
FEB,27,22,0.0209,0.0128,0.012,1.127,84
FEB,27,23,0.0109,0.0167,0.012,1.218,88
FEB,28,0,0.0126,0.0225,0.012,1.283,93
FEB,28,1,0.0129,0.028,0.012,1.332,86
FEB,28,2,0.0148,0.0341,0.0121,1.349,82
FEB,28,3,0.0191,0.0393,0.0122,1.31,70
FEB,28,4,0.0244,0.0449,0.0122,1.205,53
FEB,28,5,0.0196,0.0495,0.0123,1.12,50
FEB,28,6,0.0141,0.0512,0.0124,1.055,55
FEB,28,7,0.0126,0.0489,0.0123,0.991,60
FEB,28,8,0.0074,0.0448,0.0122,1.012,75
FEB,28,9,0.018,0.0411,0.0122,1.001,71
FEB,28,10,0.0281,0.0356,0.0122,0.99,61
FEB,28,11,0.0388,0.0303,0.0122,0.995,53
FEB,28,12,0.0496,0.0249,0.0121,1.008,48
FEB,28,13,0.0512,0.0199,0.0119,1.007,45
FEB,28,14,0.0527,0.0167,0.0115,0.996,42
FEB,28,15,0.0553,0.0167,0.0112,0.973,38
FEB,28,16,0.0552,0.0169,0.0108,0.895,39
FEB,28,17,0.0535,0.016,0.0104,0.862,42
FEB,28,18,0.0522,0.0163,0.01,0.853,50
FEB,28,19,0.0488,0.0156,0.0092,0.876,56
FEB,28,20,0.0353,0.0162,0.0084,0.916,63
FEB,28,21,0.0309,0.0179,0.008,0.966,68
FEB,28,22,0.0231,0.0204,0.0078,1.027,79
FEB,28,23,0.0198,0.0235,0.0075,1.077,82
