DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2021,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³]
JULIO,19,6,0.0080,0.0166,0.0041,0.5456,21
JULIO,19,7,0.0029,0.0149,0.0042,0.5561,29
JULIO,19,8,0.0096,0.0135,0.0043,0.5726,36
JULIO,19,9,0.0221,0.0137,0.0044,0.5856,33
JULIO,19,10,0.0299,0.0150,0.0044,0.5945,28
JULIO,19,11,0.0353,0.0168,0.0044,0.6054,25
JULIO,19,12,0.0419,0.0201,0.0044,0.6153,23
JULIO,19,13,0.0494,0.0249,0.0045,0.6277,22
JULIO,19,14,0.0566,0.0310,0.0052,0.7055,25
JULIO,19,15,0.0557,0.0376,0.0064,0.7398,24
JULIO,19,16,0.0521,0.0429,0.0070,0.7254,20
JULIO,19,17,0.0553,0.0470,0.0071,0.7121,18
JULIO,19,18,0.0544,0.0501,0.0074,0.7102,17
JULIO,19,19,0.0563,0.0527,0.0077,0.7107,23
JULIO,19,20,0.0545,0.0543,0.0076,0.7123,29
JULIO,19,21,0.0360,0.0526,0.0074,0.7167,30
JULIO,19,22,0.0325,0.0496,0.0068,0.6498,23
JULIO,19,23,0.0386,0.0475,0.0066,0.6114,19
JULIO,20,0,0.0492,0.0471,0.0063,0.6232,21
JULIO,20,1,0.0151,0.0421,0.0062,0.6406,28
JULIO,20,2,0.0142,0.0371,0.0062,0.6428,24
JULIO,20,3,0.0328,0.0341,0.0062,0.6474,20
JULIO,20,4,0.0076,0.0283,0.0062,0.6508,24
JULIO,20,5,0.0058,0.0245,0.0062,0.6476,26
JULIO,20,6,0.0445,0.0260,0.0062,0.6650,32
JULIO,20,7,0.0711,0.0300,0.0062,0.6934,41
JULIO,20,8,0.0190,0.0262,0.0062,0.7166,41
JULIO,20,9,0.0175,0.0266,0.0062,0.7222,27
JULIO,20,10,0.0265,0.0281,0.0062,0.7273,22
JULIO,20,11,0.0355,0.0284,0.0062,0.7250,22
JULIO,20,12,0.0437,0.0329,0.0062,0.7681,21
JULIO,20,13,0.0526,0.0388,0.0065,0.8110,26
JULIO,20,14,0.0579,0.0405,0.0062,0.8460,29
JULIO,20,15,0.0600,0.0391,0.0055,0.8307,31
JULIO,20,16,0.0577,0.0439,0.0051,0.8036,26
JULIO,20,17,0.0584,0.0490,0.0053,0.7952,24
JULIO,20,18,0.0478,0.0517,0.0054,0.8361,27
JULIO,20,19,0.0476,0.0532,0.0053,0.8638,27
JULIO,20,20,0.0452,0.0534,0.0052,0.8519,38
JULIO,20,21,0.0371,0.0515,0.0053,0.8408,46
JULIO,20,22,0.0236,0.0472,0.0053,0.8153,40
JULIO,20,23,0.0223,0.0425,0.0053,0.7948,34
JULIO,21,0,0.0201,0.0378,0.0053,0.7827,25
JULIO,21,1,0.0186,0.0328,0.0053,0.7698,23
JULIO,21,2,0.0198,0.0293,0.0053,0.7182,18
JULIO,21,3,0.0180,0.0256,0.0053,0.6813,19
JULIO,21,4,0.0167,0.0220,0.0053,0.6411,17
JULIO,21,5,0.0135,0.0191,0.0053,0.5976,14
JULIO,21,6,0.0132,0.0178,0.0052,0.5669,17
JULIO,21,7,0.0107,0.0163,0.0051,0.5788,20
JULIO,21,8,0.0130,0.0154,0.0051,0.5893,22
JULIO,21,9,0.0214,0.0158,0.0050,0.5999,24
JULIO,21,10,0.0265,0.0166,0.0050,0.6079,24
JULIO,21,11,0.0338,0.0186,0.0050,0.6154,23
JULIO,21,12,0.0461,0.0223,0.0053,0.6214,26
JULIO,21,13,0.0528,0.0272,0.0051,0.6335,31
JULIO,21,14,0.0557,0.0325,0.0047,0.6356,51
JULIO,21,15,0.0573,0.0383,0.0043,0.6316,42
JULIO,21,16,0.0606,0.0443,0.0041,0.6315,36
JULIO,21,17,0.0608,0.0492,0.0039,0.6493,36
JULIO,21,18,0.0417,0.0511,0.0036,0.6860,47
JULIO,21,19,0.0256,0.0501,0.0034,0.7636,38
JULIO,21,20,0.0226,NA,0.0034,NA,30
JULIO,21,21,0.0168,NA,0.0034,NA,28
JULIO,21,22,0.0100,NA,0.0034,NA,27
JULIO,21,23,0.0049,NA,0.0034,NA,29
JULIO,22,0,0.0030,NA,0.0035,NA,NA
JULIO,22,1,0.0105,0.0068,0.0036,0.6254,30
JULIO,22,2,0.0024,0.0471,0.0036,0.8316,26
JULIO,22,3,0.0073,0.0426,0.0037,0.8715,25
JULIO,22,4,0.0084,0.0369,0.0037,0.8954,23
JULIO,22,5,0.0092,0.0304,0.0037,0.9066,22
JULIO,22,6,0.0047,0.0063,0.0038,0.6424,21
JULIO,22,7,0.0016,0.0059,0.0037,0.6515,24
JULIO,22,8,0.0056,0.0062,0.0038,0.6691,34
JULIO,22,9,0.0084,0.0059,0.0038,0.6898,33
JULIO,22,10,0.0131,0.0073,0.0038,0.7047,33
JULIO,22,11,0.0261,0.0096,0.0037,0.7220,29
JULIO,22,12,0.0291,0.0122,0.0035,0.7384,26
JULIO,22,13,0.0323,0.0151,0.0033,0.7543,23
JULIO,22,14,0.0458,0.0203,0.0033,0.7743,18
JULIO,22,15,0.0510,0.0264,0.0036,0.7781,16
JULIO,22,16,0.0556,0.0327,0.0039,0.7625,16
JULIO,22,17,0.0501,0.0379,0.0038,0.7535,16
JULIO,22,18,0.0504,0.0426,0.0038,0.7485,19
JULIO,22,19,0.0526,0.0459,0.0038,0.7456,23
JULIO,22,20,0.0438,0.0477,0.0037,0.7481,26
JULIO,22,21,0.0405,0.0487,0.0037,0.7493,16
JULIO,22,22,0.0323,0.0470,0.0036,0.7702,15
JULIO,22,23,0.0375,0.0454,0.0035,0.7561,12
JULIO,23,0,0.0285,0.0420,0.0034,0.7536,13
JULIO,23,1,0.0169,0.0378,0.0033,0.7451,15
JULIO,23,2,0.0198,0.0340,0.0033,0.7282,29
JULIO,23,3,0.0167,0.0295,0.0032,0.7190,26
JULIO,23,4,0.0176,0.0262,0.0032,0.6994,20
JULIO,23,5,0.0109,0.0225,0.0032,0.6817,18
JULIO,23,6,0.0087,0.0196,0.0032,0.6452,19
JULIO,23,7,0.0050,0.0155,0.0032,0.6476,25
JULIO,23,8,0.0073,0.0128,0.0032,0.6671,32
JULIO,23,9,0.0161,0.0128,0.0032,0.6733,31
JULIO,23,10,0.0277,0.0137,0.0032,0.6842,32
JULIO,23,11,0.0324,0.0157,0.0032,0.6884,33
JULIO,23,12,0.0393,0.0184,0.0032,0.6929,32
JULIO,23,13,0.0475,0.0230,0.0032,0.6975,29
JULIO,23,14,0.0487,0.0280,0.0031,0.6950,29
JULIO,23,15,0.0497,0.0336,0.0028,0.6783,29
JULIO,23,16,0.0486,0.0388,0.0025,0.6499,27
JULIO,23,17,0.0448,0.0423,0.0026,0.6670,29
JULIO,23,18,0.0473,0.0448,0.0027,0.6614,30
JULIO,23,19,0.0394,0.0457,0.0027,0.6651,31
JULIO,23,20,0.0280,0.0442,0.0028,0.6854,35
JULIO,23,21,0.0392,0.0432,0.0033,0.7058,37
JULIO,23,22,0.0431,0.0425,0.0034,0.7057,34
JULIO,23,23,0.0393,0.0412,0.0033,0.7144,32
JULIO,24,0,0.0366,0.0397,0.0033,0.7170,26
JULIO,24,1,0.0371,0.0387,0.0033,0.6852,25
JULIO,24,2,0.0465,0.0386,0.0032,0.6756,18
JULIO,24,3,0.0427,0.0391,0.0032,0.6621,14
JULIO,24,4,0.0453,0.0412,0.0032,0.6370,14
JULIO,24,5,0.0338,0.0405,0.0032,0.6179,13
JULIO,24,6,0.0270,0.0385,0.0032,0.6346,15
JULIO,24,7,0.0097,0.0348,0.0032,0.6464,16
JULIO,24,8,0.0233,0.0332,0.0032,0.6620,19
JULIO,24,9,0.0396,0.0335,0.0032,0.6761,23
JULIO,24,10,0.0409,0.0328,0.0032,0.6910,44
JULIO,24,11,0.0430,0.0328,0.0033,0.6966,54
JULIO,24,12,0.0528,0.0338,0.0033,0.7058,50
JULIO,24,13,0.0533,0.0362,0.0034,0.7064,41
JULIO,24,14,0.0547,0.0397,0.0034,0.6849,37
JULIO,24,15,0.0526,0.0450,0.0034,0.6667,37
JULIO,24,16,0.0579,0.0494,0.0035,0.6549,37
JULIO,24,17,0.0605,0.0520,0.0035,0.6486,38
JULIO,24,18,0.0637,0.0548,0.0036,0.6495,41
JULIO,24,19,0.0598,0.0569,0.0037,0.6618,40
JULIO,24,20,0.0462,0.0561,0.0037,0.7125,39
JULIO,24,21,0.0368,0.0540,0.0032,0.7673,41
JULIO,24,22,0.0195,0.0496,0.0031,0.8442,44
JULIO,24,23,0.0294,0.0467,0.0031,0.8814,45
JULIO,25,0,0.0258,0.0427,0.0032,0.8790,44
JULIO,25,1,0.0198,0.0377,0.0032,0.8767,42
JULIO,25,2,0.0140,0.0314,0.0033,0.8678,42
JULIO,25,3,0.0370,0.0286,0.0033,0.8485,40
JULIO,25,4,0.0392,0.0277,0.0034,0.7890,27
JULIO,25,5,0.0307,0.0269,0.0034,0.7366,23
JULIO,25,6,0.0201,0.0270,0.0033,0.6689,29
JULIO,25,7,0.0173,0.0255,0.0033,0.6535,31
JULIO,25,8,0.0231,0.0252,0.0033,0.6879,36
JULIO,25,9,0.0364,0.0272,0.0034,0.7094,38
JULIO,25,10,0.0544,0.0323,0.0034,0.7265,37
JULIO,25,11,0.0705,0.0365,0.0038,0.7501,38
JULIO,25,12,0.0911,0.0429,0.0043,0.7882,41
JULIO,25,13,0.0954,0.0510,0.0046,0.8182,41
JULIO,25,14,0.0870,0.0594,0.0049,0.8282,36
JULIO,25,15,0.0797,0.0672,0.0051,0.8257,32
JULIO,25,16,0.0773,0.0740,0.0052,0.8093,29
JULIO,25,17,0.0840,0.0799,0.0055,0.8152,30
JULIO,25,18,0.0798,0.0831,0.0057,0.8239,33
JULIO,25,19,0.0462,0.0801,0.0058,0.8370,42
JULIO,25,20,0.0481,0.0747,0.0059,0.8139,36
JULIO,25,21,0.0475,0.0687,0.0059,0.7824,27
JULIO,25,22,0.0429,0.0632,0.0059,0.7619,21
JULIO,25,23,0.0300,0.0570,0.0059,0.7482,27
JULIO,26,0,0.0213,0.0500,0.0059,0.7291,23
JULIO,26,1,0.0274,0.0429,0.0059,0.6974,22
JULIO,26,2,0.0182,0.0352,0.0060,0.6668,23
JULIO,26,3,0.0070,0.0303,0.0060,0.6384,22
JULIO,26,4,0.0097,0.0255,0.0060,0.6263,24
JULIO,26,5,0.0137,0.0213,0.0060,0.6211,25
JULIO,26,6,0.0035,0.0164,0.0060,0.6382,25
JULIO,26,7,0.0027,0.0129,0.0061,0.7126,36
JULIO,26,8,0.0049,0.0109,0.0062,0.7484,55
JULIO,26,9,0.0081,0.0085,0.0063,0.7798,52
JULIO,26,10,0.0262,0.0095,0.0064,0.7916,55
JULIO,26,11,0.0378,0.0133,0.0059,0.7916,44
JULIO,26,12,0.0436,0.0176,0.0055,0.7964,35
JULIO,26,13,0.0486,0.0219,0.0051,0.8002,29
JULIO,26,14,0.0537,0.0282,0.0049,0.7862,24
JULIO,26,15,0.0582,0.0351,0.0047,0.7050,21
JULIO,26,16,0.0609,0.0421,0.0044,0.6630,18
JULIO,26,17,0.0577,0.0483,0.0040,0.6335,17
JULIO,26,18,0.0547,0.0519,0.0038,0.6300,18
JULIO,26,19,0.0572,0.0543,0.0035,0.6260,20
JULIO,26,20,0.0401,0.0539,0.0034,0.6394,25
JULIO,26,21,0.0394,0.0527,0.0034,0.6373,27
JULIO,26,22,0.0381,0.0508,0.0034,0.6365,23
JULIO,26,23,0.0377,0.0482,0.0034,0.6311,19
JULIO,27,0,0.0384,0.0454,0.0033,0.6307,14
JULIO,27,1,0.0426,0.0435,0.0032,0.6289,17
JULIO,27,2,0.0340,0.0409,0.0031,0.6195,18
JULIO,27,3,0.0386,0.0386,0.0030,0.6173,15
JULIO,27,4,0.0195,0.0360,0.0030,0.6044,18
JULIO,27,5,0.0321,0.0351,0.0030,0.6078,20
JULIO,27,6,0.0272,0.0338,0.0030,0.6161,25
JULIO,27,7,0.0103,0.0303,0.0030,0.6470,29
JULIO,27,8,0.0169,0.0277,0.0028,0.6661,34
JULIO,27,9,0.0246,0.0254,0.0027,0.6730,32
JULIO,27,10,0.0314,0.0251,0.0025,0.6756,29
JULIO,27,11,0.0396,0.0252,0.0025,0.6749,24
JULIO,27,12,0.0439,0.0283,0.0024,0.6678,20
JULIO,27,13,0.0480,0.0302,0.0024,0.6623,30
JULIO,27,14,0.0544,0.0337,0.0024,0.6489,50
JULIO,27,15,0.0591,0.0398,0.0024,0.6232,52
JULIO,27,16,0.0624,0.0454,0.0024,0.6056,38
JULIO,27,17,0.0612,0.0500,0.0023,0.5974,27
JULIO,27,18,0.0600,0.0536,0.0022,0.5939,22
JULIO,27,19,0.0559,0.0556,0.0023,0.6041,19
JULIO,27,20,0.0431,0.0555,0.0030,0.6358,21
JULIO,27,21,0.0376,0.0542,0.0032,0.6398,20
JULIO,27,22,0.0333,0.0516,0.0032,0.6432,20
JULIO,27,23,0.0368,0.0488,0.0034,0.6380,20
JULIO,28,0,0.0357,0.0455,0.0034,0.6343,19
JULIO,28,1,0.0339,0.0420,0.0034,0.6319,21
JULIO,28,2,0.0279,0.0380,0.0034,0.6288,18
JULIO,28,3,0.0287,0.0346,0.0034,0.6145,18
JULIO,28,4,0.0308,0.0331,0.0035,0.5791,17
JULIO,28,5,0.0266,0.0317,0.0036,0.5752,20
JULIO,28,6,0.0163,0.0296,0.0037,0.5823,20
JULIO,28,7,0.0076,0.0260,0.0038,0.6005,27
JULIO,28,8,0.0147,0.0233,0.0039,0.6165,36
JULIO,28,9,0.0254,0.0223,0.0039,0.6334,32
JULIO,28,10,0.0372,0.0234,0.0040,0.6469,30
JULIO,28,11,0.0452,0.0255,0.0040,0.6567,26
JULIO,28,12,0.0532,0.0283,0.0040,0.6671,23
JULIO,28,13,0.0560,0.0320,0.0040,0.6711,22
JULIO,28,14,0.0552,0.0368,0.0041,0.6619,20
JULIO,28,15,0.0550,0.0427,0.0041,0.6462,15
JULIO,28,16,0.0592,0.0483,0.0041,0.6343,16
JULIO,28,17,0.0628,0.0530,0.0041,0.6225,19
JULIO,28,18,0.0511,0.0547,0.0041,0.6225,25
JULIO,28,19,0.0542,0.0558,0.0040,0.6274,26
JULIO,28,20,0.0381,0.0540,0.0033,0.6432,31
JULIO,28,21,0.0398,0.0519,0.0031,0.6630,33
JULIO,28,22,0.0368,0.0496,0.0030,0.6789,28
JULIO,28,23,0.0317,0.0467,0.0029,0.6854,26
JULIO,29,0,0.0274,0.0427,0.0028,0.6889,25
JULIO,29,1,0.0180,0.0371,0.0028,0.6914,21
JULIO,29,2,0.0176,0.0329,0.0029,0.6808,17
JULIO,29,3,0.0181,0.0284,0.0029,0.6671,20
JULIO,29,4,0.0203,0.0262,0.0028,0.6407,19
JULIO,29,5,0.0261,0.0245,0.0028,0.6140,20
JULIO,29,6,0.0220,0.0226,0.0028,0.6008,21
JULIO,29,7,0.0218,0.0214,0.0029,0.6040,24
JULIO,29,8,0.0214,0.0207,0.0028,0.6099,25
JULIO,29,9,0.0252,0.0216,0.0028,0.6165,25
JULIO,29,10,0.0310,0.0232,0.0028,0.6264,25
JULIO,29,11,0.0377,0.0257,0.0027,0.6397,25
JULIO,29,12,0.0445,0.0287,0.0027,0.6508,24
JULIO,29,13,0.0500,0.0317,0.0027,0.6598,29
JULIO,29,14,0.0550,0.0358,0.0027,0.6615,28
JULIO,29,15,0.0550,0.0400,0.0027,0.6564,27
JULIO,29,16,0.0505,0.0436,0.0028,0.6518,24
JULIO,29,17,0.0481,0.0465,0.0028,0.6483,24
JULIO,29,18,0.0451,0.0483,0.0032,0.6795,25
JULIO,29,19,0.0394,0.0485,0.0035,0.6953,39
JULIO,29,20,0.0277,0.0464,0.0057,0.7935,48
JULIO,29,21,0.0281,0.0436,0.0065,0.7978,38
JULIO,29,22,0.0267,0.0401,0.0070,0.7945,31
JULIO,29,23,0.0250,0.0363,0.0072,0.7873,25
JULIO,30,0,0.0240,0.0330,0.0074,0.7774,21
JULIO,30,1,0.0229,0.0299,0.0077,0.7636,23
JULIO,30,2,0.0230,0.0271,0.0078,0.7174,23
JULIO,30,3,0.0259,0.0254,0.0079,0.6852,21
JULIO,30,4,0.0251,0.0251,0.0079,0.5746,21
JULIO,30,5,0.0234,0.0245,0.0079,0.5583,20
JULIO,30,6,0.0169,0.0233,0.0078,0.5579,18
JULIO,30,7,0.0161,0.0221,0.0077,0.5717,18
JULIO,30,8,0.0149,0.0210,0.0076,0.5978,27
JULIO,30,9,0.0234,0.0211,0.0077,0.6136,35
JULIO,30,10,0.0300,0.0220,0.0077,0.6242,31
JULIO,30,11,0.0332,0.0229,0.0077,0.6394,26
JULIO,30,12,0.0380,0.0245,0.0079,0.6493,21
JULIO,30,13,0.0393,0.0265,0.0080,0.6612,27
JULIO,30,14,0.0440,0.0299,0.0080,0.6662,35
JULIO,30,15,0.0448,0.0335,0.0080,0.6636,30
JULIO,30,16,0.0460,0.0373,0.0080,0.6474,29
JULIO,30,17,0.0341,0.0387,0.0080,0.6543,30
JULIO,30,18,0.0271,0.0383,0.0079,0.6672,34
JULIO,30,19,0.0255,0.0373,0.0079,0.6711,34
JULIO,30,20,0.0204,0.0352,0.0060,0.6837,29
JULIO,30,21,0.0191,0.0326,0.0056,0.6918,28
JULIO,30,22,0.0184,0.0294,0.0055,0.6902,24
JULIO,30,23,0.0197,0.0263,0.0054,0.6812,20
JULIO,31,0,0.0294,0.0242,0.0052,0.6716,19
JULIO,31,1,0.0260,0.0232,0.0049,0.6519,19
JULIO,31,2,0.0231,0.0227,0.0047,0.6331,9
JULIO,31,3,0.0133,0.0212,0.0047,0.6213,NA
JULIO,31,4,0.0109,0.0200,0.0046,0.6076,15
JULIO,31,5,0.0020,0.0178,0.0046,0.5962,14
JULIO,31,6,0.0006,0.0156,0.0047,0.5982,17
JULIO,31,7,0.0011,0.0133,0.0047,0.6329,27
JULIO,31,8,0.0046,0.0102,0.0047,0.6582,32
JULIO,31,9,0.0109,0.0083,0.0047,0.6757,29
JULIO,31,10,0.0205,0.0080,0.0047,0.6862,25
JULIO,31,11,0.0264,0.0096,0.0047,0.6950,23
JULIO,31,12,0.0332,0.0124,0.0045,0.7009,21
JULIO,31,13,0.0373,0.0168,0.0045,0.7040,21
JULIO,31,14,0.0412,0.0219,0.0047,0.7084,23
JULIO,31,15,0.0423,0.0270,0.0049,0.6791,26
JULIO,31,16,0.0492,0.0326,0.0051,0.6659,29
JULIO,31,17,0.0549,0.0381,0.0053,0.6588,33
JULIO,31,18,0.0583,0.0428,0.0052,0.6703,34
JULIO,31,19,0.0468,0.0454,0.0051,0.6969,34
JULIO,31,20,0.0219,0.0440,0.0050,0.7187,37
JULIO,31,21,0.0155,0.0413,0.0045,0.7376,40
JULIO,31,22,0.0123,0.0376,0.0042,0.7477,44
JULIO,31,23,0.0119,0.0338,0.0042,0.7528,43
