DATOS HORARIOS 2017_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
JUL,6,15,26.96,19.59,0.81,11.26,24.83,3.54,96.41,28.44,33.98,624.44,10.8
JUL,6,16,30.63,19.93,0.65,10.37,34.32,3.39,78.94,28.66,33.27,623.7,19.8
JUL,6,17,28.94,23.88,0.58,11.49,20.41,3.38,88.2,28.77,32.45,622.94,14.35
JUL,6,18,30.17,7.18,0.58,10.49,30.66,4.36,72.34,27.66,35.77,622.84,15.89
JUL,6,19,31.39,5.57,0.54,9.57,23.16,4.97,63.96,27.02,37.97,623.15,5.06
JUL,6,20,24.87,5.09,0.5,9.55,23.9,5.75,49.03,26.09,40.6,623.72,9.72
JUL,6,21,25.73,5.19,0.49,8.46,26.53,4.43,54.27,24.47,47.25,624.78,13.23
JUL,6,22,23.42,10.92,0.57,8.95,32.93,3.85,58.79,23.4,51.24,625.42,11.22
JUL,6,23,11.72,26,0.54,12.87,28.21,2.86,86,22.05,57.47,625.88,22.81
JUL,7,0,10.94,24.57,0.46,14.32,39.71,5.12,79.36,21.01,60.97,626.12,29
JUL,7,1,13.85,34.28,0.6,14.13,38.49,3.77,68.76,20.26,62.91,626.09,31.12
JUL,7,2,13.09,23.16,1.35,11.55,34.74,3.99,60.58,19.71,66.55,625.76,16.05
JUL,7,3,14.71,24.59,1.27,9.61,28.56,3.54,63.52,19.34,67.1,625.66,16.53
JUL,7,4,15.95,40.44,0.84,9.38,22.2,4.21,60.41,19.11,67.18,625.44,13.44
JUL,7,5,13.53,68.33,0.68,11.48,20.97,3.42,79.53,18.8,68.44,625.18,18.09
JUL,7,6,12.5,67.13,0.66,13.95,27.42,1.79,76.12,18.14,71.2,625.5,23.55
JUL,7,7,11.5,15.19,0.73,14.15,39.79,1.17,60.7,18.28,69.74,625.89,16.89
JUL,7,8,13.18,10.85,0.87,14.09,49.81,1.63,13.01,19.78,65.11,626.2,7.09
JUL,7,9,18.56,10.51,0.75,11.18,64.75,3.79,68.13,21.31,57.99,626.34,8.92
JUL,7,10,17.79,20.66,0.76,9.99,28.01,5.08,71.47,22.14,55.22,626.39,10.07
JUL,7,11,18.28,20.67,0.75,9.91,21.46,4.06,68.93,23.05,53.76,626.36,10.54
JUL,7,12,19.36,19.76,0.59,10.12,30.11,4.51,81.69,24.2,50.56,626,13.23
JUL,7,13,22.33,17.86,0.79,10.41,34.46,4.06,87.44,25.06,47.43,625.46,15.28
JUL,7,14,27.12,17.83,0.74,9.63,31.69,3.91,70.29,26.04,44.01,624.84,14.65
JUL,7,15,34.25,8.82,0.66,8.62,22.03,4,77.83,26.47,42.29,624.2,8.94
JUL,7,16,32.28,6.65,0.65,8.5,27.27,4.73,56.64,26.52,42.55,623.72,NA
JUL,7,17,32.21,5.39,0.54,8.52,17.45,4.13,48.87,26.15,44.33,623.25,NA
JUL,7,18,33.28,4.8,0.51,8.77,24.39,4.27,53.87,27.26,39.69,622.9,1.99
JUL,7,19,30.31,8.02,0.68,8.74,7.7,4.29,54.77,27.08,40.82,623.3,NA
JUL,7,20,13.98,39.2,0.53,14.09,17.91,4.67,79.86,25.46,46.53,623.88,NA
JUL,7,21,15.24,43.47,0.53,12.14,45,5.23,67.74,24.07,51.71,624.42,15.08
JUL,7,22,14.48,64.96,0.62,11.37,23.68,3.6,70.48,23.2,55.21,624.96,11.78
JUL,7,23,16.72,70.33,0.54,10.39,19.65,4.24,81.28,22.21,58.79,625.41,10.63
JUL,8,0,14.74,39.05,0.75,9.48,15.57,4.91,74.01,21.06,62.43,625.89,10.2
JUL,8,1,16.25,17.2,0.77,9.07,15.86,3.02,53.8,20.64,64.33,625.98,9.42
JUL,8,2,14.35,40.88,0.78,8.85,9.08,3.48,66.95,20.32,65.98,625.6,3.71
JUL,8,3,12.91,82.49,1.01,10.49,11.18,3.32,60.04,20.24,66.89,625.45,NA
JUL,8,4,13.99,35.33,0.69,8.98,16.19,3.06,62.54,19.9,68.1,625.38,4.78
JUL,8,5,11.8,29.95,0.53,11.59,11.21,2.94,115.58,19.53,70.8,625.38,NA
JUL,8,6,14.6,13.08,0.51,12.08,20.22,2.49,144.35,18.48,75.34,625.34,8.11
JUL,8,7,16.53,12.27,0.62,13.86,13.74,1.54,107.58,18.45,77.06,625.44,8.2
JUL,8,8,12.46,11.61,0.79,17.11,31.71,1.17,100.06,18.94,75.48,625.93,7.75
JUL,8,9,12.28,35.59,0.82,13.83,46.57,1.26,96.4,20.43,69.83,626.14,14.87
JUL,8,10,13.08,12.66,0.75,10.03,40.66,2.18,74.65,21.64,63.5,626.14,8.87
JUL,8,11,15.82,20.78,0.56,10.17,17.89,2.63,81.68,22.86,58.63,625.92,7.44
JUL,8,12,17.05,17.29,0.64,9.58,29.68,2.55,67.46,23.9,54.17,625.63,10.37
JUL,8,13,20.55,25.52,0.87,8.5,24.12,2.5,68.31,24.58,50.63,625.27,8.5
JUL,8,14,17.97,21.12,0.67,9.18,22.49,2.72,79.37,25.77,47.51,624.77,13.12
JUL,8,15,27.63,7.9,0.59,8.65,29.18,1.97,272.27,26.28,46.83,624.14,3.3
JUL,8,16,28.74,11.35,0.77,9.65,12.35,1.22,237.92,26.09,48.17,623.62,NA
JUL,8,17,18.3,21.44,0.68,12.22,25.67,3.02,82.49,24.21,57.77,623.36,15.72
JUL,8,18,20.14,8.32,0.66,9.79,43.34,1.63,23.79,22.83,64.9,623.26,17.07
JUL,8,19,13.18,24.58,0.58,11.91,18.96,2.41,79.8,24.29,54.96,623.47,2.05
JUL,8,20,10.96,35.81,0.55,13.93,25.43,2.68,85.76,23.54,56.85,624.13,23.05
JUL,8,21,12.93,33.43,0.72,10.72,34.61,4.87,63.72,21.53,66.61,624.71,15
JUL,8,22,14.4,46.66,1.81,12.06,16.93,2.88,76.11,20.01,78.32,625.37,12.58
JUL,8,23,11.51,43.51,0.62,12.4,34.21,3.55,83.76,20.33,74.01,625.9,25.24
JUL,9,0,12.4,48.02,0.57,11.86,28.55,3.16,77.6,20.23,72.44,626.15,24.2
JUL,9,1,11.17,63.57,0.52,11.5,18.22,3.87,81.46,19.94,71.39,626.05,NA
JUL,9,2,11.15,83.45,0.51,10.82,28,3.76,74.74,19.62,71.55,625.76,13.38
