DATOS HORARIOS 2017_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
DIC,8,3,0.85,2.24,0.215,18.75,49.03,0.87,295.9,14.22,64.97,622.11,33.26
DIC,8,4,3.53,1.99,0.225,15.81,47.69,1.41,246.37,14.21,65.91,622.07,29.87
DIC,8,5,4.72,1.78,0.195,16.43,40.5,1.27,256.44,13.91,66.66,621.9,30.28
DIC,8,6,6.2,1.36,0.225,13.38,37.3,1.41,242.43,13.69,66.73,621.71,22.86
DIC,8,7,1.88,1.71,0.465,16.7,44.17,1.09,277.42,12.4,68.81,621.84,23.03
DIC,8,8,0.85,2.36,1.705,22.11,70.96,0.86,235.76,12.44,69.95,622.11,29.65
DIC,8,9,0.85,2.62,1.435,22.5,102.87,1.84,245.36,14.98,62.47,622.54,46.15
DIC,8,10,4.32,1.96,0.555,14.91,50.1,2.83,249.87,16.74,52.96,622.82,31.47
DIC,8,11,6.42,1.63,0.555,14.12,36.55,3.36,243.74,18.81,44.81,622.67,20.11
DIC,8,12,9.35,1.32,0.385,13.2,38.9,3.94,256.42,20.12,38.52,622.18,11.47
DIC,8,13,10.24,1.37,0.435,14.12,40.16,4.07,246.33,21.73,33.41,621.49,11.79
DIC,8,14,11.32,1.54,0.685,17.77,88.24,4.69,251.5,23.08,28.44,620.38,16.15
DIC,8,15,11.33,1.03,0.445,13.19,150.18,5.91,254.46,23.72,24.83,619.87,33.37
DIC,8,16,10.3,0.93,0.415,11.74,158.49,6.11,256.48,23.94,23.35,619.79,31.01
DIC,8,17,8.12,0.8,0.335,11.85,117.64,6.19,250.96,23.71,24.92,620.04,21.3
DIC,8,18,5.62,0.8,0.385,12.45,84.84,6.02,247.52,22.32,29.41,620.52,12.61
DIC,8,19,2.17,0.8,0.555,14.37,64.64,3.92,238.49,21.22,33.92,621.22,18.59
DIC,8,20,1.63,0.8,0.565,14.33,77.41,3.38,280.73,18.45,39.45,622.62,19.78
DIC,8,21,1.07,33.22,0.845,11.39,152.43,2.69,88.24,13.16,40.51,624.07,34.09
DIC,8,22,4.47,24.99,0.795,7.42,99.42,4.27,56.87,10.22,43.47,625.14,15.72
DIC,8,23,1.72,70.26,0.535,11.49,53.62,3.26,75.25,9.55,44.15,625.85,5.82
DIC,9,0,0.85,65.27,0.345,12.26,51.26,2.98,83.53,9.48,43.89,626.28,28.25
DIC,9,1,0.85,59.15,0.075,9.92,38.56,3,83.9,9.18,44.16,626.68,19
DIC,9,2,0.85,48,0.035,9.37,35.62,2.74,81.39,8.73,43.98,626.76,14.92
DIC,9,3,0.85,61.23,0.015,5.81,24.92,3.11,76.03,8.42,43.43,626.74,15.23
DIC,9,4,0.85,142.06,0.035,5.08,18.28,3.57,80.57,8.52,42.66,626.97,6.39
DIC,9,5,0.85,111.02,0.715,5.28,21.99,4.29,73.24,8.62,37.62,627.17,5.43
DIC,9,6,6.12,11.89,0.075,2.44,23.92,4.01,52.05,8.63,27.93,627.35,6.36
DIC,9,7,10.8,2.09,0.005,1.7,17.16,3.36,51.06,8.56,25.51,627.98,4.21
DIC,9,8,7.3,29.19,0.215,4.97,17.72,3.38,52.32,8.82,24.72,628.21,4.02
DIC,9,9,7.09,34.29,0.575,7.15,28.07,3.55,51.62,9.01,22.46,628.66,6.4
DIC,9,10,9.22,30.41,0.285,5,22.22,4.23,58.03,10.31,23.15,628.98,6.19
DIC,9,11,9.7,57.5,0.135,5.36,27.12,3.94,78.09,12.45,20.99,628.69,8.12
DIC,9,12,9.89,58.68,0.095,6.1,40.74,4.15,82.12,14.33,20.34,627.98,8.99
DIC,9,13,11.68,59.5,0.195,8.14,44.2,3.56,86.51,16.39,18.8,627.14,17.91
DIC,9,14,16.7,46.12,0.585,6.45,43.58,3.16,68.53,18.4,15,626.12,23.04
DIC,9,15,17.86,33.88,0.635,8.78,35.83,2.16,71.82,20.27,12.88,625.4,14.61
DIC,9,16,17.74,19.38,0.285,6.75,33.15,2.6,80.82,21.31,12.14,625.02,12.72
DIC,9,17,16.77,34.65,0.505,7.73,32.74,2.78,75,21.57,10.59,624.86,12.19
DIC,9,18,13.35,62.99,0.215,10.22,49.06,3.08,83.33,20.64,12.17,625.03,11.28
DIC,9,19,10.1,87.91,0.225,10.89,59.12,3.3,67.7,19.45,14.23,625.46,16.36
DIC,9,20,5.56,4.15,0.155,9.04,49.64,3.91,44.04,16.91,14.25,625.96,16.84
DIC,9,21,5.72,1.51,0.135,6.4,39.26,3.89,52.36,14.75,22.03,626.31,3.43
DIC,9,22,8.66,1.03,0.085,3.66,38.98,4.74,49.77,13.12,24.03,626.79,2.92
DIC,9,23,10.49,0.8,0.065,2.34,37.35,4.58,52.81,12.18,24.35,627.09,3.69
DIC,10,0,10.5,0.8,0.075,2.5,34.51,3.2,50.35,11.28,26.48,627.55,4.91
DIC,10,1,8.57,16.79,0.455,4.45,25.64,2.59,50.71,10.52,27.94,627.81,4.66
DIC,10,2,8.46,10.74,0.265,3.62,16.8,2.13,59.88,9.31,29.51,628.2,3.7
DIC,10,3,7.16,13.91,0.225,4.48,19.61,1.63,56.26,8.62,30.57,628.3,4.47
DIC,10,4,8.88,4.83,0.045,3.52,15.01,1.25,52.48,8.25,30.52,628.46,5.85
DIC,10,5,2.87,79.29,0.095,7.85,22.75,1.46,92.07,7.52,33.75,628.21,3.6
DIC,10,6,1.62,104.42,0.045,8.69,33.4,2.37,86.03,6.69,35,628.25,26.49
DIC,10,7,0.85,124.19,0.005,12.29,40.71,2.61,85.38,6.4,35.46,628.54,30.66
DIC,10,8,4.3,91.57,0.005,8.76,32.51,3.07,84.11,6.69,34.93,629.29,31.22
DIC,10,9,9.74,125.69,0.615,6.38,18.26,4.25,70.89,9,29.91,630.14,12.37
DIC,10,10,14.96,86.45,0.565,2.68,30.03,6.41,73.69,10.59,24.33,630.39,19.74
DIC,10,11,15.64,68.61,0.275,1.7,32.61,5.75,74,11.95,22.43,630.37,5.67
DIC,10,12,17.14,53.38,0.445,1.7,34.31,5.88,67.88,13.81,18.78,629.71,7.17
DIC,10,13,18.91,54.37,0.815,2.7,30.97,5.36,65.73,15.7,15.67,629.17,10.75
DIC,10,14,20.4,45.83,0.455,1.7,30.57,5.34,70.78,17.7,12.91,628.15,10.7
DIC,10,15,20.99,38.23,0.395,1.7,27.68,3.57,67.49,19.19,11.68,627.49,7.85
DIC,10,16,22.05,22,0.355,1.7,29.35,4.13,54.16,19.7,11.12,627.19,8.33
DIC,10,17,21.18,5.82,0.085,1.7,24.58,3.77,49.98,19.79,12.1,627.24,7.79
DIC,10,18,18.34,1.16,0.075,1.92,30.33,3.94,51.9,18.64,15.04,627.35,5.62
DIC,10,19,14.73,0.96,0.105,3.75,35.07,3.99,44.29,16.58,18.69,627.61,5.06
DIC,10,20,14.52,0.87,0.045,1.93,37.71,5.07,47.46,15.02,22.29,628.01,13.74
DIC,10,21,17.59,0.8,0.035,1.7,30.56,4.4,53.27,13.42,25.78,628.5,4.46
DIC,10,22,18.58,6.02,0.205,1.7,27.46,3.1,57.5,12.48,27.53,629.03,4.68
DIC,10,23,14.94,2.53,0.185,5.06,20.23,2.18,110.72,11.57,28.8,629.31,4.16
DIC,11,0,12.09,7.38,0.155,7.65,28.49,1.67,87.04,10.4,31.37,629.99,2.75
DIC,11,1,18.66,0.8,0.015,2.27,25.91,2.75,47.83,9.51,33.54,629.77,6.18
DIC,11,2,12.69,85.42,0.085,8,21.11,3.54,81.76,9.17,34.25,629.01,8.35
DIC,11,3,13.63,72.48,0.005,7,39.32,3.44,94.17,8.37,36.25,628.74,22.93
DIC,11,4,14.87,10.13,0.005,1.7,24.41,1.71,110.45,6.6,42.72,628.77,NA
DIC,11,5,12.52,45.24,0.005,1.7,24.52,0.84,101.43,5.83,46,629.03,7.86
DIC,11,6,10.01,51.26,0.005,1.7,25.37,0.96,95.29,4.98,48.13,629.14,10.71
DIC,11,7,8.82,38.84,0.035,1.94,30.74,1.67,97.32,4.73,49.73,629.08,21.36
DIC,11,8,6.9,47.19,0.125,5.83,37.02,2.52,96.59,4.81,48.93,629.4,16.42
DIC,11,9,8.05,118.41,0.265,7.87,48.73,2.66,87.31,6.42,45.04,629.82,18.56
DIC,11,10,12,93.36,0.135,6.07,79.5,3.39,90.21,9.04,38.13,629.77,48.13
DIC,11,11,15.22,43.13,0.125,4.81,60.97,4.34,102.1,11.95,30.89,629.47,37.35
DIC,11,12,19.68,48.38,0.055,1.82,56.79,3.79,96.47,14.13,24.6,628.85,23.67
DIC,11,13,22.22,59.32,0.125,1.7,47.97,2.87,93.59,16.56,18.7,628,23.69
DIC,11,14,24.84,43.31,0.245,3.61,51.03,1.88,96.19,19.02,13.78,626.92,24.32
DIC,11,15,25.03,46.27,0.445,11.01,41.46,1.48,106.86,20.95,9.86,626.07,18.29
DIC,11,16,26.2,25.98,0.705,15.09,45.06,1.49,147,22.14,7.19,625.63,17.35
DIC,11,17,23.36,16.95,0.635,18.65,55.65,1.85,245.33,21.5,9.16,625.43,19.97
DIC,11,18,19.3,6.55,0.685,24.85,86.9,2.25,287.01,19.97,13.47,625.54,18.85
DIC,11,19,3.16,2.42,1.325,41.03,132.46,1.77,290.33,18.11,16.41,625.8,23.06
DIC,11,20,1.22,2.31,1.415,39.22,209.62,1.77,293.85,16.29,19.79,626.33,57.5
DIC,11,21,3.99,0.8,0.895,35.69,166.87,1.7,292.15,14.84,21.93,626.72,55.59
