DATOS HORARIOS 2017_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
ABR,7,10,10.93,14.15,0.91,22.39,100.12,2.47,104.62,20.51,48.01,626.7,23.61
ABR,7,11,18.56,13.73,0.91,22.38,113.3,2.05,123.35,23.24,39.68,626.39,25.66
ABR,7,12,26.71,8.34,1.4,19.54,89.99,1.98,256.87,26.34,29.15,625.73,28.73
ABR,7,13,23.28,7.35,1.98,21.45,74.07,3.49,279.65,28.08,21.41,624.98,28.33
ABR,7,14,26.67,6.64,1.69,21.47,58.19,3.19,273.74,29.26,18.27,624.1,24.6
ABR,7,15,29.23,5.97,0.99,21.93,59.51,3.42,276.03,30.16,16.21,623.16,21.35
ABR,7,16,30.25,5.41,1.05,23.03,58.39,3.32,251.54,31.07,15.99,622.43,28.63
ABR,7,17,30.13,4.79,0.93,22.01,65.48,3.19,250.79,31.32,15.61,621.8,29.28
ABR,7,18,24.57,4.38,1.12,28.02,62.87,3.15,242.5,31,14.62,621.6,25.56
ABR,7,19,22.51,4.16,1.29,30.4,67.24,2.86,235.41,30.38,15.4,621.79,25.82
ABR,7,20,17.73,4.27,1.39,32.86,72.41,2.98,231.77,29.25,17.38,622.11,27.43
ABR,7,21,18.53,4.45,1.22,27.77,77.06,3.1,229.49,27.47,19.55,622.59,30.29
ABR,7,22,14.84,4.27,1.06,25.93,79.1,1.44,34.69,25.84,24.26,623.23,29.48
ABR,7,23,16.66,16.2,0.93,21.74,83.68,2.32,60.76,25.75,26.61,623.86,29.84
ABR,8,0,15.49,38.55,0.86,16.95,87.59,3.32,73.02,23.98,38.12,624.15,39.15
ABR,8,1,10.25,63.19,1.44,17.27,73.06,2.91,94.75,22.09,44.4,624.23,35.35
ABR,8,2,7.43,43.66,0.72,17.4,84.86,3.2,94.84,20.52,50.77,624.11,50.03
ABR,8,3,7.33,21.4,0.66,16.61,73.94,2.98,104.84,19.59,54.07,623.89,28.56
ABR,8,4,6.15,43.15,0.64,19.13,48.09,3.15,93.33,18.69,59.02,623.88,26.39
ABR,8,5,6.39,39.14,0.64,17.68,72.43,3.27,79.62,18.4,61.32,623.84,41.82
ABR,8,6,5.12,33.1,0.7,20.83,77.11,2.76,109.6,17.51,63.53,623.97,38.95
ABR,8,7,4.88,14.63,0.84,22.75,63.05,2.86,109.95,16.65,65.62,624.19,28.21
ABR,8,8,5.51,21.19,0.9,22.25,89.03,2.77,106.89,16.97,61.45,624.5,23.87
ABR,8,9,6.16,25.13,0.89,23.83,78.18,3.04,103.59,19.38,56.47,624.78,18.65
ABR,8,10,9.08,19.62,0.84,23,91.66,2.49,123.38,21.84,46.09,625.01,34.35
ABR,8,11,21.62,9.29,0.87,18.85,74.9,1.92,230.68,24.58,30.41,624.86,20.01
ABR,8,12,23.84,7.28,0.84,19.33,74.09,2.63,253.69,26.71,20.68,624.38,21.14
ABR,8,13,27.14,6.33,0.81,18.46,42.91,2.75,253.12,28.28,19.08,623.7,17.81
ABR,8,14,26.62,6.29,0.79,17.23,57.81,2.61,216.77,29.88,14.42,622.8,18.55
ABR,8,15,32.75,5.45,0.7,14.93,52.05,2.5,241.98,30.93,11.72,621.78,8.17
ABR,8,16,35.46,5.12,0.73,15.6,44.52,2.46,242.07,31.66,11.41,621,13.6
ABR,8,17,37.58,4.69,0.68,12.83,42.15,2.35,270.05,31.88,10.72,620.36,19.89
ABR,8,18,30.54,4.14,0.81,17.95,48.43,2.97,253.13,31.06,12.09,620.23,20.95
ABR,8,19,23.93,4.24,0.96,23.41,50.51,2.66,238.07,30.19,12.78,620.25,15.46
ABR,8,20,17,4.05,1.21,29.45,59.5,2.82,231.45,28.85,15.32,620.54,21.17
ABR,8,21,18.58,4.06,1.2,28.18,83.96,3.13,236.81,27.61,16.21,621.01,22.97
ABR,8,22,16.04,4.3,1.2,30.12,67.71,1.85,270.08,25.62,20.65,621.66,23.02
ABR,8,23,10.41,43.94,0.94,27.24,75.26,2.39,97.83,24.47,26.53,622.48,37.69
ABR,9,0,8.29,32.2,1.06,27.17,105.52,1.52,295.78,24.87,24.97,622.77,47.03
ABR,9,1,8.1,17.93,1.15,29.54,98.55,1.83,233.46,23.58,25.26,622.79,43.45
ABR,9,2,9.65,7.98,1,25.76,109.39,1.67,283.28,21.54,29.17,622.7,29.17
ABR,9,3,8.01,6.18,0.9,24.7,74.24,1.21,275.45,20.08,32.22,622.63,30.94
ABR,9,4,13.26,5.49,0.79,19.01,76.36,1.75,214.31,19.75,30.93,622.67,28.39
ABR,9,5,11.97,5.06,0.68,18.61,59.42,1.24,279.46,18.39,35.08,622.77,21.84
ABR,9,6,5.77,5.12,0.8,23.96,49.66,0.66,303.02,17.39,38.71,622.86,25.08
ABR,9,7,4.43,5.3,1,22.16,56.9,0.59,328.91,16.68,42.38,623.3,25.36
ABR,9,8,5.96,7.88,1.1,21.38,75.85,1.11,339.7,17.92,40.02,623.8,25.17
ABR,9,9,16.87,7.47,0.86,17.15,94.44,1.19,279.25,20.11,34.24,624.11,21.89
ABR,9,10,22.92,6.01,0.83,18.44,65.71,1.83,230.85,23.35,27.34,624.06,21.74
ABR,9,11,24.78,5.58,0.78,16.73,52.49,3.01,259.64,25.59,20.64,623.81,21.05
ABR,9,12,23.9,5.25,0.84,17.35,44.06,3.32,251.26,27.31,18.09,623.42,15.55
ABR,9,13,23.81,4.85,0.7,15.13,40.71,2.82,245.85,28.35,11.94,622.95,10.46
ABR,9,14,23.94,4.96,0.68,15.36,25.28,3.11,237.02,29.5,10.43,622.17,4.28
ABR,9,15,24.41,5.21,0.76,17.55,34.12,3.4,237.6,30.31,11.01,621.34,13.07
ABR,9,16,23.15,5.34,0.72,17.83,40.14,3.35,222.11,30.88,9.85,620.67,12.59
ABR,9,17,25.15,4.92,0.7,16.31,36.76,3.87,229.69,30.88,7.76,620.28,15.4
ABR,9,18,22.25,4.75,0.69,16.96,29.92,4.93,242.18,30.49,7.9,620.33,11.25
ABR,9,19,20.74,4.46,0.72,17.13,39.25,4.38,231.8,29.35,10.28,620.59,10.13
ABR,9,20,13.79,5.33,0.88,22.04,60.74,3.3,210.8,27.45,12.46,621.11,12.96
ABR,9,21,11.82,5.49,1,23.84,70.49,3.12,210.13,26.09,14.23,621.61,15.9
ABR,9,22,15.81,4.62,0.85,21.73,57.59,3.02,245.07,24.74,17.51,622.12,20.77
ABR,9,23,11.21,4.05,0.81,21.37,59,1.39,11.67,21.75,26.15,622.7,17.35
ABR,10,0,11.12,4.45,1.12,23.58,64.26,1.67,261.67,21.62,25.65,623.09,13
ABR,10,1,8.49,4.43,0.94,23.26,64.71,1.87,239.2,21.33,25.47,622.93,14.28
ABR,10,2,12.57,4.38,0.73,19.59,59.25,1.81,270.07,20.05,28.72,622.81,20.93
ABR,10,3,8.28,4.42,0.75,21.53,53.22,1.55,281.47,18.67,32.67,622.8,18.93
ABR,10,4,9.06,4.49,0.68,21.28,73.33,1.04,273.56,18.99,31.7,622.8,20.16
ABR,10,5,5.02,7.18,0.7,23.96,51.37,1.73,113.81,17.42,39.12,623.01,18.54
ABR,10,6,3.9,20.01,0.81,26.63,67.07,1.42,99.47,16.77,38.68,623.29,30.61
ABR,10,7,4.06,17.74,1.26,25.71,95.83,1.1,102.6,16.58,38.76,623.66,31.21
ABR,10,8,4.83,19.12,1.47,25.05,111.71,1,98.56,18.15,36.42,624.04,35.85
ABR,10,9,6.17,24.34,1.26,28.36,153.05,1.53,108.84,20.78,30.34,624.25,37.81
ABR,10,10,16.58,31.6,0.98,24.41,NA,1.47,257.8,23.44,23.7,624.39,35.96
ABR,10,11,21.12,7.26,0.9,21.05,122.57,2.53,265.99,24.75,20.61,624.27,29.06
ABR,10,12,24.46,5.71,0.8,16.62,43.76,1.97,243.36,26.86,14.43,623.84,12.84
