DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2020,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario,O3 Promedio de 8 hrs. ,SO2 promedio de 24 hrs.,CO Promedio de 8 hrs.,PM10 Promedio ponderado  de 12 hrs.,NO2 Horario
JUN,20,9,22.79,18.05,9.33,3.50,24,10.67
JUN,20,10,29.90,19.20,9.29,3.50,20,9.46
JUN,20,11,37.05,21.20,9.27,3.47,18,8.27
JUN,20,12,43.41,24.08,9.25,3.39,17,8.22
JUN,20,13,53.38,28.13,9.42,3.44,21,10.44
JUN,20,14,63.49,34.35,9.76,3.47,22,9.24
JUN,20,15,67.35,41.54,9.80,3.51,24,9.87
JUN,20,16,64.58,47.74,9.99,3.54,24,10.18
JUN,20,17,46.16,50.66,9.84,3.54,22,8.37
JUN,20,18,40.87,52.04,9.84,3.55,21,10.13
JUN,20,19,38.97,52.28,9.96,3.57,22,10.36
JUN,20,20,34.67,51.18,10.09,3.59,24,12.41
JUN,20,21,31.73,48.48,10.29,3.57,30,9.81
JUN,20,22,28.92,44.16,10.44,3.54,24,9.59
JUN,20,23,25.73,38.95,10.56,3.50,25,8.73
JUN,21,0,23.25,33.79,10.65,3.46,22,8.35
JUN,21,1,22.15,30.79,10.69,3.45,15,8.09
JUN,21,2,21.00,28.30,10.70,3.44,15,7.83
JUN,21,3,18.31,25.72,10.68,3.42,13,9.81
JUN,21,4,18.98,23.76,8.90,3.39,14,8.91
JUN,21,5,14.02,21.55,8.58,3.37,13,10.86
JUN,21,6,11.58,19.38,8.50,3.36,18,10.99
JUN,21,7,9.28,17.32,8.45,3.36,18,12.71
JUN,21,8,8.50,15.48,8.42,3.37,19,13.29
JUN,21,9,17.79,14.93,8.37,3.38,19,10.02
JUN,21,10,29.21,15.96,8.35,3.39,19,9.44
JUN,21,11,39.86,18.65,8.34,3.40,17,9.27
JUN,21,12,50.06,22.54,8.33,3.41,18,8.66
JUN,21,13,55.18,27.68,8.10,3.42,24,8.71
JUN,21,14,56.08,33.24,7.63,3.44,32,9.11
JUN,21,15,56.19,39.11,7.02,3.45,99,8.44
JUN,21,16,60.22,45.57,6.36,3.46,79,8.82
JUN,21,17,60.08,50.86,6.18,3.47,54,9.35
JUN,21,18,61.83,54.94,6.10,3.48,38,7.64
JUN,21,19,56.89,57.07,5.95,3.48,33,7.95
JUN,21,20,44.67,56.39,5.79,3.52,41,15.43
JUN,21,21,35.21,53.90,5.54,3.56,52,14.77
JUN,21,22,36.78,51.49,5.35,3.57,57,12.93
JUN,21,23,37.24,49.12,5.20,3.58,41,10.60
JUN,22,0,37.68,46.30,5.06,3.58,64,7.84
JUN,22,1,31.50,42.73,5.05,3.57,62,9.78
JUN,22,2,27.43,38.43,5.13,3.56,49,8.30
JUN,22,3,26.59,34.64,5.23,3.56,29,7.82
JUN,22,4,25.50,32.24,5.30,3.50,20,8.22
JUN,22,5,23.72,30.81,5.29,3.45,15,9.29
JUN,22,6,26.18,29.48,5.30,3.41,15,12.31
JUN,22,7,14.53,26.64,5.44,3.41,18,16.88
JUN,22,8,18.91,24.30,5.66,3.42,15,13.95
JUN,22,9,22.87,23.22,6.07,3.43,14,13.77
JUN,22,10,26.61,23.11,6.45,3.44,19,9.92
JUN,22,11,32.85,23.90,6.70,3.42,13,9.18
JUN,22,12,40.63,25.79,6.89,3.43,10,9.33
JUN,22,13,46.86,28.68,7.06,3.44,11,8.58
JUN,22,14,51.20,31.81,7.20,3.43,10,8.71
JUN,22,15,58.56,37.31,7.31,3.42,12,8.96
JUN,22,16,57.50,42.13,7.36,3.40,11,8.70
JUN,22,17,59.07,46.66,7.40,3.37,12,8.22
JUN,22,18,55.28,50.24,7.44,3.37,17,9.16
JUN,22,19,44.39,51.69,7.48,3.39,29,13.29
JUN,22,20,28.79,50.21,7.55,3.42,31,17.93
JUN,22,21,33.26,48.50,7.64,3.45,31,13.37
JUN,22,22,32.46,46.16,7.74,3.48,19,12.34
JUN,22,23,33.12,42.98,7.90,3.53,22,10.61
JUN,23,0,32.05,39.80,8.13,3.53,17,9.61
JUN,23,1,29.37,36.09,8.19,3.53,16,9.53
JUN,23,2,31.30,33.09,8.15,3.51,11,9.49
JUN,23,3,31.20,31.44,8.05,3.49,19,10.19
JUN,23,4,30.49,31.65,7.88,3.45,12,10.85
JUN,23,5,28.25,31.03,7.70,3.42,8,12.68
JUN,23,6,23.20,29.87,7.49,3.39,9,13.31
JUN,23,7,21.31,28.39,7.24,3.34,9,15.09
JUN,23,8,23.71,27.35,6.96,3.35,9,13.72
JUN,23,9,29.66,27.39,6.51,3.36,9,10.62
JUN,23,10,34.86,27.83,6.09,3.37,9,12.81
JUN,23,11,40.05,28.94,5.82,3.39,11,12.64
JUN,23,12,57.48,32.32,5.64,3.43,19,12.88
JUN,23,13,76.12,38.30,5.70,3.46,29,12.02
JUN,23,14,74.38,44.70,5.70,3.47,28,10.29
JUN,23,15,60.91,49.65,5.64,3.47,20,8.78
JUN,23,16,65.16,54.83,5.55,3.47,14,9.98
JUN,23,17,49.39,57.29,5.49,3.48,32,11.70
JUN,23,18,39.19,57.84,5.44,3.49,28,13.60
JUN,23,19,33.68,57.04,5.39,3.51,28,15.93
JUN,23,20,27.54,53.30,5.34,3.52,27,16.82
JUN,23,21,34.75,48.13,5.31,3.51,22,10.53
JUN,23,22,27.82,42.31,5.26,3.51,20,15.90
JUN,23,23,23.66,37.65,5.18,3.51,19,16.01
JUN,24,0,20.13,32.02,5.05,3.51,17,17.69
JUN,24,1,11.73,27.31,5.01,3.50,21,20.49
JUN,24,2,7.41,23.34,5.00,3.49,23,20.69
JUN,24,3,11.15,20.53,5.01,3.46,18,18.04
JUN,24,4,6.77,17.93,5.03,3.43,18,20.08
JUN,24,5,5.25,14.24,5.09,3.43,20,21.52
JUN,24,6,1.00,10.89,5.22,3.44,23,23.92
JUN,24,7,0.83,8.04,5.37,3.48,25,22.19
JUN,24,8,2.71,5.86,5.51,3.49,29,19.34
JUN,24,9,10.00,5.64,5.62,3.49,25,15.66
JUN,24,10,27.68,8.17,5.71,3.48,21,9.87
JUN,24,11,30.86,10.64,5.78,3.49,15,9.89
JUN,24,12,37.75,14.51,5.80,3.48,13,8.48
JUN,24,13,42.72,19.19,5.61,3.47,11,8.67
JUN,24,14,46.34,24.86,5.50,3.44,59,7.93
JUN,24,15,51.04,31.14,5.46,3.40,57,8.60
JUN,24,16,47.60,36.75,5.44,3.39,37,11.11
JUN,24,17,33.06,39.63,6.28,3.43,31,13.94
JUN,24,18,29.64,39.88,7.30,3.48,28,14.56
JUN,24,19,28.14,39.54,7.86,3.50,26,14.67
JUN,24,20,27.45,38.25,8.11,3.52,21,14.46
JUN,24,21,21.22,35.56,8.24,3.55,22,18.17
JUN,24,22,23.18,32.67,8.32,3.57,22,16.23
JUN,24,23,24.11,29.30,8.36,3.58,23,15.87
JUN,25,0,18.47,25.66,8.39,3.58,22,15.17
JUN,25,1,22.41,24.33,8.40,3.53,15,11.96
JUN,25,2,20.31,23.16,8.42,3.47,12,10.61
JUN,25,3,15.00,21.52,8.42,3.43,19,13.85
JUN,25,4,17.41,20.26,8.43,3.41,58,10.62
JUN,25,5,20.10,20.12,8.38,3.39,36,9.45
JUN,25,6,17.06,19.36,8.28,3.38,19,11.80
JUN,25,7,16.54,18.41,8.16,3.39,11,13.27
JUN,25,8,11.46,17.54,8.09,3.42,16,15.82
JUN,25,9,17.16,16.88,8.07,3.43,13,11.09
JUN,25,10,23.26,17.25,8.05,3.43,11,9.43
JUN,25,11,28.85,18.98,8.02,3.44,13,8.30
JUN,25,12,32.30,20.84,8.01,3.44,17,9.10
JUN,25,13,36.47,22.89,8.00,3.45,27,9.04
JUN,25,14,41.20,25.90,8.00,3.44,93,8.30
JUN,25,15,38.65,28.67,8.00,3.43,63,7.58
JUN,25,16,25.25,30.39,8.01,3.42,45,11.98
JUN,25,17,18.82,30.60,7.18,3.44,33,15.52
JUN,25,18,16.93,29.81,6.23,3.46,27,12.12
JUN,25,19,16.92,28.32,5.73,3.49,26,12.02
JUN,25,20,13.11,25.92,5.52,3.52,25,14.17
JUN,25,21,7.86,22.34,5.41,3.54,20,18.46
JUN,25,22,8.55,18.26,5.37,3.56,17,15.24
JUN,25,23,9.43,14.61,5.34,3.57,14,12.67
JUN,26,0,7.72,12.42,5.33,3.55,11,13.57
JUN,26,1,4.35,10.61,5.25,3.54,13,15.17
JUN,26,2,1.93,8.73,5.14,3.51,12,16.59
JUN,26,3,3.19,7.02,5.05,3.49,11,16.63
JUN,26,4,1.27,5.54,4.96,3.47,13,17.81
JUN,26,5,1.15,4.70,4.88,3.44,17,18.65
JUN,26,6,1.16,3.77,4.80,3.43,23,19.08
JUN,26,7,0.81,2.70,4.72,3.45,23,17.73
JUN,26,8,3.47,2.17,4.61,3.49,24,17.34
JUN,26,9,8.41,2.67,4.48,3.50,24,13.71
JUN,26,10,14.56,4.25,4.38,3.51,20,11.04
JUN,26,11,21.25,6.51,4.30,3.52,17,10.72
JUN,26,12,29.55,10.04,4.23,3.52,35,10.34
JUN,26,13,39.69,14.86,4.14,3.52,60,9.65
JUN,26,14,42.79,20.07,4.05,3.52,38,9.66
JUN,26,15,39.08,24.85,3.97,3.50,38,10.09
JUN,26,16,32.31,28.45,3.86,3.46,30,8.72
JUN,26,17,28.35,30.95,3.76,3.45,19,8.66
JUN,26,18,22.25,31.91,3.60,3.45,19,9.80
JUN,26,19,23.55,32.20,3.47,3.47,21,13.55
JUN,26,20,18.07,30.76,3.43,3.50,20,17.48
JUN,26,21,13.55,27.49,3.42,3.52,22,16.68
JUN,26,22,15.54,24.09,3.36,3.54,21,13.49
JUN,26,23,15.65,21.16,3.30,3.54,18,12.52
JUN,27,0,14.73,18.96,3.23,3.53,16,12.71
JUN,27,1,12.59,16.99,3.25,3.53,22,13.84
JUN,27,2,12.15,15.73,3.34,3.52,20,14.41
JUN,27,3,8.24,13.82,3.40,3.50,20,15.96
JUN,27,4,2.12,11.82,3.50,3.46,19,21.42
JUN,27,5,NA,11.57,3.61,3.44,18,21.61
JUN,27,6,NA,10.91,3.73,3.45,21,22.15
JUN,27,7,NA,NA,3.83,3.50,28,21.59
JUN,27,8,2.23,NA,3.94,3.59,37,24.13
JUN,27,9,10.51,NA,4.04,3.61,44,16.81
JUN,27,10,18.16,NA,4.14,3.62,36,11.68
JUN,27,11,27.91,NA,4.23,3.62,28,9.91
JUN,27,12,41.33,NA,4.30,3.62,29,9.87
JUN,27,13,53.88,25.67,4.36,3.63,31,10.26
JUN,27,14,61.24,30.75,4.44,3.61,31,9.60
JUN,27,15,60.15,34.43,4.51,3.56,32,8.95
JUN,27,16,61.36,41.82,4.59,3.47,29,8.85
JUN,27,17,65.37,48.68,4.66,3.45,30,8.55
JUN,27,18,65.25,54.56,4.75,3.45,30,7.95
JUN,27,19,64.59,59.15,4.81,3.45,36,8.52
JUN,27,20,54.85,60.84,4.80,3.47,41,11.89
JUN,27,21,43.70,59.56,4.75,3.48,47,9.79
JUN,27,22,36.81,56.51,4.73,3.49,42,8.90
JUN,27,23,28.37,52.54,4.71,3.51,38,10.18
JUN,28,0,27.48,48.30,4.69,3.51,38,10.00
JUN,28,1,28.84,43.74,4.67,3.51,39,10.53
JUN,28,2,29.29,39.24,4.66,3.51,34,10.56
JUN,28,3,35.83,35.65,4.66,3.50,30,8.22
JUN,28,4,29.29,32.45,4.71,3.48,30,10.91
JUN,28,5,29.03,30.62,5.08,3.46,30,10.28
JUN,28,6,22.37,28.81,5.22,3.45,28,12.11
JUN,28,7,22.95,28.14,5.27,3.44,28,11.08
JUN,28,8,15.38,26.62,5.29,3.44,27,15.28
JUN,28,9,15.40,24.94,5.30,3.44,30,12.40
JUN,28,10,21.24,23.94,5.29,3.46,28,11.45
JUN,28,11,32.78,23.56,5.29,3.48,26,10.91
JUN,28,12,39.64,24.85,5.31,3.50,31,10.49
JUN,28,13,44.79,26.82,5.36,3.52,42,10.09
JUN,28,14,50.62,30.35,5.40,3.53,39,9.15
JUN,28,15,58.46,34.79,5.45,3.53,36,8.55
JUN,28,16,63.96,40.86,5.54,3.54,29,9.58
JUN,28,17,76.40,48.48,5.86,3.57,35,11.33
JUN,28,18,80.70,55.92,6.36,3.61,41,12.17
JUN,28,19,48.39,57.87,6.54,3.61,52,9.18
JUN,28,20,39.98,57.91,6.61,3.61,54,8.60
JUN,28,21,36.85,56.92,6.65,3.61,45,10.14
JUN,28,22,30.62,54.42,6.70,3.62,35,10.15
JUN,28,23,32.16,51.13,6.74,3.63,28,10.43
JUN,29,0,30.13,46.90,6.80,3.62,29,10.15
JUN,29,1,29.12,40.99,6.85,3.57,23,8.23
JUN,29,2,31.31,34.82,6.89,3.52,22,6.68
JUN,29,3,27.90,32.26,6.93,3.50,24,8.20
JUN,29,4,25.02,30.39,6.89,3.48,32,9.20
JUN,29,5,27.31,29.20,6.53,3.46,30,9.82
JUN,29,6,23.82,28.35,6.37,3.44,NA,10.93
JUN,29,7,17.27,26.49,6.32,3.44,NA,15.48
JUN,29,8,14.78,24.57,6.30,3.46,NA,16.53
JUN,29,9,17.57,23.12,6.31,3.49,NA,14.39
JUN,29,10,24.64,22.29,6.32,3.51,NA,12.60
JUN,29,11,39.11,23.69,6.32,3.35,NA,11.67
JUN,29,12,53.07,27.20,6.33,3.19,NA,12.39
JUN,29,13,68.35,32.32,6.33,3.03,NA,11.86
JUN,29,14,82.53,39.66,6.42,2.87,NA,12.00
JUN,29,15,80.50,47.57,6.52,2.68,NA,10.51
JUN,29,16,78.69,55.56,6.58,2.48,NA,10.17
JUN,29,17,83.64,63.81,6.40,2.29,NA,10.88
JUN,29,18,77.04,70.36,6.02,2.12,NA,11.25
JUN,29,19,67.08,73.86,5.93,2.12,71,11.07
JUN,29,20,44.05,72.73,5.93,2.15,60,17.84
JUN,29,21,32.75,68.28,5.96,2.18,47,19.52
JUN,29,22,32.38,62.01,5.98,2.17,39,11.08
JUN,29,23,26.68,55.29,6.01,2.16,31,12.81
JUN,30,0,21.89,48.19,6.02,2.16,30,15.00
JUN,30,1,30.70,41.57,6.01,2.14,25,10.65
JUN,30,2,35.43,36.37,5.98,2.11,19,9.74
JUN,30,3,33.71,32.20,5.93,2.08,22,10.50
JUN,30,4,31.97,30.69,5.88,2.03,18,10.36
JUN,30,5,29.61,30.30,5.85,1.98,20,9.21
JUN,30,6,22.01,29.00,5.79,1.98,19,11.94
JUN,30,7,16.84,27.77,5.75,2.00,17,16.31
JUN,30,8,18.56,27.35,5.69,2.01,16,14.49
JUN,30,9,26.71,26.86,5.64,2.03,14,12.77
JUN,30,10,36.80,27.03,5.59,2.03,14,11.57
JUN,30,11,48.42,28.87,5.56,2.05,17,12.03
JUN,30,12,58.27,32.15,5.53,2.10,26,11.43
JUN,30,13,67.51,36.89,5.54,2.13,43,10.67
JUN,30,14,66.60,42.47,5.47,2.13,39,9.91
JUN,30,15,62.00,48.11,5.37,2.10,28,8.34
JUN,30,16,62.65,53.62,5.25,2.08,19,8.69
JUN,30,17,63.02,58.16,5.14,2.07,17,8.63
JUN,30,18,62.37,61.36,5.03,2.07,18,9.20
JUN,30,19,58.84,62.66,4.96,2.06,25,9.46
JUN,30,20,47.06,61.26,4.90,2.05,25,14.04
JUN,30,21,31.36,56.74,4.85,2.09,37,21.43
JUN,30,22,31.29,52.33,4.82,2.10,37,16.29
JUN,30,23,39.57,49.52,4.78,2.11,30,10.22
