DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2020,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
DIC,7,7,0.0159,0.0127,0.0056,3.231,29,NA
DIC,7,8,0.0128,0.0129,0.0053,3.236,31,NA
DIC,7,9,0.0142,0.0135,0.0044,3.246,33,NA
DIC,7,10,0.0177,0.0146,0.0040,3.248,36,NA
DIC,7,11,0.0201,0.0156,0.0036,3.257,34,NA
DIC,7,12,0.0202,0.0165,0.0034,3.272,35,NA
DIC,7,13,0.0237,0.0176,0.0035,3.284,34,NA
DIC,7,14,0.0280,0.0191,0.0035,3.294,33,NA
DIC,7,15,0.0306,0.0209,0.0035,3.296,32,NA
DIC,7,16,0.0307,0.0232,0.0036,3.292,30,NA
DIC,7,17,0.0265,0.0247,0.0037,3.328,29,NA
DIC,7,18,0.0212,0.0251,0.0041,3.357,30,NA
DIC,7,19,0.0194,0.0251,0.0041,3.386,30,NA
DIC,7,20,0.0232,0.0254,0.0042,3.391,32,NA
DIC,7,21,0.0226,0.0253,0.0047,3.400,29,NA
DIC,7,22,0.0123,0.0233,0.0048,3.418,47,NA
DIC,7,23,0.0210,0.0221,0.0061,3.418,53,NA
DIC,8,0,0.0152,0.0202,0.0061,3.416,50,NA
DIC,8,1,0.0171,0.0190,0.0061,3.363,46,NA
DIC,8,2,0.0205,0.0189,0.0059,3.319,32,NA
DIC,8,3,0.0203,0.0190,0.0059,3.273,24,NA
DIC,8,4,0.0170,0.0182,0.0058,3.246,21,NA
DIC,8,5,0.0139,0.0171,0.0059,3.220,23,NA
DIC,8,6,0.0067,0.0164,0.0063,3.198,28,NA
DIC,8,7,0.0035,0.0143,0.0067,3.202,35,NA
DIC,8,8,0.0036,0.0128,0.0068,3.225,45,NA
DIC,8,9,0.0076,0.0116,0.0070,3.253,52,NA
DIC,8,10,0.0169,0.0112,0.0070,3.261,50,NA
DIC,8,11,0.0234,0.0116,0.0070,3.273,45,NA
DIC,8,12,0.0264,0.0127,0.0069,3.282,42,NA
DIC,8,13,0.0303,0.0148,0.0067,3.295,51,NA
DIC,8,14,0.0378,0.0187,0.0066,3.288,44,NA
DIC,8,15,0.0386,0.0231,0.0067,3.282,44,NA
DIC,8,16,0.0352,0.0270,0.0066,3.254,35,NA
DIC,8,17,0.0309,0.0299,0.0066,3.238,37,NA
DIC,8,18,0.0292,0.0315,0.0061,3.261,35,NA
DIC,8,19,0.0183,0.0308,0.0061,3.307,61,NA
DIC,8,20,0.0235,0.0305,0.0064,3.326,64,NA
DIC,8,21,0.0173,0.0288,0.0059,3.337,50,NA
DIC,8,22,0.0195,0.0265,0.0057,3.347,43,NA
DIC,8,23,0.0187,0.0241,0.0043,3.344,32,NA
DIC,9,0,0.0190,0.0220,0.0042,3.337,24,NA
DIC,9,1,0.0221,0.0209,0.0048,3.318,20,NA
DIC,9,2,0.0244,0.0203,0.0050,3.284,19,NA
DIC,9,3,0.0245,0.0211,0.0054,3.224,18,NA
DIC,9,4,0.0225,0.0210,0.0059,3.194,18,NA
DIC,9,5,0.0233,0.0218,0.0059,3.164,18,NA
DIC,9,6,0.0236,0.0223,0.0055,3.145,17,NA
DIC,9,7,0.0170,0.0221,0.0054,3.139,19,NA
DIC,9,8,0.0097,0.0209,0.0053,3.155,31,NA
DIC,9,9,0.0117,0.0196,0.0054,3.183,44,NA
DIC,9,10,0.0143,0.0183,0.0064,3.229,61,NA
DIC,9,11,0.0312,0.0192,0.0065,3.234,57,NA
DIC,9,12,0.0354,0.0208,0.0065,3.237,44,NA
DIC,9,13,0.0382,0.0226,0.0067,3.245,36,NA
DIC,9,14,0.0381,0.0244,0.0068,3.251,34,NA
DIC,9,15,0.0391,0.0272,0.0068,3.255,29,NA
DIC,9,16,0.0423,0.0313,0.0072,3.242,30,NA
DIC,9,17,0.0437,0.0353,0.0091,3.244,33,NA
DIC,9,18,0.0415,0.0387,0.0110,3.237,39,NA
DIC,9,19,0.0215,0.0375,0.0122,3.410,51,NA
DIC,9,20,0.0012,0.0332,0.0126,3.907,113,NA
DIC,9,21,0.0073,0.0293,0.0130,4.126,141,NA
DIC,9,22,0.0170,0.0267,0.0133,4.151,98,NA
DIC,9,23,0.0121,0.0233,0.0136,4.164,65,NA
DIC,10,0,0.0129,0.0196,0.0137,4.174,52,NA
DIC,10,1,0.0146,0.0160,0.0131,4.148,38,NA
DIC,10,2,0.0145,0.0126,0.0129,4.112,29,NA
DIC,10,3,0.0127,0.0115,0.0125,3.937,25,NA
DIC,10,4,0.0092,0.0125,0.0125,3.445,26,NA
DIC,10,5,0.0041,0.0121,0.0130,3.250,35,NA
DIC,10,6,0.0007,0.0101,0.0130,3.244,39,NA
DIC,10,7,0.0009,0.0087,0.0130,3.286,40,NA
