DATOS HORARIOS 2018_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
ABR,7,20,5.52,8.7,0.5,21.12,34.11,6.68,2.03,230.31,26.57,8.18,621.27
ABR,7,21,3.17,9.03,0.57,22.77,51.09,8.63,1.64,217.55,25.13,9.27,621.6
ABR,7,22,1.97,9.01,0.62,22.92,51.06,21.14,1.79,228.3,23.93,9.02,621.94
ABR,7,23,5.33,8.92,0.31,15.88,37.01,15.94,2.05,221.52,22.65,11.95,622.3
ABR,8,0,5.46,8.96,0.16,11.77,46.3,10.88,1.56,286.54,20.71,22.4,622.62
ABR,8,1,6.03,8.85,0.15,12.23,46.64,22.12,1.79,308.86,19.51,26.26,622.72
ABR,8,2,6.93,9.32,0.09,9.68,49.4,23.7,2.19,281,18.15,33.16,622.5
ABR,8,3,8.72,9.16,0.1,10.39,43.23,27.63,1.56,211.87,18.33,33.02,622.69
ABR,8,4,9.13,8.91,0.1,9.59,44.77,29.74,1,262.02,17.85,34.85,622.75
ABR,8,5,6.79,9.67,0.07,11.37,47.21,29.02,0.98,295.92,15.7,41.03,622.67
ABR,8,6,6.15,11.38,0.12,12.25,39.76,23.54,0.57,79.44,15.53,41.19,622.94
ABR,8,7,4.29,9.84,0.48,13.84,65.64,30.62,1.16,227.89,15.88,41.58,623.18
ABR,8,8,4.06,9.58,0.35,11.31,63.77,42.63,1.78,285.86,15.48,43.76,623.54
ABR,8,9,5.22,10.38,0.28,8.94,58.86,36.73,1.71,285.13,17.06,40.98,623.74
ABR,8,10,11.44,9.17,0.19,7.26,48.65,29.76,1.83,251.87,21.13,32.68,623.67
ABR,8,11,15.92,9.32,0.09,5.49,36.36,26.52,2.15,253.36,23.65,26.93,623.32
ABR,8,12,19.28,9.11,0.06,5.07,38.05,23.79,2.59,261.76,25.15,24.33,622.87
ABR,8,13,22.21,9.18,0.08,5.08,36.84,22.53,2.57,254.44,27.02,21.85,622.22
ABR,8,14,21.02,9.03,0.02,3.28,32.86,23.24,3.24,289.7,28.3,17.84,621.35
ABR,8,15,20.91,8.78,0.04,4.29,28.77,21.1,2.82,256,29.86,14.57,620.6
ABR,8,16,24.24,8.73,0.01,2.7,33.06,25.18,2.72,266.62,30.35,13.91,620.11
ABR,8,17,24.09,8.97,0.01,2.7,33.46,23.99,2.67,269.59,30.95,12.83,619.66
ABR,8,18,24.48,8.79,0.01,2.7,41.71,29.33,2.97,261.23,30.83,12.86,619.57
ABR,8,19,21.36,8.93,0.08,5.75,43.14,18.7,2.92,250.71,29.96,14.45,619.86
ABR,8,20,14.86,8.93,0.26,11.05,50.73,25.36,3.14,224.84,28.05,17.23,620.34
ABR,8,21,11.4,9.03,0.19,10.54,54.04,28.6,3.78,234,25.98,19,621.04
ABR,8,22,10.3,9.12,0.18,8.79,56.94,18.7,3.36,221.09,24.19,20.6,621.64
ABR,8,23,10.49,8.64,0.03,3.75,47.28,23.4,2.29,251.07,22.68,22.18,622.2
ABR,9,0,10.36,8.74,0.01,4.35,35.57,23.96,1.56,275.8,22.03,22.85,622.5
ABR,9,1,6.59,8.71,0.15,8.32,33.77,29.1,1,312.1,20.83,26.38,622.53
ABR,9,2,1.78,8.97,0.44,15.36,60.06,25,1.3,286.45,19.55,29.56,622.48
ABR,9,3,2.49,8.97,0.18,15,72.19,36.3,1.42,267.77,18.7,31.31,622.33
ABR,9,4,4.82,8.84,0.07,9.53,41.02,30.25,1.33,237.78,18.31,31.65,622.11
ABR,9,5,4.02,8.77,0.12,10.06,40.58,26.54,1.56,255.35,17.17,34.44,622.25
ABR,9,6,3.17,9.17,0.38,12.65,50.72,30.12,1.25,216.67,17.07,34.61,622.55
ABR,9,7,2.38,10.01,1.2,12.12,72.76,34.16,1.27,281.14,16.35,37.87,622.99
ABR,9,8,2.57,10.05,1.02,10.09,93.47,42.69,1.05,293.25,16,38.95,623.58
ABR,9,9,4.74,9.76,0.6,12.24,77.04,39.4,1.61,289.88,18.45,32.62,623.99
ABR,9,10,10.24,9.39,0.3,10.79,58.4,27.15,2.24,276.94,21.23,29.1,624.17
ABR,9,11,16.74,9.53,0.12,5.92,48.03,26.53,2.86,283.65,23.31,26.22,624.1
ABR,9,12,20.02,9.05,0.09,3.91,36.53,28.16,3.1,273.27,25.13,22.68,623.71
ABR,9,13,18.57,8.97,0.13,5.65,32.55,15.77,3.7,259.24,27.01,19.21,623.03
ABR,9,14,20.91,9,0.15,5.24,34.69,16.6,3.06,240.96,28.04,17.83,622.44
ABR,9,15,21.32,8.9,0.06,7.52,29.05,21.66,3.23,266.75,28.98,17,621.6
ABR,9,16,23.38,9.11,0.06,6.72,33.35,19.54,3.04,256.6,30.2,15.94,620.99
ABR,9,17,22.79,9.02,0.08,8.59,40.54,22.39,2.99,261.25,30.59,15.11,620.7
