MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM25,TEMP,WIND_SPEED,WIND_DIR,HUMIDITY,PBAR,UV
ENERO,18.0,19.0,0.0218,0.0065,1.7432,0.0472,45.0,7.0,22.58,1.64,241.59,25.06,621.92,0.04
ENERO,18.0,20.0,0.0113,0.0061,2.0106,0.05632,70.0,9.0,20.77,1.89,218.07,28.07,622.28,0.01
ENERO,18.0,21.0,0.0248,0.0057,1.5466,0.02395,51.0,23.0,19.51,2.5,221.26,26.81,622.88,0.01
ENERO,18.0,22.0,0.0197,0.0057,1.5004,0.02424,47.0,11.0,17.74,2.0,190.86,30.14,623.44,0.01
ENERO,18.0,23.0,0.0211,0.0054,1.3988,0.01635,40.0,9.0,17.34,2.05,188.37,32.9,623.68,0.01
ENERO,19.0,0.0,0.0097,0.0058,1.5798,0.03165,36.0,11.0,15.72,1.37,272.71,38.19,623.87,0.01
ENERO,19.0,1.0,0.0021,0.0063,1.6291,0.04035,40.0,17.0,14.2,1.04,250.52,42.63,623.91,0.01
ENERO,19.0,2.0,0.0028,0.0065,1.5659,0.04023,53.0,25.0,12.92,1.12,229.35,46.18,624.0,0.01
ENERO,19.0,3.0,0.0029,0.0065,1.3833,0.03896,49.0,24.0,12.37,1.16,259.49,47.82,623.83,0.01
ENERO,19.0,4.0,0.0022,0.007,1.4673,0.03801,43.0,20.0,11.12,1.03,283.32,53.05,623.73,0.01
ENERO,19.0,5.0,0.0016,0.0065,1.5249,0.03523,38.0,24.0,10.27,1.0,296.59,57.97,623.73,0.01
ENERO,19.0,6.0,0.0015,0.0063,1.566,0.03321,40.0,26.0,10.06,0.74,246.0,61.44,623.81,0.01
ENERO,19.0,7.0,0.0306,0.0068,1.9626,0.03438,42.0,22.0,9.92,1.14,139.36,62.4,624.14,0.01
ENERO,19.0,8.0,0.0159,0.0143,2.1093,0.03608,100.0,33.0,9.45,1.78,102.77,63.53,624.48,0.06
ENERO,19.0,9.0,0.0569,0.1222,2.1184,0.04665,112.0,52.0,11.36,2.04,87.88,56.78,625.06,0.47
ENERO,19.0,10.0,0.043,0.045,1.8938,0.04223,120.0,79.0,15.78,1.27,108.64,45.25,625.29,1.26
ENERO,19.0,11.0,0.031,0.0159,1.6205,0.02226,55.0,53.0,19.05,1.16,170.55,38.4,625.34,2.22
ENERO,19.0,12.0,0.0355,0.0159,1.4341,0.01499,29.0,26.0,20.43,1.76,253.75,34.26,625.04,3.0
ENERO,19.0,13.0,0.0401,0.0079,1.2753,0.00712,15.0,22.0,22.17,1.94,238.62,25.08,624.22,3.59
ENERO,19.0,14.0,0.0499,0.0082,1.3595,0.00851,8.0,20.0,22.75,2.17,244.55,22.25,623.28,2.66
ENERO,19.0,15.0,0.0488,0.007,1.3589,0.00854,26.0,20.0,23.35,2.99,262.91,18.27,622.66,2.3
ENERO,19.0,16.0,0.0392,0.0056,1.3211,0.00587,10.0,11.0,23.79,3.0,273.54,12.3,622.32,1.73
ENERO,19.0,17.0,0.0417,0.0057,1.3013,0.00717,19.0,9.0,23.48,3.03,272.56,14.98,622.05,0.97
ENERO,19.0,18.0,0.032,0.0058,1.4417,0.01321,17.0,8.0,23.33,2.18,242.44,11.49,622.08,0.39
ENERO,19.0,19.0,0.0112,0.0063,1.9918,0.04577,38.0,9.0,21.5,1.65,227.28,14.16,622.36,0.04
ENERO,19.0,20.0,0.0011,0.0064,2.2309,0.05998,79.0,17.0,19.25,1.37,227.2,19.11,622.76,0.01
ENERO,20.0,6.0,0.0004,0.0186,1.8109,0.04087,109.0,37.0,9.68,1.31,98.78,41.37,623.75,0.01
ENERO,20.0,7.0,0.0004,0.0345,1.8724,0.04018,84.0,41.0,9.18,2.19,99.11,40.47,623.98,0.01
ENERO,20.0,9.0,0.0015,0.0525,2.242,0.03952,99.0,37.0,9.83,2.06,104.69,40.1,624.79,0.45
ENERO,20.0,10.0,0.0069,0.0381,2.064,0.03828,98.0,59.0,13.44,2.81,101.74,35.83,625.13,1.08
ENERO,20.0,11.0,0.0161,0.0195,1.9275,0.03,87.0,42.0,16.25,2.46,107.3,35.08,625.17,1.95
ENERO,20.0,12.0,0.0294,0.0082,1.7162,0.02209,35.0,36.0,19.52,1.8,126.5,29.17,624.67,2.88
ENERO,20.0,13.0,0.0406,0.0069,1.5293,0.01253,25.0,26.0,21.96,1.74,174.5,22.11,623.84,3.51
ENERO,20.0,14.0,0.0448,0.0066,1.4831,0.01157,13.0,20.0,23.89,1.85,162.24,18.6,622.89,3.43
ENERO,20.0,15.0,0.0446,0.0063,1.4617,0.01172,13.0,22.0,24.54,1.95,192.01,17.47,622.07,2.23
ENERO,20.0,16.0,0.0434,0.0058,1.3998,0.00801,16.0,14.0,23.83,2.36,269.77,17.0,621.6,1.3
ENERO,20.0,17.0,0.046,0.0058,1.3791,0.00811,18.0,11.0,24.17,1.45,170.85,16.49,621.36,0.9
ENERO,20.0,18.0,0.0422,0.006,1.4435,0.01463,27.0,12.0,23.33,1.76,228.04,17.44,621.4,0.27
ENERO,20.0,19.0,0.0168,0.0061,2.0802,0.04701,44.0,14.0,21.99,1.57,232.99,18.36,621.7,0.04
ENERO,20.0,20.0,0.0091,0.0064,1.9482,0.05353,75.0,17.0,20.71,1.7,227.73,19.38,621.93,0.01
ENERO,20.0,21.0,0.0101,0.0065,1.7972,0.04285,76.0,25.0,19.84,1.97,197.41,21.18,622.27,0.01
ENERO,20.0,22.0,0.0162,0.0059,1.5276,0.02162,63.0,18.0,19.07,2.39,231.76,20.4,622.72,0.01
ENERO,20.0,23.0,0.0194,0.0058,1.4469,0.01591,29.0,11.0,18.39,1.99,241.33,22.16,622.93,0.01
ENERO,21.0,0.0,0.0215,0.0059,1.3968,0.01385,38.0,11.0,17.53,2.15,247.0,26.02,623.01,0.01
ENERO,21.0,1.0,0.0239,0.0065,1.3785,0.01384,22.0,11.0,17.49,2.25,159.64,26.77,622.92,0.01
ENERO,21.0,2.0,0.0115,0.01,1.4355,0.02788,53.0,12.0,15.6,2.2,94.24,46.37,623.01,0.01
ENERO,21.0,3.0,0.0117,0.009,1.4364,0.02758,52.0,20.0,14.77,2.26,104.16,57.85,622.71,0.01
ENERO,21.0,4.0,0.0121,0.0093,1.4158,0.02668,55.0,26.0,14.46,2.17,97.16,59.54,622.66,0.01
ENERO,21.0,5.0,0.0088,0.0096,1.4165,0.0315,48.0,29.0,13.99,2.53,99.48,61.33,622.54,0.01
ENERO,21.0,6.0,0.005,0.033,1.4596,0.03669,61.0,27.0,13.33,2.03,98.26,64.96,622.83,0.01
ENERO,21.0,9.0,0.0017,0.0358,1.9115,0.04232,80.0,33.0,13.56,1.57,198.76,65.1,623.9,0.21
ENERO,21.0,10.0,0.004,0.0601,2.0519,0.04097,82.0,44.0,14.54,1.99,111.48,61.29,624.17,0.65
ENERO,21.0,11.0,0.016,0.0586,1.8485,0.03231,74.0,44.0,17.22,1.71,136.2,46.82,624.12,1.57
ENERO,21.0,12.0,0.0242,0.0487,1.8524,0.02868,72.0,47.0,17.36,1.47,155.23,41.31,623.86,0.92
ENERO,21.0,13.0,0.0329,0.0298,1.5226,0.02494,46.0,35.0,17.93,1.26,290.33,38.04,623.54,1.07
ENERO,21.0,14.0,0.0344,0.0202,1.5214,0.03824,42.0,32.0,18.57,1.94,274.26,36.59,622.91,1.19
ENERO,21.0,15.0,0.0291,0.0091,1.4726,0.03853,47.0,30.0,18.33,1.89,288.64,35.43,622.48,0.64
SEPTIEMBRE,1.0,9.0,0.017,0.005,0.88,0.007,35.0,20.0,20.46,3.49,82.42,69.8,624.56,0.76
SEPTIEMBRE,1.0,10.0,0.023,0.005,0.75,0.006,33.0,15.0,21.87,4.3,83.28,63.15,624.58,1.96
SEPTIEMBRE,1.0,11.0,0.029,0.005,0.84,0.008,35.0,15.0,23.21,3.91,85.52,57.44,624.56,3.02
SEPTIEMBRE,2.0,9.0,0.017,0.005,0.84,0.006,46.0,21.0,20.47,4.54,82.27,71.76,623.4,0.91
SEPTIEMBRE,2.0,10.0,0.023,0.005,0.81,0.007,36.0,12.0,22.13,3.81,91.72,62.85,623.59,2.1
SEPTIEMBRE,2.0,11.0,0.031,0.005,0.78,0.006,32.0,9.0,23.59,4.02,80.81,55.77,623.74,3.45
SEPTIEMBRE,2.0,13.0,0.034,0.006,0.9,0.008,49.0,10.0,26.32,3.53,87.41,45.43,622.83,4.17
SEPTIEMBRE,3.0,9.0,0.016,0.006,0.88,0.006,32.0,21.0,21.09,3.18,93.56,67.21,624.05,1.11
SEPTIEMBRE,3.0,10.0,0.019,0.006,0.9,0.006,31.0,8.0,21.72,2.79,110.17,63.94,624.36,1.13
SEPTIEMBRE,3.0,11.0,0.022,0.005,0.84,0.006,30.0,9.0,22.99,3.55,72.1,58.85,624.39,2.19
SEPTIEMBRE,3.0,12.0,0.024,0.005,0.89,0.007,59.0,9.0,23.75,3.03,84.1,55.4,624.05,3.08
SEPTIEMBRE,3.0,13.0,0.028,0.007,0.82,0.007,164.0,7.0,25.43,3.42,78.47,49.87,623.2,3.68
SEPTIEMBRE,3.0,14.0,0.025,0.007,0.9,0.007,92.0,6.0,25.56,3.93,84.87,48.4,622.49,1.57
SEPTIEMBRE,3.0,15.0,0.028,0.01,0.8,0.007,46.0,7.0,26.7,4.26,62.4,43.08,621.75,3.1
SEPTIEMBRE,4.0,9.0,0.016,0.005,0.73,0.005,30.0,21.0,19.14,3.78,76.16,64.9,623.5,0.96
SEPTIEMBRE,4.0,10.0,0.019,0.005,0.76,0.004,27.0,5.0,20.96,4.05,82.19,58.69,623.39,2.3
SEPTIEMBRE,4.0,11.0,0.023,0.005,0.84,0.005,27.0,5.0,22.79,3.65,97.71,54.27,623.1,3.19
SEPTIEMBRE,4.0,12.0,0.024,0.005,0.8,0.006,35.0,8.0,24.37,5.24,92.13,49.72,622.54,4.75
SEPTIEMBRE,4.0,13.0,0.027,0.005,0.77,0.005,56.0,10.0,25.42,6.57,91.88,45.52,621.9,5.35
SEPTIEMBRE,4.0,14.0,0.028,0.005,0.78,0.005,56.0,9.0,25.96,6.21,93.78,43.1,621.34,4.12
SEPTIEMBRE,5.0,9.0,0.008,0.005,1.01,0.008,27.0,6.0,19.24,3.03,107.09,79.16,623.27,0.13
SEPTIEMBRE,5.0,10.0,0.013,0.005,0.94,0.007,29.0,15.0,21.02,3.81,88.67,71.05,623.37,1.13
SEPTIEMBRE,5.0,11.0,0.02,0.005,0.88,0.006,24.0,8.0,22.79,4.74,86.34,62.51,623.44,2.31
SEPTIEMBRE,5.0,12.0,0.026,0.005,0.94,0.008,27.0,10.0,24.23,3.92,100.3,56.55,623.38,2.58
SEPTIEMBRE,5.0,13.0,0.023,0.005,1.01,0.01,33.0,11.0,23.16,3.51,147.22,64.5,623.28,1.25
SEPTIEMBRE,5.0,14.0,0.022,0.005,0.97,0.008,22.0,8.0,23.39,2.12,102.24,64.07,622.68,1.94
SEPTIEMBRE,5.0,15.0,0.025,0.005,0.84,0.007,17.0,8.0,25.09,2.82,112.23,56.7,622.05,2.78
SEPTIEMBRE,5.0,16.0,0.022,0.005,0.78,0.006,24.0,9.0,25.45,5.11,146.67,51.25,621.69,1.16
SEPTIEMBRE,5.0,17.0,0.021,0.005,0.97,0.009,30.0,5.0,23.8,3.99,94.99,63.52,621.55,0.73
SEPTIEMBRE,6.0,9.0,0.006,0.005,1.11,0.009,40.0,12.0,18.21,2.62,91.99,88.18,625.77,0.45
SEPTIEMBRE,6.0,10.0,0.008,0.005,0.99,0.008,30.0,18.0,19.76,2.46,99.53,80.65,626.19,1.07
SEPTIEMBRE,6.0,11.0,0.013,0.005,0.92,0.007,18.0,13.0,21.13,2.61,90.46,71.82,626.04,1.69
SEPTIEMBRE,6.0,12.0,0.018,0.004,0.84,0.005,19.0,10.0,23.41,2.24,125.27,57.95,625.72,2.85
SEPTIEMBRE,6.0,13.0,0.025,0.004,0.85,0.006,18.0,8.0,24.5,2.16,124.38,52.62,625.48,3.15
SEPTIEMBRE,7.0,9.0,0.012,0.005,1.02,0.009,11.0,1.0,17.31,1.95,118.01,92.14,626.86,0.6
SEPTIEMBRE,7.0,10.0,0.017,0.005,0.97,0.007,12.0,6.0,18.46,1.93,117.3,85.0,626.87,1.21
SEPTIEMBRE,7.0,11.0,0.021,0.005,0.83,0.006,11.0,7.0,19.88,1.6,151.94,78.55,626.6,1.85
SEPTIEMBRE,8.0,9.0,0.013,0.005,0.71,0.005,14.0,6.0,17.78,1.84,281.25,96.31,624.11,0.57
SEPTIEMBRE,8.0,10.0,0.019,0.005,0.7,0.004,9.0,9.0,20.3,1.57,242.25,79.13,624.13,1.76
SEPTIEMBRE,8.0,11.0,0.023,0.005,0.83,0.007,14.0,8.0,21.46,1.39,131.05,68.38,623.92,1.39
SEPTIEMBRE,8.0,12.0,0.029,0.012,0.87,0.009,30.0,11.0,22.24,1.31,142.69,65.35,623.51,2.14
SEPTIEMBRE,8.0,16.0,0.022,0.006,0.88,0.008,35.0,14.0,21.35,3.62,58.77,72.22,621.06,0.32
SEPTIEMBRE,8.0,17.0,0.021,0.007,0.95,0.008,14.0,15.0,22.18,2.7,101.79,66.52,620.52,0.32
SEPTIEMBRE,9.0,9.0,0.014,0.005,0.95,0.011,44.0,19.0,18.49,2.8,84.97,69.43,621.94,0.84
SEPTIEMBRE,9.0,10.0,0.024,0.005,0.89,0.009,35.0,24.0,20.15,3.04,81.28,60.85,622.08,2.0
SEPTIEMBRE,9.0,11.0,0.031,0.005,0.87,0.009,32.0,15.0,22.12,2.86,109.42,53.58,622.08,3.1
SEPTIEMBRE,10.0,9.0,0.018,0.005,0.95,0.011,52.0,20.0,20.7,2.8,90.18,65.13,623.2,0.66
SEPTIEMBRE,10.0,10.0,0.03,0.005,0.91,0.009,39.0,16.0,21.81,3.81,86.48,58.83,623.33,1.41
SEPTIEMBRE,10.0,11.0,0.042,0.005,0.89,0.009,43.0,15.0,23.61,3.04,83.61,51.54,623.49,2.95
SEPTIEMBRE,11.0,9.0,0.03,0.006,0.8,0.006,35.0,26.0,19.72,3.74,94.69,66.91,626.05,0.89
SEPTIEMBRE,11.0,10.0,0.037,0.006,0.76,0.005,41.0,15.0,21.17,5.35,76.46,60.43,626.14,2.12
SEPTIEMBRE,11.0,11.0,0.043,0.006,0.78,0.006,39.0,14.0,23.01,5.3,77.2,50.62,626.06,3.32
SEPTIEMBRE,11.0,12.0,0.05,0.006,0.78,0.007,39.0,18.0,24.3,5.06,78.42,45.86,625.79,4.26
SEPTIEMBRE,11.0,14.0,0.048,0.006,0.82,0.007,30.0,17.0,26.44,3.73,93.99,37.26,624.76,4.24
SEPTIEMBRE,12.0,8.0,0.015,0.006,1.04,0.013,43.0,17.0,16.04,2.75,94.75,77.66,625.68,0.23
SEPTIEMBRE,12.0,9.0,0.025,0.016,0.9,0.01,50.0,16.0,18.9,3.27,75.94,66.42,626.05,0.98
SEPTIEMBRE,12.0,10.0,0.034,0.01,0.82,0.007,36.0,21.0,20.67,4.23,78.35,59.02,625.95,2.21
SEPTIEMBRE,12.0,11.0,0.039,0.009,0.8,0.006,43.0,13.0,22.36,4.63,72.36,52.51,625.68,3.53
SEPTIEMBRE,12.0,12.0,0.042,0.008,0.8,0.006,29.0,17.0,23.3,4.24,82.05,47.2,625.35,4.05
SEPTIEMBRE,12.0,13.0,0.042,0.007,0.9,0.008,28.0,15.0,24.13,3.61,87.24,44.06,624.73,4.53
SEPTIEMBRE,12.0,14.0,0.044,0.006,0.82,0.007,26.0,13.0,25.18,3.55,95.62,41.06,623.88,4.34
SEPTIEMBRE,12.0,15.0,0.046,0.006,0.79,0.008,26.0,19.0,25.41,3.56,89.47,40.53,623.2,2.58
SEPTIEMBRE,12.0,16.0,0.047,0.006,0.85,0.009,22.0,12.0,25.68,3.17,91.67,39.25,622.57,1.46
SEPTIEMBRE,12.0,17.0,0.045,0.007,0.87,0.009,32.0,14.0,25.95,3.66,79.06,38.5,622.24,0.63
SEPTIEMBRE,13.0,8.0,0.013,0.007,1.03,0.014,45.0,16.0,15.94,2.71,90.92,75.85,623.36,0.24
SEPTIEMBRE,13.0,9.0,0.027,0.009,0.86,0.008,41.0,25.0,18.44,4.01,80.39,66.22,623.72,1.06
SEPTIEMBRE,13.0,10.0,0.033,0.007,0.82,0.006,38.0,22.0,20.11,4.25,86.68,60.51,623.94,2.28
SEPTIEMBRE,13.0,11.0,0.037,0.006,0.79,0.006,34.0,8.0,21.74,3.8,91.29,55.76,623.89,3.4
SEPTIEMBRE,13.0,12.0,0.041,0.006,0.8,0.006,29.0,11.0,23.22,3.26,97.25,50.28,623.61,4.24
SEPTIEMBRE,13.0,13.0,0.041,0.008,0.83,0.008,85.0,13.0,24.97,3.78,80.4,43.59,623.02,4.86
SEPTIEMBRE,14.0,8.0,0.014,0.006,1.02,0.014,52.0,18.0,15.42,2.75,95.07,75.51,623.26,0.25
SEPTIEMBRE,14.0,9.0,0.023,0.006,0.9,0.009,52.0,25.0,17.81,3.66,88.38,66.22,623.56,1.1
SEPTIEMBRE,14.0,10.0,0.033,0.007,0.81,0.007,43.0,121.0,20.07,4.22,83.26,56.96,623.69,2.32
SEPTIEMBRE,14.0,11.0,0.037,0.008,0.83,0.006,35.0,11.0,21.51,4.11,86.9,51.27,623.64,3.56
SEPTIEMBRE,14.0,12.0,0.04,0.009,0.8,0.006,34.0,26.0,22.95,4.14,76.57,45.88,623.28,4.49
SEPTIEMBRE,14.0,13.0,0.042,0.009,0.84,0.007,33.0,14.0,24.21,3.96,78.17,42.05,622.83,4.95
SEPTIEMBRE,14.0,14.0,0.046,0.009,0.85,0.009,36.0,15.0,25.73,3.62,91.17,39.86,622.14,4.51
SEPTIEMBRE,15.0,8.0,0.012,0.006,1.2,0.012,87.0,18.0,17.98,2.57,73.76,76.03,623.73,0.25
SEPTIEMBRE,15.0,9.0,0.021,0.005,0.97,0.008,51.0,18.0,19.93,3.88,83.93,67.82,623.98,0.98
SEPTIEMBRE,15.0,10.0,0.028,0.005,0.77,0.005,43.0,18.0,21.39,5.12,70.49,60.76,624.02,2.2
SEPTIEMBRE,15.0,11.0,0.028,0.006,0.87,0.006,59.0,11.0,22.95,3.83,78.1,55.52,623.74,2.63
SEPTIEMBRE,15.0,12.0,0.029,0.006,0.96,0.007,231.0,10.0,23.54,3.63,89.4,52.9,623.4,2.26
SEPTIEMBRE,15.0,13.0,0.03,0.005,0.92,0.007,272.0,12.0,24.59,3.95,81.85,49.02,623.0,2.99
SEPTIEMBRE,15.0,14.0,0.033,0.005,0.91,0.007,251.0,19.0,25.78,3.59,91.96,45.8,622.32,4.24
SEPTIEMBRE,15.0,16.0,0.026,0.006,0.87,0.006,61.0,10.0,21.63,5.16,96.94,67.41,621.63,0.79
SEPTIEMBRE,15.0,17.0,0.017,0.005,1.16,0.01,56.0,7.0,20.15,2.69,103.81,77.51,621.8,0.49
SEPTIEMBRE,15.0,18.0,0.014,0.005,1.09,0.01,15.0,5.0,21.72,3.1,90.35,72.55,621.78,0.34
SEPTIEMBRE,16.0,8.0,0.011,0.005,0.86,0.007,21.0,5.0,17.12,2.18,87.09,79.4,623.63,0.29
SEPTIEMBRE,16.0,9.0,0.02,0.005,0.74,0.005,20.0,4.0,19.74,3.48,79.87,66.66,623.85,1.27
SEPTIEMBRE,16.0,10.0,0.022,0.005,0.78,0.005,22.0,7.0,20.15,4.27,82.07,64.35,624.2,1.24
SEPTIEMBRE,16.0,11.0,0.023,0.005,0.76,0.004,24.0,5.0,21.04,5.64,84.81,62.08,624.19,2.93
SEPTIEMBRE,16.0,12.0,0.026,0.005,0.76,0.004,17.0,4.0,22.63,5.59,85.04,57.28,623.88,4.89
SEPTIEMBRE,16.0,13.0,0.028,0.005,0.77,0.004,20.0,6.0,23.4,5.55,77.18,54.55,623.3,4.18
SEPTIEMBRE,16.0,14.0,0.029,0.005,0.75,0.004,21.0,10.0,24.23,5.7,72.32,51.81,622.66,3.81
SEPTIEMBRE,16.0,15.0,0.026,0.006,0.77,0.004,14.0,10.0,24.98,5.01,71.37,48.36,621.95,3.46
SEPTIEMBRE,17.0,8.0,0.013,0.006,0.83,0.006,21.0,4.0,17.95,3.22,82.41,76.25,622.82,0.3
SEPTIEMBRE,17.0,9.0,0.017,0.005,0.87,0.005,25.0,8.0,19.74,4.29,83.61,68.59,623.21,1.1
SEPTIEMBRE,17.0,10.0,0.022,0.005,0.81,0.005,27.0,9.0,21.59,5.45,85.94,60.22,623.21,2.48
SEPTIEMBRE,17.0,11.0,0.025,0.005,0.81,0.005,43.0,8.0,22.96,6.07,89.62,53.78,623.2,3.84
SEPTIEMBRE,17.0,12.0,0.028,0.005,0.78,0.005,36.0,8.0,23.74,6.73,79.23,50.75,622.92,4.55
SEPTIEMBRE,17.0,13.0,0.031,0.005,0.81,0.005,32.0,9.0,24.73,6.62,79.78,47.76,622.41,5.01
SEPTIEMBRE,17.0,14.0,0.033,0.005,0.83,0.006,32.0,11.0,25.87,6.3,83.18,44.34,621.64,5.13
SEPTIEMBRE,17.0,15.0,0.035,0.005,0.85,0.006,25.0,14.0,26.65,5.71,85.94,40.9,620.99,3.65
SEPTIEMBRE,17.0,16.0,0.035,0.005,0.79,0.005,32.0,17.0,27.3,5.74,71.94,38.92,620.41,2.73
SEPTIEMBRE,17.0,17.0,0.036,0.005,0.77,0.006,24.0,10.0,27.47,4.85,69.98,37.28,619.99,1.21
SEPTIEMBRE,18.0,8.0,0.009,0.005,0.91,0.006,14.0,4.0,17.68,2.3,111.32,85.43,623.05,0.16
SEPTIEMBRE,18.0,9.0,0.011,0.005,0.91,0.005,17.0,9.0,18.73,3.0,99.08,81.41,623.42,0.67
SEPTIEMBRE,18.0,10.0,0.014,0.005,0.91,0.005,18.0,9.0,20.03,3.72,94.66,74.59,623.77,1.3
SEPTIEMBRE,18.0,11.0,0.018,0.005,0.86,0.005,19.0,9.0,20.83,4.47,85.24,70.31,623.93,1.49
SEPTIEMBRE,18.0,12.0,0.02,0.005,1.0,0.007,16.0,9.0,21.31,3.24,79.95,72.05,623.69,2.13
SEPTIEMBRE,18.0,13.0,0.027,0.005,0.91,0.006,17.0,11.0,23.06,3.33,91.58,62.14,623.16,2.8
SEPTIEMBRE,18.0,14.0,0.028,0.005,1.06,0.008,28.0,18.0,22.18,3.04,117.95,69.01,622.69,1.24
SEPTIEMBRE,18.0,15.0,0.025,0.005,1.05,0.009,22.0,13.0,20.28,3.28,111.6,83.03,622.21,1.56
SEPTIEMBRE,18.0,16.0,0.026,0.005,0.92,0.006,12.0,25.0,22.06,3.41,89.4,73.08,621.4,3.15
SEPTIEMBRE,18.0,17.0,0.029,0.005,0.88,0.006,14.0,20.0,23.08,3.3,96.93,62.06,621.0,1.19
SEPTIEMBRE,18.0,18.0,0.024,0.005,0.86,0.006,30.0,13.0,21.95,3.12,119.58,66.62,621.19,0.15
SEPTIEMBRE,19.0,9.0,0.007,0.005,1.16,0.009,27.0,10.0,18.37,2.25,93.77,86.35,623.47,0.57
SEPTIEMBRE,19.0,10.0,0.013,0.005,0.97,0.007,17.0,12.0,20.59,3.27,85.95,76.44,623.73,1.99
SEPTIEMBRE,19.0,11.0,0.018,0.005,0.88,0.005,10.0,10.0,21.44,5.4,91.08,67.55,623.75,2.66
SEPTIEMBRE,19.0,12.0,0.02,0.005,0.97,0.006,30.0,8.0,21.78,4.66,86.41,65.61,623.57,2.33
SEPTIEMBRE,19.0,13.0,0.024,0.005,1.01,0.007,29.0,9.0,22.93,4.89,77.5,61.26,623.0,3.41
SEPTIEMBRE,19.0,14.0,0.03,0.005,0.8,0.005,10.0,18.0,24.22,5.59,73.41,54.65,622.21,4.67
SEPTIEMBRE,19.0,15.0,0.032,0.005,0.79,0.005,17.0,18.0,25.44,4.45,67.88,50.81,621.53,3.98
SEPTIEMBRE,19.0,16.0,0.03,0.022,0.81,0.006,131.0,10.0,25.88,4.56,69.86,47.66,620.92,2.3
SEPTIEMBRE,19.0,17.0,0.029,0.011,0.81,0.006,41.0,10.0,25.54,4.48,77.65,48.06,620.89,1.11
SEPTIEMBRE,20.0,8.0,0.008,0.005,1.02,0.008,22.0,6.0,16.77,3.13,83.03,83.8,623.9,0.23
SEPTIEMBRE,20.0,9.0,0.01,0.005,0.99,0.007,21.0,10.0,17.95,3.72,88.64,79.62,624.24,0.94
SEPTIEMBRE,20.0,10.0,0.016,0.005,0.92,0.006,21.0,11.0,19.9,4.05,96.16,71.4,624.4,1.82
SEPTIEMBRE,20.0,11.0,0.02,0.006,0.82,0.006,23.0,7.0,21.45,4.47,76.38,64.1,624.21,3.07
SEPTIEMBRE,20.0,12.0,0.027,0.007,0.85,0.006,26.0,9.0,23.36,4.71,87.45,54.56,623.98,4.3
SEPTIEMBRE,20.0,13.0,0.028,0.007,0.81,0.006,27.0,14.0,24.9,5.63,70.37,46.3,623.36,4.82
SEPTIEMBRE,20.0,14.0,0.028,0.007,0.81,0.006,32.0,17.0,25.8,4.95,75.23,42.11,622.68,4.6
SEPTIEMBRE,20.0,15.0,0.029,0.013,0.73,0.006,23.0,11.0,26.52,4.74,64.6,38.32,622.06,3.58
SEPTIEMBRE,20.0,16.0,0.028,0.024,0.74,0.006,20.0,12.0,26.4,5.09,70.63,39.35,621.54,2.09
SEPTIEMBRE,20.0,17.0,0.029,0.046,0.82,0.005,30.0,11.0,26.18,5.1,51.98,40.97,621.32,1.09
SEPTIEMBRE,21.0,8.0,0.008,0.006,1.11,0.008,39.0,8.0,16.54,2.21,92.92,78.05,624.04,0.25
SEPTIEMBRE,21.0,9.0,0.014,0.009,0.89,0.007,33.0,12.0,18.58,3.87,78.36,69.42,624.3,1.1
SEPTIEMBRE,21.0,10.0,0.02,0.015,0.76,0.006,40.0,10.0,20.42,4.72,78.01,60.97,624.53,2.43
SEPTIEMBRE,21.0,11.0,0.028,0.008,0.83,0.006,32.0,11.0,22.04,4.74,84.74,51.89,624.4,3.64
SEPTIEMBRE,21.0,12.0,0.035,0.009,0.78,0.007,27.0,13.0,23.41,4.82,79.37,42.53,623.95,4.54
SEPTIEMBRE,21.0,13.0,0.036,0.006,0.87,0.007,25.0,15.0,24.73,4.73,91.22,37.43,623.3,5.1
SEPTIEMBRE,21.0,14.0,0.037,0.012,0.73,0.006,24.0,9.0,25.78,4.22,72.47,37.39,622.53,4.37
SEPTIEMBRE,21.0,15.0,0.038,0.016,0.74,0.006,27.0,8.0,26.69,3.92,77.99,32.11,621.84,3.6
SEPTIEMBRE,22.0,8.0,0.01,0.006,1.1,0.011,55.0,14.0,14.47,2.11,117.98,80.88,624.14,0.23
SEPTIEMBRE,22.0,9.0,0.015,0.006,0.99,0.009,41.0,14.0,17.05,3.09,103.15,72.91,624.46,1.05
SEPTIEMBRE,22.0,10.0,0.029,0.006,0.77,0.005,37.0,22.0,19.57,4.92,78.34,61.09,624.64,2.3
SEPTIEMBRE,22.0,11.0,0.035,0.006,0.81,0.006,30.0,16.0,21.31,4.81,85.17,53.5,624.54,3.5
SEPTIEMBRE,22.0,12.0,0.04,0.006,0.84,0.008,36.0,17.0,23.24,4.12,83.12,45.85,624.13,3.86
SEPTIEMBRE,22.0,13.0,0.043,0.008,0.86,0.008,34.0,17.0,24.15,4.18,90.35,42.17,623.51,4.5
SEPTIEMBRE,22.0,16.0,0.045,0.01,0.82,0.008,29.0,12.0,26.59,3.88,86.08,35.73,621.48,2.03
SEPTIEMBRE,23.0,8.0,0.009,0.006,1.05,0.011,35.0,10.0,16.94,2.56,106.26,79.91,624.31,0.26
SEPTIEMBRE,23.0,9.0,0.019,0.006,0.91,0.007,32.0,14.0,18.98,3.36,93.73,71.47,624.72,1.16
