DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2022,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
OCTUBRE,14,14,NA,NA,0.027,0.654,24,0.005
OCTUBRE,14,15,NA,NA,0.027,0.621,23,0.004
OCTUBRE,14,16,NA,NA,0.027,0.598,20,0.006
OCTUBRE,14,17,NA,NA,0.027,0.585,22,0.006
OCTUBRE,14,18,NA,NA,0.028,0.606,28,0.01
OCTUBRE,14,19,NA,NA,0.028,0.635,33,0.011
OCTUBRE,14,20,NA,NA,0.027,0.656,35,0.011
OCTUBRE,14,21,NA,NA,0.027,0.676,41,0.009
OCTUBRE,14,22,NA,NA,0.027,0.684,42,0.008
OCTUBRE,14,23,NA,NA,0.027,0.686,33,0.008
OCTUBRE,15,0,NA,NA,0.027,0.675,25,0.006
OCTUBRE,15,1,NA,NA,0.027,0.663,20,0.006
OCTUBRE,15,2,NA,NA,0.027,0.631,18,0.005
OCTUBRE,15,3,NA,NA,0.028,0.597,18,0.006
OCTUBRE,15,4,NA,NA,0.029,0.574,19,0.007
OCTUBRE,15,5,NA,NA,0.029,0.55,23,0.009
OCTUBRE,15,6,NA,NA,0.029,0.549,26,0.01
OCTUBRE,15,7,NA,NA,0.029,0.576,33,0.011
OCTUBRE,15,8,NA,NA,0.029,0.621,40,0.011
OCTUBRE,15,9,NA,NA,0.029,0.655,47,0.009
OCTUBRE,15,10,NA,NA,0.029,0.681,41,0.006
OCTUBRE,15,11,NA,NA,0.029,0.695,34,0.005
OCTUBRE,15,12,NA,NA,0.029,0.693,27,0.004
OCTUBRE,15,13,NA,NA,0.029,0.689,22,0.003
OCTUBRE,15,14,NA,NA,0.029,0.679,18,0.003
OCTUBRE,15,15,NA,NA,0.028,0.661,20,0.005
OCTUBRE,15,16,NA,NA,0.028,0.635,19,0.004
OCTUBRE,15,17,NA,NA,0.028,0.606,18,0.004
OCTUBRE,15,18,NA,NA,0.028,0.595,17,0.006
OCTUBRE,15,19,NA,NA,0.028,0.605,23,0.01
OCTUBRE,15,20,NA,NA,0.028,0.622,27,0.008
OCTUBRE,15,21,NA,NA,0.028,0.691,30,0.008
OCTUBRE,15,22,NA,NA,0.028,0.697,34,0.006
OCTUBRE,15,23,NA,NA,0.028,0.686,28,0.004
OCTUBRE,16,0,NA,NA,0.029,0.663,22,0.003
OCTUBRE,16,1,NA,NA,0.029,0.654,17,0.004
OCTUBRE,16,2,NA,NA,0.03,0.637,21,0.004
OCTUBRE,16,3,NA,NA,0.029,0.611,18,0.004
OCTUBRE,16,4,NA,NA,0.028,0.586,18,0.005
OCTUBRE,16,5,NA,NA,0.028,0.513,19,0.005
OCTUBRE,16,6,NA,NA,0.028,0.511,20,0.006
OCTUBRE,16,7,NA,NA,0.028,0.543,24,0.01
OCTUBRE,16,8,NA,NA,0.028,0.578,27,0.008
OCTUBRE,16,9,NA,NA,0.028,0.607,29,0.006
OCTUBRE,16,10,NA,NA,0.028,0.621,28,0.005
OCTUBRE,16,11,NA,NA,0.029,0.631,25,0.003
OCTUBRE,16,12,NA,NA,0.029,0.635,23,0.003
OCTUBRE,16,13,NA,NA,0.029,0.64,21,0.004
OCTUBRE,16,14,NA,NA,0.03,0.637,21,0.003
OCTUBRE,16,15,NA,NA,0.031,0.616,25,0.004
OCTUBRE,16,16,NA,NA,0.032,0.601,30,0.004
OCTUBRE,16,17,NA,NA,0.033,0.597,34,0.004
OCTUBRE,16,18,NA,NA,0.034,0.624,38,0.01
OCTUBRE,16,19,NA,NA,0.035,0.759,48,0.026
OCTUBRE,16,20,NA,NA,0.034,0.895,58,0.03
OCTUBRE,16,21,NA,NA,0.033,1.127,81,0.03
OCTUBRE,16,22,NA,NA,0.032,1.426,153,0.026
OCTUBRE,16,23,NA,NA,0.032,1.479,144,0.019
OCTUBRE,17,0,NA,NA,0.031,1.525,114,0.021
OCTUBRE,17,1,NA,NA,0.031,1.535,94,0.013
OCTUBRE,17,2,NA,NA,0.03,1.519,75,0.012
OCTUBRE,17,3,NA,NA,0.03,1.388,59,0.008
OCTUBRE,17,4,NA,NA,0.029,1.259,48,0.009
OCTUBRE,17,5,NA,NA,NA,1.031,40,0.012
OCTUBRE,17,6,NA,NA,NA,0.752,39,0.014
OCTUBRE,17,7,NA,NA,NA,0.722,49,0.013
OCTUBRE,17,8,NA,NA,NA,0.717,61,0.013
OCTUBRE,17,9,NA,NA,NA,0.736,66,0.012
OCTUBRE,17,10,NA,NA,NA,0.738,67,0.01
OCTUBRE,17,11,NA,NA,NA,0.744,58,0.006
OCTUBRE,17,12,NA,NA,NA,0.755,52,0.006
OCTUBRE,17,13,NA,NA,NA,0.761,49,0.005
OCTUBRE,17,14,NA,NA,NA,0.747,43,0.004
OCTUBRE,17,15,NA,NA,NA,0.72,38,0.004
OCTUBRE,17,16,NA,NA,NA,0.67,34,0.004
OCTUBRE,17,17,NA,NA,NA,0.631,31,0.004
OCTUBRE,17,18,NA,NA,NA,0.638,38,0.009
