DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2022,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
MAYO,15,12,0.059,0.035,0.010,1.33,39,0.005
MAYO,15,13,0.061,0.039,0.010,1.31,33,0.004
MAYO,15,14,0.062,0.046,0.009,1.27,28,0.004
MAYO,15,15,0.064,0.051,0.009,1.21,22,0.004
MAYO,15,16,0.065,0.057,0.008,1.18,19,0.005
MAYO,15,17,0.057,0.059,0.008,1.17,20,0.006
MAYO,15,18,0.054,0.060,0.008,1.19,24,0.009
MAYO,15,19,0.053,0.059,0.009,1.20,32,0.008
MAYO,15,20,0.045,0.058,0.009,1.21,38,0.008
MAYO,15,21,0.041,0.055,0.009,1.21,43,0.009
MAYO,15,22,0.041,0.053,0.010,1.22,60,0.008
MAYO,15,23,0.035,0.049,0.010,1.23,57,0.013
MAYO,16,0,0.038,0.046,0.010,1.22,55,0.007
MAYO,16,1,0.035,0.043,0.010,1.22,49,0.008
MAYO,16,2,0.034,0.040,0.011,1.19,45,0.010
MAYO,16,3,0.038,0.039,0.011,1.17,39,0.006
MAYO,16,4,0.040,0.038,0.011,1.15,32,0.008
MAYO,16,5,0.031,0.037,0.011,1.14,32,0.011
MAYO,16,6,0.021,0.034,0.012,1.15,34,0.016
