DATOS HORARIOS 2023_NATIVITAS,,,,,,,,,,,
NOTA,LOS DATOS SON REVALIDADOS,,,,,,,,,,
,,,,,,,,,,,
MES,DÍA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m3],WS,WD,TEMP,HR
AGOSTO,24,5,0.01705,0.00821,0.00427,1.01,9.78,2.9,66.99,16.89,83.52
AGOSTO,24,6,0.01326,0.00844,0.00591,1.02,15.83,1.82,98.58,16.45,83.63
AGOSTO,24,7,0.00799,0.00803,0.00872,1.12,12.49,0.96,119.9,15.93,87.94
AGOSTO,24,8,0.01073,0.00944,0.00735,1.23,26.5,1.23,98.03,19.48,78.48
AGOSTO,24,9,0.01677,0.01057,0.00474,1.16,30.96,3.18,62.78,20.63,67.66
AGOSTO,24,10,0.01964,0.0093,0.00403,1.15,28.05,2.71,94.09,21.54,61.4
AGOSTO,24,11,0.02331,0.00752,0.00373,1.14,24.58,3.1,106.38,22.79,55.31
AGOSTO,24,12,0.03003,0.00726,0.00345,1.11,21.45,3.6,99.01,24.37,48.98
AGOSTO,24,13,0.03404,0.00831,0.00394,1.12,17.8,3.67,92.13,25.48,45.6
AGOSTO,24,14,0.03711,0.01468,0.00475,1.11,34.25,4.12,81.8,26.2,41.65
AGOSTO,24,15,0.03853,0.01492,0.0045,1.07,33.49,3.56,88.58,27.17,36.9
AGOSTO,24,16,0.03661,0.01134,0.00435,1.06,43.59,4.37,60.36,27.45,33.72
AGOSTO,24,17,0.03517,0.01878,0.00584,1.06,50.83,4.7,73.48,27.05,35.02
AGOSTO,24,18,0.02691,0.02746,0.00607,1.06,74.29,5.49,65.04,25.34,40.94
AGOSTO,24,19,0.02255,0.01104,0.00548,1.08,41.96,4.92,59,23.99,44.61
AGOSTO,24,20,0.01816,0.0193,0.00706,1.06,60.71,4.97,55.09,21.75,48.85
AGOSTO,24,21,0.021,0.06779,0.0063,1.03,55.89,3.84,56.9,20.56,51.39
AGOSTO,24,22,0.01823,0.07237,0.00805,1.01,65.63,3.51,69.99,19.65,54.13
AGOSTO,24,23,0.01823,0.02989,0.00613,0.98,67.94,2.36,114.61,18.51,58.5
AGOSTO,25,0,0.0171,0.0256,0.00624,0.99,53.65,2.72,93.26,17.29,65.63
AGOSTO,25,1,0.0184,0.02038,0.00553,0.97,53.72,1.23,80.1,16.51,68.73
AGOSTO,25,2,0.01579,0.01466,0.00536,0.98,44.17,2.32,88.55,15.68,73.26
AGOSTO,25,3,0.01574,0.01396,0.00562,0.98,34.55,3.58,66.02,15.05,77.8
AGOSTO,25,4,0.02129,0.00887,0.00339,0.98,34.44,4.42,65.53,15.19,76.04
AGOSTO,25,5,0.0174,0.015,0.00601,1,40.4,2.51,76.78,14.7,76.58
AGOSTO,25,6,0.01123,0.01133,0.00781,1.02,47.15,1.59,98.94,13.7,83.14
AGOSTO,25,7,0.00838,0.00844,0.00973,1.1,42.98,1.1,122.46,13.6,85.55
AGOSTO,25,8,0.01189,0.00778,0.0078,1.17,48.06,1.49,117.13,16.84,77.08
AGOSTO,25,9,0.02104,0.00927,0.00448,1.1,65.31,1.65,107.68,19.61,63.45
AGOSTO,25,10,0.02666,0.0082,0.0039,1.11,53.02,1.43,95.94,21.01,55.75
AGOSTO,25,11,0.03091,0.01221,0.00392,1.09,49.29,1.66,112.69,22.5,49.82
AGOSTO,25,12,0.03417,0.01201,0.00399,1.1,41.88,2.79,90.02,23.51,46.19
AGOSTO,25,13,0.04006,0.00795,0.00305,1.08,40.43,2.09,123.03,25.13,41.01
AGOSTO,25,14,0.0453,0.00722,0.00332,1.1,35.51,2.07,125.18,25.44,39.64
AGOSTO,25,15,0.04338,0.0098,0.00379,1.09,32.58,2.43,104.41,26.78,35.62
AGOSTO,25,16,0.03525,0.01566,0.00552,1.14,41.47,2.9,66.12,25.93,35.67
AGOSTO,25,17,0.03442,0.01158,0.00505,1.1,36.06,2.47,76.02,25.13,35.73
AGOSTO,25,18,0.02982,0.01259,0.00703,1.19,40.05,3.9,105.04,23.57,42.23
AGOSTO,25,19,0.02792,0.07434,0.00805,2.63,44.07,4.21,101.48,21.31,53.69
AGOSTO,25,20,0.02891,0.03444,0.00531,1.17,49.09,5.12,54.02,20.07,56.47
AGOSTO,25,21,0.02768,0.04824,0.00464,1.16,36.29,5.3,54.1,19.09,62.73
AGOSTO,25,22,0.02457,0.01893,0.00593,1.08,33.72,3.15,56.52,18.87,62.53
AGOSTO,25,23,0.02597,0.01569,0.00561,1.05,20.41,3.58,68.03,18.48,62.72
AGOSTO,26,0,0.0213,0.0161,0.00579,1.05,27.77,1.36,82.43,17.13,70.81
AGOSTO,26,1,0.02053,0.01725,0.00609,1.05,29.48,2.41,78.34,16.48,74.97
AGOSTO,26,2,0.01939,0.0119,0.00553,1.03,22.83,1.58,91.28,15.93,77.22
AGOSTO,26,3,0.01868,0.00878,0.00485,1.03,20.02,1.51,64.21,15.24,80.26
AGOSTO,26,4,0.0155,0.01049,0.00548,1.04,14.95,1.02,63.07,14.94,81.77
AGOSTO,26,5,0.01954,0.01165,0.00521,1.04,25.75,1.03,66.18,14.9,81.63
AGOSTO,26,6,0.01021,0.0106,0.00599,1.05,28.36,1.06,61.29,14.66,82.1
AGOSTO,26,7,0.00813,0.00834,0.01017,1.13,27.74,1,122.45,13.82,84.99
AGOSTO,26,8,0.01701,0.0086,0.00986,1.23,47.54,0.98,101.35,16.77,80.15
AGOSTO,26,9,0.01937,0.00849,0.00582,1.22,47.85,1.85,96.56,19.2,69.11
AGOSTO,26,10,0.02718,0.0096,0.00465,1.15,36.93,2.77,102.53,21.15,58.47
AGOSTO,26,11,0.03414,0.01433,0.00452,1.15,30.33,3,97.17,23.11,49.96
AGOSTO,26,12,0.03833,0.01487,0.0047,1.15,29.68,3.42,89.22,24.27,44.8
AGOSTO,26,13,0.04155,0.01335,0.00439,1.15,27.14,3.05,93.54,25.56,40.04
AGOSTO,26,14,0.04242,0.02197,0.0047,1.14,26.92,3.2,90.93,26.47,36.02
AGOSTO,26,15,0.04443,0.01407,0.00383,1.12,24.36,2.44,106.58,27.28,33.82
AGOSTO,26,16,0.0391,0.01372,0.005,1.22,27.34,2.58,100.52,26.32,36.49
AGOSTO,26,17,0.03589,0.02827,0.0061,1.55,31.37,3.26,118.01,24.84,41.21
AGOSTO,26,18,0.03468,0.03452,0.00616,1.29,32.38,3.58,108.07,24.63,41.17
AGOSTO,26,19,0.03169,0.02294,0.00648,1.24,39.27,3.3,99.74,24.09,42.84
AGOSTO,26,20,0.03207,0.04352,0.00584,1.66,45.11,4.4,48.87,21.26,52.3
AGOSTO,26,21,0.02749,0.02443,0.00763,1.28,41.59,2.28,82.4,20.48,56.39
AGOSTO,26,22,0.02504,0.01743,0.00697,1.12,43.37,2.98,80.91,20.44,58.28
AGOSTO,26,23,0.02436,0.01047,0.00418,1.08,28.57,1.9,123.93,18.81,70.74
AGOSTO,27,0,0.01862,0.00882,0.00628,1.17,23.31,0.99,105.07,17.8,80.83
AGOSTO,27,1,0.01871,0.00822,0.00525,1.11,5.25,0.96,96.5,18.29,75.09
AGOSTO,27,2,0.01895,0.0086,0.00542,1.05,11.69,1.05,60.93,18,74.3
AGOSTO,27,3,0.02152,0.01025,0.00605,1.03,13.99,1.42,58.35,17.91,72.96
AGOSTO,27,4,0.0214,0.00862,0.00553,1.05,6.05,1.03,101.51,17.6,73.97
AGOSTO,27,5,0.02296,0.00759,0.00385,1.03,8.82,0.96,89.2,16.94,77.01
AGOSTO,27,6,0.02043,0.00765,0.00511,1.06,11.52,1.05,94.58,16.66,76.45
AGOSTO,27,7,0.0198,0.00738,0.00569,1.13,18.15,1.12,95.56,16.07,78.26
AGOSTO,27,8,0.01897,0.00783,0.0061,1.2,27.97,1.07,77.47,17.03,76.29
AGOSTO,27,9,0.0235,0.00726,0.00415,1.13,20.57,3.1,84.53,20.58,63.77
AGOSTO,27,10,0.02851,0.00696,0.00303,1.13,15.88,3.61,70.67,21.92,54.61
AGOSTO,27,11,0.02868,0.00692,0.00325,1.15,12.74,3.69,76.38,22.45,53.48
AGOSTO,27,12,0.03044,0.00668,0.00318,1.14,15.59,4.05,70.46,23.66,50.19
AGOSTO,27,13,0.03202,0.00679,0.00326,1.17,14.61,3.79,84.11,24.74,46.38
AGOSTO,27,14,0.03373,0.00694,0.00297,1.12,22.06,3.84,66.83,25.97,42.55
AGOSTO,27,15,0.03577,0.00708,0.00325,1.11,20.01,3.43,79.04,26.85,39.61
AGOSTO,27,16,0.03824,0.00719,0.00332,1.11,25.62,3.06,84.12,27.44,37.65
AGOSTO,27,17,0.03907,0.00759,0.00351,1.12,32.27,3.39,80.5,26.63,38.24
AGOSTO,27,18,0.03704,0.00749,0.00442,1.13,38.63,2.39,78.05,25.58,41.83
AGOSTO,27,19,0.0324,0.00752,0.0063,1.2,39.63,1.92,85.2,24.98,43.57
AGOSTO,27,20,0.02451,0.00801,0.0083,1.23,40.74,2.32,66.15,24.28,46.38
AGOSTO,27,21,0.02071,0.00726,0.00721,1.15,37.93,2.59,77.34,23.36,48.87
AGOSTO,27,22,0.01995,0.00826,0.00646,1.15,32.94,1.84,69.95,21.73,54.88
AGOSTO,27,23,0.01883,0.00844,0.00585,1.09,22.87,2.54,82.48,20.55,60.63
AGOSTO,28,0,0.01924,0.00725,0.00455,1.06,24.11,1.89,85.22,19.63,65.73
AGOSTO,28,1,0.0196,0.00698,0.00381,1.02,10.45,2.33,87.87,18.39,71.17
AGOSTO,28,2,0.01816,0.007,0.00363,1,6.74,1.83,88.76,17.35,76.37
AGOSTO,28,3,0.01885,0.00682,0.0036,1.01,8.06,1.6,94.37,17.16,77.55
AGOSTO,28,4,0.01977,0.00689,0.00369,1.01,10.52,1.65,70.63,17.08,78.58
AGOSTO,28,5,0.02065,0.00684,0.00323,1.02,13.66,2.91,78.89,17.01,77.76
AGOSTO,28,6,0.01503,0.00679,0.00569,1.07,18.18,1.53,97.39,16.33,82.39
AGOSTO,28,7,0.01008,0.00678,0.00961,1.23,29.59,1.34,96.71,16.11,84.75
AGOSTO,28,8,0.01449,0.00841,0.00846,1.3,45.36,1.47,76.81,18.51,76.46
AGOSTO,28,9,0.02177,0.0075,0.00554,1.22,33.23,2.01,103.18,22.01,59.22
AGOSTO,28,10,0.02891,0.00701,0.00357,1.15,29.85,2.37,99.29,23.39,51.55
AGOSTO,28,11,0.03197,0.00689,0.00311,1.12,25.57,1.94,107.5,25.12,47.12
AGOSTO,28,12,0.03531,0.00676,0.00291,1.11,25.62,2.53,100.28,25.66,44.57
AGOSTO,28,13,0.04369,0.00692,0.00374,1.18,26.94,2.52,103.18,26.73,41.16
AGOSTO,28,14,0.04915,0.00706,0.00466,1.19,33.49,2.21,95.66,27.82,37.68
AGOSTO,28,15,0.0496,0.00767,0.00366,1.1,34.33,1.99,117.38,28.9,33.98
AGOSTO,28,16,0.04971,0.0082,0.00362,1.07,45.89,2.05,106.8,29.38,32.65
AGOSTO,28,17,0.04884,0.00794,0.00314,1.06,49.64,1.61,143.41,27.96,35.6
AGOSTO,28,18,0.04577,0.00799,0.00372,1.06,61.15,3.12,167.59,26.89,42.23
AGOSTO,28,19,0.03415,0.00766,0.0057,1.12,67.94,3.46,146.78,24.05,52.71
AGOSTO,28,20,0.02565,0.00814,0.0103,1.23,71.53,2.47,85.53,22.62,52.11
AGOSTO,28,21,0.02747,0.00757,0.00816,1.19,48.34,1.02,84.8,21.14,57.01
AGOSTO,28,22,0.01642,0.00798,0.00847,1.15,40.53,1.24,73.81,21.35,56.65
AGOSTO,28,23,0.01275,0.00856,0.01036,1.17,37.11,1.39,93.63,20.29,62.73
AGOSTO,29,0,0.01521,0.01149,0.01152,1.25,40.64,1.61,86.89,20,63.92
AGOSTO,29,1,0.01847,0.01219,0.00811,1.1,41.8,1.55,89.56,19.47,60.04
AGOSTO,29,2,0.02,0.00765,0.00687,1.01,20.69,0.99,96.99,19.18,57.66
AGOSTO,29,3,0.01814,0.00752,0.00796,1.02,15.15,1.31,104.1,18.72,62.1
AGOSTO,29,4,0.02096,0.00865,0.00634,1.05,19.25,1.47,91.4,18.1,66.31
AGOSTO,29,5,0.00902,0.0079,0.00734,1.05,20,0.97,87.36,17.46,68.97
AGOSTO,29,6,0.01751,0.00772,0.00726,1.07,16.99,0.96,87.45,17.51,69.99
AGOSTO,29,7,0.00691,0.00728,0.01426,1.22,26.13,0.97,115.03,17.38,69.83
AGOSTO,29,8,0.01651,0.00916,0.01075,1.33,68.67,1.29,75.84,18.74,65.56
AGOSTO,29,9,0.02356,0.00994,0.00813,1.21,51.73,2.27,91.27,21.28,54.73
AGOSTO,29,10,0.03752,0.00788,0.00488,1.17,47.15,2.97,92.17,23.66,42.33
AGOSTO,29,11,0.04204,0.01064,0.00483,1.15,40.18,3.01,91.36,25.13,36.91
AGOSTO,29,12,0.04941,0.00771,0.00375,1.12,35.49,3.47,98.42,26.3,31.5
AGOSTO,29,13,0.05581,0.00783,0.00409,1.13,37.25,2.65,104.19,27.64,27.39
AGOSTO,29,14,0.05961,0.00843,0.00386,1.1,32.41,2,115.35,28.74,25.79
AGOSTO,29,15,0.06075,0.00749,0.00341,1.06,30.53,2.5,117.56,29.44,24.83
AGOSTO,29,16,0.06059,0.00736,0.00324,1.04,45.01,2.19,124.1,30.25,24.57
AGOSTO,29,17,0.06184,0.00702,0.0033,1.03,33.69,2.01,120.07,30.37,24.24
AGOSTO,29,18,0.06328,0.00719,0.00335,1.03,43.78,1.9,139.97,29.67,24.66
AGOSTO,29,19,0.0607,0.00734,0.0055,1.12,55.31,1.01,136.61,27.77,26.83
AGOSTO,29,20,0.04462,0.02258,0.01472,1.61,88.28,1.65,102.07,25.92,29.63
AGOSTO,29,21,0.03628,0.0294,0.00951,1.51,59.79,2.09,93.86,25.25,31.31
AGOSTO,29,22,0.03033,0.01077,0.00983,1.1,54.5,1.46,117.19,23.49,36.34
AGOSTO,29,23,0.02931,0.0086,0.00861,1.1,47.44,1.41,88.82,21.93,41.06
AGOSTO,30,0,0.02395,0.01273,0.00995,1.04,44.37,1.67,55.55,21.11,44.3
AGOSTO,30,1,0.02183,0.02074,0.01225,1.02,30.33,1.57,71.16,20.39,47.86
AGOSTO,30,2,0.02598,0.01172,0.00885,1.03,31.05,2.91,54.06,19.65,49.11
AGOSTO,30,3,0.0272,0.008,0.00767,1.01,28.62,2.16,66.55,18.99,50.07
AGOSTO,30,4,0.02728,0.01275,0.00717,1.01,27.96,1.34,77.52,18.3,54.19
AGOSTO,30,5,0.01912,0.00861,0.00932,1.04,33.76,0.96,109.3,15.96,63.67
AGOSTO,30,6,0.01338,0.00763,0.01227,1.06,30.79,0.96,123.44,14.75,68.95
AGOSTO,30,7,0.01689,0.0077,0.01468,1.17,40.05,1.06,118.74,15.21,67.81
AGOSTO,30,8,0.01306,0.00846,0.01614,1.36,65.57,1.73,111.9,18.13,58.28
AGOSTO,30,9,0.01932,0.00833,0.01353,1.31,82.09,1.96,114.73,19.62,54.89
AGOSTO,30,10,0.03316,0.00812,0.00906,1.24,57.22,2.29,103.19,22.96,45.01
AGOSTO,30,11,0.04404,0.00788,0.00694,1.2,46.36,1.66,100.55,24.99,38.25
AGOSTO,30,12,0.05325,0.00862,0.005,1.15,37.53,1.85,106.73,26.79,32.58
AGOSTO,30,13,0.05839,0.00759,0.00369,1.11,32.67,2.06,168.03,28.16,28.52
AGOSTO,30,14,0.06759,0.00771,0.0041,1.11,42.36,1.99,147.16,29.04,27.42
AGOSTO,30,15,0.06398,0.00754,0.00315,1.06,33.11,1.86,151.96,30.1,23.11
AGOSTO,30,16,0.0627,0.00736,0.00275,1.02,42.35,1.77,156.02,30.53,21.58
AGOSTO,30,17,0.06517,0.00754,0.00315,1.02,38.68,1.54,159.27,30.41,23.61
AGOSTO,30,18,0.06472,0.00749,0.00335,1.05,34,1.76,138.81,30.12,24.39
AGOSTO,30,19,0.06815,0.00798,0.00546,1.1,52.41,1.41,154.17,27.63,29.41
AGOSTO,30,20,0.04231,0.01884,0.00697,1.16,72.12,3.04,100.98,24.3,44.49
AGOSTO,30,21,0.04617,0.00792,0.00447,1.07,75.17,3.85,202.49,21.72,53.55
AGOSTO,30,22,0.04488,0.00761,0.00391,1.05,69.81,2.56,230.14,17.87,73.23
AGOSTO,30,23,0.04045,0.00738,0.00467,1.06,26.36,1.27,176.6,15.56,88.66
AGOSTO,31,0,0.03759,0.00732,0.0042,1.07,16,0.97,225.87,15.53,92.86
AGOSTO,31,1,0.03672,0.00727,0.00423,1.04,31.94,0.96,145.37,15.37,95.7
AGOSTO,31,2,0.03333,0.014,0.00629,1.08,24.08,0.96,116.67,15.26,99.29
AGOSTO,31,3,0.02715,0.01004,0.00482,1.06,12.56,1.04,126.22,15.35,NA
AGOSTO,31,4,0.02561,0.00832,0.00521,1.09,8.6,1.01,87.88,15.41,NA
AGOSTO,31,5,0.03009,0.00818,0.0039,1.09,5.2,1.03,100.17,15.2,NA
AGOSTO,31,6,0.0279,0.0075,0.00385,1.12,11.15,0.98,138.68,14.95,NA
AGOSTO,31,7,0.02423,0.00712,0.00581,1.2,12.33,0.97,160.51,14.98,NA
AGOSTO,31,8,0.02462,0.00703,0.00658,1.23,11.69,0.96,135.24,15.36,NA
AGOSTO,31,9,0.02146,0.00704,0.00882,1.29,13.48,0.96,106.79,16.18,NA
AGOSTO,31,10,0.02584,0.00723,0.00724,1.28,21.14,0.95,88.76,17.02,98.58
AGOSTO,31,11,0.02892,0.00712,0.0058,1.25,19.94,0.95,107.91,17.93,92.4
AGOSTO,31,12,0.0289,0.00694,0.00671,1.29,21.54,1.03,94.47,18.42,91.26
AGOSTO,31,13,0.03177,0.00705,0.00645,1.31,20.75,0.95,99.89,19.1,87.85
AGOSTO,31,14,0.03883,0.00843,0.00728,1.41,21.85,0.94,88.31,20.86,85.96
AGOSTO,31,15,0.04413,0.01189,0.0075,1.28,27.98,0.93,91.41,21.97,76.4
AGOSTO,31,16,0.05145,0.01878,0.00806,1.61,32.76,0.94,247.21,23.14,75.38
AGOSTO,31,17,0.05444,0.0198,0.00746,1.89,44.86,0.96,248.38,23.71,62.6
AGOSTO,31,18,0.05694,0.01855,0.00689,1.78,39.31,0.94,242.3,24.32,55.04
AGOSTO,31,19,0.05056,0.01955,0.01093,1.91,58.61,0.94,258.76,22.54,59.94
AGOSTO,31,20,0.03696,0.01381,0.01558,1.91,59.64,0.94,186.99,21.26,67.17
AGOSTO,31,21,0.03039,0.01291,0.01519,1.78,64.24,0.95,79.18,21,67.91
AGOSTO,31,22,0.02314,0.01194,0.01407,1.39,47.1,2.11,80.21,20.26,68.74
AGOSTO,31,23,0.03699,0.01072,0.00398,1.19,35.41,4.97,104.72,17.56,83.57
