DATOS HORARIOS 2023_NATIVITAS,,,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
JUNIO,27,2,0.026,0.020,0.004,0.56,32,19.70,4.18,75.31,55.86
JUNIO,27,3,0.021,0.058,0.009,0.58,38,18.89,2.63,76.50,58.98
JUNIO,27,4,0.022,0.025,0.006,0.59,28,18.30,1.92,72.33,60.68
JUNIO,27,5,0.019,0.026,0.006,0.60,30,17.50,1.99,68.01,64.79
JUNIO,27,6,0.020,0.026,0.007,0.63,35,17.18,1.83,79.86,66.65
JUNIO,27,7,0.021,0.011,0.006,0.73,36,17.09,1.87,96.49,65.00
JUNIO,27,8,0.023,0.022,0.007,0.78,58,19.36,3.50,91.45,58.89
JUNIO,27,9,0.029,0.017,0.007,0.74,59,21.18,4.61,88.55,52.32
JUNIO,27,10,0.036,0.010,0.004,0.70,62,23.43,4.85,94.88,44.45
JUNIO,27,11,0.040,0.009,0.004,0.67,61,25.10,4.13,106.71,37.84
JUNIO,27,12,0.048,0.008,0.004,0.69,60,26.75,3.78,105.08,33.11
JUNIO,27,13,0.052,0.008,0.004,0.70,57,28.50,2.94,118.17,28.97
JUNIO,27,14,0.056,0.010,0.004,0.69,43,29.62,2.36,107.95,25.41
JUNIO,27,15,0.054,0.016,0.005,0.65,44,30.42,2.91,109.16,21.53
JUNIO,27,16,0.053,0.008,0.003,0.61,50,31.14,2.34,123.86,18.48
JUNIO,27,17,0.048,0.014,0.004,0.57,36,31.86,2.47,99.01,14.29
JUNIO,27,18,0.042,0.016,0.006,0.62,47,31.07,3.67,80.91,16.65
JUNIO,27,19,0.032,0.020,0.007,0.66,67,29.74,3.99,73.93,20.66
JUNIO,27,20,0.027,0.023,0.005,0.70,92,27.56,5.78,49.98,27.39
JUNIO,27,21,0.026,0.027,0.005,0.63,83,25.62,5.73,53.78,34.39
JUNIO,27,22,0.025,0.030,0.005,0.64,76,23.81,4.58,73.11,42.40
JUNIO,27,23,0.024,0.038,0.006,0.65,66,22.40,4.12,83.08,47.72
JUNIO,28,0,0.037,0.013,0.004,0.59,64,20.94,3.27,122.82,54.52
JUNIO,28,1,0.045,0.008,0.004,0.59,36,19.23,1.81,125.25,61.07
JUNIO,28,2,0.051,0.008,0.005,0.62,24,18.82,1.54,132.20,62.23
JUNIO,28,3,0.032,0.010,0.005,0.62,24,18.62,1.08,104.55,63.10
JUNIO,28,4,0.031,0.010,0.010,0.67,39,18.21,1.30,108.64,63.09
JUNIO,28,5,0.020,0.008,0.008,0.65,38,17.34,1.41,106.85,65.31
JUNIO,28,6,0.019,0.008,0.007,0.69,51,17.05,1.10,110.42,66.36
JUNIO,28,7,0.016,0.009,0.010,0.84,72,17.37,1.08,101.52,68.90
JUNIO,28,8,0.016,0.012,0.009,0.86,92,21.33,1.23,110.26,60.19
JUNIO,28,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUNIO,28,10,0.032,0.013,0.005,0.72,65,23.98,3.48,87.99,47.90
JUNIO,28,11,0.041,0.020,0.005,0.73,58,25.93,3.17,85.61,41.29
JUNIO,28,12,0.050,0.012,0.003,0.66,182,27.84,2.40,147.95,35.55
JUNIO,28,13,0.056,0.009,0.004,0.67,148,28.75,2.39,138.38,32.25
JUNIO,28,14,0.059,0.009,0.004,0.65,62,29.83,2.29,115.20,27.73
JUNIO,28,15,0.063,0.010,0.004,0.60,114,30.19,2.95,146.21,26.68
JUNIO,28,16,0.063,0.008,0.004,0.59,77,28.41,3.40,176.52,30.42
JUNIO,28,17,0.054,0.008,0.004,0.62,81,27.24,3.79,165.19,32.64
JUNIO,28,18,0.047,0.008,0.005,0.63,128,24.28,3.09,174.84,40.03
JUNIO,28,19,0.041,0.017,0.009,0.76,92,24.63,1.57,77.89,39.32
JUNIO,28,20,0.036,0.009,0.009,0.70,92,22.73,2.11,119.50,47.39
JUNIO,28,21,0.033,0.008,0.009,0.74,82,21.83,1.61,113.86,51.55
JUNIO,28,22,0.037,0.008,0.007,0.68,76,22.02,2.03,135.18,49.80
JUNIO,28,23,0.034,0.008,0.007,0.67,53,21.64,1.71,128.88,51.49
JUNIO,29,0,0.034,0.008,0.006,0.64,48,21.53,1.94,147.97,53.21
JUNIO,29,1,0.030,0.008,0.005,0.62,53,20.31,1.34,144.10,59.82
JUNIO,29,2,0.023,0.008,0.004,0.60,30,20.96,2.52,79.00,56.32
JUNIO,29,3,0.019,0.009,0.004,0.60,24,20.07,1.97,66.47,60.24
JUNIO,29,4,0.020,0.010,0.003,0.60,20,19.47,2.45,63.32,62.19
JUNIO,29,5,0.019,0.021,0.004,0.62,20,19.33,1.43,63.08,62.69
JUNIO,29,6,0.020,0.011,0.005,0.66,28,18.94,1.80,67.22,65.11
JUNIO,29,7,0.016,0.009,0.008,0.80,38,18.72,1.80,97.80,68.01
JUNIO,29,8,0.017,0.011,0.007,0.86,72,19.93,1.72,97.36,64.54
JUNIO,29,9,0.024,0.013,0.005,0.75,40,23.11,2.96,92.37,51.32
JUNIO,29,10,0.027,0.016,0.005,0.74,42,24.00,3.78,89.66,47.18
JUNIO,29,11,0.031,0.013,0.004,0.72,274,25.47,3.64,83.48,40.81
JUNIO,29,12,0.036,0.009,0.003,0.69,314,27.21,3.77,108.86,34.26
JUNIO,29,13,0.036,0.009,0.003,0.72,90,28.01,4.36,95.22,30.82
JUNIO,29,14,0.036,0.016,0.004,0.70,59,29.76,4.26,87.39,27.55
JUNIO,29,15,NA,NA,NA,0.68,79,30.64,4.38,73.60,27.04
JUNIO,29,16,NA,NA,NA,1.29,85,30.39,5.16,73.87,27.39
JUNIO,29,17,NA,NA,NA,1.01,106,27.35,5.49,60.03,35.52
JUNIO,29,18,NA,NA,NA,1.70,68,27.66,4.48,86.38,35.42
JUNIO,29,19,NA,NA,NA,0.81,90,19.95,2.75,132.46,NA
JUNIO,29,20,0.019,0.009,NA,0.72,69,21.88,2.63,115.72,71.45
JUNIO,29,21,0.024,0.008,0.006,0.73,54,21.94,2.98,140.01,62.74
JUNIO,29,22,0.031,0.008,0.005,0.70,46,20.18,2.71,168.12,72.01
JUNIO,29,23,0.026,0.008,0.005,0.70,51,19.50,1.45,179.18,75.91
JUNIO,30,0,0.019,0.008,0.006,0.72,30,18.70,0.97,141.90,86.16
JUNIO,30,1,0.015,0.007,0.007,0.73,29,18.15,0.96,168.98,89.96
JUNIO,30,2,0.013,0.007,0.008,0.75,25,18.52,0.97,108.26,91.85
JUNIO,30,3,0.022,0.007,0.005,0.70,29,17.72,1.19,112.53,91.21
JUNIO,30,4,0.020,0.007,0.004,0.69,11,17.48,1.79,188.28,92.37
JUNIO,30,5,0.022,0.007,0.003,0.67,13,16.92,1.00,161.49,92.07
JUNIO,30,6,0.020,0.007,0.004,0.72,12,17.07,0.96,134.13,92.94
JUNIO,30,7,0.012,0.007,0.008,0.86,14,17.08,0.96,242.86,94.43
JUNIO,30,8,0.010,0.007,0.011,1.14,22,19.66,0.96,244.20,91.30
JUNIO,30,9,0.019,0.008,0.009,0.95,27,23.87,1.05,127.07,74.12
JUNIO,30,10,NA,0.009,0.005,0.81,33,24.60,2.42,95.70,53.67
JUNIO,30,11,NA,0.010,0.005,0.78,188,26.39,2.46,97.13,45.28
JUNIO,30,12,NA,NA,0.005,0.77,130,28.01,1.76,127.26,39.27
JUNIO,30,13,NA,NA,0.004,0.78,254,27.40,1.65,142.61,38.99
JUNIO,30,14,NA,NA,0.004,0.76,61,27.42,1.63,162.67,39.49
JUNIO,30,15,NA,NA,0.005,0.79,30,26.55,2.13,122.21,41.96
JUNIO,30,16,NA,NA,0.010,0.95,55,20.59,1.18,102.99,72.59
JUNIO,30,17,NA,0.008,0.008,0.89,48,20.96,2.17,176.12,74.71
JUNIO,30,18,NA,0.008,0.006,0.79,76,21.35,2.66,184.17,72.80
JUNIO,30,19,NA,0.007,0.005,0.81,229,22.13,1.16,180.31,62.98
JUNIO,30,20,NA,0.007,0.005,0.76,54,20.89,2.75,144.13,66.47
JUNIO,30,21,NA,0.007,0.005,0.77,23,18.18,1.96,132.35,80.61
JUNIO,30,22,NA,0.007,0.008,0.85,22,18.39,1.21,75.78,83.11
JUNIO,30,23,NA,0.007,0.007,0.77,26,16.93,2.81,112.69,94.04
