DATOS HORARIOS 2023_NATIVITAS,,,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
JULIO,14,7,0.008,0.008,0.016,0.865,39,16.38,1.80,116.37,81.07
JULIO,14,8,0.013,0.008,0.015,0.972,43,20.56,1.76,126.35,69.64
JULIO,14,9,0.034,0.008,0.007,0.862,26,23.34,1.76,133.64,56.39
JULIO,14,10,NA,0.008,0.006,0.855,29,25.26,1.37,119.71,49.04
JULIO,14,11,NA,0.008,0.005,0.811,35,26.87,1.29,152.60,43.05
JULIO,14,12,NA,0.008,0.004,0.798,29,28.01,1.45,160.60,38.83
JULIO,14,13,NA,0.012,0.006,1.004,40,28.65,1.84,196.35,36.64
JULIO,14,14,NA,0.037,0.008,1.267,56,28.56,1.86,156.92,35.85
JULIO,14,15,NA,0.033,0.008,1.083,96,28.76,1.73,232.81,34.56
JULIO,14,16,NA,0.014,0.005,0.812,71,30.13,1.75,150.96,29.18
JULIO,14,17,NA,0.010,0.004,0.711,36,30.32,2.48,154.11,26.98
JULIO,14,18,0.061,0.009,0.003,0.700,36,29.14,4.74,172.24,29.25
JULIO,14,19,0.054,0.008,0.005,0.701,59,26.21,5.27,161.72,33.23
JULIO,14,20,0.051,0.046,0.008,1.025,75,23.51,5.73,66.89,41.15
JULIO,14,21,0.049,0.024,0.007,0.983,72,17.17,6.50,136.23,73.89
JULIO,14,22,0.043,0.015,0.009,0.934,19,18.87,2.57,167.91,64.10
JULIO,14,23,0.034,0.021,0.012,1.066,25,18.30,1.39,140.12,63.02
JULIO,15,0,0.023,0.009,0.015,0.917,39,17.41,2.55,82.88,71.14
JULIO,15,1,0.020,0.022,0.016,0.897,42,17.50,1.72,153.05,71.91
JULIO,15,2,0.024,0.010,0.011,0.841,30,16.92,0.96,257.21,71.27
JULIO,15,3,0.012,0.009,0.017,0.875,19,16.58,0.96,251.90,72.48
JULIO,15,4,0.006,0.008,0.019,0.882,26,16.26,0.96,249.21,74.39
JULIO,15,5,0.005,0.008,0.019,0.881,27,16.26,0.96,214.79,74.72
JULIO,15,6,0.006,0.008,0.018,0.982,36,15.79,0.96,217.53,75.39
JULIO,15,7,0.011,0.008,0.016,1.327,71,15.98,0.96,136.42,82.32
JULIO,15,8,0.011,0.008,0.016,1.260,70,20.77,0.98,210.59,69.37
JULIO,15,9,0.019,0.013,0.015,1.124,59,23.31,0.99,204.70,59.86
JULIO,15,10,0.027,0.019,0.009,0.936,59,24.85,1.90,137.44,52.81
JULIO,15,11,0.036,0.012,0.005,0.920,44,25.35,3.02,105.21,48.85
JULIO,15,12,0.040,0.009,0.004,0.889,38,25.97,3.23,107.63,46.74
JULIO,15,13,0.044,0.008,0.004,0.855,32,27.23,2.44,129.88,41.56
JULIO,15,14,0.048,0.008,0.004,0.837,31,28.42,2.24,148.87,36.71
JULIO,15,15,0.050,0.011,0.004,0.805,40,29.18,2.33,142.99,32.05
JULIO,15,16,0.055,0.007,0.004,0.807,28,29.79,2.54,119.20,28.45
JULIO,15,17,0.051,0.029,0.006,1.113,35,29.53,3.05,113.51,28.95
JULIO,15,18,0.051,0.014,0.006,0.820,36,29.85,3.03,98.49,25.49
JULIO,15,19,0.053,0.008,0.005,0.818,41,28.74,2.06,112.31,28.21
JULIO,15,20,0.040,0.024,0.009,1.148,45,27.03,2.36,94.42,31.07
JULIO,15,21,0.032,0.043,0.008,0.920,43,25.65,4.07,55.42,33.49
JULIO,15,22,0.029,0.013,0.006,0.783,51,23.87,4.63,55.12,40.61
JULIO,15,23,0.020,0.025,0.010,0.851,68,21.91,3.08,79.90,50.41
JULIO,16,0,0.018,0.026,0.010,0.822,66,20.31,3.24,76.08,58.48
JULIO,16,1,0.022,0.015,0.007,0.754,60,19.43,3.52,98.65,61.86
JULIO,16,2,0.017,0.014,0.006,0.744,50,18.65,2.86,68.06,65.42
JULIO,16,3,0.019,0.020,0.007,0.754,49,18.48,2.19,80.62,65.22
JULIO,16,4,0.017,0.013,0.006,0.749,46,17.49,1.06,83.26,68.66
JULIO,16,5,0.011,0.009,0.004,0.748,40,17.54,2.25,71.52,68.38
JULIO,16,6,0.022,0.010,0.005,0.771,40,17.60,1.99,73.62,66.66
JULIO,16,7,0.017,0.011,0.008,0.835,47,17.37,1.84,89.48,68.04
JULIO,16,8,0.020,0.008,0.008,0.894,55,19.68,2.04,79.34,63.64
JULIO,16,9,0.029,0.007,0.004,0.860,52,21.27,3.79,84.75,53.39
JULIO,16,10,0.033,0.007,0.004,0.874,49,23.47,4.81,86.82,43.90
JULIO,16,11,0.039,0.008,0.005,0.888,55,25.11,4.47,93.78,37.73
JULIO,16,12,0.045,0.007,0.004,0.858,111,26.84,3.75,100.70,32.60
JULIO,16,13,0.049,0.007,0.004,0.851,254,28.06,3.59,86.44,27.91
JULIO,16,14,0.052,0.007,0.004,0.795,92,28.98,3.57,96.15,22.78
JULIO,16,15,0.052,0.007,0.004,0.767,31,29.57,3.49,78.79,19.47
JULIO,16,16,0.051,0.007,0.003,0.761,24,30.11,3.47,99.59,19.22
JULIO,16,17,0.051,0.007,0.003,0.723,29,30.47,3.17,103.62,20.04
JULIO,16,18,0.049,0.007,0.004,0.730,35,30.50,2.83,99.12,20.15
JULIO,16,19,0.044,0.008,0.004,0.747,51,29.55,3.58,70.82,20.85
JULIO,16,20,0.030,0.010,0.006,0.760,49,27.20,3.97,55.32,27.38
JULIO,16,21,0.025,0.017,0.005,0.784,54,25.14,4.88,53.54,36.01
JULIO,16,22,0.022,0.015,0.005,0.752,53,23.21,5.64,50.03,47.35
JULIO,16,23,0.021,0.013,0.004,0.749,53,21.73,5.04,63.40,53.61
JULIO,17,0,0.022,0.014,0.004,0.712,44,20.82,4.91,65.43,56.44
JULIO,17,1,0.022,0.008,0.004,0.703,23,19.66,3.61,92.36,61.50
JULIO,17,2,0.021,0.007,0.004,0.707,25,18.53,2.59,86.59,66.79
JULIO,17,3,0.017,0.007,0.005,0.712,27,17.67,2.05,107.16,70.96
JULIO,17,4,0.017,0.007,0.005,0.734,30,16.90,2.03,88.02,74.81
JULIO,17,5,0.016,0.007,0.006,0.735,26,16.53,2.42,93.51,77.81
JULIO,17,6,0.016,0.007,0.006,0.754,19,16.19,1.92,93.56,80.80
JULIO,17,7,0.014,0.007,0.007,0.888,27,16.60,2.16,87.81,80.17
JULIO,17,8,0.018,0.007,0.006,0.907,33,19.21,2.66,84.70,69.18
JULIO,17,9,0.026,0.007,0.005,0.866,25,21.28,4.54,76.45,56.32
JULIO,17,10,0.027,0.007,0.004,0.853,37,23.12,4.28,73.00,48.16
JULIO,17,11,0.031,0.007,0.005,0.850,35,24.31,4.50,76.84,42.50
JULIO,17,12,0.037,0.007,0.004,0.830,37,26.11,3.73,83.47,35.80
JULIO,17,13,0.044,0.007,0.004,0.800,52,27.42,4.09,93.20,29.25
JULIO,17,14,0.047,0.007,0.004,0.788,41,28.54,3.52,83.66,25.44
JULIO,17,15,0.046,0.007,0.005,0.784,40,29.46,3.43,86.47,23.91
JULIO,17,16,0.045,0.010,0.005,0.771,52,30.20,3.46,83.10,21.97
JULIO,17,17,0.048,0.015,0.005,0.741,55,30.68,3.04,95.11,20.02
JULIO,17,18,0.038,0.027,0.008,0.786,60,30.74,3.68,69.09,20.13
JULIO,17,19,0.032,0.080,0.007,1.671,209,29.70,4.74,68.26,24.45
JULIO,17,20,0.026,0.064,0.005,0.992,217,26.93,6.57,50.94,33.07
JULIO,17,21,0.027,0.018,0.004,0.755,115,22.56,5.16,114.68,53.64
JULIO,17,22,0.031,0.008,0.003,0.738,42,18.38,3.25,179.03,72.59
JULIO,17,23,0.038,0.007,0.003,0.729,20,17.99,2.96,183.31,70.43
JULIO,18,0,0.038,0.007,0.004,0.725,18,17.61,1.09,164.27,71.02
JULIO,18,1,0.033,0.010,0.005,0.749,15,18.42,0.96,96.23,67.39
JULIO,18,2,0.021,0.014,0.010,0.772,21,18.71,1.25,102.25,67.13
JULIO,18,3,0.015,0.021,0.009,0.731,30,18.85,2.57,83.78,67.34
JULIO,18,4,0.017,0.013,0.006,0.732,39,18.39,1.83,101.99,69.69
JULIO,18,5,0.015,0.008,0.009,0.766,32,17.82,1.17,116.95,72.28
JULIO,18,6,0.013,0.008,0.011,0.812,41,16.95,0.96,109.74,77.34
JULIO,18,7,0.008,0.009,0.011,0.912,50,17.11,1.02,99.79,77.21
JULIO,18,8,0.013,0.012,0.008,0.982,67,19.61,2.22,89.58,68.35
JULIO,18,9,0.023,0.030,0.008,0.899,72,21.66,4.47,75.33,53.56
JULIO,18,10,0.030,0.027,0.006,0.851,62,23.16,4.91,77.81,43.95
JULIO,18,11,0.038,0.012,0.004,0.848,47,24.79,3.55,100.18,39.88
JULIO,18,12,0.046,0.009,0.004,0.850,87,26.47,2.64,126.14,36.51
JULIO,18,13,0.051,0.009,0.004,0.856,180,27.61,1.98,147.55,33.80
JULIO,18,14,0.053,0.008,0.004,0.803,102,28.14,2.63,131.36,29.41
JULIO,18,15,0.055,0.007,0.003,0.797,50,28.79,2.31,147.16,29.15
JULIO,18,16,0.058,0.008,0.003,0.783,52,29.27,2.20,153.67,28.87
JULIO,18,17,0.060,0.010,0.004,0.773,44,29.94,2.03,182.38,25.85
JULIO,18,18,0.060,0.011,0.005,0.814,49,29.91,1.83,214.31,25.70
JULIO,18,19,0.059,0.008,0.005,0.804,53,28.56,2.14,171.06,25.17
JULIO,18,20,0.044,0.008,0.011,0.974,76,26.36,1.83,240.50,30.49
JULIO,18,21,0.023,0.027,0.007,1.042,158,24.72,4.06,119.77,41.94
JULIO,18,22,0.018,0.012,0.006,0.820,89,23.50,3.94,76.77,47.80
JULIO,18,23,0.016,0.011,0.007,0.844,64,22.06,2.86,97.21,53.13
JULIO,19,0,0.017,0.008,0.007,0.797,59,21.05,2.99,95.36,54.42
JULIO,19,1,0.016,0.012,0.008,0.758,43,20.27,3.82,75.69,57.24
JULIO,19,2,0.014,0.016,0.008,0.733,42,19.21,3.02,69.68,62.88
JULIO,19,3,0.017,0.015,0.006,0.727,44,19.09,2.69,78.40,64.03
JULIO,19,4,0.015,0.018,0.008,0.735,47,18.25,1.91,82.76,68.13
JULIO,19,5,0.015,0.010,0.006,0.751,47,17.47,1.24,97.39,71.83
JULIO,19,6,0.012,0.008,0.007,0.790,47,16.81,1.01,108.20,75.13
JULIO,19,7,NA,0.012,0.010,0.928,63,16.82,1.70,90.32,77.31
JULIO,19,8,0.015,0.021,0.008,0.897,90,19.82,2.37,92.79,65.74
JULIO,19,9,0.023,0.010,0.005,0.933,72,21.88,3.61,91.43,52.71
JULIO,19,10,0.026,0.009,0.004,0.869,49,23.54,3.89,93.94,44.98
JULIO,19,11,0.030,0.014,0.005,0.892,53,25.01,3.72,83.58,40.30
JULIO,19,12,0.035,0.011,0.005,0.862,127,26.48,3.00,88.41,35.65
JULIO,19,13,0.040,0.009,0.004,0.857,118,27.84,2.80,106.26,31.76
JULIO,19,14,0.043,0.011,0.004,0.816,74,29.25,2.87,112.10,27.40
JULIO,19,15,0.043,0.012,0.005,0.811,120,29.69,3.18,98.48,25.98
JULIO,19,16,0.045,0.010,0.004,0.769,63,30.65,3.21,111.61,23.39
JULIO,19,17,0.045,0.011,0.004,0.741,43,31.03,2.65,116.61,21.30
JULIO,19,18,0.044,0.007,0.005,0.806,45,30.38,2.76,106.89,21.41
JULIO,19,19,0.034,0.012,0.007,0.859,50,28.33,3.01,57.76,25.18
JULIO,19,20,0.026,0.016,0.006,0.834,68,26.81,5.12,53.74,31.39
JULIO,19,21,0.020,0.020,0.007,0.791,73,25.10,4.85,68.24,39.96
JULIO,19,22,0.019,0.014,0.007,0.800,66,23.35,3.27,77.23,45.53
JULIO,19,23,0.016,0.013,0.008,0.767,51,21.83,2.87,99.95,45.95
JULIO,20,0,0.019,0.007,0.006,0.739,41,20.84,2.98,94.33,48.55
JULIO,20,1,0.016,0.021,0.009,0.721,37,19.82,2.39,73.38,54.94
JULIO,20,2,0.018,0.020,0.008,0.723,38,18.95,1.57,81.87,60.04
JULIO,20,3,0.019,0.036,0.009,0.698,47,18.53,2.32,69.71,63.22
JULIO,20,4,0.021,0.022,0.006,0.719,35,18.15,2.05,79.40,65.92
JULIO,20,5,0.019,0.019,0.006,0.738,35,17.56,1.71,80.17,68.91
JULIO,20,6,0.016,0.022,0.008,0.770,44,17.14,1.19,85.14,71.52
JULIO,20,7,0.012,0.030,0.012,0.871,50,17.07,1.53,80.90,73.10
JULIO,20,8,0.015,0.033,0.011,0.973,59,19.62,1.95,82.24,64.97
JULIO,20,9,0.022,0.042,0.008,0.876,60,21.94,3.48,76.27,52.15
JULIO,20,10,0.027,0.026,0.005,0.853,51,23.56,3.78,76.08,46.04
JULIO,20,11,0.034,0.024,0.005,0.840,54,25.35,2.66,91.09,41.28
JULIO,20,12,0.040,0.010,0.003,0.815,45,27.02,2.59,119.04,36.63
JULIO,20,13,0.043,0.009,0.003,0.811,35,27.74,3.13,104.52,31.62
JULIO,20,14,0.046,0.010,0.004,0.864,34,28.57,2.42,120.83,28.65
JULIO,20,15,0.046,0.015,0.004,0.753,31,29.79,3.10,105.17,22.20
JULIO,20,16,0.049,0.016,0.004,0.733,44,30.64,2.24,134.00,20.61
JULIO,20,17,0.046,0.010,0.004,0.727,45,31.17,2.57,111.19,17.94
JULIO,20,18,0.047,0.007,0.005,0.777,48,31.24,2.31,107.85,17.87
JULIO,20,19,0.035,0.016,0.007,0.930,65,30.47,2.52,86.53,20.28
JULIO,20,20,0.026,0.017,0.006,0.784,72,27.57,5.69,51.71,28.02
JULIO,20,21,0.023,0.019,0.005,0.755,67,25.13,5.91,49.09,38.01
JULIO,20,22,0.021,0.025,0.005,0.761,65,23.27,4.90,52.32,45.90
JULIO,20,23,0.021,0.028,0.005,0.746,63,21.91,4.63,74.89,50.59
JULIO,21,0,0.019,0.013,0.006,0.735,43,20.36,2.83,86.77,57.65
JULIO,21,1,0.019,0.016,0.006,0.725,34,19.59,2.88,85.37,61.58
JULIO,21,2,0.020,0.014,0.005,0.723,31,18.84,2.43,76.88,64.77
JULIO,21,3,0.019,0.011,0.005,0.720,28,18.37,1.48,87.63,66.80
JULIO,21,4,0.015,0.009,0.006,0.739,33,17.25,0.96,135.19,70.76
JULIO,21,5,0.019,0.010,0.006,0.756,32,17.05,1.24,87.04,74.05
JULIO,21,6,0.014,0.009,0.006,0.778,34,16.91,1.42,61.59,74.73
JULIO,21,7,0.010,0.008,0.009,0.919,37,17.02,0.96,102.12,75.98
JULIO,21,8,0.014,0.010,0.008,1.001,76,20.53,0.98,85.15,67.33
JULIO,21,9,0.020,0.019,0.007,0.931,81,22.29,1.86,92.74,57.75
JULIO,21,10,0.032,0.009,0.004,0.865,55,23.64,2.98,98.29,50.50
JULIO,21,11,0.038,0.008,0.004,0.855,37,25.56,2.32,117.09,44.71
JULIO,21,12,0.047,0.008,0.004,0.855,105,27.10,2.13,182.55,40.85
JULIO,21,13,0.056,0.028,0.006,0.996,103,28.41,1.45,193.63,36.53
JULIO,21,14,0.065,0.039,0.006,1.139,80,29.37,1.72,243.19,30.98
JULIO,21,15,0.069,0.044,0.006,1.012,64,29.58,1.69,125.24,28.87
JULIO,21,16,0.052,0.019,0.005,0.802,41,30.82,1.87,126.12,26.25
JULIO,21,17,0.051,0.023,0.004,0.851,100,30.51,2.02,159.38,26.93
JULIO,21,18,0.052,0.015,0.005,0.786,115,29.84,2.50,130.70,28.19
JULIO,21,19,0.054,0.008,0.005,0.847,73,27.55,2.40,208.55,33.47
JULIO,21,20,0.045,0.011,0.009,0.998,103,23.97,2.67,259.40,45.84
JULIO,21,21,0.030,0.010,0.009,0.984,89,19.43,1.94,137.65,71.90
JULIO,21,22,0.030,0.009,0.008,0.823,34,19.09,2.45,139.74,76.55
JULIO,21,23,0.027,0.008,0.008,0.861,33,17.02,1.06,216.69,83.76
JULIO,22,0,0.019,0.008,0.010,1.000,24,16.89,0.96,211.82,94.49
JULIO,22,1,0.016,0.008,0.012,0.887,22,16.90,0.97,262.58,95.23
JULIO,22,2,0.015,0.008,0.010,0.857,23,16.42,0.96,154.69,96.18
JULIO,22,3,0.019,0.008,0.014,0.913,16,16.20,0.96,129.25,97.77
JULIO,22,4,NA,0.008,0.016,0.911,27,15.91,0.96,187.14,98.17
JULIO,22,5,NA,0.008,0.016,0.902,19,15.79,0.96,148.99,99.02
JULIO,22,6,0.011,0.008,0.014,0.996,35,15.47,0.96,110.17,98.07
JULIO,22,7,0.012,0.008,0.013,1.059,37,15.88,0.96,119.13,97.22
JULIO,22,8,0.013,0.008,0.011,1.213,46,19.46,0.96,124.07,87.16
JULIO,22,9,0.018,0.011,0.008,1.003,35,21.48,2.06,68.95,78.71
JULIO,22,10,0.029,0.012,0.004,0.969,44,22.83,3.30,95.95,62.77
JULIO,22,11,0.035,0.009,0.005,0.948,35,24.39,3.63,89.36,52.82
JULIO,22,12,0.041,0.009,0.004,0.938,48,25.97,3.11,94.86,45.97
JULIO,22,13,0.042,0.009,0.004,0.880,40,27.38,3.16,99.75,36.73
JULIO,22,14,0.043,0.011,0.005,0.883,30,28.65,3.00,89.43,31.08
JULIO,22,15,0.046,0.011,0.005,0.900,40,29.39,3.08,84.63,29.44
JULIO,22,16,0.043,0.014,0.005,0.904,39,29.75,3.39,68.88,28.07
JULIO,22,17,0.040,0.019,0.005,1.043,39,29.85,3.59,137.82,27.44
JULIO,22,18,0.030,0.015,0.007,0.851,81,27.59,5.26,59.01,32.86
JULIO,22,19,0.027,0.029,0.007,0.986,152,25.54,2.62,62.47,35.30
JULIO,22,20,0.030,0.010,0.007,0.848,83,23.64,2.11,165.31,48.60
JULIO,22,21,0.030,0.008,0.007,0.916,46,21.83,1.83,121.32,57.76
JULIO,22,22,0.023,0.008,0.011,1.040,46,20.73,1.45,91.84,64.36
JULIO,22,23,0.022,0.008,0.010,0.997,41,20.29,1.04,109.53,66.43
JULIO,23,0,0.017,0.007,0.011,0.900,35,19.72,1.02,120.07,67.13
JULIO,23,1,NA,0.009,0.007,0.846,32,19.50,1.47,83.97,64.68
JULIO,23,2,0.006,0.012,0.009,0.869,28,18.56,0.99,90.41,67.29
JULIO,23,3,0.008,0.009,0.007,0.821,41,17.70,0.96,134.35,69.49
JULIO,23,4,0.005,0.008,0.010,0.815,28,16.95,0.96,140.61,70.69
JULIO,23,5,0.011,0.007,0.007,0.827,19,17.37,1.00,107.87,70.12
JULIO,23,6,0.009,0.008,0.008,0.846,23,16.86,0.96,77.97,72.94
JULIO,23,7,0.004,0.008,0.010,0.930,26,16.93,0.96,116.35,74.24
JULIO,23,8,0.011,0.007,0.007,1.001,37,18.60,1.44,104.78,70.92
JULIO,23,9,0.019,0.009,0.005,0.946,37,20.84,1.96,83.05,62.91
JULIO,23,10,0.028,0.008,0.004,0.943,37,23.16,2.93,100.78,51.24
JULIO,23,11,0.031,0.010,0.004,0.946,33,24.71,3.69,93.66,43.58
JULIO,23,12,0.037,0.013,0.005,0.932,39,25.78,3.04,89.46,40.21
JULIO,23,13,0.040,0.012,0.004,0.920,32,27.11,2.92,83.88,35.73
JULIO,23,14,0.041,0.012,0.004,0.874,27,28.30,2.15,99.27,32.25
JULIO,23,15,0.040,0.016,0.004,0.861,35,28.60,1.85,119.71,31.23
JULIO,23,16,0.036,0.023,0.006,0.873,31,29.72,2.34,84.69,28.28
JULIO,23,17,0.032,0.021,0.005,0.838,44,28.61,4.81,60.77,28.70
JULIO,23,18,0.028,0.020,0.006,0.840,41,27.20,3.32,76.73,31.07
JULIO,23,19,0.025,0.011,0.006,0.879,140,26.34,3.38,89.89,35.95
JULIO,23,20,0.018,0.014,0.008,0.955,167,25.13,2.81,76.44,38.25
JULIO,23,21,0.014,0.012,0.006,0.858,43,24.16,4.05,65.36,39.98
JULIO,23,22,0.022,0.008,0.004,0.781,39,23.20,4.88,65.08,41.89
JULIO,23,23,0.023,0.014,0.005,0.782,33,21.89,3.10,71.60,45.69
JULIO,24,0,0.019,0.026,0.007,0.758,32,20.96,1.51,98.00,49.94
JULIO,24,1,0.018,0.024,0.008,0.752,36,20.30,2.40,91.59,54.35
JULIO,24,2,0.019,0.024,0.006,0.745,33,19.76,2.54,75.39,58.46
JULIO,24,3,0.016,0.011,0.005,0.753,25,18.93,1.58,80.39,63.09
JULIO,24,4,0.019,0.009,0.004,0.780,25,18.15,1.15,95.09,67.32
JULIO,24,5,0.022,0.009,0.004,0.786,25,18.07,1.03,84.07,68.75
JULIO,24,6,0.022,0.008,0.006,0.817,22,17.75,1.07,83.72,70.02
JULIO,24,7,0.017,0.008,0.007,0.938,32,17.46,1.37,84.94,71.31
JULIO,24,8,0.012,0.009,0.009,1.015,45,19.30,1.31,101.12,66.56
JULIO,24,9,0.020,0.017,0.006,0.950,45,21.46,2.43,75.92,57.46
JULIO,24,10,0.025,0.011,0.004,0.909,34,22.42,3.13,89.80,52.36
JULIO,24,11,0.028,0.008,0.003,0.884,29,23.87,3.86,100.04,46.53
JULIO,24,12,0.033,0.008,0.003,0.870,27,25.52,3.58,100.75,40.37
JULIO,24,13,0.037,0.012,0.004,0.883,40,26.75,3.46,98.07,36.87
JULIO,24,14,0.040,0.011,0.004,0.875,53,27.54,4.15,88.08,34.29
JULIO,24,15,0.037,0.016,0.005,0.861,40,28.56,4.00,66.27,31.30
JULIO,24,16,0.033,0.021,0.005,0.873,47,28.07,3.97,75.00,32.33
JULIO,24,17,0.030,0.023,0.005,0.899,37,27.61,3.61,69.00,33.35
JULIO,24,18,0.027,0.014,0.005,0.888,49,26.78,4.90,57.04,35.93
JULIO,24,19,0.023,0.017,0.005,0.900,44,25.77,3.46,70.47,38.68
JULIO,24,20,0.021,0.012,0.008,1.020,50,24.43,2.57,56.18,41.06
JULIO,24,21,0.020,0.014,0.005,0.851,54,23.29,4.31,56.47,47.80
JULIO,24,22,0.022,0.017,0.005,0.811,41,21.73,4.30,53.41,53.73
JULIO,24,23,0.020,0.021,0.006,0.788,37,20.84,3.16,65.85,57.76
JULIO,25,0,0.021,0.016,0.005,0.780,28,19.81,3.06,77.84,63.42
JULIO,25,1,0.023,0.012,0.004,0.777,28,19.83,2.94,85.41,64.17
JULIO,25,2,0.029,0.013,0.004,0.758,19,18.86,4.08,87.52,65.08
JULIO,25,3,0.022,0.016,0.006,0.762,11,18.26,2.61,74.88,67.06
JULIO,25,4,0.023,0.011,0.005,0.773,12,17.83,2.07,89.00,68.25
JULIO,25,5,0.020,0.011,0.005,0.787,11,17.55,2.36,88.53,70.15
JULIO,25,6,0.016,0.009,0.007,0.840,12,16.94,1.27,93.21,73.38
JULIO,25,7,0.013,0.008,0.009,0.941,15,17.19,1.26,97.17,72.85
JULIO,25,8,0.013,0.010,0.010,1.036,47,17.58,1.07,83.60,72.17
JULIO,25,9,0.013,0.009,0.007,1.034,45,17.67,1.50,98.41,75.68
JULIO,25,10,0.018,0.015,0.006,1.021,33,19.78,2.83,87.65,68.18
JULIO,25,11,0.024,0.018,0.005,0.978,36,21.82,3.86,86.31,58.49
JULIO,25,12,0.029,0.013,0.005,0.972,39,22.75,3.52,90.17,55.22
JULIO,25,13,0.033,0.017,0.006,0.965,32,24.98,3.36,78.03,47.07
JULIO,25,14,0.037,0.015,0.005,0.982,44,25.45,3.55,74.86,44.98
JULIO,25,15,0.040,0.012,0.005,0.941,71,25.27,3.53,111.54,45.74
JULIO,25,16,0.035,0.008,0.003,0.860,80,22.49,6.18,168.52,54.55
JULIO,25,17,0.034,0.008,0.003,0.846,113,22.09,4.69,164.61,58.09
JULIO,25,18,0.034,0.008,0.003,0.883,33,21.93,1.63,138.04,58.28
JULIO,25,19,0.028,0.008,0.006,0.997,29,20.50,0.96,96.32,63.59
JULIO,25,20,0.023,0.008,0.009,1.083,30,19.49,1.12,73.58,71.00
JULIO,25,21,0.021,0.010,0.010,1.026,37,18.91,2.25,79.16,73.00
JULIO,25,22,0.018,0.012,0.010,0.989,42,18.46,2.39,86.25,72.67
JULIO,25,23,0.026,0.014,0.008,0.940,31,17.72,3.14,56.97,72.73
JULIO,26,0,0.026,0.014,0.007,0.902,19,17.29,2.53,74.04,77.12
JULIO,26,1,0.033,0.009,0.005,0.878,21,16.93,2.68,96.48,76.27
JULIO,26,2,0.032,0.009,0.005,0.881,13,16.70,1.46,97.25,76.63
JULIO,26,3,0.029,0.008,0.005,0.890,13,16.62,1.04,115.24,77.73
JULIO,26,4,0.027,0.008,0.006,0.912,18,16.52,1.00,91.50,79.45
JULIO,26,5,0.020,0.008,0.008,0.939,16,16.36,1.07,100.02,81.74
JULIO,26,6,0.014,0.008,0.009,0.937,26,16.22,1.16,108.81,84.23
JULIO,26,7,0.011,0.007,0.009,0.976,23,16.33,0.98,123.95,84.54
JULIO,26,8,0.010,0.007,0.010,1.064,37,17.09,1.16,112.40,82.40
JULIO,26,9,0.015,0.007,0.008,1.045,34,18.93,1.67,110.24,74.65
JULIO,26,10,0.022,0.009,0.006,0.996,37,20.91,2.57,85.44,64.57
JULIO,26,11,0.026,0.013,0.006,0.981,44,22.38,2.25,84.15,58.65
JULIO,26,12,0.034,0.014,0.005,0.970,149,24.65,2.53,90.62,50.46
JULIO,26,13,0.041,0.010,0.004,0.967,100,25.06,2.57,106.08,47.34
JULIO,26,14,0.047,0.008,0.003,0.926,35,26.60,2.47,101.83,41.88
JULIO,26,15,0.051,0.008,0.003,0.913,33,27.96,2.21,139.70,36.23
JULIO,26,16,0.046,0.009,0.006,1.017,45,25.80,1.83,274.03,41.27
JULIO,26,17,0.045,0.009,0.007,1.027,48,24.61,2.59,278.85,45.78
JULIO,26,18,0.046,0.035,0.007,1.062,71,23.23,3.88,174.67,47.47
JULIO,26,19,0.040,0.023,0.008,1.085,105,17.09,3.29,129.75,73.46
JULIO,26,20,0.033,0.025,0.012,1.318,40,16.92,1.02,82.07,77.56
JULIO,26,21,0.023,0.014,0.013,1.139,24,17.40,1.35,107.37,79.38
JULIO,26,22,0.032,0.009,0.006,0.943,27,16.44,2.53,144.30,82.65
JULIO,26,23,0.032,0.008,0.004,0.890,18,16.10,1.71,152.65,82.38
JULIO,27,0,0.023,0.010,0.009,0.977,20,16.02,0.96,74.52,80.87
JULIO,27,1,0.015,0.009,0.010,0.926,21,15.88,0.96,124.69,80.42
JULIO,27,2,0.018,0.008,0.010,0.920,11,15.70,0.96,95.54,80.30
JULIO,27,3,0.021,0.007,0.008,1.129,58,15.38,0.96,107.80,81.84
JULIO,27,4,0.011,0.007,0.012,1.065,65,14.71,0.96,170.00,83.80
JULIO,27,5,0.012,0.007,0.011,0.996,19,14.36,0.96,134.37,85.57
JULIO,27,6,0.010,0.007,0.010,0.910,14,14.56,0.96,118.58,86.96
JULIO,27,7,0.005,0.007,0.012,1.001,23,14.34,0.97,131.40,89.96
JULIO,27,8,0.006,0.007,0.011,1.084,32,16.44,0.98,112.43,85.99
JULIO,27,9,0.014,0.009,0.008,1.021,32,20.02,1.24,100.76,68.38
JULIO,27,10,0.027,0.009,0.005,0.972,49,21.50,2.45,95.85,58.99
JULIO,27,11,0.033,0.011,0.005,0.943,51,23.25,2.71,102.05,52.07
JULIO,27,12,0.038,0.012,0.004,0.934,61,24.54,2.82,86.49,46.23
JULIO,27,13,0.044,0.012,0.004,0.916,37,25.93,2.35,111.74,40.35
JULIO,27,14,0.046,0.014,0.005,0.947,35,26.09,1.60,101.35,37.96
JULIO,27,15,0.048,0.021,0.005,0.946,37,27.43,1.70,108.17,33.68
JULIO,27,16,0.047,0.016,0.004,0.905,37,27.58,1.64,112.78,31.24
