DATOS HORARIOS 2023_NATIVITAS,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
ABRIL,26,11,0.039,0.006,0.003,1.48,47,26.29,2.453257,246.32,NA
ABRIL,26,12,0.045,0.006,0.003,1.47,38,28.04,3.056247,241.37,NA
ABRIL,26,13,0.043,0.006,0.003,1.46,38,28.38,3.709028,272.73,NA
ABRIL,26,14,0.049,0.006,0.003,1.48,45,29.58,4.061528,256.91,NA
ABRIL,26,15,0.053,0.006,0.002,1.39,53,30.33,4.382943,245.95,NA
ABRIL,26,16,0.054,0.006,0.002,1.38,48,30.77,4.557747,262.44,NA
ABRIL,26,17,0.055,0.006,0.003,1.35,51,30.47,4.64371,257.82,NA
ABRIL,26,18,0.057,0.006,0.003,1.38,59,29.46,4.321758,253.58,NA
ABRIL,26,19,0.046,0.006,0.006,1.48,197,27.02,3.457653,263.82,NA
ABRIL,26,20,0.038,0.007,0.011,1.67,93,25.02,2.731963,257.63,NA
ABRIL,26,21,0.036,0.007,0.012,1.79,95,24.12,2.214047,252.05,NA
ABRIL,26,22,0.043,0.007,0.008,1.56,93,23.48,3.144103,259.63,NA
ABRIL,26,23,0.041,0.007,0.006,1.50,74,22.82,2.324258,257.72,NA
ABRIL,27,0,0.034,0.007,0.006,1.56,81,21.59,2.476035,250.73,NA
ABRIL,27,1,0.037,0.007,0.004,1.49,69,20.82,2.855415,260.61,NA
ABRIL,27,2,0.035,0.007,0.004,1.48,58,20.08,2.942858,272.31,NA
ABRIL,27,3,0.033,0.007,0.004,1.48,55,18.68,1.670823,239.45,NA
ABRIL,27,4,0.032,0.007,0.004,1.49,56,18.13,1.72448,252.70,NA
ABRIL,27,5,0.028,0.007,0.005,1.51,62,17.33,2.057278,279.59,NA
ABRIL,27,6,0.021,0.008,0.012,1.66,65,16.19,1.562487,275.28,NA
ABRIL,27,7,0.018,0.007,0.013,1.86,93,15.78,1.253047,267.77,NA
ABRIL,27,8,0.016,0.007,0.015,2.17,108,18.55,1.293007,274.45,NA
ABRIL,27,9,0.026,0.007,0.009,1.87,93,23.62,1.765837,268.79,NA
ABRIL,27,10,0.042,0.007,0.004,1.56,67,26.01,2.517488,255.85,NA
ABRIL,27,11,0.049,0.007,0.003,1.53,56,27.17,3.511843,257.89,NA
ABRIL,27,12,0.052,0.006,0.002,1.50,63,28.75,3.058262,237.23,NA
ABRIL,27,13,0.051,0.006,0.003,1.51,38,29.47,3.868882,273.07,NA
ABRIL,27,14,0.053,0.006,0.003,1.53,34,30.31,3.472922,266.75,NA
ABRIL,27,15,0.055,0.007,0.003,1.50,44,31.29,3.208223,227.14,NA
ABRIL,27,16,0.048,0.007,0.003,1.48,82,31.08,4.930858,258.13,NA
ABRIL,27,17,0.042,0.006,0.003,1.40,82,30.34,4.940842,252.75,NA
ABRIL,27,18,0.048,0.006,0.003,1.42,81,29.16,4.876292,241.82,NA
ABRIL,27,19,0.045,0.007,0.005,1.48,68,27.91,4.112515,259.49,NA
ABRIL,27,20,0.038,0.007,0.010,1.71,77,25.66,2.85178,250.82,NA
ABRIL,27,21,0.039,0.007,0.010,1.70,94,24.28,2.513013,238.32,NA
ABRIL,27,22,0.038,0.008,0.009,1.60,108,22.84,2.25069,187.77,NA
ABRIL,27,23,0.037,0.007,0.008,1.61,101,21.15,1.36782,197.02,NA
ABRIL,28,0,0.035,0.008,0.007,1.57,95,19.91,1.28145,181.98,NA
ABRIL,28,1,0.034,0.007,0.006,1.59,84,18.76,1.289283,248.75,NA
ABRIL,28,2,0.036,0.007,0.004,1.55,71,18.02,2.100118,240.19,NA
ABRIL,28,3,0.036,0.007,0.004,1.52,62,17.20,1.892408,246.84,NA
ABRIL,28,4,0.035,0.007,0.004,1.52,63,16.48,1.970528,259.46,NA
ABRIL,28,5,0.025,0.007,0.008,1.54,52,15.13,1.297543,279.16,NA
ABRIL,28,6,0.025,0.007,0.007,1.58,59,14.35,1.114815,270.36,NA
ABRIL,28,7,0.048,0.009,0.013,1.89,68,14.53,0.978937,152.81,NA
ABRIL,28,8,0.045,0.011,0.016,2.00,128,19.08,1.01519,77.49,NA
ABRIL,28,9,0.055,0.011,0.014,1.94,117,23.20,1.889542,269.25,NA
ABRIL,28,10,0.047,0.007,0.007,1.68,72,24.21,3.2158,277.45,NA
ABRIL,28,11,0.054,0.007,0.004,1.60,59,26.91,2.959247,278.65,NA
ABRIL,28,12,0.049,0.006,0.003,1.51,37,28.22,3.509162,279.45,NA
ABRIL,28,13,0.050,0.006,0.003,1.48,29,29.14,3.62595,266.50,NA
ABRIL,28,14,0.051,0.006,0.004,1.55,37,29.57,4.344463,279.04,NA
ABRIL,28,15,0.049,0.006,0.002,1.42,37,30.08,3.981688,250.56,NA
ABRIL,28,16,0.045,0.006,0.003,1.45,74,30.41,4.680488,261.63,NA
ABRIL,28,17,0.049,0.007,0.003,1.41,57,30.02,4.860553,255.71,NA
ABRIL,28,18,0.046,0.007,0.003,1.45,56,29.50,4.58173,262.89,NA
ABRIL,28,19,0.045,0.007,0.004,1.52,59,27.82,4.634985,266.78,NA
ABRIL,28,20,0.036,0.007,0.008,1.61,74,25.21,3.007477,262.99,NA
ABRIL,28,21,0.030,0.007,0.011,1.77,80,23.72,2.591758,247.54,NA
ABRIL,28,22,0.043,0.007,0.006,1.57,100,22.97,3.715927,236.06,NA
ABRIL,28,23,0.038,0.007,0.006,1.58,78,21.35,3.404968,244.85,NA
ABRIL,29,0,0.036,0.007,0.005,1.54,66,20.13,3.035312,248.23,NA
ABRIL,29,1,0.040,0.007,0.005,1.56,64,19.14,3.095485,261.63,NA
ABRIL,29,2,0.038,0.007,0.004,1.53,48,17.94,1.268557,267.08,NA
ABRIL,29,3,0.032,0.007,0.006,1.55,54,17.12,1.440887,276.17,NA
ABRIL,29,4,0.023,0.007,0.008,1.62,57,16.09,0.972095,247.62,NA
ABRIL,29,5,0.015,0.007,0.012,1.66,64,15.30,0.985705,236.98,NA
ABRIL,29,6,0.071,0.008,0.014,1.74,79,14.05,1.441862,113.11,NA
ABRIL,29,7,0.029,0.009,0.015,1.86,96,13.40,1.09434,110.52,NA
ABRIL,29,8,0.021,0.010,0.016,1.96,168,18.34,1.172038,158.95,NA
ABRIL,29,9,0.035,0.013,0.008,1.72,174,21.95,1.530595,129.22,NA
ABRIL,29,10,0.049,0.083,0.011,1.89,116,25.34,1.734203,209.25,NA
ABRIL,29,11,0.068,0.067,0.009,1.89,116,26.60,2.193245,219.36,NA
ABRIL,29,12,0.066,0.017,0.004,1.66,60,27.53,2.464082,218.74,NA
ABRIL,29,13,0.062,0.009,0.004,1.55,42,28.16,3.073475,247.46,NA
ABRIL,29,14,0.065,0.007,0.003,1.52,34,28.58,3.55936,254.86,NA
ABRIL,29,15,0.067,0.007,0.004,1.53,45,29.39,3.710573,250.44,NA
ABRIL,29,16,0.066,0.007,0.004,1.51,37,29.79,3.669752,282.02,NA
ABRIL,29,17,0.066,0.006,0.004,1.46,38,30.06,2.926002,264.72,NA
ABRIL,29,18,0.066,0.007,0.005,1.50,39,29.46,3.063788,283.29,NA
ABRIL,29,19,0.056,0.007,0.008,1.62,51,27.65,2.435447,251.16,NA
ABRIL,29,20,0.029,0.007,0.021,2.24,61,25.17,1.496868,286.37,NA
ABRIL,29,21,0.034,0.038,0.010,1.73,104,23.00,5.20156,79.56,NA
ABRIL,29,22,0.037,0.042,0.009,1.49,125,21.61,4.863262,73.55,NA
ABRIL,29,23,0.036,0.032,0.008,1.48,112,19.89,5.137858,86.87,NA
ABRIL,30,0,0.029,0.081,0.012,1.44,96,18.53,5.086193,67.61,NA
ABRIL,30,1,0.027,0.093,0.012,1.42,98,18.01,4.909225,69.36,NA
ABRIL,30,2,0.027,0.075,0.011,1.43,79,17.01,3.835717,84.50,NA
ABRIL,30,3,0.032,0.038,0.006,1.42,47,16.35,3.35162,89.64,NA
ABRIL,30,4,0.030,0.049,0.008,1.43,51,15.79,3.539525,92.32,NA
ABRIL,30,5,0.031,0.012,0.004,1.46,44,14.51,2.731838,115.86,NA
ABRIL,30,6,0.030,0.007,0.004,1.50,44,13.36,2.84301,109.56,NA
ABRIL,30,7,0.026,0.007,0.005,1.59,51,12.77,2.404285,139.81,NA
ABRIL,30,8,0.025,0.007,0.006,1.59,54,15.32,3.217795,119.07,NA
ABRIL,30,9,0.035,0.007,0.004,1.61,62,18.89,4.438507,99.30,NA
ABRIL,30,10,0.043,0.007,0.004,1.58,53,21.33,4.565652,100.79,NA
ABRIL,30,11,0.050,0.008,0.004,1.64,58,23.89,3.703695,101.42,NA
ABRIL,30,12,0.054,0.007,0.003,1.57,53,26.62,3.135647,115.82,NA
ABRIL,30,13,0.058,0.007,0.002,1.51,31,28.20,2.71779,155.57,NA
ABRIL,30,14,0.063,0.007,0.003,1.53,13,29.39,2.63811,154.92,NA
ABRIL,30,15,0.065,0.010,0.005,1.59,36,30.12,3.271685,240.49,NA
ABRIL,30,16,0.069,0.012,0.004,1.57,41,30.51,2.717142,199.35,NA
ABRIL,30,17,0.071,0.014,0.003,1.54,44,30.52,2.171842,150.66,NA
ABRIL,30,18,0.069,0.012,0.004,1.55,47,30.22,2.409083,202.30,NA
ABRIL,30,19,0.065,0.007,0.005,1.61,66,28.33,2.529597,269.48,NA
ABRIL,30,20,0.052,0.007,0.006,1.63,125,26.00,3.140485,232.39,NA
ABRIL,30,21,0.050,0.007,0.006,1.63,105,23.76,3.120412,212.45,NA
ABRIL,30,22,0.042,0.007,0.008,1.73,95,22.02,2.209972,208.29,NA
ABRIL,30,23,0.035,0.007,0.008,1.78,80,20.90,1.13501,199.25,NA
