DATOS HORARIOS 2023_NATIVITAS,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
FEBRERO,26,14,0.049,0.006,0.004,0.58,47,27.24,3.08,262.90,22.91
FEBRERO,26,15,0.047,0.005,0.003,0.54,34,28.12,2.70,230.82,20.83
FEBRERO,26,16,NA,NA,NA,0.54,38,28.91,2.71,223.20,19.67
FEBRERO,26,17,0.047,0.005,0.004,0.55,36,28.55,3.50,279.58,18.03
FEBRERO,26,18,0.042,0.005,0.005,0.57,59,27.64,3.18,296.52,18.64
FEBRERO,26,19,0.039,0.005,0.006,0.64,48,25.45,2.53,259.46,21.32
FEBRERO,26,20,0.025,0.006,0.012,0.81,57,23.13,2.65,260.88,24.87
FEBRERO,26,21,0.020,0.005,0.014,0.88,60,22.18,2.64,260.40,25.96
FEBRERO,26,22,0.024,0.006,0.017,0.99,78,20.56,2.61,268.48,27.57
FEBRERO,26,23,0.017,0.005,0.017,0.95,94,19.05,2.32,293.24,29.62
FEBRERO,27,0,0.015,0.005,0.015,0.85,69,17.43,2.13,273.38,31.95
FEBRERO,27,1,0.016,0.005,0.014,0.99,66,16.04,1.31,250.77,34.18
FEBRERO,27,2,0.009,0.006,0.016,2.21,73,14.42,0.98,177.22,34.37
FEBRERO,27,3,0.009,0.005,0.017,0.97,72,13.82,1.06,256.88,38.65
FEBRERO,27,4,0.014,0.006,0.014,0.95,69,12.83,0.97,255.41,40.65
FEBRERO,27,5,0.009,0.006,0.015,0.88,72,12.43,1.07,178.23,44.10
FEBRERO,27,6,0.028,0.007,0.014,1.02,78,11.46,1.33,109.41,49.00
FEBRERO,27,7,0.019,0.006,0.014,1.00,83,9.86,1.39,104.21,52.75
FEBRERO,27,8,0.006,0.006,0.014,1.01,83,10.32,1.23,119.83,51.77
FEBRERO,27,9,0.011,0.007,0.018,1.15,122,15.82,1.55,112.15,40.14
FEBRERO,27,10,0.022,0.007,0.015,0.80,118,20.94,1.30,125.70,30.00
FEBRERO,27,11,0.037,0.016,0.010,0.73,88,24.55,1.35,168.14,25.37
FEBRERO,27,12,0.057,0.021,0.008,0.75,65,26.20,1.95,239.36,23.16
FEBRERO,27,13,0.062,0.012,0.006,0.78,35,27.50,2.18,231.93,19.07
FEBRERO,27,14,0.054,0.006,0.004,0.67,26,27.97,3.04,249.94,16.31
FEBRERO,27,15,0.048,0.005,0.004,0.65,20,28.78,3.08,261.20,15.30
FEBRERO,27,16,0.046,0.005,0.004,0.66,27,29.22,3.46,268.91,14.80
FEBRERO,27,17,0.045,0.005,0.004,0.66,34,29.18,3.17,277.20,14.56
FEBRERO,27,18,0.045,0.005,0.006,0.69,53,28.43,3.03,283.32,14.68
FEBRERO,27,19,0.033,0.005,0.014,1.01,41,26.34,1.67,290.12,16.19
FEBRERO,27,20,0.010,0.006,0.027,1.91,71,23.21,1.13,270.82,19.51
FEBRERO,27,21,0.007,0.006,0.023,1.90,85,21.68,1.20,258.69,21.91
FEBRERO,27,22,0.007,0.006,0.019,1.47,88,19.71,1.09,244.97,23.85
FEBRERO,27,23,0.011,0.006,0.019,1.54,103,18.87,1.37,264.45,26.18
FEBRERO,28,0,0.012,0.006,0.016,1.00,81,18.06,1.75,254.22,27.89
FEBRERO,28,1,0.025,0.006,0.015,0.86,56,16.67,1.28,184.30,29.63
FEBRERO,28,2,0.066,0.007,0.019,0.84,72,15.32,2.34,114.39,32.32
FEBRERO,28,3,0.006,0.006,0.018,0.85,82,13.68,1.25,184.41,33.48
FEBRERO,28,4,0.047,0.009,0.017,0.91,90,13.32,1.11,179.18,36.60
FEBRERO,28,5,0.011,0.012,0.018,0.89,70,12.93,1.04,230.33,38.04
FEBRERO,28,6,0.015,0.009,0.016,1.05,76,11.82,1.02,115.20,44.64
FEBRERO,28,7,0.014,0.007,0.017,1.07,90,11.02,1.11,133.24,46.47
FEBRERO,28,8,0.007,0.006,0.017,1.16,111,12.25,1.09,134.42,43.77
FEBRERO,28,9,0.034,0.008,0.021,1.46,149,16.74,1.54,85.13,34.83
FEBRERO,28,10,0.018,0.029,0.023,1.20,172,20.49,1.51,137.02,30.36
FEBRERO,28,11,0.042,0.105,0.020,1.67,136,24.64,1.23,205.86,27.36
FEBRERO,28,12,0.052,0.039,0.011,1.08,110,26.64,2.02,160.69,23.71
FEBRERO,28,13,0.063,0.011,0.007,0.78,65,28.42,1.89,128.89,19.97
FEBRERO,28,14,0.065,0.008,0.005,0.75,52,30.07,1.76,206.98,17.61
FEBRERO,28,15,0.058,0.007,0.004,0.67,35,30.43,2.95,117.27,14.12
FEBRERO,28,16,0.061,0.007,0.004,0.68,36,30.77,2.19,220.46,13.56
FEBRERO,28,17,0.064,0.008,0.007,0.76,51,30.49,3.06,277.75,13.62
FEBRERO,28,18,0.067,0.007,0.008,0.79,74,29.77,2.45,203.14,14.26
FEBRERO,28,19,0.046,0.007,0.020,1.33,69,27.12,1.74,280.47,16.82
FEBRERO,28,20,0.034,0.007,0.021,1.31,136,24.69,1.35,194.29,20.49
FEBRERO,28,21,0.039,0.006,0.010,0.91,174,24.04,3.78,228.18,23.77
FEBRERO,28,22,0.033,0.006,0.008,0.81,122,22.39,2.91,247.52,27.04
FEBRERO,28,23,0.029,0.006,0.009,0.86,77,20.07,1.63,212.60,30.71
