DATOS HORARIOS 2023_NATIVITAS,,,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
MAYO,29,0,0.027,0.007,0.005,1.98,52,19,1.68,149.00,63.33
MAYO,29,1,0.025,0.007,0.005,1.94,35,19,1.19,132.70,66.44
MAYO,29,2,0.023,0.007,0.006,1.98,44,18,0.96,132.39,67.66
MAYO,29,3,0.020,0.007,0.008,1.98,41,18,0.96,143.75,67.89
MAYO,29,4,0.022,0.007,0.007,1.97,51,18,0.97,258.39,66.58
MAYO,29,5,0.022,0.006,0.006,1.96,47,18,1.15,238.94,65.42
MAYO,29,6,0.024,0.006,0.005,2.00,54,18,1.37,241.63,69.25
MAYO,29,7,0.021,0.006,0.006,2.09,57,18,1.93,268.98,71.06
MAYO,29,8,0.020,0.006,0.007,2.18,56,20,1.83,267.03,66.84
MAYO,29,9,0.024,0.006,0.005,2.12,48,23,3.06,274.47,58.52
MAYO,29,10,0.032,0.006,0.005,2.11,69,25,3.07,274.08,50.24
MAYO,29,11,0.038,0.006,0.004,2.09,225,26,3.02,280.64,40.96
MAYO,29,12,0.040,0.006,0.003,2.02,205,27,4.22,275.73,35.20
MAYO,29,13,0.042,0.006,0.003,2.02,62,27,4.44,275.47,31.94
MAYO,29,14,0.043,0.006,0.003,1.96,85,28,4.23,266.91,26.36
MAYO,29,15,0.047,0.006,0.004,1.87,53,29,3.72,262.60,22.70
MAYO,29,16,0.049,0.006,0.003,1.77,48,30,3.37,259.26,20.31
MAYO,29,17,0.049,0.006,0.003,1.84,49,29,2.97,262.72,19.62
MAYO,29,18,0.048,0.006,0.004,1.86,37,29,3.27,257.49,17.74
MAYO,29,19,0.049,0.007,0.005,1.95,44,28,3.16,271.60,14.97
MAYO,29,20,0.043,0.006,0.009,2.06,64,26,1.99,261.51,17.32
MAYO,29,21,0.033,0.007,0.013,2.19,65,24,1.57,258.49,20.46
MAYO,29,22,0.030,0.007,0.013,2.16,85,23,1.16,239.45,21.76
MAYO,29,23,0.027,0.007,0.013,2.15,97,21,0.96,198.85,23.70
MAYO,30,0,0.015,0.007,0.018,2.29,85,20,0.98,204.71,26.36
MAYO,30,1,0.024,0.006,0.010,1.97,81,19,0.99,239.79,29.72
MAYO,30,2,0.022,0.006,0.010,1.91,65,19,1.01,250.19,31.57
MAYO,30,3,0.016,0.012,0.013,1.92,64,18,1.01,144.01,33.84
MAYO,30,4,0.008,0.009,0.016,1.94,63,17,0.96,283.25,36.97
MAYO,30,5,0.012,0.007,0.012,1.94,52,17,0.99,265.65,47.13
MAYO,30,6,0.008,0.007,0.016,2.12,86,16,0.96,119.34,51.87
MAYO,30,7,0.020,0.007,0.015,2.34,98,16,0.96,90.95,57.26
MAYO,30,8,0.020,0.009,0.015,2.40,149,20,0.96,98.76,47.22
MAYO,30,9,0.022,0.007,0.010,2.21,133,24,1.35,224.60,47.08
MAYO,30,10,0.036,0.007,0.005,2.06,70,26,2.09,266.66,40.22
MAYO,30,11,0.044,0.006,0.004,2.00,49,27,2.08,274.51,31.02
MAYO,30,12,0.049,0.006,0.003,1.94,46,28,2.11,228.90,25.99
MAYO,30,13,0.049,0.006,0.003,1.93,36,29,2.89,270.58,20.34
MAYO,30,14,0.050,0.006,0.003,1.93,35,30,2.54,234.90,17.22
MAYO,30,15,0.056,0.006,0.002,1.86,33,30,2.55,237.83,14.72
MAYO,30,16,0.059,0.006,0.002,1.84,36,31,2.05,219.39,13.50
MAYO,30,17,0.059,0.006,0.003,1.84,39,31,2.20,230.06,12.94
MAYO,30,18,0.060,0.006,0.003,1.85,45,31,2.44,234.74,13.24
MAYO,30,19,0.059,0.006,0.004,1.88,52,29,1.92,216.59,14.34
MAYO,30,20,0.047,0.007,0.008,1.99,88,27,1.38,161.12,16.93
MAYO,30,21,0.033,0.007,0.014,2.07,115,25,1.10,133.36,20.75
MAYO,30,22,0.034,0.008,0.014,2.20,114,24,1.06,207.78,19.71
MAYO,30,23,0.033,0.007,0.011,2.03,91,23,1.14,168.70,20.30
MAYO,31,0,0.029,0.014,0.013,1.95,84,22,1.96,93.86,31.04
MAYO,31,1,0.030,0.025,0.009,1.89,81,21,4.32,83.31,55.56
MAYO,31,2,0.033,0.013,0.004,1.86,74,21,3.86,95.94,59.69
MAYO,31,3,0.031,0.014,0.005,1.87,41,20,3.29,88.18,62.32
MAYO,31,4,0.028,0.008,0.004,1.86,35,19,2.62,107.42,67.92
MAYO,31,5,0.023,0.007,0.006,1.89,31,18,1.74,112.53,70.78
MAYO,31,6,0.020,0.007,0.007,1.92,39,17,1.42,106.31,72.56
MAYO,31,7,0.018,0.007,0.010,2.13,48,17,1.91,92.24,70.59
MAYO,31,8,0.020,0.007,0.010,2.17,80,20,2.27,95.79,62.06
MAYO,31,9,0.032,0.007,0.005,2.04,58,23,2.18,100.36,53.09
MAYO,31,10,0.040,0.016,0.007,2.14,53,26,1.39,131.78,44.41
MAYO,31,11,0.062,0.033,0.006,2.31,68,28,1.45,225.31,37.87
MAYO,31,12,0.070,0.019,0.005,2.19,74,29,1.68,213.54,33.35
MAYO,31,13,0.068,0.013,0.004,2.10,85,30,2.13,220.00,29.26
MAYO,31,14,0.064,0.009,0.004,2.08,63,30,2.62,255.49,24.50
MAYO,31,15,0.067,0.007,0.003,1.91,63,31,2.41,231.74,19.51
MAYO,31,16,0.067,0.007,0.003,1.92,45,32,2.75,271.18,17.56
MAYO,31,17,0.068,0.007,0.004,1.91,49,32,2.30,230.99,18.31
MAYO,31,18,0.066,0.006,0.005,1.99,51,31,2.63,292.25,18.21
MAYO,31,19,0.064,0.007,0.006,2.03,56,30,1.90,273.03,19.37
MAYO,31,20,0.049,0.007,0.013,2.42,64,28,1.18,284.01,21.52
MAYO,31,21,0.033,0.007,0.017,2.52,102,27,2.00,210.76,25.89
MAYO,31,22,0.037,0.007,0.008,2.05,123,25,2.71,187.19,33.58
MAYO,31,23,0.038,0.007,0.006,1.94,88,24,2.67,203.38,34.95
