DATOS HORARIOS 2023_NATIVITAS,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
ENERO,28,10,0.003,0.006,0.012,NA,76,13.58,3.16,107.83,57.02
ENERO,28,11,0.003,0.007,0.011,NA,71,17.16,2.50,111.56,46.96
ENERO,28,12,0.004,0.007,0.007,NA,59,21.25,1.68,236.35,36.75
ENERO,28,13,0.005,0.006,0.005,NA,37,23.19,1.98,231.39,29.23
ENERO,28,14,0.008,0.005,0.006,NA,44,22.95,2.32,211.69,27.83
ENERO,28,15,0.010,0.005,0.005,NA,28,23.85,2.79,269.31,24.32
ENERO,28,16,0.014,0.005,0.004,NA,36,24.81,3.48,250.19,21.27
ENERO,28,17,0.012,0.005,0.005,NA,36,23.77,3.96,276.82,20.57
ENERO,28,18,0.014,0.005,0.008,NA,38,22.75,4.30,293.83,22.12
ENERO,28,19,0.009,0.005,0.012,NA,43,20.71,2.94,288.92,22.93
ENERO,28,20,0.004,0.005,0.018,NA,53,18.78,2.15,274.01,27.48
ENERO,28,21,0.003,0.005,0.017,NA,68,18.21,1.75,264.33,30.08
ENERO,28,22,0.003,0.005,0.017,NA,97,16.50,1.72,260.84,33.53
ENERO,28,23,0.003,0.005,0.017,NA,95,15.49,1.51,277.91,35.95
ENERO,29,0,0.004,0.005,0.016,NA,85,14.58,1.00,263.90,36.55
ENERO,29,1,0.005,0.005,0.015,NA,84,13.03,0.97,223.15,37.77
ENERO,29,2,0.005,0.005,0.015,NA,92,12.81,0.97,229.51,39.27
ENERO,29,3,0.005,0.005,0.013,NA,71,12.12,0.97,227.96,40.75
ENERO,29,4,0.006,0.005,0.010,NA,62,11.80,1.05,276.89,45.46
ENERO,29,5,0.008,0.005,0.009,NA,44,10.86,0.97,246.25,47.84
ENERO,29,6,0.011,0.006,0.012,NA,53,10.31,1.07,104.46,54.81
ENERO,29,7,0.008,0.005,0.012,NA,74,9.16,1.23,92.09,56.74
ENERO,29,8,0.006,0.005,0.012,NA,77,9.02,1.40,125.13,57.75
ENERO,29,9,0.005,0.005,0.012,NA,71,12.40,2.00,117.94,49.25
ENERO,29,10,0.005,0.006,0.010,NA,79,17.55,1.84,132.80,37.79
ENERO,29,11,0.005,0.009,0.006,NA,66,20.13,2.13,136.86,33.85
ENERO,29,12,0.006,0.010,0.005,NA,40,23.10,1.93,157.72,29.39
ENERO,29,13,0.007,0.008,0.004,NA,32,25.36,1.55,187.41,25.13
ENERO,29,14,0.009,0.006,0.004,NA,32,26.53,1.76,211.19,22.27
ENERO,29,15,0.010,0.006,0.004,NA,30,26.65,2.50,224.22,20.10
ENERO,29,16,0.011,0.005,0.004,NA,28,26.87,2.69,222.34,19.25
ENERO,29,17,0.011,0.005,0.004,NA,26,27.07,2.24,197.71,19.27
ENERO,29,18,0.011,0.005,0.005,NA,34,26.04,2.49,276.43,19.75
ENERO,29,19,0.009,0.005,0.014,NA,31,23.07,1.85,277.26,22.93
ENERO,29,20,0.006,0.005,0.025,NA,65,20.53,0.99,280.11,26.07
ENERO,29,21,0.005,0.006,0.022,NA,160,18.99,1.09,271.01,28.89
ENERO,29,22,0.007,0.006,0.020,NA,215,17.17,0.96,142.30,34.25
ENERO,29,23,0.006,0.006,0.020,NA,276,15.96,1.03,213.28,34.84
ENERO,30,0,0.006,0.006,0.019,NA,175,15.25,0.97,275.57,36.88
ENERO,30,1,0.007,0.006,0.016,NA,114,13.92,0.97,196.40,41.44
ENERO,30,2,0.009,0.006,0.016,NA,141,12.47,1.47,156.97,45.42
ENERO,30,3,0.006,0.006,0.015,NA,88,10.98,1.17,158.25,48.96
ENERO,30,4,0.005,0.005,0.014,NA,72,11.00,0.97,117.75,48.42
ENERO,30,5,0.005,0.006,0.013,NA,89,10.47,1.01,272.89,50.12
ENERO,30,6,0.006,0.006,0.011,NA,78,9.64,1.02,194.96,52.80
ENERO,30,7,0.006,0.006,0.013,NA,78,8.43,1.34,104.92,59.93
ENERO,30,8,0.005,0.005,0.014,NA,85,8.45,1.22,142.13,59.33
ENERO,30,9,0.004,0.007,0.014,NA,84,13.28,1.60,141.22,49.51
ENERO,30,10,0.004,0.007,0.017,NA,104,17.99,1.21,140.91,38.09
ENERO,30,11,0.004,0.007,0.016,NA,110,21.67,1.27,230.59,31.78
ENERO,30,12,0.004,0.006,0.012,NA,79,23.35,2.20,278.70,27.85
ENERO,30,13,0.005,0.005,0.006,NA,49,25.16,2.24,258.03,25.75
ENERO,30,14,0.009,0.005,0.005,NA,31,26.49,2.38,246.74,22.30
ENERO,30,15,0.010,0.009,0.004,NA,29,27.31,2.17,227.38,20.11
ENERO,30,16,NA,0.017,0.005,NA,39,28.08,1.90,204.82,18.49
ENERO,30,17,NA,0.006,0.005,NA,42,27.82,2.07,252.00,18.99
ENERO,30,18,NA,0.006,0.007,NA,44,26.80,2.14,281.88,19.31
ENERO,30,19,NA,0.005,0.021,NA,59,23.92,1.79,311.63,21.67
ENERO,30,20,NA,0.006,0.031,NA,102,20.69,0.96,293.72,24.32
ENERO,30,21,NA,0.007,0.029,NA,222,19.22,0.99,217.32,29.05
ENERO,30,22,NA,0.007,0.026,NA,310,18.10,1.60,227.06,32.71
ENERO,30,23,NA,0.006,0.020,NA,145,17.13,2.18,134.52,33.71
ENERO,31,0,NA,0.006,0.022,NA,127,15.77,1.14,146.14,36.79
ENERO,31,1,NA,0.007,0.021,NA,134,15.06,1.20,111.50,41.74
ENERO,31,2,NA,0.006,0.021,NA,104,13.96,2.03,128.95,45.41
ENERO,31,3,NA,0.006,0.018,NA,78,13.59,2.10,124.17,48.13
ENERO,31,4,NA,0.006,0.018,NA,50,12.72,1.39,98.73,52.07
ENERO,31,5,NA,0.006,0.019,NA,64,11.99,1.72,97.70,56.84
ENERO,31,6,NA,0.006,0.018,NA,70,11.17,1.88,89.50,61.27
ENERO,31,7,NA,0.005,0.018,NA,64,10.75,1.52,102.83,65.26
ENERO,31,8,NA,0.005,0.018,NA,76,10.49,1.77,106.30,66.57
ENERO,31,9,NA,0.005,0.017,NA,91,13.15,2.81,98.58,61.90
ENERO,31,10,NA,0.006,0.014,NA,95,16.42,2.97,89.26,53.52
ENERO,31,11,NA,0.006,0.008,NA,72,19.24,3.33,98.54,44.87
ENERO,31,12,NA,0.007,0.008,NA,64,22.25,2.18,116.39,37.68
ENERO,31,13,NA,0.020,0.007,NA,61,25.30,1.88,211.83,29.67
ENERO,31,14,NA,0.011,0.007,NA,53,26.52,2.06,246.98,25.96
ENERO,31,15,NA,0.007,0.006,NA,49,27.32,1.87,228.17,24.79
ENERO,31,16,NA,0.006,0.005,NA,51,28.18,1.87,210.83,22.59
ENERO,31,17,NA,0.006,0.005,NA,52,28.01,2.03,143.93,21.90
ENERO,31,18,NA,0.006,0.006,NA,53,26.76,1.57,117.00,22.42
ENERO,31,19,NA,0.008,0.015,NA,55,23.52,0.95,147.32,25.33
ENERO,31,20,NA,0.007,0.020,NA,114,21.61,2.00,156.41,30.41
ENERO,31,21,NA,0.006,0.009,NA,118,20.76,2.83,209.24,35.38
ENERO,31,22,NA,0.007,0.007,NA,97,19.31,2.22,237.15,44.40
ENERO,31,23,NA,0.007,0.009,NA,82,17.59,1.32,186.82,48.18
