DATOS HORARIOS 2023_NATIVITAS,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
MARZO,28,16,0.079,0.018,0.004,1.14,65,33,2.37,196.96,13.51
MARZO,28,17,0.080,0.012,0.003,1.08,74,33,2.48,185.60,13.29
MARZO,28,18,0.086,0.016,0.004,1.14,77,32,2.40,224.89,13.50
MARZO,28,19,0.069,0.012,0.008,1.35,90,29,2.07,248.61,13.94
MARZO,28,20,0.055,0.014,0.012,1.37,124,27,3.52,129.37,23.00
MARZO,28,21,0.039,0.007,0.006,1.15,353,24,6.49,90.79,42.07
MARZO,28,22,0.045,0.007,0.005,1.10,388,22,6.95,88.07,49.69
MARZO,28,23,0.042,0.017,0.006,1.06,205,21,5.57,85.26,52.92
MARZO,29,0,0.038,0.032,0.007,1.04,78,20,4.10,79.40,54.04
MARZO,29,1,0.038,0.015,0.004,1.02,42,20,4.36,92.19,54.67
MARZO,29,2,0.036,0.008,0.003,1.02,33,19,4.53,92.57,58.74
MARZO,29,3,0.035,0.008,0.003,1.03,34,18,4.65,91.74,61.84
MARZO,29,4,0.034,0.010,0.004,1.04,35,17,4.16,84.75,63.52
MARZO,29,5,0.032,0.028,0.007,1.06,47,17,3.60,74.34,66.36
MARZO,29,6,0.033,0.030,0.007,1.09,54,16,3.16,78.41,68.63
MARZO,29,7,0.024,0.011,0.006,1.21,54,16,3.48,101.51,69.39
MARZO,29,8,0.021,0.008,0.008,1.33,69,17,3.53,101.19,67.07
MARZO,29,9,0.026,0.007,0.007,1.30,74,19,4.74,102.34,60.98
MARZO,29,10,0.032,0.008,0.006,1.32,77,22,3.99,105.58,51.05
MARZO,29,11,0.043,0.009,0.005,1.24,65,24,3.27,116.91,39.57
MARZO,29,12,0.052,0.008,0.004,1.21,63,26,2.76,97.07,31.68
MARZO,29,13,0.056,0.008,0.003,1.16,59,29,2.33,195.78,26.28
MARZO,29,14,0.063,0.009,0.003,1.17,56,30,2.44,211.21,23.34
MARZO,29,15,0.065,0.010,0.003,1.18,64,31,2.68,224.89,21.39
MARZO,29,16,0.070,0.011,0.003,1.13,72,31,2.17,211.35,19.49
MARZO,29,17,0.078,0.022,0.004,1.17,69,31,2.01,172.40,16.75
MARZO,29,18,0.079,0.027,0.004,1.17,76,30,1.16,128.07,16.26
MARZO,29,19,0.076,0.029,0.010,1.50,78,28,1.60,271.62,18.87
MARZO,29,20,0.041,0.016,0.020,1.78,100,27,2.11,264.91,21.75
MARZO,29,21,0.037,0.087,0.006,1.29,103,25,4.69,73.37,31.17
MARZO,29,22,0.049,0.008,0.005,1.08,120,23,4.23,96.68,32.70
MARZO,29,23,0.039,0.019,0.007,1.35,103,18,4.04,199.90,60.55
MARZO,30,0,0.040,0.012,0.005,1.11,52,15,4.24,153.66,85.18
MARZO,30,1,0.030,0.017,0.008,1.12,45,17,1.30,145.37,76.94
MARZO,30,2,0.023,0.013,0.009,1.13,34,16,1.48,261.39,79.35
MARZO,30,3,0.026,0.009,0.011,1.16,28,16,1.31,142.59,79.77
MARZO,30,4,0.013,0.008,0.014,1.20,36,15,1.11,239.20,82.08
MARZO,30,5,0.005,0.008,0.018,1.19,38,15,1.74,281.10,81.74
MARZO,30,6,0.007,0.007,0.017,1.23,34,15,1.07,257.42,79.59
MARZO,30,7,0.007,0.008,0.019,1.67,48,14,1.04,250.99,80.53
MARZO,30,8,0.012,0.008,0.019,2.10,78,16,0.97,166.26,75.91
MARZO,30,9,0.022,0.008,0.014,1.71,83,21,1.23,275.27,61.62
MARZO,30,10,0.035,0.007,0.009,1.34,63,24,1.13,229.26,42.16
MARZO,30,11,0.042,0.007,0.006,1.26,43,26,2.08,253.59,33.51
MARZO,30,12,0.048,0.007,0.004,1.22,25,26,2.64,259.75,31.54
MARZO,30,13,0.051,0.007,0.004,1.26,38,26,2.83,275.11,30.04
MARZO,30,14,0.053,0.007,0.004,1.27,42,27,3.23,281.95,28.75
MARZO,30,15,0.055,0.007,0.004,1.25,57,27,2.62,256.97,27.48
MARZO,30,16,0.055,0.007,0.004,1.22,51,27,2.81,271.32,28.00
MARZO,30,17,0.053,0.007,0.005,1.23,51,28,2.92,276.86,26.20
MARZO,30,18,0.048,0.007,0.008,1.36,59,26,3.21,304.13,27.08
MARZO,30,19,0.043,0.007,0.010,1.47,48,25,1.89,261.59,29.47
MARZO,30,20,0.033,0.007,0.012,1.45,51,24,1.64,208.15,32.18
MARZO,30,21,0.034,0.007,0.009,1.35,70,23,2.48,224.17,33.85
MARZO,30,22,0.034,0.006,0.007,1.26,77,22,2.64,235.19,35.03
MARZO,30,23,0.032,0.006,0.007,1.24,75,21,2.65,245.03,37.82
MARZO,31,0,0.032,0.006,0.005,1.17,65,20,2.15,243.67,40.96
MARZO,31,1,0.025,0.006,0.008,1.20,64,19,1.71,289.70,44.47
MARZO,31,2,0.023,0.007,0.011,1.18,55,19,2.70,267.22,45.98
MARZO,31,3,0.027,0.006,0.006,1.14,48,18,2.01,278.63,46.34
MARZO,31,4,0.026,0.006,0.006,1.15,48,16,1.32,229.87,45.47
MARZO,31,5,0.028,0.006,0.004,1.14,41,15,1.81,222.71,45.00
MARZO,31,6,0.029,0.006,0.005,1.16,40,15,1.59,257.57,44.62
MARZO,31,7,0.018,0.006,0.011,1.39,47,14,1.54,286.95,48.14
MARZO,31,8,0.018,0.006,0.011,1.53,50,16,1.61,277.05,47.02
MARZO,31,9,0.034,0.006,0.013,1.57,66,21,1.35,277.38,35.76
MARZO,31,10,0.043,0.007,0.010,1.37,67,23,1.70,263.05,28.75
MARZO,31,11,0.050,0.006,0.005,1.27,55,25,1.89,265.94,22.84
MARZO,31,12,0.058,0.006,0.005,1.23,45,27,2.50,268.78,22.03
MARZO,31,13,0.056,0.006,0.004,1.23,51,28,2.74,245.79,20.93
MARZO,31,14,0.061,0.006,0.004,1.23,35,29,2.00,225.40,20.33
MARZO,31,15,0.066,0.007,0.003,1.19,41,30,1.97,157.90,18.83
MARZO,31,16,0.069,0.009,0.004,1.23,53,31,2.46,222.54,17.84
MARZO,31,17,0.071,0.012,0.005,1.22,57,30,2.75,264.54,18.26
MARZO,31,18,0.070,0.014,0.007,1.30,62,29,2.93,271.03,18.97
MARZO,31,19,0.054,0.008,0.010,1.44,62,27,3.31,308.55,20.17
MARZO,31,20,0.030,0.008,0.025,2.08,78,25,2.04,309.27,23.89
MARZO,31,21,0.011,0.008,0.033,2.38,88,24,1.48,315.97,26.14
MARZO,31,22,0.014,0.007,0.026,1.99,105,23,2.13,269.04,28.29
MARZO,31,23,0.018,0.006,0.020,1.73,109,21,1.19,200.86,29.58
