DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2023,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS ,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
JUNIO,14,5,0.024,0.031,0.014,0.276,32,22,0.018
JUNIO,14,6,0.028,0.031,0.014,0.288,36,23,0.018
JUNIO,14,7,0.017,0.029,0.014,0.342,40,25,0.024
JUNIO,14,8,0.013,0.027,0.014,0.414,56,27,0.024
JUNIO,14,9,0.023,0.025,0.014,0.463,73,29,0.020
JUNIO,14,10,0.044,0.027,0.014,0.492,74,29,0.016
JUNIO,14,11,0.071,0.031,0.014,0.509,73,29,0.012
JUNIO,14,12,0.076,0.037,0.014,0.524,64,28,0.009
JUNIO,14,13,0.091,0.045,0.015,0.534,57,25,0.010
JUNIO,14,14,0.079,0.052,0.016,0.544,53,24,0.012
JUNIO,14,15,0.073,0.059,0.016,0.496,54,15,0.011
JUNIO,14,16,0.071,0.066,0.016,0.429,48,10,0.011
JUNIO,14,17,0.067,0.071,0.016,0.386,37,11,0.011
JUNIO,14,18,0.066,0.074,0.016,0.364,35,10,0.011
JUNIO,14,19,0.067,0.074,0.015,0.351,32,13,0.012
JUNIO,14,20,0.056,0.071,0.015,0.365,31,20,0.018
JUNIO,14,21,0.024,0.063,0.016,0.402,40,24,0.020
JUNIO,14,22,0.013,0.055,0.016,0.432,39,24,0.019
JUNIO,14,23,0.028,0.049,0.015,0.440,40,31,0.013
JUNIO,15,0,0.024,0.043,0.015,0.467,40,35,0.015
JUNIO,15,1,0.016,0.037,0.015,0.516,54,52,0.019
JUNIO,15,2,0.024,0.032,0.014,0.536,71,55,0.012
JUNIO,15,3,0.035,0.028,0.013,0.539,65,43,0.008
JUNIO,15,4,0.030,0.024,0.013,0.518,35,36,0.008
JUNIO,15,5,0.025,0.024,0.013,0.472,43,33,0.009
JUNIO,15,6,0.022,0.026,0.013,0.426,43,29,0.010
JUNIO,15,7,0.018,0.024,0.013,0.417,39,27,0.012
JUNIO,15,8,0.019,0.024,0.013,0.401,22,22,0.013
JUNIO,15,9,0.027,0.025,0.013,0.361,41,24,0.011
JUNIO,15,10,0.040,0.027,0.013,0.349,45,24,0.010
JUNIO,15,11,0.057,0.030,0.012,0.361,49,30,0.010
JUNIO,15,12,0.065,0.034,0.012,0.374,59,45,0.009
JUNIO,15,13,0.063,0.039,0.011,0.383,62,34,0.009
JUNIO,15,14,0.064,0.044,0.010,0.401,55,25,0.011
JUNIO,15,15,0.067,0.050,0.010,0.403,55,18,0.010
JUNIO,15,16,0.072,0.057,0.010,0.408,56,16,0.012
JUNIO,15,17,0.069,0.062,0.010,0.411,54,18,0.012
JUNIO,15,18,0.065,0.065,0.010,0.422,66,20,0.013
JUNIO,15,19,0.046,0.064,0.010,0.431,55,21,0.015
JUNIO,15,20,0.016,0.058,0.010,0.469,65,26,0.021
JUNIO,15,21,0.023,0.053,0.011,0.476,244,29,0.014
JUNIO,15,22,0.023,0.048,0.011,0.484,146,31,0.015
JUNIO,15,23,0.031,0.043,0.011,0.486,95,39,0.011
JUNIO,16,0,0.023,0.037,0.011,0.489,68,38,0.014
JUNIO,16,1,0.019,0.031,0.011,0.493,60,38,0.015
JUNIO,16,2,0.019,0.025,0.011,0.482,59,38,0.017
JUNIO,16,3,0.014,0.021,0.011,0.467,53,37,0.019
JUNIO,16,4,0.011,0.020,0.011,0.427,56,34,0.019
JUNIO,16,5,0.012,0.019,0.011,0.422,52,35,0.020
JUNIO,16,6,0.022,0.019,0.011,0.402,50,32,0.012
JUNIO,16,7,0.013,0.017,0.011,0.421,49,32,0.018
JUNIO,16,8,0.015,0.016,0.011,0.444,52,28,0.017
JUNIO,16,9,0.019,0.016,0.011,0.474,66,28,0.023
JUNIO,16,10,0.041,0.018,0.011,0.501,94,31,0.017
JUNIO,16,11,0.061,0.024,0.012,0.519,77,30,0.014
JUNIO,16,12,0.072,0.032,0.013,0.523,78,32,0.011
JUNIO,16,13,0.061,0.038,0.013,0.524,109,27,0.008
JUNIO,16,14,0.063,0.043,0.013,0.521,76,22,0.008
JUNIO,16,15,0.065,0.050,0.013,0.500,41,15,0.010
JUNIO,16,16,0.068,0.056,0.013,0.472,47,15,0.011
JUNIO,16,17,0.069,0.062,0.014,0.442,46,18,0.012
JUNIO,16,18,0.082,0.068,0.014,0.408,46,22,0.009
JUNIO,16,19,0.076,0.069,0.014,0.383,51,25,0.011
JUNIO,16,20,0.058,0.068,0.014,0.391,56,32,0.017
JUNIO,16,21,0.039,0.065,0.012,0.408,58,34,0.017
JUNIO,16,22,0.028,0.061,0.013,0.442,54,37,0.018
JUNIO,16,23,0.030,0.056,0.013,0.454,56,42,0.012
JUNIO,17,0,0.028,0.051,0.013,0.459,61,37,0.012
JUNIO,17,1,0.031,0.047,0.013,0.451,56,36,0.014
