DATOS MÓVILES 2019_CRUZ ROJA,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
NOV,21,14,22.91,5.76,0.880,0.93,40,19
NOV,21,15,24.40,5.99,0.812,0.46,40,19
NOV,21,16,28.09,6.23,0.688,0.98,40,19
NOV,21,17,30.20,6.41,0.479,0.63,40,19
NOV,21,18,28.93,6.41,0.384,4.39,41,20
NOV,21,19,26.00,6.36,0.415,11.33,41,19
NOV,21,20,22.62,6.12,0.497,9.48,41,19
NOV,21,21,19.96,5.88,0.562,7.03,40,18
NOV,21,22,16.50,5.65,0.583,4.95,41,18
NOV,21,23,13.27,5.42,0.592,3.49,40,18
NOV,22,0,10.73,5.20,0.596,4.24,41,18
NOV,22,1,9.51,4.93,0.588,3.26,41,18
NOV,22,2,10.38,4.68,0.552,1.72,40,18
NOV,22,3,10.81,4.44,0.451,2.70,40,18
NOV,22,4,11.35,4.19,0.348,6.52,40,18
NOV,22,5,11.42,3.95,0.278,6.82,39,17
NOV,22,6,11.69,3.71,0.256,5.27,39,17
NOV,22,7,17.28,3.45,0.299,4.82,39,17
NOV,22,8,19.65,3.25,0.441,5.27,39,17
NOV,22,9,20.65,2.98,0.516,9.04,39,18
NOV,22,10,21.69,2.77,0.596,10.19,38,18
NOV,22,11,24.57,2.53,0.628,3.43,37,18
NOV,22,12,28.29,2.46,0.635,0.78,37,17
NOV,22,13,32.40,2.28,0.625,0.20,37,17
NOV,22,14,37.29,2.08,0.614,0.59,36,17
NOV,22,15,36.91,2.01,0.552,0.39,36,17
NOV,22,16,38.71,1.80,0.398,0.69,36,17
NOV,22,17,40.19,1.63,0.318,0.20,37,17
NOV,22,18,38.84,1.63,0.260,1.94,37,17
NOV,22,19,35.43,1.62,0.274,7.83,37,17
NOV,22,20,31.13,1.63,0.466,10.31,37,17
NOV,22,21,26.48,1.64,0.537,7.50,38,18
NOV,22,22,20.79,1.63,0.588,5.32,38,18
NOV,22,23,14.84,1.63,0.613,5.69,39,18
NOV,23,0,9.12,1.80,0.624,6.93,40,18
NOV,23,1,4.70,1.80,0.678,6.60,41,19
NOV,23,2,3.50,1.86,0.707,8.36,42,19
NOV,23,3,3.50,1.90,0.707,8.17,43,19
NOV,23,4,3.26,1.90,0.539,7.28,44,20
NOV,23,5,2.60,1.87,0.498,7.68,44,20
NOV,23,6,2.22,1.81,0.470,6.34,43,20
NOV,23,7,2.69,1.74,0.546,6.64,44,20
NOV,23,8,3.18,1.65,0.645,6.36,44,20
NOV,23,9,4.89,1.64,0.692,7.75,44,20
NOV,23,10,7.95,1.62,0.678,4.61,43,20
NOV,23,11,12.52,1.61,0.672,3.53,43,20
NOV,23,12,18.97,2.47,0.683,4.87,44,21
NOV,23,13,26.44,3.89,0.701,6.27,45,22
NOV,23,14,33.10,4.66,0.695,3.89,47,23
NOV,23,15,40.17,5.07,0.628,4.56,48,23
NOV,23,16,45.93,5.50,0.550,4.52,49,24
NOV,23,17,50.12,5.67,0.501,7.72,51,24
NOV,23,18,49.42,5.69,0.521,8.81,51,25
NOV,23,19,45.21,5.69,0.573,17.26,51,25
NOV,23,20,38.76,5.69,0.673,21.77,52,26
NOV,23,21,31.50,5.69,0.769,19.54,51,26
NOV,23,22,26.10,6.23,0.819,13.18,51,26
NOV,23,23,21.07,7.22,0.810,6.97,52,26
NOV,24,0,16.42,7.27,0.782,1.60,50,26
NOV,24,1,11.66,8.36,0.739,3.01,50,26
NOV,24,2,10.07,8.80,0.688,1.01,49,27
NOV,24,3,10.60,10.24,0.598,0.49,48,27
NOV,24,4,11.09,12.09,0.457,0.83,48,27
NOV,24,5,10.97,14.92,0.309,2.73,48,28
NOV,24,6,10.38,16.74,0.230,1.59,49,28
NOV,24,7,8.04,17.60,0.199,0.95,48,29
NOV,24,8,7.23,21.05,0.188,3.56,48,29
NOV,24,9,8.13,23.54,0.180,2.72,48,31
NOV,24,10,10.58,24.35,0.173,0.44,47,31
NOV,24,11,13.98,25.03,0.176,0.20,47,31
NOV,24,12,18.98,25.24,0.176,0.20,47,32
NOV,24,13,26.15,25.58,0.191,2.27,47,31
NOV,24,14,33.08,25.31,0.202,0.20,45,31
NOV,24,15,39.98,24.98,0.221,0.25,44,31
NOV,24,16,46.37,24.60,0.241,0.26,43,31
NOV,24,17,49.73,24.44,0.258,0.20,42,30
NOV,24,18,48.77,24.46,0.299,2.38,42,30
NOV,24,19,46.37,24.49,0.398,7.47,42,30
NOV,24,20,43.24,24.47,0.463,6.83,41,30
NOV,24,21,38.39,24.46,0.506,5.11,40,30
NOV,24,22,33.02,23.94,0.538,3.73,41,31
NOV,24,23,27.30,23.01,0.549,4.35,40,31
NOV,25,0,21.04,22.93,0.567,6.48,41,31
NOV,25,1,16.30,21.91,0.593,8.42,42,31
NOV,25,2,14.79,21.46,0.576,8.80,42,31
NOV,25,3,14.61,20.04,0.487,7.73,43,31
NOV,25,4,13.28,18.19,0.422,1.21,42,30
NOV,25,5,11.76,15.37,0.369,4.59,42,30
NOV,25,6,10.91,13.58,0.340,4.84,41,29
NOV,25,7,10.38,12.79,0.360,4.47,42,29
NOV,25,8,11.00,9.46,0.424,7.83,42,29
NOV,25,9,13.48,7.04,0.439,5.92,43,28
NOV,25,10,16.62,6.54,0.442,2.90,44,28
NOV,25,11,18.70,5.97,0.464,3.45,44,29
NOV,25,12,23.29,4.79,0.501,4.55,45,29
NOV,25,13,28.02,3.00,0.524,2.80,45,29
NOV,25,14,32.63,2.48,0.527,0.87,45,29
NOV,25,15,37.64,2.25,0.489,1.24,44,29
NOV,25,16,41.67,2.20,0.405,1.30,44,28
NOV,25,17,43.50,2.18,0.374,1.48,44,28
NOV,25,18,41.35,2.15,0.380,3.47,43,28
NOV,25,19,37.62,2.18,0.458,13.82,44,27
NOV,25,20,32.97,2.23,0.604,18.50,46,27
NOV,25,21,29.86,2.24,0.670,10.75,48,28
NOV,25,22,25.87,2.22,0.687,3.44,48,28
NOV,25,23,22.69,2.17,0.704,3.85,47,27
NOV,26,0,19.52,2.03,0.694,0.79,47,27
NOV,26,1,16.19,1.97,0.670,1.64,46,27
NOV,26,2,15.54,1.94,0.636,4.02,45,26
NOV,26,3,15.85,1.90,0.523,5.52,45,27
NOV,26,4,15.08,1.89,0.339,7.43,45,26
NOV,26,5,12.92,1.93,0.244,7.93,45,26
NOV,26,6,11.14,1.99,0.211,9.48,45,26
NOV,26,7,8.35,2.00,0.195,10.39,45,26
NOV,26,8,6.12,1.96,0.261,11.45,45,26
NOV,26,9,5.97,1.89,0.346,11.09,45,25
NOV,26,10,8.00,1.58,0.375,5.32,45,25
NOV,26,11,11.86,1.48,0.385,1.36,45,24
NOV,26,12,15.95,1.43,0.399,0.70,44,23
NOV,26,13,20.02,1.39,0.407,0.20,45,23
NOV,26,14,24.50,1.37,0.423,0.20,45,22
NOV,26,15,29.30,1.36,0.433,1.01,46,22
NOV,26,16,33.83,1.35,0.371,0.55,48,22
NOV,26,17,35.46,1.34,0.288,0.20,48,23
NOV,26,18,33.07,1.33,0.305,3.02,48,23
NOV,26,19,28.91,1.27,0.454,11.05,48,23
NOV,26,20,24.60,1.21,0.636,11.27,47,23
NOV,26,21,20.33,1.19,0.781,11.17,47,23
NOV,26,22,15.70,1.19,0.847,8.64,47,23
NOV,26,23,10.90,1.19,0.925,8.23,49,23
NOV,27,0,6.21,1.19,1.020,7.50,51,24
NOV,27,1,3.36,1.19,1.095,6.73,53,24
NOV,27,2,2.66,1.20,1.065,6.17,55,25
NOV,27,3,2.71,1.22,0.911,4.70,56,25
NOV,27,4,2.81,1.24,0.721,3.82,57,26
NOV,27,5,2.67,1.30,0.599,3.32,59,26
NOV,27,6,2.61,1.25,0.554,2.41,59,27
NOV,27,7,2.61,1.64,0.504,3.62,60,28
NOV,27,8,3.15,1.81,0.497,3.69,60,28
NOV,27,9,3.54,1.87,0.512,3.98,60,29
NOV,27,10,5.29,2.26,0.566,4.65,61,29
NOV,27,11,8.50,2.82,0.610,6.66,62,30
NOV,27,12,15.08,3.48,0.657,7.70,64,31
NOV,27,13,23.57,3.94,0.657,5.29,64,32
NOV,27,14,31.08,4.17,0.662,5.33,66,33
NOV,27,15,37.15,4.31,0.651,4.76,66,34
NOV,27,16,41.72,4.39,0.596,5.11,64,34
NOV,27,17,45.02,4.43,0.555,6.82,65,34
NOV,27,18,45.26,4.45,0.566,8.36,65,34
NOV,27,19,43.16,4.46,0.633,12.00,65,34
NOV,27,20,37.00,4.46,0.682,10.65,64,35
NOV,27,21,29.96,4.47,0.756,11.29,63,34
NOV,27,22,24.12,4.48,0.770,10.15,62,34
NOV,27,23,18.89,4.47,0.771,7.91,61,34
NOV,28,0,15.77,4.47,0.783,11.30,59,33
NOV,28,1,13.85,4.53,0.755,6.96,58,33
NOV,28,2,13.96,5.68,0.692,6.77,57,32
NOV,28,3,14.19,7.73,0.579,4.32,56,33
NOV,28,4,15.61,10.71,0.478,4.12,57,33
NOV,28,5,16.27,14.62,0.373,5.07,57,35
NOV,28,6,16.58,18.11,0.317,4.60,58,36
NOV,28,7,17.48,21.78,0.278,5.19,59,37
NOV,28,8,17.35,24.35,0.237,6.23,61,38
NOV,28,9,17.95,25.82,0.218,2.36,61,40
NOV,28,10,19.90,26.70,0.207,2.03,60,40
NOV,28,11,23.60,26.86,0.203,0.20,59,40
NOV,28,12,27.97,26.92,0.209,0.20,58,40
NOV,28,13,32.12,26.77,0.228,1.53,58,40
NOV,28,14,36.17,26.58,0.256,1.89,57,39
NOV,28,15,39.76,26.44,0.266,0.20,56,38
NOV,28,16,44.78,26.38,0.281,1.22,56,38
NOV,28,17,48.18,26.36,0.307,0.20,55,38
NOV,28,18,45.27,26.34,0.349,4.17,56,38
NOV,28,19,40.30,26.34,0.553,18.07,57,38
NOV,28,20,34.07,26.35,0.694,18.09,59,38
NOV,28,21,28.12,26.38,0.923,18.68,62,38
NOV,28,22,22.54,26.38,1.077,13.44,65,39
NOV,28,23,17.30,26.39,1.173,10.90,67,39
NOV,29,0,10.44,26.39,1.227,11.15,68,40
NOV,29,1,4.38,26.33,1.250,9.61,69,40
NOV,29,2,3.45,25.18,1.238,8.10,70,41
NOV,29,3,3.78,23.12,1.044,5.58,70,40
NOV,29,4,4.40,20.13,0.899,3.54,69,40
NOV,29,5,4.42,16.14,0.651,2.79,67,37
NOV,29,6,4.00,12.72,0.469,2.70,66,36
NOV,29,7,4.14,9.02,0.358,3.81,65,35
NOV,29,8,4.68,7.46,0.274,3.65,63,33
NOV,29,9,6.32,6.20,0.247,2.85,62,32
NOV,29,10,8.88,5.60,0.213,0.98,62,32
NOV,29,11,13.24,5.75,0.205,1.53,62,32
NOV,29,12,20.09,6.04,0.241,2.51,63,33
NOV,29,13,28.78,6.13,0.249,1.27,63,33
NOV,29,14,36.93,6.25,0.269,1.93,64,34
NOV,29,15,45.84,6.31,0.294,4.52,64,34
NOV,29,16,53.22,6.35,0.294,0.20,65,34
NOV,29,17,56.70,6.36,0.280,2.18,66,35
NOV,29,18,55.64,6.40,0.320,8.63,65,35
NOV,29,19,50.79,6.43,0.506,18.67,64,35
NOV,29,20,43.24,6.50,0.695,22.28,64,36
NOV,29,21,34.38,6.52,1.003,18.26,64,36
NOV,29,22,27.23,6.54,1.120,15.73,63,36
NOV,29,23,18.82,6.54,1.146,8.81,62,36
NOV,30,0,10.90,6.53,1.180,8.30,62,36
NOV,30,1,5.81,6.56,1.220,10.54,62,35
NOV,30,2,4.08,6.56,1.190,9.81,62,36
NOV,30,3,4.17,6.59,1.047,10.96,62,35
NOV,30,4,4.24,6.62,0.886,9.31,62,35
NOV,30,5,4.11,6.67,0.603,8.36,64,36
NOV,30,6,3.47,6.67,0.495,7.89,65,36
NOV,30,7,3.53,6.30,0.486,7.69,65,36
NOV,30,8,4.13,5.10,0.544,7.94,66,35
NOV,30,9,5.67,4.88,0.569,9.00,67,35
NOV,30,10,9.96,4.39,0.609,8.65,69,35
NOV,30,11,15.42,3.63,0.602,6.59,70,36
NOV,30,12,22.15,2.68,0.565,5.30,69,36
NOV,30,13,29.83,2.30,0.535,1.33,69,35
NOV,30,14,38.37,2.17,0.521,3.05,68,34
NOV,30,15,45.47,2.11,0.479,0.52,67,33
NOV,30,16,50.53,2.07,0.405,1.53,67,33
NOV,30,17,54.35,2.03,0.351,3.67,66,33
NOV,30,18,51.33,1.99,0.330,4.42,66,32
NOV,30,19,45.77,1.96,0.482,15.43,65,32
NOV,30,20,38.97,1.92,0.709,16.95,64,32
NOV,30,21,31.26,1.88,0.935,13.66,63,31
NOV,30,22,22.41,1.90,1.214,14.03,63,31
NOV,30,23,14.66,1.89,1.337,12.35,65,31
