DATOS MÓVILES 2019_CRUZ ROJA,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
JUL,4,17,45.42,23.68,0.627,3.63,37,26
JUL,4,18,44.58,23.75,0.546,5.18,38,26
JUL,4,19,41.01,23.83,0.480,8.50,38,27
JUL,4,20,35.11,23.39,0.495,12.37,39,27
JUL,4,21,28.08,23.38,0.520,17.10,39,27
JUL,4,22,21.85,21.93,0.500,15.10,40,28
JUL,4,23,18.09,20.61,0.490,12.29,39,27
JUL,5,0,15.23,17.96,0.456,4.50,39,27
JUL,5,1,12.76,15.35,0.441,3.23,39,26
JUL,5,2,11.41,14.97,0.420,3.72,38,26
JUL,5,3,11.75,14.78,0.386,2.59,38,26
JUL,5,4,13.97,14.51,0.334,2.44,37,25
JUL,5,5,15.17,14.34,0.270,1.05,35,25
JUL,5,6,14.64,14.21,0.231,3.91,34,24
JUL,5,7,12.17,14.11,0.254,11.04,32,24
JUL,5,8,10.04,13.98,0.293,9.31,30,23
JUL,5,9,9.01,12.60,0.322,6.69,28,22
JUL,5,10,9.49,9.70,0.356,8.86,27,21
JUL,5,11,10.30,9.18,0.435,4.24,26,20
JUL,5,12,11.12,10.60,0.456,4.57,27,20
JUL,5,13,13.19,10.86,0.484,5.37,28,20
JUL,5,14,16.75,10.86,0.489,4.74,28,20
JUL,5,15,20.63,11.43,0.455,2.96,28,20
JUL,5,16,25.04,11.05,0.407,0.20,28,20
JUL,5,17,29.16,10.90,0.385,2.90,27,19
JUL,5,18,31.37,10.83,0.362,3.62,27,19
JUL,5,19,30.45,10.76,0.317,8.21,26,19
JUL,5,20,29.37,10.70,0.324,10.10,26,18
JUL,5,21,28.30,10.63,0.311,4.82,27,18
JUL,5,22,25.69,10.78,0.330,0.94,27,18
JUL,5,23,22.62,12.49,0.388,4.15,28,18
JUL,6,0,18.64,14.38,0.388,3.90,29,19
JUL,6,1,14.52,17.28,0.411,5.26,29,19
JUL,6,2,11.12,22.08,0.531,3.57,31,20
JUL,6,3,11.03,24.87,0.621,4.25,32,20
JUL,6,4,10.71,25.54,0.603,0.57,33,21
JUL,6,5,10.09,26.30,0.637,0.21,34,22
JUL,6,6,10.27,26.67,0.609,0.41,35,22
JUL,6,7,9.96,27.81,0.628,3.12,35,22
JUL,6,8,12.02,29.31,0.665,5.48,36,23
JUL,6,9,14.51,31.01,0.648,0.77,37,24
JUL,6,10,17.79,31.13,0.531,1.48,37,24
JUL,6,11,20.87,30.86,0.442,1.16,36,23
JUL,6,12,24.95,30.43,0.448,2.98,35,23
JUL,6,13,28.64,31.07,0.398,3.13,35,23
JUL,6,14,32.98,30.55,0.422,3.40,36,23
JUL,6,15,36.41,30.39,0.342,2.71,36,22
JUL,6,16,37.66,31.37,0.367,1.51,36,22
JUL,6,17,38.12,31.68,NA,0.77,36,22
JUL,6,18,36.66,31.72,NA,1.42,36,22
JUL,6,19,33.78,31.72,NA,1.45,36,22
JUL,6,20,29.77,31.72,NA,1.22,36,22
JUL,6,21,25.83,31.74,NA,0.70,35,22
JUL,6,22,21.31,31.52,NA,0.93,35,22
JUL,6,23,18.15,30.98,NA,2.15,34,21
JUL,7,0,14.92,31.16,NA,3.52,34,21
JUL,7,1,12.85,29.73,NA,4.26,33,21
JUL,7,2,11.54,25.00,NA,0.20,32,20
JUL,7,3,10.77,22.87,NA,1.97,31,20
JUL,7,4,10.79,24.07,NA,3.79,31,19
JUL,7,5,10.02,23.69,NA,0.20,30,19
JUL,7,6,9.07,25.52,NA,5.59,31,19
JUL,7,7,8.89,26.16,NA,5.17,31,20
JUL,7,8,10.27,27.80,NA,2.91,31,20
JUL,7,9,11.50,29.50,NA,2.07,31,20
JUL,7,10,13.88,30.19,NA,2.17,31,20
JUL,7,11,17.07,30.54,NA,1.60,31,20
