DATOS MÓVILES 2019_CRUZ ROJA,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
SEP,20,18,56.22,4.57,0.253,1.30,21,17
SEP,20,19,51.14,4.62,0.281,5.29,21,17
SEP,20,20,45.00,4.64,0.322,5.62,21,18
SEP,20,21,38.54,4.67,0.340,4.32,21,18
SEP,20,22,36.32,4.70,0.345,3.27,22,18
SEP,20,23,32.76,4.54,0.362,4.82,22,19
SEP,21,0,28.36,4.41,0.374,3.78,20,19
SEP,21,1,24.62,4.35,0.393,5.77,20,19
SEP,21,2,20.85,4.33,0.399,6.63,20,19
SEP,21,3,18.17,4.32,0.376,7.92,20,19
SEP,21,4,15.29,4.35,0.346,10.27,21,19
SEP,21,5,11.93,4.37,0.332,8.99,21,20
SEP,21,6,8.86,4.34,0.350,8.13,22,20
SEP,21,7,6.34,4.35,0.383,8.70,22,20
SEP,21,8,4.77,4.71,0.404,5.17,22,21
SEP,21,9,6.11,4.76,0.416,3.75,22,21
SEP,21,10,9.16,4.16,0.415,0.97,22,20
SEP,21,11,14.22,3.89,0.414,1.83,21,20
SEP,21,12,20.70,3.87,0.414,3.42,21,20
SEP,21,13,27.27,3.91,0.408,2.04,22,20
SEP,21,14,33.92,3.84,0.390,3.01,21,20
SEP,21,15,40.29,3.62,0.350,2.02,21,20
SEP,21,16,45.79,3.57,0.319,1.33,21,20
SEP,21,17,48.62,3.61,0.291,1.60,21,20
SEP,21,18,50.48,3.61,0.284,1.67,21,19
SEP,21,19,49.03,3.65,0.279,2.68,20,19
SEP,21,20,45.10,3.68,0.274,4.67,20,19
SEP,21,21,41.14,3.65,0.265,2.06,20,19
SEP,21,22,36.39,3.75,0.245,1.29,20,19
SEP,21,23,31.91,4.46,0.232,2.33,21,19
SEP,22,0,28.86,4.72,0.221,2.22,21,19
SEP,22,1,25.71,4.83,0.217,0.64,22,19
SEP,22,2,22.47,5.07,0.216,0.89,22,19
SEP,22,3,21.43,5.16,0.209,1.37,23,19
SEP,22,4,21.32,5.43,0.192,1.90,22,18
SEP,22,5,20.35,5.72,0.187,1.10,22,18
SEP,22,6,19.47,5.79,0.201,3.06,22,18
SEP,22,7,17.58,5.85,0.242,5.54,21,18
SEP,22,8,15.74,5.45,0.330,8.08,21,17
SEP,22,9,16.34,5.26,0.378,6.33,21,17
SEP,22,10,17.87,5.24,0.388,0.86,21,17
SEP,22,11,19.39,5.14,0.389,0.31,21,17
SEP,22,12,21.27,5.22,0.401,1.09,20,17
SEP,22,13,24.17,4.97,0.412,0.58,20,16
SEP,22,14,27.82,4.79,0.406,0.77,19,16
SEP,22,15,32.71,4.66,0.370,0.20,19,16
SEP,22,16,36.94,4.61,0.287,0.38,19,16
SEP,22,17,38.41,4.44,0.252,0.78,19,15
SEP,22,18,38.35,4.29,0.253,1.37,19,16
SEP,22,19,37.19,4.20,0.262,3.46,18,15
SEP,22,20,35.94,4.15,0.268,3.94,18,15
SEP,22,21,34.01,4.23,0.265,2.08,18,15
SEP,22,22,31.61,4.47,0.257,1.87,18,15
SEP,22,23,27.97,4.21,0.251,1.78,17,14
SEP,23,0,24.32,4.91,0.246,3.16,17,14
SEP,23,1,19.84,5.73,0.238,2.74,16,14
SEP,23,2,17.87,6.14,0.227,3.21,17,14
SEP,23,3,17.21,6.53,0.208,1.66,15,14
SEP,23,4,16.89,6.43,0.190,1.51,15,14
SEP,23,5,16.39,6.11,0.182,1.05,15,14
SEP,23,6,14.31,6.07,0.198,3.36,15,14
SEP,23,7,14.39,6.01,0.257,10.06,15,13
SEP,23,8,16.33,6.11,0.292,5.62,14,13
SEP,23,9,20.48,6.00,0.307,2.06,13,12
SEP,23,10,23.13,5.96,0.316,0.54,13,12
SEP,23,11,25.79,5.97,0.326,0.58,13,12
SEP,23,12,28.15,5.74,0.334,0.20,13,12
SEP,23,13,31.50,5.70,0.343,0.20,13,11
SEP,23,14,37.08,5.71,0.337,0.20,13,11
SEP,23,15,41.70,5.77,0.294,1.14,13,11
SEP,23,16,44.27,5.82,0.274,1.38,14,11
SEP,23,17,45.39,5.85,0.264,0.68,14,11
SEP,23,18,45.38,5.88,0.266,2.01,14,11
SEP,23,19,44.12,5.92,0.279,4.34,14,11
SEP,23,20,42.61,5.93,0.286,3.22,14,11
SEP,23,21,40.71,5.84,0.281,1.11,14,11
SEP,23,22,37.86,5.48,0.268,0.20,14,11
SEP,23,23,33.38,5.36,0.253,1.75,14,10
SEP,24,0,28.73,5.50,0.236,3.00,15,10
SEP,24,1,24.40,5.22,0.228,2.63,15,10
SEP,24,2,20.17,5.35,0.216,3.08,15,10
SEP,24,3,17.35,5.83,0.193,2.94,15,11
SEP,24,4,14.42,6.36,0.178,3.44,15,11
SEP,24,5,11.42,6.61,0.174,5.64,16,11
SEP,24,6,8.71,6.68,0.224,7.22,16,11
SEP,24,7,7.52,6.68,0.406,8.74,18,11
SEP,24,8,7.36,6.55,0.566,9.37,19,13
SEP,24,9,9.33,6.96,0.648,9.61,21,13
SEP,24,10,14.39,7.29,0.668,3.93,22,14
SEP,24,11,19.45,7.34,0.668,0.20,23,14
SEP,24,12,25.38,7.71,0.674,1.23,23,14
SEP,24,13,31.14,8.40,0.685,3.09,24,14
SEP,24,14,38.45,9.15,0.654,2.42,24,15
SEP,24,15,46.36,9.54,0.486,1.94,25,16
SEP,24,16,53.13,9.66,0.325,0.20,26,16
SEP,24,17,57.19,9.72,0.247,0.20,27,17
SEP,24,18,57.03,9.71,0.238,1.52,27,17
SEP,24,19,52.15,9.68,0.283,9.10,28,18
SEP,24,20,47.24,9.71,0.409,20.65,29,18
SEP,24,21,43.46,9.74,0.461,14.18,30,19
SEP,24,22,36.75,9.76,0.477,6.01,31,20
SEP,24,23,29.19,9.43,0.482,12.39,32,20
SEP,25,0,23.35,8.43,0.494,10.97,33,21
SEP,25,1,18.31,7.81,0.498,3.68,33,21
SEP,25,2,13.58,7.07,0.488,2.26,33,22
SEP,25,3,12.51,6.14,0.449,8.91,33,22
SEP,25,4,12.04,5.51,0.324,11.64,34,22
SEP,25,5,9.74,5.26,0.271,4.20,34,22
SEP,25,6,8.95,5.15,0.284,9.15,34,22
SEP,25,7,8.31,5.11,0.420,9.99,35,22
SEP,25,8,6.33,5.07,0.510,8.55,34,22
SEP,25,9,5.91,4.65,0.599,9.02,34,22
SEP,25,10,9.33,4.18,0.642,4.48,34,22
SEP,25,11,13.87,3.97,0.660,0.75,34,22
SEP,25,12,17.83,3.55,0.680,1.37,34,22
SEP,25,13,23.89,2.80,0.695,1.58,34,22
SEP,25,14,32.10,2.01,0.669,1.31,34,22
SEP,25,15,40.51,1.56,0.535,1.52,34,21
SEP,25,16,47.76,1.40,0.459,2.22,34,21
SEP,25,17,50.62,1.34,0.387,3.10,34,21
SEP,25,18,50.43,1.31,0.371,1.80,35,21
SEP,25,19,49.04,1.44,0.367,2.66,36,22
SEP,25,20,46.79,1.42,0.375,4.45,36,22
SEP,25,21,43.33,1.42,0.365,2.49,34,21
SEP,25,22,37.51,1.48,0.360,3.23,33,21
SEP,25,23,30.91,1.47,0.348,3.76,32,21
SEP,26,0,24.52,1.39,0.322,3.41,31,20
SEP,26,1,20.51,1.38,0.301,5.60,31,20
SEP,26,2,18.19,1.35,0.277,7.74,32,20
SEP,26,3,16.63,1.34,0.258,1.97,32,21
SEP,26,4,16.76,1.22,0.231,0.23,31,21
SEP,26,5,16.49,1.20,0.234,0.98,31,21
SEP,26,6,15.79,1.18,0.266,5.61,31,21
SEP,26,7,15.27,1.16,0.375,9.04,30,20
SEP,26,8,15.85,1.15,0.518,9.21,30,20
SEP,26,9,17.62,1.12,0.607,6.90,30,20
SEP,26,10,20.57,1.10,0.650,3.16,29,20
SEP,26,11,24.30,1.09,0.687,2.09,28,20
SEP,26,12,27.57,1.09,0.718,3.77,28,20
SEP,26,13,31.25,1.08,0.729,2.44,28,19
SEP,26,14,36.36,1.06,0.728,4.05,28,19
SEP,26,15,42.82,1.14,0.645,4.42,28,19
SEP,26,16,47.45,1.36,0.531,4.10,27,19
SEP,26,17,50.35,2.48,0.458,4.98,28,19
SEP,26,18,49.16,3.11,0.431,4.01,27,20
SEP,26,19,45.61,3.57,0.438,10.31,26,20
SEP,26,20,42.66,3.83,0.484,16.56,26,20
SEP,26,21,39.27,3.82,0.496,9.23,27,21
SEP,26,22,33.48,3.77,0.480,8.21,28,21
SEP,26,23,26.06,3.87,0.480,13.17,28,21
SEP,27,0,21.60,4.30,0.476,13.60,29,21
SEP,27,1,18.32,4.73,0.465,4.03,29,22
SEP,27,2,17.75,5.45,0.445,3.88,29,22
SEP,27,3,18.23,6.06,0.404,2.46,29,22
SEP,27,4,17.25,6.93,0.326,1.70,29,22
SEP,27,5,16.00,7.47,0.290,2.89,29,22
SEP,27,6,14.98,7.65,0.280,5.80,28,22
SEP,27,7,14.66,7.70,0.327,11.18,28,22
SEP,27,8,13.13,7.80,0.393,10.86,28,22
SEP,27,9,14.64,8.58,0.434,6.47,28,22
SEP,27,10,16.21,8.72,0.446,0.78,28,22
SEP,27,11,19.11,9.04,0.456,1.07,28,23
SEP,27,12,22.97,9.64,0.476,2.44,29,22
SEP,27,13,27.38,9.85,0.480,1.08,29,23
SEP,27,14,33.68,10.20,0.473,2.10,28,23
SEP,27,15,40.11,10.51,0.403,2.21,28,23
SEP,27,16,46.06,10.70,0.320,2.26,28,23
SEP,27,17,48.30,10.13,0.278,2.30,27,22
SEP,27,18,49.04,9.91,0.284,3.49,27,22
SEP,27,19,47.30,9.44,0.301,5.82,27,22
SEP,27,20,43.63,9.27,0.313,8.35,27,21
SEP,27,21,40.02,9.27,0.314,2.92,26,21
SEP,27,22,35.18,9.48,0.304,2.11,26,21
SEP,27,23,30.26,10.10,0.299,4.10,25,20
SEP,28,0,25.96,10.23,0.298,3.07,25,19
SEP,28,1,22.73,10.15,0.289,1.83,24,19
SEP,28,2,19.90,9.58,0.271,0.20,24,19
SEP,28,3,18.62,8.96,0.241,0.20,23,18
SEP,28,4,16.84,8.10,0.201,0.23,23,18
SEP,28,5,15.22,7.69,0.193,3.80,22,17
SEP,28,6,14.35,7.57,0.199,4.46,22,17
SEP,28,7,12.84,7.59,0.227,6.71,21,17
SEP,28,8,11.82,7.84,0.284,9.06,21,17
SEP,28,9,10.77,7.52,0.302,2.73,21,16
SEP,28,10,10.74,7.69,0.313,1.12,20,16
SEP,28,11,11.52,7.69,0.328,1.53,20,16
SEP,28,12,13.83,7.96,0.344,2.45,20,16
SEP,28,13,16.40,8.27,0.357,2.01,20,16
SEP,28,14,19.44,8.51,0.359,2.01,20,15
SEP,28,15,23.35,8.32,0.335,1.33,20,16
SEP,28,16,26.12,8.12,0.277,0.93,20,15
SEP,28,17,27.59,7.75,0.264,0.94,20,15
SEP,28,18,27.32,7.71,0.268,1.62,19,14
SEP,28,19,26.29,7.57,0.261,1.30,19,14
SEP,28,20,25.29,7.91,0.257,2.19,19,14
SEP,28,21,23.72,8.47,0.256,2.93,18,15
SEP,28,22,21.78,9.31,0.248,3.67,18,15
SEP,28,23,20.55,10.06,0.241,3.20,19,15
SEP,29,0,19.64,10.12,0.239,2.46,19,16
SEP,29,1,19.07,9.99,0.237,1.95,18,16
SEP,29,2,19.74,10.12,0.226,1.85,18,16
SEP,29,3,20.55,10.43,0.220,1.67,19,15
SEP,29,4,21.45,10.60,0.209,1.01,18,15
SEP,29,5,22.56,10.47,0.195,0.27,18,15
SEP,29,6,23.25,10.44,0.188,0.20,18,15
SEP,29,7,22.76,10.61,0.188,1.12,17,15
SEP,29,8,22.61,10.74,0.185,1.47,17,15
SEP,29,9,21.75,10.53,0.184,0.20,16,14
SEP,29,10,20.98,11.46,0.181,0.66,16,14
SEP,29,11,20.72,13.21,0.179,1.35,17,14
SEP,29,12,20.17,13.07,0.179,0.20,17,14
SEP,29,13,20.74,13.42,0.179,0.30,16,14
SEP,29,14,21.67,13.31,0.179,0.20,16,14
SEP,29,15,20.68,13.38,0.188,0.20,16,14
SEP,29,16,19.82,13.33,0.196,0.20,17,14
SEP,29,17,18.95,13.27,0.213,1.21,16,14
SEP,29,18,17.52,13.01,0.243,1.79,16,14
SEP,29,19,15.74,13.47,0.263,2.57,15,14
SEP,29,20,13.49,13.33,0.283,1.32,15,14
SEP,29,21,10.08,13.53,0.303,1.28,15,13
SEP,29,22,6.82,13.83,0.313,0.63,15,13
SEP,29,23,5.69,13.72,0.307,0.20,14,13
SEP,30,0,4.21,14.17,0.306,1.67,14,13
SEP,30,1,3.57,14.09,0.309,2.64,15,14
SEP,30,2,3.30,13.91,0.295,1.87,15,14
SEP,30,3,2.66,13.68,0.287,0.72,15,14
SEP,30,4,2.59,13.55,0.281,1.21,15,14
SEP,30,5,2.73,13.58,0.283,3.11,15,14
SEP,30,6,2.69,13.59,0.305,3.59,15,15
SEP,30,7,2.61,13.37,0.389,5.35,16,15
SEP,30,8,2.55,13.02,0.459,4.60,16,15
SEP,30,9,2.61,13.31,0.506,3.18,16,15
SEP,30,10,3.20,12.22,0.541,2.39,16,16
SEP,30,11,3.95,10.23,0.569,2.47,15,15
SEP,30,12,4.72,9.89,0.619,5.05,16,14
SEP,30,13,5.76,9.17,0.704,5.53,16,14
SEP,30,14,7.34,8.75,0.735,3.82,16,14
SEP,30,15,9.33,8.47,0.701,3.08,15,14
SEP,30,16,11.12,8.28,0.657,2.21,14,14
SEP,30,17,12.61,8.16,0.623,2.48,15,14
SEP,30,18,12.88,8.06,0.616,2.88,15,14
SEP,30,19,12.51,7.59,0.631,4.17,15,14
SEP,30,20,11.65,7.29,0.617,6.49,15,13
SEP,30,21,10.43,6.53,0.563,6.76,15,13
SEP,30,22,8.92,5.37,0.529,5.69,15,13
SEP,30,23,6.93,4.77,0.487,2.72,15,13
