DATOS HORARIOS 2017_NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
ABR,6,5,10.69,1.31,0.032,1.7,59.51,3.99,81.32,13.6,72.9,624.42,9.76
ABR,6,6,6.77,1.3,0.112,3.06,66.76,3.37,82.09,12.97,75.67,624.74,6.32
ABR,6,7,2,1.42,0.232,5.75,69.81,3.27,92.75,12.73,76.03,625.28,25.4
ABR,6,8,6.93,1.62,0.322,11.48,63.5,3.71,92.15,14.28,71.19,625.9,159.31
ABR,6,9,15.2,1.53,0.232,8.5,57.21,4.89,85.28,16.92,61.21,626.56,403.34
ABR,6,10,19.45,1.52,0.162,5.9,56.63,5.77,91.83,18.86,53.89,626.78,651.39
ABR,6,11,24.18,1.59,0.152,4.63,57.77,4.93,91.24,21.27,46.17,626.6,865.61
ABR,6,12,30.91,1.47,0.122,3.76,41.05,3.84,97.16,23.83,34.54,626.2,1004
ABR,6,13,35.72,1.6,0.102,3.27,51.12,3.24,131.44,25.85,26.19,625.26,1073.99
ABR,6,14,39.05,1.21,0.052,1.79,41.93,2.4,147.04,27.62,22.09,624.52,1021.71
ABR,6,15,41.79,2.62,0.062,1.7,66.07,2.61,255.9,28.73,19.74,623.79,759.67
ABR,6,16,39.24,2.36,0.092,1.7,47.24,3.56,277.8,28.97,17.87,623.23,774.17
ABR,6,17,41.1,2.27,0.122,2.46,50.39,3.58,287.32,28.18,18.07,622.85,426.32
ABR,6,18,38.33,2.42,0.202,4.02,58.35,3.59,287.11,27.68,18.53,622.77,284.09
ABR,6,19,33.3,2.71,0.302,6.04,66.31,3.09,297.24,26.26,20.94,622.91,65.15
ABR,6,20,14.36,3.62,0.842,11.1,92.52,1.61,281.9,24.01,23.55,623.28,24.03
ABR,6,21,10.96,6.11,0.652,17.05,143.84,3.75,47.28,22.24,28.4,624.11,20.86
ABR,6,22,19.14,12.41,0.232,10.99,77.03,4.11,86.34,20.11,33.94,625.14,14.92
ABR,6,23,20.5,4.1,0.122,6.7,84.2,5.12,77.75,17.72,41.14,625.8,8.17
ABR,7,0,20.52,4.32,0.062,4.82,61.83,3.81,80.64,17.07,43.09,625.92,15.55
ABR,7,1,18.15,4.45,0.042,3.84,46.01,3.17,88.87,15.39,47.78,625.82,12.22
ABR,7,2,17.28,4.53,0.022,3.43,41.8,3.3,87.63,14.67,49.6,625.68,6.84
ABR,7,3,16.54,4.58,0.012,3.26,43.95,3.28,94.11,13.87,52.47,625.67,13.43
ABR,7,4,13.79,3.98,0.012,3.6,43.24,3.15,104.83,12.71,56.13,625.58,6.36
ABR,7,5,8.3,4.54,0.012,6.2,41.07,3.37,104.21,11.92,58.99,625.49,8.52
ABR,7,6,5.21,4.98,0.062,7.72,43.3,2.57,99.2,11.37,61.04,625.62,15.37
ABR,7,7,2,4.29,0.192,10.1,59.82,2.67,84.1,10.54,64.06,625.95,14.15
ABR,7,8,3.12,4.43,0.272,11.49,71.9,2.62,72.52,12.17,60.57,626.57,142.01
ABR,7,9,14.07,5.34,0.182,12.28,55.38,3.49,98.3,15.68,51.84,626.99,412.13
ABR,7,10,21.04,NA,0.262,17.02,94.18,3.14,120.38,19.34,44.48,627.03,652.43
ABR,7,11,34.17,NA,0.202,NA,77.75,2.4,107.31,22.62,35.37,626.71,859.07
ABR,7,12,48.33,3.19,0.062,5.53,59.99,2.29,262.68,26.38,25.86,626.1,998.07
ABR,7,13,49.51,0.8,0.012,3.48,52.99,3.81,273.68,27.1,18.99,625.33,1036.51
ABR,7,14,42.09,0.8,0.022,3.16,47.57,3.74,265.05,27.79,17.71,624.49,904.89
ABR,7,15,43.95,0.8,0.012,2.13,42.57,3.54,264.13,29.07,15.59,623.56,903.5
ABR,7,16,45.72,0.95,0.042,2.28,50.21,3.85,277.01,29.29,15.39,622.8,740.39
ABR,7,17,45.5,0.95,0.072,3.49,55.7,3.16,269.19,29.26,15.83,622.22,506.43
ABR,7,18,42.99,0.8,0.072,4.28,53.25,3.44,257.29,27.8,16.36,622.07,200.46
ABR,7,19,37.68,0.8,0.162,9.6,62.19,2.79,254.07,26.37,17.02,622.24,56.85
ABR,7,20,24.06,0.8,0.372,21.31,82.37,2.34,240.5,24.88,19.45,622.57,45.26
ABR,7,21,26.34,0.8,0.222,12.07,101.76,2.96,236.58,23.78,20.34,623.04,24.57
ABR,7,22,17.41,10.77,0.302,20.54,77.41,1.87,41.32,22.19,23.97,623.65,33.01
ABR,7,23,9.83,8.94,0.292,23.27,103.81,2.56,92.78,21.39,28.62,624.31,45.79
ABR,8,0,15.13,2.57,0.162,11.25,86.22,3.09,101.25,19.89,38.2,624.6,15.9
ABR,8,1,13.38,3.57,0.142,9.93,69.11,2.9,114.88,17.43,47.09,624.66,13.2
ABR,8,2,17.69,1.83,0.082,6.82,48.68,3.8,107.27,16.47,52.13,624.54,19.15
ABR,8,3,13.29,2.52,0.082,9.4,49.02,2.85,119.4,14.97,58.13,624.29,12.23
ABR,8,4,11.08,3.04,0.112,11.13,58.82,3.38,96.08,14.57,62.17,624.22,7.24
ABR,8,5,11.01,2.53,0.112,10.7,50.08,3.45,91.45,14.11,64.32,624.19,6.72
ABR,8,6,5.71,3.62,0.172,15.88,88.87,2.83,112.19,12.83,67.64,624.37,8.57
ABR,8,7,2,3.17,0.262,20.27,75.37,2.74,113.91,12.06,71.02,624.62,14.04
ABR,8,8,2,3.6,0.342,18.15,94.51,2.64,114.97,12.76,68.06,624.9,98.76
ABR,8,9,6.48,4.24,0.302,12.81,68.33,3.25,105.57,17.35,55.38,625.22,423.69
ABR,8,10,16.35,2.11,0.202,7.31,56.98,2.81,108.85,20.81,42.53,625.44,651.33
ABR,8,11,24.81,2.54,0.182,6.16,37.59,1.95,258.4,25.16,28.24,625.29,869.76
ABR,8,12,27.53,1.46,0.132,4.18,43.78,3.27,274.62,26.75,17.81,624.82,1030.31
ABR,8,13,32.63,0.93,0.082,2.93,40.83,2.96,262.09,27.55,17.37,624.19,1083
ABR,8,14,33.69,0.8,0.042,2.48,30.45,2.82,255.3,29.1,14.3,623.25,1082.77
ABR,8,15,35.64,1.3,0.022,1.83,27.75,2.66,251.39,29.85,12.78,622.26,972.82
ABR,8,16,39.26,1.7,0.022,2.52,37.24,2.8,211.41,30.15,12.92,621.49,798.39
ABR,8,17,40.42,1.83,0.032,2.61,42.62,2.85,232.81,29.97,12.95,620.89,548.97
ABR,8,18,35.45,1.67,0.062,4.49,50.57,3.09,260.62,27.91,14.15,620.74,189.6
ABR,8,19,27.72,2.03,0.182,10.11,61.24,2.77,252.45,25.86,15.84,620.79,47.01
ABR,8,20,20.67,2.07,0.312,15.65,100.98,2.67,234.26,24.35,17.41,621.09,27.91
ABR,8,21,23.54,2.22,0.282,12.54,103.64,3.09,242.72,23.23,19.02,621.5,50.92
ABR,8,22,19.37,2.65,0.452,19.89,83.1,2.11,233.81,21.6,20.31,622.16,12.32
ABR,8,23,11.72,3.82,0.392,17.62,96.68,2.44,91.04,19.63,27.18,622.99,33.44
ABR,9,0,5.36,4.65,0.582,26.06,93.06,1.54,249.58,19.45,27.41,623.29,52.7
ABR,9,1,2,5.71,0.562,24.63,125.23,2.06,220.69,18.97,27.9,623.34,5.3
ABR,9,2,3.43,5.35,0.532,24.89,84.69,1.87,294.71,17.74,27.34,623.17,36.44
ABR,9,3,3.48,4.61,0.412,19.62,72.1,1.98,270.56,16.21,31,623.1,12.24
ABR,9,4,11.93,2.68,0.282,9.53,55.8,2.25,240.02,15.69,31.11,623.14,14.41
ABR,9,5,13.54,2.18,0.222,8.89,41.67,2.24,273.22,15.23,31.13,623.2,37.01
ABR,9,6,2.55,2.31,0.322,19.29,52.92,1.44,272.69,13.59,34.37,623.28,2.26
ABR,9,7,6.88,2.42,0.442,19.85,73.65,1.72,252.47,13.41,37.31,623.68,17.51
ABR,9,8,6.85,6.01,0.662,23.17,95.54,1.45,79.04,16.4,38.09,624.22,174.29
ABR,9,9,15.89,15.44,0.472,15.53,70.93,1.97,308.53,20.97,29.34,624.63,439.16
ABR,9,10,26.81,4.32,0.332,9.89,47.92,2.29,265.46,24.04,23.76,624.64,700.08
ABR,9,11,32.1,2.63,0.242,5.54,45.52,2.76,267.98,26.07,18.85,624.32,902.58
ABR,9,12,33.79,2.04,0.152,3.5,36.57,3.5,264.02,26.97,16.58,623.92,953.2
ABR,9,13,30.72,1.28,0.082,2.36,27.98,3.49,271.59,27.65,12.91,623.47,1099.14
ABR,9,14,32.59,3.08,0.052,1.93,17.56,3.64,260.87,28.52,11.97,622.69,1108.14
ABR,9,15,36.99,3.85,0.072,2.3,43.34,3.98,250.18,28.93,12.6,621.85,1000.48
ABR,9,16,38.4,3.89,0.052,2.07,41.56,3.88,264.96,29.16,12.31,621.22,736.83
ABR,9,17,37.43,3.8,0.022,1.7,40.09,4,234.36,28.33,11.7,620.81,438.23
ABR,9,18,33.75,3.82,0.012,1.7,43.1,4.66,251.5,27.26,11.61,620.86,258.53
ABR,9,19,30.92,3.99,0.012,3.54,47.85,3.87,238.72,25.92,12.8,621.17,92.65
ABR,9,20,25.44,5.29,0.052,8.82,72.2,3.32,221.38,23.66,14.16,621.65,23.16
ABR,9,21,21.21,5.32,0.142,9.14,92.15,3.21,217.88,22.08,16.5,622.13,35.65
ABR,9,22,24.12,4.78,0.062,7.25,73.74,3.47,247.31,21.25,17.59,622.65,26.51
ABR,9,23,17.33,7.26,0.132,12.79,48.71,1.8,37.16,18.53,22.09,623.19,26.13
ABR,10,0,9.87,9.42,0.172,16.3,72.72,1.8,254.09,17.28,26.23,623.58,52.33
ABR,10,1,11.63,6.17,0.122,12.39,73.03,2.29,251.67,16.77,26.98,623.45,8.38
ABR,10,2,13.92,5.49,0.052,8.61,53.42,2.17,256.27,15.9,28.33,623.31,5.03
ABR,10,3,11.03,5.23,0.062,13.14,44.88,2.29,288.57,15.23,30.49,623.26,11.08
ABR,10,4,9.3,5.26,0.052,14.19,47.05,1.77,170.38,14.41,33.02,623.27,16.74
ABR,10,5,2,8.08,0.112,21.1,75.61,2.28,107.58,12.56,40.15,623.5,11.38
ABR,10,6,NA,11.15,0.232,22.3,83.34,1.84,91.12,11.55,43.62,623.78,11.44
ABR,10,7,NA,10,0.242,20.5,84.27,1.96,120.54,10.86,44.23,624.16,17.68
ABR,10,8,2,16.2,0.322,20.29,89.9,1.83,127.59,14.22,39.37,624.54,181.64
ABR,10,9,6.4,14.3,0.512,23.81,118.58,1.82,121.65,19.41,30.13,624.81,442.8
ABR,10,10,19.93,14.87,0.352,15.99,80.94,2.01,203.39,23.52,22.48,624.93,696.35
ABR,10,11,25.55,4.15,0.232,10.68,65.19,2.71,274.36,25.05,19.13,624.81,864.71
ABR,10,12,28.8,2.1,0.122,5.62,31.23,2.56,271.24,26.92,14.46,624.36,1043.06
ABR,10,13,29.25,1.46,0.042,2.28,24.91,3.03,275.84,27.75,11.92,623.7,1157.17
ABR,10,14,30.78,1.18,0.022,1.86,13.43,2.96,264.83,28.46,11.59,622.89,913.84
ABR,10,15,30.75,1.21,0.032,2.19,23.41,3.22,275.69,29.13,11.31,622.07,811.03
ABR,10,16,32.42,1.02,0.022,1.7,27.02,3.39,277.1,29.53,10.6,621.33,748.11
ABR,10,17,30.1,0.8,0.012,1.7,18.9,3.5,259.39,28.99,10.35,620.9,477.22
ABR,10,18,28.84,0.82,0.012,2.51,30.89,3.64,266.52,28.31,10.27,620.77,315.1
ABR,10,19,22.59,0.8,0.042,7.43,38.04,3.27,262.69,25.33,12.37,620.88,50.63
ABR,10,20,16.62,0.8,0.142,12.65,41.92,2.93,249.01,23.23,14.38,621.22,6.34
ABR,10,21,11.81,0.8,0.242,16.87,70.29,2.04,218.47,21.38,15.23,621.78,1.68
ABR,10,22,6.4,4.86,0.412,22.73,87.7,1.64,318.72,19.74,16.93,622.23,9.68
ABR,10,23,5.69,0.8,0.422,22.09,68.41,2.1,297.34,19.11,19.12,622.61,23.69
ABR,11,0,3.22,17.42,0.372,22.72,68.19,2.28,120.59,17.85,22.97,623.33,9
ABR,11,1,9.55,4.8,0.222,12.61,84.36,2.87,94.03,18.03,31.63,623.42,11.4
ABR,11,2,13.87,6.7,0.162,8.42,70.02,2.77,79.14,17.85,46.3,623.49,10.52
ABR,11,3,12.42,5.05,0.132,6.83,49.62,2.34,87.57,16.45,51.95,623.48,47.83
ABR,11,4,7.06,3.99,0.142,13.17,65.41,1.71,185.8,14.81,57.7,623.58,20.36
ABR,11,5,3.42,5.91,0.162,17.69,82.93,1.54,176.33,14.15,64.83,623.53,27.8
ABR,11,6,3.32,14.29,0.202,18.79,90.49,1.93,148.07,13.59,69.52,623.8,12.12
ABR,11,7,2,9.31,0.272,19.65,91.88,2.44,108.08,12.82,76.01,624.3,17.76
ABR,11,8,2,7.66,0.372,18.02,76.57,2.41,104.3,15.34,70.18,624.84,168.14
ABR,11,9,2,10.31,0.302,14.15,71.32,3.4,112.59,18.76,60.11,625.1,423.94
ABR,11,10,8.85,6.83,0.272,11.92,86.37,3.78,108.71,21.07,50.86,625.19,671.68
ABR,11,11,20.38,5.04,0.152,6.4,53.88,2.38,120.59,24.51,35.4,625.11,883.78
ABR,11,12,24.46,3.58,0.112,4.03,45.88,2.54,25.75,26.31,26.44,624.71,1021.95
ABR,11,13,28.63,4.12,0.112,4.7,44.77,2.53,274.38,27.82,21.09,623.92,1065.2
ABR,11,14,29,2.68,0.082,3.33,39.31,2.98,259.87,28.58,17.37,623.11,1067.85
ABR,11,15,24.65,1.76,0.052,2.68,30.72,3.19,265.21,29.37,12.63,622.24,999.31
ABR,11,16,22.7,1.03,0.012,2.11,24.83,4.02,287.67,29.4,10.7,621.62,841.08
ABR,11,17,21.66,0.93,0.012,1.7,24.5,3.34,270.81,29.29,10.91,621.25,620.44
ABR,11,18,22.62,0.8,0.032,1.7,34.51,3.11,277.17,28.4,11.39,621.07,357.68
ABR,11,19,21.59,0.8,0.072,3.25,34.74,3.01,259.37,26.89,12.32,621.27,116.33
ABR,11,20,11.33,10.73,0.132,10.83,92.79,4.02,74.56,23.12,20.62,621.82,30.86
ABR,11,21,7.53,13.94,0.152,11.3,65.55,3.63,111.31,20.85,24.92,622.3,14.79
