DATOS HORARIOS 2017_NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
JUN,7,9,15.87,3.93,NA,6.91,NA,2.19,115.74,17.55,83.6,624.99,377.71
JUN,7,10,21.7,2.98,NA,2.9,NA,2.21,137.48,21.1,75.94,625.22,574.26
JUN,7,11,25.61,2.64,NA,1.7,NA,2.21,167.38,22.95,59.41,625.17,704.31
JUN,7,12,28.88,2.4,NA,1.77,NA,2.18,191.56,25.83,47.28,624.84,1029.69
JUN,7,13,30.03,2.07,NA,2.07,NA,2.62,246.21,27.15,41.31,624.3,1027.8
JUN,7,14,29.52,1.81,NA,2.35,NA,3.44,279.99,27.32,37.61,623.63,1048.18
JUN,7,15,32.67,1.68,NA,3.03,NA,3.32,290.83,28.38,33.96,623.15,970.07
JUN,7,16,29.79,1.64,NA,5.65,NA,5.8,307,26.4,32.89,622.67,537.27
JUN,7,17,27.81,0.8,NA,9.64,26.79,5.54,311.35,22.7,41.11,622.51,274.99
JUN,7,18,26.02,0.8,NA,9.68,59.62,4.53,312.03,22.08,43.52,622.28,143.24
JUN,7,19,20.01,1.22,NA,12.94,46.51,2.64,300.19,21.98,47.62,622.35,64.17
JUN,7,20,12.64,8.74,NA,18.95,82.42,2.72,294.34,21.28,52.59,622.94,24.43
JUN,7,21,10.23,5.07,NA,19.62,70.19,2.99,110.88,20.57,55.23,623.36,9.5
JUN,7,22,15.54,3.72,NA,13.33,36.27,3.47,85.78,19.99,52.56,623.73,5.2
JUN,7,23,17.4,1.65,NA,9.96,27.28,3.13,103.83,19.78,51.67,624.44,18.48
JUN,8,0,14.54,2.48,0.112,11.71,42.96,2.42,113.78,19.05,56.28,624.97,2.07
JUN,8,1,14.91,9.78,0.182,4.29,54.08,3.28,245.43,17.9,67.73,625.07,19.82
