,id,titulo,seccion,departamento,epigrafe,url_pdf,url_html,fecha,publicacion,numero
0,BOE-A-2026-2328,"Enmienda al artículo 12.1 del Convenio constitutivo del Banco Asiático de Desarrollo, adoptada por Resolución n.º 437 de la Junta de Gobernadores el 30 de noviembre de 2025.",I. Disposiciones generales,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",Tratados internacionales,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2328.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2328,20260202,BOE,29
1,BOE-A-2026-2329,"Orden DCA/48/2026, de 23 de enero, por la que se aprueba la Política de Seguridad de la Información en el ámbito de la administración electrónica del Ministerio de Derechos Sociales, Consumo y Agenda 2030.",I. Disposiciones generales,"MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030",Seguridad de la información,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2329.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2329,20260202,BOE,29
2,BOE-A-2026-2330,"Resolución de 16 de enero de 2026, de la Subsecretaría, por la que se resuelve el concurso específico, convocado por Resolución de 4 de septiembre de 2025.","II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Destinos,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2330.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2330,20260202,BOE,29
3,BOE-A-2026-2331,"Resolución de 27 de enero de 2026, de la Subsecretaría, por la que se resuelve la convocatoria de libre designación, efectuada por Resolución de 13 de noviembre de 2025.","II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Destinos,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2331.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2331,20260202,BOE,29
4,BOE-A-2026-2332,"Resolución de 21 de enero de 2026, de la Viceconsejería de Justicia, de la Consejería de Hacienda, Justicia y Asuntos Europeos, por la que se resuelve el concurso específico para la provisión de puestos de trabajo singularizados de las Oficinas Judiciales en el partido judicial de Avilés, convocado por Resolución de 12 de diciembre de 2025.","II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",COMUNIDAD AUTÓNOMA DEL PRINCIPADO DE ASTURIAS,Destinos,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2332.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2332,20260202,BOE,29
5,BOE-A-2026-2333,"Resolución de 26 de enero de 2026, de la Viceconsejería de Justicia de la Consejería de Hacienda, Justicia y Asuntos Europeos, por la que se resuelve el concurso específico para la provisión de puestos de trabajo singularizados de las Oficinas Judiciales en el partido judicial de Gijón, convocado por Resolución de 12 de diciembre de 2025.","II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",COMUNIDAD AUTÓNOMA DEL PRINCIPADO DE ASTURIAS,Destinos,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2333.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2333,20260202,BOE,29
6,BOE-A-2026-2334,"Resolución de 16 de enero de 2026, de la Dirección General de Justicia y Autogobierno, de la Consellería de Justicia y Administración Pública, por la que se resuelve definitivamente concurso específico para la provisión de puestos de trabajo singularizados en Oficinas Fiscales de la Comunitat Valenciana, convocado por Resolución de 5 de noviembre de 2025.","II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",COMUNITAT VALENCIANA,Destinos,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2334.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2334,20260202,BOE,29
7,BOE-A-2026-2335,"Resolución de 17 de enero de 2026, de la Universidad de Cantabria, por la que se nombran Profesoras Titulares de Universidad.","II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",UNIVERSIDADES,Nombramientos,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2335.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2335,20260202,BOE,29
8,BOE-A-2026-2336,"Resolución de 21 de enero de 2026, de la Universidad de Málaga, por la que se nombra Catedrática de Universidad a doña Elsa Marina Álvarez González.","II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",UNIVERSIDADES,Nombramientos,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2336.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2336,20260202,BOE,29
9,BOE-A-2026-2337,"Resolución de 22 de enero de 2026, de la Universidad de Barcelona, por la que se nombran Profesoras y Profesores Titulares de Universidad.","II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",UNIVERSIDADES,Nombramientos,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2337.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2337,20260202,BOE,29
10,BOE-A-2026-2338,"Resolución de 23 de enero de 2026, de la Universidad de Granada, por la que se nombra Profesora Titular de Universidad a doña Alba Moya Garófano.","II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias",UNIVERSIDADES,Nombramientos,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2338.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2338,20260202,BOE,29
11,BOE-A-2026-2339,"Acuerdo de 20 de enero de 2026, de la Comisión Permanente del Consejo General del Poder Judicial, por el que se aprueba la relación provisional de personas admitidas y excluidas para participar en el concurso para la provisión de plaza de Letrado/a coordinador del Gabinete Técnico al servicio del Tribunal Supremo, convocado por Acuerdo de 11 de noviembre de 2025.",II. Autoridades y personal. - B. Oposiciones y concursos,CONSEJO GENERAL DEL PODER JUDICIAL,Letrados al servicio del Tribunal Supremo,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2339.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2339,20260202,BOE,29
12,BOE-A-2026-2340,"Resolución de 22 de enero de 2026, de la Subsecretaría, por la que se convoca la provisión de puestos de trabajo por el sistema de libre designación.",II. Autoridades y personal. - B. Oposiciones y concursos,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",Procedimientos de libre designación,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2340.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2340,20260202,BOE,29
13,BOE-A-2026-2341,"Resolución de 26 de enero de 2026, de la Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación.",II. Autoridades y personal. - B. Oposiciones y concursos,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",Procedimientos de libre designación,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2341.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2341,20260202,BOE,29
14,BOE-A-2026-2342,"Resolución 430/38034/2026, de 26 de enero, de la Subsecretaría, por la que se aprueba la relación provisional de personas admitidas y excluidas, y se anuncia fecha, hora, y lugar de celebración del ejercicio de la fase de oposición al proceso selectivo para acceso, por promoción interna, al Cuerpo de Maestros de Arsenales de la Armada, convocado por Resolución 430/38508/2025, de 27 de noviembre.",II. Autoridades y personal. - B. Oposiciones y concursos,MINISTERIO DE DEFENSA,Cuerpo de Maestros de Arsenales de la Armada,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2342.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2342,20260202,BOE,29
15,BOE-A-2026-2343,"Resolución de 25 de enero de 2026, de la Subsecretaría, por la que se designa el Tribunal calificador del proceso selectivo para ingreso, por el sistema general de acceso libre y promoción interna, en el Cuerpo Superior de Interventores y Auditores del Estado, convocado por Resolución de 23 de diciembre de 2025.",II. Autoridades y personal. - B. Oposiciones y concursos,MINISTERIO DE HACIENDA,Cuerpo Superior de Interventores y Auditores del Estado,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2343.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2343,20260202,BOE,29
16,BOE-A-2026-2344,"Resolución de 25 de enero de 2026, de la Subsecretaría, por la que se designa el Tribunal calificador del proceso selectivo para ingreso, por el sistema general de acceso libre y promoción interna, en el Cuerpo Técnico de Auditoría y Contabilidad, convocado por Resolución de 23 de diciembre de 2025.",II. Autoridades y personal. - B. Oposiciones y concursos,MINISTERIO DE HACIENDA,Cuerpo Técnico de Auditoría y Contabilidad,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2344.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2344,20260202,BOE,29
17,BOE-A-2026-2345,"Resolución de 22 de enero de 2026, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación.",II. Autoridades y personal. - B. Oposiciones y concursos,MINISTERIO DE HACIENDA,Procedimientos de libre designación,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2345.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2345,20260202,BOE,29
18,BOE-A-2026-2346,"Resolución 26 de enero de 2026, de la Presidencia de la Autoridad Independiente de Responsabilidad Fiscal, AAI, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación.",II. Autoridades y personal. - B. Oposiciones y concursos,MINISTERIO DE HACIENDA,Procedimientos de libre designación,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2346.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2346,20260202,BOE,29
19,BOE-A-2026-2347,"Resolución de 27 de enero de 2026, de la Subsecretaría, por la que se convoca la provisión de puestos de trabajo por el sistema de libre designación.",II. Autoridades y personal. - B. Oposiciones y concursos,MINISTERIO DE HACIENDA,Procedimientos de libre designación,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2347.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2347,20260202,BOE,29
20,BOE-A-2026-2348,"Resolución de 23 de enero de 2026, de la Subsecretaría, por la que se convoca la provisión de puestos de trabajo por el sistema de libre designación.",II. Autoridades y personal. - B. Oposiciones y concursos,MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA,Procedimientos de libre designación,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2348.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2348,20260202,BOE,29
21,BOE-A-2026-2349,"Resolución de 27 de enero de 2026, de la Subsecretaría, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación.",II. Autoridades y personal. - B. Oposiciones y concursos,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,Procedimientos de libre designación,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2349.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2349,20260202,BOE,29
22,BOE-A-2026-2350,"Resolución de 22 de enero de 2026, de la Subsecretaría, por la que se modifica la composición del órgano de selección del proceso selectivo para ingreso, por el sistema general de acceso libre, en el Cuerpo de Farmacéuticos Titulares, convocado por Resolución de 4 de diciembre de 2025.",II. Autoridades y personal. - B. Oposiciones y concursos,MINISTERIO DE SANIDAD,Cuerpo de Farmacéuticos Titulares,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2350.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2350,20260202,BOE,29
23,BOE-A-2026-2351,"Resolución de 23 de enero de 2026, de la Subsecretaría, por la que se publica la relación de aspirantes que han superado el proceso selectivo para ingreso, por el sistema de promoción interna, en el Cuerpo Administrativo de la Administración de la Seguridad Social, convocado por Resolución de 23 de diciembre de 2024.",II. Autoridades y personal. - B. Oposiciones y concursos,"MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES",Cuerpo Administrativo de la Administración de la Seguridad Social,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2351.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2351,20260202,BOE,29
24,BOE-A-2026-2352,"Resolución de 19 de enero de 2026, de la Presidencia del Tribunal de Cuentas, por la que se convoca concurso específico para la provisión de puestos de trabajo.",II. Autoridades y personal. - B. Oposiciones y concursos,TRIBUNAL DE CUENTAS,Personal funcionario. Concursos,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2352.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2352,20260202,BOE,29
25,BOE-A-2026-2353,"Resolución de 21 de enero de 2026, de la Dirección General de Justicia, de la Consellería de Presidencia, Justicia y Deportes, por la que se convoca concurso específico para la provisión de puesto de trabajo.",II. Autoridades y personal. - B. Oposiciones y concursos,COMUNIDAD AUTÓNOMA DE GALICIA,Cuerpo de Gestión Procesal y Administrativa,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2353.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2353,20260202,BOE,29
26,BOE-A-2026-2354,"Resolución de 26 de diciembre de 2025, de la Diputación Provincial de Granada, Patronato Provincial de Turismo, referente a la convocatoria para proveer puesto de trabajo por el sistema de libre designación.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2354.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2354,20260202,BOE,29
27,BOE-A-2026-2355,"Resolución de 14 de enero de 2026, del Ayuntamiento de Torremolinos (Málaga), referente a la convocatoria para proveer puesto de trabajo por el sistema de libre designación.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2355.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2355,20260202,BOE,29
28,BOE-A-2026-2356,"Resolución de 19 de enero de 2026, del Ayuntamiento de Alcobendas (Madrid), referente a la convocatoria para proveer puesto de trabajo por el sistema de libre designación.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2356.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2356,20260202,BOE,29
29,BOE-A-2026-2357,"Resolución de 22 de enero de 2026, del Ayuntamiento de Alcobendas (Madrid), referente a la convocatoria para proveer puesto de trabajo por el sistema de libre designación.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2357.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2357,20260202,BOE,29
30,BOE-A-2026-2358,"Resolución de 22 de enero de 2026, del Ayuntamiento de Alcorcón (Madrid), referente a la convocatoria para proveer puesto de trabajo por el sistema de concurso.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2358.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2358,20260202,BOE,29
31,BOE-A-2026-2359,"Resolución de 23 de enero de 2026, de la Diputación Provincial de Valencia/València, referente a la convocatoria para proveer puesto de trabajo por el sistema de libre designación.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2359.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2359,20260202,BOE,29
32,BOE-A-2026-2360,"Resolución de 23 de enero de 2026, del Ayuntamiento de Madrid, referente a la convocatoria para proveer puesto de trabajo por el sistema de libre designación.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2360.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2360,20260202,BOE,29
33,BOE-A-2026-2361,"Resolución de 22 de enero de 2026, del Ayuntamiento de Figueres (Girona), referente a la convocatoria para proveer varias plazas.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2361.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2361,20260202,BOE,29
34,BOE-A-2026-2362,"Resolución de 22 de enero de 2026, del Ayuntamiento de Ponferrada (León), referente a la convocatoria para proveer varias plazas.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2362.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2362,20260202,BOE,29
35,BOE-A-2026-2363,"Resolución de 22 de enero de 2026, del Ayuntamiento de Carballo (A Coruña), referente a la convocatoria para proveer varias plazas.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2363.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2363,20260202,BOE,29
36,BOE-A-2026-2364,"Resolución de 22 de enero de 2026, del Ayuntamiento de Benicarló (Castellón/Castelló), referente a la convocatoria para proveer una plaza.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2364.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2364,20260202,BOE,29
37,BOE-A-2026-2365,"Resolución de 22 de enero de 2026, del Ayuntamiento de Benalmádena (Málaga), referente a la convocatoria para proveer varias plazas.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2365.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2365,20260202,BOE,29
38,BOE-A-2026-2366,"Resolución de 22 de enero de 2026, del Ayuntamiento de Íllora (Granada), referente a la convocatoria para proveer una plaza.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2366.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2366,20260202,BOE,29
39,BOE-A-2026-2367,"Resolución de 22 de enero de 2026, del Ayuntamiento de Petrer (Alicante/Alacant), referente a la convocatoria para proveer una plaza.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2367.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2367,20260202,BOE,29
40,BOE-A-2026-2368,"Resolución de 23 de enero de 2026, del Patronato de la Universidad Popular Municipal de Albacete, Ayuntamiento de Albacete, referente a la convocatoria para proveer una plaza.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2368.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2368,20260202,BOE,29
41,BOE-A-2026-2369,"Resolución de 23 de enero de 2026, del Ayuntamiento de Ezcaray (La Rioja), referente a la convocatoria para proveer una plaza.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2369.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2369,20260202,BOE,29
42,BOE-A-2026-2370,"Resolución de 23 de enero de 2026, del Ayuntamiento de Castelldefels (Barcelona), referente a la convocatoria para proveer una plaza.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2370.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2370,20260202,BOE,29
43,BOE-A-2026-2371,"Resolución de 23 de enero de 2026, del Ayuntamiento de La Nucia (Alicante/Alacant), referente a la convocatoria para proveer una plaza.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2371.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2371,20260202,BOE,29
44,BOE-A-2026-2372,"Resolución de 23 de enero de 2026, del Ayuntamiento de La Nucia (Alicante/Alacant), referente a la convocatoria para proveer una plaza.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2372.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2372,20260202,BOE,29
45,BOE-A-2026-2373,"Resolución de 23 de enero de 2026, del Ayuntamiento de Colmenar Viejo (Madrid), referente a la convocatoria para proveer una plaza.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2373.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2373,20260202,BOE,29
46,BOE-A-2026-2374,"Resolución de 23 de enero de 2026, del Ayuntamiento de Benalmádena (Málaga), referente a la convocatoria para proveer varias plazas.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2374.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2374,20260202,BOE,29
47,BOE-A-2026-2375,"Resolución de 23 de enero de 2026, del Ayuntamiento de La Carolina (Jaén), referente a la convocatoria para proveer varias plazas.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2375.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2375,20260202,BOE,29
48,BOE-A-2026-2376,"Resolución de 23 de enero de 2026, del Ayuntamiento de Los Villares (Jaén), referente a la convocatoria para proveer una plaza.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2376.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2376,20260202,BOE,29
49,BOE-A-2026-2377,"Resolución de 23 de enero de 2026, de la Diputación Provincial de Valencia/València, referente a la convocatoria para proveer varias plazas.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2377.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2377,20260202,BOE,29
50,BOE-A-2026-2378,"Resolución de 23 de enero de 2026, del Ayuntamiento de Rute (Córdoba), referente a la convocatoria para proveer una plaza.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2378.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2378,20260202,BOE,29
51,BOE-A-2026-2379,"Resolución de 23 de enero de 2026, del Ayuntamiento de Villalbilla (Madrid), referente a la convocatoria para proveer una plaza.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2379.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2379,20260202,BOE,29
52,BOE-A-2026-2380,"Resolución de 23 de enero de 2026, del Ayuntamiento de Mairena del Alcor (Sevilla), referente a la convocatoria para proveer varias plazas.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2380.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2380,20260202,BOE,29
53,BOE-A-2026-2381,"Resolución de 23 de enero de 2026, del Ayuntamiento de Alaquàs (Valencia/València), referente a la convocatoria para proveer varias plazas.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2381.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2381,20260202,BOE,29
54,BOE-A-2026-2382,"Resolución de 23 de enero de 2026, del Ayuntamiento de Alaquàs (Valencia/València), referente a la convocatoria para proveer una plaza.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2382.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2382,20260202,BOE,29
55,BOE-A-2026-2383,"Resolución de 27 de enero de 2026, del Ayuntamiento de Alcalá de Henares (Madrid), referente a la convocatoria para proveer varias plazas.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2383.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2383,20260202,BOE,29
56,BOE-A-2026-2384,"Resolución de 27 de enero de 2026, del Ayuntamiento de Villaviciosa de Odón (Madrid), referente a la convocatoria para proveer varias plazas.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2384.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2384,20260202,BOE,29
57,BOE-A-2026-2385,"Resolución de 28 de enero de 2026, del Ayuntamiento de Sueca (Valencia/València), referente a la convocatoria para proveer una plaza.",II. Autoridades y personal. - B. Oposiciones y concursos,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2385.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2385,20260202,BOE,29
58,BOE-A-2026-2386,"Resolución de 12 de enero de 2026, conjunta de la Universidad de Barcelona y el Hospital Clínico de Barcelona, por la que se convoca concurso de acceso a plaza vinculada de cuerpos docentes universitarios.",II. Autoridades y personal. - B. Oposiciones y concursos,UNIVERSIDADES,Cuerpos docentes universitarios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2386.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2386,20260202,BOE,29
