DATOS HORARIOS 2022_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
ENERO,9,20,0.0133,0.0041,1.4072,NA,59,38,22.16,0.87,205.64,25.84,625
ENERO,9,21,0.0225,0.0032,0.8661,NA,53,34,21.46,1.3,144.45,27.72,625.67
ENERO,9,22,0.0255,0.0595,0.4079,NA,55,32,21.28,1.22,78.07,30.83,626.19
ENERO,9,23,0.0318,0.1233,0.3555,NA,49,31,20.92,2.46,86.79,34.23,626.42
ENERO,10,0,0.0312,0.0925,1.2187,NA,44,31,19.87,2.18,68.91,37.25,626.59
ENERO,10,1,0.0364,0.0243,1.4948,NA,30,21,18.74,2.27,53.82,38.95,626.62
ENERO,10,2,0.0276,0.0297,0.3519,NA,24,20,17.29,0.89,100.24,42.03,626.9
ENERO,10,3,0.0309,0.098,0.322,NA,35,20,16.49,2.02,84.61,57.31,627.01
ENERO,10,4,0.0322,0.1045,2.1393,NA,31,34,16.61,2.72,69.97,62.39,626.9
ENERO,10,5,0.0348,0.1685,2.065,NA,35,35,16.13,3.12,68.13,64.43,627.16
ENERO,10,6,0.0388,0.0131,0.4439,NA,29,30,15.85,3.54,51.93,65.26,627.14
ENERO,10,7,0.03,0.0828,0.9294,NA,31,27,15.47,3.31,82.32,66.54,627.36
ENERO,10,8,0.0301,0.1572,0.9621,NA,38,39,14.97,3.95,80.5,68.3,627.72
ENERO,10,9,0.031,0.1245,0.4228,NA,33,28,15.35,3.42,74.91,67.83,628.24
ENERO,10,10,0.0369,0.0978,0.5072,NA,29,26,17.04,3.84,68.37,61.72,628.47
ENERO,10,11,0.0387,0.0613,0.4138,NA,37,23,18.95,4.49,73.08,52.19,628.36
ENERO,10,12,0.0386,0.069,0.2895,NA,45,29,20.8,4.57,79.54,44.67,627.83
ENERO,10,13,0.0423,0.0811,0.3132,NA,72,NA,21.86,5.12,81.26,41.56,627.11
ENERO,10,14,0.0441,0.0645,0.2589,NA,70,48,22.58,5.24,69.02,38.68,626.12
ENERO,10,15,0.0441,0.0397,0.3863,NA,42,26,23.03,4.36,66.92,36.68,625.32
ENERO,10,16,0.0421,0.0553,0.4453,NA,29,25,23.32,4.3,72.14,36.15,624.95
ENERO,10,17,0.0383,0.0331,0.5146,NA,30,18,22.81,4.37,58.81,38.81,624.85
ENERO,10,18,0.0341,0.0562,0.2154,NA,40,21,21.6,5.29,72.67,42.54,625.27
ENERO,10,19,0.0268,0.0514,0.5726,NA,35,20,19.72,4.83,58.93,49.66,626.13
ENERO,10,20,0.026,0.0046,0.2839,NA,22,16,18.27,4.11,50.45,54.67,626.86
ENERO,10,21,0.0243,0.0033,0.2366,NA,17,9,16.97,2.75,47.72,58.76,627.49
