DATOS MÓVILES 2018_NATIVITAS,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
ABR,9,21,8.61,NA,NA,24.4275,NA
ABR,9,22,6.49,NA,NA,23.27375,NA
ABR,9,23,5.94,NA,NA,21.98625,NA
ABR,10,0,18.48,NA,NA,19.87875,NA
ABR,10,1,27.1,NA,NA,16.65,NA
ABR,10,2,26.7,NA,NA,13.3125,NA
ABR,10,3,23.25,NA,NA,10.36375,NA
ABR,10,4,23.88,50.39777778,NA,8.4575,NA
ABR,10,5,24.25,50.90315789,8.344444444,6.41375,NA
ABR,10,6,24.61,51.7535,8.524210526,4.41125,NA
ABR,10,7,23.93,54.02095238,9.0795,2.53625,NA
ABR,10,8,25.6,56.37363636,9.370952381,1.76125,NA
ABR,10,9,16.86,57.6173913,9.366363636,2.94375,NA
ABR,10,10,12.29,58.72833333,9.656521739,5.0625,NA
ABR,10,11,9.52,58.30708333,10.2225,7.80125,NA
ABR,10,12,5.93,61.23333333,10.43041667,10.88875,NA
ABR,10,13,5.99,61.32541667,10.85833333,14.14625,NA
ABR,10,14,6.54,61.8025,11.39541667,17.52,NA
ABR,10,15,4.9,62.7225,11.5575,21.23625,NA
ABR,10,16,8.28,64.12708333,11.87,23.985,NA
ABR,10,17,14.28,66.47875,13.11458333,25.2025,NA
ABR,10,18,12.28,67.40875,14.45583333,25.43875,NA
ABR,10,19,13.24,68.81958333,15.8475,24.61875,NA
ABR,10,20,10.44,71.59541667,17.74375,23.0525,NA
ABR,10,21,5.14,72.4475,18.26375,21.66625,NA
ABR,10,22,13.56,72.69375,21.875,19.68625,NA
ABR,10,23,9.71,72.46833333,24.94916667,17.47125,NA
ABR,11,0,6.12,72.46333333,26.3375,15.77,NA
ABR,11,1,5.45,73.06208333,25.675,14.7,NA
ABR,11,2,3.66,70.85458333,24.70958333,13.8625,NA
ABR,11,3,7.3,70.84217391,24.4275,13.175,NA
ABR,11,4,6.39,71.70045455,24.19458333,12.66,NA
