DATOS MÓVILES 2018_NATIVITAS,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
MAY,14,23,NA,44.97666667,39.06956522,25.525,NA
MAY,15,0,NA,44.37333333,30.47454545,25.0925,NA
MAY,15,1,NA,43.38916667,27.72909091,24.515,NA
MAY,15,2,NA,42.42166667,21.67545455,23.96625,NA
MAY,15,3,NA,41.8175,19.51545455,22.5775,NA
MAY,15,4,NA,42.06625,16.44272727,21.615,NA
MAY,15,5,NA,41.63916667,13.87863636,20.90125,NA
MAY,15,6,NA,41.6325,13.69818182,19.89625,NA
MAY,15,7,NA,41.62208333,13.61954545,17.93375,NA
MAY,15,8,NA,41.60791667,13.41727273,15.91625,NA
MAY,15,9,NA,41.64291667,9.958181818,14.6225,NA
MAY,15,10,NA,41.72041667,12.47454545,14.50125,NA
MAY,15,11,NA,42.54125,12.77666667,16.71125,NA
MAY,15,12,NA,44.01625,13.1585,20.535,NA
MAY,15,13,NA,45.57125,13.189,23.97,NA
MAY,15,14,NA,45.59958333,12.2195,27.18875,NA
MAY,15,15,4.38,45.515,11.363,31.3175,NA
MAY,15,16,4.96,43.83416667,9.4875,36.05625,NA
MAY,15,17,9.98,45.09083333,9.7545,38.695,NA
MAY,15,18,14.66,46.135,10.21210526,39.11,NA
MAY,15,19,15.47,45.90208333,10.69444444,37.43625,NA
MAY,15,20,15.16,44.22333333,NA,33.83875,NA
MAY,15,21,12.65,42.13583333,NA,30.31875,NA
MAY,15,22,16.27,41.36125,NA,26.77,NA
MAY,15,23,14.25,42.19041667,12.94888889,23.11375,NA
MAY,16,0,7.6,42.45666667,12.54578947,19.3525,NA
MAY,16,1,6.44,42.17708333,12.99421053,17.03,NA
MAY,16,2,5.75,42.49041667,13.43947368,15.92625,NA
MAY,16,3,4.51,42.50833333,13.91368421,15.425,NA
MAY,16,4,4.25,42.49583333,14.26789474,14.96875,NA
MAY,16,5,7.54,42.56083333,14.91,14.69,NA
MAY,16,6,12.13,42.74125,15.41368421,14.43,NA
MAY,16,7,13.27,43.03708333,15.48263158,13.9,NA
MAY,16,8,12.09,42.86875,15.87578947,13.2725,NA
MAY,16,9,7.66,43.09166667,15.76894737,13.4225,NA
MAY,16,10,4.07,42.2775,11.71789474,14.54375,NA
MAY,16,11,2.74,40.71333333,11.3235,16.00625,NA
MAY,16,12,1.91,38.66666667,11.13809524,17.91125,NA
MAY,16,13,2.45,36.53416667,11.20809524,20.145,NA
MAY,16,14,1.75,35.80083333,11.72714286,23.16625,NA
MAY,16,15,2.73,35.72625,12.27714286,26.85625,NA
MAY,16,16,3.47,35.57,12.40904762,30.535,NA
MAY,16,17,3.33,34.15875,12.60142857,33.0425,NA
MAY,16,18,8.66,34.39458333,12.45,33.57875,NA
MAY,16,19,16.11,34.14916667,12.06086957,32.97,NA
MAY,16,20,20.65,34.48958333,11.76166667,31.21125,NA
MAY,16,21,16.48,35.64,11.34958333,29.4125,NA
MAY,16,22,12.26,36.28875,11.04666667,27.1,NA
MAY,16,23,5.74,35.54125,11.0525,24.89375,NA
