DATOS MÓVILES 2018_NATIVITAS,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
FEB,16,23,31.41,50.8825,11.14208333,15.99,NA
FEB,17,0,23.61,52.96291667,10.76708333,12.65125,NA
FEB,17,1,22.14,54.36166667,10.9725,9.15875,NA
FEB,17,2,20.97,55.495,11.06625,5.6425,NA
FEB,17,3,22.03,56.38083333,11.06083333,2.70375,NA
FEB,17,4,16.77,56.64625,11.23583333,2.8475,NA
FEB,17,5,20.81,57.12041667,11.04208333,3.1,NA
FEB,17,6,21.44,57.26208333,10.92458333,3.12,NA
FEB,17,7,19.67,57.6525,10.8725,2.6475,NA
FEB,17,8,20.34,57.93583333,10.28291667,2.1675,NA
FEB,17,9,18.44,58.21125,9.96875,2.055,NA
FEB,17,10,14.15,57.58583333,9.76625,2.67,NA
FEB,17,11,10.3,57.53625,9.77,4.2275,NA
FEB,17,12,7.93,57.82416667,9.815833333,6.14375,NA
FEB,17,13,5.69,58.29833333,9.443333333,8.76875,NA
FEB,17,14,6.85,58.94833333,10.50208333,12.17375,NA
FEB,17,15,7.5,60.26875,12.28166667,15.99,NA
FEB,17,16,3.8,61.02916667,12.43333333,19.95,NA
FEB,17,17,2.88,61.66416667,12.395,23.66625,NA
FEB,17,18,5.43,62.56666667,12.17041667,26.7375,NA
FEB,17,19,9.4,64.07125,11.51666667,28.76,NA
FEB,17,20,37.96,64.33,11.47208333,27.885,NA
FEB,17,21,25.31,61.47333333,12.63333333,26.45625,NA
FEB,17,22,14.84,57.02708333,12.95458333,24.725,NA
FEB,17,23,16.16,51.66625,12.00375,22.28125,NA
FEB,18,0,18.27,50.27125,11.72125,19.25875,NA
FEB,18,1,10.62,50.24833333,11.4625,16.6475,NA
FEB,18,2,10.39,49.32291667,11.36833333,13.8875,NA
FEB,18,3,9.03,48.73833333,11.13833333,11.5375,NA
FEB,18,4,12.62,48.61,11.81708333,11.07,NA
FEB,18,5,9.37,48.4625,12.64583333,10.61125,NA
FEB,18,6,4.57,48.11166667,12.69125,10.17375,NA
FEB,18,7,6.19,47.78041667,12.7225,9.92625,NA
FEB,18,8,10.44,46.35375,12.86875,10.01375,NA
FEB,18,9,7,43.80166667,12.875,9.8725,NA
FEB,18,10,3.68,42.65291667,12.87416667,10.465,NA
FEB,18,11,3.19,41.80541667,12.82208333,11.30125,NA
FEB,18,12,3.03,41.45166667,12.7675,12.86375,NA
FEB,18,13,2.14,40.93791667,12.82541667,14.90875,NA
FEB,18,14,2.13,40.53708333,11.55833333,16.82,NA
FEB,18,15,2.21,39.355,9.64125,18.58875,NA
FEB,18,16,2.82,38.47833333,9.360833333,20.78,NA
FEB,18,17,2.71,38.18708333,9.296666667,23.02125,NA
FEB,18,18,5.15,37.56583333,9.28625,24.79125,NA
FEB,18,19,13.95,36.82125,9.340416667,25.88875,NA
FEB,18,20,45.05,36.55375,9.295416667,24.08125,NA
FEB,18,21,6.49,39.50458333,7.80125,23.00875,NA
FEB,18,22,5.11,40.28875,6.7475,22.01875,NA
FEB,18,23,4.54,40.82791667,6.4825,21.21375,NA
FEB,19,0,5.01,40.34958333,6.150416667,20.04625,NA
FEB,19,1,5.01,39.84375,6.185416667,18.43,NA
FEB,19,2,7.66,40.125,6.285416667,16.465,NA
FEB,19,3,4.4,40.38208333,6.405,14.87375,NA
