DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
MAY,14,1,17.65,4.57,0.419,58,1.63,209.05,21.82,26.47,7.05
MAY,14,2,13.23,4.83,0.528,53,1.25,215.35,20.67,28.86,8.77
MAY,14,3,4.13,4.37,0.558,61,1.39,239.78,19.51,30.28,2.17
MAY,14,4,2.00,3.25,0.538,52,1.45,248.63,18.94,32.83,2.20
MAY,14,5,2.87,4.30,0.548,61,1.97,264.33,18.28,35.91,22.23
MAY,14,6,2.55,4.93,0.707,58,1.70,242.94,17.43,38.35,4.55
MAY,14,7,2.00,4.07,1.125,70,1.32,152.79,17.73,40.01,42.67
MAY,14,8,2.00,4.45,0.847,86,1.56,114.37,21.56,36.37,229.03
MAY,14,9,12.86,6.63,0.787,90,1.70,126.50,25.54,29.48,463.82
MAY,14,10,34.09,3.92,0.479,57,1.57,217.96,29.88,23.57,690.47
MAY,14,11,44.12,2.45,0.409,42,2.26,285.92,31.14,19.98,870.94
MAY,14,12,45.11,1.58,0.369,34,2.46,238.97,32.25,17.37,995.16
MAY,14,13,44.98,1.72,0.339,31,2.83,242.88,32.94,13.70,1054.89
MAY,14,14,46.10,1.44,0.250,23,2.98,227.45,33.86,12.03,1030.25
MAY,14,15,45.43,1.13,0.200,23,3.15,254.74,34.25,10.51,935.75
MAY,14,16,42.58,1.10,0.190,21,4.67,270.00,34.64,9.35,788.96
MAY,14,17,39.65,1.10,0.180,30,5.15,269.47,34.43,8.72,567.41
MAY,14,18,41.51,1.10,0.180,21,4.27,269.85,33.95,9.05,335.30
MAY,14,19,39.12,1.10,0.180,28,3.51,267.49,32.42,9.88,112.78
MAY,14,20,25.23,1.44,0.369,39,2.03,238.08,29.46,11.06,4.58
MAY,14,21,22.39,2.24,0.230,50,2.28,196.68,27.79,12.55,1.65
MAY,14,22,23.61,2.53,0.190,49,3.02,228.90,26.56,13.69,3.44
MAY,14,23,20.00,2.98,0.240,46,1.51,245.29,24.55,14.88,3.59
MAY,15,0,17.43,3.17,0.260,47,1.56,217.30,23.14,18.86,6.94
MAY,15,1,13.15,2.99,0.250,42,1.92,308.52,22.47,20.87,1.99
MAY,15,2,17.25,3.91,0.309,47,2.05,123.74,20.94,24.04,4.29
MAY,15,3,19.16,9.07,0.349,57,1.35,158.39,19.81,25.36,2.14
MAY,15,4,13.02,5.18,0.309,53,2.03,134.57,20.11,42.15,2.14
MAY,15,5,8.23,5.54,0.379,57,1.84,118.15,19.14,47.69,2.18
MAY,15,6,9.22,6.34,0.429,74,1.55,106.63,17.63,40.97,2.31
MAY,15,7,2.00,5.00,0.618,62,1.25,102.27,18.01,41.04,37.54
MAY,15,8,2.00,7.04,0.817,66,1.48,135.75,22.58,33.70,206.46
MAY,15,9,10.39,8.61,0.608,87,2.29,108.30,25.85,38.18,432.34
MAY,15,10,23.32,3.68,0.389,60,3.15,99.59,27.64,43.87,655.06
MAY,15,11,33.65,4.48,0.319,42,2.87,101.82,29.73,34.85,835.09
MAY,15,12,41.81,5.83,0.270,41,2.37,145.45,31.56,26.94,910.43
MAY,15,13,49.27,13.55,0.289,41,2.37,253.81,32.94,20.62,797.05
MAY,15,14,51.22,7.47,0.289,38,2.48,228.33,33.15,18.26,684.39
MAY,15,15,48.04,4.30,0.220,35,2.89,284.47,33.31,15.81,612.49
MAY,15,16,48.43,2.43,0.240,33,3.09,292.04,33.25,13.79,474.72
MAY,15,17,41.36,1.55,0.180,30,3.14,270.09,33.21,12.67,387.90
MAY,15,18,41.92,1.53,0.180,35,2.76,270.83,32.54,13.29,262.44
MAY,15,19,39.70,1.39,0.220,40,2.22,262.64,31.49,13.59,85.66
MAY,15,20,25.57,2.32,0.469,71,2.05,263.72,29.08,15.61,4.78
MAY,15,21,10.77,4.07,0.638,75,1.91,243.21,27.28,17.37,1.65
MAY,15,22,5.57,3.82,0.608,83,1.60,116.36,25.69,19.55,1.81
MAY,15,23,42.14,12.90,0.498,83,2.21,114.39,25.25,23.00,1.91
MAY,16,0,8.99,21.48,0.200,59,1.85,70.51,24.56,40.89,3.15
MAY,16,1,11.17,7.58,0.200,39,3.12,101.75,23.48,46.26,5.26
MAY,16,2,8.04,37.71,0.180,50,3.06,82.64,22.13,47.66,7.10
MAY,16,3,10.72,11.49,0.190,49,3.18,89.39,21.28,53.47,16.58
MAY,16,4,9.24,3.38,0.200,41,3.02,94.14,20.22,61.65,2.12
MAY,16,5,6.81,5.67,0.250,42,2.52,95.70,19.75,65.76,2.14
MAY,16,6,9.74,3.29,0.329,36,2.47,109.39,19.22,68.12,10.04
MAY,16,7,22.26,8.98,0.558,70,2.20,116.17,18.22,71.73,31.86
MAY,16,8,2.49,3.63,0.399,50,3.31,102.73,21.11,64.48,203.91
MAY,16,9,19.56,2.43,0.359,36,4.16,98.68,23.86,56.35,386.49
MAY,16,10,27.48,2.54,0.349,42,3.83,96.57,26.12,49.06,609.80
MAY,16,11,39.18,2.35,0.319,44,2.81,105.00,28.09,38.95,667.39
MAY,16,12,51.64,3.62,0.299,45,2.36,163.63,31.25,29.75,933.75
MAY,16,13,59.84,10.35,0.359,46,2.46,246.09,32.64,22.72,997.84
MAY,16,14,53.24,3.23,0.260,37,2.92,291.51,33.68,18.47,986.00
MAY,16,15,50.77,2.20,0.220,39,3.59,281.70,33.86,17.36,730.02
MAY,16,16,56.47,2.54,0.240,40,3.38,266.12,33.73,18.26,699.40
MAY,16,17,54.65,2.14,0.200,34,3.32,279.01,34.26,16.58,535.65
MAY,16,18,55.00,1.73,0.230,35,2.88,238.52,33.42,17.18,302.23
MAY,16,19,50.77,1.52,0.270,48,3.05,261.34,31.73,17.17,86.61
MAY,16,20,37.42,1.68,0.260,59,3.32,242.19,30.06,15.67,5.24
MAY,16,21,32.06,2.25,0.329,45,3.01,248.02,28.88,16.67,1.58
MAY,16,22,28.67,2.68,0.309,65,2.85,211.77,27.46,21.73,1.67
MAY,16,23,28.03,3.14,0.389,61,2.78,234.41,25.49,26.48,1.82
MAY,17,0,23.58,3.41,0.429,72,1.72,224.62,24.23,28.75,1.94
MAY,17,1,25.23,3.65,0.309,72,2.15,253.50,24.02,28.32,1.91
MAY,17,2,20.67,2.46,0.339,50,1.91,256.88,23.41,28.13,1.91
MAY,17,3,20.10,2.19,0.309,47,2.02,244.15,22.02,30.65,2.03
MAY,17,4,22.05,2.17,0.280,40,1.86,248.99,21.00,32.63,3.74
MAY,17,5,23.65,2.25,0.270,37,1.31,221.07,20.11,37.22,3.83
MAY,17,6,8.47,2.47,0.399,51,1.85,147.85,18.66,41.70,2.30
MAY,17,7,2.00,2.60,0.996,61,1.35,226.38,19.52,42.80,41.11
MAY,17,8,2.00,3.72,0.867,75,1.55,153.65,23.95,37.42,216.36
MAY,17,9,9.90,2.88,0.459,49,1.45,255.57,28.09,31.92,437.22
MAY,17,10,20.12,2.80,0.459,38,2.05,258.81,29.51,28.49,655.54
MAY,17,11,32.00,2.77,0.399,41,2.97,288.01,30.43,25.64,845.10
MAY,17,12,29.26,2.39,0.289,35,3.25,265.05,31.45,21.29,970.12
MAY,17,13,29.36,1.44,0.289,31,3.47,272.67,32.28,19.84,1019.03
MAY,17,14,32.87,1.52,0.250,29,3.63,264.47,32.67,18.69,983.23
MAY,17,15,32.91,1.48,0.280,30,4.19,280.40,33.41,16.51,807.46
MAY,17,16,31.01,1.25,0.180,32,4.43,265.04,33.63,14.83,729.40
MAY,17,17,31.33,1.10,0.180,29,3.50,261.78,33.31,14.63,448.31
MAY,17,18,32.07,1.10,0.200,32,3.40,238.10,32.49,14.28,227.71
MAY,17,19,39.19,1.20,0.280,50,3.79,256.87,31.06,14.78,79.46
MAY,17,20,31.28,1.54,0.329,65,3.10,231.03,29.58,16.66,4.37
MAY,17,21,22.13,2.31,0.399,66,2.15,193.82,27.82,18.97,1.62
MAY,17,22,15.55,2.99,0.399,70,2.64,205.90,26.26,24.53,3.43
MAY,17,23,12.04,3.69,0.479,61,1.85,178.72,24.54,30.18,1.84
MAY,18,0,13.39,3.54,0.439,82,1.34,217.51,23.29,35.38,1.97
MAY,18,1,12.61,3.41,0.409,72,2.05,210.72,23.11,39.20,4.19
MAY,18,2,13.76,2.97,0.260,53,2.89,230.57,22.70,39.82,2.01
MAY,18,3,11.75,3.02,0.280,40,2.87,241.28,21.76,43.06,2.04
MAY,18,4,12.59,2.93,0.280,35,3.17,235.85,21.14,45.99,2.09
MAY,18,5,10.28,3.03,0.299,37,2.79,254.37,20.19,49.59,6.00
MAY,18,6,6.15,2.58,0.359,31,2.24,238.58,19.46,52.08,2.29
MAY,18,7,2.00,2.87,0.479,38,1.92,242.22,19.84,53.27,41.08
MAY,18,8,2.00,3.11,0.518,39,2.03,267.70,23.56,47.37,213.70
MAY,18,9,8.89,3.06,0.429,33,3.22,272.21,26.11,39.62,449.79
MAY,18,10,22.14,2.80,0.349,34,3.53,259.67,28.16,32.78,675.63
MAY,18,11,25.10,3.08,0.280,28,3.40,254.59,29.79,27.20,864.10
MAY,18,12,27.30,2.73,0.299,28,4.09,275.28,30.84,23.41,987.99
MAY,18,13,33.50,2.10,0.289,38,4.84,278.91,31.71,19.06,1022.31
MAY,18,14,37.07,1.62,0.260,38,4.47,255.76,32.12,17.91,989.86
MAY,18,15,38.94,1.43,0.210,24,3.52,252.75,33.21,15.13,923.30
MAY,18,16,34.76,1.47,0.220,24,3.95,264.91,33.97,13.39,763.68
MAY,18,17,35.42,1.57,0.230,36,3.99,264.13,33.76,12.83,556.57
MAY,18,18,35.80,1.66,0.250,32,4.53,275.44,33.06,13.05,326.04
MAY,18,19,35.77,2.02,0.319,35,3.89,280.24,31.66,12.97,108.93
MAY,18,20,30.67,2.62,0.479,49,3.14,280.07,29.43,14.04,11.18
MAY,18,21,17.98,3.77,0.658,65,2.55,255.39,27.25,16.83,1.70
MAY,18,22,14.32,3.89,0.558,71,2.53,252.90,25.87,18.92,1.78
MAY,18,23,8.05,4.14,0.518,67,2.78,295.90,24.49,19.11,1.88
MAY,19,0,14.11,4.49,0.409,64,3.08,280.94,23.34,19.58,1.92
MAY,19,1,24.45,3.22,0.240,33,3.61,260.31,22.82,21.54,2.02
MAY,19,2,22.75,1.67,0.220,37,3.17,257.90,21.52,23.99,2.08
MAY,19,3,19.59,1.10,0.230,69,2.58,258.84,20.19,26.10,2.12
MAY,19,4,21.49,1.19,0.270,36,2.64,266.46,18.96,29.33,2.21
MAY,19,5,32.27,1.47,0.369,40,2.57,276.46,18.10,35.49,2.22
MAY,19,6,31.55,1.70,0.459,43,2.54,286.15,17.53,41.34,2.39
MAY,19,7,19.33,1.93,0.548,35,1.87,238.77,18.35,42.21,50.50
MAY,19,8,10.43,4.20,0.687,53,1.89,123.09,21.61,35.86,250.80
MAY,19,9,26.58,6.64,0.449,43,1.45,210.05,26.69,27.59,483.53
MAY,19,10,32.05,2.12,0.309,29,2.05,205.50,29.48,22.67,703.33
MAY,19,11,35.39,1.38,0.250,13,2.09,260.98,31.27,14.97,886.88
MAY,19,12,40.09,1.74,0.220,17,2.46,257.78,32.26,12.85,1008.65
MAY,19,13,45.40,1.58,0.240,42,3.00,268.68,32.52,13.08,1056.55
MAY,19,14,50.19,1.32,0.240,20,2.88,248.63,33.65,12.54,1035.99
MAY,19,15,53.93,1.10,0.190,19,2.89,204.40,34.22,10.95,953.82
MAY,19,16,56.40,1.10,0.220,15,2.62,254.47,34.86,10.22,789.20
MAY,19,17,58.72,1.10,0.220,20,2.96,282.71,34.79,10.70,576.18
MAY,19,18,40.24,NA,0.180,26,2.66,57.18,34.07,10.82,333.79
MAY,19,19,57.92,2.99,0.280,35,2.48,313.33,32.24,11.61,108.93
MAY,19,20,44.25,2.98,0.479,49,1.51,55.94,29.89,13.04,11.18
MAY,19,21,24.59,5.58,0.668,65,1.23,130.17,27.77,14.23,1.70
MAY,19,22,6.27,7.12,1.503,71,1.66,282.50,26.17,15.87,1.78
MAY,19,23,21.32,5.12,0.548,72,2.29,201.93,25.06,18.70,1.88
MAY,20,0,30.97,5.25,0.359,64,1.87,115.87,25.16,21.49,1.92
MAY,20,1,26.21,6.11,0.379,44,1.99,249.73,24.56,23.77,1.85
MAY,20,2,22.19,4.54,0.339,52,2.44,258.35,23.05,26.62,1.90
MAY,20,3,23.73,2.65,0.220,45,2.84,246.30,21.69,30.13,2.04
MAY,20,4,21.22,2.12,0.200,35,2.20,266.15,20.63,32.25,2.13
MAY,20,5,17.60,1.89,0.250,28,1.95,296.86,19.71,34.03,2.12
MAY,20,6,9.96,2.20,0.518,42,1.69,269.64,18.97,35.10,2.30
MAY,20,7,2.00,2.40,0.757,63,1.10,186.52,19.46,36.71,45.47
MAY,20,8,2.00,3.23,0.717,59,1.44,146.86,24.40,31.98,232.58
MAY,20,9,12.33,2.63,0.469,45,2.06,263.91,28.21,25.78,463.88
MAY,20,10,24.92,1.82,0.270,26,2.01,245.01,30.90,19.64,683.93
MAY,20,11,35.23,1.40,0.190,23,2.36,208.83,32.12,15.88,864.72
MAY,20,12,39.17,1.36,0.200,24,2.40,230.58,33.30,14.41,987.48
MAY,20,13,41.95,1.17,0.220,20,2.84,243.17,33.77,13.67,1037.92
MAY,20,14,45.37,1.89,0.220,22,3.03,267.20,34.26,13.18,1022.16
MAY,20,15,49.71,1.98,0.220,16,2.78,279.78,34.85,12.34,935.13
MAY,20,16,53.41,2.68,0.190,15,2.66,284.35,35.34,11.77,775.32
MAY,20,17,54.46,2.61,0.200,25,2.72,257.93,35.21,11.53,553.30
MAY,20,18,56.95,2.61,0.339,33,2.94,286.57,34.29,11.28,310.13
MAY,20,19,53.90,2.91,0.329,42,2.85,287.49,32.69,11.70,114.27
MAY,20,20,31.75,3.20,0.648,39,2.53,295.27,30.49,13.00,4.90
MAY,20,21,29.74,4.36,0.578,62,2.55,249.32,28.41,15.60,1.61
MAY,20,22,35.38,4.39,0.409,66,3.47,238.38,27.48,17.74,1.66
MAY,20,23,28.12,4.87,0.439,73,2.88,206.60,25.93,23.33,1.76
MAY,21,0,28.45,4.28,0.379,59,2.35,208.43,24.75,27.40,1.88
MAY,21,1,28.70,4.12,0.369,50,2.88,240.81,23.73,29.50,1.91
MAY,21,2,24.18,4.65,0.309,50,2.80,239.25,22.64,29.80,2.01
MAY,21,3,21.20,4.74,0.299,42,2.44,249.71,21.94,29.77,2.04
MAY,21,4,17.94,4.28,0.280,36,2.21,267.68,20.53,32.65,2.12
MAY,21,5,15.18,4.06,0.299,39,2.06,275.72,19.65,36.16,2.16
MAY,21,6,6.60,4.20,0.479,37,1.60,262.75,19.00,38.24,2.31
MAY,21,7,2.00,4.09,0.678,45,2.10,276.19,19.45,40.80,45.56
MAY,21,8,5.84,4.23,0.648,30,2.28,278.98,23.19,35.40,229.47
MAY,21,9,18.55,4.40,0.508,29,1.81,270.50,26.69,29.10,460.86
MAY,21,10,28.66,3.66,0.319,28,2.52,242.71,29.22,23.40,688.68
MAY,21,11,35.18,2.40,0.220,49,3.16,241.57,30.60,19.80,888.99
MAY,21,12,39.67,1.30,0.190,153,3.03,241.37,31.88,17.05,948.34
MAY,21,13,44.50,1.48,0.230,92,3.43,272.28,33.00,12.00,1015.62
MAY,21,14,50.52,2.14,0.230,69,3.70,277.55,33.84,11.88,991.50
MAY,21,15,54.04,2.45,0.210,61,3.49,243.13,34.24,11.67,898.71
MAY,21,16,56.11,2.65,0.200,82,3.19,248.65,34.75,11.22,763.88
MAY,21,17,57.10,2.82,0.180,69,2.81,257.02,34.81,10.71,551.66
MAY,21,18,57.16,3.31,0.180,36,3.12,245.04,34.24,10.75,336.11
MAY,21,19,56.43,3.45,0.180,47,3.25,249.75,32.33,11.86,109.83
MAY,21,20,45.39,3.77,0.339,66,3.02,255.21,29.99,13.50,5.22
MAY,21,21,42.13,4.13,0.329,66,3.19,255.49,28.48,14.58,1.54
MAY,21,22,39.00,4.45,0.309,72,2.27,254.11,26.53,16.53,1.69
MAY,21,23,29.77,5.44,0.349,74,2.14,217.05,25.32,18.21,1.79
MAY,22,0,27.11,5.75,0.260,94,2.70,253.53,24.38,21.92,1.90
MAY,22,1,26.52,3.87,0.280,100,2.11,274.14,23.09,25.83,2.00
MAY,22,2,27.39,1.94,0.220,93,1.80,201.38,22.20,30.07,2.01
MAY,22,3,24.42,1.23,0.180,70,1.84,251.80,21.26,31.96,2.09
MAY,22,4,21.41,1.41,0.180,48,2.11,281.56,20.59,32.80,2.13
MAY,22,5,18.37,1.19,0.220,43,2.27,285.95,20.07,35.08,2.15
MAY,22,6,6.06,2.66,0.518,55,2.45,317.92,19.27,36.62,2.33
MAY,22,7,2.00,3.23,1.255,55,1.84,290.39,19.72,37.96,41.58
MAY,22,8,2.28,3.47,0.737,70,2.34,250.62,22.76,35.39,210.13
MAY,22,9,23.51,2.43,0.349,53,1.97,256.39,26.77,28.06,425.69
MAY,22,10,36.39,2.17,0.250,41,2.22,273.16,29.63,22.49,628.89
MAY,22,11,45.90,1.87,0.220,37,2.09,218.37,31.26,21.71,810.67
MAY,22,12,54.80,1.62,0.280,36,2.32,277.12,32.54,20.73,936.43
MAY,22,13,57.61,1.27,0.299,43,3.00,269.83,33.24,17.91,984.65
MAY,22,14,60.64,1.10,0.260,45,2.60,279.22,34.15,15.22,967.40
MAY,22,15,64.87,1.10,0.220,56,2.79,248.66,34.65,14.81,879.87
MAY,22,16,67.51,3.64,0.190,38,2.49,101.82,35.00,14.51,730.12
MAY,22,17,69.36,2.08,0.180,39,3.11,266.11,35.06,14.69,518.65
MAY,22,18,67.25,1.22,0.210,44,2.49,271.87,33.98,15.90,287.53
MAY,22,19,64.19,1.51,0.270,50,2.77,271.16,32.53,17.65,80.66
MAY,22,20,55.87,1.45,0.230,143,4.72,144.55,27.91,30.10,2.17
MAY,22,21,52.67,1.10,0.250,102,3.42,164.53,25.65,34.56,1.78
MAY,22,22,48.60,1.38,0.240,48,2.84,138.03,26.05,33.39,1.81
MAY,22,23,50.27,1.10,0.180,41,3.92,99.39,25.03,36.38,1.86
MAY,23,0,54.6065,1.10,0.220,39,2.17,116.27,24.30,37.58,1.91
MAY,23,1,42.0155,4.45,0.270,33,1.67,197.67,24.14,37.54,1.91
MAY,23,2,46.7375,5.26,0.260,37,2.22,266.42,24.11,36.60,1.90
MAY,23,3,44.7735,2.95,0.270,35,1.15,92.61,22.78,39.13,2.00
MAY,23,4,18.6565,5.71,0.349,48,1.21,171.96,21.58,43.25,2.06
MAY,23,5,21.5265,1.10,0.369,48,1.62,177.00,21.11,44.17,2.09
MAY,23,6,8.4545,3.12,0.787,52,1.82,313.71,20.16,47.62,2.30
MAY,23,7,2,3.86,0.986,72,1.06,116.56,20.37,48.01,38.89
MAY,23,8,2,1.10,0.697,85,2.37,245.53,23.66,37.04,205.15
MAY,23,9,21.23460161,1.34,0.628,54,1.74,249.96,27.47,29.26,422.27
MAY,23,10,39.49360161,27.09,1.105,59,1.94,253.88,30.27,25.92,631.05
MAY,23,11,61.66860161,11.35,0.867,58,2.23,275.94,31.99,23.41,809.45
MAY,23,12,85.199,6.18,0.528,41,2.31,247.11,33.08,20.24,943.41
MAY,23,13,101.63,25.22,0.817,43,2.65,273.56,33.60,18.30,975.68
MAY,23,14,106.67,22.56,0.528,54,2.73,135.93,34.00,15.28,966.19
MAY,23,15,112.6,28.46,0.588,51,2.85,153.83,34.66,14.35,892.54
MAY,23,16,111.84,14.31,0.409,53,2.78,246.15,35.15,14.05,730.13
MAY,23,17,110.98,11.69,0.369,55,2.37,206.93,35.23,14.03,521.97
MAY,23,18,109.19,9.25,0.389,52,2.10,235.63,34.93,14.23,316.54
MAY,23,19,95.224,7.97,0.459,56,2.55,228.70,33.13,16.30,115.98
MAY,23,20,51.55960161,84.44,1.424,67,4.11,93.83,30.09,24.01,4.36
MAY,23,21,39.64760161,63.87,1.026,114,6.28,65.39,27.12,32.03,1.67
MAY,23,22,38.30860161,9.15,0.190,66,4.79,88.52,25.90,29.04,1.78
MAY,23,23,39.60060161,4.76,0.180,44,5.60,99.08,24.96,33.11,1.82
MAY,24,0,26.51,13.81,0.180,38,4.15,82.96,24.76,39.49,1.88
MAY,24,1,16.72,4.52,0.220,47,4.21,60.77,23.66,47.91,1.93
MAY,24,2,15.56,43.35,0.190,49,5.12,75.94,22.92,49.80,2.01
MAY,24,3,20.32,8.12,0.180,41,4.65,64.87,22.10,52.02,2.04
MAY,24,4,21.78,1.56,0.180,34,4.37,63.98,21.70,54.67,2.05
MAY,24,5,19.82,7.28,0.180,35,3.74,80.22,21.08,57.78,2.10
MAY,24,6,9.82,2.73,0.289,43,3.33,97.55,20.00,61.70,2.30
MAY,24,7,2.00,3.27,0.409,48,2.86,105.06,19.81,65.59,39.71
MAY,24,8,3.63,18.52,0.429,46,3.34,78.84,22.49,60.55,196.64
MAY,24,9,18.10,17.37,0.329,54,4.91,81.42,24.51,52.63,411.49
MAY,24,10,27.01,7.09,0.319,50,5.41,90.70,26.01,47.43,630.77
MAY,24,11,35.14,14.22,0.329,48,4.64,82.14,27.79,41.32,749.15
MAY,24,12,43.99,9.54,0.309,49,3.60,83.88,29.65,33.51,886.91
MAY,24,13,48.85,11.55,0.270,40,2.94,111.46,31.50,28.81,961.52
MAY,24,14,54.44,15.28,0.289,44,2.77,142.64,32.95,26.43,964.94
MAY,24,15,57.73,20.44,0.349,43,2.51,117.16,32.56,26.16,487.21
MAY,24,16,57.20,6.96,0.260,43,2.21,158.04,32.68,24.78,330.01
MAY,24,17,38.90,5.36,0.399,71,5.31,277.10,28.94,30.54,79.89
MAY,24,18,32.23,6.83,0.439,47,5.22,269.17,28.59,28.80,108.41
MAY,24,19,30.49,39.26,0.518,57,5.80,56.88,27.79,32.98,111.90
MAY,24,20,29.48,22.05,0.230,42,4.76,79.69,26.28,34.00,4.93
MAY,24,21,26.16,1.10,0.260,29,3.43,108.76,25.05,37.16,1.84
MAY,24,22,15.04,1.10,0.270,34,3.02,112.36,23.76,43.76,1.94
MAY,24,23,5.92,16.40,0.379,51,3.10,84.93,23.83,45.99,1.97
MAY,25,0,15.05,3.36,0.200,49,3.89,68.77,23.07,54.05,2.00
MAY,25,1,14.30,2.23,0.200,31,3.88,72.81,21.94,59.63,2.02
MAY,25,2,13.61,7.24,0.240,38,3.96,75.56,20.93,63.75,2.09
MAY,25,3,15.42,1.20,0.230,27,3.52,66.38,20.57,63.39,2.13
MAY,25,4,16.79,2.55,0.230,25,3.70,66.88,20.41,61.73,2.13
MAY,25,5,14.68,4.97,0.240,28,3.62,73.15,19.95,64.07,2.16
MAY,25,6,5.00,22.85,0.319,85,3.13,85.29,19.05,69.34,2.37
MAY,25,7,2.00,12.15,0.449,44,2.64,86.74,19.37,69.33,43.60
MAY,25,8,4.12,9.41,0.359,39,4.43,70.01,21.86,60.93,211.47
MAY,25,9,8.95,13.49,0.359,52,4.65,85.19,23.88,54.13,419.58
MAY,25,10,14.49,4.13,0.359,39,4.56,85.98,25.76,47.54,639.66
MAY,25,11,20.57,9.07,0.339,31,4.06,86.85,27.71,40.54,822.05
MAY,25,12,26.14,3.82,0.299,101,3.34,99.50,29.66,33.60,944.48
MAY,25,13,32.55,2.80,0.280,26,3.03,127.74,31.32,30.71,971.22
MAY,25,14,37.60,3.08,0.260,31,2.85,136.15,31.27,30.11,575.26
MAY,25,15,40.60,3.60,0.270,31,2.41,160.45,32.90,27.19,773.22
MAY,25,16,41.73,1.75,0.240,30,2.80,173.47,34.06,24.24,645.79
MAY,25,17,34.21,7.68,0.240,42,3.64,91.93,32.60,22.60,254.75
MAY,25,18,26.26,5.96,0.250,42,3.95,70.00,32.71,21.33,217.64
MAY,25,19,20.17,16.01,0.339,53,3.98,78.04,30.51,25.30,24.48
MAY,25,20,16.26,10.94,0.289,42,4.87,64.09,28.73,27.93,23.54
MAY,25,21,11.83,6.55,0.240,41,5.08,59.97,26.93,33.78,41.84
MAY,25,22,7.79,9.37,0.220,35,4.90,65.70,25.15,39.91,20.02
MAY,25,23,4.20,35.73,0.240,33,4.42,79.39,24.05,45.19,16.92
MAY,26,0,2.00,59.47,0.180,52,5.40,75.29,22.72,51.74,1.99
MAY,26,1,5.65,8.02,0.180,61,5.68,65.87,21.55,56.20,22.07
MAY,26,2,7.50,5.47,0.180,23,4.60,62.52,21.12,57.04,32.06
MAY,26,3,7.76,19.16,0.200,19,3.99,62.34,20.67,57.29,2.12
MAY,26,4,8.60,3.03,0.190,19,4.21,71.04,20.07,58.92,62.16
MAY,26,5,9.03,13.61,0.200,17,3.46,77.23,19.95,59.30,7.21
MAY,26,6,4.48,27.64,0.240,35,3.16,84.02,19.54,61.68,2.37
MAY,26,7,2.00,10.10,0.329,32,2.79,94.56,19.50,63.82,43.57
MAY,26,8,4.43,17.57,0.319,27,3.06,83.38,21.57,58.44,203.11
MAY,26,9,17.68,13.00,0.299,26,4.37,80.03,23.73,51.41,434.70
MAY,26,10,22.59,3.40,0.299,21,4.24,100.19,25.48,46.48,650.56
MAY,26,11,27.67,2.74,0.289,22,3.77,92.80,27.30,40.76,838.27
MAY,26,12,32.07,10.17,0.299,30,3.47,99.87,28.98,36.45,950.45
MAY,26,13,37.60,3.32,0.309,26,3.00,108.51,30.37,33.09,1013.85
MAY,26,14,40.62,8.70,0.319,27,2.81,128.96,31.62,29.91,906.21
MAY,26,15,46.52,15.27,0.419,31,2.56,227.19,32.11,28.20,598.25
MAY,26,16,49.52,7.88,0.329,34,2.59,199.93,32.52,26.81,644.95
MAY,26,17,51.76,4.97,0.289,30,2.52,219.91,33.58,24.71,548.89
MAY,26,18,45.99,9.75,0.289,25,2.59,285.63,34.14,21.23,410.34
MAY,26,19,36.28,9.72,0.280,35,2.93,86.36,32.32,20.65,98.00
MAY,26,20,28.74,2.05,0.240,34,3.81,62.46,30.02,22.53,5.60
MAY,26,21,23.92,4.09,0.250,34,4.32,69.68,27.85,28.20,1.60
MAY,26,22,20.74,2.12,0.230,35,4.94,72.47,26.28,34.54,31.71
MAY,26,23,17.46,3.09,0.200,31,4.64,79.51,24.66,43.61,21.88
MAY,27,0,14.64,2.94,0.210,28,3.69,96.95,23.33,49.97,31.95
MAY,27,1,13.92,2.73,0.180,36,4.42,66.01,22.13,55.48,2.04
MAY,27,2,13.68,21.74,0.180,16,4.18,54.96,22.02,57.97,7.01
MAY,27,3,13.44,9.24,0.180,25,4.49,70.44,21.16,61.67,32.08
MAY,27,4,12.03,2.90,0.180,17,4.92,65.75,20.39,64.11,2.12
MAY,27,5,14.40,3.37,0.180,20,4.29,73.71,20.35,63.94,2.13
MAY,27,6,7.63,3.06,0.240,21,3.03,91.50,19.99,65.95,2.28
MAY,27,7,2.00,2.44,0.399,26,2.90,99.32,19.73,68.48,45.67
MAY,27,8,2.00,2.64,0.319,30,3.30,93.53,21.68,61.44,174.47
MAY,27,9,5.92,2.39,0.270,32,4.18,83.39,23.59,53.76,378.12
MAY,27,10,13.90,1.81,0.349,24,4.09,98.39,25.33,47.52,581.48
MAY,27,11,22.19,3.34,0.299,42,2.96,118.61,28.26,40.46,819.87
MAY,27,12,33.90,5.42,0.280,40,2.55,127.02,30.54,34.72,942.03
MAY,27,13,44.66,22.94,0.588,41,2.63,236.06,31.25,32.82,904.36
MAY,27,14,44.35,9.91,0.369,40,2.73,251.41,32.85,29.13,981.43
MAY,27,15,42.14,3.27,0.270,38,3.17,283.63,33.27,27.30,870.37
MAY,27,16,45.39,3.02,0.220,34,2.74,214.91,33.30,27.03,640.82
MAY,27,17,46.90,1.68,0.190,38,2.39,188.29,32.58,27.27,368.26
MAY,27,18,46.35,1.10,0.250,31,2.83,247.19,32.79,26.02,336.29
