DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
FEB,3,13,38.93,NA,NA,9,2.91,285.32,25.59,24.09,858.81
FEB,3,14,44.29,NA,NA,3,2.47,279.02,27.16,21.77,655.03
FEB,3,15,43.91,NA,NA,10,3.03,268.33,27.63,22.62,673.52
FEB,3,16,41.73,NA,NA,24,3.87,276.74,27.00,24.16,520.31
FEB,3,17,38.40,NA,NA,8,3.81,278.80,27.79,19.94,415.54
FEB,3,18,33.63,NA,NA,17,3.40,290.99,26.87,20.23,204.35
FEB,3,19,26.52,NA,NA,22,3.04,291.77,24.40,23.27,26.35
FEB,3,20,11.99,NA,NA,29,2.35,296.02,22.25,27.10,7.46
FEB,3,21,3.18,NA,NA,35,1.62,248.93,19.82,29.23,4.27
FEB,3,22,2.71,NA,NA,46,1.91,240.00,18.56,32.21,12.16
FEB,3,23,6.53,NA,NA,36,2.30,276.62,17.46,35.76,51.50
FEB,4,0,9.59,NA,NA,26,1.90,273.77,16.63,38.61,72.48
FEB,4,1,3.27,1.25,NA,12,1.27,184.74,14.92,42.34,7.36
FEB,4,2,NA,2.89,NA,33,1.03,128.96,13.30,45.82,8.49
FEB,4,3,NA,4.23,NA,27,1.34,187.88,12.76,49.92,4.13
FEB,4,4,NA,4.51,NA,24,1.27,159.14,11.71,53.00,11.35
FEB,4,5,NA,4.56,NA,36,1.39,99.31,11.04,57.97,2.51
FEB,4,6,NA,5.98,NA,32,1.75,110.60,10.19,61.02,5.34
FEB,4,7,NA,22.63,NA,39,2.01,122.29,9.48,62.93,2.64
FEB,4,8,NA,5.56,NA,37,1.46,122.93,9.94,60.00,31.51
FEB,4,9,2.00,5.02,NA,23,1.64,292.38,15.82,48.19,230.08
FEB,4,10,5.94,7.88,NA,27,1.32,169.32,20.41,37.09,436.16
FEB,4,11,18.63,5.21,NA,38,1.99,273.67,23.26,30.15,626.90
FEB,4,12,30.99,3.03,NA,17,2.73,281.04,24.67,24.82,778.26
FEB,4,13,40.11,2.31,NA,15,2.66,269.58,26.12,22.37,850.37
