DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
MZO,14,2,11.88,2.34,0.180,22,1.02,75.11,17.58,45.36,3.35
MZO,14,3,15.26,2.07,0.210,19,1.75,279.91,17.17,48.12,3.40
MZO,14,4,15.33,1.94,0.190,25,2.33,283.16,16.35,53.37,4.53
MZO,14,5,11.74,1.88,0.210,26,1.76,232.83,15.47,56.03,2.29
MZO,14,6,9.97,1.73,0.299,23,1.56,230.47,15.01,57.33,4.55
MZO,14,7,7.11,2.51,0.558,44,1.33,250.98,14.78,59.40,4.41
MZO,14,8,3.42,3.30,0.847,53,1.53,90.79,16.56,58.49,96.69
MZO,14,9,9.32,4.02,0.558,48,1.63,134.70,20.81,49.63,332.22
MZO,14,10,20.77,2.77,0.379,26,1.63,238.18,24.83,39.39,573.95
MZO,14,11,33.39,1.30,0.299,17,1.77,225.91,26.80,33.74,779.48
MZO,14,12,40.29,1.43,0.329,24,2.44,292.40,27.30,32.10,921.65
MZO,14,13,48.24,3.30,0.309,23,2.73,326.61,28.09,30.04,989.52
MZO,14,14,50.23,3.22,0.309,26,3.03,278.03,29.07,28.19,978.83
MZO,14,15,47.40,2.64,0.260,15,2.68,266.56,30.56,24.17,915.02
MZO,14,16,43.94,1.51,0.180,23,3.16,275.42,31.20,21.22,763.56
MZO,14,17,43.82,1.70,0.180,25,3.24,273.12,31.28,19.88,535.99
MZO,14,18,42.49,2.07,0.200,16,2.84,276.01,30.85,19.21,287.99
MZO,14,19,32.50,2.51,0.369,25,2.82,292.52,28.95,14.77,69.34
MZO,14,20,14.41,3.43,0.777,34,1.08,256.88,25.85,16.14,1.94
MZO,14,21,4.44,4.33,1.135,68,1.73,226.28,24.31,20.75,2.39
MZO,14,22,18.56,3.91,0.359,52,2.86,263.80,23.20,26.70,1.90
MZO,14,23,20.39,3.41,0.240,32,2.26,242.11,21.20,28.83,2.02
MZO,15,0,20.71,3.72,0.210,27,1.57,136.75,20.26,31.06,2.66
MZO,15,1,9.29,2.76,0.250,36,1.32,48.73,18.71,34.92,2.76
MZO,15,2,2.72,4.25,0.299,33,1.23,124.30,17.84,40.94,3.34
MZO,15,3,2.00,5.82,0.280,30,2.16,117.20,16.95,46.96,2.86
MZO,15,4,7.59,5.20,0.240,28,2.27,90.13,17.27,52.81,2.26
MZO,15,5,7.92,5.49,0.250,27,1.09,79.67,16.81,50.40,2.25
MZO,15,6,3.95,6.40,0.319,31,1.21,145.79,16.30,54.04,2.27
MZO,15,7,6.34,3.81,0.479,37,1.94,83.96,16.08,62.80,3.14
MZO,15,8,2.00,8.21,0.996,45,1.80,54.60,17.31,59.64,79.42
MZO,15,9,2.30,4.58,0.488,38,3.58,80.96,20.40,58.55,303.62
MZO,15,10,17.05,3.45,0.369,35,5.22,90.10,22.70,53.09,541.16
MZO,15,11,25.01,3.35,0.359,48,5.25,93.57,24.50,46.11,737.48
MZO,15,12,33.05,4.21,0.449,37,4.47,99.27,26.41,39.27,887.08
MZO,15,13,42.51,4.74,0.319,32,3.14,119.06,28.33,33.76,973.28
MZO,15,14,43.16,3.43,0.289,25,3.21,116.68,29.53,29.58,959.35
MZO,15,15,38.75,2.24,0.260,27,3.64,129.59,30.61,25.25,874.86
MZO,15,16,34.32,1.62,0.180,19,3.68,142.12,31.44,20.02,714.25
MZO,15,17,33.52,1.37,0.180,28,3.87,161.54,30.43,20.74,299.10
MZO,15,18,26.31,1.25,0.180,32,4.38,164.79,28.72,24.25,151.42
MZO,15,19,21.50,1.51,0.205,33,3.67,164.69,26.93,27.67,26.83
MZO,15,20,15.86,1.18,0.265,40,3.83,152.37,25.30,31.31,1.90
MZO,15,21,8.17,1.87,0.335,67,5.57,88.18,22.39,49.20,1.96
MZO,15,22,9.61,1.73,0.285,63,4.85,83.31,19.92,55.63,6.54
MZO,15,23,10.31,2.28,0.245,39,4.88,73.84,18.10,59.70,2.21
MZO,16,0,10.61,1.56,0.223,26,4.39,82.86,16.92,62.84,2.32
MZO,16,1,12.95,1.66,0.194,13,4.38,82.37,15.75,65.43,2.31
MZO,16,2,11.52,1.74,0.188,11,4.31,88.10,14.67,68.41,2.34
MZO,16,3,10.50,1.69,0.181,12,4.11,92.38,14.02,70.30,2.37
MZO,16,4,9.93,1.85,0.180,11,3.98,93.99,13.48,71.83,2.41
MZO,16,5,9.50,1.77,0.180,10,3.63,95.49,13.07,72.75,2.38
MZO,16,6,9.46,1.98,0.180,9,3.97,92.50,12.73,72.93,2.48
MZO,16,7,6.33,2.08,0.180,11,3.69,99.17,12.34,73.41,3.02
MZO,16,8,6.34,2.07,0.267,30,3.84,95.54,12.73,72.82,54.70
MZO,16,9,8.95,2.40,0.280,11,3.94,91.68,14.71,67.29,216.21
MZO,16,10,11.73,2.28,0.274,17,4.95,92.08,16.62,61.36,407.93
MZO,16,11,16.08,2.25,0.283,13,4.79,73.93,18.76,55.45,523.34
MZO,16,12,23.35,2.76,0.278,16,3.78,83.66,21.38,47.92,683.96
MZO,16,13,31.18,4.06,0.242,6,2.76,110.92,24.36,39.32,783.85
MZO,16,14,35.30,3.73,0.200,23,2.53,146.64,26.64,32.19,761.20
MZO,16,15,36.13,3.08,0.219,107,2.69,110.90,26.29,32.54,545.50
MZO,16,16,38.33,3.62,0.218,10,2.43,111.21,27.05,31.58,580.39
MZO,16,17,40.51,16.98,0.321,28,2.25,169.81,26.91,31.47,343.58
MZO,16,18,36.92,23.55,0.402,36,2.53,92.51,25.51,34.66,146.70
MZO,16,19,28.30,5.85,0.346,35,2.04,70.71,24.14,37.57,32.79
MZO,16,20,16.21,7.35,0.608,39,1.15,54.67,23.39,39.05,1.98
MZO,16,21,10.29,7.55,0.819,53,1.39,185.05,23.02,40.33,1.89
MZO,16,22,16.45,7.16,0.413,63,2.67,246.73,22.65,38.42,1.96
MZO,16,23,15.84,4.66,0.268,36,2.90,263.48,21.45,40.14,2.02
MZO,17,0,15.83,3.90,0.250,40,2.27,240.47,20.67,42.61,2.09
MZO,17,1,13.57,2.87,0.220,31,2.32,115.42,20.30,46.26,2.05
MZO,17,2,7.51,1.95,0.230,32,3.03,104.51,18.32,52.40,2.17
MZO,17,3,6.88,1.70,0.220,18,3.33,110.48,16.83,57.63,2.27
MZO,17,4,6.06,1.40,0.210,15,3.51,110.89,15.55,62.03,2.31
MZO,17,5,6.02,2.06,0.190,14,4.03,107.28,14.79,64.67,2.33
MZO,17,6,3.26,2.12,0.200,21,3.68,102.68,13.98,67.09,2.35
MZO,17,7,3.24,1.10,0.230,18,3.38,106.24,13.49,67.64,3.39
MZO,17,8,2.00,1.10,0.329,24,3.60,105.49,13.98,67.54,73.12
MZO,17,9,2.00,2.43,0.369,18,3.63,100.55,16.35,60.80,279.79
MZO,17,10,9.18,1.67,0.349,12,3.31,96.67,19.31,51.43,486.37
MZO,17,11,18.39,NA,0.339,15,3.31,101.20,22.28,43.77,685.86
MZO,17,12,28.57,82.83,0.807,11,2.25,120.51,25.16,37.51,792.43
MZO,17,13,35.05,39.91,0.528,25,2.19,232.29,27.59,31.38,911.68
MZO,17,14,35.10,8.55,0.299,21,2.74,163.77,27.78,29.37,808.11
MZO,17,15,43.05,18.91,0.598,26,3.15,285.05,28.34,28.59,727.60
MZO,17,16,44.67,18.71,0.548,33,2.71,285.94,28.11,28.44,517.56
MZO,17,17,35.86,2.12,0.260,24,2.39,275.00,28.16,28.30,404.30
MZO,17,18,31.18,2.80,0.280,27,2.81,276.15,27.43,29.17,229.34
MZO,17,19,28.95,1.93,0.359,28,2.70,304.22,25.39,32.89,23.01
MZO,17,20,23.69,1.16,0.399,35,2.97,230.66,24.77,34.69,1.91
MZO,17,21,20.67,NA,0.200,47,4.14,148.89,21.80,47.42,1.98
MZO,17,22,15.81,NA,0.280,18,2.52,107.32,20.09,54.25,2.09
MZO,17,23,12.48,1.30,0.270,20,3.24,99.52,20.06,54.09,2.09
MZO,18,0,10.52,1.10,0.240,18,4.51,96.52,18.94,59.60,2.12
MZO,18,1,9.25,2.09,0.200,21,4.58,111.56,17.20,64.77,2.22
MZO,18,2,10.05,2.36,0.190,15,4.23,112.16,16.18,67.31,2.25
MZO,18,3,10.29,1.87,0.180,9,4.10,114.97,15.24,69.13,2.32
MZO,18,4,9.41,4.35,0.190,10,3.90,115.72,14.41,72.40,2.36
MZO,18,5,7.97,3.68,0.190,17,3.92,113.36,14.13,74.16,2.38
MZO,18,6,9.81,1.95,0.180,12,4.16,107.18,13.71,74.08,2.35
MZO,18,7,9.26,1.63,0.260,14,3.89,101.39,13.35,74.54,3.45
MZO,18,8,5.75,1.46,0.270,16,3.83,109.55,14.05,73.17,99.09
MZO,18,9,9.73,1.45,0.289,10,4.02,94.78,16.96,63.96,328.70
MZO,18,10,14.82,1.60,0.260,10,3.97,104.93,19.52,55.68,566.35
MZO,18,11,22.04,4.38,0.250,9,3.30,88.91,22.22,49.37,769.88
MZO,18,12,29.53,27.52,0.309,12,2.17,98.99,25.89,40.89,862.98
MZO,18,13,36.13,18.25,0.359,26,2.61,246.40,27.03,36.48,890.52
MZO,18,14,38.64,5.87,0.260,21,2.42,271.43,28.12,32.28,835.87
MZO,18,15,34.56,1.97,0.230,20,2.94,253.39,27.56,32.16,543.10
MZO,18,16,32.01,1.62,0.190,21,3.63,242.54,29.21,27.61,688.13
MZO,18,17,29.80,1.43,0.200,40,4.51,258.34,27.00,28.90,224.85
MZO,18,18,25.05,1.10,0.190,47,4.29,240.64,26.45,26.42,159.34
MZO,18,19,23.37,1.10,0.210,52,4.37,251.02,25.35,27.11,68.76
MZO,18,20,18.78,1.10,0.280,45,3.01,229.64,22.81,30.04,2.19
MZO,18,21,15.73,1.59,0.299,37,3.15,226.94,21.96,33.07,1.99
MZO,18,22,13.08,2.04,0.339,42,2.45,227.82,20.18,40.94,2.07
MZO,18,23,13.47,1.70,0.289,27,1.93,243.10,18.83,46.39,2.17
MZO,19,0,9.96,10.83,0.379,39,1.64,127.75,17.57,51.75,2.24
MZO,19,1,5.31,3.25,0.459,26,2.21,116.71,16.92,55.37,2.25
MZO,19,2,2.02,9.16,0.319,32,3.29,112.07,15.11,65.08,2.33
MZO,19,3,6.92,2.71,0.210,19,3.61,103.47,13.69,67.77,2.39
MZO,19,4,8.52,2.06,0.200,13,4.03,100.47,12.69,72.85,2.43
MZO,19,5,8.82,1.80,0.210,11,3.82,102.57,12.20,75.35,2.51
MZO,19,6,6.35,1.47,0.240,20,3.92,105.37,11.95,76.39,2.48
MZO,19,7,5.11,1.40,0.329,16,3.89,105.25,11.71,77.63,4.09
MZO,19,8,5.53,1.68,0.399,13,3.88,102.77,13.20,74.05,112.42
MZO,19,9,11.14,1.70,0.389,16,4.56,95.71,15.91,64.32,349.76
MZO,19,10,15.82,2.05,0.369,13,4.49,90.46,18.36,56.91,584.07
MZO,19,11,22.22,2.10,0.339,16,3.88,104.57,21.00,48.93,793.70
MZO,19,12,28.77,2.88,0.309,14,2.80,104.48,23.68,40.75,941.83
MZO,19,13,33.66,4.36,0.329,14,2.49,94.71,25.21,33.18,941.47
MZO,19,14,34.54,5.14,0.329,16,2.76,279.41,27.32,25.17,1007.74
MZO,19,15,32.51,2.12,0.210,13,3.49,267.49,27.96,22.58,925.14
MZO,19,16,34.94,1.69,0.210,18,3.44,259.87,27.57,23.15,541.02
MZO,19,17,33.81,1.53,0.200,26,4.58,268.90,28.43,20.03,547.38
MZO,19,18,34.29,1.10,0.180,23,4.22,266.64,28.37,17.15,359.63
MZO,19,19,31.44,1.10,0.180,18,3.33,251.68,26.48,17.12,83.54
MZO,19,20,17.57,1.41,0.399,39,1.87,241.57,23.30,19.29,2.24
MZO,19,21,11.94,1.80,0.498,39,1.87,241.08,21.72,25.32,2.02
MZO,19,22,15.88,1.82,0.299,40,2.34,207.83,20.60,30.11,2.05
MZO,19,23,9.76,2.67,0.280,40,1.93,180.90,18.82,33.66,2.16
MZO,20,0,4.67,15.88,0.319,28,2.54,210.07,17.79,38.84,2.22
MZO,20,1,5.40,31.89,0.399,24,2.14,121.01,17.05,43.85,2.27
MZO,20,2,8.40,11.55,0.210,29,3.16,116.91,14.67,60.55,2.38
MZO,20,3,8.10,7.03,0.210,17,2.73,124.07,13.69,66.47,2.40
MZO,20,4,5.51,8.13,0.220,23,2.68,109.71,13.02,70.46,2.43
MZO,20,5,5.81,3.49,0.220,14,2.54,115.69,12.31,73.32,2.47
MZO,20,6,2.54,7.61,0.250,19,3.00,118.45,11.46,77.41,2.51
MZO,20,7,2.00,7.88,0.329,86,3.35,113.33,11.30,79.27,4.43
MZO,20,8,2.00,2.24,0.429,54,3.99,98.82,13.07,74.13,118.97
MZO,20,9,2.00,1.84,0.369,27,4.31,96.82,16.13,63.27,358.04
MZO,20,10,5.81,1.62,0.349,23,4.12,97.02,18.58,55.01,594.00
MZO,20,11,12.37,1.44,0.289,19,2.84,114.86,21.81,45.85,795.02
MZO,20,12,20.46,25.77,0.359,18,1.94,210.52,25.07,37.07,936.62
MZO,20,13,32.02,28.60,0.389,30,2.36,254.97,26.67,29.47,1037.80
MZO,20,14,28.31,7.18,0.299,17,2.68,268.83,27.17,25.54,1032.42
MZO,20,15,23.31,2.02,0.230,12,3.75,262.91,27.92,22.89,963.37
MZO,20,16,24.97,1.64,0.190,18,3.45,260.11,28.28,22.59,791.72
MZO,20,17,26.64,1.51,0.210,17,3.09,267.66,28.35,22.34,511.58
MZO,20,18,26.38,2.80,0.240,30,2.67,145.79,26.52,25.16,157.64
MZO,20,19,23.42,6.16,0.289,57,2.85,135.05,24.76,29.50,46.21
MZO,20,20,18.52,6.83,0.429,65,1.99,145.76,22.95,32.78,2.19
MZO,20,21,12.33,5.24,0.469,197,1.48,153.64,22.62,32.94,1.96
MZO,20,22,13.44,5.23,0.449,133,2.05,206.67,22.12,33.95,2.02
MZO,20,23,4.53,32.32,0.419,43,2.38,150.10,21.47,34.28,2.06
MZO,21,0,6.17,3.00,0.210,50,3.60,74.02,18.51,50.90,2.21
MZO,21,1,6.68,3.26,0.200,26,3.63,76.72,17.45,54.99,2.24
MZO,21,2,8.11,2.77,0.180,18,4.53,86.45,16.30,60.17,2.28
MZO,21,3,9.35,2.39,0.180,11,4.30,88.79,15.29,64.13,2.35
MZO,21,4,7.89,1.92,0.180,10,4.07,89.94,14.15,67.60,2.39
MZO,21,5,9.10,1.70,0.180,7,3.96,85.18,14.42,66.76,2.41
MZO,21,6,8.00,1.85,0.190,7,3.42,90.00,13.92,68.03,2.40
MZO,21,7,5.57,1.54,0.299,17,3.67,88.51,13.33,70.20,4.21
MZO,21,8,5.23,1.46,0.369,13,3.73,75.69,15.03,65.79,121.73
MZO,21,9,10.77,1.95,0.309,157,4.90,76.96,17.78,55.90,357.79
MZO,21,10,18.55,1.88,0.299,60,5.58,78.19,19.12,50.94,593.26
MZO,21,11,20.82,1.73,0.280,15,5.10,90.22,21.01,44.94,798.56
MZO,21,12,25.05,1.10,0.280,20,4.53,74.58,22.99,38.81,946.76
MZO,21,13,29.22,1.61,0.260,25,4.28,77.41,24.57,33.43,1018.39
MZO,21,14,30.89,2.15,0.220,13,2.67,117.96,26.99,27.26,1020.37
MZO,21,15,29.24,2.22,0.190,7,2.70,109.22,28.21,22.68,945.43
MZO,21,16,32.76,2.51,0.210,13,3.08,84.05,28.53,22.36,743.70
MZO,21,17,35.01,6.54,0.200,18,2.30,114.50,28.94,21.07,520.75
MZO,21,18,34.96,4.05,0.180,23,2.50,108.14,28.32,20.95,295.73
MZO,21,19,30.75,3.43,0.379,16,1.71,63.29,26.34,22.48,63.73
MZO,21,20,17.10,7.19,0.668,34,1.96,307.52,23.94,26.54,2.14
MZO,21,21,10.66,6.42,0.518,45,3.02,106.77,23.12,32.15,1.96
MZO,21,22,12.24,3.55,0.250,67,5.70,81.97,20.41,48.91,2.12
MZO,21,23,9.79,4.66,0.250,48,5.04,77.34,18.53,56.11,2.18
MZO,22,0,12.16,2.87,0.190,25,4.65,76.79,17.36,61.46,2.24
MZO,22,1,12.91,2.24,0.180,15,4.34,80.75,16.25,66.07,2.32
MZO,22,2,11.87,1.93,0.180,7,3.72,89.01,15.46,69.36,2.32
MZO,22,3,10.59,1.90,0.180,11,3.23,88.60,14.89,71.44,2.34
MZO,22,4,9.45,1.59,0.180,10,3.22,89.90,14.29,73.54,2.40
MZO,22,5,10.56,1.63,0.180,9,2.66,97.12,13.52,75.96,2.44
MZO,22,6,8.47,1.31,0.240,29,2.36,97.82,12.73,79.16,2.43
MZO,22,7,10.06,2.02,0.409,18,2.54,116.20,12.21,81.05,4.85
MZO,22,8,7.46,3.19,0.399,23,3.42,104.57,14.22,76.56,124.96
MZO,22,9,11.63,1.96,0.349,18,3.99,104.32,17.71,63.46,362.91
MZO,22,10,17.78,1.95,0.319,22,3.92,103.27,20.01,54.51,597.09
MZO,22,11,21.71,4.57,0.359,19,3.15,141.57,22.64,46.81,799.01
MZO,22,12,29.33,4.18,0.270,19,2.36,133.55,25.02,37.02,956.48
MZO,22,13,35.00,6.12,0.240,12,2.51,215.48,26.18,30.93,908.07
MZO,22,14,34.78,7.48,0.280,9,2.74,88.76,27.64,25.65,985.92
MZO,22,15,32.38,3.85,0.240,11,3.18,281.45,28.61,22.90,879.53
MZO,22,16,34.39,1.62,0.200,25,2.67,259.88,29.02,22.29,694.09
MZO,22,17,34.70,1.56,0.260,33,3.97,287.18,29.20,21.88,565.48
MZO,22,18,35.28,1.63,0.200,18,3.71,266.08,28.31,21.86,311.05
MZO,22,19,32.29,1.77,0.280,25,3.76,259.87,26.47,23.31,75.95
MZO,22,20,21.96,2.00,0.339,43,3.13,238.56,24.20,25.94,2.11
MZO,22,21,17.90,1.91,0.260,43,3.48,236.27,22.54,29.53,1.96
MZO,22,22,17.68,2.15,0.240,32,2.65,210.81,21.08,32.67,2.08
MZO,22,23,10.96,2.69,0.270,28,1.63,159.38,18.77,39.15,2.21
MZO,23,0,10.56,2.60,0.299,27,1.57,259.27,17.99,43.00,2.19
MZO,23,1,20.54,2.90,0.280,26,1.27,165.26,17.18,45.88,2.23
MZO,23,2,12.34,1.74,0.220,18,1.09,246.51,16.55,47.42,2.31
MZO,23,3,6.39,2.57,0.250,15,1.44,256.36,16.02,49.69,2.26
MZO,23,4,6.78,2.22,0.260,25,1.05,196.41,15.45,52.41,2.32
MZO,23,5,6.47,1.96,0.289,21,1.23,212.35,14.84,54.99,2.36
MZO,23,6,6.00,2.24,0.299,23,1.42,245.79,14.57,57.12,2.37
MZO,23,7,NA,5.09,0.439,26,1.11,91.40,13.33,62.09,4.96
MZO,23,8,6.06,6.58,0.608,40,1.75,111.84,15.40,60.92,121.33
MZO,23,9,9.28,11.05,0.648,44,1.29,139.71,20.60,47.71,352.45
MZO,23,10,19.78,19.50,0.449,39,2.25,279.17,23.84,38.64,604.10
MZO,23,11,30.31,3.82,0.369,18,2.46,283.54,25.00,34.64,814.47
MZO,23,12,37.47,3.69,0.329,16,2.89,267.52,26.13,31.12,959.26
MZO,23,13,37.59,2.31,0.260,28,3.08,261.55,26.91,25.82,1040.28
MZO,23,14,38.73,1.77,0.200,4,3.49,251.94,27.70,20.81,1038.28
MZO,23,15,41.76,1.35,0.220,8,3.58,283.62,28.78,15.85,954.05
MZO,23,16,41.61,1.10,0.250,13,3.96,287.45,29.26,14.02,796.75
MZO,23,17,43.71,1.22,0.180,38,3.62,272.04,29.19,13.16,574.14
MZO,23,18,44.02,1.10,0.180,19,3.42,290.93,28.62,13.67,319.35
MZO,23,19,26.64,NA,0.289,20,2.94,294.48,26.84,14.65,80.42
MZO,23,20,27.22,4.31,0.548,37,2.29,279.18,24.06,17.85,2.11
MZO,23,21,20.50,4.45,0.588,39,1.36,232.06,22.11,20.30,1.96
MZO,23,22,7.61,5.34,1.066,63,0.93,188.67,20.11,22.47,2.08
MZO,23,23,3.38,5.96,1.195,73,1.13,217.36,19.11,23.62,2.21
MZO,24,0,5.20,6.15,0.956,68,0.95,232.08,18.16,25.93,2.19
MZO,24,1,3.71,4.43,0.817,51,1.32,295.95,17.57,29.17,2.23
MZO,24,2,2.74,2.70,0.737,36,0.98,124.34,16.45,32.75,2.28
MZO,24,3,3.69,3.20,0.419,49,1.92,104.45,15.32,38.13,2.35
MZO,24,4,2.00,4.03,0.369,31,1.43,117.10,14.29,41.54,2.38
MZO,24,5,NA,6.10,0.379,32,1.40,119.67,14.06,46.40,2.40
MZO,24,6,NA,9.12,0.409,45,1.15,90.57,13.79,54.56,2.43
MZO,24,7,NA,6.48,0.449,34,1.53,120.04,13.15,61.56,5.35
MZO,24,8,3.94,5.23,0.906,34,2.13,125.06,15.59,56.19,134.15
MZO,24,9,7.31,7.26,0.588,33,2.36,118.38,19.95,44.11,374.40
MZO,24,10,17.91,6.93,0.389,27,2.13,112.55,23.19,39.67,610.15
MZO,24,11,32.45,4.98,0.289,16,1.74,141.46,26.72,30.48,812.18
MZO,24,12,42.44,5.48,0.299,18,2.12,337.24,27.93,24.55,961.89
MZO,24,13,51.23,8.79,0.270,12,2.38,179.65,28.98,21.62,1033.06
MZO,24,14,59.66,21.01,0.469,18,2.32,248.65,29.95,19.68,1012.12
MZO,24,15,60.11,12.55,0.339,23,2.50,283.99,30.79,17.33,930.97
MZO,24,16,47.59,NA,0.190,11,2.95,282.68,31.10,14.08,784.91
MZO,24,17,49.29,NA,0.180,18,2.80,270.31,30.95,13.74,571.00
MZO,24,18,48.95,1.10,0.190,17,2.60,288.89,30.16,14.22,323.44
MZO,24,19,46.33,NA,0.299,25,2.28,297.14,28.13,16.11,82.33
MZO,24,20,34.76,NA,0.658,36,1.16,339.48,25.06,19.59,2.21
MZO,24,21,9.33,1.10,1.872,34,1.40,316.49,23.88,22.49,1.91
MZO,24,22,4.58,1.10,1.324,44,1.24,289.60,22.45,26.30,2.01
MZO,24,23,4.00,3.02,1.155,51,1.44,257.17,20.81,29.27,2.04
MZO,25,0,15.91,2.45,0.479,58,3.25,97.98,20.91,30.52,2.10
MZO,25,1,19.98,3.93,0.349,34,1.81,104.87,20.01,33.11,2.09
MZO,25,2,13.61,4.71,0.329,30,1.74,129.66,18.42,38.38,2.23
MZO,25,3,17.12,2.67,0.230,23,2.51,137.43,17.46,41.13,2.23
MZO,25,4,17.53,2.86,0.299,23,2.56,127.84,16.85,42.83,2.27
MZO,25,5,8.49,2.43,0.339,38,1.33,110.21,15.55,46.72,2.32
MZO,25,6,2.56,4.32,0.349,50,1.24,103.28,14.41,49.28,2.34
MZO,25,7,2.60,5.52,0.538,47,1.34,107.46,13.74,52.41,5.67
MZO,25,8,2.00,6.74,0.668,47,1.50,134.50,17.03,47.70,135.97
MZO,25,9,2.00,6.46,0.528,33,1.91,109.36,21.47,36.00,375.93
MZO,25,10,17.44,5.24,0.369,27,1.95,136.96,24.45,29.45,615.05
MZO,25,11,26.46,2.97,0.319,23,2.48,135.10,26.13,27.63,817.23
MZO,25,12,34.23,2.24,0.299,9,2.17,108.92,28.29,23.81,965.79
MZO,25,13,39.74,2.20,0.260,22,2.32,133.53,29.97,19.70,1040.94
MZO,25,14,41.08,1.99,0.339,9,3.57,132.45,31.18,15.49,1037.26
MZO,25,15,46.11,2.26,0.240,11,2.82,149.25,32.25,14.64,927.10
MZO,25,16,52.24,2.78,0.210,21,2.91,133.68,32.69,14.05,758.32
MZO,25,17,55.29,3.24,0.210,22,2.99,122.96,33.01,13.46,546.63
MZO,25,18,55.48,3.07,0.200,24,3.04,137.27,32.39,13.58,298.95
MZO,25,19,51.93,3.26,0.270,29,2.39,129.58,30.63,15.11,90.37
MZO,25,20,25.59,2.77,0.399,44,3.28,82.28,27.66,18.48,1.96
MZO,25,21,15.86,2.44,0.339,38,4.24,83.74,25.35,22.32,1.81
MZO,25,22,22.76,1.84,0.230,55,5.95,81.77,23.76,23.34,1.93
MZO,25,23,25.82,1.50,0.200,111,6.68,80.90,23.03,24.64,1.92
MZO,26,0,22.23,1.10,0.190,69,4.93,100.80,21.71,28.53,2.06
MZO,26,1,15.09,1.12,0.220,36,3.13,102.81,19.84,32.27,2.17
MZO,26,2,20.12,1.91,0.190,20,4.38,79.86,19.20,33.01,2.18
MZO,26,3,12.78,2.60,0.180,14,4.22,66.88,17.94,35.46,2.23
MZO,26,4,10.22,2.84,0.180,15,2.97,82.49,16.41,37.55,2.36
MZO,26,5,7.55,2.14,0.180,19,2.79,100.92,15.30,41.07,2.32
MZO,26,6,2.00,2.03,0.230,26,2.87,109.34,14.42,47.45,2.35
MZO,26,7,2.00,1.94,0.389,28,2.90,106.44,13.58,53.46,7.10
MZO,26,8,2.00,1.71,0.429,28,2.55,94.86,16.91,47.77,148.87
MZO,26,9,7.41,1.16,0.329,29,4.18,88.88,19.59,43.25,395.73
MZO,26,10,15.34,1.10,0.329,25,4.50,89.94,22.06,34.34,639.31
MZO,26,11,23.59,11.59,0.260,25,5.27,81.11,24.74,19.82,852.43
MZO,26,12,30.42,7.56,0.220,21,5.07,85.78,26.60,14.12,998.65
MZO,26,13,35.51,1.10,0.210,29,5.48,88.69,27.87,11.96,1061.71
MZO,26,14,34.20,14.47,0.299,43,5.39,87.57,29.45,9.85,1059.18
MZO,26,15,37.02,3.95,0.190,27,4.97,90.17,30.43,9.78,962.73
MZO,26,16,39.71,2.98,0.180,29,4.11,95.84,31.21,10.07,781.94
MZO,26,17,37.75,5.05,0.190,28,4.42,87.98,31.29,12.47,522.07
MZO,26,18,30.93,18.33,0.449,35,5.03,73.13,30.28,17.63,282.78
MZO,26,19,18.78,40.74,0.568,66,5.84,65.60,26.69,28.07,87.29
MZO,26,20,12.98,8.77,0.399,74,5.07,66.93,23.58,36.82,2.15
MZO,26,21,12.52,10.01,0.250,58,5.19,57.39,21.37,45.38,2.03
MZO,26,22,11.51,10.35,0.270,45,5.52,61.11,19.60,52.32,2.13
MZO,26,23,10.38,10.57,0.230,35,5.65,85.21,18.33,56.93,2.21
MZO,27,0,11.43,14.45,0.190,34,5.94,81.34,17.09,62.57,2.28
MZO,27,1,6.58,30.68,0.200,38,5.76,79.16,16.04,66.96,2.33
MZO,27,2,13.89,7.09,0.190,29,6.72,86.55,15.65,65.23,2.32
MZO,27,3,14.54,8.17,0.190,26,6.38,82.42,15.17,66.61,2.36
MZO,27,4,13.57,10.07,0.180,18,5.21,78.91,14.80,64.64,2.33
MZO,27,5,10.56,7.87,0.180,22,4.79,71.78,13.92,67.29,2.40
MZO,27,6,10.00,9.39,0.180,49,3.83,78.96,13.78,67.57,2.45
MZO,27,7,5.23,8.54,0.329,22,3.16,82.77,13.49,69.08,11.47
MZO,27,8,2.00,5.84,0.369,25,3.42,90.08,14.90,64.99,126.54
MZO,27,9,10.98,5.05,0.379,27,2.89,87.89,17.63,57.80,338.97
MZO,27,10,21.52,14.51,0.339,32,3.80,75.02,20.43,48.83,612.52
MZO,27,11,28.96,6.68,0.299,29,3.58,98.48,22.62,40.72,820.25
MZO,27,12,37.81,12.67,0.220,18,2.61,111.11,25.37,31.62,961.34
MZO,27,13,39.70,18.59,0.190,21,2.97,106.45,27.77,22.47,1065.19
MZO,27,14,46.85,3.44,0.200,12,3.36,114.65,28.89,19.77,961.39
MZO,27,15,50.22,1.94,0.220,14,3.57,112.66,30.16,18.27,907.16
MZO,27,16,44.99,10.82,0.200,16,3.83,83.99,31.04,16.07,659.30
MZO,27,17,40.91,32.60,0.548,29,3.63,97.91,30.55,17.14,453.78
MZO,27,18,37.20,19.79,0.449,40,3.50,68.18,30.78,14.24,308.37
MZO,27,19,29.88,14.94,0.299,35,4.08,57.39,27.59,15.71,40.88
