DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
NOV,11,17,31.35,1.72,0.285,31,2.74,292.69,28.34,24.47,122.51
NOV,11,18,20.76,1.64,0.398,38,2.71,268.63,26.93,27.00,37.65
NOV,11,19,14.00,1.77,0.447,70,3.79,245.83,25.27,35.70,2.65
NOV,11,20,21.45,1.10,0.311,61,3.38,240.73,23.58,43.54,2.52
NOV,11,21,11.80,1.10,0.469,34,2.13,266.48,23.05,44.24,2.58
NOV,11,22,11.32,1.10,0.295,38,2.51,118.06,22.00,48.82,2.63
NOV,11,23,10.07,1.10,0.323,48,1.60,167.38,21.06,51.70,2.77
NOV,12,0,2.45,2.00,0.383,49,1.61,91.10,20.30,53.46,2.78
NOV,12,1,6.27,1.45,0.239,44,1.91,110.76,19.18,56.63,2.86
NOV,12,2,5.97,1.12,0.226,32,2.08,124.03,18.09,60.16,2.91
NOV,12,3,6.48,1.23,0.221,20,2.37,101.76,18.24,60.34,2.94
NOV,12,4,2.30,1.15,0.235,21,2.75,101.36,17.39,63.39,2.98
NOV,12,5,6.39,1.19,0.206,23,3.41,95.64,16.63,71.70,3.08
NOV,12,6,5.45,4.43,0.240,15,3.93,79.07,16.24,73.59,3.05
NOV,12,7,3.58,4.47,0.329,28,3.69,90.35,15.76,77.66,3.90
NOV,12,8,2.00,6.82,0.433,33,3.79,72.43,16.23,78.00,92.83
NOV,12,9,7.93,13.73,0.344,29,5.10,77.97,19.18,63.83,297.39
NOV,12,10,18.69,9.30,0.288,59,6.70,84.22,21.09,52.14,483.75
NOV,12,11,22.98,3.55,0.270,74,6.56,94.03,22.95,43.91,643.35
NOV,12,12,25.97,2.99,0.257,41,5.67,95.45,24.41,39.74,694.10
NOV,12,13,29.79,5.11,0.265,29,4.34,92.18,25.60,37.34,710.61
NOV,12,14,32.50,7.45,0.275,28,3.65,102.41,27.01,33.85,652.48
NOV,12,15,35.10,4.59,0.240,33,3.31,115.10,26.01,35.85,295.38
NOV,12,16,34.90,3.80,0.241,32,2.64,126.44,25.40,36.97,172.81
NOV,12,17,35.00,4.44,0.295,41,2.76,166.12,24.54,39.29,90.47
NOV,12,18,27.96,2.94,0.240,42,3.39,190.68,23.35,40.50,23.86
NOV,12,19,23.43,2.88,0.472,48,2.18,178.13,21.86,43.99,3.33
NOV,12,20,11.86,3.21,0.395,53,4.47,80.32,20.90,52.06,2.72
NOV,12,21,9.56,3.58,0.305,44,4.79,96.98,19.10,58.28,2.86
NOV,12,22,7.18,9.18,0.328,42,3.59,78.59,18.37,60.47,2.90
NOV,12,23,15.41,4.18,0.212,24,4.29,87.83,16.95,61.37,2.99
NOV,13,0,14.85,7.21,0.196,15,3.91,80.23,16.01,63.88,3.05
NOV,13,1,14.98,5.99,0.189,12,3.83,82.06,15.53,64.65,3.06
NOV,13,2,15.50,5.41,0.183,12,3.77,89.16,14.74,68.06,3.10
NOV,13,3,14.83,3.44,0.183,8,3.52,89.83,14.24,71.52,3.16
NOV,13,4,13.84,2.01,0.180,6,3.20,97.15,13.92,71.37,3.17
NOV,13,5,12.06,2.12,0.180,5,3.17,89.12,13.18,73.70,3.18
NOV,13,6,10.64,1.70,0.180,7,3.28,97.75,12.79,74.45,3.22
NOV,13,7,9.34,1.46,0.224,12,3.67,97.19,12.64,73.87,3.70
NOV,13,8,6.68,1.88,0.329,12,3.58,101.31,12.98,72.86,24.28
NOV,13,9,7.49,1.92,0.307,14,4.11,97.56,13.80,70.87,95.37
NOV,13,10,9.28,1.73,0.304,20,4.36,95.56,15.18,67.35,190.88
NOV,13,11,8.83,1.10,0.403,24,2.67,100.21,17.08,66.20,239.16
NOV,13,12,14.01,1.10,0.390,10,2.38,139.48,19.13,61.92,212.28
NOV,13,13,19.18,1.16,0.245,21,1.87,223.19,21.42,56.43,363.49
NOV,13,14,25.67,1.10,0.239,9,2.14,224.79,22.99,48.40,301.36
NOV,13,15,26.70,1.10,0.230,18,2.95,255.11,22.39,49.25,185.51
NOV,13,16,26.41,1.10,0.271,27,2.67,244.23,21.87,51.77,166.73
NOV,13,17,22.56,1.10,0.372,22,2.19,190.45,19.84,61.26,41.95
NOV,13,18,14.41,1.27,0.374,29,2.43,175.13,17.71,79.51,25.28
NOV,13,19,11.84,1.10,0.554,19,1.82,205.54,17.59,79.97,3.17
NOV,13,20,8.22,1.10,0.591,22,1.26,127.73,17.58,80.78,2.86
NOV,13,21,2.00,2.03,0.689,38,1.54,118.57,17.41,82.68,2.94
NOV,13,22,2.46,1.10,0.726,27,1.37,208.76,17.21,81.17,2.87
NOV,13,23,2.00,1.27,0.551,25,1.40,209.89,17.28,81.57,2.91
NOV,14,0,6.52,1.10,0.322,18,1.77,257.19,17.13,81.32,2.93
NOV,14,1,6.80,1.10,0.240,22,1.80,241.69,17.08,80.79,2.93
NOV,14,2,10.61,1.42,0.197,12,1.79,246.77,17.02,79.74,2.95
NOV,14,3,7.48,1.51,0.244,15,1.58,230.44,16.56,79.88,2.95
NOV,14,4,4.98,1.37,0.251,14,1.84,284.51,16.44,81.33,2.95
NOV,14,5,8.00,1.10,0.249,11,1.88,268.51,16.44,80.99,2.87
