MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM25,TEMP,WIND_SPEED,WIND_DIR,HUMIDITY,PBAR
JUN,6.0,20.0,0.05,0.01,0.74,0.009,29.4,23.0,31.15,2.9818,107.27,17.729,616.05
JUN,6.0,21.0,0.045,0.206,0.5,0.011,19.1,17.2,29.629,3.9763,70.316,21.024,616.65
JUN,6.0,22.0,0.038,0.187,0.35,0.015,21.2,18.4,28.034,1.2636,77.811,23.687,617.35
JUN,6.0,23.0,0.029,0.056,0.58,0.018,22.1,33.8,26.430067,0.744298,154.7235,26.832333,618.039333
JUN,7.0,0.0,0.03,0.004,0.37,0.014,22.9,23.5,26.125383,0.473223,156.012783,23.2293,618.412167
JUN,7.0,1.0,0.035,0.004,0.33,0.015,23.5,10.4,25.112017,0.960848,162.98545,31.37115,618.422
JUN,7.0,2.0,0.047,0.004,0.27,0.007,26.4,11.2,23.2282,0.448263,228.841667,46.737283,618.223333
JUN,7.0,3.0,0.02,0.004,0.28,0.023,26.4,26.4,21.336783,0.914342,255.120183,47.098783,618.276167
JUN,7.0,4.0,0.033,0.002,0.29,0.013,21.9,13.7,21.083817,0.451373,281.378833,52.259933,618.4045
JUN,7.0,5.0,0.025,0.002,0.32,0.018,22.8,22.2,20.851933,0.447075,269.065,52.0514,618.478667
JUN,7.0,6.0,0.009,0.002,0.59,0.03,29.3,21.7,19.36085,0.447,288.264333,58.855317,618.665833
JUN,7.0,7.0,0.012,0.002,0.98,0.03,35.7,26.2,20.109833,0.447,195.355942,57.502333,619.004167
JUN,7.0,8.0,0.026,0.002,0.79,0.024,26.6,24.4,21.4409,0.508622,219.794667,55.3455,619.193333
JUN,7.0,9.0,0.041,0.002,0.56,0.015,24.1,19.0,23.20295,0.469663,221.245367,50.848717,619.2465
JUN,7.0,10.0,0.051,0.002,0.55,0.013,21.2,18.7,25.074867,0.596538,229.677683,44.2072,619.153333
JUN,7.0,11.0,0.066,0.014,0.63,0.01,18.4,15.9,26.45005,0.742673,199.693417,36.987733,618.925833
JUN,7.0,12.0,0.087,0.064,0.87,0.016,26.3,24.3,28.135333,0.738075,176.058267,30.55885,618.466333
JUN,7.0,13.0,0.081,0.053,0.62,0.016,48.4,34.4,29.645417,2.282195,168.079567,21.925783,617.9335
JUN,7.0,14.0,0.069,0.014,0.58,0.015,23.6,27.3,31.171283,2.269005,178.968417,13.039233,617.334167
JUN,7.0,15.0,0.073,0.01,0.41,0.01,20.4,19.2,32.71655,1.297702,160.4967,7.331513,616.554167
JUN,7.0,16.0,0.073,0.006,0.46,0.012,20.6,12.3,33.836367,0.974047,202.189983,6.880925,615.910667
JUN,7.0,17.0,0.062,0.001,0.32,0.005,19.4,21.8,34.551883,1.213558,145.2298,2.763277,615.509833
JUN,7.0,18.0,0.058,0.004,0.36,0.007,15.9,13.6,34.480333,1.080472,126.316383,3.416612,615.265333
JUN,7.0,19.0,0.057,0.001,0.33,0.006,16.9,13.3,33.528,2.598425,85.052883,6.100012,615.431167
JUN,7.0,20.0,0.052,0.001,0.29,0.006,21.9,14.2,31.362,3.788225,54.98335,9.493985,615.950667
JUN,7.0,21.0,0.054,0.001,0.31,0.006,22.1,18.0,29.436217,4.200893,52.738233,17.728467,616.795167
JUN,7.0,22.0,0.052,0.033,0.4,0.006,21.4,11.8,27.86055,4.695467,65.5224,21.47105,617.6065
JUN,7.0,23.0,0.044,0.07,0.28,0.012,27.9,12.3,26.358467,4.094538,87.195683,25.4614,618.290167
JUN,8.0,0.0,0.043,0.066,0.73,0.01,28.4,24.8,24.93555,4.123275,73.598333,29.589433,618.875833
JUN,8.0,1.0,0.047,0.006,0.25,0.004,34.5,24.1,23.343233,3.125152,59.909433,37.568033,618.845
JUN,8.0,2.0,0.046,0.007,0.27,0.005,32.0,24.8,22.116967,2.597995,56.312567,43.957217,618.907167
JUN,8.0,3.0,0.049,0.004,0.27,0.004,28.8,20.4,21.475367,3.209433,47.523717,46.584817,618.789167
JUN,8.0,4.0,0.049,0.002,0.26,0.004,22.8,17.6,21.3866,3.600842,45.57415,46.190617,618.413333
JUN,8.0,5.0,0.049,0.021,0.28,0.004,24.7,11.9,21.132583,3.588478,56.72665,48.357767,618.3315
JUN,8.0,6.0,0.034,0.101,0.42,0.016,26.6,15.5,20.21685,2.381878,87.098917,52.172733,618.7315
JUN,8.0,7.0,0.029,0.12,0.45,0.02,34.0,35.1,19.80435,2.075415,82.9679,53.901567,619.142833
JUN,8.0,8.0,0.039,0.05,0.65,0.012,36.7,37.4,21.002283,2.197915,58.195333,50.244117,619.356
JUN,8.0,9.0,0.05,0.052,0.42,0.006,34.0,30.0,22.711517,3.472275,77.774867,45.018917,619.511667
JUN,8.0,10.0,0.054,0.078,0.35,0.005,28.5,28.6,23.597017,3.631432,78.51715,43.537417,619.424
JUN,8.0,11.0,0.053,0.053,0.29,0.01,43.5,39.4,25.096617,3.133522,93.692283,40.88115,619.186833
JUN,8.0,12.0,0.06,0.064,0.5,0.013,43.8,45.4,27.05285,0.576165,158.4037,37.66315,618.791
JUN,8.0,13.0,0.071,0.051,0.64,0.012,39.4,39.5,28.8663,1.255617,181.635417,28.31805,618.127667
JUN,8.0,14.0,0.068,0.033,0.45,0.012,24.6,24.7,30.038967,1.868848,155.03095,21.32515,617.431
JUN,8.0,15.0,0.069,0.017,0.36,0.008,19.3,24.3,31.517067,1.032118,137.598117,15.704817,616.6775
JUN,8.0,16.0,0.075,0.024,0.49,0.01,20.8,21.5,32.758267,0.721713,206.658583,14.127967,616.029333
JUN,8.0,17.0,0.079,0.01,0.52,0.011,29.7,19.9,33.036467,0.998862,251.445167,14.0311,615.337667
JUN,8.0,18.0,0.075,0.008,0.54,0.014,25.8,23.5,33.458033,0.798897,192.1201,13.709267,615.118833
JUN,8.0,19.0,0.064,0.005,0.41,0.01,35.2,19.6,32.957033,2.603982,138.298633,15.596267,615.322
JUN,8.0,20.0,0.055,0.002,0.27,0.004,35.0,24.9,30.433333,5.1399,48.03055,21.056533,615.779833
JUN,8.0,21.0,0.055,0.002,0.27,0.004,32.9,16.3,28.337517,6.196457,50.9191,29.663033,616.604
JUN,8.0,22.0,0.051,0.022,0.75,0.004,38.4,20.3,26.505183,5.954423,57.941183,40.107117,617.729667
JUN,8.0,23.0,0.045,0.177,0.55,0.007,37.5,26.8,25.315667,4.908685,74.996233,48.12955,618.536
JUN,9.0,0.0,0.044,0.169,0.56,0.006,40.0,38.0,24.53705,4.059427,73.829183,52.239,619.075667
JUN,9.0,1.0,0.044,0.095,0.55,0.005,36.7,35.6,23.882583,3.625508,68.308267,54.246533,619.078
JUN,9.0,2.0,0.042,0.01,0.3,0.004,30.8,26.8,23.080733,2.734482,61.991083,56.5735,618.9675
JUN,9.0,3.0,0.042,0.006,0.29,0.003,34.2,28.6,22.6054,2.62702,54.53175,57.795767,618.879167
JUN,9.0,4.0,0.037,0.03,0.59,0.005,26.8,25.2,22.420917,1.724875,70.894633,58.957983,619.042167
JUN,9.0,5.0,0.034,0.086,0.36,0.008,30.3,29.7,21.824117,3.112568,79.85165,62.199567,619.411167
JUN,9.0,6.0,0.03,0.093,0.3,0.008,29.1,31.6,21.48555,3.347927,81.455117,63.65115,619.661667
JUN,9.0,7.0,0.025,0.041,0.29,0.011,28.3,34.1,21.202983,3.553532,82.412733,63.558283,619.720667
JUN,9.0,8.0,0.029,0.041,0.65,0.009,23.2,25.8,21.6911,2.2502,62.4604,63.043667,619.849
JUN,9.0,9.0,0.031,0.028,0.37,0.007,24.0,32.3,22.670833,1.962315,78.67355,59.174367,620.043
JUN,9.0,10.0,0.039,0.05,0.42,0.005,17.5,33.4,24.53115,3.439097,74.6857,52.566483,620.0275
JUN,9.0,11.0,0.04,0.044,0.32,0.008,25.8,25.7,25.695833,3.689352,102.49475,47.195433,619.769
JUN,9.0,12.0,0.045,0.041,0.31,0.008,27.3,33.0,27.239633,4.029365,98.350183,40.720667,619.310167
JUN,9.0,13.0,0.046,0.045,0.28,0.009,32.7,40.2,28.834633,5.181528,94.0133,32.429533,618.691167
JUN,9.0,14.0,0.048,0.048,0.31,0.008,26.5,36.7,29.891667,5.181083,95.812683,30.289033,617.894667
JUN,9.0,15.0,0.054,0.041,0.43,0.006,23.2,21.7,30.88675,4.014472,81.1322,29.09345,617.046
JUN,9.0,16.0,0.047,0.031,0.38,0.005,25.5,57.3,30.8548,4.662138,65.007317,28.81375,616.533333
JUN,9.0,17.0,0.034,0.014,0.57,0.008,38.6,44.5,24.781967,4.889427,123.061783,54.198467,617.117167
JUN,9.0,18.0,0.03,0.008,0.47,0.009,29.4,31.7,20.8323,4.583263,139.167917,72.107533,618.077333
JUN,9.0,19.0,0.016,0.006,0.48,0.011,23.4,9.0,18.947567,4.360712,149.942917,80.007083,618.997333
JUN,9.0,20.0,0.022,0.006,0.55,0.016,6.0,20.3,19.520383,2.25212,101.503167,74.871217,618.973667
JUN,9.0,21.0,0.015,0.005,0.42,0.01,14.0,16.2,19.6782,1.309395,56.153367,73.79605,619.607333
JUN,9.0,22.0,0.019,0.006,0.41,0.013,14.1,9.7,19.696,0.8805,53.403,73.622,620.17
JUN,9.0,23.0,0.021,0.006,0.35,0.012,7.8,11.7,20.219,0.447,61.675,70.975,620.41
JUN,10.0,0.0,0.024,0.006,0.31,0.009,10.9,16.0,20.099,0.447,112.04,70.641,620.18
JUN,10.0,1.0,0.013,0.005,0.35,0.015,17.9,15.3,19.71,0.447,127.67,73.096,620.44
JUN,10.0,2.0,0.013,0.004,0.28,0.015,14.4,13.8,19.166,1.3438,86.655,71.248,620.21
JUN,10.0,3.0,0.022,0.003,0.22,0.007,5.0,13.8,19.036,2.0142,33.532,67.734,619.9
JUN,10.0,4.0,0.025,0.004,0.52,0.007,6.9,13.1,18.98,2.4542,40.252,66.853,619.74
JUN,10.0,5.0,0.019,0.105,1.28,0.012,11.2,9.8,18.665,0.926,62.066,69.133,619.94
JUN,10.0,6.0,0.02,0.108,1.14,0.014,13.7,18.5,18.957,2.5621,58.374,66.554,620.03
JUN,10.0,7.0,0.021,0.114,0.9,0.013,14.8,28.6,19.412,2.7919,64.05,64.483,620.52
JUN,10.0,8.0,0.022,0.035,0.5,0.01,11.6,29.7,20.288,2.4068,64.882,62.956,620.86
JUN,10.0,9.0,0.031,0.077,1.07,0.007,10.0,13.8,21.05,4.2972,67.907,58.817,621.14
JUN,10.0,10.0,0.034,0.071,0.32,0.005,12.1,13.1,22.131,3.8902,78.2,56.87,621.05
JUN,10.0,11.0,0.036,0.058,0.62,0.008,19.6,13.8,23.289,3.5754,92.391,54.618,620.81
JUN,10.0,12.0,0.041,0.06,0.45,0.012,31.1,26.7,24.906,1.9345,115.04,48.871,620.35
JUN,10.0,13.0,0.05,0.029,0.51,0.013,26.6,30.0,26.237533,1.953583,180.969667,44.457683,619.7155
JUN,10.0,14.0,0.047,0.032,0.5,0.012,24.2,17.3,27.878167,1.93892,177.199433,37.295733,618.962167
JUN,10.0,16.0,0.059,0.019,0.46,0.012,27.8,15.7,30.41965,1.483295,178.459767,30.023717,617.4845
JUN,10.0,17.0,0.064,0.029,0.57,0.012,44.0,21.7,31.34275,1.166685,256.750783,27.81715,616.965833
JUN,10.0,18.0,0.059,0.011,0.65,0.017,26.5,19.1,31.215667,1.69681,248.09705,27.906167,616.789833
JUN,10.0,19.0,0.055,0.009,0.73,0.02,31.6,18.2,30.290467,1.608308,261.024167,29.68735,616.802667
JUN,10.0,20.0,0.049,0.008,0.67,0.021,30.2,25.1,28.993817,1.785743,225.964367,36.523783,617.292
JUN,10.0,21.0,0.04,0.005,0.5,0.013,35.1,22.0,25.2838,4.00551,227.176,53.192183,618.393833
JUN,10.0,22.0,0.035,0.004,0.45,0.013,62.0,15.4,24.3773,2.941107,240.431667,55.887667,618.906667
JUN,11.0,0.0,0.03,0.003,0.39,0.01,13.8,31.8,22.566383,1.18918,124.018317,62.064933,624.198333
JUN,11.0,1.0,0.021,0.007,0.39,0.01,15.6,25.3,21.4125,1.447438,97.460617,68.48875,624.324667
JUN,11.0,2.0,0.016,0.019,0.41,0.011,23.7,26.6,21.139483,0.948478,117.8652,69.6554,624.132167
JUN,11.0,3.0,0.022,0.032,0.58,0.011,23.5,23.7,21.622367,2.561912,106.066117,62.16295,623.817667
JUN,11.0,4.0,0.023,0.066,0.77,0.011,21.7,39.2,21.116217,2.850603,70.57315,61.8383,623.768
JUN,11.0,5.0,0.023,0.051,0.38,0.01,12.1,32.2,20.4817,2.361878,73.040967,61.389967,623.8975
JUN,11.0,6.0,0.019,0.027,0.46,0.011,14.4,19.9,20.001717,0.978775,89.124617,63.52465,624.039167
JUN,11.0,7.0,0.015,0.013,0.54,0.016,23.4,26.5,19.870133,0.936192,109.536567,65.46925,624.366
JUN,11.0,8.0,0.019,0.03,0.62,0.017,15.5,26.1,21.139683,0.447,158.733983,62.558433,624.624167
JUN,11.0,9.0,0.027,0.061,0.82,0.012,27.2,50.1,23.09435,0.564695,109.1631,55.883567,624.601333
JUN,11.0,10.0,0.035,0.046,0.58,0.013,24.9,61.7,23.8212,2.028085,118.0094,54.274167,624.419667
JUN,11.0,11.0,0.042,0.041,0.52,0.011,30.9,77.3,25.055917,2.33744,118.842983,51.38285,624.1315
JUN,11.0,12.0,0.048,0.034,0.66,0.012,29.3,72.9,26.381283,1.77643,178.627017,47.444167,623.655
JUN,11.0,13.0,0.057,0.054,0.7,0.012,48.8,79.1,27.612917,2.234268,159.360733,41.818383,622.9305
JUN,11.0,14.0,0.058,0.014,0.67,0.011,26.3,86.6,29.091517,2.264345,204.264267,35.4783,622.288167
JUN,11.0,15.0,0.064,0.02,0.68,0.011,18.6,26.1,30.625917,1.071585,206.540533,29.787083,621.4635
JUN,11.0,16.0,0.066,0.013,0.62,0.012,21.0,22.7,31.59595,1.1892,217.359017,26.455467,620.672
JUN,11.0,17.0,0.071,0.008,0.53,0.008,24.7,25.8,32.758883,0.889843,228.2127,23.544917,620.064833
JUN,11.0,18.0,0.061,0.017,0.74,0.006,23.5,22.5,33.068417,2.594357,92.41,18.089533,619.7285
JUN,11.0,19.0,0.052,0.001,0.37,0.004,15.3,13.1,31.927483,4.507942,50.8626,17.210883,619.99
JUN,11.0,20.0,0.049,0.001,0.35,0.004,19.3,136.8,30.196167,4.304278,51.527033,21.66185,620.478
JUN,11.0,21.0,0.047,0.014,0.8,0.005,16.6,47.3,28.68765,4.252053,53.85505,26.78695,620.923833
JUN,11.0,22.0,0.043,0.139,1.06,0.008,17.4,15.6,27.709817,4.52809,70.314333,30.012133,622.012667
JUN,11.0,23.0,0.034,0.057,0.44,0.012,27.1,16.7,26.250067,3.957668,94.90045,38.4545,622.986167
JUN,12.0,0.0,0.034,0.095,0.41,0.01,37.3,32.2,24.938817,4.492608,79.67955,46.985617,623.392167
JUN,12.0,1.0,0.034,0.109,0.51,0.008,28.4,18.0,23.877617,5.375788,73.3205,50.102433,623.313667
JUN,12.0,2.0,0.036,0.241,0.38,0.007,26.8,19.9,22.896667,5.159682,69.495617,54.920833,623.172
JUN,12.0,3.0,0.031,0.147,0.59,0.008,25.2,43.8,22.018383,3.57071,70.545933,57.222633,623.007
JUN,12.0,4.0,0.034,0.044,1.38,0.008,26.6,32.3,21.731133,3.704975,57.878167,56.9134,622.935667
JUN,12.0,5.0,0.036,0.011,0.39,0.005,21.2,32.4,20.8387,3.677202,50.36655,57.300383,622.963667
JUN,12.0,6.0,0.029,0.014,0.29,0.007,24.6,22.2,19.44915,1.397368,100.1776,62.048933,623.261
JUN,12.0,7.0,0.024,0.015,0.4,0.009,24.4,17.0,19.48135,1.259545,99.2433,63.328317,623.639833
JUN,12.0,8.0,0.023,0.026,0.46,0.012,26.1,22.4,19.902967,0.632457,122.86515,63.571417,624.293833
JUN,12.0,9.0,0.032,0.038,0.35,0.008,38.6,48.5,21.9369,2.827865,106.233467,56.789867,624.533167
JUN,12.0,10.0,0.04,0.041,0.33,0.007,34.8,30.9,23.328767,3.935007,98.004633,50.52575,624.3095
JUN,12.0,11.0,0.047,0.051,0.3,0.005,34.4,27.4,24.857633,3.511305,90.334033,43.424083,624.014333
JUN,12.0,12.0,0.054,0.02,0.32,0.006,22.6,25.8,26.093467,3.188843,115.071117,36.404567,623.7215
JUN,12.0,13.0,0.059,0.006,0.29,0.006,24.7,16.1,27.683367,2.896387,118.746867,25.012967,623.110833
JUN,12.0,14.0,0.065,0.003,0.29,0.005,32.8,10.0,28.725817,3.097233,129.27605,24.892117,622.212
JUN,12.0,15.0,0.065,0.002,0.3,0.007,102.4,16.9,29.956333,2.923122,142.81145,23.277517,621.204333
JUN,12.0,16.0,0.064,0.013,0.28,0.007,82.9,11.0,31.291133,1.6943,141.312133,20.99815,620.409
JUN,12.0,17.0,0.065,0.018,0.24,0.004,13.3,23.4,31.786567,1.817233,98.308167,18.751633,619.867333
JUN,12.0,18.0,0.062,0.012,0.5,0.004,21.5,18.3,32.337283,0.605063,161.777367,16.432817,619.525833
JUN,12.0,19.0,0.055,0.04,0.69,0.006,19.9,13.3,31.090983,2.626558,119.0474,18.610717,619.744
JUN,12.0,20.0,0.05,0.027,0.21,0.005,26.6,13.5,27.814783,4.892542,87.324233,28.606133,620.592833
JUN,12.0,21.0,0.046,0.049,1.23,0.008,23.8,14.4,26.756583,4.561572,74.770733,30.733067,621.357833
JUN,12.0,22.0,0.041,0.006,0.3,0.006,27.2,14.0,24.367467,4.513573,146.215833,51.0817,622.5595
JUN,12.0,23.0,0.041,0.004,0.28,0.004,18.2,19.5,22.902633,3.491085,160.235333,54.854133,623.5475
JUN,13.0,0.0,0.038,0.004,0.3,0.005,25.5,17.1,20.442183,2.72782,199.5635,65.735417,624.071
JUN,13.0,1.0,0.037,0.004,0.33,0.005,23.9,9.8,18.7609,1.757093,252.668333,75.16895,624.255167
JUN,13.0,2.0,0.037,0.003,0.31,0.005,22.9,10.3,17.899217,1.135718,287.2555,76.179517,624.246667
JUN,13.0,3.0,0.038,0.002,0.27,0.005,12.7,12.9,17.81415,0.659268,290.998117,72.684433,623.9645
JUN,13.0,4.0,0.039,0.002,0.26,0.005,11.0,13.3,18.15605,0.44752,271.204667,69.010633,623.702
JUN,13.0,5.0,0.033,0.002,0.3,0.007,9.5,10.3,17.855667,0.611277,234.566333,70.598833,623.833333
JUN,13.0,6.0,0.026,0.002,0.42,0.013,13.2,10.8,17.363917,0.869608,259.394667,72.9803,624.106833
JUN,13.0,7.0,0.021,0.002,0.66,0.019,15.3,10.6,17.052183,1.049733,233.043333,74.0128,624.555833
JUN,13.0,8.0,0.023,0.002,0.68,0.018,16.2,9.4,17.703533,0.70911,253.9585,72.6071,624.8865
JUN,13.0,9.0,0.03,0.002,0.61,0.013,16.6,11.4,19.2608,0.625717,246.761167,67.5777,624.9145
JUN,13.0,12.0,0.058,0.013,0.51,0.011,36.2,100.1,24.7295,2.771213,154.737067,49.1395,624.085833
JUN,13.0,13.0,0.058,0.005,0.42,0.009,24.2,99.5,26.143183,3.228245,151.324733,39.05635,623.334667
JUN,13.0,14.0,0.067,0.014,0.38,0.01,21.9,100.0,27.912467,2.728478,127.149467,35.6319,622.501167
JUN,13.0,15.0,0.071,0.008,0.38,0.01,37.9,101.9,28.9884,3.23187,135.6089,29.847517,621.573333
JUN,13.0,16.0,0.075,0.01,0.34,0.009,253.4,108.2,30.295667,2.681085,128.18215,26.695,620.722333
JUN,13.0,17.0,0.065,0.021,0.65,0.008,47.5,116.9,26.4931,4.773825,99.94225,39.614183,620.945
JUN,13.0,18.0,0.049,0.008,0.56,0.013,46.7,64.1,21.771933,3.971448,164.224617,54.821733,621.507833
JUN,13.0,19.0,0.038,0.004,0.82,0.021,14.2,18.6,22.275167,1.623782,212.353,57.107333,621.2415
JUN,13.0,20.0,0.034,0.003,0.83,0.023,22.3,22.2,21.637917,1.208737,205.172333,61.6224,621.520667
JUN,13.0,21.0,0.034,0.018,0.6,0.015,24.9,18.2,21.5578,2.898368,97.227183,61.630767,622.776167
JUN,13.0,22.0,0.031,0.042,0.27,0.009,41.2,34.9,21.247383,3.637803,92.05645,60.853433,623.405
JUN,13.0,23.0,0.037,0.088,0.54,0.008,21.7,34.3,20.901417,3.062652,64.348317,61.24115,623.754833
JUN,14.0,0.0,0.04,0.047,0.23,0.007,16.7,22.6,20.688,4.40285,74.0485,61.939817,624.022167
JUN,14.0,1.0,0.03,0.071,1.84,0.011,16.6,19.8,20.32235,2.372552,53.987767,65.63485,624.027667
JUN,14.0,2.0,0.033,0.052,0.65,0.008,26.7,35.2,20.736,1.822862,55.184383,63.926517,623.591
JUN,14.0,3.0,0.03,0.022,0.52,0.007,21.0,34.4,20.533667,1.349523,63.4776,65.703683,623.077333
JUN,14.0,4.0,0.027,0.061,0.73,0.007,27.4,27.2,20.37615,1.09675,76.575167,67.095467,622.886167
JUN,14.0,5.0,0.011,0.021,0.32,0.02,33.8,29.6,19.34735,0.592095,237.906373,70.46805,623.1125
JUN,14.0,6.0,0.016,0.008,0.36,0.014,26.1,22.8,19.330517,0.775173,71.76194,70.194683,623.132667
JUN,14.0,7.0,0.019,0.007,0.39,0.013,28.3,14.3,19.2331,1.83923,56.21605,69.877167,623.418333
JUN,14.0,8.0,0.016,0.012,0.62,0.018,29.4,22.1,19.81755,0.972845,109.020733,68.89985,623.663
JUN,14.0,9.0,0.03,0.097,0.58,0.011,35.5,31.7,21.9094,1.480238,93.795767,62.0519,623.725
JUN,14.0,10.0,0.034,0.035,0.38,0.008,35.5,51.4,22.80505,3.453613,94.337133,58.435833,623.597833
JUN,14.0,11.0,0.041,0.046,0.35,0.008,39.2,37.4,24.185117,3.78563,95.521733,53.1451,623.415333
JUN,14.0,12.0,0.048,0.043,0.35,0.009,35.5,36.0,25.539,3.854718,95.416283,48.300833,623.097333
JUN,14.0,13.0,0.052,0.037,0.33,0.008,38.6,33.4,26.0256,4.892025,79.929717,46.390583,622.747833
JUN,14.0,14.0,0.05,0.016,0.4,0.005,27.8,31.3,26.45945,4.129712,63.45047,43.204417,622.326667
JUN,14.0,15.0,0.051,0.006,0.46,0.005,93.5,18.0,27.3333,3.353187,75.397583,39.256733,621.600667
JUN,14.0,16.0,0.051,0.019,0.37,0.005,27.0,22.5,28.11085,2.447645,76.883683,36.54395,620.949667
JUN,14.0,17.0,0.046,0.019,0.41,0.009,37.8,21.9,26.045233,4.214588,132.605217,44.642967,620.721
JUN,14.0,18.0,0.034,0.004,0.64,0.015,30.8,20.2,23.758983,2.657232,186.092167,53.49825,620.856333
JUN,14.0,19.0,0.032,0.003,0.6,0.015,26.6,19.0,22.865733,1.570533,253.586167,57.8402,621.182667
JUN,14.0,20.0,0.032,0.004,0.41,0.011,26.6,26.3,21.74475,2.432457,237.842807,63.762617,621.679833
JUN,14.0,21.0,0.027,0.004,0.38,0.009,16.7,25.4,21.193083,1.494032,238.549095,64.787317,622.1355
JUN,14.0,22.0,0.023,0.014,0.24,0.007,15.5,15.4,20.992133,2.571758,110.5874,69.8429,622.728
JUN,14.0,23.0,0.023,0.016,0.22,0.005,38.8,21.1,19.506,2.1475,131.99,78.884,623.13
JUN,15.0,0.0,0.02,0.007,0.21,0.007,22.8,20.0,19.58555,0.616752,120.709467,81.065117,623.48
JUN,15.0,1.0,0.008,0.013,0.27,0.009,21.5,13.9,19.421517,2.523402,93.7171,79.680533,623.126833
JUN,15.0,2.0,0.011,0.02,0.54,0.009,13.5,22.5,20.11965,2.01195,57.04,75.22695,622.760333
JUN,15.0,3.0,0.017,0.012,0.64,0.005,8.1,8.1,20.247,2.0038,74.145,71.336,622.5
JUN,15.0,4.0,0.015,0.033,0.88,0.009,12.4,3.9,20.188,1.7013,61.184,70.29,622.13
JUN,15.0,5.0,0.017,0.036,0.91,0.01,12.6,4.9,19.783,3.134,55.028,70.123,622.05
JUN,15.0,6.0,0.019,0.024,0.41,0.008,9.3,10.4,19.458,3.3088,50.365,70.769,622.06
JUN,15.0,7.0,0.021,0.008,0.25,0.006,4.1,9.5,19.5246,3.768225,49.480517,70.38275,622.158333
JUN,15.0,8.0,0.019,0.015,0.49,0.008,5.2,8.5,20.256017,3.014947,79.0567,69.45865,622.614167
JUN,15.0,9.0,0.014,0.054,0.35,0.012,17.2,8.2,20.883267,3.196845,95.760333,68.414183,622.954333
JUN,15.0,10.0,0.019,0.102,0.25,0.009,38.2,31.6,22.255567,4.15038,86.994233,62.109417,622.825167
JUN,15.0,11.0,0.027,0.043,0.21,0.006,14.2,22.0,23.90885,5.718247,87.215,54.340533,622.685833
JUN,15.0,12.0,0.03,0.042,0.2,0.006,13.0,15.6,25.46365,6.02464,82.83575,49.019267,622.298167
JUN,15.0,13.0,0.033,0.046,0.18,0.006,18.3,14.6,26.271333,6.277485,90.0611,46.7057,621.855
JUN,15.0,14.0,0.039,0.058,0.32,0.005,17.2,23.3,27.167433,5.961092,74.14325,43.92985,621.3825
JUN,15.0,15.0,0.042,0.057,0.51,0.005,14.3,21.3,28.098033,5.838822,66.455017,39.5992,620.6295
JUN,15.0,16.0,0.044,0.045,0.43,0.005,14.5,17.7,29.028933,5.689875,68.763967,36.348,619.999667
JUN,15.0,17.0,0.042,0.047,0.31,0.004,20.6,18.4,28.870967,5.65418,59.934,36.31695,619.553
JUN,15.0,18.0,0.041,0.139,0.16,0.006,18.1,23.4,28.11045,6.608973,68.295083,39.402783,619.524333
JUN,15.0,20.0,0.026,0.119,0.16,0.007,18.9,15.7,25.749,6.255105,71.833417,44.508467,620.549333
JUN,15.0,21.0,0.025,0.019,0.52,0.005,11.5,13.9,23.864967,5.259298,52.335483,51.79175,621.430333
JUN,15.0,22.0,0.022,0.068,0.64,0.005,13.8,11.5,23.22105,5.600782,65.691267,54.628917,622.321667
JUN,15.0,23.0,0.021,0.124,0.16,0.006,11.6,10.5,22.660267,6.337625,68.872483,55.389317,622.997167
JUN,16.0,1.0,0.021,0.104,0.27,0.005,27.1,109.3,21.4724,5.745278,77.711033,60.790667,623.444833
JUN,16.0,2.0,0.022,0.137,0.27,0.005,17.3,28.6,20.814,5.358685,71.291767,59.976633,623.289333
JUN,16.0,3.0,0.024,0.187,0.27,0.004,18.6,16.4,20.30175,8.41304,70.472883,59.488533,622.940167
JUN,16.0,4.0,0.023,0.178,0.38,0.004,22.2,20.8,19.990617,7.53949,69.955383,59.237733,622.885333
JUN,16.0,5.0,0.022,0.15,0.39,0.004,23.0,24.8,19.803533,6.727697,68.044217,59.665233,622.8705
JUN,16.0,6.0,0.021,0.121,0.27,0.006,26.1,27.1,19.613983,6.062628,74.507367,57.347283,623.0295
JUN,16.0,7.0,0.022,0.242,0.26,0.006,31.5,23.7,19.267133,6.525213,71.15485,57.896617,623.452667
JUN,16.0,8.0,0.024,0.23,0.44,0.005,28.3,26.6,19.74815,6.291255,66.204733,56.273183,623.937
JUN,16.0,9.0,0.026,0.102,0.27,0.005,35.5,28.4,21.068367,6.477147,72.447533,51.23145,624.300833
JUN,16.0,10.0,0.029,0.098,0.34,0.005,49.6,30.3,22.032367,5.921692,71.517283,50.3656,624.095
JUN,16.0,11.0,0.034,0.059,0.28,0.006,45.1,21.4,23.78635,6.226457,87.89085,45.347033,623.894167
JUN,16.0,12.0,0.039,0.055,0.33,0.006,73.1,29.4,25.406367,5.864513,92.2014,40.5397,623.664333
JUN,16.0,13.0,0.043,0.057,0.31,0.006,253.1,59.3,27.048583,5.808233,88.17445,34.8457,623.173667
JUN,16.0,14.0,0.046,0.047,0.55,0.005,482.0,37.7,27.3596,5.055698,78.451033,33.87205,622.6895
JUN,16.0,15.0,0.045,0.069,0.41,0.007,65.4,43.4,28.106567,4.863955,93.288267,31.723383,622.108
JUN,16.0,16.0,0.049,0.075,0.46,0.005,43.2,31.5,28.381067,4.80708,78.886083,31.814183,621.653
