DATOS MÓVILES 2016_ CRUZ ROJA,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
SEP,16,22,1.33,29.60208333,43.41625,13.72625,NA
SEP,16,23,1.03,29.73708333,43.34125,11.94625,NA
SEP,17,0,0.35,29.76958333,40.18166667,11.15125,NA
SEP,17,1,0.21,28.46708333,37.21,10.4275,NA
SEP,17,2,0.58,27.44208333,34.09708333,9.09875,NA
SEP,17,3,0.9,27.32541667,28.9925,8.1125,NA
SEP,17,4,1.68,27.3725,20.03916667,7.71625,NA
SEP,17,5,1.75,27.0475,16.12958333,8.30125,NA
SEP,17,6,1.73,26.43958333,16.01958333,8.59125,NA
SEP,17,7,2,26.74666667,15.5175,8.23875,NA
SEP,17,8,1.57,26.32125,15.86916667,7.27,NA
SEP,17,9,2.14,24.24375,15.33625,6.6325,NA
SEP,17,10,1.81,23.74583333,15.05291667,6.2575,NA
SEP,17,11,1.65,23.35333333,15.21625,6.37375,NA
SEP,17,12,1.85,23.78666667,15.07083333,7.10875,NA
SEP,17,13,1.58,23.75875,14.7675,8.72875,NA
SEP,17,14,1.31,23.81916667,14.94833333,11.08625,NA
SEP,17,15,1.45,24.51125,15.50291667,13.66375,NA
SEP,17,16,0.85,24.81333333,15.72708333,16.34125,NA
SEP,17,17,0.58,25.32416667,16.15041667,18.53875,NA
SEP,17,18,0.96,25.53666667,17.64,20.7575,NA
SEP,17,19,1.94,25.68291667,18.34125,21.9675,NA
SEP,17,20,2.84,26.3375,18.43875,21.565,NA
SEP,17,21,1.79,27.50166667,18.695,20.1725,NA
SEP,17,22,2.06,26.64833333,20.20916667,17.5925,NA
SEP,17,23,1.43,26.31208333,21.43958333,15.13375,NA
SEP,18,0,1.1,26.17458333,21.95791667,12.185,NA
SEP,18,1,0.37,26.82833333,21.68083333,9.54875,NA
SEP,18,2,0.08,26.57125,21.555,7.3625,NA
SEP,18,3,0.49,26.03916667,21.50166667,5.2725,NA
SEP,18,4,0.89,25.08333333,20.95125,5.17,NA
SEP,18,5,0.4,22.885,20.80458333,5.21625,NA
SEP,18,6,0.35,23.07913043,20.59833333,6.24875,NA
SEP,18,7,0.67,23.47681818,20.21333333,6.7375,NA
SEP,18,8,0.58,22.68818182,18.055,7.755,NA
SEP,18,9,0.5,22.16863636,15.71625,8.66125,NA
SEP,18,10,0.58,21.31363636,14.59708333,9.56375,NA
SEP,18,11,1.46,20.64227273,14.98208333,11.1375,NA
SEP,18,12,1.89,21.33454545,14.11375,11.73625,NA
SEP,18,13,1.41,20.99363636,13.38708333,13.085,NA
SEP,18,14,1.31,20.58818182,12.4125,15.32,NA
SEP,18,15,1.22,19.79045455,12.48666667,18.32875,NA
SEP,18,16,0.77,19.51590909,12.45125,21.26625,NA
SEP,18,17,0.78,19.80454545,12.25375,24.16375,NA
