DATOS HORARIOS 2023_DIF,,,,,,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR,
MAYO,23,21,0.036,0.008,1.10,0.014,46,41,27.63,2.53,141.21,32.12,621.86,
MAYO,23,22,0.036,0.008,1.06,0.012,47,50,26.05,5.31,83.30,37.05,622.71,
MAYO,23,23,0.033,0.008,1.04,0.011,65,36,23.87,5.19,87.96,46.01,623.21,
MAYO,24,0,0.034,0.008,1.03,0.010,42,30,22.78,4.31,93.25,51.49,623.36,
MAYO,24,1,0.040,0.008,1.03,0.009,29,39,22.22,3.29,92.80,50.65,623.37,
MAYO,24,2,0.041,0.008,1.02,0.009,26,26,21.67,2.92,109.95,52.48,623.16,
MAYO,24,3,0.035,0.008,1.03,0.011,22,26,20.83,2.19,123.75,56.85,623.08,
MAYO,24,4,0.030,0.008,1.05,0.013,30,23,20.62,2.15,132.71,58.20,623.03,
MAYO,24,5,0.025,0.008,1.05,0.015,38,31,20.07,1.47,144.16,59.39,623.08,
MAYO,24,6,0.014,0.008,1.08,0.020,48,37,19.53,1.31,124.64,59.66,623.15,
MAYO,24,7,0.011,0.008,1.14,0.022,51,37,19.01,2.08,109.58,64.34,623.53,
MAYO,24,8,0.014,0.009,1.18,0.019,61,27,20.24,1.75,156.05,54.70,623.95,
MAYO,24,9,0.033,0.008,1.08,0.010,62,24,23.28,2.22,235.11,37.37,624.06,
MAYO,24,10,0.042,0.008,1.05,0.008,52,23,25.50,2.23,258.15,30.86,624.07,
MAYO,24,11,0.050,0.008,1.04,0.008,47,18,27.28,2.62,254.65,26.25,623.97,
MAYO,24,12,0.057,0.008,1.03,0.007,51,16,28.60,3.21,266.79,23.29,623.52,
MAYO,24,13,0.056,0.008,1.03,0.007,43,8,29.95,3.25,255.28,19.55,622.85,
MAYO,24,14,0.054,0.008,1.03,0.007,38,6,31.19,3.20,262.39,16.15,622.08,
MAYO,24,15,0.053,0.008,1.02,0.007,31,7,32.16,3.90,250.71,14.13,621.25,
MAYO,24,16,0.056,0.008,1.02,0.007,45,5,32.92,3.65,249.40,12.91,620.60,
MAYO,24,17,0.059,0.008,1.01,0.007,32,19,32.98,3.93,259.38,13.18,620.00,
MAYO,24,18,0.056,0.008,1.01,0.008,29,21,32.77,3.66,245.82,12.49,619.70,
MAYO,24,19,0.057,0.008,1.02,0.009,28,24,31.84,4.57,235.82,12.40,619.76,
MAYO,24,20,0.053,0.008,1.07,0.013,33,38,29.95,3.54,229.90,14.69,620.29,
MAYO,24,21,0.046,0.008,1.06,0.012,42,37,28.19,3.26,225.10,16.14,620.69,
MAYO,24,22,0.037,0.008,1.06,0.013,41,54,26.55,2.92,224.34,18.15,621.02,
MAYO,24,23,0.031,0.008,1.06,0.014,45,73,25.04,1.81,278.78,21.00,621.50,
MAYO,25,0,0.028,0.031,1.09,0.018,50,141,24.53,2.32,98.50,24.57,622.28,
MAYO,25,1,0.026,0.010,1.05,0.012,62,135,23.47,2.42,106.16,43.12,622.36,
MAYO,25,2,0.027,0.008,1.03,0.010,42,97,22.80,3.05,105.64,50.39,622.12,
MAYO,25,3,0.024,0.008,1.03,0.010,37,43,21.30,2.80,106.16,56.91,621.88,
MAYO,25,4,0.022,0.008,1.02,0.010,30,27,20.26,2.68,87.96,61.40,621.88,
MAYO,25,5,0.020,0.008,1.02,0.011,30,32,19.38,2.42,96.46,64.90,621.98,
MAYO,25,6,0.021,0.008,1.03,0.011,32,28,18.77,2.58,99.24,67.76,622.29,
MAYO,25,7,0.016,0.008,1.11,0.014,36,32,18.46,2.47,105.24,69.90,622.49,
MAYO,25,8,0.015,0.008,1.16,0.016,51,23,19.72,2.73,96.06,65.37,622.79,
MAYO,25,9,0.025,0.008,1.12,0.013,64,48,21.65,3.54,87.60,59.81,623.01,
MAYO,25,10,0.037,0.008,1.10,0.012,125,39,24.04,2.06,91.60,47.31,623.09,
MAYO,25,11,0.052,0.008,1.06,0.010,57,47,26.54,1.90,244.32,38.80,622.92,
MAYO,25,12,0.057,0.008,1.06,0.009,59,30,28.03,2.58,251.99,34.52,622.48,
MAYO,25,13,0.060,0.009,1.04,0.007,53,24,29.55,2.68,257.59,27.71,621.98,
MAYO,25,14,0.063,0.010,1.04,0.008,48,16,31.01,2.91,265.57,22.93,621.26,
MAYO,25,15,0.062,0.008,1.03,0.008,54,15,31.99,3.19,255.22,21.13,620.60,
MAYO,25,16,0.066,0.008,1.02,0.007,59,22,32.52,3.32,258.38,20.09,620.01,
MAYO,25,17,0.067,0.008,1.02,0.007,46,31,32.86,3.26,264.13,19.25,619.48,
MAYO,25,18,0.064,0.008,1.01,0.007,43,32,32.43,3.66,274.57,18.99,619.31,
MAYO,25,19,0.057,0.008,1.02,0.009,42,35,31.25,2.42,273.43,19.84,619.47,
MAYO,25,20,0.044,0.008,1.09,0.017,39,38,30.48,1.36,240.63,20.81,619.85,
MAYO,25,21,0.033,0.008,1.13,0.017,49,49,28.93,2.63,174.21,27.92,620.44,
MAYO,25,22,0.037,0.008,1.07,0.014,65,53,28.13,2.35,248.79,22.17,621.03,
MAYO,25,23,0.031,0.009,1.10,0.014,60,56,26.94,2.86,119.45,31.35,621.84,
MAYO,26,0,0.024,0.021,1.11,0.012,60,64,24.32,3.84,64.33,49.93,622.56,
MAYO,26,1,0.022,0.022,1.04,0.012,64,62,22.91,5.51,71.64,55.78,622.77,
MAYO,26,2,0.027,0.021,1.02,0.009,61,45,21.69,4.66,78.44,58.32,622.64,
MAYO,26,3,0.027,0.017,1.01,0.009,41,37,20.69,4.69,74.25,59.45,622.65,
MAYO,26,4,0.019,0.037,1.02,0.015,42,41,20.34,4.01,69.00,59.46,622.85,
MAYO,26,5,0.028,0.031,1.01,0.011,42,32,20.40,3.63,66.80,57.69,623.02,
MAYO,26,6,0.028,0.024,1.03,0.012,34,31,19.80,2.11,89.51,59.02,623.15,
MAYO,26,7,0.021,0.015,1.07,0.013,40,30,18.93,2.23,106.70,61.79,623.41,
MAYO,26,8,0.022,0.012,1.11,0.013,42,31,19.79,2.99,88.92,60.06,623.92,
MAYO,26,9,0.029,0.011,1.08,0.011,58,68,21.61,4.02,83.19,54.50,624.12,
MAYO,26,10,0.035,0.010,1.08,0.010,52,37,23.71,3.58,88.29,47.88,624.17,
MAYO,26,11,0.046,0.010,1.08,0.010,47,25,25.75,2.34,117.02,40.63,623.89,
MAYO,26,12,0.057,0.009,1.08,0.010,45,17,27.82,2.30,140.31,34.83,623.29,
MAYO,26,13,0.068,0.013,1.06,0.009,45,21,29.23,2.09,141.17,28.05,622.67,
MAYO,26,14,0.079,0.020,1.05,0.009,51,21,31.16,1.64,203.35,22.76,621.89,
MAYO,26,15,0.084,0.013,1.04,0.008,66,19,32.13,2.48,245.51,20.80,621.15,
MAYO,26,16,0.086,0.013,1.04,0.008,59,19,32.57,2.75,204.86,18.98,620.47,
MAYO,26,17,0.076,0.011,1.02,0.008,49,31,32.87,2.83,245.93,17.31,619.94,
MAYO,26,18,0.073,0.010,1.02,0.008,44,27,32.63,2.07,251.41,17.34,619.94,
MAYO,26,19,0.053,0.020,1.11,0.015,45,43,30.22,4.04,90.73,21.27,620.50,
MAYO,26,20,0.046,0.024,1.09,0.016,100,36,28.94,3.07,109.55,23.12,620.84,
MAYO,26,21,0.039,0.020,1.08,0.012,57,36,28.43,3.91,102.83,26.71,621.49,
MAYO,26,22,0.024,0.027,1.07,0.014,37,43,26.04,4.05,87.16,36.94,622.34,
MAYO,26,23,0.027,0.012,1.03,0.010,54,39,24.30,5.42,77.47,44.84,623.14,
MAYO,27,0,0.027,0.021,1.06,0.009,62,30,23.03,5.01,63.19,50.73,623.73,
MAYO,27,1,0.022,0.014,1.03,0.009,50,52,19.65,4.47,79.67,74.74,624.54,
MAYO,27,2,0.021,0.010,1.02,0.008,32,33,18.42,3.06,151.61,85.14,624.75,
MAYO,27,3,0.026,0.010,1.02,0.010,25,18,17.32,3.17,177.93,86.14,624.32,
MAYO,27,4,0.029,0.009,1.02,0.009,28,21,17.44,1.30,162.91,82.42,624.31,
MAYO,27,5,0.022,0.009,1.02,0.011,24,20,17.53,1.58,258.25,83.26,624.49,
MAYO,27,6,0.023,0.009,1.02,0.011,17,20,17.13,2.05,284.88,83.52,624.89,
MAYO,27,7,0.022,0.008,1.05,0.013,22,14,17.46,1.29,194.55,79.75,624.98,
MAYO,27,8,0.022,0.009,1.12,0.015,31,18,18.97,1.58,96.69,71.79,625.29,
MAYO,27,9,0.024,0.009,1.10,0.013,24,18,20.94,2.15,105.85,67.04,625.42,
MAYO,27,10,0.029,0.009,1.09,0.011,23,22,22.66,2.27,116.83,62.06,625.26,
MAYO,27,11,0.039,0.009,1.07,0.010,38,16,24.32,2.17,139.28,53.38,624.94,
MAYO,27,12,0.051,0.009,1.12,0.010,31,18,25.86,1.99,170.08,48.13,624.52,
MAYO,27,13,0.069,0.020,1.14,0.009,37,17,27.16,1.86,204.71,42.38,623.89,
MAYO,27,14,0.073,0.023,1.12,0.011,42,20,29.09,2.40,145.37,35.40,623.08,
MAYO,27,15,0.074,0.017,1.07,0.010,51,12,30.11,2.63,190.96,31.71,622.42,
MAYO,27,16,0.047,0.019,1.20,0.010,50,21,28.61,5.54,76.74,25.09,622.11,
MAYO,27,17,0.044,0.060,1.22,0.011,46,9,28.98,3.30,98.86,23.04,621.66,
MAYO,27,18,0.044,0.018,1.09,0.012,38,11,30.04,1.95,138.95,20.05,621.33,
MAYO,27,19,0.031,0.037,1.21,0.018,21,30,27.97,2.47,87.82,26.86,621.50,
MAYO,27,20,0.040,0.012,1.06,0.013,48,47,25.99,5.10,162.10,33.65,622.41,
MAYO,27,21,0.039,0.011,1.08,0.012,90,42,22.22,3.69,98.24,55.46,623.62,
MAYO,27,22,0.030,0.014,1.26,0.016,22,29,21.30,2.26,62.40,58.93,623.73,
MAYO,27,23,0.030,0.017,1.11,0.014,30,30,21.05,1.92,109.85,56.31,623.80,
MAYO,28,0,0.027,0.013,1.07,0.011,20,32,20.16,3.66,91.91,63.67,624.41,
MAYO,28,1,0.028,0.011,1.04,0.010,24,10,19.79,3.53,76.66,64.24,624.32,
MAYO,28,2,0.032,0.013,1.23,0.009,20,21,19.39,3.34,57.77,65.11,624.19,
MAYO,28,3,0.035,0.017,1.02,0.008,25,19,18.80,3.21,83.57,66.84,624.02,
MAYO,28,4,0.024,0.011,1.02,0.008,22,18,18.24,2.67,109.68,78.86,623.92,
MAYO,28,5,0.021,0.010,1.02,0.009,25,21,17.96,2.49,95.65,81.98,624.14,
MAYO,28,6,0.019,0.009,1.02,0.009,25,22,17.66,2.14,89.56,84.69,624.34,
MAYO,28,7,0.017,0.009,1.05,0.011,21,23,17.95,1.86,109.73,82.95,624.58,
MAYO,28,8,0.017,0.008,1.07,0.010,29,19,18.95,2.19,93.56,78.93,625.03,
MAYO,28,9,0.024,0.008,1.07,0.010,33,33,20.69,2.62,79.06,69.53,625.24,
MAYO,28,10,0.033,0.008,1.07,0.009,24,42,22.64,2.12,105.63,60.27,625.20,
MAYO,28,11,0.046,0.008,1.05,0.009,32,23,24.80,1.81,204.74,51.10,625.04,
MAYO,28,12,0.053,0.008,1.05,0.008,28,44,25.63,2.48,236.20,45.50,624.68,
MAYO,28,13,0.058,0.008,1.05,0.008,42,33,26.87,3.26,259.57,40.99,624.08,
MAYO,28,14,0.063,0.008,1.05,0.008,42,22,28.18,3.55,260.77,36.98,623.32,
MAYO,28,15,0.068,0.008,1.03,0.007,41,15,29.48,3.61,282.41,32.48,622.40,
MAYO,28,16,0.063,0.008,1.04,0.008,6,25,30.34,3.77,241.51,27.00,621.79,
MAYO,28,17,0.054,0.008,1.06,0.010,50,20,29.65,4.58,176.55,30.14,621.51,
MAYO,28,18,0.046,0.008,1.05,0.011,166,43,27.17,6.53,144.22,34.14,621.35,
MAYO,28,19,0.040,0.008,1.05,0.011,53,40,26.32,5.35,155.06,33.28,621.76,
MAYO,28,20,0.033,0.008,1.08,0.012,57,36,24.71,3.22,159.24,37.88,622.25,
MAYO,28,21,0.025,0.008,1.13,0.016,28,49,23.86,1.56,130.82,42.31,622.93,
MAYO,28,22,0.026,0.008,1.11,0.013,31,54,22.48,2.12,146.10,47.08,623.49,
MAYO,28,23,0.025,0.008,1.10,0.013,31,46,21.79,2.25,153.09,51.93,623.79,
MAYO,29,0,0.027,0.008,1.07,0.012,35,41,21.24,1.64,135.64,56.87,624.04,
MAYO,29,1,0.025,0.008,1.05,0.011,37,49,20.93,1.58,130.87,59.53,624.12,
MAYO,29,2,0.021,0.008,1.05,0.012,38,31,20.56,0.99,121.25,60.92,624.00,
MAYO,29,3,0.022,0.008,1.04,0.013,40,31,20.22,1.11,214.99,59.95,623.91,
MAYO,29,4,0.019,0.008,1.03,0.014,39,31,19.47,1.36,261.77,60.28,623.99,
MAYO,29,5,0.021,0.008,1.03,0.012,36,34,19.06,1.86,240.48,62.87,624.09,
MAYO,29,6,0.024,0.008,1.04,0.011,40,29,19.10,2.08,230.19,66.77,624.24,
MAYO,29,7,0.019,0.008,1.06,0.013,42,32,19.11,1.96,271.95,69.64,624.55,
MAYO,29,8,0.022,0.008,1.06,0.011,46,29,19.89,2.79,262.84,68.46,624.96,
MAYO,29,9,0.025,0.008,1.06,0.009,45,26,21.63,2.99,268.34,62.25,625.22,
MAYO,29,10,0.034,0.008,1.05,0.008,47,28,22.72,3.80,270.93,55.49,625.33,
MAYO,29,11,0.042,0.008,1.05,0.007,44,28,24.79,3.61,267.69,43.92,624.94,
MAYO,29,12,0.044,0.008,1.03,0.007,44,34,26.19,4.17,277.20,36.91,624.58,
MAYO,29,13,0.047,0.008,1.02,0.007,45,16,27.11,4.40,285.08,33.17,624.02,
MAYO,29,14,0.048,0.008,1.02,0.007,41,15,28.44,4.31,267.97,26.30,623.25,
MAYO,29,15,0.051,0.008,1.02,0.007,44,13,29.43,4.07,259.41,22.54,622.57,
MAYO,29,16,0.052,0.007,1.01,0.007,39,11,30.20,3.91,264.53,19.62,621.95,
MAYO,29,17,0.052,0.007,1.01,0.007,34,13,30.37,3.68,258.37,17.83,621.47,
MAYO,29,18,0.051,0.007,1.01,0.008,35,16,30.36,3.95,254.99,16.36,621.12,
MAYO,29,19,0.055,0.008,1.01,0.008,33,14,30.10,4.11,272.18,13.45,621.10,
MAYO,29,20,0.046,0.008,1.05,0.014,40,29,28.07,2.57,256.03,15.81,621.36,
MAYO,29,21,0.040,0.008,1.06,0.015,45,35,26.20,2.39,249.29,17.76,621.92,
MAYO,29,22,0.032,0.008,1.09,0.018,36,29,24.54,2.05,229.03,19.94,622.27,
MAYO,29,23,0.035,0.008,1.07,0.014,41,33,23.30,1.76,248.39,22.38,622.70,
MAYO,30,0,0.029,0.008,1.07,0.016,47,34,22.21,1.36,253.10,24.25,622.93,
MAYO,30,1,0.025,0.008,1.03,0.015,46,46,21.35,1.48,238.09,27.69,623.01,
MAYO,30,2,0.018,0.007,1.03,0.018,35,21,20.33,1.67,256.57,29.46,622.85,
MAYO,30,3,0.022,0.008,1.03,0.015,38,28,19.92,1.42,175.94,35.46,622.85,
MAYO,30,4,0.008,0.009,1.04,0.023,26,48,19.29,1.09,274.08,38.59,623.19,
MAYO,30,5,0.008,0.008,1.05,0.022,45,37,18.70,1.11,292.77,43.90,623.44,
MAYO,30,6,0.008,0.009,1.09,0.022,55,35,18.39,1.09,234.01,48.48,623.68,
MAYO,30,7,0.009,0.009,1.13,0.020,56,30,18.11,0.93,188.12,53.28,623.93,
MAYO,30,8,0.010,0.009,1.21,0.021,74,58,19.83,1.45,128.49,48.81,624.21,
MAYO,30,9,0.023,0.008,1.09,0.014,104,65,21.95,1.99,254.59,52.20,624.15,
MAYO,30,10,0.038,0.008,1.05,0.009,61,31,24.00,2.38,277.42,42.52,624.06,
MAYO,30,11,0.049,0.008,1.03,0.008,108,23,25.66,2.31,250.86,33.89,623.87,
MAYO,30,12,0.052,0.008,1.03,0.007,44,19,27.26,3.14,264.30,26.17,623.46,
MAYO,30,13,0.054,0.008,1.02,0.007,40,11,28.37,3.09,253.18,20.93,622.90,
MAYO,30,14,0.056,0.008,1.03,0.007,42,15,29.48,3.48,247.22,17.33,622.25,
MAYO,30,15,0.060,0.008,1.02,0.007,42,8,30.47,2.87,237.35,14.62,621.67,
MAYO,30,16,0.062,0.008,1.02,0.007,44,7,31.42,2.77,229.56,12.24,621.12,
MAYO,30,17,0.061,0.008,1.01,0.007,28,5,31.89,2.65,244.71,11.66,620.59,
MAYO,30,18,0.062,0.008,1.02,0.008,30,20,31.77,2.55,215.01,11.75,620.15,
MAYO,30,19,0.060,0.008,1.04,0.010,24,17,30.89,2.84,207.53,12.85,620.04,
MAYO,30,20,0.043,0.008,1.11,0.019,33,26,29.48,1.86,181.75,14.21,620.36,
MAYO,30,21,0.015,0.008,1.30,0.034,48,33,27.94,1.52,169.07,16.54,620.76,
MAYO,30,22,0.037,0.009,1.09,0.019,57,39,27.04,1.99,188.24,15.94,621.19,
MAYO,30,23,0.027,0.009,1.14,0.024,53,47,25.88,1.61,155.75,16.33,621.68,
MAYO,31,0,0.029,0.011,1.08,0.019,61,43,24.47,2.50,97.96,26.76,622.32,
MAYO,31,1,0.030,0.008,1.04,0.010,49,51,23.08,4.32,79.05,49.14,622.46,
MAYO,31,2,0.034,0.008,1.03,0.008,42,32,22.25,3.79,90.15,54.67,622.59,
MAYO,31,3,0.034,0.008,1.03,0.008,37,23,21.53,3.56,85.71,57.04,622.46,
MAYO,31,4,0.031,0.008,1.03,0.008,31,21,20.58,2.80,89.26,63.08,622.27,
MAYO,31,5,0.026,0.008,1.03,0.010,25,23,19.73,2.45,94.99,66.04,622.44,
MAYO,31,6,0.024,0.008,1.04,0.011,25,25,19.11,2.23,91.13,67.00,622.69,
MAYO,31,7,0.019,0.008,1.11,0.016,25,26,18.88,2.65,84.69,65.19,622.98,
MAYO,31,8,0.018,0.008,1.17,0.017,36,24,20.06,2.70,91.38,60.44,623.28,
MAYO,31,9,0.030,0.008,1.13,0.012,66,22,21.99,2.75,93.21,53.77,623.60,
MAYO,31,10,0.043,0.009,1.11,0.011,65,23,23.90,1.99,112.47,45.92,623.75,
MAYO,31,11,0.062,0.021,1.12,0.011,59,29,25.97,1.82,210.68,39.91,623.62,
MAYO,31,12,0.068,0.021,1.07,0.008,57,24,27.70,2.35,244.41,34.65,623.25,
MAYO,31,13,0.069,0.016,1.06,0.008,52,25,29.18,2.83,259.64,30.23,622.73,
MAYO,31,14,0.066,0.012,1.05,0.009,51,16,30.60,3.44,241.59,24.49,622.13,
MAYO,31,15,0.071,0.009,1.04,0.008,55,12,31.46,2.74,225.81,19.91,621.42,
MAYO,31,16,0.070,0.008,1.02,0.007,47,7,32.59,3.19,271.14,17.78,620.85,
MAYO,31,17,0.070,0.008,1.01,0.007,43,25,32.73,2.83,249.76,17.72,620.35,
MAYO,31,18,0.072,0.008,1.01,0.007,34,19,32.70,3.04,283.22,16.82,620.05,
MAYO,31,19,0.070,0.008,1.02,0.008,34,27,31.77,2.69,282.13,17.73,619.98,
MAYO,31,20,0.050,0.008,1.10,0.018,9,34,30.21,1.76,285.75,19.99,620.24,
MAYO,31,21,0.028,0.009,1.20,0.027,95,41,28.81,2.07,197.47,23.61,620.69,
MAYO,31,22,0.033,0.010,1.09,0.018,67,43,27.49,3.09,189.06,29.97,621.07,
MAYO,31,23,0.041,0.009,1.05,0.009,66,46,26.37,3.65,207.45,32.37,621.55,
