DATOS HORARIOS 2023_DIF,,,,,,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR,
JUNIO,23,12,0.057,0.011,0.53,0.012,NA,15,29.66,3.23,100.49,21.03,624.32,
JUNIO,23,13,0.057,0.010,0.50,0.012,NA,14,31.38,4.52,95.34,18.43,623.59,
JUNIO,23,14,0.055,0.011,0.56,0.013,86,9,32.63,4.08,100.24,17.49,622.91,
JUNIO,23,15,0.052,0.012,0.55,0.011,69,10,33.86,4.18,86.52,15.13,622.21,
JUNIO,23,16,0.046,0.010,0.44,0.011,65,8,34.34,4.91,95.31,12.62,621.71,
JUNIO,23,17,0.043,0.008,0.46,0.012,77,16,33.65,5.22,88.68,11.91,621.40,
JUNIO,23,18,0.042,0.008,0.47,0.013,65,21,32.91,4.85,82.04,13.08,621.40,
JUNIO,23,19,0.038,0.008,0.54,0.014,87,52,31.94,4.27,80.21,15.58,621.61,
JUNIO,23,20,0.032,0.019,0.50,0.014,381,43,30.27,5.03,62.43,20.26,622.09,
JUNIO,23,21,0.033,0.030,0.52,0.011,98,48,28.90,5.07,50.57,23.17,622.78,
JUNIO,23,22,0.033,0.035,0.39,0.011,68,39,27.50,4.81,62.92,23.56,623.56,
JUNIO,23,23,0.034,0.048,0.36,0.010,43,35,26.54,4.43,51.60,29.74,624.17,
JUNIO,24,0,0.031,0.042,0.36,0.012,61,45,25.31,3.21,83.32,31.23,624.71,
JUNIO,24,1,0.032,0.012,0.35,0.010,50,25,23.83,2.19,92.73,32.95,624.99,
JUNIO,24,2,0.029,0.010,0.32,0.010,48,22,22.84,2.46,96.70,33.87,624.85,
JUNIO,24,3,0.032,0.012,0.30,0.010,32,17,22.16,2.77,68.58,36.19,624.42,
JUNIO,24,4,0.033,0.011,0.32,0.009,34,21,21.43,3.29,72.20,40.01,624.32,
JUNIO,24,5,0.021,0.035,0.34,0.015,41,28,20.68,3.76,56.89,44.68,624.69,
JUNIO,24,6,0.020,0.043,0.37,0.016,49,37,19.99,3.13,73.68,47.12,624.97,
JUNIO,24,7,0.020,0.039,0.45,0.016,58,34,19.97,3.07,80.75,44.86,625.47,
JUNIO,24,8,0.027,0.015,0.47,0.012,64,23,20.81,4.13,78.40,42.71,625.69,
JUNIO,24,9,0.033,0.012,0.51,0.011,59,21,22.65,4.76,77.91,41.67,625.73,
JUNIO,24,10,0.040,0.011,0.59,0.011,67,23,24.45,4.83,80.29,39.18,625.63,
JUNIO,24,11,0.045,0.011,0.60,0.011,98,22,26.15,4.28,84.41,32.18,625.28,
JUNIO,24,12,0.052,0.010,0.49,0.010,508,12,27.75,3.52,106.15,28.73,624.58,
JUNIO,24,13,0.052,0.017,0.43,0.010,437,5,29.94,2.90,104.27,23.40,623.92,
JUNIO,24,14,0.052,0.011,0.51,0.011,68,9,31.45,3.35,116.34,20.25,623.30,
JUNIO,24,15,0.056,0.009,0.47,0.011,49,6,32.24,3.51,113.61,18.39,622.70,
JUNIO,24,16,0.050,0.011,0.44,0.011,52,9,33.06,3.80,106.01,14.26,622.20,
JUNIO,24,17,0.041,0.015,0.50,0.012,58,10,32.81,4.29,80.27,15.17,621.93,
JUNIO,24,18,0.039,0.014,0.44,0.011,56,18,32.77,5.09,75.60,15.67,621.92,
JUNIO,24,19,0.037,0.022,0.41,0.011,113,20,32.24,4.54,62.21,17.14,622.11,
JUNIO,24,20,0.036,0.010,0.39,0.010,416,64,29.99,5.61,42.88,20.49,622.57,
JUNIO,24,21,0.034,0.009,0.34,0.008,189,43,27.73,6.44,40.01,24.37,623.32,
JUNIO,24,22,0.035,0.009,0.35,0.008,157,29,25.96,5.86,43.39,27.34,624.01,
JUNIO,24,23,0.030,0.044,0.45,0.010,60,41,24.80,5.30,57.55,31.78,624.65,
JUNIO,25,0,0.028,0.055,0.32,0.010,68,39,23.85,5.56,57.85,36.54,625.04,
JUNIO,25,1,0.029,0.056,0.31,0.008,48,37,23.18,5.78,52.29,41.94,625.15,
JUNIO,25,2,0.027,0.035,0.32,0.009,49,23,22.49,3.29,79.47,45.35,624.96,
JUNIO,25,3,0.027,0.015,0.31,0.007,38,18,21.51,2.83,96.26,49.01,624.80,
JUNIO,25,4,0.025,0.012,0.31,0.008,29,14,20.85,2.99,93.39,51.38,624.68,
JUNIO,25,5,0.025,0.010,0.32,0.008,27,16,20.35,3.16,94.58,55.90,624.62,
JUNIO,25,6,0.025,0.010,0.32,0.007,32,17,19.94,2.99,87.20,60.98,624.69,
JUNIO,25,7,0.020,0.010,0.41,0.011,28,19,20.09,2.21,71.90,61.62,625.02,
JUNIO,25,8,0.022,0.014,0.48,0.011,41,18,22.12,2.06,93.28,52.98,625.32,
JUNIO,25,9,0.027,0.015,0.40,0.008,46,17,23.04,4.15,86.30,47.91,625.41,
JUNIO,25,10,0.029,0.011,0.49,0.009,29,11,24.03,3.54,91.15,44.85,625.30,
JUNIO,25,11,0.034,0.010,0.46,0.008,33,6,25.31,3.27,92.85,39.71,625.09,
JUNIO,25,12,0.037,0.009,0.50,0.009,28,40,27.07,3.71,94.33,36.46,624.64,
JUNIO,25,13,0.038,0.009,0.50,0.009,36,11,28.53,3.44,120.46,33.36,623.92,
JUNIO,25,14,0.038,0.009,0.47,0.009,27,4,29.82,3.94,87.58,29.75,623.30,
JUNIO,25,15,0.037,0.008,0.48,0.010,41,4,30.77,4.16,97.58,26.45,622.77,
JUNIO,25,16,0.037,0.010,0.43,0.009,40,5,31.02,3.91,88.15,25.33,622.23,
JUNIO,25,17,0.036,0.013,0.34,0.007,32,22,30.24,3.20,213.41,26.87,621.88,
JUNIO,25,18,0.033,0.022,0.70,0.008,27,28,29.34,5.49,63.88,25.55,621.86,
JUNIO,25,19,0.031,0.036,0.77,0.009,529,34,29.39,5.03,66.19,26.98,621.91,
JUNIO,25,20,0.029,0.061,1.27,0.009,500,30,27.36,6.65,47.92,30.91,622.47,
JUNIO,25,21,0.025,0.043,0.44,0.011,75,37,25.66,6.41,59.70,38.08,623.33,
JUNIO,25,22,0.021,0.024,0.40,0.012,46,29,24.76,6.39,67.16,42.11,623.90,
JUNIO,25,23,0.024,0.048,0.35,0.010,63,35,23.96,6.03,60.22,44.11,624.39,
JUNIO,26,0,0.026,0.077,0.33,0.010,45,26,23.07,4.05,62.66,45.93,624.63,
JUNIO,26,1,0.025,0.030,0.33,0.009,33,21,22.03,3.71,73.94,50.41,624.56,
JUNIO,26,2,0.024,0.023,0.32,0.009,23,17,21.23,4.02,71.14,55.43,624.32,
JUNIO,26,3,0.023,0.016,0.30,0.007,26,13,20.07,3.23,92.48,61.22,624.36,
JUNIO,26,4,0.023,0.016,0.30,0.009,26,12,20.32,3.54,70.72,59.38,624.22,
JUNIO,26,5,0.024,0.024,0.33,0.008,18,9,20.25,3.16,58.03,58.36,624.24,
JUNIO,26,6,0.024,0.021,0.44,0.008,21,14,19.65,3.00,48.48,60.28,624.37,
JUNIO,26,7,0.021,0.024,0.64,0.010,21,13,19.56,3.05,54.09,60.45,624.51,
JUNIO,26,8,0.021,0.033,0.51,0.012,29,10,21.21,3.25,62.07,53.45,624.82,
JUNIO,26,9,0.025,0.017,0.53,0.010,35,9,22.29,4.61,79.81,50.91,624.94,
JUNIO,26,10,0.028,0.012,0.51,0.009,118,13,23.42,4.85,79.45,47.13,624.86,
JUNIO,26,11,0.030,0.011,0.52,0.010,66,13,24.84,4.95,78.41,42.43,625.00,
JUNIO,26,12,0.032,0.012,0.53,0.010,386,33,25.31,4.87,69.30,39.64,624.97,
JUNIO,26,13,0.034,0.011,0.56,0.010,223,18,26.01,4.42,81.62,37.38,624.62,
JUNIO,26,14,0.039,0.010,0.54,0.010,152,6,27.45,4.04,84.69,34.22,624.10,
JUNIO,26,15,0.040,0.013,0.45,0.010,233,5,28.81,3.90,81.04,31.17,623.42,
JUNIO,26,16,0.041,0.011,0.43,0.009,50,8,29.53,3.95,87.00,29.11,622.74,
JUNIO,26,17,0.044,0.012,0.47,0.011,43,7,30.03,3.65,78.20,28.14,622.16,
JUNIO,26,18,0.037,0.015,0.50,0.011,53,63,29.58,4.13,73.18,28.98,621.97,
JUNIO,26,19,0.031,0.022,0.63,0.010,215,106,29.08,4.79,67.04,30.18,622.03,
JUNIO,26,20,0.025,0.036,0.99,0.012,102,41,26.83,5.30,87.99,37.83,622.75,
JUNIO,26,21,0.025,0.013,0.49,0.012,76,35,23.67,4.17,145.37,51.36,623.68,
JUNIO,26,22,0.028,0.009,0.40,0.009,25,20,25.09,4.66,87.37,37.17,624.21,
JUNIO,26,23,0.031,0.009,0.34,0.008,30,26,23.89,5.09,87.98,40.19,624.60,
JUNIO,27,0,0.034,0.009,0.32,0.006,33,19,22.98,5.60,78.55,44.31,624.70,
JUNIO,27,1,0.034,0.009,0.29,0.006,34,19,22.17,4.72,81.64,47.73,624.82,
JUNIO,27,2,0.030,0.010,0.29,0.009,27,14,21.41,4.48,74.04,51.00,624.42,
JUNIO,27,3,0.032,0.013,0.28,0.007,26,17,20.57,3.99,82.75,53.84,624.20,
JUNIO,27,4,0.029,0.012,0.29,0.008,25,15,20.01,3.62,77.36,55.14,623.98,
JUNIO,27,5,0.023,0.015,0.29,0.011,24,15,19.30,3.15,75.25,59.36,624.06,
JUNIO,27,6,0.027,0.015,0.32,0.008,31,18,18.76,3.63,75.32,61.28,624.33,
JUNIO,27,7,0.023,0.011,0.54,0.013,24,15,18.45,3.08,87.67,60.57,624.57,
JUNIO,27,8,0.025,0.010,0.60,0.012,34,13,19.78,3.71,81.21,55.60,624.75,
JUNIO,27,9,0.033,0.009,0.53,0.011,43,15,21.44,4.54,80.44,50.73,624.78,
JUNIO,27,10,0.038,0.009,0.50,0.010,52,12,23.26,4.79,87.17,44.28,624.56,
JUNIO,27,11,0.043,0.009,0.52,0.010,64,12,24.74,4.60,96.00,37.82,624.53,
JUNIO,27,12,0.051,0.009,0.52,0.011,349,13,26.30,4.05,98.78,34.20,624.28,
JUNIO,27,13,0.057,0.009,0.51,0.011,95,8,27.89,3.48,108.25,30.61,623.94,
JUNIO,27,14,0.063,0.009,0.50,0.010,49,11,29.11,2.54,137.88,27.21,623.33,
JUNIO,27,15,0.061,0.010,0.43,0.010,50,83,30.49,3.09,128.79,22.33,622.50,
JUNIO,27,16,0.056,0.009,0.41,0.010,54,4,31.47,3.43,111.87,18.23,621.83,
JUNIO,27,17,0.051,0.008,0.42,0.010,45,12,32.37,3.34,95.71,13.74,621.18,
JUNIO,27,18,0.045,0.012,0.46,0.012,29,23,31.69,3.86,86.54,15.83,620.87,
JUNIO,27,19,0.037,0.014,0.52,0.012,51,15,31.52,4.07,75.66,18.20,620.86,
JUNIO,27,20,0.030,0.012,0.52,0.009,143,50,29.09,6.02,44.19,25.36,621.34,
JUNIO,27,21,0.029,0.042,0.77,0.011,129,56,27.36,5.74,58.61,31.80,622.23,
JUNIO,27,22,0.026,0.034,0.47,0.012,64,43,25.47,4.64,91.24,37.77,623.26,
JUNIO,27,23,0.030,0.026,0.38,0.009,54,36,24.05,4.44,86.94,42.36,624.16,
JUNIO,28,0,0.040,0.012,0.34,0.009,39,31,22.58,3.65,121.80,49.67,624.78,
JUNIO,28,1,0.043,0.010,0.32,0.008,36,24,21.15,3.00,107.78,54.08,624.91,
JUNIO,28,2,0.042,0.009,0.31,0.008,19,14,20.62,2.29,117.65,57.16,624.80,
JUNIO,28,3,0.039,0.009,0.32,0.009,25,14,20.45,2.08,98.87,57.76,624.47,
JUNIO,28,4,0.026,0.009,0.32,0.012,29,20,20.06,2.62,96.05,58.04,623.98,
JUNIO,28,5,0.020,0.009,0.33,0.013,37,25,19.34,2.57,96.95,59.65,624.03,
JUNIO,28,6,0.021,0.009,0.39,0.014,36,23,18.74,1.60,92.70,61.84,624.01,
JUNIO,28,7,0.019,0.009,0.55,0.017,36,23,18.58,2.03,80.18,64.13,624.18,
JUNIO,28,8,0.018,0.009,0.78,0.016,49,23,20.37,1.84,107.97,58.91,624.39,
JUNIO,28,9,0.028,0.009,0.59,0.011,66,46,22.10,3.90,79.28,53.28,624.40,
JUNIO,28,10,0.033,0.010,0.54,0.010,57,33,23.70,4.08,79.37,48.24,624.45,
JUNIO,28,11,0.043,0.009,0.50,0.010,94,19,25.04,3.37,95.60,42.43,624.28,
JUNIO,28,12,0.052,0.010,0.49,0.010,480,21,26.36,2.91,112.41,37.79,624.11,
JUNIO,28,13,0.059,0.010,0.46,0.010,372,12,27.56,2.88,143.95,34.21,623.37,
JUNIO,28,14,0.061,0.010,0.55,0.011,48,6,29.53,2.50,147.58,28.55,622.61,
JUNIO,28,15,0.065,0.010,0.46,0.011,47,11,30.29,2.96,142.09,26.90,621.84,
JUNIO,28,16,0.061,0.009,0.47,0.013,52,26,29.18,3.56,170.95,29.31,621.47,
JUNIO,28,17,0.053,0.010,0.49,0.014,52,32,28.17,3.97,171.04,30.79,621.30,
JUNIO,28,18,0.046,0.010,0.48,0.014,66,37,26.29,3.88,170.02,33.74,621.18,
JUNIO,28,19,0.042,0.012,0.61,0.017,119,46,26.43,2.17,80.91,34.07,621.34,
JUNIO,28,20,0.031,0.011,0.76,0.020,130,41,24.67,2.73,99.07,41.69,621.68,
JUNIO,28,21,0.030,0.010,0.68,0.018,73,43,23.72,2.25,110.58,45.30,622.43,
JUNIO,28,22,0.037,0.009,0.55,0.014,68,35,23.81,2.95,140.04,43.80,623.08,
JUNIO,28,23,0.038,0.009,0.46,0.013,43,36,23.53,2.86,137.65,44.59,623.61,
JUNIO,29,0,0.039,0.009,0.37,0.010,36,30,22.68,3.63,146.97,50.88,624.08,
JUNIO,29,1,0.033,0.009,0.34,0.010,30,22,21.76,2.25,132.99,57.45,623.98,
JUNIO,29,2,0.026,0.009,0.31,0.009,19,15,22.50,2.73,82.25,51.76,623.66,
JUNIO,29,3,0.022,0.011,0.30,0.008,35,8,21.82,2.85,69.80,55.29,623.35,
JUNIO,29,4,0.023,0.014,0.30,0.009,17,17,21.20,2.96,72.60,57.49,623.28,
JUNIO,29,5,0.023,0.022,0.41,0.009,30,15,20.92,2.20,68.09,58.59,623.47,
JUNIO,29,6,0.022,0.020,0.33,0.010,27,16,20.73,2.75,69.07,60.10,623.62,
JUNIO,29,7,0.016,0.016,0.56,0.014,16,17,19.97,2.99,88.09,64.72,623.82,
JUNIO,29,8,0.017,0.014,0.61,0.013,34,18,20.86,2.90,83.73,61.83,624.22,
JUNIO,29,9,0.026,0.013,0.55,0.010,48,34,22.70,4.28,83.52,51.80,624.43,
JUNIO,29,10,0.030,0.011,0.49,0.009,33,38,23.66,4.24,88.26,47.69,624.59,
JUNIO,29,11,0.034,0.010,0.50,0.010,58,17,25.15,3.81,87.70,40.85,624.47,
JUNIO,29,12,0.038,0.009,0.53,0.010,340,12,26.88,4.22,100.50,35.06,624.13,
JUNIO,29,13,0.040,0.010,0.48,0.009,61,15,28.63,4.50,91.38,30.15,623.51,
JUNIO,29,14,0.038,0.011,0.50,0.010,110,11,29.91,4.30,78.50,27.65,622.68,
JUNIO,29,15,0.040,0.012,0.46,0.010,75,5,31.13,4.59,82.36,26.80,621.80,
JUNIO,29,16,0.037,0.014,0.44,0.009,72,11,30.80,5.52,65.51,27.36,621.13,
JUNIO,29,17,0.029,0.021,0.75,0.009,58,34,28.33,6.05,42.84,34.05,621.08,
JUNIO,29,18,0.027,0.018,0.48,0.010,87,28,28.62,5.01,58.84,33.90,621.03,
JUNIO,29,19,0.022,0.012,0.57,0.012,232,52,24.10,3.03,158.30,53.93,621.41,
JUNIO,29,20,0.023,0.010,0.55,0.013,189,46,25.77,4.38,110.51,41.23,621.96,
JUNIO,29,21,0.025,0.009,0.53,0.012,57,51,23.74,4.34,141.54,55.42,622.87,
JUNIO,29,22,0.029,0.009,0.45,0.010,32,29,21.79,3.91,163.56,66.23,623.54,
JUNIO,29,23,0.024,0.008,0.44,0.011,22,28,21.07,2.97,173.05,73.63,624.14,
JUNIO,30,0,0.016,0.008,0.44,0.013,23,27,19.94,1.48,157.42,85.38,624.46,
JUNIO,30,1,0.017,0.008,0.39,0.011,26,24,19.72,1.36,177.23,85.96,624.42,
JUNIO,30,2,0.015,0.008,0.45,0.012,27,15,20.14,1.88,88.81,84.48,624.07,
JUNIO,30,3,0.023,0.008,0.34,0.008,31,17,19.57,1.81,124.06,82.96,623.85,
JUNIO,30,4,0.022,0.008,0.33,0.009,28,18,18.66,2.79,184.51,86.63,624.00,
JUNIO,30,5,0.024,0.008,0.32,0.008,14,9,18.33,1.94,142.18,87.28,624.01,
JUNIO,30,6,0.018,0.008,0.35,0.012,26,10,18.36,1.52,241.59,88.38,624.19,
JUNIO,30,7,0.014,0.008,0.41,0.014,20,16,18.05,1.49,264.67,90.37,624.56,
JUNIO,30,8,0.015,0.008,0.53,0.015,14,9,19.69,0.84,225.50,83.41,624.86,
JUNIO,30,9,0.020,0.008,0.65,0.016,29,18,22.25,1.34,179.38,69.23,625.12,
JUNIO,30,10,0.025,0.008,0.56,0.011,135,11,23.80,2.81,98.12,58.59,625.01,
JUNIO,30,11,0.035,0.010,0.54,0.011,30,9,25.40,3.00,108.32,50.37,624.95,
JUNIO,30,12,0.043,0.010,0.48,0.010,36,7,26.78,2.30,134.49,43.39,624.69,
JUNIO,30,13,0.044,0.009,0.58,0.011,33,7,26.99,1.76,147.94,42.56,624.35,
JUNIO,30,14,0.042,0.009,0.47,0.010,33,10,27.35,2.28,155.24,41.45,623.83,
JUNIO,30,15,0.041,0.009,0.51,0.012,22,8,26.98,2.80,160.34,44.18,623.34,
JUNIO,30,16,0.025,0.009,0.83,0.019,27,34,22.21,2.29,77.75,74.10,623.22,
JUNIO,30,17,0.022,0.008,0.80,0.018,41,20,22.12,3.30,165.93,75.23,623.12,
JUNIO,30,18,0.019,0.008,0.59,0.017,32,22,22.59,3.20,180.46,71.45,623.10,
JUNIO,30,19,0.020,0.008,0.59,0.014,52,18,23.37,2.14,186.08,63.31,623.38,
JUNIO,30,20,0.019,0.008,0.61,0.012,63,27,22.03,4.41,142.42,67.05,623.97,
JUNIO,30,21,0.018,0.008,0.55,0.012,29,17,19.58,2.93,127.30,80.10,624.26,
JUNIO,30,22,0.016,0.008,0.60,0.014,23,11,19.83,1.89,96.85,79.76,624.88,
JUNIO,30,23,0.015,0.008,0.48,0.013,26,20,18.43,3.36,107.40,91.25,625.88,
