DATOS HORARIOS 2019_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
JUL,8,4,19.58,2.19,0.208,12.83,23,9,2.30,103.84,19.19,63.61,624.51
JUL,8,5,12.84,3.22,0.269,14.39,47,11,2.03,101.34,18.72,66.57,624.52
JUL,8,6,2.65,2.91,0.548,22.87,46,20,1.50,115.87,18.44,67.19,624.56
JUL,8,7,1.22,1.57,0.692,21.76,59,12,1.75,79.33,18.23,68.52,624.93
JUL,8,8,1.22,1.79,0.627,14.12,51,16,1.70,102.99,19.35,65.59,625.34
JUL,8,9,10.60,NA,0.538,11.14,41,19,1.57,120.36,21.89,56.04,625.45
JUL,8,10,32.25,26.41,0.425,6.29,46,17,1.56,127.22,23.57,50.31,625.22
JUL,8,11,55.19,19.62,0.452,6.27,46,25,1.89,220.81,25.06,45.93,624.96
JUL,8,12,62.68,2.52,0.327,1.52,17,30,2.27,190.21,26.26,42.62,624.57
JUL,8,13,66.63,NA,0.216,0.30,10,18,2.55,241.18,27.50,38.08,624.00
JUL,8,14,76.96,NA,0.269,0.54,21,23,2.45,249.85,28.91,33.38,623.35
JUL,8,15,72.70,10.86,0.607,3.75,24,27,2.16,123.22,29.91,29.18,622.65
JUL,8,16,74.75,13.10,0.475,1.62,14,22,2.13,142.78,30.80,27.94,622.02
JUL,8,17,64.22,3.22,0.318,1.68,9,18,2.35,116.31,31.16,25.94,621.53
JUL,8,18,66.20,1.47,0.249,0.30,18,11,1.77,164.98,31.50,23.46,621.36
JUL,8,19,55.13,NA,0.246,3.66,49,8,4.55,126.81,29.50,26.45,621.52
JUL,8,20,48.28,NA,0.253,4.68,91,9,5.43,138.80,25.90,35.45,622.42
JUL,8,21,45.82,NA,0.227,1.72,68,16,3.37,167.62,23.25,47.89,623.42
JUL,8,22,41.12,NA,0.227,2.31,43,NA,1.82,141.08,23.26,49.58,624.12
JUL,8,23,38.12,NA,0.161,2.86,32,NA,1.81,220.53,22.78,51.26,624.30
JUL,9,0,40.79,NA,0.127,0.30,17,2,2.03,297.36,22.25,51.41,624.72
JUL,9,1,37.81,NA,0.122,0.30,23,8,2.00,277.25,21.20,56.54,624.73
JUL,9,2,28.82,NA,0.122,5.37,13,9,1.48,257.69,20.50,59.40,624.58
JUL,9,3,14.77,0.90,0.159,16.01,21,7,1.40,270.97,19.48,64.52,624.47
JUL,9,4,12.82,NA,0.157,16.72,22,7,1.58,274.44,18.80,67.85,624.41
JUL,9,5,4.36,NA,0.175,21.86,21,10,1.26,276.06,18.10,71.74,624.51
JUL,9,6,5.02,NA,0.286,22.01,22,11,1.08,283.16,18.47,70.34,624.72
JUL,9,7,1.22,NA,0.573,31.41,45,12,1.97,135.54,17.94,72.06,625.16
JUL,9,8,1.22,1.96,0.557,22.24,58,18,2.40,101.88,19.10,66.98,625.42
JUL,9,9,18.09,3.16,0.551,17.18,44,21,2.03,83.25,21.32,58.30,625.32
JUL,9,10,42.757167,6.82,0.442,12.12,48,21,2.24,97.11,23.53,51.20,625.19
JUL,9,11,60.209383,9.59,0.362,5.91,32,15,1.88,159.06,25.19,45.73,624.98
JUL,9,12,74.441933,28.03,0.499,8.39,41,24,2.21,116.94,26.42,42.00,624.60
JUL,9,13,94.803567,49.32,0.705,10.74,63,35,1.99,144.54,27.77,38.34,624.20
JUL,9,14,100.27555,45.10,0.867,7.83,64,49,2.43,132.49,28.88,32.62,623.50
JUL,9,15,100.64585,27.18,0.531,3.88,39,44,2.45,174.97,30.23,29.80,622.85
JUL,9,16,88.058983,26.83,0.450,5.50,28,37,2.28,167.69,30.54,28.89,622.18
JUL,9,17,75.49205,7.56,0.274,3.31,41,40,2.70,143.29,31.54,25.63,621.64
JUL,9,18,65.128883,NA,0.282,5.39,144,21,3.75,117.03,30.52,26.82,621.36
JUL,9,19,63.449217,NA,0.338,10.39,51,18,2.99,170.66,29.34,30.54,621.55
JUL,9,20,57.155633,NA,0.436,18.27,75,16,1.91,196.99,28.52,33.04,621.89
JUL,9,21,44.538767,NA,0.351,16.36,85,15,2.36,180.35,27.75,34.89,622.47
JUL,9,22,31.255567,NA,0.304,10.27,70,19,3.24,114.94,26.82,35.45,623.09
JUL,9,23,31.630017,NA,0.187,5.07,55,9,3.52,91.77,25.76,38.36,623.82
JUL,10,0,19.90,NA,0.167,5.02,33,8,4.19,85.36,24.23,44.12,624.16
JUL,10,1,28.13,NA,0.126,0.30,36,11,5.55,71.45,23.14,49.01,624.23
JUL,10,2,27.36,4.80,0.122,0.74,29,14,4.58,72.05,22.29,50.50,624.13
JUL,10,3,22.13,6.51,0.122,2.44,21,16,2.83,81.41,21.52,55.84,624.08
JUL,10,4,14.84,3.80,0.125,5.50,28,15,1.73,99.78,20.64,62.84,624.11
JUL,10,5,13.93,1.81,0.122,6.13,30,15,1.42,113.45,20.10,65.57,624.25
JUL,10,6,13.31,3.58,0.204,9.62,31,15,1.48,103.48,19.85,66.45,624.53
JUL,10,7,7.29,11.20,0.432,13.71,45,9,1.44,137.56,19.17,68.90,624.76
JUL,10,8,7.45,15.95,0.441,16.05,64,12,1.40,224.17,19.37,69.24,625.09
JUL,10,9,24.93,11.93,0.338,10.46,51,17,1.29,231.56,21.94,61.42,625.25
JUL,10,10,40.68,3.79,0.314,5.17,32,20,3.16,94.71,23.39,53.48,625.17
JUL,10,11,46.04,4.14,0.329,2.94,13,10,3.03,100.41,25.09,46.13,624.87
JUL,10,12,51.26,7.76,0.176,0.84,20,12,2.86,113.56,26.34,41.87,624.57
JUL,10,13,51.72,3.22,0.205,1.47,25,12,3.55,103.11,27.69,38.02,624.11
JUL,10,14,59.29,1.03,0.226,2.75,25,12,3.26,106.92,28.81,35.28,623.49
JUL,10,15,66.83,2.75,0.213,2.18,12,25,2.86,111.78,30.22,32.41,622.70
JUL,10,16,64.90,8.52,0.173,2.21,7,23,2.89,97.68,30.94,30.05,621.81
JUL,10,17,60.89,2.86,0.145,0.30,3,14,2.75,120.25,31.96,27.65,621.27
JUL,10,18,41.48,13.79,0.399,3.92,26,11,3.06,115.01,28.05,40.03,621.46
JUL,10,19,34.57,0.90,0.465,11.47,47,11,4.17,127.87,26.59,42.33,621.85
JUL,10,20,33.25,NA,0.257,4.04,73,12,5.45,132.99,22.40,58.59,622.95
JUL,10,21,34.19,NA,0.270,5.53,40,2,3.57,144.00,20.71,72.18,623.25
JUL,10,22,33.39,NA,0.241,6.47,32,NA,1.60,152.03,20.63,74.82,624.09
JUL,10,23,38.05,NA,0.187,3.11,20,7,1.35,157.58,20.41,74.30,624.52
JUL,11,0,35.10,4.07,0.167,3.28,22,11,1.55,92.93,20.19,75.85,624.71
JUL,11,1,23.32,3.58,0.167,8.72,12,8,2.05,95.27,19.74,75.72,624.50
JUL,11,2,11.05,NA,0.170,17.43,20,9,1.80,109.47,19.16,80.34,624.32
JUL,11,3,11.24,NA,0.203,13.91,40,13,2.32,115.06,19.08,78.60,624.28
JUL,11,4,5.11,NA,0.213,16.43,35,19,2.39,109.15,18.68,79.41,623.99
JUL,11,5,3.96,NA,0.209,15.33,26,11,1.99,103.18,18.21,78.92,623.81
JUL,11,6,2.62,3.11,0.396,15.71,41,12,2.01,96.20,17.81,79.79,623.84
JUL,11,7,1.22,1.68,0.688,17.68,53,17,1.97,114.74,17.91,79.29,624.04
JUL,11,8,1.25,3.01,0.771,14.75,63,19,2.89,98.06,18.76,74.61,624.19
JUL,11,9,13.26,1.84,0.644,11.23,49,15,2.62,107.63,20.98,65.67,624.26
JUL,11,10,28.12,2.34,0.459,6.03,31,18,2.47,112.03,22.53,58.34,624.30
JUL,11,11,35.79,3.22,0.380,4.52,25,14,2.94,100.51,24.19,51.29,624.13
JUL,11,12,45.14,12.14,0.514,4.12,28,12,2.17,157.77,26.82,43.15,623.66
JUL,11,13,46.95,9.18,0.420,3.52,25,12,2.35,148.49,28.08,37.90,623.00
JUL,11,14,47.04,6.06,0.322,3.71,22,14,3.11,129.42,29.08,31.23,622.26
JUL,11,15,52.96,2.94,0.194,1.97,6,17,2.75,148.44,30.47,26.77,621.41
JUL,11,16,53.09,5.56,0.287,2.55,3,14,2.53,116.42,31.67,20.50,620.68
JUL,11,17,59.96,0.90,0.131,0.30,10,21,3.12,196.36,31.40,23.24,620.18
JUL,11,18,55.03,NA,0.171,1.81,7,10,4.46,169.80,30.88,28.94,620.02
JUL,11,19,43.61,NA,0.275,5.73,113,8,4.66,154.89,27.96,37.72,620.42
JUL,11,20,40.65,NA,0.286,5.46,199,9,4.69,146.14,25.47,42.48,621.23
JUL,11,21,32.28,NA,0.379,6.93,61,9,3.32,115.71,24.65,46.08,622.12
JUL,11,22,29.04,NA,0.246,4.30,67,NA,5.42,95.98,22.53,57.96,623.09
JUL,11,23,32.36,2.11,0.157,1.32,35,NA,3.98,111.65,20.95,62.20,623.36
JUL,12,0,26.90,NA,0.129,3.47,17,9,2.69,85.25,19.90,65.87,623.51
JUL,12,1,28.55,NA,0.122,2.98,22,14,2.15,90.34,19.67,66.41,623.46
JUL,12,2,25.56,NA,0.122,3.44,9,14,2.38,83.48,19.26,69.62,623.11
JUL,12,3,21.73,NA,0.122,6.16,12,9,1.14,156.63,18.85,71.43,622.80
JUL,12,4,14.56,NA,0.122,11.24,13,7,1.43,169.83,19.13,70.08,622.80
JUL,12,5,12.03,NA,0.122,11.02,17,7,2.30,97.32,18.92,69.86,622.69
JUL,12,6,3.08,NA,0.295,16.61,35,5,1.41,128.45,18.48,75.13,622.99
JUL,12,7,1.22,2.36,0.473,18.19,29,7,1.31,166.02,18.47,75.18,623.10
JUL,12,8,1.22,2.81,0.452,14.06,39,16,1.66,87.65,20.15,68.43,623.32
JUL,12,9,1.22,26.74,0.464,16.90,43,11,1.79,223.51,21.88,60.89,623.30
