DATOS HORARIOS 2017_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
JUN,4,12,64.64,3.24,0.30,8.97,47.8,1.79,167.29,28.13,36.48,621.93,21.91
JUN,4,13,75.79,11.07,0.19,4.89,48.82,2.23,233.95,29.22,27.95,621.42,39.23
JUN,4,14,81,9.49,0.21,5.2,51.64,2.32,259.78,29.91,24.93,620.75,29.91
JUN,4,15,84.86,3.36,0.09,3.19,48.93,2.55,270.52,29.84,21.27,620.01,21.88
JUN,4,16,86.44,1.89,0.07,2.78,47.61,2.93,273.49,32.2,17.41,619.35,19.74
JUN,4,17,81.11,1.3,0.00,1.7,44.73,2.71,273.83,32.26,12.79,618.96,16.37
JUN,4,18,80.14,1.37,0.01,2.32,35.23,2.29,247.53,30.12,13.07,618.72,24.6
JUN,4,19,82.19,1.72,0.00,1.7,35.51,1.87,309.68,27.28,15.26,618.77,NA
JUN,4,20,58.72,3.93,0.38,23.38,38.55,1.62,56.63,28.35,18.57,619.05,NA
JUN,4,21,24.87,11.16,0.79,49.69,57.97,1.41,124.34,29.43,22.74,619.49,43.2
JUN,4,22,31.61,1.39,0.22,23.43,110.74,3.07,181.95,26.76,33.16,619.98,54.89
JUN,4,23,37.93,1.1,0.10,10.44,148.35,2.87,209.42,25.83,38.43,620.48,36.89
JUN,5,0,32.36,1.42,0.09,11.15,45.52,2.05,133.68,23.08,49.99,621.01,27.21
JUN,5,1,31.46,2.23,0.07,9.56,44.47,1.37,141.15,20.89,58.43,621.54,35.75
JUN,5,2,20.52,1.93,0.06,20.65,40.34,1.45,217.56,20.06,53.94,621.47,31.27
JUN,5,3,30.89,1.1,0.01,9.81,40.56,1.79,238.25,19.88,53.32,621.21,28.16
JUN,5,4,32.97,1.21,0.02,7.88,44.22,1.68,239.07,20.81,59.04,621.12,33.5
JUN,5,5,36.23,1.43,0.03,3.59,47.41,2.27,251.56,20.56,66.68,621.51,36.56
JUN,5,6,24.33,1.69,0.15,12.91,47.44,1.01,289.34,19.87,72.19,622.13,38.59
JUN,5,7,1.6,5.92,0.97,38.64,52.64,1.31,108.11,19.83,69.39,622.57,44.44
JUN,5,8,20.85,4.09,0.44,20.87,123.19,1.97,210.73,21.17,66.52,622.62,40.82
JUN,5,9,30.34,6.83,0.42,12.62,82.52,2.69,168.99,21.45,62.15,622.67,32.53
JUN,5,10,44.71,3.39,0.21,6.7,62.43,2.45,186.34,22.51,46.78,622.73,31.06
JUN,5,11,52.79,1.96,0.14,4.02,61.5,2.36,211.12,22.46,39.62,622.59,27.69
JUN,5,12,58.8,2.42,0.18,3.76,64.02,2.52,208.7,26.03,36.02,622.2,26.75
JUN,5,13,65.44,3.47,0.23,4.15,60.47,2.31,344.18,29.55,30.59,621.5,31.5
JUN,5,14,68.78,1.87,0.11,3.7,54.84,3.15,265.7,30.47,27.7,620.77,34.27
JUN,5,15,79.25,1.63,0.09,4.08,52.71,2.71,252.18,31.55,23.38,620.05,19.84
JUN,5,16,82.63,1.16,0.02,1.7,51.61,2.81,271.92,29.6,20.26,619.36,17.75
JUN,5,17,73.53,27.4,0.53,6.77,53.54,3.96,31.58,27.55,23.51,619.11,30.43
JUN,5,18,66.16,23.42,0.49,11.24,68.48,3.41,56.77,29.38,22.83,619.11,42.87
JUN,5,19,59.01,6.08,0.36,21.59,60.58,3.06,119.02,30.27,22.75,619.21,37.84
JUN,5,20,39.59,2.61,0.55,29.26,73.54,3.16,147.51,28.76,28.49,619.63,44.68
JUN,5,21,30.83,1.16,0.35,21.38,148.98,3.13,162.32,26.99,35.51,620.2,69.55
JUN,5,22,30.77,1.38,0.29,15.39,181.93,2.3,121.52,25.67,40.74,621.08,47.66
JUN,5,23,28.35,5.58,0.18,16.61,64.81,3.83,102.6,24.35,50.07,621.76,37.76
JUN,6,0,39.93,2.3,0.04,4.34,64.36,2.79,143.59,23.93,50.6,622.1,33.26
JUN,6,1,35.7,1.39,0.03,5.49,36.53,2.05,170.68,22.8,53.95,622.32,19.89
JUN,6,2,29.67,1.64,0.04,8.25,31.01,1.79,219.56,22.94,53.28,622.33,27
JUN,6,3,32.22,1.1,0.04,6.31,41.8,2.25,242.77,22.48,51.97,622.02,24.6
JUN,6,4,37.02,1.3,0.05,5.62,45.42,2.75,219.6,22.01,53.56,621.62,25.06
JUN,6,5,24.3,1.71,0.13,13.59,45.62,1.71,115.73,21.17,57.44,622.31,NA
JUN,6,6,1.6,6.67,0.48,34.42,56.83,1.79,101.08,20.51,62.89,622.65,41.08
JUN,6,7,1.6,6.27,0.63,38.35,72.18,1.92,114.56,20.23,62.52,623.06,39.49
JUN,6,8,1.6,6.3,0.56,29.9,93.68,1.79,154.84,21.67,58.64,623.41,35.92
JUN,6,9,19.73,3.15,0.29,7.32,89.32,2.98,235.3,22.66,61.09,623.68,36.36
JUN,6,10,29.61,2.14,0.18,4.06,54.15,2.76,241.16,24.22,53.63,623.63,28.79
JUN,6,11,36.32,1.68,0.15,2.77,56.52,2.88,260.69,25.71,45.66,623.29,29.34
JUN,6,12,43.14,1.39,0.18,2.65,57.93,2.87,252.09,27.67,40.31,622.89,29.45
JUN,6,13,49.3,1.33,0.19,3.57,54.95,2.63,252.9,29.58,33.91,622.22,40.1
JUN,6,14,52.82,1.21,0.21,6.8,47.04,2.18,64.83,30.23,28.35,621.63,33
JUN,6,15,48.74,17.16,0.23,9.57,42.53,3.3,66.4,28.44,31.16,621.4,39.04
JUN,6,16,36.51,2.74,0.17,10,57.38,3.92,219.79,26.64,32.1,621,31.27
JUN,6,17,43.34,37.55,0.56,10.21,46.68,1.86,167.65,29.63,24.04,620.37,7.89
JUN,6,18,44.61,9.17,0.16,6.79,46.48,2.65,284.15,30.01,21.79,619.96,20.6
JUN,6,19,41.54,1.4,0.01,5.58,41.15,4.67,257.18,29.03,21.34,619.76,26.54
JUN,6,20,16.76,16.96,0.48,29.52,60.96,2.7,70.24,28.08,23.83,620.02,22.83
JUN,6,21,1.6,14.62,0.67,42.68,57.75,2.87,125.14,24.35,29.94,620.56,42.45
JUN,6,22,14.09,2.23,0.20,16.87,87.22,3.58,159.96,23.36,39.36,621.43,37.38
JUN,6,23,12.25,3,0.17,14.81,52.69,2.84,120.61,21.9,46.32,622.23,35.78
JUN,7,0,22.4,2.5,0.04,6.9,46.38,3.58,141.07,21.48,52.17,622.57,28.4
JUN,7,1,23.1,1.58,0.04,6.37,30.42,3.23,109,21.66,53.37,622.71,NA
JUN,7,2,31.96,1.48,0.01,2.71,31.89,4.55,272.1,16.77,72.65,623.21,NA
JUN,7,3,30.6,1.19,0.00,1.7,28.86,3.74,265.52,14.77,90.17,623.35,28.41
JUN,7,4,21.15,1.35,0.11,5.85,24.36,1.54,127.21,14.74,91.59,623.21,14.04
JUN,7,5,14.59,1.2,0.13,8.77,24.18,3.06,142.72,14.72,90.57,623.04,15.78
JUN,7,6,12.89,1.1,0.16,11.94,24.82,1.63,242.74,13.58,87.81,623.23,19.98
JUN,7,7,8.37,1.1,0.62,23.87,19.51,1.09,102.71,16,85.23,623.56,13.39
JUN,7,8,9.34,1.96,0.70,25.84,23.08,1.76,95.13,17.73,80.98,624.03,20.54
JUN,7,9,34.12,3.46,0.53,16.62,28.38,1.55,103.52,19.28,73.1,624.24,10.92
JUN,7,10,44.41,2.85,0.28,7.48,32.78,1.62,89.76,21.23,66.5,624.44,8.91
JUN,7,11,53.52,2.2,0.20,6.25,36.49,1.45,165.89,23.37,56.27,624.38,11.25
JUN,7,12,61.52,1.57,0.20,6.5,30.28,1.87,189.49,26.03,46.87,624.01,3.79
JUN,7,13,62.19,1.39,0.12,1.76,33.51,2.53,273.94,26.94,45.02,623.48,11.43
JUN,7,14,64.12,1.65,0.12,1.7,37.67,3.26,286.85,26.59,40.58,622.84,17.95
JUN,7,15,69.49,1.1,0.11,2.29,41.38,3,280.63,25.11,37.12,622.33,10.05
JUN,7,16,60.53,1.14,0.08,4.12,35.04,4.89,303.02,26.63,35.29,621.91,25.29
JUN,7,17,47.56,1.15,0.09,9.43,40.51,4.61,301.37,20.85,42.63,621.8,28.56
JUN,7,18,51.66,1.2,0.10,6.35,43.64,3.42,302.3,20.9,42.72,621.53,16.8
JUN,7,19,43.93,1.5,0.16,12.75,41.78,2.17,282.84,22.22,45.08,621.63,19.38
JUN,7,20,21.47,2.05,0.29,30.39,40.35,2.03,288.72,22.11,55.51,622.2,25.89
JUN,7,21,18.78,3.24,0.56,34.03,52.83,2.39,121.28,20.82,52.51,622.58,24.37
JUN,7,22,31.88,2.12,0.27,20.62,53.35,2.85,86.76,22.38,50.7,623.01,28.79
JUN,7,23,34.36,1.81,0.15,17.87,46.14,2.49,94.26,22.1,50.17,623.7,20.52
JUN,8,0,30.93,2.34,0.09,18.17,34.3,2.2,98.45,21.93,51.83,624.24,25.4
JUN,8,1,33.85,3.17,0.08,4.47,42.1,3.07,301.89,18.95,78.06,624.42,28.38
JUN,8,2,39.35,1.67,0.00,2.42,27.57,3.31,257.45,14.84,88.76,624.36,16.91
JUN,8,3,38.31,1.73,0.00,4.71,18.11,3.47,163.49,14.04,86.4,623.73,7.9
JUN,8,4,36.33,4.23,0.01,6,15.4,2.12,79,15.23,80.09,623.76,9.29
JUN,8,5,16.2,7.43,0.14,24.79,22.91,1.75,92.8,17.01,84.48,623.74,14.92
JUN,8,6,12.83,4.17,0.46,29.48,22.62,0.71,112.99,17.21,83.01,623.85,14.8
JUN,8,7,1.6,4.15,0.82,37.96,29.36,1.11,202.66,17.43,84,623.96,17.05
