DATOS HORARIOS 2017_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
FEB,7,18,69.13,1.1,0.00,2.87,39.32,1.37,265.39,26.53,19.47,621.3,19.29
FEB,7,19,45.08,1.28,0.38,23.4,54.34,1.47,221.91,25.12,21.57,621.42,33.89
FEB,7,20,3.98,2.25,1.91,59.56,93.43,1.19,209.19,23.27,25.22,621.61,44.84
FEB,7,21,NA,2.66,2.59,54.56,177.67,0.99,280.01,21.6,29.68,621.89,59.35
FEB,7,22,NA,2.55,1.75,50.2,204.63,0.93,265.98,20.14,33.12,622.23,56.67
FEB,7,23,NA,2.37,1.44,46.65,169.22,1.07,314.57,19.09,36.83,622.42,46.09
FEB,8,0,NA,2.39,1.18,41.11,172.01,1.48,147.02,18.2,39.02,622.46,55.76
FEB,8,1,NA,8.62,0.49,41.46,152.85,2.23,99.88,17.27,42.69,622.56,50.41
FEB,8,2,1.6,8.35,0.45,41,138.99,1.76,135.79,16.56,41.68,622.5,55.56
FEB,8,3,1.77,11.56,0.38,39.81,131.39,1.14,106.4,16.41,40.01,622.43,47.87
FEB,8,4,1.63,16.73,0.29,43.45,120.19,1.04,104.25,16.12,39.64,622.35,56.3
FEB,8,5,NA,6.8,0.33,37.06,123.6,0.94,181,14.78,46.77,622.43,54.17
FEB,8,6,1.6,6.76,0.36,34.13,118.69,0.91,246.64,13.72,49.54,622.7,51.48
FEB,8,7,1.6,7.6,0.86,35.5,116.7,1.29,73.88,13.5,50.69,623.12,51.27
FEB,8,8,1.6,11.01,1.41,37.4,155.04,1.69,105.4,13.63,50.42,623.51,58.55
FEB,8,9,4.41,16.17,1.09,40.52,208.33,2.6,110.39,15.67,41.29,623.92,40.89
FEB,8,10,11.39,13.8,0.91,41.85,185.86,2.81,98.85,17.28,40.83,624.41,75.5
FEB,8,11,30.91,11.38,0.67,32.91,199.05,2.51,106.3,20.17,34.89,624.69,70.47
FEB,8,12,50.97,3.49,0.32,17.34,162.75,1.73,126.89,23.18,27.41,624.39,44.76
FEB,8,13,67.3,2.88,0.27,12.86,100.05,1.75,143.81,25.34,22.71,623.74,28.54
FEB,8,14,66.77,2.16,0.18,6.58,93.56,2.07,144.97,26.95,18.14,622.81,14.96
FEB,8,15,67.33,1.72,0.12,4.96,46.09,1.98,167.58,27.81,16.14,622,10.31
FEB,8,16,64.43,1.17,NA,2.29,50.5,2.61,251.12,28.4,13.56,621.42,23.09
FEB,8,17,63.9,1.1,NA,1.7,37.08,2.42,265.57,28.46,12.3,621.17,23.21
FEB,8,18,61.17,1.19,NA,1.7,42.89,2.94,273.22,27.65,12.86,621.32,28.36
FEB,8,19,37,1.85,0.43,22.25,45.18,1.88,260.31,26.09,14.92,621.72,34.86
FEB,8,20,10.53,1.78,0.64,44.57,72.31,1.48,256.14,24.07,17.23,622.08,40.64
FEB,8,21,1.6,2.74,2.16,51.12,107.73,0.89,268.33,22.38,21.24,622.48,46.84
FEB,8,22,1.84,3.44,3.42,49.08,207.68,0.94,57.91,21.25,25.49,622.96,59.98
FEB,8,23,10.79,9.01,1.84,45.36,272.71,2.35,91.38,20.19,28.21,623.48,98.54
FEB,9,0,9.85,4.52,0.34,32.24,339.3,2.65,93.32,19.7,28.71,623.9,71.25
FEB,9,1,22.51,3.58,0.06,13.59,129.51,3.49,93.49,20.08,24.53,624.03,47.01
FEB,9,2,10.52,3.14,0.07,19.33,67.05,2.57,104.74,18.38,27.88,624.19,35.11
FEB,9,3,3.04,10.16,0.07,25.17,56.79,2.17,88.18,17.89,27.29,624.15,26.91
FEB,9,4,4.42,5.85,0.08,23.07,59.38,1.96,95.03,16.85,28.97,624.02,24.94
FEB,9,5,5.64,7.2,0.03,19.28,50.67,2.64,102.91,16.37,28.93,624.09,20.14
FEB,9,6,1.6,8.73,0.17,25.62,49.07,1.43,96.32,15.5,31.67,624.49,28.65
FEB,9,7,1.6,5.78,0.68,26.39,53.11,1.82,136.96,14.99,34.31,625.1,28.03
FEB,9,8,1.6,7.2,0.93,28.99,98.63,2.24,121.02,14.91,44.68,625.55,24.89
FEB,9,9,8.37,8.64,0.81,22.42,125.92,2.91,100.84,16.46,46.35,626.08,44.64
FEB,9,10,27.1,4.35,0.41,11.06,199.94,3.69,91.11,19.32,38.36,626.42,52.22
FEB,9,11,35.32,2.77,0.31,7.95,120.42,4.19,87.22,21.31,30.87,626.49,20.36
FEB,9,12,44.36,4.23,0.22,5.91,139.27,5.07,78.16,23.09,25.45,626.2,17.07
FEB,9,13,48.48,1.35,0.17,3.69,181.39,6.5,88.92,24.14,22.76,625.59,20.38
FEB,9,14,47.85,1.1,0.19,3.56,240.41,6.41,91.35,25.04,22.47,624.83,16.2
FEB,9,15,47.57,1.1,0.17,3.19,172.06,6.24,93.02,25.84,22.03,624.17,17.57
FEB,9,16,48.05,1.1,0.20,4.75,138.84,5.43,93.96,26.49,20.79,623.73,17.3
FEB,9,17,45.62,1.1,0.18,6.94,108.69,5.44,100.52,26.51,20.8,623.6,25.13
FEB,9,18,36.26,3.53,0.22,12.8,150.24,5.11,102.13,25.9,21.56,623.8,32.91
FEB,9,19,26.58,2.26,0.28,12.84,145.49,4.39,86.85,24.46,22.84,624.07,29.28
FEB,9,20,18.55,8.76,0.30,14.36,113.7,3.61,61.99,23.04,28.37,624.65,26.06
FEB,9,21,16.47,15.13,0.36,14.04,89.5,3.41,44.31,21.6,37.26,625.43,31.18
FEB,9,22,18.87,23.13,0.18,10.39,61.98,4.42,74.86,20.28,43.36,626.1,37.38
FEB,9,23,24.88,17.76,0.07,4.65,63.41,4.12,81.93,18.68,53.35,626.64,33
FEB,10,0,25.75,23.53,0.00,3.97,55.63,4.72,71.18,17.76,57.68,626.96,25.97
FEB,10,1,26.03,24.12,NA,3.16,42.52,3.92,77.09,16.91,60.76,627,26.53
FEB,10,2,25.88,22.48,NA,3.01,47.36,4.01,73.98,16.32,62.02,626.96,22.5
FEB,10,3,25.32,27.01,NA,3.08,45.18,4,79.41,15.81,63.77,626.77,26.19
FEB,10,4,26.35,20.69,NA,1.7,39.11,3.22,82.77,15.28,65.8,626.71,22.89
FEB,10,5,24.56,5.15,NA,1.7,39.56,2.96,87.4,14.66,68.59,626.71,21.68
FEB,10,6,20.47,3.58,0.00,4.8,34.01,2.62,89.9,14.19,70.41,626.79,20.08
FEB,10,7,6.16,3.48,0.24,18.23,40.16,2.42,97.21,13.58,74.08,627.21,21.93
FEB,10,8,1.6,4.74,0.63,20.96,73.43,2.48,103.28,13.08,76.34,627.64,30.58
FEB,10,9,10.44,5.53,0.60,14.82,114.23,2.51,97.65,14.39,70.05,628.05,31.49
FEB,10,10,24.11,3.31,0.31,6.24,114.93,3.1,94.09,16.97,59.63,628.31,22.96
FEB,10,11,32.83,2.39,0.19,2,100.01,3.46,93.6,18.77,51.81,628.34,28.9
FEB,10,12,38.51,3.35,0.18,3.79,82.29,3.54,104.6,20.44,43.32,628.04,22.43
FEB,10,13,47.9,3.55,0.15,5.3,106.38,2.78,120.77,22.4,34.76,627.36,25.91
FEB,10,14,62.6,14.06,0.27,5.52,94.67,1.99,121.23,24.15,27.85,626.32,24.75
FEB,10,15,74.63,43.93,0.36,5.48,104.38,1.8,232.75,25.92,22.48,625.29,24.17
FEB,10,16,69.37,11.94,0.03,2.89,78.84,1.92,215.93,27.34,16.45,624.6,21.93
FEB,10,17,70.56,13.13,0.06,5.1,61.02,1.78,189.62,27.35,17.07,624.2,27.17
FEB,10,18,66.77,14.33,0.11,8.45,66.86,1.85,197.16,26.86,18.39,624.27,36.88
FEB,10,19,50.05,5.02,0.14,14.52,69.54,2.11,245.06,24.95,20.92,624.43,58.08
FEB,10,20,16.53,3.59,0.55,39.29,84.33,1.54,253.92,22.85,25.14,624.63,35.5
FEB,10,21,13.91,7.31,0.65,39.78,130.64,2.18,42.87,22.09,26.04,625.17,48.65
FEB,10,22,15.97,4.4,0.14,14.52,122.2,3.65,35.85,22.05,26.1,625.53,31.87
FEB,10,23,9.68,34.59,0.17,15.01,64.17,2.37,65.46,20.33,30.7,625.89,27.42
FEB,11,0,10.67,1.37,NA,10.66,73.74,2.96,78.91,18.17,37.29,626.05,27.6
FEB,11,1,16.55,1.23,NA,5.68,58.27,3.62,80.06,17.42,39.7,625.96,13.45
FEB,11,2,12.26,1.75,NA,9.5,39.32,2.24,110.11,16.91,41.3,625.99,18.98
FEB,11,3,9.74,5.83,NA,12.1,28.65,2.32,110.26,16.17,43.88,625.85,NA
FEB,11,4,6.76,5.59,NA,13.67,42.52,1.75,99.4,15.14,49.24,625.66,35.86
FEB,11,5,5.66,5.03,NA,14.66,49.55,1.8,108.43,14.35,52.9,625.66,31.4
FEB,11,6,3.81,2.75,0.00,14.12,47.87,2.05,98.87,13.39,58.79,625.8,25.8
FEB,11,7,1.7,3.71,0.11,16.79,61.98,2.17,106.24,12.65,61.13,626.18,30.69
FEB,11,8,2.34,2.97,0.36,17.48,71.73,2.23,104.12,12.47,58.81,626.53,26.67
FEB,11,9,7.19,9.22,0.54,19.91,101.9,2.93,105.91,13.98,49.17,626.86,28.11
FEB,11,10,18.43,19.06,0.51,24.47,152.94,3.54,104.85,16.05,44.54,627.14,61.51
FEB,11,11,25.08,10.05,0.32,17.56,179.82,3.39,107.74,18.93,36.17,627.05,50.38
FEB,11,12,34.72,3.81,0.16,8.07,123.08,2.48,99.26,21.35,26.47,626.6,35.69
FEB,11,13,45.67,2.18,NA,2.25,82.91,1.56,89.06,23.96,17.16,625.89,9.01
FEB,11,14,51.23,1.73,NA,2.44,64.38,1.77,77.57,25.66,12.59,624.95,4.85
FEB,11,15,55.44,1.45,NA,1.7,51.53,1.91,194.97,26.98,9.93,624.18,1.53
FEB,11,16,44.27,3.37,NA,4.32,37.27,2.04,107.41,27.81,4.14,623.48,5.04
FEB,11,17,44.4,1.1,NA,5.88,26.47,2.23,136.57,28.19,3.84,623.12,5.49
FEB,11,18,51.99,1.1,NA,6.83,21.59,1.84,151.94,27.94,5.83,623.14,13.21
FEB,11,19,35.46,1.1,0.00,16.57,26.06,1.4,271.81,26.05,10.01,623.21,19.37
FEB,11,20,2.11,1.1,0.79,42.64,62.22,1.22,282.71,22.93,16.31,623.45,36.85
FEB,11,21,2.54,1.25,2.04,39.91,142.37,0.65,210.64,21.48,18.74,623.79,36.64
FEB,11,22,2.53,11.15,2.43,41.77,147.25,1.68,98.06,20.63,19.77,624.13,49.28
