DATOS HORARIOS 2017_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
ENE,7,9,1.6,4.57,0.31,17.7,119.91,4.04,90.29,14.87,63.35,626.27,27.11
ENE,7,10,4.85,4.37,0.22,10.83,124.95,5.23,83.87,17.58,58.61,626.7,21.7
ENE,7,11,12.07,3.76,0.27,10.16,159.4,4.85,87.18,19.5,52.68,626.78,25.76
ENE,7,12,20.05,3.2,0.28,10.09,121.72,4.66,84.35,21.11,47.27,626.5,23.96
ENE,7,13,26.96,2.84,0.22,9.2,98.56,5.02,73.88,22.73,39.65,625.86,24.47
ENE,7,14,30.58,2.49,0.31,10.51,100.18,4.45,85.47,24.09,35.41,625,24.33
ENE,7,15,28.7,2.22,0.37,12.3,86.59,4.08,89.81,25.22,32.91,624.33,21.09
ENE,7,16,25.37,1.88,0.26,11.17,77.76,4.19,80.71,26.05,28.31,623.94,28.75
ENE,7,17,19.46,23.28,0.37,11.58,89.77,4.36,62.69,26.27,25.5,624.05,36.33
ENE,7,18,12.24,50.29,0.49,14.28,94.96,3.96,47.69,25.38,26.3,624.57,36.23
ENE,7,19,5.33,89.41,0.93,19.29,95.88,4.36,57.38,22.42,32.53,625.15,38.9
ENE,7,20,6.63,47.9,0.26,15.77,125.26,4.44,59.17,20.4,36.03,625.79,72.97
ENE,7,21,1.6,4.32,0.38,18.33,98.92,4.24,87.34,18.48,41.38,626.5,29.04
ENE,7,22,4.36,2.35,0.21,10.13,96.3,4.95,84.25,16.26,49.82,627.08,25.57
ENE,7,23,14.98,1.88,0.08,6.12,100.82,6.16,79.42,14.22,56.46,627.78,20.42
ENE,8,0,16.8,1.52,0.01,4.03,180.62,5.48,75.52,12.58,60.87,628.19,10.22
ENE,8,1,18.91,1.41,0.02,2.94,135.38,5.94,73.35,11.2,63.99,628.51,10.9
ENE,8,2,19.18,1.27,0.01,2.43,96.26,5.5,78.94,10.53,67.67,628.76,4.76
ENE,8,3,19.99,1.27,0.05,2.2,37.87,5.61,81.92,10.07,69.95,628.85,4.77
ENE,8,4,20.69,1.17,0.04,1.87,34.45,6.45,73.89,9.89,70.78,628.89,3.94
ENE,8,5,21.12,1.1,0.06,1.7,38.24,6.25,70.73,10.07,70.46,629.07,1.39
ENE,8,6,21.58,1.11,0.06,1.7,54.69,6.38,65.76,10.05,70.27,629.31,6.52
ENE,8,7,20.69,6.71,0.08,2.13,48.7,5.39,64.83,10.09,69.22,629.66,5.39
ENE,8,8,19.31,8.86,0.11,3.07,31.16,4.79,61.24,10.31,68.11,630.16,8.17
