DATOS HORARIOS 2020_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
ENE,9,3,14.29,2.75,1.88,28.39,90.97,1.07,137.90,13.24,53.19,623.90,44.04
ENE,9,4,12.98,1.61,1.99,28.67,95.46,0.83,100.21,12.48,54.92,623.84,58.60
ENE,9,5,13.38,4.28,2.18,28.92,102.95,0.58,143.76,11.25,56.61,623.88,55.27
ENE,9,6,12.60,2.73,1.98,27.77,83.85,0.56,236.35,10.33,58.23,624.41,54.11
ENE,9,7,13.99,2.19,2.83,27.73,73.25,0.67,168.17,10.40,58.86,624.52,45.65
ENE,9,8,14.00,2.67,3.80,27.63,108.76,0.82,109.98,10.72,59.94,625.09,54.08
ENE,9,9,14.96,8.14,2.92,26.91,119.08,0.94,138.10,11.70,56.80,625.60,59.40
ENE,9,10,22.38,34.72,2.26,24.49,105.04,1.71,112.66,13.92,53.08,625.73,57.98
ENE,9,11,38.14,4.65,2.05,23.07,86.21,1.22,140.30,17.24,45.46,625.68,55.98
ENE,9,12,62.64,5.71,2.20,23.72,80.51,1.20,222.32,20.54,37.81,625.11,50.94
ENE,9,13,75.33,4.75,1.97,18.70,61.07,1.65,250.46,22.77,34.07,624.19,58.17
ENE,9,14,83.68,5.14,1.82,15.90,40.42,2.13,247.47,23.92,31.74,623.22,36.40
ENE,9,15,96.66,5.17,1.89,15.98,40.69,2.32,246.95,24.86,29.26,622.59,30.77
ENE,9,16,97.92,4.46,1.93,17.04,61.08,2.20,223.51,25.76,27.32,622.09,31.76
ENE,9,17,96.38,3.50,1.82,15.69,53.25,1.91,268.44,25.68,26.39,621.76,31.30
ENE,9,18,78.04,3.47,2.12,23.31,58.98,1.76,243.90,25.41,26.10,621.64,26.57
ENE,9,19,26.87,4.25,4.68,47.52,66.26,0.77,174.88,23.95,29.23,621.55,20.44
ENE,9,20,15.54,5.95,7.52,48.74,99.84,0.56,194.74,21.98,35.08,621.74,37.59
ENE,9,21,15.49,5.80,4.59,44.04,125.82,0.65,112.73,20.14,38.78,622.20,39.41
ENE,9,22,24.81,5.95,5.05,44.63,175.41,1.23,192.46,19.40,40.41,622.72,62.21
ENE,9,23,15.74,4.22,2.61,37.56,145.22,0.78,162.35,17.24,43.84,623.24,86.44
ENE,10,0,17.06,4.33,3.27,35.97,123.51,0.80,208.75,16.69,46.30,623.06,51.60
ENE,10,1,15.45,3.61,2.74,33.26,116.82,0.76,254.33,15.77,48.45,623.10,54.05
ENE,10,2,16.79,6.05,2.25,30.32,110.05,1.02,162.48,14.05,48.83,623.17,49.96
ENE,10,3,17.11,7.44,2.29,29.28,125.53,0.62,233.27,13.51,50.51,623.28,80.11
ENE,10,4,17.29,4.60,2.14,26.06,118.89,0.45,182.51,12.69,51.99,623.28,86.32
ENE,10,5,32.50,6.52,2.21,26.85,124.84,0.64,117.28,12.55,55.06,622.94,89.74
ENE,10,6,19.11,10.59,2.15,26.66,101.02,0.63,207.22,11.83,56.43,623.17,89.99
ENE,10,7,25.61,5.82,2.84,25.06,110.08,0.60,157.44,12.08,57.29,623.88,70.79
ENE,10,8,20.23,8.05,3.16,23.61,112.15,0.72,178.80,11.07,56.75,624.16,79.26
ENE,10,9,22.54,11.12,3.49,29.30,112.12,0.50,149.64,13.45,53.41,624.78,61.97
ENE,10,10,47.26,5.97,2.21,28.41,100.78,0.98,218.96,16.67,51.38,625.12,65.99
ENE,10,11,51.91,3.96,2.12,24.07,65.76,1.42,241.03,18.77,50.12,625.08,57.28
ENE,10,12,54.98,3.12,1.90,15.62,42.80,2.26,247.99,20.92,46.26,624.45,36.88
ENE,10,13,61.84,2.95,1.80,16.02,36.52,2.93,245.46,22.36,41.97,623.51,28.36
ENE,10,14,52.89,2.49,1.75,15.96,25.60,3.19,246.06,23.72,35.10,622.42,22.40
ENE,10,15,52.12,2.38,1.84,16.57,31.72,3.54,241.08,24.76,30.89,621.85,18.23
ENE,10,16,51.29,2.16,1.76,13.08,36.44,5.02,242.76,25.34,22.93,621.37,21.85
ENE,10,17,47.91,2.71,1.75,13.56,48.74,4.68,255.57,25.69,18.35,621.24,26.27
ENE,10,18,40.79,3.32,1.81,14.74,40.54,4.25,259.94,25.15,16.45,621.37,15.84
ENE,10,19,19.24,3.66,2.55,24.10,49.56,1.84,262.12,23.40,17.61,621.65,13.86
ENE,10,20,14.87,3.12,2.94,24.62,54.14,1.25,264.46,21.44,22.84,622.02,29.64
ENE,10,21,12.26,4.12,4.06,26.05,81.12,0.95,197.07,19.91,26.40,622.65,18.52
ENE,10,22,14.74,3.19,2.71,24.92,88.39,1.00,186.29,18.84,30.84,623.08,42.51
ENE,10,23,14.86,3.37,2.91,24.57,64.97,0.97,121.53,18.22,33.71,623.28,33.86
ENE,11,0,13.26,8.63,3.28,22.62,88.87,0.85,159.70,16.46,36.20,623.48,36.74
ENE,11,1,13.06,3.54,2.01,19.28,77.67,1.13,244.84,13.90,37.64,623.57,44.53
ENE,11,2,14.38,2.98,2.20,19.41,73.25,0.56,173.93,14.01,39.43,623.67,41.42
ENE,11,3,15.63,4.14,2.32,18.88,72.09,1.37,262.87,13.51,42.58,623.31,30.82
ENE,11,4,18.06,7.50,1.89,19.49,65.91,1.11,149.41,12.60,44.82,623.16,45.75
ENE,11,5,21.42,5.27,1.82,19.39,64.10,1.36,134.96,12.70,45.89,623.24,35.83
ENE,11,6,18.73,4.69,1.87,18.29,67.44,0.55,252.19,11.17,49.07,623.27,35.55
ENE,11,7,18.98,4.93,2.11,18.07,58.10,0.87,143.92,10.23,52.07,623.43,34.80
ENE,11,8,18.76,17.00,2.37,19.15,98.94,1.80,107.87,10.49,56.44,624.07,39.45
ENE,11,9,20.07,33.53,2.39,19.79,78.30,2.15,100.88,12.89,51.96,624.67,43.84
ENE,11,10,22.37,24.28,2.22,22.52,69.03,2.78,106.61,15.72,48.11,624.78,53.32
ENE,11,11,31.89,10.57,2.04,23.32,69.61,2.56,124.98,18.65,41.95,624.59,47.58
ENE,11,12,50.09,15.12,1.91,20.58,64.08,2.18,133.02,21.67,33.30,624.23,35.11
ENE,11,13,54.95,32.78,1.71,18.40,50.78,1.66,149.05,23.92,26.89,623.36,39.94
ENE,11,14,56.80,32.15,1.63,16.91,38.85,2.28,124.70,25.46,16.20,622.31,35.57
ENE,11,15,75.98,32.82,1.77,16.34,42.08,1.52,160.84,26.59,13.97,621.59,25.36
ENE,11,16,72.32,24.49,2.15,21.50,40.45,1.70,234.84,27.58,11.46,621.05,27.08
