DATOS HORARIOS 2020_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
ABR,10,15,55.40,5.31,0.53,1.96,26.72,20.94,3.00,240.50,31.10,15.92,620.65
ABR,10,16,51.18,5.28,0.53,NA,19.95,24.84,3.58,235.68,32.28,12.51,619.97
ABR,10,17,54.63,5.21,0.48,NA,24.44,22.98,3.34,241.00,32.90,11.22,619.35
ABR,10,18,55.14,5.21,0.51,2.41,30.38,17.00,3.57,243.45,32.68,11.92,619.16
ABR,10,19,51.62,5.08,0.49,1.63,28.26,15.68,3.86,267.40,31.67,12.61,619.32
ABR,10,20,41.37,5.29,0.59,6.43,36.79,15.40,3.09,261.75,30.51,14.49,619.71
ABR,10,21,35.10,5.24,0.64,6.47,40.91,28.16,2.84,240.36,28.45,17.98,620.41
ABR,10,22,35.50,5.15,0.59,4.59,40.83,27.66,3.12,219.72,26.50,20.72,621.15
ABR,10,23,36.17,5.09,0.57,3.76,39.10,23.19,2.71,231.61,25.56,21.68,621.53
ABR,11,0,31.09,5.20,0.54,3.98,35.56,23.76,2.46,290.50,23.53,24.70,621.64
ABR,11,1,31.93,5.05,0.50,2.68,30.18,30.79,2.45,237.91,23.05,24.75,621.71
ABR,11,2,33.55,5.10,0.49,NA,33.63,25.90,2.14,234.41,22.12,28.36,621.70
ABR,11,3,31.42,5.13,0.47,0.77,30.13,28.18,1.86,261.80,20.73,32.36,621.50
ABR,11,4,28.99,5.13,0.48,1.73,27.81,23.95,1.24,245.66,20.27,33.79,621.38
ABR,11,5,24.21,5.24,0.50,3.59,34.01,25.70,0.78,250.10,19.35,35.56,621.32
ABR,11,6,16.43,5.23,0.54,8.65,34.37,20.43,1.04,108.93,18.85,37.88,621.61
ABR,11,7,13.74,5.33,0.68,11.76,36.73,18.94,0.73,129.43,18.86,40.25,621.93
ABR,11,8,13.11,7.54,0.90,17.04,41.88,28.38,0.86,69.11,20.98,37.59,622.32
