DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2020,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario,O3 Promedio de 8 hrs. ,SO2 promedio de 24 hrs.,CO Promedio de 8 hrs.,PM10 Promedio ponderado  de 12 hrs.,PM2.5 Promedio ponderado  de 12 hrs.,NO2 Horario
AGO,18,19,34.19,44.45,7.45,0.313,40,12,13.19
AGO,18,20,33.92,44.62,7.32,0.305,37,12,11.81
AGO,18,21,31.87,43.19,7.33,0.290,31,14,8.84
AGO,18,22,32.09,41.10,7.32,0.262,32,12,6.70
AGO,18,23,33.03,39.05,7.31,0.237,18,15,5.88
AGO,19,0,34.35,36.87,7.31,0.213,9,16,9.00
AGO,19,1,24.67,33.65,7.34,0.203,7,19,9.55
AGO,19,2,27.15,31.41,7.48,0.196,6,19,7.99
AGO,19,3,24.94,30.25,7.46,NA,8,18,7.62
AGO,19,4,23.23,28.92,7.55,NA,11,16,7.97
AGO,19,5,10.60,26.26,7.56,NA,10,14,14.10
AGO,19,6,2.78,22.59,7.60,NA,14,11,19.40
AGO,19,7,4.16,18.99,7.69,NA,20,8,20.40
AGO,19,8,7.57,15.64,7.91,NA,22,9,19.59
AGO,19,9,15.60,14.50,8.96,NA,29,15,15.71
AGO,19,10,23.77,14.08,10.04,NA,33,19,11.79
AGO,19,11,26.63,14.29,10.08,0.412,37,19,9.17
AGO,19,12,34.23,15.67,10.26,0.399,42,14,8.53
AGO,19,13,39.14,19.23,10.29,0.378,31,9,7.46
AGO,19,14,43.96,24.38,10.44,0.382,31,6,7.38
AGO,19,15,51.95,30.36,10.62,0.338,27,7,5.52
AGO,19,16,52.83,36.01,10.77,0.287,25,12,6.34
AGO,19,17,45.75,39.78,10.86,0.252,24,16,5.88
AGO,19,18,33.04,40.94,10.93,0.265,39,17,12.45
AGO,19,19,26.47,40.92,11.00,0.277,41,17,15.75
AGO,19,20,34.78,40.99,10.95,0.264,21,20,11.03
AGO,19,21,34.51,40.41,10.91,0.268,11,20,10.57
AGO,19,22,34.38,39.21,10.89,0.269,12,14,8.13
AGO,19,23,33.35,36.89,10.87,NA,10,11,8.42
AGO,20,0,32.19,34.31,10.87,NA,9,10,7.40
AGO,20,1,25.71,31.80,10.82,NA,14,9,9.45
AGO,20,2,23.12,30.56,10.67,NA,10,9,9.67
AGO,20,3,25.32,30.42,10.32,NA,8,9,7.87
AGO,20,4,15.16,27.97,10.18,NA,13,9,13.24
AGO,20,5,5.76,24.37,10.41,NA,22,10,18.25
AGO,20,6,5.59,20.77,12.10,NA,41,19,17.99
AGO,20,7,4.42,17.16,12.43,NA,50,28,20.42
AGO,20,8,6.48,13.94,12.64,NA,54,29,20.55
AGO,20,9,9.12,11.87,12.33,NA,53,31,20.24
AGO,20,10,21.60,11.68,11.58,0.394,45,37,15.39
AGO,20,11,30.53,12.33,11.65,0.377,47,40,12.97
AGO,20,12,31.35,14.36,11.75,0.377,47,49,7.57
AGO,20,13,NA,15.59,11.90,0.405,NA,NA,NA
AGO,20,14,NA,17.25,11.95,NA,NA,NA,NA
AGO,20,15,NA,NA,11.96,NA,NA,NA,NA
AGO,20,16,NA,NA,12.03,NA,NA,NA,NA
AGO,20,17,52.86,NA,11.94,NA,NA,NA,6.36
AGO,20,18,54.63,NA,11.90,NA,3,14,7.06
AGO,20,19,46.60,NA,11.84,NA,20,13,12.36
AGO,20,20,42.71,NA,11.92,NA,42,19,19.05
AGO,20,21,34.75,NA,12.01,NA,42,23,18.57
AGO,20,22,NA,NA,12.34,NA,NA,NA,NA
AGO,20,23,NA,NA,12.69,NA,NA,NA,NA
AGO,21,0,NA,NA,13.09,NA,NA,NA,NA
AGO,21,1,NA,NA,13.55,NA,NA,NA,NA
AGO,21,2,NA,NA,14.03,NA,NA,NA,NA
AGO,21,3,NA,NA,14.60,NA,NA,NA,NA
AGO,21,4,NA,NA,15.11,NA,NA,NA,NA
AGO,21,5,NA,NA,15.30,NA,NA,NA,NA
AGO,21,6,NA,NA,12.36,NA,NA,NA,NA
AGO,21,7,NA,NA,12.00,NA,NA,NA,NA
AGO,21,8,NA,NA,11.50,NA,NA,NA,NA
AGO,21,9,NA,NA,9.92,NA,NA,NA,NA
AGO,21,10,NA,NA,9.16,NA,NA,NA,NA
AGO,21,11,NA,NA,8.61,NA,NA,NA,NA
AGO,21,12,NA,NA,7.56,NA,NA,NA,NA
AGO,21,13,NA,NA,7.56,NA,NA,NA,NA
AGO,21,14,NA,NA,7.56,NA,NA,NA,NA
AGO,21,15,NA,NA,7.56,NA,NA,NA,NA
AGO,21,16,59.36,NA,8.32,NA,NA,NA,6.06
AGO,21,17,61.13,NA,9.25,NA,NA,NA,6.16
AGO,21,18,54.27,NA,9.56,NA,28,19,8.52
AGO,21,19,37.64,NA,9.63,NA,40,17,9.92
AGO,21,20,27.89,NA,9.56,NA,40,14,15.04
AGO,21,21,14.13,42.40,9.51,0.229,43,13,23.47
AGO,21,22,10.61,37.86,9.19,0.244,45,17,23.96
AGO,21,23,13.86,34.86,8.93,0.245,43,21,20.18
AGO,22,0,15.49,29.38,8.72,0.258,41,23,18.42
AGO,22,1,7.10,22.62,8.56,0.258,32,23,21.81
AGO,22,2,9.31,17.00,8.40,0.252,28,23,19.78
AGO,22,3,55.61,19.25,7.81,0.247,26,24,22.75
AGO,22,4,20.60,18.34,7.48,0.229,30,29,26.15
AGO,22,5,NA,18.94,7.47,0.200,35,32,23.15
AGO,22,6,0.84,17.55,7.66,0.196,42,29,22.26
AGO,22,7,0.99,15.71,8.81,0.267,62,29,22.07
AGO,22,8,8.20,14.67,9.39,0.318,90,34,22.17
AGO,22,9,14.25,15.69,9.55,0.379,85,37,19.50
AGO,22,10,23.69,17.74,9.56,0.415,76,35,16.33
AGO,22,11,38.04,15.23,9.50,0.438,64,25,11.78
AGO,22,12,44.06,18.58,9.42,0.456,60,18,9.16
AGO,22,13,49.38,22.43,9.71,0.469,54,14,7.87
AGO,22,14,50.38,28.62,10.06,0.465,47,14,8.81
AGO,22,15,54.21,35.28,10.54,0.407,32,14,8.27
AGO,22,16,49.94,40.49,10.76,0.365,27,14,8.92
AGO,22,17,44.78,44.31,10.52,0.316,25,14,9.34
AGO,22,18,48.34,47.39,10.47,0.284,19,12,6.28
AGO,22,19,32.47,46.69,10.50,0.289,37,12,13.55
AGO,22,20,23.86,44.17,10.68,0.301,52,16,16.24
AGO,22,21,21.39,40.67,11.84,0.311,59,14,20.00
AGO,22,22,17.74,36.59,13.41,0.331,54,12,20.82
AGO,22,23,21.78,32.54,13.43,0.302,43,21,12.93
AGO,23,0,21.79,29.02,13.44,0.301,33,18,11.44
AGO,23,1,20.32,25.96,13.50,0.306,20,16,11.40
AGO,23,2,22.00,22.67,13.48,NA,16,13,9.75
AGO,23,3,21.12,21.25,13.68,NA,10,11,9.93
AGO,23,4,20.90,20.88,13.84,NA,6,16,9.54
AGO,23,5,20.83,20.81,13.95,NA,11,12,8.92
AGO,23,6,12.09,20.10,14.07,NA,18,10,14.20
AGO,23,7,11.33,18.80,13.99,NA,37,10,14.69
AGO,23,8,13.23,17.73,13.82,NA,51,16,12.65
AGO,23,9,20.59,17.76,13.64,NA,43,16,11.38
AGO,23,10,30.73,18.85,13.52,NA,33,20,9.78
AGO,23,11,37.83,20.94,13.31,NA,38,16,7.76
AGO,23,12,39.90,23.32,13.22,0.166,41,11,7.84
AGO,23,13,39.44,25.64,12.79,0.178,60,8,8.50
AGO,23,14,40.61,29.21,12.34,0.188,56,9,9.13
AGO,23,15,41.95,33.04,11.74,0.212,45,11,8.77
AGO,23,16,40.03,36.39,11.89,0.224,40,12,6.89
AGO,23,17,34.95,38.18,12.55,0.223,44,16,6.57
AGO,23,18,36.82,38.94,13.30,0.248,84,14,5.90
AGO,23,19,31.63,38.17,15.05,0.256,108,13,8.54
AGO,23,20,26.21,36.46,18.42,0.330,94,16,13.70
AGO,23,21,25.73,34.74,18.27,0.314,72,21,11.67
AGO,23,22,26.03,32.92,17.10,0.322,53,19,10.15
AGO,23,23,27.89,31.16,16.94,0.327,37,16,8.75
AGO,24,0,24.70,29.25,17.06,NA,26,15,8.99
AGO,24,1,25.47,28.06,17.12,NA,17,15,7.05
AGO,24,2,19.71,25.92,17.12,NA,12,15,8.08
AGO,24,3,21.52,24.66,17.24,NA,7,20,7.47
AGO,24,4,20.54,23.95,17.18,NA,10,20,8.32
AGO,24,5,20.83,23.34,17.17,NA,16,16,10.21
AGO,24,6,18.26,22.37,16.90,NA,26,14,16.08
AGO,24,7,12.58,20.45,16.15,NA,39,15,19.61
AGO,24,8,9.18,18.51,15.84,NA,47,18,16.34
AGO,24,9,19.28,17.74,15.69,NA,45,22,11.01
AGO,24,10,26.84,18.63,15.57,NA,44,23,9.12
AGO,24,11,31.80,19.92,15.51,NA,46,14,8.05
AGO,24,12,34.78,21.70,15.53,NA,44,10,7.97
AGO,24,13,36.22,23.62,15.96,0.199,43,9,8.88
AGO,24,14,38.67,26.17,15.97,0.197,43,9,9.25
AGO,24,15,42.88,29.96,15.91,0.204,34,8,8.08
AGO,24,16,42.54,34.13,15.32,0.185,26,8,8.45
AGO,24,17,34.60,36.04,15.00,0.236,27,9,8.29
AGO,24,18,27.32,36.10,14.91,0.258,35,10,8.63
AGO,24,19,24.40,35.18,13.73,0.319,48,14,8.92
AGO,24,20,21.97,33.58,13.62,0.374,58,15,9.97
AGO,24,21,20.50,31.61,15.65,0.394,71,30,9.08
AGO,24,22,20.66,29.36,18.76,NA,66,35,8.39
AGO,24,23,18.68,26.33,19.53,NA,51,37,8.15
AGO,25,0,15.91,23.01,19.96,NA,36,28,10.32
AGO,25,1,18.14,20.95,20.43,NA,22,20,7.33
AGO,25,2,17.73,19.75,20.29,NA,12,16,7.70
AGO,25,3,19.60,19.15,20.04,NA,6,15,6.45
AGO,25,4,17.46,18.58,19.93,NA,4,14,8.00
AGO,25,5,16.78,18.12,19.67,NA,4,13,9.07
AGO,25,6,14.03,17.29,19.58,NA,4,11,11.93
AGO,25,7,8.39,16.00,20.24,NA,16,9,16.55
AGO,25,8,11.39,15.44,20.27,NA,28,8,16.26
AGO,25,9,16.87,15.28,20.40,NA,40,15,12.44
AGO,25,10,22.99,15.94,20.49,NA,39,13,10.70
AGO,25,11,25.70,16.70,20.78,NA,54,11,11.30
AGO,25,12,30.32,18.31,20.83,NA,60,7,9.75
AGO,25,13,28.74,19.80,20.10,NA,41,7,11.59
AGO,25,14,29.01,21.68,20.01,NA,27,7,9.71
AGO,25,15,29.11,24.27,19.91,NA,24,7,8.42
AGO,25,16,26.22,26.12,19.87,NA,24,7,9.25
AGO,25,17,25.52,27.20,19.46,NA,22,7,8.77
AGO,25,18,20.97,26.95,19.19,NA,34,7,11.07
AGO,25,19,21.53,26.43,19.13,NA,41,7,8.18
AGO,25,20,18.01,24.89,16.79,NA,50,7,9.02
AGO,25,21,19.58,23.74,13.70,NA,43,7,6.74
AGO,25,22,19.34,22.54,9.92,NA,39,7,6.08
AGO,25,23,14.66,20.73,12.51,NA,38,6,10.42
AGO,26,0,13.82,19.18,12.68,NA,34,7,8.39
AGO,26,1,16.68,18.07,12.39,NA,31,7,5.16
AGO,26,2,15.70,17.41,12.41,NA,23,7,4.84
AGO,26,3,11.26,16.13,12.47,NA,18,6,7.82
AGO,26,4,8.43,14.93,13.32,NA,22,6,10.06
AGO,26,5,8.40,13.54,13.76,NA,23,6,9.96
AGO,26,6,6.62,11.95,14.32,NA,27,6,11.61
AGO,26,7,5.75,10.83,14.23,NA,31,6,12.47
AGO,26,8,8.36,10.15,14.49,NA,37,6,10.65
AGO,26,9,9.55,9.26,14.98,NA,35,NA,11.23
AGO,26,10,16.78,9.40,15.20,NA,25,NA,7.29
AGO,26,11,16.76,10.08,15.45,NA,14,NA,8.29
AGO,26,12,22.59,11.85,15.73,NA,12,NA,7.55
AGO,26,13,28.61,14.38,15.88,NA,8,NA,7.20
AGO,26,14,32.35,17.60,16.23,NA,9,19,8.78
AGO,26,15,32.84,20.98,16.63,NA,5,12,8.92
AGO,26,16,32.83,24.04,16.74,NA,11,12,8.30
AGO,26,17,28.41,26.40,16.89,NA,25,12,8.04
AGO,26,18,23.93,27.29,16.31,NA,18,12,6.51
AGO,26,19,19.90,27.68,16.00,NA,27,9,7.64
AGO,26,20,16.71,26.95,16.00,NA,39,8,8.20
AGO,26,21,14.13,25.14,21.80,NA,61,7,9.54
AGO,26,22,12.71,22.68,23.83,NA,63,16,8.89
AGO,26,23,14.02,20.33,21.06,NA,52,14,5.82
AGO,27,0,11.95,17.72,20.93,NA,37,12,7.22
AGO,27,1,13.78,15.89,21.38,NA,37,9,5.83
AGO,27,2,13.40,14.58,21.96,NA,28,7,5.52
AGO,27,3,12.75,13.68,22.31,NA,24,8,5.39
AGO,27,4,9.95,12.84,21.86,NA,21,7,7.73
AGO,27,5,10.64,12.40,21.48,NA,22,7,6.79
AGO,27,6,7.54,11.75,20.93,NA,21,6,9.38
AGO,27,7,3.91,10.49,20.67,NA,28,5,12.92
AGO,27,8,3.43,9.42,20.43,NA,36,6,14.39
AGO,27,9,6.87,8.56,19.99,NA,40,9,12.80
AGO,27,10,10.88,8.24,19.89,NA,39,11,10.72
AGO,27,11,12.38,8.20,19.66,NA,35,12,9.20
AGO,27,12,15.54,8.90,19.39,NA,20,11,10.30
AGO,27,13,19.54,10.01,20.62,NA,30,11,13.24
AGO,27,14,28.81,12.67,20.83,NA,46,18,9.08
AGO,27,15,18.90,14.54,20.61,NA,36,17,9.52
AGO,27,16,12.29,15.65,20.35,NA,20,16,11.49
AGO,27,17,14.78,16.64,20.04,NA,17,14,7.40
AGO,27,18,15.37,17.20,20.11,NA,15,10,5.56
AGO,27,19,10.00,16.91,19.78,NA,13,6,8.83
AGO,27,20,4.33,15.50,18.37,NA,18,6,12.84
AGO,27,21,5.59,13.76,12.32,NA,21,6,10.70
AGO,27,22,6.17,10.93,10.16,NA,19,7,10.32
AGO,27,23,6.33,9.36,10.05,NA,19,7,11.10
AGO,28,0,8.69,8.91,9.82,NA,16,7,6.60
AGO,28,1,10.43,8.36,9.41,NA,13,6,4.87
AGO,28,2,9.48,7.63,8.94,NA,13,5,4.77
AGO,28,3,10.88,7.74,8.67,NA,10,5,5.07
AGO,28,4,13.06,8.83,8.46,NA,11,4,3.70
AGO,28,5,12.13,9.65,8.52,NA,8,4,3.67
AGO,28,6,8.32,9.91,8.63,NA,6,3,6.35
AGO,28,7,6.11,9.89,8.61,NA,7,2,7.49
AGO,28,8,7.36,9.72,8.56,NA,6,2,6.68
AGO,28,9,11.17,9.81,8.52,NA,6,6,5.42
AGO,28,10,11.81,10.11,8.44,NA,5,6,4.49
AGO,28,11,14.29,10.53,8.38,NA,3,5,4.19
AGO,28,12,18.51,11.21,8.30,NA,2,7,4.00
AGO,28,13,22.98,12.57,6.96,NA,1,9,4.66
AGO,28,14,27.99,15.03,6.46,NA,1,14,5.63
AGO,28,15,32.87,18.37,6.37,NA,2,16,3.78
AGO,28,16,33.54,21.64,6.51,NA,1,11,4.40
AGO,28,17,32.64,24.33,6.65,NA,1,8,4.51
AGO,28,18,30.32,26.64,6.68,NA,1,5,4.69
AGO,28,19,25.17,28.00,6.57,NA,1,6,6.21
AGO,28,20,15.03,27.57,6.51,NA,17,7,10.82
AGO,28,21,14.86,26.55,6.48,NA,27,7,9.13
AGO,28,22,13.67,24.76,6.54,NA,35,5,9.66
AGO,28,23,16.24,22.68,6.49,NA,35,3,7.76
AGO,29,0,26.14,21.76,6.41,NA,37,2,5.00
AGO,29,1,31.28,21.59,6.32,NA,32,1,4.37
AGO,29,2,33.55,21.99,6.36,NA,28,1,5.13
AGO,29,3,32.34,22.89,6.36,NA,20,2,4.76
AGO,29,4,26.71,24.35,6.35,NA,13,4,6.38
AGO,29,5,20.91,25.10,6.35,NA,15,4,6.88
AGO,29,6,14.12,25.16,6.34,NA,15,3,11.80
AGO,29,7,14.73,24.97,6.35,NA,15,3,12.40
AGO,29,8,14.09,23.47,6.14,NA,13,2,12.63
AGO,29,9,22.14,22.32,6.14,NA,13,2,6.45
AGO,29,10,21.70,20.84,6.15,NA,8,6,6.05
AGO,29,11,26.04,20.06,6.03,NA,4,8,5.99
AGO,29,12,32.99,20.84,5.95,NA,4,8,4.80
AGO,29,13,41.26,23.39,6.26,NA,2,13,5.26
AGO,29,14,49.98,27.87,7.09,NA,4,20,6.21
AGO,29,15,55.47,32.96,7.98,NA,14,28,6.32
AGO,29,16,54.89,38.06,8.79,NA,7,31,6.12
AGO,29,17,47.03,41.17,9.16,NA,4,27,5.77
AGO,29,18,42.24,43.74,9.27,NA,6,22,6.24
AGO,29,19,34.08,44.74,9.47,NA,20,17,10.12
AGO,29,20,23.90,43.61,9.54,NA,33,15,16.23
AGO,29,21,24.09,41.46,9.57,NA,38,16,15.11
AGO,29,22,20.21,37.74,9.59,NA,47,13,10.18
AGO,29,23,20.61,33.38,9.65,NA,48,10,7.61
AGO,30,0,21.96,29.26,9.72,NA,41,7,6.90
AGO,30,1,20.39,25.93,9.82,NA,34,9,6.04
AGO,30,2,17.12,22.79,9.82,NA,31,10,6.75
AGO,30,3,16.13,20.55,9.84,NA,26,9,6.43
AGO,30,4,14.34,19.36,9.85,NA,20,10,6.45
AGO,30,5,18.13,18.61,9.86,NA,17,11,5.50
AGO,30,6,17.72,18.30,9.86,NA,18,10,5.83
AGO,30,7,14.76,17.57,9.94,NA,17,8,7.82
AGO,30,8,9.05,15.96,10.15,NA,19,9,13.25
AGO,30,9,14.20,15.18,10.14,NA,23,9,7.22
AGO,30,10,20.73,15.63,10.14,NA,16,9,6.93
AGO,30,11,27.88,17.10,10.29,NA,8,10,6.14
AGO,30,12,26.91,18.67,10.46,NA,5,10,6.17
AGO,30,13,24.15,19.43,10.31,NA,4,10,5.32
AGO,30,14,24.26,20.24,9.40,NA,2,15,5.41
AGO,30,15,24.21,21.42,8.50,NA,1,13,5.57
AGO,30,16,25.79,23.52,7.56,NA,1,10,5.59
AGO,30,17,25.98,24.99,7.18,NA,1,6,5.54
AGO,30,18,24.49,25.46,7.04,NA,7,4,4.76
AGO,30,19,18.49,24.28,6.92,NA,24,4,6.11
AGO,30,20,14.84,22.77,6.88,NA,31,4,7.27
AGO,30,21,14.12,21.52,6.75,NA,32,3,8.02
AGO,30,22,10.01,19.74,6.73,NA,37,2,10.76
AGO,30,23,13.55,18.41,6.73,NA,39,1,6.87
AGO,31,0,10.08,16.44,6.75,NA,36,3,8.73
AGO,31,1,10.77,14.54,6.76,NA,35,4,7.18
AGO,31,2,9.17,12.63,6.74,NA,25,4,6.82
AGO,31,3,6.68,11.15,6.74,NA,16,4,8.90
AGO,31,4,3.87,9.78,6.73,NA,14,5,10.59
AGO,31,5,2.38,8.31,6.74,NA,21,6,10.81
AGO,31,6,3.34,7.48,6.74,NA,19,6,8.88
AGO,31,7,1.31,5.95,6.74,NA,19,7,9.76
AGO,31,8,4.92,5.30,6.75,NA,17,6,7.92
AGO,31,9,8.63,5.04,6.76,NA,14,6,7.12
AGO,31,10,12.26,5.42,6.77,NA,15,6,6.49
AGO,31,11,20.25,7.12,6.75,NA,8,7,5.20
AGO,31,12,24.87,9.74,6.72,NA,5,7,4.27
AGO,31,13,27.37,12.87,6.73,NA,3,7,3.64
AGO,31,14,27.77,15.92,6.78,NA,2,14,3.70
AGO,31,15,29.51,19.45,6.75,NA,1,8,3.40
AGO,31,16,30.45,22.64,6.87,NA,1,5,3.97
AGO,31,17,32.75,25.65,6.87,NA,1,4,3.50
AGO,31,18,33.14,28.26,6.74,NA,3,5,4.28
AGO,31,19,30.02,29.48,6.64,NA,10,5,5.63
AGO,31,20,21.31,29.04,6.63,NA,24,4,9.98
AGO,31,21,24.92,28.73,6.75,NA,44,3,7.64
AGO,31,22,17.46,27.44,6.73,NA,45,2,10.04
AGO,31,23,10.21,25.03,6.45,NA,41,1,9.29
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
