DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2020,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario,O3 Promedio de 8 hrs. ,SO2 promedio de 24 hrs.,CO Promedio de 8 hrs.,PM10 Promedio ponderado  de 12 hrs.,PM2.5 Promedio ponderado  de 12 hrs.,NO2 Horario
JUN,18,15,NA,44.70,7.42,0.54,7,19,5.30
JUN,18,16,59.81,51.60,7.63,0.49,5,23,6.79
JUN,18,17,51.07,55.98,7.64,0.45,21,19,9.61
JUN,18,18,45.85,57.34,7.91,0.41,45,13,12.60
JUN,18,19,42.30,56.01,8.14,0.37,69,8,9.23
JUN,18,20,35.79,51.84,8.08,0.35,71,5,10.89
JUN,18,21,30.73,47.22,7.93,0.36,58,6,13.27
JUN,18,22,31.36,42.42,7.77,0.37,46,11,11.70
JUN,18,23,27.84,40.59,7.70,0.37,42,9,11.16
JUN,19,0,26.36,36.41,7.76,0.38,32,12,5.56
JUN,19,1,23.30,32.94,7.83,0.39,25,13,3.56
JUN,19,2,22.82,30.06,7.93,0.39,20,13,4.86
JUN,19,3,17.21,26.93,7.91,0.39,16,14,9.15
JUN,19,4,21.62,25.16,8.02,0.38,12,13,6.11
JUN,19,5,19.66,23.77,8.13,0.37,12,12,6.59
JUN,19,6,19.26,22.26,8.18,0.37,14,12,7.44
JUN,19,7,17.30,20.94,8.41,0.39,18,14,9.97
JUN,19,8,21.63,20.35,10.16,0.40,27,19,11.21
JUN,19,9,28.49,21.00,10.25,0.43,30,25,8.54
JUN,19,10,35.44,22.58,10.29,0.47,29,20,9.31
JUN,19,11,46.41,26.23,10.13,0.49,22,19,7.82
JUN,19,12,58.04,30.78,10.13,0.51,15,19,7.72
JUN,19,13,67.17,36.72,10.22,0.52,9,25,7.44
JUN,19,14,73.63,43.51,10.60,0.53,9,23,7.35
JUN,19,15,75.19,50.75,10.84,0.55,27,22,8.71
JUN,19,16,79.16,57.94,10.79,0.54,35,20,6.42
JUN,19,17,67.11,62.77,10.84,0.51,31,17,5.68
JUN,19,18,49.45,64.52,10.67,0.48,43,15,7.65
JUN,19,19,41.09,63.86,10.48,0.48,46,13,9.36
JUN,19,20,32.83,60.70,10.62,0.49,47,11,13.17
JUN,19,21,17.10,54.45,10.76,0.51,55,10,17.47
JUN,19,22,21.47,47.93,10.94,0.50,64,17,9.56
JUN,19,23,21.64,41.23,11.08,0.46,55,12,8.03
JUN,20,0,24.07,34.35,11.12,0.45,47,15,6.05
JUN,20,1,25.88,29.19,11.16,0.44,35,16,4.19
JUN,20,2,24.59,26.08,11.12,0.43,27,14,4.38
JUN,20,3,22.08,23.71,11.24,0.43,24,13,4.83
JUN,20,4,23.75,22.57,11.32,0.43,19,17,4.43
JUN,20,5,23.57,23.38,11.67,0.41,16,19,6.19
JUN,20,6,15.39,22.62,11.85,0.41,18,21,10.07
JUN,20,7,11.76,21.39,11.69,0.43,22,20,12.07
JUN,20,8,16.69,20.46,10.01,0.47,31,21,10.02
JUN,20,9,26.04,20.48,9.68,0.51,33,21,8.01
JUN,20,10,32.48,21.47,9.52,0.54,32,21,7.37
JUN,20,11,39.22,23.61,9.40,0.56,40,20,7.28
JUN,20,12,51.05,27.03,9.43,0.57,48,20,6.54
JUN,20,13,63.39,32.00,9.79,0.60,45,20,7.26
JUN,20,14,68.98,38.70,9.99,0.65,34,25,8.68
JUN,20,15,NA,42.55,9.67,0.66,NA,NA,NA
JUN,20,16,NA,46.86,9.59,0.66,NA,NA,NA
JUN,20,17,NA,NA,9.57,NA,NA,NA,NA
JUN,20,18,NA,NA,9.75,NA,NA,NA,NA
JUN,20,19,NA,NA,9.94,NA,NA,NA,NA
JUN,20,20,NA,NA,9.89,NA,NA,NA,NA
JUN,20,21,NA,NA,9.91,NA,NA,NA,NA
JUN,20,22,NA,NA,9.98,NA,NA,NA,NA
JUN,20,23,NA,NA,10.16,NA,NA,NA,NA
JUN,21,0,NA,NA,10.46,NA,NA,NA,NA
JUN,21,1,NA,NA,10.69,NA,NA,NA,NA
JUN,21,2,NA,NA,10.99,NA,NA,NA,NA
JUN,21,3,NA,NA,10.99,NA,NA,NA,NA
JUN,21,4,NA,NA,11.14,NA,NA,NA,NA
JUN,21,5,NA,NA,10.62,NA,NA,NA,NA
JUN,21,6,NA,NA,10.67,NA,NA,NA,NA
JUN,21,7,NA,NA,11.22,NA,NA,NA,NA
JUN,21,8,NA,NA,11.89,NA,NA,NA,NA
JUN,21,9,NA,NA,12.83,NA,NA,NA,NA
JUN,21,10,NA,NA,14.46,NA,NA,NA,NA
JUN,21,11,NA,NA,17.23,NA,NA,NA,NA
JUN,21,12,NA,NA,21.14,NA,NA,NA,NA
JUN,21,13,NA,NA,22.63,NA,NA,NA,NA
JUN,21,14,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,21,15,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,21,16,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,21,17,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,21,18,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,21,19,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,21,20,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,21,21,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,21,22,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,21,23,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,22,0,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,22,1,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,22,2,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,22,3,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,22,4,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,22,5,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,22,6,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,22,7,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,22,8,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,22,9,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,22,10,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,22,11,NA,NA,#¡DIV/0!,NA,NA,NA,NA
JUN,22,12,36.65,NA,9.38,NA,NA,NA,7.93
JUN,22,13,45.76,NA,8.67,NA,NA,NA,6.71
JUN,22,14,51.27,NA,8.26,NA,NA,NA,7.62
JUN,22,15,55.70,NA,8.13,NA,NA,NA,8.23
JUN,22,16,61.66,NA,7.93,NA,NA,NA,8.29
JUN,22,17,61.31,52.06,7.77,0.53,NA,NA,6.92
JUN,22,18,62.06,53.49,7.54,0.52,NA,NA,8.06
JUN,22,19,55.26,53.71,7.42,0.51,NA,NA,10.56
JUN,22,20,46.03,54.88,7.30,0.50,NA,NA,14.00
JUN,22,21,38.70,54.00,7.16,0.51,NA,NA,16.66
JUN,22,22,42.95,52.96,7.06,0.49,NA,NA,8.82
JUN,22,23,38.91,50.86,7.00,0.48,30,5,9.82
JUN,23,0,45.65,48.86,7.03,0.45,20,4,5.62
JUN,23,1,39.64,46.15,6.98,0.44,16,5,6.03
JUN,23,2,37.44,43.07,6.94,0.43,13,7,5.75
JUN,23,3,36.09,40.68,6.91,0.41,10,9,6.39
JUN,23,4,31.94,38.91,6.88,0.38,10,9,8.00
JUN,23,5,34.76,38.42,6.82,0.34,6,10,6.55
JUN,23,6,30.33,36.84,6.80,0.34,6,10,8.43
JUN,23,7,23.64,34.93,6.75,0.33,6,9,11.17
JUN,23,8,24.21,32.26,6.76,0.35,7,9,12.51
JUN,23,9,27.91,30.79,6.75,0.37,10,9,10.46
JUN,23,10,37.98,30.86,6.75,0.39,9,9,6.51
JUN,23,11,41.41,31.52,6.74,0.40,9,10,7.24
JUN,23,12,48.73,33.62,6.61,0.41,13,9,7.60
JUN,23,13,58.43,36.58,6.54,0.43,36,14,7.63
JUN,23,14,72.94,41.91,6.50,0.45,46,19,7.74
JUN,23,15,71.70,47.91,6.50,0.45,33,23,5.56
JUN,23,16,67.64,53.34,6.53,0.43,18,27,4.72
JUN,23,17,74.36,59.15,6.54,0.40,9,22,5.16
JUN,23,18,52.17,60.92,6.60,0.40,40,16,9.34
JUN,23,19,41.00,60.87,6.62,0.41,41,14,12.32
JUN,23,20,38.48,59.59,6.67,0.42,41,13,12.00
JUN,23,21,32.28,56.32,6.74,0.43,38,11,12.94
JUN,23,22,38.65,52.04,6.79,0.42,31,11,8.43
JUN,23,23,30.76,46.92,6.83,0.43,28,9,11.50
JUN,24,0,27.41,41.89,6.83,0.43,27,7,12.46
JUN,24,1,20.87,35.20,6.89,0.44,23,10,15.90
JUN,24,2,15.93,30.67,6.99,0.44,22,13,16.26
JUN,24,3,9.56,26.74,7.13,0.43,26,18,18.64
JUN,24,4,12.93,23.55,7.27,0.43,22,20,16.16
JUN,24,5,12.23,21.04,7.40,0.41,20,19,16.36
JUN,24,6,8.77,17.31,7.57,0.41,21,18,17.74
JUN,24,7,NA,15.39,7.87,0.42,22,16,22.06
JUN,24,8,NA,13.38,7.97,0.47,29,18,21.49
JUN,24,9,4.03,10.57,8.05,0.52,34,17,19.19
JUN,24,10,12.63,10.02,8.13,0.57,35,19,16.49
JUN,24,11,30.21,13.47,8.19,0.58,32,20,8.19
JUN,24,12,33.56,16.90,8.22,0.60,28,15,7.91
JUN,24,13,40.34,21.59,8.29,0.61,21,13,6.23
JUN,24,14,45.26,27.67,8.33,0.61,15,13,7.43
JUN,24,15,49.65,30.81,8.35,0.61,14,13,7.77
JUN,24,16,51.06,33.34,8.34,0.58,11,13,8.39
JUN,24,17,48.95,38.96,8.33,0.53,12,18,8.63
JUN,24,18,41.72,42.59,8.31,0.48,15,18,6.32
JUN,24,19,36.96,43.44,8.33,0.45,11,14,7.73
JUN,24,20,37.07,43.88,8.26,0.42,13,11,7.77
JUN,24,21,30.61,42.66,8.25,0.42,20,10,11.14
JUN,24,22,25.61,40.20,8.25,0.42,27,9,14.68
JUN,24,23,26.63,37.33,8.21,0.42,28,7,13.51
JUN,25,0,27.78,34.41,8.16,0.41,26,7,11.80
JUN,25,1,23.92,31.29,8.10,0.40,26,9,12.24
JUN,25,2,27.04,29.45,8.00,0.40,21,11,9.56
JUN,25,3,24.27,27.87,7.91,0.40,16,11,8.16
JUN,25,4,20.92,25.85,7.82,0.40,11,11,9.86
JUN,25,5,21.08,24.66,7.73,0.38,12,13,7.78
JUN,25,6,25.68,24.67,7.61,0.37,10,13,5.74
JUN,25,7,27.55,24.78,7.36,0.36,9,11,7.98
JUN,25,8,21.00,23.93,7.27,0.38,9,10,10.01
JUN,25,9,12.57,22.51,7.22,0.43,9,12,16.28
JUN,25,10,21.73,21.85,7.31,0.47,10,14,9.76
JUN,25,11,25.88,22.05,7.35,0.50,13,16,7.81
JUN,25,12,30.89,23.30,7.40,0.53,14,15,6.72
JUN,25,13,34.13,24.93,7.44,0.56,14,13,7.30
JUN,25,14,40.15,26.74,7.46,0.58,15,17,7.17
JUN,25,15,42.07,28.55,7.45,0.59,25,17,7.17
JUN,25,16,37.80,30.65,7.46,0.58,22,19,6.92
JUN,25,17,25.96,32.33,7.48,0.55,25,22,9.87
JUN,25,18,23.40,32.54,7.80,0.57,31,24,15.75
JUN,25,19,22.83,32.15,8.18,0.57,35,27,9.75
JUN,25,20,21.89,31.03,8.36,0.57,33,17,9.39
JUN,25,21,15.17,28.66,8.44,0.58,28,12,11.85
JUN,25,22,11.13,25.03,8.49,0.59,26,10,14.77
JUN,25,23,10.22,21.05,8.58,0.59,21,11,14.74
JUN,26,0,11.15,17.72,8.66,0.60,22,11,11.31
JUN,26,1,7.30,15.39,8.72,0.57,22,12,12.18
JUN,26,2,3.20,12.86,8.78,0.54,18,13,14.63
JUN,26,3,2.37,10.30,8.77,0.52,17,16,15.33
JUN,26,4,4.12,8.08,8.80,0.50,16,19,14.94
JUN,26,5,4.52,6.75,8.84,0.48,16,17,13.84
JUN,26,6,6.91,6.22,8.86,0.45,22,19,12.49
JUN,26,7,1.64,5.15,8.91,0.45,26,22,15.51
JUN,26,8,1.01,3.88,8.94,0.47,26,22,16.40
JUN,26,9,4.13,3.49,8.93,0.53,34,19,16.33
JUN,26,10,11.17,4.48,8.78,0.57,35,24,12.36
JUN,26,11,18.93,6.55,8.69,0.60,29,25,8.81
JUN,26,12,24.21,9.06,8.63,0.63,22,21,9.15
JUN,26,13,33.10,12.64,8.56,0.67,20,18,9.30
JUN,26,14,43.01,17.15,8.47,0.69,24,19,8.38
JUN,26,15,45.92,22.69,8.42,0.70,25,17,8.64
JUN,26,16,39.71,27.52,8.37,0.69,30,19,11.46
JUN,26,17,31.16,30.90,8.36,0.64,31,20,9.40
JUN,26,18,28.94,33.12,8.04,0.61,23,17,8.13
JUN,26,19,24.89,33.87,7.66,0.60,24,16,8.18
JUN,26,20,25.18,33.99,7.52,0.59,25,15,12.30
JUN,26,21,19.47,32.28,7.75,0.60,26,15,17.74
JUN,26,22,15.10,28.80,7.81,0.61,32,19,16.51
JUN,26,23,20.31,25.59,7.84,0.60,29,22,12.08
JUN,27,0,20.79,23.23,7.83,0.59,23,22,9.05
JUN,27,1,20.99,21.96,7.83,0.57,20,19,9.12
JUN,27,2,19.57,20.79,7.84,0.55,25,19,9.28
JUN,27,3,20.38,20.22,7.90,0.53,25,21,8.51
JUN,27,4,12.10,18.59,7.91,0.51,24,22,12.79
JUN,27,5,10.03,17.41,7.94,0.46,21,24,13.76
JUN,27,6,3.31,15.93,7.95,0.43,21,24,18.15
JUN,27,7,NA,15.31,7.95,0.43,23,24,20.02
JUN,27,8,1.06,12.49,7.97,0.46,27,25,19.28
JUN,27,9,3.16,9.94,8.04,0.54,37,30,21.82
JUN,27,10,13.94,9.14,8.11,0.59,43,31,17.22
JUN,27,11,19.75,9.05,8.19,0.63,45,32,12.43
JUN,27,12,31.48,11.82,8.24,0.66,41,30,9.17
JUN,27,13,46.64,17.05,8.32,0.69,40,26,8.17
JUN,27,14,59.59,25.09,8.39,0.70,39,27,8.77
JUN,27,15,67.91,30.44,8.47,0.70,39,28,7.39
JUN,27,16,63.02,38.19,8.54,0.68,36,30,8.08
JUN,27,17,63.30,45.70,8.57,0.61,29,28,8.38
JUN,27,18,71.51,52.90,8.60,0.56,23,30,6.84
JUN,27,19,73.37,59.60,8.61,0.52,28,27,6.47
JUN,27,20,66.13,63.93,8.66,0.50,31,21,10.07
JUN,27,21,56.17,65.12,8.37,0.48,44,19,12.83
JUN,27,22,47.70,63.64,8.28,0.46,55,19,6.20
JUN,27,23,38.09,59.91,8.19,0.45,53,16,6.39
JUN,28,0,31.72,56.00,8.14,0.43,48,15,6.43
JUN,28,1,32.66,52.17,8.09,0.41,40,17,5.88
JUN,28,2,32.80,47.33,8.04,0.40,39,19,5.68
JUN,28,3,32.96,42.28,7.92,0.40,34,21,7.39
JUN,28,4,37.99,38.76,7.81,0.38,28,21,5.11
JUN,28,5,39.45,36.67,7.69,0.35,27,20,3.89
JUN,28,6,36.70,35.29,7.59,0.35,26,20,5.66
JUN,28,7,22.29,33.32,7.54,0.36,28,23,10.80
JUN,28,8,27.68,32.82,7.51,0.37,26,21,8.25
JUN,28,9,21.44,31.41,7.45,0.39,30,21,11.53
JUN,28,10,15.44,29.24,7.37,0.43,36,26,13.18
JUN,28,11,26.25,28.40,7.31,0.48,37,31,10.79
JUN,28,12,40.65,28.74,7.27,0.52,32,31,8.18
JUN,28,13,45.99,29.55,7.21,0.55,41,31,8.33
JUN,28,14,51.75,31.44,7.18,0.57,40,34,7.04
JUN,28,15,56.27,35.68,7.15,0.58,38,34,6.25
JUN,28,16,63.67,40.18,7.11,0.58,33,32,5.18
JUN,28,17,73.25,46.66,7.10,0.57,29,32,5.35
JUN,28,18,82.53,55.04,7.22,0.54,24,35,5.78
JUN,28,19,82.84,62.12,7.80,0.52,28,32,8.68
JUN,28,20,51.27,63.45,7.87,0.49,54,32,6.27
JUN,28,21,44.62,63.27,7.85,0.46,61,29,5.46
JUN,28,22,43.17,62.20,7.83,0.43,52,24,6.42
JUN,28,23,35.19,59.57,7.85,0.42,48,16,6.06
JUN,29,0,41.22,56.76,7.86,0.41,43,22,5.53
JUN,29,1,36.67,52.19,7.89,0.40,33,22,6.11
JUN,29,2,37.32,46.54,7.88,0.39,33,23,4.37
JUN,29,3,39.53,41.12,7.95,0.36,28,25,3.53
JUN,29,4,34.23,38.99,8.00,0.35,26,24,5.22
JUN,29,5,34.02,37.67,8.04,0.35,23,24,5.97
JUN,29,6,32.37,36.32,8.05,0.35,20,20,7.41
JUN,29,7,27.33,35.34,8.02,0.35,19,20,9.12
JUN,29,8,21.05,32.81,7.98,0.37,18,19,13.99
JUN,29,9,22.54,31.05,7.95,0.39,19,18,12.43
JUN,29,10,37.47,31.07,7.93,0.41,16,19,6.91
JUN,29,11,48.19,32.15,7.87,0.43,22,20,7.51
JUN,29,12,60.43,35.42,7.80,0.45,25,20,8.02
JUN,29,13,74.98,40.54,7.77,0.48,26,21,7.15
JUN,29,14,83.31,46.91,7.78,0.50,27,23,7.69
JUN,29,15,84.72,54.09,7.88,0.52,23,25,7.59
JUN,29,16,87.41,62.38,7.95,0.50,14,33,6.98
JUN,29,17,90.49,70.87,7.99,0.48,17,34,6.14
JUN,29,18,82.71,76.53,7.87,0.47,22,32,6.03
JUN,29,19,75.94,80.00,7.22,0.45,49,29,7.98
JUN,29,20,48.01,78.45,7.06,0.44,56,25,13.75
JUN,29,21,34.38,73.37,6.99,0.43,65,24,16.85
JUN,29,22,32.99,67.08,6.92,0.42,57,19,11.05
JUN,29,23,33.04,60.62,6.84,0.40,44,15,9.16
JUN,30,0,28.10,53.21,6.78,0.39,35,14,11.51
JUN,30,1,38.32,46.69,6.69,0.39,32,15,7.16
JUN,30,2,43.08,41.73,6.60,0.39,27,19,6.46
JUN,30,3,40.55,37.31,6.53,0.39,20,17,7.07
JUN,30,4,43.31,36.72,6.46,0.38,17,18,6.49
JUN,30,5,33.61,36.63,6.41,0.36,15,19,7.13
JUN,30,6,26.30,35.79,6.36,0.36,17,18,10.16
JUN,30,7,21.98,34.41,6.28,0.38,17,18,11.82
JUN,30,8,23.63,33.85,6.22,0.40,16,19,11.68
JUN,30,9,31.79,33.03,6.15,0.43,16,20,11.26
JUN,30,10,44.40,33.20,6.05,0.44,14,16,7.45
JUN,30,11,50.72,34.47,5.97,0.47,18,16,9.27
JUN,30,12,61.95,36.80,5.94,0.53,25,17,10.76
JUN,30,13,81.71,42.81,6.13,0.57,24,26,10.36
JUN,30,14,76.90,49.13,6.16,0.59,23,41,8.45
JUN,30,15,68.48,54.95,6.08,0.59,21,35,7.27
JUN,30,16,65.88,60.23,5.97,0.56,NA,29,8.08
JUN,30,17,74.46,65.56,5.84,0.52,NA,22,5.56
JUN,30,18,70.37,68.81,5.76,0.51,NA,23,7.57
JUN,30,19,59.50,69.91,5.79,0.49,NA,20,11.23
JUN,30,20,46.62,67.99,5.78,0.46,NA,18,16.19
JUN,30,21,29.09,61.41,5.81,0.43,NA,17,21.54
JUN,30,22,35.97,56.30,5.82,0.40,NA,11,14.43
JUN,30,23,46.66,53.57,5.86,0.39,NA,9,7.82
