DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2023,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS ,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
JULIO,6,15,0.061,0.041,0.011,0.826,56,0.004
JULIO,6,16,0.062,0.047,0.011,0.796,47,0.004
JULIO,6,17,0.065,0.052,0.011,0.776,53,0.004
JULIO,6,18,0.065,0.056,0.011,0.762,63,0.004
JULIO,6,19,0.062,0.059,0.01,0.754,55,0.005
JULIO,6,20,0.043,0.059,0.009,0.759,65,0.009
JULIO,6,21,0.035,0.056,0.009,0.757,68,0.007
JULIO,6,22,0.037,0.054,0.009,0.749,70,0.004
JULIO,6,23,0.036,0.051,0.009,0.739,56,0.004
JULIO,7,0,0.036,0.047,0.009,0.734,42,0.004
JULIO,7,1,0.035,0.044,0.009,0.732,31,0.004
JULIO,7,2,NA,0.04,0.008,0.73,22,0.004
JULIO,7,3,NA,0.037,0.008,0.726,17,0.004
JULIO,7,4,0.028,0.034,0.008,0.712,16,0.006
JULIO,7,5,0.023,0.033,0.008,0.707,15,0.007
JULIO,7,6,0.014,0.029,0.008,0.711,18,0.011
JULIO,7,7,0.016,0.025,0.008,0.726,18,0.01
JULIO,7,8,0.012,0.021,0.008,0.747,23,0.011
JULIO,7,9,0.025,0.02,0.008,0.765,27,0.007
JULIO,7,10,0.033,0.022,0.007,0.775,28,0.003
JULIO,7,11,0.032,0.023,0.007,0.785,59,0.003
JULIO,7,12,0.034,0.024,0.007,0.793,102,0.003
JULIO,7,13,0.035,0.025,0.007,0.796,95,0.002
JULIO,7,14,0.037,0.028,0.007,0.794,59,0.003
JULIO,7,15,0.038,0.031,0.007,0.783,44,0.003
JULIO,7,16,0.036,0.034,0.007,0.763,34,0.003
JULIO,7,17,0.037,0.035,0.007,0.741,29,0.003
JULIO,7,18,0.039,0.036,0.007,0.729,30,0.003
JULIO,7,19,0.039,0.037,0.007,0.72,35,0.004
JULIO,7,20,0.027,0.036,0.007,0.717,44,0.007
JULIO,7,21,0.018,0.034,0.007,0.719,52,0.007
JULIO,7,22,0.016,0.031,0.007,0.725,50,0.008
JULIO,7,23,0.024,0.03,0.007,0.734,46,0.007
JULIO,8,0,0.024,0.028,0.007,0.748,42,0.007
JULIO,8,1,0.026,0.027,0.007,0.758,32,0.006
JULIO,8,2,0.022,0.024,0.007,0.767,30,0.008
JULIO,8,3,0.023,0.022,0.007,0.773,29,0.007
JULIO,8,4,NA,0.022,0.007,0.771,28,0.007
JULIO,8,5,0.019,0.022,0.007,0.77,22,0.008
