DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2022,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
JUL,9,22,0.031,35.869,23.462,0.51,13,12,0.007
JUL,9,23,0.023,31.625,22.123,0.50,13,11,0.012
JUL,10,0,0.017,27.046,19.517,0.46,22,11,0.017
JUL,10,1,0.020,25.735,18.600,0.41,35,30,0.013
JUL,10,2,0.015,25.148,19.471,0.35,29,24,0.017
JUL,10,3,0.014,22.895,19.800,0.35,23,21,0.016
JUL,10,4,0.018,21.020,19.803,0.32,20,17,0.012
JUL,10,5,0.019,19.670,20.609,0.32,16,14,0.010
JUL,10,6,0.016,17.798,21.370,0.33,18,15,0.013
JUL,10,7,0.010,16.273,21.729,0.36,20,16,0.023
JUL,10,8,0.014,15.864,21.937,0.39,21,17,0.023
JUL,10,9,0.023,16.254,21.712,0.40,18,20,0.017
JUL,10,10,0.030,18.154,21.405,0.38,21,18,0.013
JUL,10,11,0.036,20.910,20.667,0.38,19,18,0.010
JUL,10,12,0.045,24.246,20.337,0.40,17,15,0.009
JUL,10,13,0.050,28.125,20.101,0.41,22,16,0.011
JUL,10,14,0.052,32.572,19.891,0.41,17,16,0.010
JUL,10,15,0.053,37.899,19.577,0.38,14,17,0.010
JUL,10,16,0.056,43.116,19.395,0.36,12,13,0.009
JUL,10,17,0.056,47.186,19.916,0.35,14,13,0.010
JUL,10,18,0.056,50.401,20.157,0.34,14,14,0.008
JUL,10,19,0.052,52.369,20.643,0.36,14,14,0.012
JUL,10,20,0.048,52.724,20.121,0.40,17,14,0.021
JUL,10,21,0.041,51.633,20.053,0.42,NA,15,0.015
JUL,10,22,0.040,50.152,20.080,0.43,NA,11,0.012
JUL,10,23,0.034,47.748,19.264,0.43,NA,9,0.007
JUL,11,0,0.032,44.717,16.398,0.43,NA,14,0.009
JUL,11,1,0.021,40.405,13.440,0.42,NA,14,0.013
JUL,11,2,0.027,36.798,12.000,0.42,NA,16,0.011
JUL,11,3,0.016,32.312,11.527,0.41,NA,13,0.016
JUL,11,4,0.010,27.590,11.504,0.37,NA,16,0.020
JUL,11,5,0.007,23.310,10.741,0.35,NA,21,0.035
JUL,11,6,0.007,19.187,9.981,0.36,NA,21,0.033
JUL,11,7,0.007,15.873,9.602,0.43,NA,19,0.058
JUL,11,8,0.011,13.271,9.450,0.50,NA,19,0.053
JUL,11,9,0.023,13.507,8.541,0.53,20,15,0.030
JUL,11,10,0.027,13.514,7.071,0.57,22,14,0.031
JUL,11,11,0.041,16.644,6.678,0.59,25,16,NA
JUL,11,12,0.055,22.280,6.429,0.61,22,16,NA
JUL,11,13,0.057,28.463,6.020,0.63,20,15,NA
JUL,11,14,0.058,34.845,5.631,0.64,62,21,NA
JUL,11,15,0.056,40.968,5.489,0.58,83,18,NA
JUL,11,16,0.060,47.126,4.877,0.51,47,15,0.011
JUL,11,17,0.059,51.605,4.139,0.50,30,13,0.012
JUL,11,18,0.060,55.673,3.760,0.49,23,12,0.015
JUL,11,19,0.053,57.203,3.222,0.49,20,10,0.018
JUL,11,20,0.040,55.346,3.046,0.51,21,14,0.023
JUL,11,21,0.039,53.186,2.976,0.50,24,15,0.018
JUL,11,22,0.041,51.021,2.939,0.49,22,16,0.014
JUL,11,23,0.030,47.706,2.877,0.48,24,16,0.013
JUL,12,0,0.034,44.411,2.806,0.47,21,19,0.009
JUL,12,1,0.050,43.382,2.718,0.45,17,18,0.006
JUL,12,2,0.051,42.320,2.639,0.42,14,13,0.006
JUL,12,3,0.048,41.618,2.521,0.38,12,11,0.007
JUL,12,4,0.042,41.864,2.321,0.33,10,9,0.009
JUL,12,5,0.042,42.153,2.107,0.30,13,8,0.010
JUL,12,6,0.036,41.589,1.956,0.30,11,10,0.014
JUL,12,7,0.022,40.671,1.815,0.35,16,10,0.027
JUL,12,8,0.021,39.076,1.631,0.36,18,9,0.024
JUL,12,9,0.041,37.900,1.486,0.40,16,9,0.015
JUL,12,10,0.048,37.462,1.390,0.44,15,18,0.013
JUL,12,11,0.060,39.009,1.330,0.48,16,15,0.013
JUL,12,12,0.065,41.831,1.310,0.53,16,13,0.014
JUL,12,13,0.067,44.940,1.274,0.57,16,15,0.012
JUL,12,14,0.068,48.891,1.281,0.61,15,15,0.013
JUL,12,15,0.071,54.975,1.318,0.59,14,15,0.011
JUL,12,16,0.070,61.063,1.402,0.58,18,14,0.012
JUL,12,17,0.068,64.453,1.458,0.59,70,17,0.013
JUL,12,18,0.061,66.084,1.510,0.60,85,16,0.014
JUL,12,19,0.051,64.930,1.565,0.61,177,17,0.021
