DATOS HORARIOS 2022_NATIVITAS,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR,RADSOL
AGOSTO,13,3,0.014,0.005,0.009,0.62,11,17,1.46,232.01,71.02,2.58
AGOSTO,13,4,0.014,0.005,0.008,0.64,15,17,0.98,214.54,71.5,2.69
AGOSTO,13,5,0.01,0.004,0.009,0.68,20,16,1.59,239.24,73.98,2.76
AGOSTO,13,6,0.006,0.004,0.011,0.71,20,16,1.19,204.69,78.74,2.72
AGOSTO,13,7,0.007,0.004,0.011,0.73,22,16,1.19,163.98,83.8,29.01
AGOSTO,13,8,0.01,0.004,0.011,0.85,29,20,1.28,122.33,74.19,193.75
AGOSTO,13,9,0.018,0.007,0.01,0.81,48,23,1.76,154.55,61.73,409.58
AGOSTO,13,10,0.032,0.008,0.005,0.68,33,23,2.97,120.14,52.49,633.25
AGOSTO,13,11,0.039,0.005,0.003,0.66,20,25,3.17,120.62,47.28,826.7
AGOSTO,13,12,0.046,0.004,0.003,0.63,15,26,3.02,155.98,43.32,961.44
AGOSTO,13,13,0.046,0.004,0.002,0.61,12,27,3.1,152.62,35.46,1005.65
AGOSTO,13,14,0.047,0.004,0.002,0.6,7,28,3.07,170.03,30.7,1005.76
AGOSTO,13,15,0.053,0.004,0.002,0.6,8,29,2.54,183.12,30.41,947.27
AGOSTO,13,16,0.059,0.007,0.003,0.66,13,30,2.55,182.24,29.43,744.02
AGOSTO,13,17,0.063,0.007,0.003,0.65,14,30,2.95,216.59,30.05,606.36
AGOSTO,13,18,0.062,0.005,0.004,0.69,19,28,3.43,263.69,32.99,353.25
AGOSTO,13,19,0.061,0.005,0.004,0.68,20,27,3.42,262.4,34.56,165.57
AGOSTO,13,20,0.051,0.005,0.007,0.79,25,25,3.15,240.85,40.91,4.59
AGOSTO,13,21,0.031,0.004,0.006,0.77,36,21,2.92,194.42,64.5,2.43
AGOSTO,13,22,0.037,0.004,0.005,0.74,25,16,4.39,209.13,88.58,3.46
AGOSTO,13,23,0.034,0.004,0.004,0.73,17,15,3.81,69,97.43,2.82
AGOSTO,14,0,0.032,0.004,0.004,0.68,9,15,1.73,98.01,98.6,3.53
AGOSTO,14,1,0.034,0.004,0.002,0.62,8,15,1.75,153.03,99.01,2.79
AGOSTO,14,2,0.031,0.004,0.003,0.66,9,15,1.58,212.49,99.5,2.72
AGOSTO,14,3,0.03,0.004,0.004,0.61,8,15,2.51,291.06,99.23,2.76
AGOSTO,14,4,0.027,0.004,0.005,0.62,3,15,2.03,286.38,99.24,2.79
AGOSTO,14,5,0.027,0.004,0.004,0.64,8,15,2,290.55,99.35,2.81
AGOSTO,14,6,0.023,0.004,0.005,0.71,12,15,1.93,166.69,99.48,3.6
AGOSTO,14,7,0.021,0.004,0.005,0.73,11,14,1.87,157.29,99.71,10.67
AGOSTO,14,8,0.017,0.003,0.008,0.77,18,14,2.38,102.29,NA,33.79
AGOSTO,14,9,0.02,0.004,0.006,0.73,13,16,1.62,135.45,NA,195.69
AGOSTO,14,10,0.031,0.004,0.004,0.68,9,19,1.99,137.22,90.76,536.16
AGOSTO,14,11,0.045,0.004,0.003,0.63,12,23,1.78,114.35,76.26,837.13
AGOSTO,14,12,0.049,0.004,0.003,0.65,6,24,1.87,149.05,65.52,991.73
AGOSTO,14,13,0.05,0.004,0.003,0.65,10,25,2.3,209.05,55.78,897.34
AGOSTO,14,14,0.054,0.004,0.003,0.68,6,26,2.65,242.48,49.82,1019.28
AGOSTO,14,15,0.059,0.004,0.003,0.65,NA,26,2.89,260.45,44.99,938.9
AGOSTO,14,16,0.062,0.004,0.003,0.63,7,27,2.78,226.53,41.11,815.13
AGOSTO,14,17,0.062,0.004,0.003,0.63,10,27,2.9,247.84,38.45,690.96
AGOSTO,14,18,0.063,0.004,0.003,0.69,12,27,2.33,248.16,38.17,295.35
AGOSTO,14,19,0.059,0.004,0.005,0.73,16,24,2.47,254.36,47.03,48.44
AGOSTO,14,20,0.041,0.004,0.004,0.69,23,21,2.9,179.78,60.32,3.36
AGOSTO,14,21,0.039,0.004,0.004,0.67,8,19,2.35,145.01,62.83,2.39
AGOSTO,14,22,0.034,0.004,0.004,0.66,10,19,3.63,127.55,72.77,2.47
AGOSTO,14,23,0.033,0.004,0.003,0.63,16,16,3.08,123.47,94.06,2.68
AGOSTO,15,0,0.034,0.004,0.004,0.64,12,16,2.9,134.58,96.88,2.76
AGOSTO,15,1,0.033,0.003,0.003,0.6,9,16,1.42,141.72,98.37,2.69
AGOSTO,15,2,0.033,0.004,0.003,0.6,6,16,1.22,109.51,98.72,2.67
AGOSTO,15,3,0.033,0.003,0.002,0.6,7,16,1.1,189.39,98.83,3.6
AGOSTO,15,4,0.023,0.004,0.006,0.61,7,16,1.06,144.82,99.53,2.72
AGOSTO,15,5,0.009,0.004,0.011,0.63,12,16,1.21,147.95,99.49,2.66
AGOSTO,15,6,0.01,0.004,0.009,0.66,16,15,1.38,146.74,99.8,4.16
AGOSTO,15,7,0.009,0.004,0.01,0.74,16,15,1.35,173.96,NA,8.7
AGOSTO,15,8,0.012,0.004,0.01,0.81,23,16,1.56,117.47,NA,60.67
AGOSTO,15,9,0.018,0.004,0.008,0.82,15,18,2.48,106.08,96.1,241.25
AGOSTO,15,10,0.027,0.004,0.005,0.71,12,22,2.17,131.41,86.32,547.04
AGOSTO,15,11,0.033,0.004,0.004,0.71,20,22,2.01,191.51,81.38,364.23
AGOSTO,15,12,0.041,0.004,0.003,0.64,8,22,1.64,156.01,75.39,267.15
AGOSTO,15,13,0.045,0.004,0.003,0.66,8,22,1.88,109,70.98,312.31
AGOSTO,15,14,0.045,0.004,0.003,0.63,NA,24,1.76,117.04,62.86,677.9
AGOSTO,15,15,0.048,0.004,0.002,0.6,7,27,2.54,156.54,47.03,962.23
AGOSTO,15,16,0.051,0.004,0.003,0.65,7,26,2.63,201.7,47.82,509.75
AGOSTO,15,17,0.048,0.004,0.003,0.67,9,26,3.61,232.77,47.41,543.21
AGOSTO,15,18,0.043,0.004,0.004,0.69,15,24,4.15,213.34,54.78,356.11
AGOSTO,15,19,0.039,0.004,0.005,0.75,24,21,2.92,212.98,67.3,80.05
AGOSTO,15,20,0.041,0.003,0.005,0.77,15,21,2.54,237.44,65.86,3.87
AGOSTO,15,21,0.033,0.003,0.006,0.74,24,19,4.07,115.76,74.75,2.47
AGOSTO,15,22,0.035,0.004,0.004,0.66,15,16,3.9,97.38,93.24,2.76
AGOSTO,15,23,0.035,0.004,0.004,0.64,8,15,2.91,85.55,98.48,2.8
AGOSTO,16,0,0.035,0.003,0.003,0.62,5,15,2.99,91.66,99.49,4.3
AGOSTO,16,1,0.027,0.004,0.004,0.6,9,15,2.1,120.81,NA,4.29
AGOSTO,16,2,0.022,0.004,0.005,0.62,NA,15,2.18,117.98,NA,4.36
AGOSTO,16,3,0.022,0.004,0.005,0.61,6,15,1.53,87.37,NA,4.33
AGOSTO,16,4,0.022,0.004,0.005,0.62,5,15,0.97,59.99,NA,4.36
AGOSTO,16,5,0.018,0.004,0.006,0.64,7,15,1.16,119.44,NA,3.57
AGOSTO,16,6,0.014,0.004,0.008,0.75,11,15,1.57,181.67,NA,5.75
AGOSTO,16,7,0.008,0.004,0.01,0.77,13,15,2.41,97.71,NA,4.53
AGOSTO,16,8,0.006,0.004,0.011,0.76,14,15,2.36,120.99,NA,34.65
AGOSTO,16,9,0.01,0.004,0.009,0.8,14,15,2.74,106.77,NA,52.06
AGOSTO,16,10,0.012,0.004,0.007,0.83,12,16,2.84,101.67,NA,146.17
AGOSTO,16,11,0.02,0.004,0.004,0.74,NA,19,2.74,102.53,96.05,639.74
AGOSTO,16,12,0.025,0.004,0.003,0.66,8,22,2.75,128.69,81.66,857.09
AGOSTO,16,13,0.032,0.004,0.003,0.66,10,24,2.42,112.68,68.01,966.37
AGOSTO,16,14,0.029,0.004,0.002,0.61,5,24,2.55,152.91,59.05,980.27
AGOSTO,16,15,0.028,0.004,0.002,0.59,NA,26,2.69,158.97,48.69,964.46
AGOSTO,16,16,0.03,0.004,0.002,0.59,NA,26,2.7,123.38,45.02,745.42
AGOSTO,16,17,0.03,0.004,0.002,0.62,4,26,2.99,123.74,44.42,563.56
AGOSTO,16,18,0.033,0.004,0.002,0.62,8,25,2.82,172.92,46.15,289.17
AGOSTO,16,19,0.027,0.004,0.004,0.71,19,20,3.54,213.11,68.51,42.69
AGOSTO,16,20,0.024,0.003,0.004,0.68,12,17,2.04,158.28,82.27,2.83
AGOSTO,16,21,0.016,0.004,0.007,0.74,9,16,1.91,74.52,90.22,2.68
AGOSTO,16,22,0.021,0.004,0.004,0.66,6,16,1.6,211.6,92.59,2.76
AGOSTO,16,23,0.017,0.004,0.006,0.65,8,16,1.55,95.75,94.87,2.7
AGOSTO,17,0,0.008,0.004,0.009,0.63,7,16,1.66,109.95,97.69,2.69
AGOSTO,17,1,0.023,0.004,0.005,0.62,18,15,3.28,67.58,98.31,3.44
AGOSTO,17,2,0.027,0.004,0.003,0.62,8,15,2.3,270.5,98.55,5.83
AGOSTO,17,3,0.028,0.004,0.004,0.62,7,15,2.44,292.31,98.82,2.71
AGOSTO,17,4,0.024,0.004,0.006,0.62,8,15,2.24,224.37,99.29,3.6
AGOSTO,17,5,0.021,0.004,0.006,0.62,15,15,2.62,109.35,99.5,2.73
AGOSTO,17,6,0.02,0.004,0.007,0.72,10,15,2.22,93.57,99.21,2.91
AGOSTO,17,7,0.011,0.004,0.01,0.82,18,15,1.47,124.97,99.59,11.13
AGOSTO,17,8,0.012,0.004,0.012,0.96,20,18,1.02,119.32,NA,167.94
AGOSTO,17,9,0.025,0.005,0.006,0.73,22,20,2.57,115.26,85.52,394.38
AGOSTO,17,10,0.029,0.005,0.006,0.72,14,22,2.63,96.9,79.69,614.62
AGOSTO,17,11,0.039,0.005,0.004,0.68,15,23,2.85,114.68,64.8,829.12
AGOSTO,17,12,0.047,0.004,0.003,0.68,11,25,2.77,124.02,56.01,931.57
AGOSTO,17,13,0.051,0.006,0.004,0.7,18,24,3.08,101.48,53.31,749.06
AGOSTO,17,14,0.051,0.009,0.005,0.67,14,26,2.72,101.34,45.81,1020.81
AGOSTO,17,15,0.049,0.011,0.004,0.64,13,27,2.86,122.15,40.12,948.3
AGOSTO,17,16,0.057,0.006,0.003,0.63,9,28,2.63,170.62,38.57,870.1
AGOSTO,17,17,0.051,0.005,0.003,0.66,19,26,3.5,213.04,46.39,565.32
AGOSTO,17,18,0.045,0.004,0.004,0.7,17,24,3.73,226.77,53.77,320.11
AGOSTO,17,19,0.032,0.004,0.004,0.74,20,22,2.32,234.53,59.2,91.85
AGOSTO,17,20,0.025,0.004,0.008,0.91,25,21,2.55,266.73,66.09,3.43
AGOSTO,17,21,0.028,0.004,0.006,0.83,23,20,1.79,239.3,69.58,3.24
AGOSTO,17,22,0.024,0.004,0.005,0.73,25,19,2.31,246.3,72.31,5.55
AGOSTO,17,23,0.024,0.003,0.004,0.67,21,18,1.59,188.42,74.82,2.54
AGOSTO,18,0,0.036,0.004,0.003,0.62,20,16,3.24,191.74,84.16,2.57
AGOSTO,18,1,0.038,0.004,0.004,0.61,NA,15,1.74,250.74,94.52,2.74
AGOSTO,18,2,0.03,0.003,0.005,0.62,10,15,1.42,152.4,96.83,2.82
AGOSTO,18,3,0.028,0.004,0.004,0.61,9,15,1.75,188.99,98.51,2.75
AGOSTO,18,4,0.026,0.004,0.005,0.66,14,15,1.46,240.9,98.8,2.78
AGOSTO,18,5,0.017,0.004,0.007,0.65,18,15,1.48,132.02,99.71,3.53
AGOSTO,18,6,0.014,0.004,0.008,0.73,16,15,1.73,104.33,NA,2.9
AGOSTO,18,7,0.013,0.004,0.01,0.79,16,15,2.11,92.67,NA,13.51
AGOSTO,18,8,0.022,0.004,0.008,0.77,16,16,2.07,104.86,NA,101.43
AGOSTO,18,9,0.037,0.004,0.005,0.7,8,19,2.32,126.48,92.68,390.85
AGOSTO,18,10,0.041,0.004,0.006,0.7,10,22,2.06,100.3,76.37,625.94
AGOSTO,18,11,0.045,0.007,0.005,0.68,15,23,3.21,105.66,68.28,828.61
AGOSTO,18,12,0.054,0.005,0.003,0.66,13,24,2.83,128.38,60.6,938.07
AGOSTO,18,13,0.065,0.004,0.003,0.68,10,25,2.57,139.86,52.94,1025.58
AGOSTO,18,14,0.068,0.004,0.004,0.69,15,26,2.95,125.38,46.07,1011.39
AGOSTO,18,15,0.074,0.005,0.004,0.67,15,27,2.36,147.09,39.45,933.84
AGOSTO,18,16,0.073,0.004,0.004,0.67,12,27,2.55,116.62,37.15,591.61
AGOSTO,18,17,0.07,0.004,0.004,0.71,23,25,1.68,182.15,43.66,89.26
AGOSTO,18,18,0.052,0.004,0.01,0.97,24,24,2.71,277.67,50.41,80.7
AGOSTO,18,19,0.037,0.004,0.01,0.94,34,22,4.11,315.35,62.13,25.23
AGOSTO,18,20,0.036,0.004,0.01,0.97,32,20,3.47,247.95,75.43,3.49
AGOSTO,18,21,0.048,0.004,0.004,0.65,33,17,4.7,148.07,74.22,5.7
AGOSTO,18,22,0.048,0.004,0.003,0.63,11,15,2.95,142.99,81.07,5.76
AGOSTO,18,23,0.039,0.004,0.005,0.63,10,15,1.42,154.3,83.19,2.81
AGOSTO,19,0,0.039,0.004,0.004,0.62,10,15,2.7,292.29,85.1,8.69
AGOSTO,19,1,0.036,0.004,0.005,0.6,19,14,2.5,314.46,87.27,2.74
AGOSTO,19,2,0.031,0.004,0.006,0.6,15,14,2.08,315.2,88.77,5.98
AGOSTO,19,3,0.031,0.004,0.005,0.61,13,14,1.16,249.56,88.83,3.56
AGOSTO,19,4,0.012,0.004,0.01,0.66,12,13,1.22,193.3,90.56,2.93
AGOSTO,19,5,0.012,0.004,0.011,0.64,18,13,1.23,213.17,92.48,3.65
AGOSTO,19,6,0.011,0.004,0.011,0.74,16,12,1.31,201.61,92.69,2.95
AGOSTO,19,7,0.005,0.004,0.014,1.11,20,12,1.22,180.96,93.78,11.1
AGOSTO,19,8,0.012,0.004,0.012,0.9,24,15,1.16,158.02,92.14,161.89
AGOSTO,19,9,0.029,0.004,0.006,0.68,21,20,1.46,144.52,78.47,400.71
AGOSTO,19,10,0.032,0.005,0.006,0.68,20,22,1.81,135.34,67.46,613.65
AGOSTO,19,11,0.037,0.005,0.004,0.66,32,23,2.83,112.06,57.71,856.05
AGOSTO,19,12,0.04,0.004,0.004,0.67,19,23,3.29,98.2,52.6,933.83
AGOSTO,19,13,0.048,0.004,0.004,0.68,14,24,3.31,108.17,48.84,847.33
AGOSTO,19,14,0.067,0.005,0.005,0.77,27,24,3.03,139.48,50.68,522.69
AGOSTO,19,15,0.067,0.005,0.004,0.71,26,25,2.69,138.52,48.43,507.81
AGOSTO,19,16,0.066,0.005,0.004,0.69,23,25,2.47,157.15,46.39,489.47
AGOSTO,19,17,0.071,0.006,0.005,0.72,28,26,2.59,112.34,41.29,396.87
AGOSTO,19,18,0.075,0.005,0.004,0.68,24,27,3.1,152.16,37.69,388.97
AGOSTO,19,19,0.05,0.004,0.005,0.72,31,23,3.14,169.71,52.08,48.18
AGOSTO,19,20,0.041,0.004,0.004,0.72,24,20,4.02,172.71,63.67,3.64
AGOSTO,19,21,0.032,0.004,0.007,0.81,31,20,3.17,159.07,63.42,3.15
AGOSTO,19,22,0.029,0.022,0.007,0.68,28,18,3.04,156.28,72.72,2.64
AGOSTO,19,23,0.028,0.008,0.006,0.73,14,18,1.47,218.97,70.36,5.4
AGOSTO,20,0,0.025,0.006,0.006,0.66,18,18,1.72,271.29,73.11,5.58
AGOSTO,20,1,0.024,0.005,0.007,0.63,NA,17,2.36,298.55,73.99,2.67
AGOSTO,20,2,0.012,0.005,0.01,0.62,9,16,1.05,197.54,80.76,2.72
AGOSTO,20,3,0.014,0.005,0.011,0.66,21,16,1.28,174.08,82.91,2.69
AGOSTO,20,4,0.011,0.005,0.009,0.64,22,16,1.33,243.72,82.8,2.7
AGOSTO,20,5,0.009,0.004,0.009,0.67,19,16,1.35,284.92,83.45,2.72
AGOSTO,20,6,0.005,0.004,0.01,0.76,25,16,1.1,274.65,83.87,2.64
AGOSTO,20,7,0.002,0.004,0.011,1.07,31,15,1.13,244.79,84.95,8.65
AGOSTO,20,8,0.004,0.004,0.012,1.1,26,17,1.2,232.28,84.92,126.64
AGOSTO,20,9,0.019,0.004,0.008,0.85,24,22,1.88,223.87,72.03,390.73
AGOSTO,20,10,0.032,0.004,0.005,0.71,29,22,2,205.6,61.72,373.83
AGOSTO,20,11,0.041,0.004,0.004,0.67,21,22,1.73,216.06,58.65,427
AGOSTO,20,12,0.045,0.004,0.004,0.69,17,25,2.2,243.82,50.57,849.79
AGOSTO,20,13,0.046,0.004,0.003,0.66,12,26,2.3,235.43,44.48,910.91
AGOSTO,20,14,0.044,0.004,0.003,0.66,10,26,2.5,235.51,43.99,731.54
AGOSTO,20,15,0.043,0.004,0.003,0.68,11,26,3.37,255.38,44.22,689.99
AGOSTO,20,16,0.045,0.004,0.003,0.65,8,27,3.05,250.54,39.6,772.25
AGOSTO,20,17,0.047,0.004,0.002,0.64,10,28,2.86,238.35,36.96,604.1
AGOSTO,20,18,0.05,0.004,0.003,0.7,11,27,2.53,254.44,36.79,362.56
AGOSTO,20,19,0.046,0.004,0.005,0.79,24,25,3.39,267.24,47.5,65.34
AGOSTO,20,20,0.038,0.004,0.006,0.8,24,21,2.31,144.35,60.67,4.03
AGOSTO,20,21,0.035,0.004,0.006,0.75,22,19,3.24,108.5,72.39,2.54
AGOSTO,20,22,0.036,0.004,0.006,0.74,21,18,3.43,72.68,74.72,3.28
AGOSTO,20,23,0.034,0.004,0.006,0.74,17,18,2.86,94.1,74.25,2.58
AGOSTO,21,0,0.023,0.004,0.007,0.74,24,17,2.99,107.25,81.52,2.58
AGOSTO,21,1,0.02,0.004,0.008,0.74,41,17,2.67,105.95,81.22,3.42
AGOSTO,21,2,0.016,0.004,0.009,0.76,26,17,2.34,92.66,82.02,2.5
AGOSTO,21,3,0.027,0.004,0.006,0.68,20,16,2.42,114.85,86.53,2.65
AGOSTO,21,4,0.034,0.004,0.002,0.61,15,15,2.06,207.02,92.6,2.82
AGOSTO,21,5,0.033,0.004,0.003,0.62,12,15,1.66,274.59,96.86,3
AGOSTO,21,6,0.03,0.004,0.004,0.65,8,15,1.04,229.9,98.74,2.83
AGOSTO,21,7,0.028,0.004,0.006,0.75,12,15,1.31,276.56,99.25,7.5
AGOSTO,21,8,0.022,0.004,0.007,0.84,10,15,1.64,283.03,99.24,28.54
AGOSTO,21,9,0.024,0.004,0.006,0.83,10,15,1.33,254.51,99.44,22.32
AGOSTO,21,10,0.019,0.004,0.007,0.88,11,15,1.57,254.07,NA,58.57
AGOSTO,21,11,0.025,0.004,0.005,0.88,9,17,2.27,245.04,NA,482.31
AGOSTO,21,12,0.038,0.004,0.003,0.7,5,22,2,201.23,91.65,929.11
AGOSTO,21,13,0.037,0.004,0.003,0.69,9,24,2.24,234.01,75.1,1039.37
AGOSTO,21,14,0.041,0.004,0.003,0.7,13,25,2.48,213.26,64.52,811.22
AGOSTO,21,15,0.046,0.004,0.003,0.67,13,26,2.49,200.78,58.14,768.06
AGOSTO,21,16,0.043,0.003,0.003,0.7,9,24,2.4,221.75,60.08,324.04
AGOSTO,21,17,0.044,0.004,0.003,0.66,NA,25,2.82,227.83,55.31,549.29
AGOSTO,21,18,0.041,0.004,0.004,0.77,NA,23,2.31,251.3,59.4,69.69
AGOSTO,21,19,0.036,0.004,0.007,0.93,23,20,2.86,291.73,59.58,12.59
AGOSTO,21,20,0.025,0.004,0.012,1.09,28,19,2.14,278.61,64.19,3.19
AGOSTO,21,21,0.02,0.004,0.013,1.21,33,19,1.56,257.6,67.81,2.43
AGOSTO,21,22,0.015,0.004,0.011,1.02,41,19,1.59,199.31,73.38,2.45
AGOSTO,21,23,0.024,0.004,0.006,0.74,26,18,2.56,105.88,73.73,2.57
AGOSTO,22,0,0.03,0.004,0.004,0.63,22,16,2.4,116.3,81.88,2.67
AGOSTO,22,1,0.029,0.004,0.004,0.64,NA,16,1.02,144.68,91.11,2.78
AGOSTO,22,2,0.021,0.004,0.004,0.66,10,16,1.24,251.02,92.48,2.74
AGOSTO,22,3,0.021,0.004,0.004,0.64,12,15,0.97,243.62,93.66,2.74
AGOSTO,22,4,0.019,0.004,0.005,0.65,18,16,1.1,125.66,94.77,2.76
AGOSTO,22,5,0.004,0.004,0.01,0.7,13,16,1.03,152.84,96.1,2.83
AGOSTO,22,6,0.005,0.004,0.01,0.75,21,16,1.44,238.34,96.7,2.71
AGOSTO,22,7,0.006,0.004,0.009,0.9,17,16,1.71,252.34,96.43,12.12
AGOSTO,22,8,0.02,0.004,0.009,0.96,19,16,1.71,219.45,96.19,66.03
AGOSTO,22,9,0.043,0.004,0.007,0.87,16,18,1.59,235.54,94.72,169.38
AGOSTO,22,10,0.051,0.004,0.005,0.78,20,21,1.96,223.79,89.76,493.58
AGOSTO,22,11,0.059,0.004,0.004,0.69,23,24,2.22,153.68,64.04,819.74
AGOSTO,22,12,0.064,0.004,0.003,0.69,25,25,2.77,127.77,51.8,939.71
AGOSTO,22,13,0.064,0.004,0.003,0.7,17,26,2.86,108.04,44.81,1036.8
AGOSTO,22,14,0.064,0.005,0.003,0.68,10,26,2.83,114.71,41.97,1042.9
AGOSTO,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGOSTO,22,16,0.039,0.012,0.001,1.13,NA,27,2.53,126.99,37.04,733.94
AGOSTO,22,17,0.054,0.005,0.002,0.74,NA,28,2.66,150.82,36.83,553.82
AGOSTO,22,18,0.055,0.004,0.003,0.71,10,27,2.17,162.56,39.68,237
AGOSTO,22,19,0.055,0.004,0.004,0.8,22,25,2.54,217.07,44.2,79.2
AGOSTO,22,20,0.044,0.004,0.008,1,34,23,1.73,251.28,50.86,4.4
AGOSTO,22,21,0.039,0.004,0.009,1.04,39,21,2.9,281.37,59.79,2.35
AGOSTO,22,22,0.03,0.004,0.009,0.89,33,20,1.39,234.84,62.31,2.41
AGOSTO,22,23,0.022,0.005,0.011,0.85,30,20,1.38,175.45,63.91,2.45
AGOSTO,23,0,0.014,0.005,0.012,0.82,29,18,1.33,153.81,70.64,2.52
AGOSTO,23,1,0.012,0.004,0.012,0.78,40,18,1.25,95.12,76.87,2.64
AGOSTO,23,2,0.008,0.004,0.012,0.75,48,17,1.34,154.42,79.49,3.18
AGOSTO,23,3,0.011,0.004,0.009,0.71,34,17,1.19,100.68,78.55,2.63
AGOSTO,23,4,0.016,0.004,0.006,0.71,25,18,1.53,112.17,77.78,10.65
AGOSTO,23,5,0.007,0.004,0.01,0.71,22,16,0.99,142.57,80.56,11.83
AGOSTO,23,6,0.004,0.004,0.01,0.74,20,15,1.6,129.27,85.13,11.4
AGOSTO,23,7,0.002,0.004,0.01,0.87,29,15,1.81,108.08,89.48,21.18
AGOSTO,23,8,0.007,0.004,0.008,0.88,42,18,2.88,100.48,81,185.06
AGOSTO,23,9,0.015,0.004,0.006,0.81,30,21,2.89,96.13,70.71,386.87
AGOSTO,23,10,0.029,0.004,0.004,0.72,23,22,3.18,93.53,60.88,603.81
AGOSTO,23,11,0.04,0.004,0.004,0.72,17,24,2.99,89.01,53.32,836.17
AGOSTO,23,12,0.047,0.004,0.004,0.71,17,26,2.29,141.05,46.95,927.12
AGOSTO,23,13,0.053,0.004,0.003,0.7,15,27,2.27,150.55,42.25,1082.2
AGOSTO,23,14,0.056,0.004,0.003,0.69,17,28,2.15,128.93,38,987.03
AGOSTO,23,15,0.058,0.005,0.004,0.76,21,27,2.28,180.64,39.5,584.83
AGOSTO,23,16,0.059,0.013,0.005,0.73,32,27,3.02,217.37,40.39,462.91
AGOSTO,23,17,0.056,0.006,0.004,0.74,40,22,3.93,199,56.88,260.59
AGOSTO,23,18,0.055,0.004,0.003,0.73,16,23,4.71,182.61,54.65,307.47
AGOSTO,23,19,0.049,0.004,0.003,0.71,23,22,5.03,182.61,53.69,103.17
AGOSTO,23,20,0.046,0.004,0.004,0.76,21,21,2.91,205.36,58.44,14.12
AGOSTO,23,21,0.047,0.004,0.004,0.77,20,20,2.03,189.44,66.62,10.39
AGOSTO,23,22,0.05,0.004,0.004,0.74,20,18,1.25,128.82,75.71,4.85
AGOSTO,23,23,0.05,0.004,0.007,0.72,16,17,2.36,69.96,80.14,7.82
AGOSTO,24,0,0.052,0.004,0.004,0.67,13,16,2.97,90.32,92.51,11.87
AGOSTO,24,1,0.055,0.004,0.004,0.69,6,15,2.84,135.63,96.03,10.21
AGOSTO,24,2,0.057,0.004,0.003,0.67,15,15,2.14,134.42,97.85,9.67
AGOSTO,24,3,0.058,0.004,0.004,0.68,16,15,1.8,68.83,99.35,18.73
AGOSTO,24,4,0.057,0.004,0.006,0.71,14,15,1.97,93.01,99.06,32.77
AGOSTO,24,5,0.058,0.004,0.007,0.71,16,14,1.33,123.06,98.84,10.86
AGOSTO,24,6,0.057,0.004,0.01,0.82,21,14,1.5,106.63,NA,22.43
AGOSTO,24,7,0.053,0.004,0.013,0.99,24,14,2.18,96.99,NA,20.38
AGOSTO,24,8,0.049,0.004,0.012,0.98,23,16,1.97,137.91,NA,168.03
AGOSTO,24,9,0.047,0.004,0.008,0.87,30,19,2.67,117.23,90.4,397.54
AGOSTO,24,10,0.052,0.004,0.005,0.75,20,21,2.96,113.26,78.56,616.19
AGOSTO,24,11,0.058,0.004,0.005,0.77,19,23,3.14,115.41,67.88,747.61
AGOSTO,24,12,0.061,0.004,0.006,0.79,26,24,3.16,141.73,60.71,863.5
AGOSTO,24,13,0.064,0.004,0.004,0.74,16,26,2.56,141.75,51.57,983.59
AGOSTO,24,14,0.067,0.005,0.004,0.75,25,27,2.49,140.84,46.46,961.17
AGOSTO,24,15,0.069,0.005,0.004,0.74,19,28,2.23,138.63,40.67,930.98
AGOSTO,24,16,0.07,0.011,0.004,0.7,22,28,1.95,144.62,35.35,708.11
AGOSTO,24,17,0.068,0.018,0.005,0.73,26,28,2.13,139.11,34.84,527.2
AGOSTO,24,18,0.066,0.007,0.006,0.81,25,26,3.55,214.73,42.9,244.55
AGOSTO,24,19,0.058,0.005,0.01,1.02,24,24,2.77,294.48,51.6,97.62
AGOSTO,24,20,0.052,0.004,0.013,1.13,32,21,2.09,306.72,61.85,19.48
AGOSTO,24,21,0.05,0.004,0.014,1.14,33,21,1.31,216.4,65.16,38.25
AGOSTO,24,22,0.052,0.004,0.017,1.09,49,20,1.4,168.19,69.13,45.49
AGOSTO,24,23,0.052,0.004,0.016,1.08,54,20,1.33,126.52,69.94,46.38
AGOSTO,25,0,0.052,0.004,0.011,0.8,37,19,1.61,136.85,76.66,38.32
AGOSTO,25,1,0.051,0.004,0.008,0.74,30,19,2.54,102.38,75.81,17.58
AGOSTO,25,2,0.051,0.004,0.006,0.66,23,18,2.62,97.65,73.51,37.65
AGOSTO,25,3,0.048,0.004,0.005,0.63,18,17,3.75,71.93,74.11,39.83
AGOSTO,25,4,0.048,0.004,0.006,0.64,16,16,2.76,103.33,77.43,18.63
AGOSTO,25,5,0.049,0.004,0.007,0.67,19,16,2.35,109.87,76.62,19.9
AGOSTO,25,6,0.049,0.004,0.011,0.85,28,16,1.89,101.22,81.04,23.95
AGOSTO,25,7,0.049,0.005,0.01,0.93,36,15,2.05,82.63,83.41,30.67
AGOSTO,25,8,0.046,0.005,0.01,0.9,33,18,2.1,91.42,75.95,182.96
AGOSTO,25,9,0.048,0.006,0.006,0.77,36,21,2.58,99.78,65.16,408.24
