DATOS HORARIOS 2022_NATIVITAS,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,
,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR,RADSOL
ABRIL,11,22,0.036,0.002,0.009,1.07,32,18.900367,3.315773,111.751617,51.4205,2.411742
ABRIL,11,23,0.031,0.002,0.008,1.03,62,17.9655,2.371,148.843667,52.610667,2.45257
ABRIL,12,0,0.030,0.002,0.009,1.01,37,17.84245,1.971683,151.528833,51.55335,2.464888
ABRIL,12,1,0.023,0.002,0.012,1.08,24,17.495,1.12837,185.977483,52.80265,2.472343
ABRIL,12,2,0.019,0.003,0.022,1.08,31,17.234833,1.626508,124.97215,55.398867,2.644232
ABRIL,12,3,0.011,0.003,0.024,1.05,27,16.128883,1.14824,150.076383,57.63435,2.645985
ABRIL,12,4,0.007,0.003,0.020,1.10,36,15.954917,1.38527,193.310983,58.1755,2.656808
ABRIL,12,5,0.009,0.003,0.016,1.08,32,15.595617,1.02529,209.887333,57.73705,2.747023
ABRIL,12,6,0.007,0.003,0.016,1.14,41,15.2286,1.565423,242.906667,60.7754,2.696197
ABRIL,12,7,0.006,0.003,0.016,1.30,50,14.927867,1.614137,279.383167,65.472033,16.827588
ABRIL,12,8,0.006,0.003,0.018,1.28,37,18.578567,1.867768,259.637167,60.9645,190.041233
ABRIL,12,9,0.017,0.003,0.011,1.17,44,22.301317,2.069272,256.9185,48.849117,433.544833
ABRIL,12,10,0.029,0.002,0.007,1.11,45,24.32895,2.956972,282.014667,40.0246,679.023
ABRIL,12,11,0.035,0.002,0.005,1.07,25,25.16365,3.836975,269.803,34.866217,883.563167
ABRIL,12,12,0.041,0.002,0.005,1.06,14,26.635483,3.328845,266.181167,29.7031,961.949167
ABRIL,12,13,0.043,0.002,0.004,1.01,19,27.276817,3.879398,251.406167,25.986467,1003.126
ABRIL,12,14,0.044,0.002,0.004,1.00,24,28.232733,4.622837,260.209333,21.094,945.291833
ABRIL,12,15,0.044,0.002,0.004,0.97,26,28.952667,4.768003,261.823167,15.503183,908.124833
ABRIL,12,16,0.046,0.002,0.004,0.95,31,29.348633,5.046667,255.8225,14.18235,833.8295
ABRIL,12,17,0.046,0.002,0.004,0.96,26,29.2248,4.66378,260.869833,14.731383,585.618167
ABRIL,12,18,0.046,0.002,0.006,1.01,33,28.475833,4.353803,267.502,16.901667,331.353667
ABRIL,12,19,0.040,0.002,0.008,1.03,33,26.80645,3.79847,261.624667,19.430517,85.727367
ABRIL,12,20,0.029,0.002,0.014,1.21,43,24.80535,2.675668,241.2965,22.477333,3.157792
ABRIL,12,21,0.022,0.002,0.016,1.27,51,23.405333,3.257973,271.6425,26.176433,2.156643
ABRIL,12,22,0.012,0.002,0.018,1.33,54,21.6452,1.981338,261.896167,31.23625,2.248453
ABRIL,12,23,0.013,0.002,0.014,1.17,57,21.266217,2.200805,240.943667,34.657317,2.31684
ABRIL,13,0,0.019,0.002,0.009,1.04,59,21.040633,2.010537,227.775833,36.507933,2.284662
ABRIL,13,1,0.019,0.002,0.006,1.01,46,19.5931,2.262538,247.736667,41.624283,2.466795
ABRIL,13,2,0.016,0.002,0.007,1.00,28,18.21385,2.308898,253.135667,46.856783,2.518387
ABRIL,13,3,0.016,0.002,0.006,0.98,27,17.34385,2.353087,262.205333,51.5097,2.629627
ABRIL,13,4,0.014,0.002,0.007,0.99,21,16.60915,1.909045,263.987667,53.9438,2.606825
ABRIL,13,5,0.011,0.002,0.011,1.02,23,16.154267,1.768593,273.491833,55.1788,2.62103
ABRIL,13,6,0.009,0.002,0.014,1.09,24,15.818617,1.71356,262.262,57.86575,2.834067
ABRIL,13,7,0.006,0.003,0.020,1.36,55,15.194167,1.126883,135.998467,59.642383,20.766397
ABRIL,13,8,0.009,0.003,0.018,1.37,48,18.9135,1.574873,205.229558,55.400817,180.625
ABRIL,13,9,0.016,0.003,0.012,1.16,31,20.85715,2.299692,263.378,50.377367,379.8345
ABRIL,13,10,0.026,0.002,0.009,1.12,28,24.41755,2.198235,254.795183,39.997917,607.333667
ABRIL,13,11,0.035,0.002,0.007,1.06,27,26.281067,2.06377,248.56705,32.648033,820.230167
ABRIL,13,12,0.031,0.002,0.004,1.00,25,27.248467,3.36269,280.572833,26.665267,982.845833
ABRIL,13,13,0.034,0.002,0.004,0.99,12,28.0089,2.957018,253.024167,23.9444,1047.837
ABRIL,13,14,0.039,0.002,0.004,0.97,10,28.785167,3.313888,244.05545,22.40735,977.5235
ABRIL,13,15,0.042,0.002,0.004,0.98,21,29.230517,3.94059,238.418833,21.1543,972.464167
ABRIL,13,16,0.043,0.002,0.005,1.00,12,30.060833,3.190923,250.42835,19.312417,749.270333
ABRIL,13,17,0.043,0.002,0.005,1.01,19,29.6561,3.607825,252.4545,18.8915,524.161667
ABRIL,13,18,0.043,0.002,0.006,1.04,18,29.24415,2.953585,273.7709,18.241367,331.359167
ABRIL,13,19,0.040,0.002,0.008,1.11,24,27.508583,2.284117,267.609333,19.421667,82.5156
ABRIL,13,20,0.020,0.002,0.024,1.60,31,25.2336,1.557232,252.778333,21.508083,3.264167
ABRIL,13,21,0.011,0.003,0.030,1.60,71,23.8579,2.02533,202.922333,23.230667,2.132022
ABRIL,13,22,0.018,0.003,0.022,1.24,74,22.4925,1.810827,206.011333,24.3883,2.222248
ABRIL,13,23,0.019,0.002,0.021,1.18,82,21.01635,1.260923,163.17955,27.3432,2.23461
ABRIL,14,0,0.016,0.002,0.021,1.22,67,20.1947,1.605285,256.7406,28.8768,2.306663
ABRIL,14,1,0.007,0.002,0.027,1.12,37,19.477367,1.918213,309.536833,30.8197,2.515197
ABRIL,14,2,0.011,0.002,0.019,1.08,41,18.08575,1.544488,169.372017,34.77315,2.463383
ABRIL,14,3,0.004,0.004,0.026,1.14,47,16.499883,2.01564,112.231267,42.929617,2.638495
ABRIL,14,4,0.004,0.003,0.025,1.12,45,16.245217,1.569738,98.238967,44.396967,2.6696
ABRIL,14,5,0.006,0.003,0.023,1.18,40,16.1877,1.107352,154.821517,43.949417,2.74205
ABRIL,14,6,0.003,0.003,0.024,1.26,51,15.821533,1.430488,265.847,46.45265,2.675103
ABRIL,14,7,0.003,0.003,0.026,1.45,44,15.8159,1.62897,285.946317,48.198717,15.535392
ABRIL,14,8,0.004,0.004,0.025,1.54,62,18.054117,0.999415,201.809233,45.080983,164.72105
ABRIL,14,9,0.021,0.004,0.020,1.37,89,22.734833,1.360622,223.354383,36.374183,401.885667
ABRIL,14,10,0.037,0.006,0.018,1.33,60,26.002483,1.681902,214.000317,28.8945,633.694333
ABRIL,14,11,0.048,0.004,0.011,1.22,46,27.462517,2.149722,214.576167,25.3812,842.4885
ABRIL,14,12,0.058,0.005,0.006,1.10,29,28.683017,2.163893,201.0621,24.47555,1021.1155
ABRIL,14,13,0.061,0.007,0.005,1.08,25,29.6777,2.44963,242.81175,22.641567,1071.141667
ABRIL,14,14,0.062,0.004,0.006,1.09,24,30.257883,2.625433,182.16805,21.93675,933.0215
ABRIL,14,15,0.060,0.003,0.004,1.02,30,30.893533,2.706008,137.137367,19.284783,910.141333
ABRIL,14,16,0.062,0.003,0.004,1.02,25,31.224483,2.698138,129.195267,19.054967,707.240167
ABRIL,14,17,0.066,0.025,0.009,1.43,44,30.760983,2.832835,174.532867,19.567,455.060667
ABRIL,14,18,0.060,0.010,0.010,1.23,42,29.34685,2.662905,249.140917,21.13375,216.189667
ABRIL,14,19,0.054,0.004,0.009,1.17,40,27.917933,2.240878,268.8185,22.666,79.014622
ABRIL,14,20,0.037,0.003,0.021,1.43,46,26.132333,1.433313,240.2155,25.206767,2.475792
ABRIL,14,21,0.009,0.003,0.045,2.39,77,24.766067,0.981118,262.144,27.147933,2.079273
ABRIL,14,22,0.010,0.004,0.044,2.47,94,23.767917,1.533917,215.809518,29.996233,2.10168
ABRIL,14,23,0.028,0.003,0.012,1.25,91,22.954317,2.329088,237.5785,32.445117,2.134803
ABRIL,15,0,0.027,0.003,0.013,1.15,56,21.7027,2.009872,153.609233,35.367367,2.333057
ABRIL,15,1,0.027,0.006,0.013,1.21,56,21.116683,2.093468,132.0152,39.981733,2.462535
ABRIL,15,2,0.028,0.004,0.009,1.09,56,20.213,2.283065,127.910783,47.164117,2.463912
ABRIL,15,3,0.026,0.003,0.009,1.08,52,18.943867,1.484725,114.240667,51.905517,2.392103
ABRIL,15,4,0.024,0.003,0.010,1.09,50,18.055,1.136895,133.648517,55.6677,2.529538
ABRIL,15,5,0.024,0.003,0.009,1.10,65,17.026233,1.201642,152.112833,58.69755,2.72879
ABRIL,15,6,0.024,0.003,0.009,1.13,64,16.508083,1.075965,152.407167,62.243583,2.637212
ABRIL,15,7,0.012,0.003,0.019,1.35,63,16.36925,0.964622,166.459467,62.948317,22.863155
ABRIL,15,8,0.020,0.003,0.021,1.45,93,19.952133,1.491443,91.8494,56.168317,187.569683
ABRIL,15,9,0.030,0.003,0.012,1.23,62,22.021633,1.819102,108.832283,51.55905,381.921
ABRIL,15,10,0.042,0.003,0.009,1.17,53,25.9861,1.739647,181.283717,38.28565,672.835167
ABRIL,15,11,0.045,0.003,0.006,1.08,40,27.929733,2.855183,268.213833,24.806433,895.328333
ABRIL,15,12,0.045,0.003,0.005,1.05,18,28.509793,2.957269,272.322414,23.695069,1011.324483
ABRIL,15,13,0.047,0.002,0.004,1.01,7,29.611617,3.338307,270.728333,20.700183,1104.223333
ABRIL,15,14,0.048,0.002,0.004,1.01,NA,30.5702,3.356615,271.859,17.204333,1087.833167
ABRIL,15,15,0.049,0.002,0.004,0.97,9,30.974767,3.816432,259.812167,15.858967,933.408833
ABRIL,15,16,0.051,0.002,0.003,0.96,15,31.473117,3.652995,230.565167,14.598017,816.2855
ABRIL,15,17,0.052,0.002,0.004,0.97,25,31.4949,2.959067,251.68475,14.500617,551.560667
ABRIL,15,18,0.052,0.002,0.003,0.96,15,31.268983,2.361997,240.359083,14.234383,340.207667
ABRIL,15,19,0.045,0.002,0.007,1.07,26,29.002333,2.49511,261.047,15.4526,69.218153
ABRIL,15,20,0.033,0.002,0.013,1.21,35,26.71905,2.32419,226.366,18.11585,2.8167
ABRIL,15,21,0.025,0.002,0.018,1.35,47,25.408733,2.609935,252.988167,19.189933,1.979878
ABRIL,15,22,0.022,0.002,0.018,1.29,44,23.7265,2.888728,271.3,21.1907,2.157265
ABRIL,15,23,0.007,0.002,0.028,1.54,49,22.006267,1.975327,301.722833,24.446917,2.275558
ABRIL,16,0,0.015,0.002,0.020,1.30,47,20.97865,1.940493,266.396667,26.544033,2.29405
ABRIL,16,1,0.022,0.002,0.012,1.18,35,20.462167,1.57978,252.545,26.84005,2.31008
ABRIL,16,2,0.019,0.002,0.013,1.24,46,18.93815,1.540242,128.4454,30.0182,2.471513
ABRIL,16,3,0.016,0.003,0.015,1.22,73,17.201817,1.081997,121.804783,33.557583,2.545397
ABRIL,16,4,0.014,0.002,0.014,1.11,56,16.806183,1.214415,272.859167,34.161283,2.635637
ABRIL,16,5,0.012,0.002,0.016,1.19,40,16.700167,1.880602,281.214333,36.85265,2.647098
ABRIL,16,6,0.005,0.002,0.022,1.28,44,15.520983,1.749312,312.611167,39.27185,2.677812
ABRIL,16,7,0.012,0.002,0.018,1.29,42,15.914033,2.193547,281.4475,41.475,21.640608
ABRIL,16,8,0.010,0.003,0.022,1.49,82,20.866317,1.508718,286.3795,35.472383,215.843983
ABRIL,16,9,0.023,0.015,0.020,1.41,60,25.543183,1.126293,236.591883,26.51365,463.693833
ABRIL,16,10,0.042,0.005,0.012,1.22,44,26.897983,2.01919,260.796,22.556183,700.104667
ABRIL,16,11,0.050,0.004,0.006,1.07,38,28.0031,3.021303,267.176117,21.2795,899.950667
ABRIL,16,12,0.050,0.004,0.006,1.06,29,29.860883,3.157843,271.891833,17.378067,1037.502333
ABRIL,16,13,0.052,0.004,0.006,1.05,22,30.797567,3.408967,279.2095,14.322483,1102.44
ABRIL,16,14,0.058,0.003,0.006,1.05,23,31.732367,3.056578,253.9007,13.334833,1083.531667
ABRIL,16,15,0.059,0.003,0.006,1.05,25,32.83865,3.129555,260.23145,12.2097,989.387333
ABRIL,16,16,0.061,0.004,0.004,0.99,26,32.972967,3.037998,230.939367,12.3822,817.063167
ABRIL,16,17,0.067,0.004,0.004,1.00,27,32.872983,2.595465,224.92235,12.611,584.817667
ABRIL,16,18,0.063,0.004,0.005,1.00,31,32.591767,2.336527,228.671667,12.4994,333.7405
ABRIL,16,19,0.056,0.004,0.007,1.09,38,30.832217,2.104605,240.7685,13.0321,96.125583
ABRIL,16,20,0.028,0.004,0.027,1.64,65,27.6775,1.40449,225.855833,14.862817,2.956275
ABRIL,16,21,0.024,0.003,0.028,1.75,94,25.96215,1.802207,255.557833,18.336083,1.96216
ABRIL,16,22,0.040,0.003,0.016,1.34,62,24.643533,2.55115,262.4075,20.99365,2.07503
ABRIL,16,23,0.041,0.003,0.016,1.29,56,23.306333,2.451173,276.762167,21.630867,2.189012
ABRIL,17,0,0.034,0.005,0.018,1.29,49,21.643567,2.142945,241.0655,25.2029,2.280987
ABRIL,17,1,0.031,0.014,0.016,1.40,60,20.25955,1.713923,163.188383,27.956167,2.32601
ABRIL,17,2,0.033,0.008,0.013,1.21,64,19.905883,1.624053,237.35,27.05735,2.316762
ABRIL,17,3,0.046,0.006,0.016,1.23,62,18.802183,1.23117,181.443183,28.2851,2.517038
ABRIL,17,4,0.031,0.010,0.020,1.26,58,17.672617,1.677133,284.892685,31.100333,2.567155
ABRIL,17,5,0.023,0.005,0.011,1.13,47,16.726317,1.602173,266.2575,33.787117,2.59748
ABRIL,17,6,0.015,0.005,0.018,1.39,53,16.61795,1.435027,259.530333,34.9466,2.620225
ABRIL,17,7,0.005,0.004,0.025,1.66,59,15.924917,1.119518,285.282667,37.46715,19.451943
ABRIL,17,8,0.015,0.004,0.021,1.61,59,19.760067,1.446782,263.824093,35.9863,206.546917
ABRIL,17,9,0.027,0.004,0.016,1.33,48,23.048283,2.072467,271.026667,27.91765,373.433
ABRIL,17,10,0.041,0.004,0.009,1.15,51,26.329617,2.509628,247.299833,22.4914,709.796333
ABRIL,17,11,0.049,0.004,0.005,1.06,36,29.1001,2.515172,263.803167,16.4417,963.154667
ABRIL,17,12,0.049,0.004,0.005,1.11,30,30.348417,2.315015,262.196283,14.832983,858.255
ABRIL,17,13,0.055,0.004,0.006,1.12,28,31.697183,2.179502,232.242633,13.829783,972.3185
ABRIL,17,14,0.058,0.004,0.006,1.05,28,32.8239,2.647823,250.371,12.677183,1058.073167
ABRIL,17,15,0.056,0.003,0.005,1.00,23,33.58955,2.90447,247.002667,10.62237,941.534667
ABRIL,17,16,0.054,0.003,0.004,0.97,20,34.097233,3.02533,255.414667,9.883407,818.0755
ABRIL,17,17,0.055,0.003,0.004,0.95,25,34.340883,2.446738,219.793267,9.622233,592.408833
ABRIL,17,18,0.052,0.004,0.004,0.98,22,33.234983,2.74294,234.639,9.788947,247.811167
ABRIL,17,19,0.045,0.003,0.009,1.10,23,31.566033,2.40744,246.977167,10.5429,91.215383
ABRIL,17,20,0.025,0.003,0.022,1.48,56,28.454267,1.812898,246.6585,12.689533,3.054402
ABRIL,17,21,0.028,0.003,0.020,1.44,62,26.612033,2.032475,234.5485,15.6971,1.90923
ABRIL,17,22,0.033,0.004,0.018,1.36,53,25.617533,2.35476,246.035767,15.541117,2.010347
ABRIL,17,23,0.020,0.004,0.028,1.54,55,23.42565,1.632263,244.119,18.72905,2.154723
ABRIL,18,0,0.027,0.012,0.017,1.28,65,22.04915,2.042933,137.73185,22.913633,2.205045
ABRIL,18,1,0.027,0.009,0.019,1.19,61,21.354317,1.07067,138.08555,23.530433,2.31444
ABRIL,18,2,0.022,0.007,0.017,1.17,47,20.691317,1.616143,159.437083,26.344433,2.384513
ABRIL,18,3,0.018,0.007,0.016,1.16,57,20.066567,1.1803,205.0805,28.942133,2.370488
ABRIL,18,4,0.016,0.005,0.020,1.17,61,19.0649,1.619607,128.623567,31.188933,2.485525
ABRIL,18,5,0.021,0.005,0.019,1.12,54,18.788867,1.229483,158.439667,30.351683,2.522693
ABRIL,18,6,0.011,0.005,0.029,1.32,54,17.305667,1.323787,105.323783,37.41045,2.540085
ABRIL,18,7,0.005,0.005,0.028,1.35,69,16.45615,2.108837,101.955983,51.372283,21.62507
ABRIL,18,8,0.017,0.004,0.019,1.36,116,19.271367,2.77727,77.196317,55.218833,196.46925
ABRIL,18,9,0.029,0.004,0.010,1.22,88,23.006833,4.318793,86.71585,47.032083,438.862167
ABRIL,18,10,0.039,0.004,0.008,1.16,68,24.725417,4.83787,79.403933,40.010017,674.189667
ABRIL,18,11,0.049,0.004,0.007,1.13,61,26.62565,4.762388,82.04855,32.679433,874.8565
ABRIL,18,12,0.059,0.004,0.006,1.09,55,28.74815,3.702217,102.243583,26.99925,1014.32
ABRIL,18,13,0.066,0.004,0.005,1.10,58,30.87685,2.898073,124.508517,20.5173,1074.721667
ABRIL,18,14,0.075,0.004,0.006,1.07,40,31.817583,3.157817,118.775683,19.02975,1055.651667
ABRIL,18,15,0.081,0.005,0.006,1.09,39,32.93085,2.869013,136.924867,17.008567,957.577
ABRIL,18,16,0.076,0.005,0.005,1.05,43,33.680267,2.387033,186.7845,14.8313,716.869667
ABRIL,18,17,0.072,0.005,0.004,1.08,38,31.585533,2.04256,164.810433,16.232717,193.267333
ABRIL,18,18,0.062,0.005,0.008,1.17,223,27.982367,5.626762,217.933833,24.469633,40.792017
ABRIL,18,19,0.048,0.005,0.009,1.19,192,26.157967,5.758193,256.78265,25.4552,13.86221
ABRIL,18,20,0.041,0.029,0.011,1.52,44,26.686133,4.557023,85.5756,22.6343,2.488312
ABRIL,18,21,0.044,0.013,0.009,1.43,48,26.192567,4.51511,123.456683,25.182417,1.960907
ABRIL,18,22,0.040,0.013,0.006,1.04,111,22.955133,6.163185,111.712633,39.301933,2.181538
ABRIL,18,23,0.035,0.005,0.006,1.04,109,19.934533,7.088272,72.8363,54.12255,2.367933
ABRIL,19,0,0.028,0.005,0.011,1.04,63,18.898383,7.240862,68.354867,61.336867,2.541833
ABRIL,19,1,0.031,0.011,0.008,1.03,50,17.66985,6.115227,83.443333,64.55745,2.557318
ABRIL,19,2,0.032,0.009,0.005,1.02,26,17.147883,4.991558,86.315833,63.981933,2.574175
ABRIL,19,3,0.029,0.007,0.006,1.02,16,16.6351,4.408702,95.483917,65.645833,2.651988
ABRIL,19,4,0.023,0.009,0.008,1.01,19,16.1657,3.728447,93.885467,66.090917,2.654213
ABRIL,19,5,0.023,0.007,0.008,1.02,14,16.141867,3.08634,98.642033,62.517867,2.61127
ABRIL,19,6,0.016,0.006,0.015,1.13,22,15.827733,2.182102,81.836967,64.158117,2.703648
ABRIL,19,7,0.014,0.007,0.019,1.26,34,16.324,2.531455,75.840483,64.7927,11.045277
ABRIL,19,8,0.007,0.006,0.022,1.28,50,17.04885,2.278992,110.040567,62.96485,99.005533
ABRIL,19,9,0.023,0.006,0.011,1.12,45,20.69225,3.47167,118.120917,54.279,397.350167
ABRIL,19,10,0.033,0.005,0.009,1.14,52,23.996567,4.012798,109.82555,43.0597,677.145333
ABRIL,19,11,0.047,0.005,0.008,1.10,51,26.460233,2.861223,113.643083,35.82675,872.029833
ABRIL,19,12,0.053,0.005,0.005,1.06,36,28.60845,2.684612,135.85265,28.7204,1008.6345
ABRIL,19,13,0.056,0.005,0.005,1.03,28,30.124117,2.567162,142.692183,24.518583,1070.023333
ABRIL,19,14,0.062,0.006,0.005,1.04,32,30.872183,2.594573,118.122733,23.1171,1053.685
ABRIL,19,15,0.067,0.006,0.005,1.08,29,32.013383,2.42123,175.5627,20.57335,966.593167
ABRIL,19,16,0.077,0.015,0.007,1.15,32,33.534833,2.25565,229.35685,17.942167,856.030667
ABRIL,19,17,0.065,0.008,0.006,1.08,NA,33.898867,2.725387,209.108667,14.679733,716.226167
ABRIL,19,18,0.064,0.021,0.009,1.30,NA,32.272333,3.909047,120.045433,17.150433,315.437417
ABRIL,19,19,0.047,0.015,0.010,1.14,31,28.5465,3.792937,122.792517,19.6438,26.830832
ABRIL,19,20,0.055,0.006,0.007,1.18,63,24.9784,4.229905,236.672833,29.813433,3.00373
ABRIL,19,21,0.049,0.005,0.006,1.15,43,23.2031,3.372753,249.980333,32.477933,2.110115
ABRIL,19,22,0.045,0.004,0.007,1.15,35,22.023783,2.548727,154.689333,36.09425,2.265975
ABRIL,19,23,0.041,0.004,0.007,1.11,47,21.464783,2.99395,136.340667,42.026683,2.279353
ABRIL,20,0,0.046,0.004,0.009,1.12,42,20.759433,2.375883,122.437933,44.421383,2.332832
ABRIL,20,1,0.038,0.004,0.006,1.08,29,21.050533,1.630195,172.203,42.7172,2.301395
ABRIL,20,2,0.049,0.004,0.012,1.14,31,20.1206,2.059625,126.849333,44.814017,2.325138
ABRIL,20,3,0.035,0.004,0.005,1.04,32,19.681233,2.754655,182.802,43.242517,2.399242
ABRIL,20,4,0.029,0.004,0.009,1.05,28,19.0401,1.657705,232.2005,43.280833,2.502063
ABRIL,20,5,0.023,0.004,0.010,1.11,35,18.049633,1.938317,285.582,44.9014,2.567892
ABRIL,20,6,0.019,0.004,0.014,1.17,43,17.099183,1.710053,231.4325,47.756633,2.591767
ABRIL,20,7,0.008,0.005,0.024,1.27,62,16.378383,1.405845,163.402167,47.566917,21.286813
ABRIL,20,8,0.017,0.005,0.021,1.38,68,20.748917,1.711878,268.604667,41.32415,202.433783
ABRIL,20,9,0.035,0.005,0.010,1.25,50,24.257667,2.096038,271.318333,30.8751,455.104333
ABRIL,20,10,0.045,0.005,0.006,1.11,46,25.911517,2.519022,251.232333,26.458383,692.666
ABRIL,20,11,0.053,0.004,0.005,1.09,31,26.4984,4.225298,261.778,23.463333,894.592
ABRIL,20,12,0.058,0.004,0.006,1.10,27,27.552833,4.746377,279.812,20.677017,1040.337833
ABRIL,20,13,0.059,0.004,0.005,1.08,29,29.00215,4.378888,273.173333,18.782617,1100.243333
ABRIL,20,14,0.063,0.004,0.006,1.07,23,30.102633,4.002737,275.151167,16.109033,1086.291667
ABRIL,20,15,0.067,0.004,0.005,1.04,26,30.9861,3.549423,252.7195,15.045267,986.426167
ABRIL,20,16,0.067,0.003,0.004,1.03,26,31.506167,3.4828,247.3225,14.0052,817.151333
ABRIL,20,17,0.063,0.003,0.005,1.03,29,31.677867,3.640752,256.555,12.98645,591.366833
ABRIL,20,18,0.060,0.004,0.006,1.05,41,31.254417,3.428977,249.943,12.78385,340.9725
ABRIL,20,19,0.050,0.003,0.007,1.10,49,29.567717,4.157513,249.755667,13.47365,96.63785
ABRIL,20,20,0.044,0.003,0.009,1.16,62,26.994633,3.693353,241.3535,14.99945,3.31062
ABRIL,20,21,0.035,0.003,0.014,1.26,45,25.1333,2.761648,244.484333,16.1221,2.043263
ABRIL,20,22,0.041,0.003,0.012,1.24,55,23.802067,3.065295,262.1415,20.617867,2.18552
ABRIL,20,23,0.040,0.004,0.008,1.13,101,22.668933,2.711677,241.432167,24.670433,2.201932
ABRIL,21,0,0.036,0.004,0.009,1.12,63,21.178117,1.423105,199.6635,26.923217,2.293947
ABRIL,21,1,0.029,0.004,0.013,1.15,62,19.634333,1.491368,195.6585,29.7707,2.455217
ABRIL,21,2,0.036,0.004,0.007,1.12,41,19.099967,1.537233,172.463567,32.0034,2.426605
ABRIL,21,3,0.035,0.004,0.016,1.16,52,17.8354,0.958355,112.141635,35.979083,2.605118
ABRIL,21,4,0.023,0.004,0.015,1.18,48,17.09105,1.25456,243.6412,37.631033,2.668423
ABRIL,21,5,0.027,0.004,0.019,1.19,49,16.879067,1.28436,194.8899,39.368333,2.583035
ABRIL,21,6,0.021,0.004,0.014,1.25,52,16.015633,1.546572,262.806,42.923717,2.62872
ABRIL,21,7,0.017,0.004,0.018,1.33,53,15.677433,1.802833,272.741167,45.871983,25.791778
ABRIL,21,8,0.019,0.004,0.019,1.42,58,19.618083,2.106305,269.291667,42.1648,209.73835
ABRIL,21,9,0.025,0.004,0.020,1.35,59,22.478883,2.758905,269.879167,34.924383,454.5025
ABRIL,21,10,0.038,0.004,0.013,1.25,62,24.44715,3.31141,274.2295,31.7728,692.436833
ABRIL,21,11,0.051,0.004,0.007,1.11,58,26.453483,3.500885,267.481,27.2236,890.335833
ABRIL,21,12,0.057,0.004,0.006,1.14,40,28.096483,3.361993,271.956,23.767317,1032.148667
ABRIL,21,13,0.060,0.004,0.004,1.08,31,29.2834,3.079573,252.352,20.044517,1094.936667
ABRIL,21,14,0.068,0.004,0.005,1.10,31,30.8328,2.800277,237.238883,17.66425,1079.503333
ABRIL,21,15,0.070,0.003,0.005,1.06,34,31.91435,2.910015,240.054817,14.544783,985.771333
ABRIL,21,16,0.066,0.003,0.004,1.03,29,32.575217,2.721123,223.763917,12.58215,821.057167
ABRIL,21,17,0.063,0.003,0.005,1.07,23,32.470417,3.13816,262.063,11.76255,579.641
ABRIL,21,18,0.064,0.003,0.004,1.03,28,31.833567,2.738067,237.690167,12.137417,333.374
ABRIL,21,19,0.052,0.009,0.009,1.17,38,30.390767,2.92187,222.133883,12.9759,112.033767
ABRIL,21,20,0.044,0.015,0.012,1.14,80,26.8322,4.01407,60.0628,20.093833,3.317172
ABRIL,21,21,0.038,0.013,0.008,1.11,56,23.926533,4.901425,62.8621,36.695867,2.040007
ABRIL,21,22,0.036,0.007,0.009,1.14,42,21.989733,4.001315,108.008517,40.617133,2.223283
ABRIL,21,23,0.038,0.008,0.007,1.08,71,21.089133,6.500128,61.173317,51.783283,2.329197
ABRIL,22,0,0.040,0.010,0.005,1.04,100,19.231633,6.950417,67.532733,53.832517,2.44041
ABRIL,22,1,0.042,0.006,0.004,1.00,48,17.38095,5.17416,70.681683,52.671433,2.689992
ABRIL,22,2,0.042,0.005,0.005,1.01,14,17.0238,3.507803,76.998233,53.107017,2.575673
ABRIL,22,3,0.036,0.005,0.008,1.03,18,16.2868,4.154845,95.550033,58.3593,2.699325
ABRIL,22,4,0.036,0.004,0.007,1.02,31,15.898567,4.36782,78.2275,60.58835,2.784112
ABRIL,22,5,0.036,0.004,0.007,1.04,27,15.62045,4.03056,90.015633,64.000317,2.69747
ABRIL,22,6,0.030,0.004,0.010,1.10,23,15.413967,3.486888,93.615317,64.25215,2.597233
ABRIL,22,7,0.020,0.004,0.018,1.23,33,15.033683,2.874167,96.989867,65.9217,27.192197
ABRIL,22,8,0.027,0.004,0.014,1.21,31,17.622167,2.975203,88.5008,57.571517,207.84645
ABRIL,22,9,0.038,0.004,0.010,1.19,28,20.4911,3.460918,87.410083,47.53695,443.1035
ABRIL,22,10,0.045,0.004,0.007,1.12,27,23.279733,2.686227,130.9412,39.92985,680.253333
ABRIL,22,11,0.054,0.004,0.006,1.11,34,25.688883,2.595597,170.35865,33.797667,874.716333
ABRIL,22,12,0.063,0.004,0.005,1.08,33,27.317583,2.070562,152.95035,28.9923,1013.310833
ABRIL,22,13,0.072,0.015,0.006,1.25,32,28.503367,2.360177,190.548683,25.544867,1058.825
ABRIL,22,14,0.085,0.031,0.007,1.31,44,29.375067,2.502143,203.24385,23.586883,1047.341667
ABRIL,22,15,0.084,0.024,0.007,1.30,46,30.8029,2.588722,236.563833,20.977617,969.254167
ABRIL,22,16,0.072,0.018,0.008,1.27,39,29.613883,3.30885,271.009333,21.060783,374.346167
ABRIL,22,17,0.067,0.009,0.007,1.18,32,29.511483,3.447995,268.666667,21.120483,564.007333
ABRIL,22,18,0.064,0.008,0.011,1.32,42,28.4914,2.929308,293.564667,21.23915,134.219967
