DATOS HORARIOS 2016_ NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
MZO,8,3,28.83,3.07,NA,1.64,28.51,3.51,247.93,15.42,59.38,627.45,2.42
MZO,8,4,24.24,3.26,NA,3.92,25.68,2.47,238.86,14.56,61.52,627.55,2.46
MZO,8,5,18.05,3.96,NA,6,29.56,1.83,191.15,13.5,62.84,627.65,2.5
MZO,8,6,23.61,4.04,NA,4.64,20.02,1.91,207.94,13.73,60,627.6,2.49
MZO,8,7,6.43,4.64,NA,14.12,30.88,1.47,218.7,13.53,60.36,627.6,2.83
MZO,8,8,0.99,4.64,NA,14.82,62.57,2.13,222.98,14.13,59.78,627.53,31.7
MZO,8,9,7.45,4.75,NA,9.12,51.3,2.26,208.64,18.08,52.03,627.14,331.23
MZO,8,10,21.40,4.24,NA,2.84,30.35,2.62,193.02,21.11,42.96,626.82,625.61
MZO,8,11,29.16,3.67,NA,1.54,30.16,3.34,184.98,22.25,35.19,626.72,710.49
MZO,8,12,36.68,0.85,NA,0.79,32.46,4.64,207.53,23.53,27.61,626.59,820.08
MZO,8,13,33.18,0.65,NA,1.1,14.41,5.15,229.19,24.87,27.18,626.51,1001.86
MZO,8,14,26.51,1.14,NA,0.62,105.45,5.27,232.9,24.31,29.65,626.59,452.1
MZO,8,15,20.58,2.08,NA,NA,73.03,5.59,248.21,23.38,35.67,626.61,368.03
MZO,8,16,20.71,1.71,NA,NA,79.16,5.89,222.79,23.06,36.04,626.62,199.81
MZO,8,17,19.10,0.79,NA,2.19,104.54,5.2,218.58,21.75,41.06,626.79,166.86
MZO,8,18,18.31,0.63,NA,2.61,101.2,5.85,232.47,20.87,42.93,626.92,90.79
MZO,8,19,14.78,0.2,0.162,4.04,83.45,4.63,228.92,19.85,48.05,626.9,14.89
MZO,8,20,9.65,0.24,0.172,5.06,57.2,4.27,227.36,17.95,60.18,627.06,2.37
MZO,8,21,5.15,0.92,0.212,6.06,49.85,3.83,226.54,15.77,78.08,627.23,2.48
MZO,8,22,5.62,1.25,0.162,4.85,11.27,3.35,222.75,15.92,74.7,627.15,2.32
MZO,8,23,5.09,1.38,0.152,4.71,11.23,2.49,206.59,15.89,73.2,627.21,3.53
MZO,9,0,1.74,1.77,0.122,6.84,10.64,2.17,197.61,15.58,74.23,627.2,2.79
MZO,9,1,3.58,1.82,0.102,4.92,12,4.23,264,14.73,77.32,627.29,2.45
MZO,9,2,21.60,1.69,0.062,0.08,19.4,4.44,231.4,12.58,85.87,627.47,2.56
MZO,9,3,20.90,1.65,0.052,0.08,7.72,3.24,235.68,12.32,88.4,627.49,2.61
MZO,9,4,18.23,1.68,0.062,0.08,NA,3.54,248.74,12.79,86.72,627.46,2.68
MZO,9,5,12.84,1.87,0.082,1.1,9.75,3.24,243.99,12.36,86.72,627.43,2.68
MZO,9,6,15.71,1.9,0.102,0.25,13.07,3.22,215.66,12,92.08,627.47,2.7
MZO,9,7,10.05,2.38,0.222,6.85,10.02,2.19,190.12,11.9,93.94,627.35,3.04
MZO,9,8,0.99,3.11,0.352,11.02,NA,1.89,187.55,13.44,93.13,627.31,103.89
MZO,9,9,5.19,2.87,0.212,3.59,NA,4.27,181.41,15.93,77.83,627.01,374.38
MZO,9,10,33.76,2.32,0.132,1.03,NA,5.38,205.19,17.98,53.31,626.76,609.95
MZO,9,11,38.45,1.88,0.102,0.24,30.75,6.56,209.27,19.62,41.53,626.62,813.58
MZO,9,12,41.07,1.55,0.092,0.16,45.84,7.4,196.78,21.15,32.25,626.62,1027.92
MZO,9,13,44.59,3.05,0.072,0.36,74.55,6.87,200.25,21.05,29.89,626.46,626.33
MZO,9,14,46.82,2.45,0.082,0.08,87.62,7.72,206.98,19.37,32.7,626.76,455.68
MZO,9,15,46.65,1.85,0.102,0.08,159.78,9.16,223.92,14.71,54.46,627.25,163.88
MZO,9,16,37.69,2.05,0.222,5.44,73.59,6.59,266.69,9.9,85.34,627.68,75.67
MZO,9,17,29.60,2.73,0.312,7.16,13.62,6.91,310.17,7.6,91.04,627.91,112.43
MZO,9,18,32.71,2.8,0.312,9.35,6.01,6.48,311.22,6.42,92.27,627.92,19.82
MZO,9,19,32.32,5.02,0.522,13.25,6.9,3.47,271.77,6.18,93.84,627.82,17.23
MZO,9,20,19.00,11.6,0.422,17.05,12.89,2.83,139.12,7.03,94,627.38,3.02
MZO,9,21,35.81,4.25,0.322,8.63,15.35,4.4,230.91,7.12,93.31,627.69,3.02
MZO,9,22,59.14,3.72,0.102,0.08,NA,4.14,176.03,7.06,91.17,627.24,3.01
MZO,9,23,60.73,3.68,0.062,0.08,NA,3.74,200.64,8.22,87.03,627.03,2.99
MZO,10,0,55.10,3.66,0.052,0.48,NA,2.31,219.07,7.99,85.23,627.03,2.9
MZO,10,1,43.88,3.66,0.052,1.2,14.31,2.14,186.85,7.6,88.27,627.04,2.98
MZO,10,2,40.33,3.58,0.032,1.81,14.72,2.05,203.05,6.15,88.99,627.22,3.03
MZO,10,3,43.80,3.18,0.022,0.89,5.78,2.78,265.13,5.57,88.17,627.31,3.08
MZO,10,4,31.29,3.1,0.032,2.18,11.61,3.83,316.31,4.78,89.5,627.42,3.06
MZO,10,5,51.20,2.84,0.012,0.08,5.65,4.41,315.39,3.86,90.47,627.55,3.17
MZO,10,6,48.02,2.51,0.012,0.08,5.05,2.44,310.35,3.62,91.05,627.61,3.13
MZO,10,7,30.14,2.9,0.252,8.89,9.85,2.46,307.11,3.96,91.64,627.63,3.43
MZO,10,8,12.77,3.62,0.372,20.8,15.2,2.59,292.24,5.16,92,627.54,23.93
MZO,10,9,10.97,4.16,0.312,20.82,25.05,2.92,273.24,5.49,88.8,627.63,43.53
MZO,10,10,45.95,2.68,0.102,2.14,16.16,5.11,297.63,5.48,86.86,627.81,279.38
MZO,10,11,NA,0.23,0.012,0.08,NA,4.5,304.09,8.8,76.94,628.07,713.06
MZO,10,12,NA,0.2,0.062,0.08,9.12,3.57,234.59,11.09,64.33,627.86,795.48
MZO,10,13,NA,NA,NA,NA,NA,4.01,239.48,14.14,49.98,627.45,1068.93
MZO,10,14,NA,NA,NA,NA,35.84,5.11,263.06,16.38,38.71,627.11,1030.99
MZO,10,15,NA,NA,NA,NA,20.42,1.45,78.72,16.76,34.21,626.9,970.18
MZO,10,16,NA,NA,NA,NA,18.01,3.02,280.92,17.44,28.62,626.68,794.48
MZO,10,17,NA,NA,NA,NA,26.49,5.42,NA,16.59,24.1,626.39,580.39
MZO,10,18,NA,NA,NA,NA,21.93,5.06,NA,14.76,22.22,NA,268.55
MZO,10,19,64.83,NA,0.342,NA,27.16,4.17,NA,14.22,31.07,626.64,75.96
MZO,10,20,55.40,NA,0.202,11.95,41.37,3.24,233.92,13.19,41.61,626.61,2.75
MZO,10,21,37.16,NA,0.342,21.59,38.91,2.27,228.41,11.76,44.77,626.58,2.64
MZO,10,22,23.10,NA,0.402,25.92,46.16,1.83,209.06,10.56,48.59,626.61,2.69
MZO,10,23,12.60,NA,0.472,28.17,63.6,1.58,204.65,9.57,50.45,626.64,2.77
MZO,11,0,17.21,NA,0.432,24.31,46.61,1.81,243.18,9.15,55.83,626.68,3.34
MZO,11,1,22.23,NA,0.212,19.48,44.34,1.37,196.71,7.98,57.98,626.8,2.82
MZO,11,2,14.58,NA,0.242,28,43.77,1.18,111,7.2,61.59,626.86,2.83
MZO,11,3,5.74,NA,0.232,25.88,96.63,1.26,69.26,6.55,63.38,626.96,2.89
MZO,11,4,4.98,NA,0.272,23.09,37.69,1.17,124.57,5.72,68.36,627.08,2.94
MZO,11,5,10.89,NA,0.402,22.46,43.62,1.27,111.39,5.43,71.1,627.14,2.89
MZO,11,6,11.22,NA,0.462,23.8,60.67,1.42,138.78,4.66,74.91,627.24,3.01
MZO,11,7,7.78,NA,0.862,22.99,72.04,1.22,102.48,4.22,75.64,627.34,3.85
MZO,11,8,3.29,NA,1.712,24.49,97.34,1.93,214.08,7.04,72.88,627.16,108.1
MZO,11,9,15.92,NA,0.882,23.81,75.58,2.66,266.81,11.35,60.14,626.8,361.2
MZO,11,10,42.99,NA,0.392,13.18,30.6,2.32,249.9,14.27,46.89,626.58,611.48
MZO,11,11,60.95,NA,0.292,9.35,31.15,2.49,270.87,17,39,626.32,815.78
MZO,11,12,75.31,NA,0.252,8.11,51.15,3.21,284.63,17.86,37.08,626.25,954.53
MZO,11,13,88.02,NA,0.172,3.81,39.26,4.23,287.74,18.91,33.09,626.1,1039.3
MZO,11,14,91.94,NA,0.112,1.81,18.98,4.02,287.98,20.33,28.85,625.92,1023.42
MZO,11,15,93.43,NA,0.042,0.33,16.64,4.04,288.35,21.66,26.34,625.7,957.48
MZO,11,16,92.66,NA,0.052,0.16,9.27,4.56,271.89,22.51,24.51,625.48,804.86
MZO,11,17,93.33,NA,0.062,1.47,29.13,4.55,274.48,22.66,22.47,625.81,580.65
MZO,11,18,93.25,NA,0.012,0.49,21.01,4.51,259.84,22.04,19.89,626.1,333.7
MZO,11,19,81.31,NA,0.092,8.46,68.46,3.77,250.27,20.21,22.29,626.33,76.69
MZO,11,20,36.92,NA,0.592,34.69,49.84,2.35,258.22,17.5,28.25,626.57,2.55
MZO,11,21,3.90,NA,2.032,50.64,71.68,1.74,297.74,15.95,33.41,626.84,3.56
