DATOS HORARIOS 2020_NATIVITAS,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR
JUN,27,14,61.24,4.49,3.45,9.6,32.11,2.72,125.24,29.8,38.7
JUN,27,15,60.15,4.38,3.44,8.95,33.32,3.17,99.81,30.16,33.84
JUN,27,16,61.36,3.91,3.44,8.85,26.48,3.22,104.39,30.81,31.18
JUN,27,17,65.37,3.86,3.44,8.55,30.05,2.62,138.39,31.39,29.17
JUN,27,18,65.25,3.81,3.44,7.95,29.42,2.35,144.44,31.39,28.23
JUN,27,19,64.59,3.7,3.49,8.52,41.54,2.13,160.36,29.3,31.44
JUN,27,20,54.85,3.81,3.58,11.89,46.63,3.61,161.03,26.43,44.07
JUN,27,21,43.7,3.43,3.57,9.79,52.98,3.58,215.12,24.73,48.51
JUN,27,22,36.81,3.4,3.54,8.9,36.49,2.67,221.21,23.69,55.28
JUN,27,23,28.37,3.42,3.54,10.18,33.5,1.98,231.84,22.13,62.59
JUN,28,0,27.48,3.25,3.5,10,37.51,1.8,258.51,22.5,61.21
JUN,28,1,28.84,3.86,3.46,10.53,39.79,1.99,266.67,22.46,58.89
JUN,28,2,29.29,4.66,3.43,10.56,28.77,1.87,241.27,22.07,61.99
JUN,28,3,35.83,4.73,3.4,8.22,25.86,3.3,243.28,21.09,66.77
JUN,28,4,29.29,6.74,3.41,10.91,30.71,2.43,139.33,19.45,74.92
JUN,28,5,29.03,14.32,3.43,10.28,30.68,2.09,111.97,19.25,78.16
JUN,28,6,22.37,9.66,3.41,12.11,26.51,2.77,142.38,19.11,80.54
JUN,28,7,22.95,7.37,3.44,11.08,28.12,2.25,119.32,18.84,82.94
JUN,28,8,15.38,6.78,3.51,15.28,24.75,2.5,86.51,18.7,85.58
JUN,28,9,15.4,6.39,3.51,12.4,34.48,2.62,136.54,19.26,86.42
JUN,28,10,21.24,5.81,3.54,11.45,25.09,2.77,123.63,23,73.69
JUN,28,11,32.78,5.63,3.55,10.91,23.3,2.69,88.64,27.34,52.74
JUN,28,12,39.64,5.54,3.57,10.49,39.16,2.67,92.91,26.38,54.78
JUN,28,13,44.79,5.79,3.59,10.09,51.85,2.49,82.13,26.1,53.56
JUN,28,14,50.62,5.43,3.51,9.15,36.87,2.38,118.98,29.29,41.8
JUN,28,15,58.46,5.46,3.48,8.55,32.42,2.32,139.67,30.37,34.91
JUN,28,16,63.96,6.18,3.55,9.58,21.2,2.61,229.24,31.53,31.12
JUN,28,17,76.4,11.43,3.78,11.33,42.11,2.53,209.79,31.12,31.91
JUN,28,18,80.7,15.88,3.87,12.17,45.94,2.54,97.27,30.43,32.32
JUN,28,19,48.39,8.05,3.55,9.18,62.46,4.4,212.8,25.73,50.56
JUN,28,20,39.98,5.4,3.57,8.6,56.99,4.75,233,21.89,65.64
JUN,28,21,36.85,4.55,3.59,10.14,35.81,3.37,274.48,20.95,68.2
JUN,28,22,30.62,4.51,3.59,10.15,25.88,2.32,247.75,19.74,72.62
JUN,28,23,32.16,4.48,3.53,10.43,19.94,2.63,307.03,18.49,85.53
JUN,29,0,30.13,4.5,3.46,10.15,29.47,3.09,235.86,18.06,90.64
JUN,29,1,29.12,5.24,3.43,8.23,17.3,1.7,236.95,17.92,95.69
JUN,29,2,31.31,5.41,3.41,6.68,20.32,1.79,272.43,17.78,97.2
JUN,29,3,27.9,5.84,3.41,8.2,26.75,2.38,279.73,17.7,98.49
JUN,29,4,25.02,5.79,3.4,9.2,39.27,2.64,300.68,17.6,98.56
JUN,29,5,27.31,5.53,3.41,9.82,28.13,1.98,261.02,17.41,98.85
JUN,29,6,23.82,5.97,3.43,10.93,NA,1.75,234.93,17.53,99.86
JUN,29,7,17.27,6.02,3.53,15.48,NA,1.7,208.7,17.7,NA
JUN,29,8,14.78,6.42,3.66,16.53,19.97,2.19,274.71,18.09,99.83
JUN,29,9,17.57,6.52,3.68,14.39,15.89,2.46,296.33,20.63,NA
JUN,29,10,24.64,6.13,3.53,12.6,21.41,1.78,260.5,22.43,95.15
JUN,29,11,39.11,5.54,2.19,11.67,20.78,1.86,172.99,25.66,75.7
JUN,29,12,53.07,5.87,2.07,12.39,22.87,1.81,195.48,26.75,64.41
JUN,29,13,68.35,5.78,2.14,11.86,24.71,2.18,203.11,27.83,52.55
JUN,29,14,82.53,7.49,2.15,12,30.62,2.12,183.81,28.76,45.3
JUN,29,15,80.5,8.04,2.07,10.51,21.37,1.97,208.47,30.18,39.97
JUN,29,16,78.69,7.59,2.06,10.17,26.2,2.48,236.39,30.19,38.53
JUN,29,17,83.64,7.11,2.1,10.88,28.31,2.18,251.67,31.05,36.2
JUN,29,18,77.04,6.78,2.2,11.25,32.33,2.89,275.98,29.75,39.11
JUN,29,19,67.08,5.82,2.14,11.07,113.06,3.63,258.28,27.74,47.21
JUN,29,20,44.05,5.31,2.34,17.84,47.91,3.03,284.58,26.14,54.59
JUN,29,21,32.75,5.25,2.35,19.52,35.29,3.08,287.97,24.84,58.63
JUN,29,22,32.38,5.12,2.08,11.08,29.99,2.71,225.84,23.8,58.59
JUN,29,23,26.68,5.06,2.03,12.81,22.37,2.56,201.24,22.96,62.15
JUN,30,0,21.89,4.86,2,15,28.48,2.75,81.2,22.32,67.8
JUN,30,1,30.7,4.94,1.98,10.65,21.17,3.12,84.05,19.44,82.3
JUN,30,2,35.43,4.75,1.96,9.74,12.08,2.46,162.19,17.8,92.38
JUN,30,3,33.71,4.58,1.94,10.5,25.27,1.56,170.45,17.41,96.05
JUN,30,4,31.97,4.65,1.94,10.36,14.65,2.16,233.29,17.44,96.46
JUN,30,5,29.61,4.73,1.94,9.21,21.02,2.19,271.39,17.3,96.53
JUN,30,6,22.01,4.63,2.02,11.94,18.87,2.42,279.61,17.58,97.56
JUN,30,7,16.84,4.97,2.2,16.31,15.09,2.74,297.88,18.12,98.69
JUN,30,8,18.56,5.06,2.11,14.49,15.09,2.04,272.78,19.66,99.11
JUN,30,9,26.71,5.28,2.08,12.77,12.51,2.4,245.89,22.22,95.21
JUN,30,10,36.8,5.03,2.01,11.57,13.48,2.23,220.31,25.37,77.52
JUN,30,11,48.42,4.73,2.12,12.03,19.63,2.53,179.23,25.29,64.81
JUN,30,12,58.27,5.16,2.32,11.43,36.17,2.29,160.41,25.7,65.59
JUN,30,13,67.51,6.04,2.14,10.67,60.19,2.55,163.95,27.94,55.4
JUN,30,14,66.6,5.78,2.04,9.91,35,2.86,162.64,28.85,49.03
JUN,30,15,62,5.57,1.95,8.34,17.71,2.46,145.48,29.68,40.44
JUN,30,16,62.65,4.82,1.96,8.69,10.43,2.7,154.64,30.51,36.97
JUN,30,17,63.02,4.44,1.98,8.63,13.93,2.1,157.66,31.55,33.34
JUN,30,18,62.37,4.26,2.04,9.2,20.29,2.68,134.66,30.84,34.3
JUN,30,19,58.84,3.93,2.04,9.46,30.57,3.11,160.06,29.05,39.23
JUN,30,20,47.06,3.97,2.24,14.04,24.67,2.39,199.12,26.88,44.61
JUN,30,21,31.36,4.12,2.43,21.43,48.69,2.36,263.38,26.36,48.47
JUN,30,22,31.29,4.26,2.18,16.29,36.42,2.84,260.04,25.23,55.09
JUN,30,23,39.57,4.05,2.03,10.22,23.26,4.47,168.91,22.79,63.41
