MES,DIA,HORA,O3,SO2,NO2,CO,PM10,TEMP,WIND_SPEED,WIND_DIR,HUMIDITY,RADSOL
JUL,16.0,11.0,0.031,0.003,0.004,0.69,20.0,23.5543,4.06236,74.467167,52.632133,712.073167
JUL,16.0,12.0,0.037,0.003,0.004,0.64,19.0,24.30705,3.667013,90.391667,48.306317,859.999333
JUL,16.0,13.0,0.043,0.003,0.004,0.65,12.0,26.182717,2.825815,106.852267,42.138617,849.228667
JUL,16.0,14.0,0.05,0.003,0.004,0.65,23.0,27.6976,2.861778,128.265833,38.408867,1035.040667
JUL,16.0,15.0,0.05,0.004,0.005,0.68,11.0,28.174767,2.658842,196.816133,34.52965,704.719333
JUL,16.0,16.0,0.049,0.007,0.006,0.83,15.0,27.4759,2.756873,242.82125,36.454017,398.711167
JUL,16.0,17.0,0.047,0.006,0.004,0.71,9.0,27.032533,2.29327,216.939667,38.011833,273.862333
JUL,16.0,18.0,0.039,0.004,0.004,0.65,23.0,23.735833,4.98638,174.084167,50.614383,117.484617
JUL,16.0,19.0,0.042,0.003,0.005,0.68,31.0,16.754517,5.213507,72.259283,76.658417,9.677935
JUL,16.0,20.0,0.031,0.004,0.01,1.05,13.0,14.961083,3.124685,65.2342,94.403017,6.220542
JUL,16.0,21.0,0.028,0.004,0.008,0.72,12.0,15.306667,2.198667,138.5586,96.374233,2.744487
JUL,16.0,22.0,0.026,0.003,0.006,0.70,9.0,15.08425,3.569,124.31965,97.565867,2.77753
JUL,17.0,9.0,0.019,0.003,0.007,0.73,21.0,19.174617,2.564782,105.299983,89.793333,361.7165
JUL,17.0,10.0,0.026,0.004,0.005,0.70,20.0,21.1975,2.403762,96.64255,79.537117,519.296167
JUL,17.0,11.0,0.031,0.003,0.004,0.71,11.0,22.465333,2.529823,102.07735,67.998333,767.246
JUL,17.0,12.0,0.038,0.003,0.004,0.66,86.0,24.854267,2.465432,121.376933,54.861833,966.0285
JUL,17.0,13.0,0.042,0.003,0.004,0.66,52.0,25.599533,2.18686,143.34475,49.165667,1033.049
JUL,17.0,14.0,0.046,0.003,0.003,0.64,10.0,26.383717,2.41509,146.481283,44.651217,1022.77
JUL,17.0,15.0,0.046,0.003,0.003,0.62,7.0,27.695783,2.306307,185.010633,38.162483,995.108
JUL,17.0,16.0,0.048,0.004,0.003,0.63,11.0,28.06085,2.197703,208.804383,34.812183,551.124833
JUL,17.0,17.0,0.043,0.02,0.006,1.08,15.0,25.693217,4.06499,68.641383,39.91355,227.9715
JUL,17.0,18.0,0.038,0.011,0.006,0.71,25.0,22.633333,4.288138,83.632817,49.713567,172.831667
JUL,17.0,19.0,0.036,0.005,0.007,0.70,17.0,21.345767,3.35715,129.795633,56.220683,57.92395
JUL,17.0,20.0,0.034,0.004,0.005,0.68,29.0,19.287217,4.06424,173.868833,64.1159,4.262462
JUL,17.0,21.0,0.041,0.004,0.004,0.66,18.0,18.152017,3.444167,180.8635,65.548917,2.560903
JUL,17.0,22.0,0.041,0.004,0.004,0.64,21.0,16.063233,3.208018,152.780367,77.422233,2.723295
JUL,17.0,23.0,0.039,0.003,0.004,0.64,21.0,14.721233,1.258642,137.34045,87.746967,2.835738
JUL,18.0,0.0,0.036,0.003,0.005,0.65,7.0,14.778417,1.595442,220.706983,89.557717,2.78621
JUL,18.0,1.0,0.029,0.005,0.006,0.78,13.0,14.727433,1.89348,266.163122,91.934933,2.824928
JUL,18.0,2.0,0.032,0.006,0.005,0.77,8.0,14.779683,1.831715,289.649083,92.636167,2.810392
JUL,18.0,3.0,0.02,0.006,0.009,0.70,18.0,14.596217,1.929097,245.218333,93.141917,2.79888
JUL,18.0,4.0,0.016,0.005,0.008,0.62,20.0,14.374483,1.58787,200.078167,94.370267,2.787345
JUL,18.0,5.0,0.011,0.004,0.011,0.63,27.0,14.234367,1.295288,116.865233,95.559783,2.81487
JUL,18.0,6.0,0.002,0.004,0.014,0.67,26.0,13.929883,2.04815,133.934667,96.12555,2.832882
JUL,18.0,7.0,0.002,0.004,0.014,0.76,50.0,14.157,1.362602,117.32735,96.438817,44.507243
JUL,18.0,8.0,0.007,0.004,0.014,0.83,33.0,16.388542,0.959327,107.984797,92.176407,188.703136
JUL,19.0,10.0,0.022,0.027,0.015,0.86,51.0,22.682,1.418945,163.832017,68.63075,537.744333
JUL,19.0,11.0,0.027,0.013,0.01,0.72,29.0,23.1036,1.53691,202.785167,59.659,488.599
JUL,19.0,12.0,0.046,0.016,0.013,1.01,24.0,23.87645,2.08206,259.057167,55.305933,633.362167
JUL,19.0,13.0,0.063,0.019,0.013,1.06,43.0,24.814983,1.964632,237.006083,51.597917,646.867167
JUL,19.0,14.0,0.088,0.017,0.011,1.00,43.0,27.075733,2.056885,228.729367,43.013667,815.378167
JUL,19.0,15.0,0.103,0.024,0.01,0.95,39.0,28.122217,2.174083,230.040633,37.96705,874.1215
JUL,19.0,16.0,0.099,0.041,0.008,0.86,16.0,28.270867,2.24985,268.322833,32.450983,498.232833
JUL,19.0,17.0,0.086,0.032,0.008,0.87,52.0,27.935467,2.218282,266.139833,30.397217,397.306667
JUL,19.0,18.0,0.066,0.018,0.008,1.00,37.0,28.083467,2.367067,261.920633,28.090267,323.874167
JUL,19.0,19.0,0.063,0.008,0.006,0.74,36.0,27.47725,2.696343,252.272833,29.3131,167.3295
JUL,19.0,20.0,0.051,0.008,0.013,1.01,41.0,25.093433,2.265288,262.129333,34.777783,12.017523
JUL,19.0,21.0,0.039,0.006,0.013,1.01,43.0,23.174767,2.135725,268.958667,43.077933,2.188472
JUL,19.0,22.0,0.024,0.006,0.017,1.05,43.0,22.209617,1.47666,269.9055,49.55465,2.271905
JUL,19.0,23.0,0.027,0.005,0.014,0.89,40.0,21.681417,1.924922,187.3014,54.855867,2.321947
JUL,20.0,0.0,0.031,0.005,0.01,0.70,25.0,21.383417,1.580257,189.476533,58.556567,2.297485
JUL,20.0,1.0,0.034,0.004,0.007,0.65,29.0,20.7576,1.60354,190.998167,61.929517,2.264282
JUL,20.0,2.0,0.03,0.004,0.008,0.63,35.0,20.16105,2.710762,165.961333,64.585467,2.427128
JUL,20.0,3.0,0.035,0.004,0.004,0.60,22.0,18.8577,1.670805,175.961333,67.511867,2.4285
JUL,20.0,4.0,0.036,0.004,0.004,0.60,13.0,18.333467,2.231615,265.0115,71.667217,2.473627
JUL,20.0,5.0,0.031,0.004,0.005,0.62,18.0,17.83655,1.737405,226.984167,75.417633,2.517877
JUL,20.0,6.0,0.033,0.004,0.005,0.72,21.0,16.49385,2.015467,264.858667,76.191483,2.591892
JUL,20.0,7.0,0.017,0.004,0.013,0.94,27.0,16.5617,1.135558,267.520333,78.579083,31.267065
JUL,20.0,8.0,0.015,0.004,0.014,0.97,35.0,17.844967,1.797355,250.0425,77.21505,122.778383
JUL,20.0,9.0,0.03,0.004,0.008,0.77,27.0,21.815217,2.236455,254.957667,65.973617,393.923667
JUL,20.0,10.0,0.041,0.004,0.005,0.68,22.0,24.822817,1.987518,249.147333,52.64975,535.355667
JUL,20.0,11.0,0.05,0.004,0.004,0.68,20.0,26.438483,2.1119,221.982067,47.882483,792.0215
JUL,20.0,12.0,0.059,0.004,0.005,0.72,21.0,27.178317,2.004805,203.255033,44.821683,909.903667
JUL,20.0,13.0,0.07,0.004,0.005,0.74,24.0,28.208933,2.298195,230.323767,40.792617,1022.098
JUL,20.0,14.0,0.082,0.005,0.005,0.85,25.0,29.289617,2.435185,245.8265,37.752333,995.953833
JUL,20.0,15.0,0.097,0.015,0.006,0.99,35.0,29.6346,2.570203,103.504283,34.132283,940.284833
JUL,20.0,16.0,0.085,0.014,0.004,0.70,40.0,30.60325,2.971497,145.5683,30.181533,774.5525
JUL,20.0,17.0,0.075,0.007,0.004,0.63,25.0,30.2648,3.53864,160.244333,31.021917,512.4115
JUL,20.0,18.0,0.07,0.005,0.004,0.65,29.0,28.831933,3.389553,178.282167,32.907683,257.5575
JUL,20.0,19.0,0.059,0.005,0.004,0.64,46.0,26.7413,5.173725,144.45655,36.703533,141.777927
JUL,20.0,20.0,0.033,0.004,0.007,0.79,89.0,15.6074,2.940047,167.716017,87.019517,2.93968
JUL,20.0,21.0,0.02,0.004,0.012,0.98,20.0,17.19985,2.516088,227.017333,90.685483,2.711688
JUL,20.0,22.0,0.02,0.004,0.011,0.88,19.0,17.908633,2.736967,235.576133,88.994667,2.65658
JUL,20.0,23.0,0.019,0.004,0.011,0.77,17.0,17.867867,2.086867,217.787383,86.368133,2.541057
JUL,21.0,0.0,0.008,0.004,0.015,0.75,23.0,16.834383,1.839973,133.044817,88.66915,2.66762
JUL,21.0,1.0,0.017,0.004,0.01,0.68,40.0,16.269433,1.072092,225.035,90.455617,2.601682
JUL,21.0,2.0,0.019,0.004,0.008,0.63,24.0,16.477467,1.117677,208.14156,90.114083,2.63028
JUL,21.0,3.0,0.02,0.004,0.008,0.63,19.0,15.920433,1.063478,229.688417,91.050383,2.664977
JUL,21.0,4.0,0.016,0.004,0.009,0.63,20.0,15.3881,1.23909,239.044,90.87195,2.634893
JUL,21.0,5.0,0.004,0.004,0.014,0.70,23.0,15.385667,1.190067,287.35,91.192,2.780065
JUL,21.0,6.0,0.002,0.004,0.015,0.89,28.0,14.78095,1.11088,209.717667,92.644467,2.742573
JUL,21.0,7.0,0.002,0.004,0.013,0.92,38.0,14.545583,1.7733,159.785,92.479517,35.577858
JUL,21.0,8.0,0.005,0.005,0.015,1.25,41.0,20.260033,1.003403,178.891183,81.437783,212.6445
JUL,21.0,9.0,0.013,0.005,0.013,0.83,49.0,22.074683,1.77983,119.064733,67.49415,445.331
JUL,21.0,10.0,0.019,0.005,0.012,0.76,41.0,23.679817,2.136212,142.238683,62.863633,661.112667
JUL,21.0,11.0,0.038,0.004,0.008,0.74,38.0,24.981483,2.521195,111.769133,52.861317,845.265
JUL,21.0,12.0,0.056,0.005,0.004,0.68,41.0,26.211683,2.863685,100.727033,40.919833,973.316667
JUL,21.0,13.0,0.064,0.006,0.004,0.63,20.0,27.6577,2.441882,142.325917,31.81145,1043.796667
JUL,21.0,14.0,0.074,0.006,0.004,0.62,19.0,28.887067,2.624757,151.671117,26.40275,1045.453333
JUL,21.0,15.0,0.076,0.005,0.004,0.60,13.0,29.643883,3.113545,150.172267,24.553183,949.3495
JUL,21.0,16.0,0.073,0.004,0.004,0.60,15.0,30.7199,2.659168,157.1806,23.409183,805.141667
JUL,21.0,17.0,0.076,0.006,0.004,0.60,15.0,31.35305,2.402148,163.7924,21.889517,601.2645
JUL,21.0,18.0,0.077,0.005,0.004,0.65,14.0,31.03515,2.491367,221.137333,22.2556,382.606167
JUL,21.0,19.0,0.073,0.005,0.007,0.77,26.0,29.177567,3.12409,271.494833,25.6097,164.3224
JUL,21.0,20.0,0.055,0.005,0.015,0.99,27.0,26.90685,2.915958,295.129,32.286167,17.584625
JUL,21.0,21.0,0.04,0.004,0.018,1.08,39.0,24.8342,1.408562,211.510033,40.616683,2.0254
JUL,21.0,22.0,0.028,0.004,0.011,0.74,39.0,23.9762,3.232982,100.269317,41.081833,2.145502
JUL,21.0,23.0,0.025,0.004,0.009,0.64,27.0,22.41,3.730972,97.1211,45.268617,2.252878
JUL,22.0,0.0,0.024,0.004,0.009,0.59,30.0,20.66625,2.886233,122.268917,46.516567,2.408113
JUL,22.0,1.0,0.024,0.005,0.008,0.59,25.0,19.6858,3.762352,70.8455,55.846817,2.479555
JUL,22.0,2.0,0.02,0.008,0.007,0.59,31.0,18.7159,3.698117,61.659633,62.254917,2.550358
JUL,22.0,3.0,0.014,0.007,0.009,0.59,32.0,17.02715,2.86151,108.7161,69.599867,2.633272
JUL,22.0,4.0,0.013,0.006,0.009,0.60,33.0,16.003017,2.268685,75.652233,75.2083,2.657143
JUL,22.0,5.0,0.014,0.007,0.009,0.61,35.0,16.076267,3.401122,89.364183,74.431417,2.668517
JUL,22.0,6.0,0.015,0.006,0.008,0.68,39.0,15.56135,4.033988,100.40555,78.045567,2.688887
JUL,22.0,7.0,0.013,0.005,0.008,0.75,45.0,15.255683,3.94617,102.79125,82.412817,33.179465
JUL,26.0,6.0,0.004,0.003,0.01,0.69,17.0,15.145967,2.471847,109.199867,89.945433,2.823415
JUL,26.0,7.0,0.006,0.003,0.013,0.76,20.0,15.210783,2.210377,94.397767,89.565383,20.359103
JUL,26.0,8.0,0.009,0.004,0.01,0.79,19.0,16.2611,2.569383,100.89165,86.362183,107.433717
JUL,26.0,9.0,0.02,0.004,0.006,0.73,19.0,20.02605,3.411173,88.401283,70.621,425.128333
JUL,26.0,10.0,0.027,0.004,0.004,0.65,17.0,21.873067,3.779417,96.720167,58.013883,604.62
JUL,26.0,11.0,0.032,0.004,0.004,0.63,14.0,23.438383,2.869435,96.303983,53.4468,810.452
JUL,26.0,12.0,0.041,0.004,0.004,0.62,51.0,25.502717,2.566343,153.201883,47.271933,940.436833
JUL,26.0,13.0,0.051,0.004,0.003,0.65,28.0,26.503333,2.502963,132.271233,39.633883,929.061333
JUL,26.0,14.0,0.062,0.005,0.003,0.63,16.0,27.361283,2.531933,173.5634,36.188567,999.0195
JUL,26.0,15.0,0.057,0.006,0.004,0.63,15.0,27.94835,2.452143,120.86665,32.319267,912.589
JUL,26.0,16.0,0.059,0.006,0.003,0.58,14.0,28.7802,2.561458,150.494917,30.6489,806.185167
JUL,26.0,17.0,0.059,0.004,0.003,0.59,15.0,28.264683,2.165097,151.61145,31.155833,390.363833
JUL,26.0,18.0,0.057,0.004,0.003,0.62,24.0,26.776317,2.538475,146.345467,33.679333,216.457333
JUL,26.0,19.0,0.054,0.004,0.004,0.64,17.0,27.165383,2.160317,228.1965,32.676717,162.304033
JUL,26.0,20.0,0.049,0.004,0.008,0.78,38.0,24.720217,2.660315,268.920333,43.874967,8.720372
JUL,26.0,21.0,0.033,0.003,0.005,0.68,34.0,21.663567,3.684435,246.389667,59.816233,2.344537
JUL,26.0,22.0,0.034,0.003,0.005,0.67,31.0,17.04015,3.312075,213.301,88.03845,2.7246
JUL,26.0,23.0,0.035,0.003,0.003,0.60,21.0,15.968317,5.178937,155.285167,91.072433,2.770145
JUL,27.0,0.0,0.029,0.003,0.005,0.68,9.0,15.014367,2.467028,122.6069,95.96275,2.798187
JUL,27.0,1.0,0.026,0.003,0.006,0.66,9.0,14.980767,1.96099,202.920617,96.497,4.483928
JUL,27.0,2.0,0.027,0.003,0.004,0.59,10.0,15.0581,2.782808,297.240167,97.021383,2.75789
JUL,27.0,3.0,0.023,0.003,0.006,0.61,15.0,15.150917,2.73583,303.4775,97.3619,3.93234
JUL,27.0,4.0,0.02,0.003,0.006,0.59,8.0,14.99175,2.013672,256.515333,97.653517,5.726898
JUL,27.0,5.0,0.021,0.004,0.006,0.63,13.0,14.66425,2.03564,258.780167,97.697367,5.611482
JUL,27.0,6.0,0.018,0.003,0.007,0.74,17.0,14.564033,1.272787,239.910833,97.92855,2.83216
JUL,27.0,7.0,0.01,0.004,0.012,0.92,15.0,14.821867,1.468462,248.209667,98.311717,26.304452
JUL,27.0,8.0,0.007,0.004,0.013,1.06,13.0,16.018667,1.846062,276.989667,98.742183,116.629783
JUL,27.0,9.0,0.012,0.004,0.012,0.98,25.0,17.460367,2.07619,295.1645,99.042267,262.506117
JUL,27.0,10.0,0.025,0.004,0.008,0.93,30.0,20.078417,1.961407,265.9535,96.12795,363.4775
JUL,27.0,11.0,0.033,0.005,0.009,1.11,42.0,20.759467,1.569683,236.740917,91.688917,364.602833
JUL,27.0,12.0,0.044,0.026,0.012,1.22,60.0,24.24305,1.680707,196.278067,72.592817,907.218333
JUL,27.0,13.0,0.063,0.02,0.006,1.15,51.0,24.150983,1.659482,172.230717,61.099917,589.747333
JUL,27.0,14.0,0.058,0.01,0.005,0.80,25.0,25.500167,2.400595,199.8557,50.913133,834.782333
JUL,27.0,15.0,0.063,0.008,0.005,0.73,13.0,26.539567,2.369138,235.2006,43.596817,845.709667
JUL,27.0,16.0,0.071,0.006,0.005,0.68,13.0,27.332383,2.871983,258.575833,39.784167,847.995833
JUL,27.0,17.0,0.074,0.006,0.005,0.69,24.0,27.99765,2.359333,195.165333,38.131867,505.972833
JUL,27.0,18.0,0.046,0.008,0.008,0.89,40.0,20.936083,4.134075,131.0081,60.54975,37.59151
JUL,27.0,19.0,0.034,0.007,0.008,0.94,28.0,17.85745,3.343507,145.94955,77.005683,4.187033
JUL,27.0,20.0,0.032,0.004,0.007,0.70,14.0,15.50915,4.25035,105.767317,87.069583,2.92304
JUL,27.0,21.0,0.023,0.004,0.01,0.74,16.0,15.138267,2.726493,116.156833,93.616383,3.372993
JUL,27.0,22.0,0.017,0.004,0.012,0.78,68.0,15.232717,1.70764,90.178267,95.132783,2.776043
JUL,27.0,23.0,0.015,0.004,0.012,0.77,22.0,15.33165,1.4301,102.177083,94.881967,2.801922
JUL,28.0,0.0,0.017,0.004,0.01,0.66,17.0,14.992883,1.222148,132.45105,94.723917,2.81968
JUL,28.0,1.0,0.015,0.004,0.01,0.67,10.0,14.5888,1.210855,178.976833,95.615933,6.817917
JUL,28.0,2.0,0.006,0.004,0.012,0.68,15.0,14.217733,2.026358,119.683117,96.462767,3.427662
JUL,28.0,3.0,0.013,0.004,0.01,0.63,25.0,14.136083,2.066635,74.644933,95.92745,5.084802
JUL,28.0,4.0,0.01,0.007,0.012,0.65,23.0,14.337117,1.37623,176.9319,95.560283,11.933052
JUL,28.0,5.0,0.003,0.006,0.014,0.72,17.0,14.096633,1.197953,228.930833,96.190217,8.465265
JUL,28.0,6.0,0.004,0.005,0.014,0.78,27.0,14.2682,1.057428,174.1955,96.6676,10.80838
JUL,28.0,7.0,0.007,0.005,0.011,0.76,23.0,14.276,0.9662,181.38,95.371,24.538
JUL,28.0,8.0,0.016,0.005,0.013,0.89,28.0,16.067,1.3134,143.14,91.735,152.41
JUL,28.0,9.0,0.015,0.005,0.009,0.78,34.0,19.095,2.818,109.31,80.872,382.74
JUL,28.0,10.0,0.027,0.005,0.005,0.68,24.0,20.592,2.7928,96.596,69.216,561.79
JUL,28.0,11.0,0.035,0.005,0.006,0.71,21.0,21.59,3.4326,96.589,61.471,686.54
JUL,28.0,12.0,0.049,0.005,0.005,0.67,23.0,23.025,2.8379,111.45,53.085,858.99
JUL,28.0,13.0,0.053,0.006,0.003,0.77,3.0,24.976,2.3163,153.48,45.38,979.07
JUL,28.0,16.0,0.064,0.004,0.003,0.58,3.0,26.967,2.5125,120.14,35.323,828.41
JUL,28.0,17.0,0.062,0.004,0.003,0.58,8.0,27.428,2.1702,127.47,34.295,567.83
JUL,28.0,18.0,0.059,0.004,0.003,0.60,12.0,26.076,2.9974,174.39,39.98,301.12
JUL,28.0,19.0,0.046,0.004,0.006,0.70,30.0,21.559,2.7957,215.75,56.081,66.914
JUL,28.0,20.0,0.042,0.004,0.008,0.84,21.0,20.271,1.9846,230.85,59.199,6.5033
JUL,28.0,21.0,0.035,0.004,0.01,0.86,44.0,19.409,2.225,274.59,66.031,2.445
JUL,28.0,22.0,0.037,0.003,0.006,0.71,27.0,18.451,1.9681,239.72,71.361,2.4996
JUL,28.0,23.0,0.029,0.003,0.009,0.74,24.0,18.01,1.44,273.27,76.333,2.5743
JUL,29.0,0.0,0.032,0.003,0.006,0.64,21.0,17.74,1.151,247.9,76.919,2.5739
JUL,29.0,1.0,0.017,0.003,0.016,0.74,26.0,17.422,1.0665,201.12,81.15,2.5196
JUL,29.0,2.0,0.023,0.003,0.008,0.63,23.0,18.194,1.0887,168.14,78.812,2.5323
JUL,29.0,3.0,0.013,0.003,0.011,0.62,21.0,18.0,1.5973,156.81,79.351,2.5819
JUL,29.0,4.0,0.008,0.003,0.011,0.62,22.0,17.465,2.0944,112.95,80.33,2.5857
JUL,29.0,5.0,0.014,0.003,0.006,0.59,18.0,17.223,1.7331,97.267,81.52,2.6017
JUL,29.0,6.0,0.006,0.003,0.011,0.65,18.0,16.869,1.4047,163.28,82.224,2.5831
JUL,29.0,7.0,0.008,0.003,0.012,0.73,31.0,16.812,1.4889,128.75,83.797,11.404
JUL,29.0,8.0,0.006,0.004,0.01,0.78,37.0,17.291,2.4332,104.75,83.187,65.669
JUL,29.0,9.0,0.013,0.003,0.007,0.73,32.0,18.542,3.3853,104.0,76.623,206.97
JUL,29.0,10.0,0.025,0.004,0.005,0.69,21.0,20.474,3.3276,81.523,66.216,428.01
JUL,29.0,11.0,0.033,0.004,0.004,0.63,15.0,22.932,3.7446,97.695,55.575,672.26
JUL,29.0,12.0,0.04,0.004,0.004,0.62,15.0,24.131,3.9205,101.75,49.897,882.42
JUL,29.0,13.0,0.046,0.004,0.003,0.62,13.0,25.789,3.1871,112.37,45.28,1015.1
JUL,29.0,14.0,0.05,0.004,0.003,0.63,7.0,26.73,3.3562,103.73,41.425,993.69
JUL,29.0,15.0,0.05,0.003,0.004,0.65,21.0,25.851,5.2649,86.538,43.013,663.69
JUL,29.0,16.0,0.044,0.003,0.005,0.65,40.0,21.696,5.0961,69.102,51.725,208.12
JUL,29.0,17.0,0.04,0.003,0.005,0.65,13.0,21.654,4.3891,81.983,52.664,175.85
JUL,29.0,18.0,0.041,0.004,0.005,0.64,6.0,19.617,3.5206,150.88,63.231,65.55
JUL,29.0,19.0,0.043,0.003,0.005,0.63,15.0,17.979,2.9394,154.52,68.415,23.376
JUL,29.0,20.0,0.037,0.003,0.007,0.66,17.0,17.487,2.5626,163.75,73.808,4.1406
JUL,29.0,21.0,0.033,0.003,0.006,0.65,18.0,15.896,3.3204,125.72,84.627,2.7195
JUL,29.0,22.0,0.027,0.003,0.007,0.72,15.0,15.152,2.2968,91.071,91.966,2.7593
JUL,29.0,23.0,0.024,0.004,0.008,0.77,11.0,15.67305,2.205942,136.0282,92.55605,2.75702
JUL,30.0,0.0,0.029,0.004,0.006,0.62,13.0,15.420683,1.651533,296.702853,91.91125,2.773673
JUL,30.0,1.0,0.026,0.005,0.007,0.63,10.0,15.4715,1.845468,284.472833,92.520883,2.727773
JUL,30.0,2.0,0.018,0.004,0.008,0.62,14.0,15.612483,1.848895,257.525667,93.468033,2.670243
JUL,30.0,3.0,0.017,0.004,0.008,0.62,10.0,15.625483,2.302653,292.640667,93.9395,2.717425
JUL,30.0,4.0,0.013,0.004,0.01,0.67,17.0,15.73365,1.79871,278.854833,94.269767,2.622567
JUL,30.0,5.0,0.013,0.004,0.008,0.67,20.0,15.64305,1.678082,247.563667,94.379033,2.677727
JUL,30.0,6.0,0.013,0.004,0.008,0.75,21.0,15.734883,1.078837,216.829,94.70505,2.733365
JUL,30.0,7.0,0.01,0.004,0.011,0.83,22.0,16.127933,1.799033,120.898033,91.21025,11.327295
JUL,30.0,8.0,0.007,0.004,0.013,0.91,26.0,16.556733,1.816648,186.018867,91.575067,80.164167
JUL,30.0,9.0,0.017,0.004,0.007,0.68,16.0,19.7747,2.492938,125.705267,78.156217,346.9415
JUL,30.0,10.0,0.022,0.004,0.006,0.70,20.0,18.437867,2.428663,94.836533,70.5478,169.624167
JUL,30.0,11.0,0.03,0.004,0.004,0.66,24.0,20.5461,2.717695,89.633633,60.707783,549.5815
JUL,30.0,12.0,0.04,0.004,0.004,0.64,17.0,23.168467,3.038663,98.4383,49.857867,850.293333
JUL,30.0,13.0,0.046,0.004,0.003,0.62,17.0,24.825383,2.964723,113.803883,44.255183,1026.988333
JUL,30.0,14.0,0.051,0.004,0.004,0.62,18.0,25.83045,3.063807,122.675683,40.017717,967.305833
JUL,30.0,15.0,0.05,0.004,0.004,0.63,20.0,26.514283,3.067282,118.716033,36.490867,732.0315
JUL,30.0,16.0,0.047,0.004,0.004,0.66,28.0,25.995417,3.384798,93.298883,33.860367,437.924
JUL,30.0,17.0,0.058,0.005,0.004,0.68,24.0,27.147483,2.525278,216.028,35.65925,408.598
JUL,30.0,18.0,0.058,0.005,0.007,0.79,32.0,25.428167,3.0313,277.533,43.27485,112.296317
JUL,30.0,19.0,0.046,0.004,0.011,0.98,42.0,23.625833,3.042578,304.615,51.739383,38.286333
JUL,30.0,20.0,0.032,0.007,0.012,1.03,41.0,22.5428,2.495902,190.41265,52.082867,4.867843
JUL,30.0,21.0,0.022,0.006,0.008,0.72,34.0,21.390217,3.236703,88.299267,47.9985,2.414205
JUL,30.0,22.0,0.019,0.004,0.007,0.65,29.0,19.782517,2.773633,110.51295,55.79475,2.470835
JUL,30.0,23.0,0.015,0.004,0.007,0.68,36.0,18.32805,2.016458,133.97895,63.139033,2.499027
JUL,31.0,0.0,0.018,0.004,0.006,0.62,36.0,17.492683,3.405843,90.17655,68.405867,2.559328
JUL,31.0,1.0,0.018,0.004,0.006,0.58,24.0,16.757133,3.00635,91.797317,71.691333,2.600927
JUL,31.0,2.0,0.011,0.004,0.008,0.61,29.0,15.8719,2.962378,97.191133,76.68385,2.666115
JUL,31.0,3.0,0.014,0.004,0.006,0.58,29.0,15.19125,3.031695,96.420867,82.421633,2.692878
JUL,31.0,4.0,0.017,0.004,0.005,0.56,28.0,14.9572,2.444472,109.670983,83.005333,2.765695
JUL,31.0,5.0,0.015,0.004,0.006,0.57,22.0,14.344067,2.829115,96.876233,84.5172,2.77155
JUL,31.0,6.0,0.011,0.004,0.008,0.64,23.0,13.74375,2.381472,114.0114,86.900567,2.73753
JUL,31.0,7.0,0.012,0.004,0.007,0.69,26.0,14.059633,2.554745,109.258267,87.22495,37.04018
JUL,31.0,8.0,0.018,0.004,0.006,0.63,23.0,16.768683,3.714308,70.473267,77.12745,212.192833
JUL,31.0,9.0,0.027,0.004,0.004,0.65,17.0,19.09445,4.282778,69.082783,63.818517,434.942167
JUL,31.0,10.0,0.033,0.004,0.004,0.63,19.0,20.626317,4.344735,74.960233,54.2618,642.116833
JUL,31.0,11.0,0.038,0.004,0.003,0.63,8.0,22.246617,3.705688,78.18815,48.152367,824.3055
JUL,31.0,12.0,0.042,0.003,0.003,0.61,12.0,23.42675,3.489628,86.205667,44.502783,951.945
JUL,31.0,13.0,0.045,0.003,0.002,0.58,15.0,24.97055,2.59556,138.788983,40.404333,1004.331
JUL,31.0,14.0,0.051,0.003,0.003,0.61,12.0,25.893283,2.77547,124.505767,37.475767,1011.951667
JUL,31.0,15.0,0.054,0.004,0.003,0.63,13.0,27.197967,2.987247,112.4742,32.36665,959.896833
JUL,31.0,17.0,0.057,0.003,0.003,0.60,6.0,28.18405,3.173747,112.476433,28.934567,532.768417
JUL,31.0,18.0,0.045,0.005,0.004,0.61,18.0,27.437,3.811068,90.01545,31.34425,251.262983
JUL,31.0,19.0,0.033,0.019,0.006,0.69,80.0,24.915967,4.20987,58.76555,37.492533,31.41923
JUL,31.0,20.0,0.026,0.018,0.009,1.04,64.0,23.719617,1.958177,187.229117,42.483267,3.27403
JUL,31.0,21.0,0.029,0.01,0.008,0.81,25.0,22.434567,2.508908,210.450817,47.960017,2.262335
JUL,31.0,22.0,0.029,0.008,0.007,0.75,26.0,21.748667,2.050437,208.359633,50.610933,2.338507
JUL,31.0,23.0,0.026,0.005,0.005,0.63,18.0,20.658433,3.41094,90.330833,55.5533,2.384883
FEBRERO,1.0,0.0,0.0249,0.0025,0.0076,1.22,54.0,14.24,2.56,232.59,30.31,12.5
FEBRERO,1.0,1.0,0.0225,0.0026,0.0076,1.18,28.0,13.12,1.9,216.48,31.83,17.65
FEBRERO,1.0,2.0,0.0221,0.0027,0.0073,1.17,26.0,12.26,2.01,198.13,35.37,29.36
FEBRERO,1.0,3.0,0.019,0.0031,0.0102,1.21,26.0,11.66,2.17,247.98,36.72,14.85
FEBRERO,1.0,4.0,0.0157,0.0028,0.0103,1.21,28.0,10.75,1.24,197.58,37.65,20.72
FEBRERO,1.0,5.0,0.0057,0.003,0.019,1.25,40.0,9.59,1.27,209.24,41.75,8.16
