DATOS MÓVILES 2018_DIF,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,NO2,MPM2.5,MPM10,MSO2 24 HRS,MO3,MCO
JUN,12,5,12.99,12.438,19.495,3.685416667,20.73125,1.40875
JUN,12,6,12,12.03578947,19.01458333,3.619166667,20.77,1.4125
JUN,12,7,12.25,11.47368421,17.97083333,3.529166667,21.1325,1.425
JUN,12,8,11.8,10.79105263,17.27625,3.454583333,21.61125,1.455
JUN,12,9,19.15,10.29,17.22625,4.677916667,20.46125,1.53
JUN,12,10,14.02,11.96157895,18.62333333,5.3925,19.45875,1.58875
JUN,12,11,13.51,13.85578947,20.4425,5.943333333,20.51,1.635
JUN,12,12,9.92,15.18842105,21.4125,6.19875,23.7325,1.65875
JUN,12,13,10.79,15.457,22.0875,6.637916667,28.6225,1.68375
JUN,12,14,13.43,16.1505,23.185,8.999583333,32.61875,1.71875
JUN,12,15,7.51,16.15368421,23.3025,9.629583333,35.1775,1.7175
JUN,12,16,6.39,16.14526316,24.87083333,9.992916667,36.26875,1.7
JUN,12,17,4.87,15.85315789,25.06833333,10.08208333,36.50375,1.635
JUN,12,18,6.64,15.61157895,24.42541667,10.13333333,36.01,1.58875
JUN,12,19,12.15,15.62210526,24.85875,10.19708333,33.50875,1.57375
JUN,12,20,11.78,16.26105263,28.45708333,10.22875,30.94375,1.5725
JUN,12,21,9.19,16.28368421,28.58125,10.24666667,28.62125,1.56
JUN,12,22,8.42,16.715,27.92041667,10.25791667,26.7175,1.52125
JUN,12,23,9.07,NA,27.98791667,10.26583333,25.09125,1.51125
JUN,13,0,7.31,NA,27.75625,9.870416667,24.84125,1.5
JUN,13,1,7.17,NA,27.56833333,9.163333333,26.2625,1.48875
JUN,13,2,6.34,NA,27.64458333,8.891666667,27.57125,1.47625
JUN,13,3,4.23,NA,27.49916667,8.78125,29.31,1.44375
JUN,13,4,5.91,NA,27.23708333,8.687916667,29.58125,1.4175
JUN,13,5,9.57,NA,26.90083333,8.575416667,28.98,1.40375
JUN,13,6,13.6,NA,26.85625,8.517916667,27.71875,1.425
JUN,13,7,16.95,NA,26.9225,8.48,26.6475,1.47625
JUN,13,8,18.29,NA,26.75416667,8.452916667,25.085,1.5375
JUN,13,9,16.27,NA,26.215,7.158333333,23.72625,1.61375
JUN,13,10,8.45,NA,24.14541667,6.420416667,23.14625,1.65125
JUN,13,11,6.05,NA,22.15333333,5.856666667,22.05375,1.67625
JUN,13,12,6.72,NA,20.83083333,5.59125,21.33375,1.70875
JUN,13,13,6.41,NA,20.92166667,5.137083333,21.0225,1.73375
JUN,13,14,4.63,NA,19.76708333,2.76125,21.88875,1.715
JUN,13,15,6.98,NA,20.26458333,2.122083333,21.53375,1.6825
JUN,13,16,9.2,NA,18.51125,1.758333333,21.22125,1.65375
JUN,13,17,5.13,NA,17.36083333,1.66375,20.62875,1.595
JUN,13,18,6.4,NA,17.205,1.605,19.1475,1.57375
JUN,13,19,10.31,NA,15.80166667,1.547083333,17.2775,1.5925
JUN,13,20,11.83,NA,12.41125,1.521666667,15.35625,1.61
JUN,13,21,9.82,NA,12.10083333,1.517083333,13.80625,1.6025
JUN,13,22,8.62,NA,12.155,1.58625,11.98125,1.605
JUN,13,23,6.85,NA,11.91166667,1.6375,11.18125,1.58625
JUN,14,0,7.81,NA,12.06833333,1.818333333,10.2875,1.55125
JUN,14,1,5.12,NA,12.01666667,1.965416667,9.905,1.53375
JUN,14,2,3.84,NA,11.93458333,2.03125,10.845,1.51875
JUN,14,3,4.08,NA,11.86291667,2.08375,12.2125,1.47625
JUN,14,4,5.12,NA,11.88541667,2.129583333,13.5,1.42875
JUN,14,5,8.3,NA,11.8325,2.162083333,13.9225,1.41375
JUN,14,6,13.98,NA,11.72416667,2.223333333,13.42625,1.44
JUN,14,7,23.47,NA,11.60958333,2.291666667,12.7625,1.52375
JUN,14,8,24.69,NA,11.45375,2.33125,12.6625,1.63
JUN,14,9,22.91,NA,11.5825,2.35625,12.3275,1.72375
JUN,14,10,15.71,NA,13.01375,2.374166667,11.515,1.795
JUN,14,11,10.61,NA,12.99916667,2.421666667,11.80625,1.8475
JUN,14,12,8.8,NA,13.6575,2.475416667,12.79125,1.88125
JUN,14,13,7.33,NA,13.8825,2.630833333,15.325,1.89875
JUN,14,14,8.36,NA,14.69208333,2.923333333,19.57375,1.885
JUN,14,15,8.56,NA,14.39958333,4.07875,25.40125,1.83
JUN,14,16,10.52,NA,16.02041667,5.07625,28.3025,1.75
JUN,14,17,8.13,12.28666667,17.37583333,5.282916667,30.64625,1.6825
JUN,14,18,16.98,12.605,18.52083333,6.385,30.98875,1.6525
JUN,14,19,11.88,13.81388889,20.20208333,6.745833333,30.615,1.63375
JUN,14,20,12.63,14.34111111,20.7175,6.856666667,29.455,1.635
JUN,14,21,11.42,14.38055556,21.39041667,6.999166667,26.89875,1.64875
JUN,14,22,11.45,14.39888889,22.11333333,7.005416667,23.06375,1.64875
JUN,14,23,14.41,13.96789474,22.82458333,7.012083333,17.81125,1.62875
JUN,15,0,6.27,13.6175,23.08208333,6.904166667,16.19625,1.605
JUN,15,1,7.46,13.6175,23.09708333,6.88125,14.15125,1.5875
JUN,15,2,5.97,13.6175,23.18375,6.92,14.28875,1.55
JUN,15,3,11.01,13.6175,23.38333333,7.125416667,13.51,1.51875
JUN,15,4,12.42,13.5275,23.44625,7.18375,12.5025,1.48375
JUN,15,5,14.29,13.3855,23.50041667,7.209583333,11.28125,1.45
JUN,15,6,19.14,13.3325,23.645,7.184166667,9.81375,1.4375
JUN,15,7,20.47,13.3925,23.89666667,7.150416667,9.97,1.455
JUN,15,8,19.54,13.4335,24.3125,7.137083333,8.14,1.50375
JUN,15,9,17.19,13.69,24.70291667,7.137916667,7.49,1.53375
JUN,15,10,15.97,13.3035,24.165,7.186666667,6.468571429,1.57625
JUN,15,11,10.07,13.52619048,24.58625,7.2325,7.624285714,1.61125
JUN,15,12,9.9,13.13095238,24.47458333,7.84875,10.42285714,1.65375
JUN,15,13,14.31,12.80380952,25.39791667,8.372916667,14.25,1.715
JUN,15,14,15.87,13.11047619,26.81041667,9.344583333,18.09142857,1.75625
JUN,15,15,8.32,13.0652381,38.96333333,8.522083333,19.63,1.75375
JUN,15,16,8.99,11.8652381,40.9625,7.669166667,23.94375,1.72125
JUN,15,17,8.15,11.60095238,40.16375,7.551666667,26.81875,1.6975
JUN,15,18,8.01,11.96333333,39.54666667,6.514583333,29.40875,1.66875
JUN,15,19,8.95,11.55904762,38.63458333,6.19625,30.58625,1.64875
JUN,15,20,13.34,11.70190476,38.49291667,6.105833333,29.46125,1.63
JUN,15,21,13.12,12.09047619,38.57958333,5.9675,27.535,1.59625
JUN,15,22,14.51,12.53190476,38.74,5.891666667,25.80125,1.57
JUN,15,23,14.99,13.09,38.60208333,5.835,23.83875,1.565
JUN,16,0,16.26,13.44761905,39.84458333,5.770416667,20.5075,1.57
JUN,16,1,22.28,13.61636364,41.28125,5.647083333,17.66375,1.57625
