DATOS MÓVILES 2018_DIF,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,NO2,MPM2.5,MPM10,MSO2 24 HRS,MO3,MCO
AGO,9,20,17.06,20.1555,33.82916667,7.512083333,43.64875,1.38625
AGO,9,21,17.52,20.16,33.41375,7.625,40.925,1.3875
AGO,9,22,6.42,20.0255,33.6475,7.627083333,38.84875,1.3725
AGO,9,23,15.48,19.661,33.15,7.631666667,35.11,1.34125
AGO,10,0,19.93,19.25190476,33.26833333,7.678333333,30.99625,1.3325
AGO,10,1,12.5,19.421,32.45833333,7.697916667,28.5225,1.30625
AGO,10,2,11.51,18.83761905,32.0525,7.705833333,26.66,1.26125
AGO,10,3,19.31,18.36238095,32.05416667,7.73125,23.7975,1.24125
AGO,10,4,15.87,18.1252381,31.66291667,7.779583333,21.845,1.2325
AGO,10,5,22.83,18.15285714,31.6375,7.827083333,19.175,1.225
AGO,10,6,25.67,18.03666667,31.36416667,7.875,17.16857143,1.25875
AGO,10,7,26.55,17.76714286,30.69875,7.922083333,16.13333333,1.335
AGO,10,8,23.34,18.28809524,31.44333333,8.02375,NA,1.425
AGO,10,9,20.79,18.37761905,31.18833333,8.178333333,NA,1.48125
AGO,10,10,21.09,18.47761905,31.03583333,10.41041667,NA,1.525
AGO,10,11,11.97,19.53333333,30.86333333,11.73583333,NA,1.555
AGO,10,12,9.36,19.24428571,30.98083333,12.94375,NA,1.5725
AGO,10,13,7.54,18.37047619,30.76541667,13.76083333,NA,1.585
AGO,10,14,8.37,18.78045455,30.59541667,13.69875,34.35166667,1.57875
AGO,10,15,6.43,19.01318182,30.27291667,11.93208333,39.79285714,1.52125
AGO,10,16,4.65,19.01318182,30.13625,11.775,43.03625,1.43625
AGO,10,17,13.53,19.06681818,30.37375,11.49416667,48.49625,1.42875
AGO,10,18,23.26,19.46285714,30.48083333,11.27583333,50.70625,1.4625
AGO,10,19,17.82,19.5445,30.05625,12.04791667,51.7675,1.49125
AGO,10,20,18.35,19.546,30.28833333,12.32291667,50.98625,1.5
AGO,10,21,12.99,20.01315789,29.35625,12.24541667,49.22,1.4875
AGO,10,22,9.45,19.61894737,28.14833333,12.26208333,45.6475,1.46125
AGO,10,23,16.67,19.54315789,28.05416667,12.28333333,39.36,1.455
AGO,11,0,20.85,20.01388889,28.09083333,12.26875,33.0625,1.465
AGO,11,1,17.17,19.54842105,28.81375,12.27875,28.0525,1.42625
AGO,11,2,15.22,19.79789474,29.18416667,12.27458333,24.89875,1.355
AGO,11,3,22.87,20.46611111,28.95625,12.25291667,21.27125,1.3
AGO,11,4,22.46,20.60722222,29.07541667,12.21166667,18.57875,1.275
AGO,11,5,18.03,20.35888889,28.99916667,12.17041667,15.51125,1.27125
AGO,11,6,21.7,20.02333333,28.7275,12.11416667,12.065,1.2825
AGO,11,7,24.38,19.91222222,28.25833333,12.0525,9.905,1.30875
AGO,11,8,24.93,19.00833333,27.31333333,11.94958333,8.61875,1.35125
AGO,11,9,20.51,18.84277778,27.32208333,11.91666667,8.50875,1.395
AGO,11,10,20.04,18.84888889,27.06375,11.10625,10.335,1.43625
AGO,11,11,10.84,NA,26.66125,10.44583333,15.49625,1.45375
AGO,11,12,6.35,NA,26.355,9.384166667,20.83125,1.4575
AGO,11,13,5.1,NA,25.62666667,8.457916667,26.52,1.45875
AGO,11,14,5.04,NA,25.10791667,7.373333333,32.55375,1.4575
AGO,11,15,4.13,NA,24.27791667,6.71375,38.75625,1.4275
AGO,11,16,3.83,14.97888889,24.00791667,6.510416667,44.8375,1.375
AGO,11,17,4.3,14.44,22.8,6.302916667,49.99875,1.3375
AGO,11,18,5.71,14.68473684,21.95833333,6.142916667,52.7625,1.3
AGO,11,19,11.49,14.821,21.8825,5.277916667,51.8075,1.2975
AGO,11,20,9.28,14.8435,21.86708333,4.965416667,48.94,1.3025
AGO,11,21,9.86,14.62952381,22.47375,4.87125,45.475,1.305
AGO,11,22,15.24,14.8247619,23.39,4.832916667,42.56375,1.31125
AGO,11,23,9.03,15.146,24.20666667,4.7875,40.205,1.31
AGO,12,0,10.77,14.48428571,24.38708333,4.813333333,37.4275,1.31
AGO,12,1,9.34,14.64619048,24.58041667,4.833333333,34.81875,1.3
AGO,12,2,8.23,14.783,24.28916667,4.84875,32.655,1.29375
AGO,12,3,9.75,14.783,24.32791667,4.855833333,31.26375,1.27625
AGO,12,4,7.75,14.89368421,23.99625,4.859166667,31.4875,1.26
AGO,12,5,8.88,14.75333333,23.32041667,4.918333333,31.62875,1.255
AGO,12,6,6.6,14.57222222,23.13125,4.963333333,32.21375,1.24
AGO,12,7,12.87,NA,22.84416667,5.137083333,31.1175,1.26
AGO,12,8,11.96,NA,22.44541667,5.209583333,30.1425,1.26625
AGO,12,9,6.52,NA,21.45083333,5.091666667,30.1525,1.27125
AGO,12,10,7.28,NA,20.13333333,3.60875,30.2475,1.285
AGO,12,11,7.62,NA,19.015,2.905833333,31.54625,1.31125
AGO,12,12,4.93,NA,18.64375,2.705416667,33.2575,1.32875
AGO,12,13,4.6,NA,18.43875,2.65375,35.41,1.33625
AGO,12,14,3.79,NA,18.13083333,2.6275,37.0025,1.33875
AGO,12,15,3.78,NA,18.09833333,2.619583333,39.7275,1.31375
AGO,12,16,3.56,NA,17.37458333,2.610833333,43.245,1.30375
AGO,12,17,2.78,NA,16.89291667,2.597083333,44.77,1.29625
AGO,12,18,4.61,NA,16.64333333,2.587916667,46.075,1.28625
AGO,12,19,6.23,NA,15.78625,2.572083333,45.69375,1.26375
AGO,12,20,8.74,NA,14.59041667,2.560416667,44.53875,1.2575
AGO,12,21,20.57,NA,14.62791667,2.57875,41.31875,1.28875
AGO,12,22,15.02,NA,14.65041667,2.552916667,38.055,1.29875
AGO,12,23,12.12,NA,14.215,2.540833333,34.6,1.3025
AGO,13,0,17.65,NA,13.785,2.474583333,30.0825,1.30625
AGO,13,1,5.86,NA,13.20875,2.419166667,27.77875,1.30375
AGO,13,2,4.79,NA,13.08125,2.381666667,25.68375,1.295
AGO,13,3,3.47,NA,12.71791667,2.3575,24.87625,1.28375
AGO,13,4,3.96,NA,12.44208333,2.334166667,24.07,1.26875
AGO,13,5,3.1,NA,12.24375,2.255833333,25.59625,1.21875
AGO,13,6,6.47,NA,11.91291667,2.1975,26.76875,1.2075
AGO,13,7,10.06,NA,11.675,2.00875,27.0525,1.20875
AGO,13,8,21.48,NA,11.14125,1.924166667,27.30625,1.26375
AGO,13,9,13.17,NA,11.25083333,1.897083333,26.595,1.305
AGO,13,10,8.31,NA,11.5675,1.8825,26.41875,1.33375
AGO,13,11,14.97,NA,11.95666667,1.975,25.64125,1.395
AGO,13,12,16.88,NA,11.87875,2.517083333,25.19625,1.455
AGO,13,13,7.54,NA,11.96875,2.6175,25.6525,1.48375
AGO,13,14,4.66,NA,11.65791667,2.65,26.86625,1.48875
AGO,13,15,4.94,NA,11.61333333,2.664583333,29.12375,1.49125
AGO,13,16,4.12,NA,11.74833333,2.665833333,32.13625,1.4375
AGO,13,17,3.29,NA,11.91,2.66375,34.89625,1.4025
AGO,13,18,4.75,NA,11.69333333,2.662916667,36.7875,1.3875
AGO,13,19,5.49,NA,11.91458333,2.664166667,38.8725,1.34
AGO,13,20,7.86,NA,13.90541667,2.668333333,40.3675,1.3025
AGO,13,21,9.48,NA,13.5225,2.6475,40.32,1.2975
AGO,13,22,12.95,NA,12.2875,2.675833333,38.38875,1.29625
AGO,13,23,16.48,NA,11.97666667,2.75625,35.81,1.29625
AGO,14,0,11.31,NA,11.81083333,2.766666667,33.8225,1.28875
AGO,14,1,12.82,NA,12.01791667,2.791666667,31.3125,1.2875
AGO,14,2,20.41,NA,12.36458333,2.816666667,27.33875,1.28
AGO,14,3,24.81,NA,12.92583333,2.85625,22.98125,1.275
AGO,14,4,26.35,NA,13.68666667,2.887916667,18.7675,1.26625
AGO,14,5,28.09,NA,14.765,2.926666667,14.44625,1.26
AGO,14,6,23.88,NA,15.72958333,2.9625,11.2575,1.29
AGO,14,7,24.03,NA,17.21,2.992916667,8.7475,1.3775
AGO,14,8,23.26,NA,18.77333333,3.038333333,5.84125,1.46375
AGO,14,9,14.95,NA,20.66083333,3.1125,4.12375,1.5225
AGO,14,10,8.1,10.52166667,22.16666667,3.149583333,5.6475,1.55125
AGO,14,11,10.42,11.49666667,23.49208333,3.145833333,8.62125,1.58
AGO,14,12,12.77,12.40222222,25.05416667,2.83625,13.1825,1.61625
AGO,14,13,9.87,13.35368421,26.41666667,2.860416667,19.265,1.62875
AGO,14,14,8.1,13.8965,27.8425,2.884166667,25.22375,1.61375
AGO,14,15,5.13,14.5975,28.31458333,2.900833333,31.28,1.52625
AGO,14,16,6.2,14.86809524,29.025,2.915833333,36.6875,1.4525
AGO,14,17,14.14,15.12619048,30.47291667,2.947083333,40.3925,1.43625
AGO,14,18,19.13,15.07409091,32.48708333,2.98625,41.0225,1.465
AGO,14,19,25.25,15.58190476,32.49916667,3.074583333,39.87125,1.495
AGO,14,20,25.44,16.335,31.11416667,3.175,37.02375,1.49375
AGO,14,21,30.24,17.228,31.66583333,3.244583333,32.2,1.51
AGO,14,22,35.12,18.05,32.53416667,3.3125,26.895,1.53125
AGO,14,23,31.6,19.1335,33.43416667,3.326666667,21.3275,1.54875
AGO,15,0,11.7,19.1335,34.25125,3.477083333,18.81125,1.53875
AGO,15,1,21.32,19.64947368,34.64708333,3.680833333,15.715,1.51
AGO,15,2,20.45,20.14736842,35.33916667,3.725833333,13.9175,1.465
AGO,15,3,19.44,20.60578947,35.94583333,3.7775,12.5525,1.41125
AGO,15,4,21.52,20.5765,36.18166667,3.84,11.8475,1.37625
AGO,15,5,20.92,21.0575,36.28708333,3.872916667,11.71125,1.34625
AGO,15,6,28.38,21.5775,36.75583333,3.927916667,11.19,1.33625
AGO,15,7,27.68,21.8775,37.33916667,3.960416667,12.14142857,1.385
AGO,15,8,28.77,22.116,38.43875,3.994583333,8.901428571,1.4625
AGO,15,9,32.55,22.493,39.38791667,4.235833333,7.651428571,1.51875
AGO,15,10,16.42,23.9245,39.90958333,4.383333333,8.908571429,1.55
AGO,15,11,9.89,24.188,39.46125,4.364583333,13.02571429,1.58
AGO,15,12,9.18,24.141,38.55666667,4.22875,17.56428571,1.59875
AGO,15,13,10.44,23.654,38.39208333,4.39,23.35428571,1.615
AGO,15,14,11.93,23.62473684,37.91416667,4.520416667,25.30428571,1.5975
AGO,15,15,10.94,23.95277778,37.83583333,4.804583333,30.835,1.5375
AGO,15,16,10.83,24.59166667,38.09416667,5.670416667,41.33875,1.47875
AGO,15,17,12.42,26.04,38.50291667,7.018333333,52.04125,1.44625
AGO,15,18,12.5,27.95444444,39.47,7.48375,58.4475,1.4275
AGO,15,19,12.32,28.14052632,44.25125,7.582916667,60.5925,1.41
AGO,15,20,8.98,27.016,48.44125,7.559166667,61.365,1.39
