DATOS HORARIOS 2021_NATIVITAS,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
JULIO,14,18,0.0474,0.0011,0.6014,24,26.76,3.53,94,32.7
JULIO,14,19,0.0335,0.0036,0.6862,54,24.83,4.85,61.71,42.52
JULIO,14,20,0.0245,0.0074,0.627,77,22.31,4.84,56.9,51.58
JULIO,14,21,0.0211,0.006,0.6457,41,20.49,4.46,74.36,58.75
JULIO,14,22,0.0195,0.0029,0.6023,26,19.57,4.27,66.22,62.64
JULIO,14,23,0.0171,0.0021,0.5721,22,18.49,3.64,77.11,66.67
JULIO,15,0,0.0148,0.0017,0.56,18,17.17,3.43,84.75,72.93
JULIO,15,1,0.014,0.0019,0.5583,NA,16.35,3.16,90.83,76.68
JULIO,15,2,0.0137,0.0017,0.5441,14,15.76,2.58,81.52,79.68
JULIO,15,3,0.017,0.0018,0.5174,41,15.78,3.31,70.58,78.77
JULIO,15,4,0.0166,0.0032,0.5268,11,15.57,3.19,67.74,77.42
JULIO,15,5,0.0113,0.0036,0.5391,12,14.87,2.98,102.22,82.89
JULIO,15,6,0.009,0.0026,0.6075,14,14.73,2.97,95.97,85.22
JULIO,15,7,0.0046,0.0024,0.7687,29,14.89,1.78,81.61,85.73
JULIO,15,8,0.0096,0.002,0.6679,30,17.71,3.24,102.1,77.85
JULIO,15,9,0.0191,0.0019,0.6175,26,19.94,3.89,84.63,65.4
JULIO,15,10,0.0255,0.0019,0.6033,15,21.67,4.48,74.89,55.53
JULIO,15,11,0.0279,0.0017,0.6041,13,21.9,4.37,76.9,53.22
JULIO,15,12,0.0304,0.0016,0.623,12,21.79,3.76,95.04,53.61
JULIO,15,13,0.033,0.0021,0.6262,18,22.17,3.68,102.98,52.14
JULIO,15,14,0.0425,0.0025,0.6058,16,24.09,4.25,81.17,45.6
JULIO,15,15,0.0425,0.0019,0.6615,12,24.49,4.05,72.94,44.2
JULIO,15,16,0.0446,0.0017,0.6456,15,24.59,3.84,82.79,43.17
JULIO,15,17,0.044,0.002,0.662,19,25.13,3.05,87.44,42.66
JULIO,15,18,0.0372,0.0026,0.7254,39,24.82,3.07,84.26,44.64
JULIO,15,19,0.0358,0.0021,0.703,20,23.48,3.32,115.98,50.56
JULIO,15,20,0.0249,0.0026,1.0097,32,16.9,3.53,77.47,84.92
JULIO,15,21,0.0212,0.0072,2.0246,15,16.54,2.57,51.91,90.74
JULIO,15,22,0.0124,0.0078,0.7145,14,17.54,2.43,59.43,91.8
JULIO,15,23,0.0057,0.0065,0.637,19,17.36,2.43,131.46,88.92
JULIO,16,0,0.0051,0.0066,0.6162,25,17.13,2.12,133.33,88.55
JULIO,16,1,0.0088,0.0039,0.611,15,17.32,1.48,142.36,89.76
JULIO,16,2,0.01,0.0031,0.6468,12,17.01,1.04,141.74,92.82
JULIO,16,3,0.0088,0.0026,0.603,12,16.84,1.23,125.11,93.85
JULIO,16,4,0.0196,0.0025,0.5792,13,16.65,1.3,124.8,92.25
JULIO,16,5,0.0087,0.0022,0.5901,14,16.14,1.74,82.1,94.02
JULIO,16,6,0.0068,0.0022,0.6603,17,15.85,1.28,86.68,93.84
JULIO,16,7,0.0074,0.0022,0.7872,17,15.97,1.24,88.33,93.74
JULIO,16,8,0.0124,0.002,0.7688,21,17.27,1.87,85.83,90.2
JULIO,16,9,0.0188,0.0037,0.7502,24,18.54,2.69,90.1,82.76
JULIO,16,10,0.0246,0.0051,0.58,21,21.28,2.44,155.55,70.72
JULIO,16,11,0.0297,0.0032,0.5797,12,24.19,2.64,140.24,56.14
JULIO,16,12,0.0331,0.0028,0.5822,8,25.36,2.55,132.95,46.93
JULIO,16,13,0.0319,0.0025,0.5304,20,24.98,2.56,158,42.74
JULIO,16,14,0.0347,0.0019,0.5452,26,25.82,2.75,173.11,39.48
JULIO,16,15,0.039,0.0018,0.5645,29,26.3,3.01,160.07,39.02
JULIO,16,16,0.0353,0.0017,0.5349,30,26.22,3.25,167.84,34.17
JULIO,16,17,0.0353,0.0015,0.5392,40,26.9,3.27,154.17,29.88
JULIO,16,18,0.0328,0.0014,0.5428,42,26.05,3.21,166.78,29.82
JULIO,16,19,0.0314,0.0014,0.675,40,23.01,5.24,89.68,48.47
JULIO,16,20,0.023,0.0016,0.7305,31,19.24,4.06,94.36,64.34
JULIO,16,21,0.0243,0.0018,0.7163,19,18.1,3.36,89.86,69.38
JULIO,16,22,0.0206,0.0018,0.6724,22,17.83,2.58,112.41,71.24
JULIO,16,23,0.007,0.0096,0.7254,23,17.46,2.08,127.94,75.44
JULIO,17,0,0.0137,0.0069,0.656,28,17.57,2.11,88.64,75.62
JULIO,17,1,0.0074,0.0036,0.6325,25,16.68,2.78,115.23,82.53
JULIO,17,2,0.009,0.0027,0.6586,17,16.05,2.75,98.27,86.24
JULIO,17,3,0.0047,0.0024,0.6526,24,15.46,2.43,116.67,89.6
JULIO,17,4,0.0053,0.0029,0.7552,34,15.29,2.25,86.66,89.63
JULIO,17,5,0.0016,0.0028,0.7204,33,14.92,1.68,111.83,92.04
JULIO,17,6,0.0012,0.0023,0.7479,27,14.39,1.36,131.14,92.86
JULIO,17,7,0.0018,0.0026,0.8404,34,14.58,1.57,115.94,92.47
JULIO,17,8,0.0036,0.0032,0.9621,51,17.16,1.86,124.07,87
JULIO,17,9,0.0147,0.0037,0.8372,45,19.94,3.3,95.03,74.72
JULIO,17,10,0.0289,0.0033,0.698,26,22.04,3.98,90.36,60.83
JULIO,17,11,0.0374,0.0025,0.6843,23,23.88,3.7,92.3,53.32
JULIO,17,12,0.0417,0.0023,0.6687,24,25.11,4.12,84.99,48.98
JULIO,17,13,0.0409,0.002,0.6666,25,25.01,4.24,88,47.9
JULIO,17,14,0.0452,0.0019,0.6982,25,25.45,3.56,93.88,47.3
JULIO,17,15,0.0461,0.0019,0.72,29,24.65,3.48,91.85,50.52
JULIO,17,16,0.0445,0.0017,0.715,26,25.56,3.8,80.64,46.32
JULIO,17,17,0.0415,0.0018,0.7022,27,24.44,3.48,88.53,47.75
JULIO,17,18,0.0383,0.0018,0.7574,28,23.38,3.18,92.87,54.34
JULIO,17,19,0.0343,0.0019,0.7344,30,23.64,3.07,75.97,48.72
JULIO,17,20,0.0209,0.0018,0.9642,29,21.97,1.93,75.54,54.95
JULIO,17,21,0.0171,0.0028,0.9154,35,21.02,1.77,55.33,57.15
JULIO,17,22,0.0107,0.0044,1.0014,35,19.61,1.76,203.72,64.66
JULIO,17,23,0.0072,0.0033,1.0271,45,18.18,1.34,189.42,71.34
JULIO,18,0,0.0071,0.0056,0.7397,47,17.64,1.85,99.59,71.46
JULIO,18,1,0.0063,0.0049,0.6347,32,16.44,2.29,69.37,76.23
JULIO,18,2,0.0093,0.0034,0.5732,23,15.55,2.74,73.46,83.96
JULIO,18,3,0.0092,0.0029,0.5779,31,15.15,2.04,63.8,86.15
JULIO,18,4,0.0069,0.0027,0.5682,28,14.32,1.52,77.29,88.03
JULIO,18,5,0.0062,0.0022,0.5639,31,13.67,1.01,102.87,90.11
JULIO,18,6,0.0043,0.0023,0.6499,31,13.09,1.18,116.01,91.3
JULIO,18,7,0.0086,0.0022,0.6825,37,13.75,2.81,109.86,90.59
JULIO,18,8,0.0114,0.0022,0.706,33,16.29,3.32,100.26,82.3
JULIO,18,9,0.0177,0.002,0.6494,42,18.97,3.47,91.81,70.86
JULIO,18,10,0.0253,0.0019,0.6171,36,20.78,4.47,72.07,59.63
JULIO,18,11,0.0305,0.0018,0.6206,32,21.68,4.79,80.55,54.02
JULIO,18,12,0.0373,0.0019,0.6295,30,22.94,4.89,82.28,48.77
JULIO,18,13,0.041,0.0017,0.6424,25,24.28,4.36,80.99,43.93
JULIO,18,14,0.0493,0.0017,0.6255,27,25.56,3.08,94.8,40.27
JULIO,18,15,0.0508,0.0019,0.6159,23,26.43,3.1,97.9,36.28
JULIO,18,16,0.0496,0.0018,0.5918,23,27.5,3.71,97.93,31.89
JULIO,18,17,0.0495,0.0016,0.5615,16,27.82,2.93,101.78,29.99
JULIO,18,18,0.0435,0.0034,0.6129,12,27.54,3.55,74.49,28.82
JULIO,18,19,0.0343,0.0029,0.5945,20,26.01,4.92,56.97,35.73
JULIO,18,20,0.0221,0.0067,0.6403,32,23.51,4.9,50.59,48.78
JULIO,18,21,0.0199,0.0071,0.6379,34,21.92,4.08,59.73,53.4
JULIO,18,22,0.0189,0.0189,0.6262,35,20.57,3.76,68.15,59.7
JULIO,18,23,0.0161,0.0072,0.5904,29,19.26,3.26,104.91,66.33
JULIO,19,0,0.0205,0.0119,0.5832,32,18.32,3.59,80.45,65.49
JULIO,19,1,0.0208,0.005,0.5451,28,17.17,2.65,58.99,68.98
JULIO,19,2,0.0193,0.0033,0.5257,15,16.62,2.88,98.59,71.76
JULIO,19,3,0.0214,0.0028,0.5112,14,16.21,3.88,66.08,73.35
JULIO,19,4,0.0151,0.0025,0.5181,17,15.47,2.97,87.21,77.2
JULIO,19,5,0.0112,0.0024,0.5356,20,14.79,2.27,124.58,80.67
JULIO,19,6,0.008,0.003,0.5554,24,14.11,1.99,150.68,83.63
JULIO,19,7,0.0029,0.0049,0.6744,37,14.51,2.23,133.72,85.21
JULIO,19,8,0.0096,0.0048,0.7156,42,17.07,2.61,108.39,78.89
JULIO,19,9,0.0221,0.0035,0.6486,30,19.86,3.6,80.05,65.86
JULIO,19,10,0.0299,0.0027,0.5972,23,21.68,4.33,80.97,55.24
JULIO,19,11,0.0353,0.0024,0.5981,22,23.03,3.99,92.08,50.24
JULIO,19,12,0.0419,0.0021,0.5976,21,24.08,3.17,96.27,46.43
JULIO,19,13,0.0494,0.0025,0.6344,21,25.6,2.38,138.7,41.9
JULIO,19,14,0.0566,0.0201,1.1783,28,26.77,2.42,155.8,36.12
JULIO,19,15,0.0557,0.0292,0.9484,24,26.18,2.14,133.71,36.32
JULIO,19,16,0.0521,0.016,0.6004,16,27.53,1.99,120.44,33.34
JULIO,19,17,0.0553,0.0044,0.5426,15,27.81,2.42,138.39,32.32
JULIO,19,18,0.0544,0.0106,0.582,17,28.1,2.27,124.08,30.87
JULIO,19,19,0.0563,0.01,0.6017,28,27.14,2.19,156.46,33.04
JULIO,19,20,0.0545,0.0049,0.6103,36,23.53,4.04,162.62,47.5
JULIO,19,21,0.036,0.0031,0.67,31,17.5,4.14,68.29,85.66
JULIO,19,22,0.0325,0.0038,0.6432,16,18.01,2.96,129.29,83.43
JULIO,19,23,0.0386,0.0035,0.6415,14,16.81,2.07,129.59,85.16
JULIO,20,0,0.0492,0.0031,0.6945,24,15.89,1.34,119.53,88.8
JULIO,20,1,0.0151,0.003,0.6816,35,15.97,1.32,78.44,88.67
JULIO,20,2,0.0142,0.0029,0.5996,19,16.25,0.97,94.38,88.28
JULIO,20,3,0.0328,0.0025,0.6386,16,16.16,0.96,187.83,88.88
JULIO,20,4,0.0076,0.0023,0.637,28,15.61,0.96,202,89.82
JULIO,20,5,0.0058,0.0027,0.6448,28,15.76,0.97,123.15,90.33
JULIO,20,6,0.0445,0.0047,0.7822,39,15.96,0.95,99.83,89.42
JULIO,20,7,0.0711,0.0051,0.8688,50,15.92,0.96,174.98,90.37
JULIO,20,8,0.019,0.0038,0.8803,42,18.31,1.3,128.19,86.26
JULIO,20,9,0.0175,0.0031,0.7262,12,21.32,2.64,126.23,76.79
JULIO,20,10,0.0265,0.0027,0.6403,18,23.18,2.83,94.17,63.1
JULIO,20,11,0.0355,0.0023,0.6202,22,24.4,3.03,106.07,55.49
JULIO,20,12,0.0437,0.0026,0.9823,20,25.14,2.01,152.32,52.01
JULIO,20,13,0.0526,0.0089,0.9877,31,26.79,2.04,199.62,46.41
JULIO,20,14,0.0579,0.014,1.0621,32,27.01,2.31,104.89,43.36
JULIO,20,15,0.06,0.0116,0.7464,32,27.53,2.13,145.46,43.57
JULIO,20,16,0.0577,0.0071,0.6639,21,28.66,1.69,144.42,38.47
JULIO,20,17,0.0584,0.0099,0.6586,22,29.13,2.49,197.65,33.93
JULIO,20,18,0.0478,0.0124,0.9672,29,28.97,2.64,201.87,29.77
JULIO,20,19,0.0476,0.0067,0.8422,27,27.38,3.74,294.69,36.4
JULIO,20,20,0.0452,0.004,0.8868,48,23.54,2.78,279.18,52.77
JULIO,20,21,0.0371,0.0034,0.8996,55,22.39,2.22,218.61,52.29
JULIO,20,22,0.0236,0.0052,0.8575,33,21.85,2.62,87.62,49.77
JULIO,20,23,0.0223,0.0032,0.5826,28,20.58,3.42,81.2,55.7
JULIO,21,0,0.0201,0.0028,0.5668,17,19.74,3.81,67.89,64.51
JULIO,21,1,0.0186,0.0028,0.5553,20,18.99,3.66,65.41,68.97
JULIO,21,2,0.0198,0.003,0.5545,12,18.7,3.16,72.95,69.84
JULIO,21,3,0.018,0.003,0.5472,20,17.83,3.32,70.4,73.55
JULIO,21,4,0.0167,0.0029,0.5651,16,17.42,3.42,80.07,75.74
JULIO,21,5,0.0135,0.0027,0.5518,11,17.12,3.01,87.52,78.01
JULIO,21,6,0.0132,0.0025,0.6114,20,17.14,3.21,91.32,76.24
JULIO,21,7,0.0107,0.0024,0.678,23,17.35,2.76,94.48,73.9
JULIO,21,8,0.013,0.0022,0.6514,24,18.8,2.66,103.48,69.47
JULIO,21,9,0.0214,0.0023,0.64,26,21.68,3.5,73.05,59.09
JULIO,21,10,0.0265,0.0021,0.6186,23,22.92,3.46,83.48,54.79
JULIO,21,11,0.0338,0.0032,0.6069,21,24.66,2.71,147.26,50.65
JULIO,21,12,0.0461,0.0082,0.6131,30,26.58,2.21,195.02,46.26
JULIO,21,13,0.0528,0.0054,0.6485,35,26.28,2.44,246.41,45.6
JULIO,21,14,0.0557,0.0035,0.6282,72,26.8,2.4,229.31,42.69
JULIO,21,15,0.0573,0.0027,0.646,33,26.97,2.23,235.67,42.21
JULIO,21,16,0.0606,0.0025,0.651,29,27.98,2.46,262.03,40.14
JULIO,21,17,0.0608,0.0045,0.7824,37,27.5,2.59,108.51,39.11
JULIO,21,18,0.0417,0.0043,0.9115,57,16.31,3,159.37,83.68
JULIO,21,19,0.0256,0.0028,1.2278,29,16.11,1.21,211.49,95.36
JULIO,21,20,0.0226,0.0029,1.1574,23,16.03,0.99,163.16,96.36
JULIO,21,21,0.0168,0.004,0.9674,26,16.5,0.97,174.6,97.54
JULIO,21,22,0.01,0.0044,0.8199,25,16.32,1.02,127.42,97.35
JULIO,21,23,0.0049,0.0052,0.7356,31,16.03,1.1,121.73,97.63
JULIO,22,0,0.003,0.0067,0.6952,32,15.72,1.44,118.96,97.72
JULIO,22,1,0.0105,0.005,0.6303,29,16.52,1.17,97.95,96.92
JULIO,22,2,0.0024,0.0037,0.6732,23,16.32,0.99,148.95,97.34
JULIO,22,3,0.0073,0.0038,0.5938,24,16.57,1.13,79.21,97.57
JULIO,22,4,0.0084,0.0031,0.5798,22,16.63,1.63,83.6,96.18
JULIO,22,5,0.0092,0.0027,0.5801,20,16.58,1.04,103.67,93.93
JULIO,22,6,0.0047,0.0023,0.6512,19,16.2,1.02,129.76,95.54
JULIO,22,7,0.0016,0.0022,0.8088,27,16.11,0.98,139.46,95.78
JULIO,22,8,0.0056,0.0024,0.8358,43,16.68,0.96,97.53,94.97
JULIO,22,9,0.0084,0.0026,0.7956,32,17.71,1.05,87.31,90.64
JULIO,22,10,0.0131,0.0023,0.7928,34,19.12,1.65,83.77,88.27
JULIO,22,11,0.0261,0.0021,0.7317,25,20.12,3.22,81.75,74.67
JULIO,22,12,0.0291,0.002,0.7112,22,20.68,3.66,94.07,67.21
JULIO,22,13,0.0323,0.0019,0.7074,19,20.27,2.95,90.56,70.52
JULIO,22,14,0.0458,0.0039,0.8111,14,24.29,1.78,183.51,52.24
JULIO,22,15,0.051,0.0097,0.8389,14,25.86,1.65,162.43,45.18
JULIO,22,16,0.0556,0.0084,0.7115,16,26.59,1.91,248.46,43.69
JULIO,22,17,0.0501,0.0039,0.7237,16,26.09,3.43,298.43,48.38
JULIO,22,18,0.0504,0.0028,0.7523,22,25.56,2.15,281.45,48.28
JULIO,22,19,0.0526,0.0024,0.7087,26,23.41,4.6,235.23,54.85
JULIO,22,20,0.0438,0.0022,0.7311,30,14.61,3.44,97.04,93.14
JULIO,22,21,0.0405,0.0022,0.7173,5,14.77,1.15,150.54,98.02
JULIO,22,22,0.0323,0.0025,0.9779,13,14.85,1.49,195.72,97.89
JULIO,22,23,0.0375,0.0041,0.7261,10,14.96,0.97,171.6,98.26
JULIO,23,0,0.0285,0.0034,0.6913,15,15.32,0.96,103.13,98.27
JULIO,23,1,0.0169,0.003,0.6564,17,15.32,0.98,135.13,98.22
JULIO,23,2,0.0198,0.0028,0.6165,43,15.09,0.97,149.72,98.56
JULIO,23,3,0.0167,0.0028,0.6353,23,14.84,1.17,110.08,99.04
JULIO,23,4,0.0176,0.0027,0.5747,13,14.58,1.64,86.42,98.42
JULIO,23,5,0.0109,0.0022,0.5757,16,13.91,1.04,102.43,98.15
JULIO,23,6,0.0087,0.002,0.6859,21,13.25,0.98,174.83,98.67
JULIO,23,7,0.005,0.0029,0.7447,31,13.38,1.19,124.05,99.25
JULIO,23,8,0.0073,0.0032,0.8474,38,16.3,2.17,104.7,93.59
JULIO,23,9,0.0161,0.0025,0.7066,30,18.95,2.79,80.86,88.25
JULIO,23,10,0.0277,0.0022,0.7031,34,20.61,4.04,81.69,73.91
JULIO,23,11,0.0324,0.0019,0.6694,33,21.85,3.99,88.3,65.38
JULIO,23,12,0.0393,0.0018,0.6101,31,23.09,3.66,103,55.99
JULIO,23,13,0.0475,0.0018,0.613,26,23.17,3.03,122.62,52.41
JULIO,23,14,0.0487,0.0018,0.6661,29,24.49,2.95,96.25,48.74
JULIO,23,15,0.0497,0.0018,0.6109,28,25.99,2.27,130.08,44.64
JULIO,23,16,0.0486,0.0018,0.62,26,26.62,1.82,131.4,43.21
JULIO,23,17,0.0448,0.0066,0.8437,30,27.54,2.18,154.82,35.73
JULIO,23,18,0.0473,0.0045,0.6581,34,27.99,1.27,98.44,32.31
JULIO,23,19,0.0394,0.0024,0.6994,33,25.62,1.94,105.76,40.13
JULIO,23,20,0.028,0.0039,0.772,41,22.85,3.18,63.38,49.79
JULIO,23,21,0.0392,0.0151,0.7761,41,21.26,3.47,142.83,55.27
JULIO,23,22,0.0431,0.0041,0.6657,28,19.31,2.42,124.93,65.34
JULIO,23,23,0.0393,0.0029,0.6803,28,18.62,1.64,183.83,66.9
JULIO,24,0,0.0366,0.0026,0.6411,21,17.72,1.01,152.41,70.05
JULIO,24,1,0.0371,0.0022,0.589,24,16.1,2.72,137.73,83.86
JULIO,24,2,0.0465,0.0023,0.581,12,14.56,1.98,146.31,96.53
JULIO,24,3,0.0427,0.0021,0.5913,9,14.65,0.97,97.25,99.15
JULIO,24,4,0.0453,0.002,0.5714,14,14.66,0.97,159.11,99.73
JULIO,24,5,0.0338,0.0021,0.6232,13,14.83,0.98,195.95,99.78
JULIO,24,6,0.027,0.0025,0.7992,17,15.01,0.97,251.64,99.61
JULIO,24,7,0.0097,0.0028,0.7753,18,15.28,0.96,139.4,99.71
JULIO,24,8,0.0233,0.0025,0.7658,22,18.6,0.96,149.35,96.85
JULIO,24,9,0.0396,0.0024,0.7014,27,20.87,0.98,149.15,92.05
JULIO,24,10,0.0409,0.0035,0.7008,65,21.1,1.35,124.81,83.73
JULIO,24,11,0.043,0.0036,0.6356,63,22.6,1.25,164.96,77.21
JULIO,24,12,0.0528,0.0029,0.6452,46,24.89,1.03,173.67,62.89
JULIO,24,13,0.0533,0.0023,0.6281,33,25.52,1.38,172.86,51.65
JULIO,24,14,0.0547,0.002,0.6272,32,26.33,1.31,198.89,43.98
JULIO,24,15,0.0526,0.0022,0.6297,37,26.92,1.41,240.35,37.38
JULIO,24,16,0.0579,0.0055,0.6711,38,27.4,1.37,232.17,36.09
JULIO,24,17,0.0605,0.0056,0.6507,38,27.35,1.44,244.6,36.48
JULIO,24,18,0.0637,0.0068,0.7087,44,26.87,1.28,257.01,36.87
JULIO,24,19,0.0598,0.0059,0.7338,40,24.96,1.39,256.58,43.39
JULIO,24,20,0.0462,0.003,1.0509,38,22.61,2.13,264.81,54.3
JULIO,24,21,0.0368,0.0024,1.0662,44,21.49,2.16,261.71,58.69
JULIO,24,22,0.0195,0.0021,1.2425,48,21.13,1.42,184.13,60.46
JULIO,24,23,0.0294,0.0031,0.9272,48,20.78,2.27,107.1,62.77
JULIO,25,0,0.0258,0.0048,0.6519,42,19.8,3.53,65.72,64.98
JULIO,25,1,0.0198,0.0034,0.6322,39,18.24,2.97,91.74,72.81
JULIO,25,2,0.014,0.0035,0.6373,39,17.19,2.8,125.72,75.09
JULIO,25,3,0.037,0.003,0.5795,35,15.85,2.26,122.63,75.37
JULIO,25,4,0.0392,0.0025,0.5755,16,14.92,1.51,126.04,81.35
JULIO,25,5,0.0307,0.0022,0.6468,19,14.45,1.02,134.36,83.88
JULIO,25,6,0.0201,0.0023,0.7006,34,13.8,0.98,207.79,86.08
JULIO,25,7,0.0173,0.0023,0.8041,33,14.22,0.98,192.06,86.13
JULIO,25,8,0.0231,0.0022,0.9268,41,19.09,1.11,157.32,79.31
JULIO,25,9,0.0364,0.0033,0.8044,40,21.27,1.65,106.89,65.34
JULIO,25,10,0.0544,0.0037,0.7745,36,23.94,1.77,156.38,51.6
JULIO,25,11,0.0705,0.0151,0.7677,38,24.73,1.86,129.95,48.34
JULIO,25,12,0.0911,0.014,0.8803,44,25.9,1.41,205.61,44.18
JULIO,25,13,0.0954,0.0103,0.8874,42,26.56,1.27,209.08,41.04
JULIO,25,14,0.087,0.0073,0.7806,31,27.52,1.28,248.32,36.78
JULIO,25,15,0.0797,0.008,0.7838,29,28.28,1.5,233.07,33.46
JULIO,25,16,0.0773,0.0085,0.7956,25,28.97,1.27,207.24,33.21
JULIO,25,17,0.084,0.0121,0.8513,31,28.95,1.22,201.42,33.51
JULIO,25,18,0.0798,0.0107,0.8446,36,28.52,1.56,198.88,34.78
JULIO,25,19,0.0462,0.0097,0.8721,51,20.46,4.6,221.33,59.32
JULIO,25,20,0.0481,0.0046,0.6959,30,18.47,5.1,167.18,65.23
JULIO,25,21,0.0475,0.0029,0.6353,19,17.79,3.6,154.62,65.65
JULIO,25,22,0.0429,0.0022,0.6165,14,18.26,2.57,125.84,60.72
JULIO,25,23,0.03,0.0033,0.674,33,17.9,2.17,137.74,63.61
JULIO,26,0,0.0213,0.0043,0.6429,20,16.86,1.67,176.25,71.21
JULIO,26,1,0.0274,0.0046,0.5978,21,16.38,1.05,84.09,71.98
JULIO,26,2,0.0182,0.0038,0.5999,23,15.68,0.97,137.56,75.87
JULIO,26,3,0.007,0.0032,0.6452,20,14.94,0.97,221.08,78.89
JULIO,26,4,0.0097,0.0031,0.5991,26,13.91,1.15,209.41,84.45
JULIO,26,5,0.0137,0.0027,0.5932,25,13.24,0.97,132.19,86.19
JULIO,26,6,0.0035,0.0027,0.7534,25,12.92,0.97,130.67,88.27
JULIO,26,7,0.0027,0.0034,1.2689,48,13.36,1.01,78.94,87.14
JULIO,26,8,0.0049,0.0053,0.9292,74,17.71,0.99,117.2,82.27
JULIO,26,9,0.0081,0.0052,0.8496,50,20.13,1.86,127.58,72.17
JULIO,26,10,0.0262,0.0066,0.6942,58,21.41,3.48,95.25,64.46
JULIO,26,11,0.0378,0.0038,0.645,34,22.97,3.38,96,54.73
JULIO,26,12,0.0436,0.0028,0.6379,25,24.02,3.51,90.21,49.39
JULIO,26,13,0.0486,0.0024,0.623,23,25.41,2.53,104.84,44.3
JULIO,26,14,0.0537,0.0025,0.6416,19,26.27,3.49,88.59,38.98
JULIO,26,15,0.0582,0.0022,0.6196,18,27.09,3.66,100.11,36.55
JULIO,26,16,0.0609,0.0019,0.5927,14,27.77,3.09,121.25,34.64
JULIO,26,17,0.0577,0.0023,0.6141,17,28.93,2.6,117.99,31.09
JULIO,26,18,0.0547,0.0045,0.6659,19,29.14,2.32,124.01,28.93
JULIO,26,19,0.0572,0.0028,0.6133,22,26.94,2.31,137.14,35.63
JULIO,26,20,0.0401,0.0031,0.7449,30,24.2,3.43,94.74,41.59
JULIO,26,21,0.0394,0.003,0.606,29,19.96,3.95,132.35,57.8
JULIO,26,22,0.0381,0.0025,0.6357,19,18.77,2.93,111.86,63.69
JULIO,26,23,0.0377,0.0022,0.5759,15,17.88,2.62,126.3,66.04
JULIO,27,0,0.0384,0.0022,0.5896,9,16.73,2.69,118.45,71.42
JULIO,27,1,0.0426,0.002,0.6003,19,15.93,2.49,112.67,75.72
JULIO,27,2,0.034,0.0019,0.5907,19,15.35,2.24,124.09,77.5
JULIO,27,3,0.0386,0.002,0.5956,13,15.32,1.45,92.28,76.89
JULIO,27,4,0.0195,0.0024,0.6417,21,15.22,1.16,62.66,77.83
JULIO,27,5,0.0321,0.0024,0.6333,23,15.17,1.4,100.98,78.51
JULIO,27,6,0.0272,0.0025,0.7018,30,14.67,1.93,85.41,79.41
JULIO,27,7,0.0103,0.0024,0.8234,34,14.22,2.19,92.86,83.02
JULIO,27,8,0.0169,0.0024,0.7423,39,16.56,2.26,123.48,77.88
JULIO,27,9,0.0246,0.0024,0.6552,29,19.62,2.44,134.29,68.29
JULIO,27,10,0.0314,0.0022,0.6114,26,21.56,3.28,100.33,56.22
JULIO,27,11,0.0396,0.0021,0.5905,20,23.24,3.49,92.49,45.31
JULIO,27,12,0.0439,0.002,0.5847,15,24.46,3.48,93.75,41.55
JULIO,27,13,0.048,0.0019,0.5889,40,25.68,3.53,94.17,36.74
JULIO,27,14,0.0544,0.0017,0.5947,71,26.27,3.18,87.82,34.38
JULIO,27,15,0.0591,0.0017,0.6177,54,26.91,3.56,75.78,31.99
JULIO,27,16,0.0624,0.0018,0.6014,24,27.61,3.69,98.38,29.54
JULIO,27,17,0.0612,0.0017,0.5897,16,28.19,3.17,112.23,29.12
JULIO,27,18,0.06,0.002,0.5837,16,28.19,3.02,111.85,28.74
JULIO,27,19,0.0559,0.0034,0.672,16,27.51,2.26,90.87,28.98
JULIO,27,20,0.0431,0.0204,0.8383,22,25.48,3.79,50.58,29.88
JULIO,27,21,0.0376,0.0074,0.6205,20,23.24,4.37,53.85,39.61
JULIO,27,22,0.0333,0.0047,0.6221,20,21.5,4.16,61.53,49.07
JULIO,27,23,0.0368,0.0047,0.5761,20,19.87,4.25,69.41,55.86
JULIO,28,0,0.0357,0.0028,0.5717,18,18.64,3.5,108.09,61.8
JULIO,28,1,0.0339,0.0024,0.5707,23,17.49,3.01,79.69,66.1
JULIO,28,2,0.0279,0.0025,0.5588,16,16.43,2.73,88.97,70.66
JULIO,28,3,0.0287,0.0026,0.5577,17,16.19,2.91,62.67,71.77
JULIO,28,4,0.0308,0.0044,0.5554,15,16.27,3.72,60.43,71.08
JULIO,28,5,0.0266,0.005,0.5893,24,15.61,1.8,67.81,73.74
JULIO,28,6,0.0163,0.0044,0.6785,20,15.08,1.63,105.37,76.97
JULIO,28,7,0.0076,0.0036,0.722,34,14.53,2.07,149.17,81.69
JULIO,28,8,0.0147,0.0049,0.6999,45,17.06,3.09,113.73,76.67
JULIO,28,9,0.0254,0.0039,0.7061,28,19.83,3.32,98.44,65.14
JULIO,28,10,0.0372,0.0031,0.6664,28,21.54,3.56,87.68,56.09
JULIO,28,11,0.0452,0.0028,0.6358,23,23.17,3.87,76.14,48.76
JULIO,28,12,0.0532,0.0026,0.6387,20,24.59,3.51,96.3,42.29
JULIO,28,13,0.056,0.0023,0.6214,21,25.93,3.21,95.58,36.41
