DATOS HORARIOS 2021_NATIVITAS,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
ABRIL,27,22,0.0304,0.0053,1.341,38,24.99,3.98,251.90,24.38
ABRIL,27,23,0.0306,0.0052,1.240,26,23.92,3.53,255.52,26.25
ABRIL,28,0,0.0295,0.0052,1.231,27,22.57,2.75,269.10,28.62
ABRIL,28,1,0.0266,0.0059,1.252,39,21.58,2.47,284.16,30.45
ABRIL,28,2,0.0256,0.0081,1.271,21,20.38,1.89,250.42,32.53
ABRIL,28,3,0.0248,0.0083,1.262,16,19.44,2.09,246.60,34.32
ABRIL,28,4,0.0258,0.0083,1.262,16,18.61,2.22,267.96,36.79
ABRIL,28,5,0.0219,0.0083,1.299,23,17.67,2.44,269.12,39.86
ABRIL,28,6,0.0184,0.0084,1.411,31,16.92,2.22,262.92,42.00
ABRIL,28,7,0.0134,0.0087,1.556,33,16.48,2.36,270.59,45.24
ABRIL,28,8,0.0163,0.0087,1.529,32,19.44,2.40,266.48,42.07
ABRIL,28,9,0.0234,0.0088,1.482,49,22.89,2.75,276.38,36.35
ABRIL,28,10,0.0323,0.0092,1.375,32,25.45,3.44,270.93,31.35
ABRIL,28,11,0.0395,0.0090,1.294,30,27.10,3.45,231.31,27.75
ABRIL,28,12,0.0422,0.0083,1.297,30,29.06,3.58,257.52,22.89
ABRIL,28,13,0.0456,0.0083,1.291,25,30.08,3.43,244.76,20.91
ABRIL,28,14,0.0471,0.0082,1.254,19,31.14,3.25,248.02,18.86
ABRIL,28,15,0.0462,0.0076,1.212,26,31.90,4.26,262.31,15.04
ABRIL,28,16,0.0462,0.0077,1.221,26,32.12,4.19,259.35,14.31
ABRIL,28,17,0.0461,0.0075,1.245,26,32.05,4.34,278.12,14.26
ABRIL,28,18,0.0441,0.0073,1.249,29,31.28,3.99,258.58,14.40
ABRIL,28,19,0.0400,0.0072,1.286,45,29.72,3.68,265.50,15.38
ABRIL,28,20,0.0309,0.0073,1.408,56,27.41,3.17,264.60,17.68
ABRIL,28,21,0.0281,0.0075,1.422,63,25.73,3.08,258.78,20.81
ABRIL,28,22,0.0267,0.0080,1.336,60,24.21,3.13,253.54,23.85
ABRIL,28,23,0.0285,0.0081,1.219,65,23.62,3.47,234.91,27.41
ABRIL,29,0,0.0295,0.0090,1.215,48,21.73,2.20,224.25,27.84
ABRIL,29,1,0.0266,0.0077,1.192,26,20.77,1.69,249.19,29.44
ABRIL,29,2,0.0256,0.0066,1.208,30,20.04,2.17,263.16,32.40
ABRIL,29,3,0.0248,0.0071,1.215,38,18.86,3.07,268.66,36.93
ABRIL,29,4,0.0258,0.0067,1.220,39,18.18,3.88,280.49,43.75
ABRIL,29,5,0.0219,0.0065,1.255,37,17.24,2.74,268.10,46.61
ABRIL,29,6,0.0184,0.0067,1.353,48,16.26,1.87,257.15,50.17
ABRIL,29,7,0.0134,0.0066,1.450,47,16.17,2.07,258.75,54.95
ABRIL,29,8,0.0163,0.0067,1.427,76,,,247.27,52.54
ABRIL,29,9,0.0234,0.0069,1.343,40,22.04,3.60,269.18,46.79
ABRIL,29,10,0.0323,0.0070,1.311,44,24.45,3.56,280.60,40.12
ABRIL,29,11,0.0395,0.0067,1.259,40,26.12,3.57,259.48,34.56
ABRIL,29,12,0.0422,0.0067,1.237,34,27.44,4.16,260.53,27.55
ABRIL,29,13,0.0456,0.0066,1.264,29,28.36,4.79,270.39,25.38
ABRIL,29,14,0.0471,0.0061,1.244,23,29.79,4.06,262.90,20.71
ABRIL,29,15,0.0462,0.0062,1.264,12,30.72,4.02,272.08,19.94
ABRIL,29,16,0.0462,0.0061,1.244,16,31.27,3.58,274.94,18.09
ABRIL,29,17,0.0461,0.0061,1.288,17,31.09,4.16,269.60,18.49
ABRIL,29,18,0.0441,0.0059,1.296,26,30.40,4.23,261.71,18.80
ABRIL,29,19,0.0400,0.0059,1.403,75,29.47,4.15,284.08,19.36
ABRIL,29,20,0.0309,0.0056,1.376,58,27.97,3.69,261.86,21.87
ABRIL,29,21,0.0281,0.0060,1.352,60,26.39,3.49,254.98,24.65
ABRIL,29,22,0.0267,0.0063,1.274,55,25.02,4.01,240.55,26.20
ABRIL,29,23,0.0285,0.0062,1.220,30,23.65,3.47,241.81,29.46
ABRIL,30,0,0.0274,0.0066,1.203,60,22.59,2.24,157.74,29.73
ABRIL,30,1,0.0288,0.0068,1.199,41,22.07,1.84,200.81,30.52
ABRIL,30,2,0.0274,0.0069,1.222,22,21.16,1.29,207.95,31.89
ABRIL,30,3,0.0218,0.0079,1.212,9,20.52,1.75,234.32,34.21
ABRIL,30,4,0.0263,0.0072,1.197,7,19.69,1.52,193.64,37.45
ABRIL,30,5,0.0225,0.0068,1.211,14,18.97,1.84,154.97,40.08
ABRIL,30,6,0.0132,0.0069,1.416,11,17.95,1.59,213.09,42.08
ABRIL,30,7,0.0114,0.0069,1.515,17,17.94,1.79,192.91,45.07
ABRIL,30,8,0.0127,0.0074,1.420,23,21.20,1.81,157.25,42.82
ABRIL,30,9,0.0184,0.0073,1.328,24,23.96,2.34,251.01,40.23
ABRIL,30,10,0.0244,0.0070,1.293,22,25.95,2.27,248.51,36.37
ABRIL,30,11,0.0332,0.0070,1.282,19,27.54,2.08,212.86,32.44
ABRIL,30,12,0.0380,0.0070,1.334,15,28.64,2.93,275.85,29.46
ABRIL,30,13,0.0404,0.0069,1.271,13,29.61,3.03,252.70,24.87
ABRIL,30,14,0.0421,0.0065,1.254,21,30.34,3.70,250.18,22.25
ABRIL,30,15,NA,0.0064,1.278,5,31.40,3.48,251.37,19.84
ABRIL,30,16,NA,0.0061,1.280,36,31.43,3.54,234.02,19.25
ABRIL,30,17,NA,0.0060,1.332,43,30.73,4.00,277.20,19.67
ABRIL,30,18,NA,0.0060,1.291,187,29.79,4.74,242.44,20.67
ABRIL,30,19,NA,0.0058,1.307,159,26.62,4.12,179.39,28.04
ABRIL,30,20,NA,0.0059,1.436,24,26.57,4.63,242.87,22.21
ABRIL,30,21,NA,0.0062,1.293,27,25.73,4.37,233.00,24.26
ABRIL,30,22,NA,0.0060,1.312,23,24.38,3.54,223.42,26.29
ABRIL,30,23,NA,0.0064,1.308,15,22.89,3.36,113.82,37.22
