DATOS HORARIOS 2021_NATIVITAS,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
AGOSTO,14,2,0.0397,0.0019,0.5878,6,14.83,1.45,267.93,93.55
AGOSTO,14,3,0.0343,0.0019,0.596,5,14.37,2.02,296.52,95.08
AGOSTO,14,4,0.0362,0.0021,0.5866,14,14.35,1.13,284.14,95.54
AGOSTO,14,5,0.0378,0.0019,0.5928,9,14.3,0.98,262.66,96.14
AGOSTO,14,6,0.0362,0.0019,0.6312,8,14.28,0.99,261.84,96.66
AGOSTO,14,7,0.0282,0.0018,0.7666,8,14.35,0.97,274.73,97.25
AGOSTO,14,8,0.0216,0.0018,0.8978,13,15.6,1.19,315.77,98.20
AGOSTO,14,9,0.0219,0.0022,0.8314,21,19.72,1.33,296.66,94.48
AGOSTO,14,10,0.0282,0.004,0.6784,14,22.89,1.84,117.67,68.97
AGOSTO,14,11,0.033,0.0028,0.6645,16,23.58,3.1,90.41,54.85
AGOSTO,14,12,0.0373,0.0024,0.6621,18,24.45,3.63,91.31,50.83
AGOSTO,14,13,0.041,0.0023,0.6519,15,24.52,2.3,128.4,50.34
AGOSTO,14,14,0.0492,0.0052,0.863,19,26.58,2.34,211.37,45.21
AGOSTO,14,15,0.0646,0.013,1.0144,24,27,2.28,192.12,43.64
AGOSTO,14,16,0.0555,0.011,0.9169,25,26.38,1.86,236.82,44.61
AGOSTO,14,17,0.0374,0.006,0.9151,26,21.97,4.54,211.15,59.97
AGOSTO,14,18,0.029,0.0046,0.8083,15,15.48,2.61,195.37,96.12
AGOSTO,14,19,0.0262,0.003,0.9316,13,15.21,1.71,242.7,97.88
AGOSTO,14,20,0.0305,0.0026,0.914,17,14.94,1.81,272.65,98.24
AGOSTO,14,21,0.0307,0.0023,0.9169,14,14.84,1.25,257.6,98.56
AGOSTO,14,22,0.0304,0.0023,0.8109,16,14.92,0.99,220.66,98.96
AGOSTO,14,23,0.025,0.0021,0.8362,13,15.01,0.97,275.11,99.35
AGOSTO,15,0,0.0222,0.0022,0.7935,13,14.78,1.17,263.12,99.37
AGOSTO,15,1,0.0173,0.0022,0.7463,26,14.58,1.23,174.36,99.58
AGOSTO,15,2,0.0159,0.0023,0.6776,19,14.26,0.97,162.48,99.78
AGOSTO,15,3,0.0169,0.0022,0.6926,21,13.85,0.98,119.75,NA
AGOSTO,15,4,0.0086,0.0024,0.7572,25,13.56,0.97,157.32,NA
AGOSTO,15,5,0.0131,0.0026,0.7493,24,13.75,0.98,102.19,NA
AGOSTO,15,6,0.022,0.0023,0.8401,22,13.44,0.97,157.14,NA
AGOSTO,15,7,0.018,0.0023,0.9014,30,13.22,0.98,99.35,NA
AGOSTO,15,8,0.019,0.0022,0.8483,28,15.33,0.97,140.63,NA
AGOSTO,15,9,0.0171,0.0025,0.767,15,17.79,1.93,99.66,92.79
AGOSTO,15,10,0.0258,0.0024,0.6752,10,19.95,4.15,82.32,81.88
AGOSTO,15,11,0.0341,0.0024,0.6799,16,21.61,4.33,86.03,66.43
AGOSTO,15,12,0.0407,0.0023,0.659,15,23.25,3.99,89.34,56.07
AGOSTO,15,13,0.0466,0.0022,0.674,16,24.48,3.91,93.19,48.32
AGOSTO,15,14,0.0479,0.0024,0.6402,13,25.98,3.1,107.35,43.53
AGOSTO,15,15,0.0451,0.0021,0.6606,10,26.71,3.02,108.87,39.84
AGOSTO,15,16,0.0454,0.002,0.5925,4,27.44,2.9,114.9,37.24
AGOSTO,15,17,0.0476,0.0021,0.5898,7,28.38,2.15,175.08,36.28
AGOSTO,15,18,0.0505,0.0029,0.6307,9,28.01,2.31,212.85,36.90
AGOSTO,15,19,0.0488,0.004,0.7516,18,25.73,2.71,261.67,44.24
AGOSTO,15,20,0.0294,0.0034,1.0436,20,23.25,2.49,286.63,51.78
AGOSTO,15,21,0.0219,0.0028,0.9941,28,22.52,1.55,169.95,52.40
AGOSTO,15,22,0.0201,0.0025,0.7699,21,22.09,2.54,63.39,52.06
AGOSTO,15,23,0.0176,0.0024,0.6279,15,20.22,2.74,90.89,58.74
AGOSTO,16,0,0.0144,0.0022,0.5836,15,18.88,3.41,96.33,65.93
AGOSTO,16,1,0.0164,0.002,0.5495,17,17.99,3.4,84.76,70.10
AGOSTO,16,2,0.0163,0.0021,0.5461,8,17.06,3.09,85.68,73.38
AGOSTO,16,3,0.0166,0.0021,0.5461,10,16.19,2.79,85.64,78.39
AGOSTO,16,4,0.0165,0.0021,0.5572,12,16.29,2.84,82.83,78.90
AGOSTO,16,5,0.0162,0.002,0.5875,12,15.76,2.49,90.34,81.36
AGOSTO,16,6,0.0152,0.0024,0.6611,16,15.47,2.56,66.94,82.48
AGOSTO,16,7,0.0069,0.0025,0.7746,22,15.4,1.62,152.36,83.05
AGOSTO,16,8,0.0095,0.0027,0.7488,27,19.01,1.63,128.53,76.22
AGOSTO,16,9,0.0172,0.004,0.6725,26,19.68,2.47,117.46,69.93
AGOSTO,16,10,0.0283,0.0032,0.6585,18,22.56,3.14,95.09,57.16
AGOSTO,16,11,0.0355,0.0026,0.6165,13,23.69,3.58,88.19,50.92
AGOSTO,16,12,0.0433,0.0023,0.6154,20,25.02,3.37,93.42,46.23
AGOSTO,16,13,0.0536,0.0022,0.635,16,26.05,3.21,84.99,42.55
AGOSTO,16,14,0.0587,0.0023,0.6495,13,26.78,2.86,115.96,39.13
AGOSTO,16,15,0.0558,0.0022,0.6032,9,27.47,2.86,100.34,36.10
AGOSTO,16,16,0.0528,0.0027,0.6247,11,27.85,2.67,101.69,35.76
AGOSTO,16,17,0.0519,0.0048,0.7061,12,26.65,1.59,171.09,39.07
AGOSTO,16,18,0.0538,0.0071,0.8445,16,26.72,2.12,237.24,40.22
AGOSTO,16,19,0.0535,0.0066,0.814,23,26.78,1.9,237.05,39.85
AGOSTO,16,20,0.0382,0.0046,1.0367,30,23.84,2.04,252.57,48.30
AGOSTO,16,21,0.0346,0.0035,0.939,32,22.53,2.26,213.22,57.44
AGOSTO,16,22,0.0212,0.0031,0.708,33,21.04,1.78,102.45,61.56
AGOSTO,16,23,0.0221,0.0033,0.6935,25,20.99,2.09,90.56,59.58
AGOSTO,17,0,0.0117,0.0032,0.6453,22,19.88,2.54,107,66.20
AGOSTO,17,1,0.0139,0.0029,0.6023,11,18.93,2.36,117.44,71.01
AGOSTO,17,2,0.0118,0.0031,0.5951,24,17.44,2.43,150.26,76.59
AGOSTO,17,3,0.0108,0.0033,0.5863,22,16.54,2.52,127,81.91
AGOSTO,17,4,0.0082,0.0038,0.5941,17,15.9,2.06,107.76,85.64
AGOSTO,17,5,0.0082,0.0039,0.6135,17,15.21,1.62,123.64,86.74
AGOSTO,17,6,0.0095,0.0039,0.6028,21,14.99,2.23,116.46,87.83
AGOSTO,17,7,0.0053,0.0041,0.7075,24,15.11,2.04,112.82,89.03
AGOSTO,17,8,0.0083,0.0063,0.7894,47,18.18,2.4,98.49,81.54
AGOSTO,17,9,0.0204,0.0041,0.7057,25,20.96,2.81,104.49,68.22
AGOSTO,17,10,0.034,0.0031,0.6234,17,23.63,2.39,122.03,57.00
AGOSTO,17,11,0.0444,0.0027,0.612,15,25.98,1.99,156.44,49.85
AGOSTO,17,12,0.0518,0.0027,0.654,21,26.76,1.99,173.45,47.22
AGOSTO,17,13,0.0604,0.0027,0.6706,22,27.32,1.97,189.86,45.61
AGOSTO,17,14,0.069,0.0082,0.8547,30,27.69,2.16,198.45,40.60
AGOSTO,17,15,0.0702,0.0092,0.8126,33,27.57,2.4,221.57,39.62
AGOSTO,17,16,0.0746,0.0124,0.8009,31,28.37,3.02,196.9,37.61
AGOSTO,17,17,0.0524,0.0054,0.6468,34,26.35,4.18,217.74,45.22
AGOSTO,17,18,0.0474,0.0032,0.7035,24,23.3,3.41,204.44,55.01
AGOSTO,17,19,0.0401,0.0026,0.7071,23,21.67,3.26,133.85,61.05
AGOSTO,17,20,0.0331,0.0024,0.8088,28,18.39,3.01,75.36,77.61
AGOSTO,17,21,0.0303,0.0024,0.7024,19,18.66,2.88,101.33,76.85
AGOSTO,17,22,0.0214,0.0024,0.7361,15,17.76,2.08,115.67,85.18
AGOSTO,17,23,0.0189,0.0043,0.7249,22,17.89,1.94,90.74,85.40
AGOSTO,18,0,0.0171,0.0035,0.6638,15,17.93,1.38,159.3,84.53
AGOSTO,18,1,0.0162,0.0033,0.674,17,18.07,1.32,151.22,83.50
AGOSTO,18,2,0.0158,0.0029,0.679,22,17.88,1.16,183.21,83.10
AGOSTO,18,3,0.0137,0.0028,0.6646,19,17.63,1.78,285.26,84.82
AGOSTO,18,4,0.0185,0.0026,0.6576,15,17.45,1.42,209.07,84.48
AGOSTO,18,5,NA,0.0025,0.7126,19,16.67,1.42,123.15,88.65
AGOSTO,18,6,0.0015,0.0026,0.8235,25,16,1.72,120.49,90.16
AGOSTO,18,7,0.0022,0.0025,0.8722,29,15.87,1.86,96.07,90.41
AGOSTO,18,8,0.0089,0.0026,0.8329,28,18.75,1.71,96.07,82.15
AGOSTO,18,9,0.0141,0.003,0.8335,39,21.74,2.44,135.05,70.70
AGOSTO,18,10,0.0302,0.0057,0.7053,49,23.53,2.69,120.44,59.85
AGOSTO,18,11,0.0394,0.005,0.7864,31,24.13,3.57,84.57,55.60
AGOSTO,18,12,0.0494,0.0042,0.6827,25,25.56,3.79,94.01,50.95
AGOSTO,18,13,0.0582,0.0048,0.6797,23,27.06,3.4,99.27,45.44
AGOSTO,18,14,0.065,0.0029,0.6599,19,27.66,3.42,106.3,42.00
AGOSTO,18,15,0.0668,0.0023,0.6604,14,28.27,3.11,95.89,39.55
AGOSTO,18,16,0.0667,0.0024,0.6387,13,28.85,2.87,111.6,36.95
AGOSTO,18,17,0.0646,0.0024,0.6419,15,29.01,3.35,108.08,33.87
AGOSTO,18,18,0.0638,0.0022,0.6486,14,29.23,2.93,106.1,33.19
AGOSTO,18,19,0.0632,0.0022,0.6729,16,27.83,2.37,135.53,37.26
AGOSTO,18,20,0.0452,0.0023,0.8456,29,23.07,3.87,309.53,51.41
AGOSTO,18,21,0.0362,0.0022,0.8834,25,21.76,2.55,267.25,57.26
AGOSTO,18,22,0.0392,0.0021,0.8127,29,22.1,2.35,237.1,60.50
AGOSTO,18,23,0.0393,0.0021,0.7263,32,19.69,1.91,225.26,74.94
AGOSTO,19,0,0.0495,0.0021,0.6385,17,19.02,2.2,236.05,79.57
AGOSTO,19,1,0.0392,0.0021,0.6431,20,17.81,1.97,206.58,86.66
AGOSTO,19,2,0.0432,0.0021,0.6029,16,16.21,2.32,233.36,95.00
AGOSTO,19,3,0.0304,0.002,0.61,11,15.98,1.75,101.5,96.97
AGOSTO,19,4,0.0212,0.0026,0.7112,12,16.51,0.97,203.22,98.76
AGOSTO,19,5,0.0177,0.0029,0.6987,18,16.28,1.04,236.81,99.12
AGOSTO,19,6,0.0169,0.0029,0.7546,19,15.96,0.98,227.73,99.21
AGOSTO,19,7,0.0067,0.003,1.1367,39,16.19,0.96,111.78,99.70
AGOSTO,19,8,0.0093,0.0028,1.0906,18,17.47,1.13,258.98,99.78
AGOSTO,19,9,0.0182,0.0028,0.8665,20,21.14,1.28,192.99,94.02
AGOSTO,19,10,0.0288,0.006,0.7113,29,23.49,1.85,144.41,81.52
AGOSTO,19,11,0.0384,0.0063,0.6638,27,24.41,3.07,106.39,67.96
AGOSTO,19,12,0.041,0.0042,0.6533,25,25.76,3.29,101.14,56.23
AGOSTO,19,13,0.0474,0.0048,0.6666,54,26.68,3.06,93.47,49.48
AGOSTO,19,14,0.0543,0.0031,0.6467,38,28.39,2.51,127.97,42.36
AGOSTO,19,15,0.062,0.0024,0.6552,17,29.18,2.35,161.13,40.18
AGOSTO,19,16,0.0716,0.003,0.7184,19,29.38,2.51,175.53,39.45
AGOSTO,19,17,0.0548,0.0032,0.9192,27,24.56,1.53,145.02,58.85
AGOSTO,19,18,0.0495,0.0029,0.9057,25,25.78,1.2,153.56,58.79
AGOSTO,19,19,0.0327,0.0027,0.894,30,25.1,2.39,104.14,60.35
AGOSTO,19,20,0.037,0.0034,0.8331,32,22.53,2.67,158.45,60.48
AGOSTO,19,21,0.0306,0.009,0.8674,22,22.01,1.78,187.39,56.36
AGOSTO,19,22,0.0236,0.0055,0.8435,23,20.21,2.05,234.31,64.37
AGOSTO,19,23,0.0136,0.0042,0.697,20,19.44,2.83,100.86,70.04
AGOSTO,20,0,0.0129,0.0035,0.6142,21,18.59,2.43,104.92,67.51
AGOSTO,20,1,0.0101,0.0031,0.6172,16,17.66,2.86,91.47,74.99
AGOSTO,20,2,0.0095,0.0031,0.5902,15,16.76,2.21,98.87,78.73
AGOSTO,20,3,0.0101,0.0031,0.6045,18,15.71,1.88,120.7,84.82
AGOSTO,20,4,0.0108,0.0034,0.601,18,15.44,2.12,76.32,85.50
AGOSTO,20,5,0.0067,0.0037,0.6007,19,15.05,1.93,110.29,85.95
AGOSTO,20,6,0.0031,0.0039,0.6592,22,13.77,1.45,153.93,88.84
AGOSTO,20,7,0.0054,0.0058,0.7429,26,13.64,1.28,126.42,93.57
AGOSTO,20,8,0.0045,0.006,0.8651,36,17.8,1.38,155.77,86.22
AGOSTO,20,9,0.0113,0.0055,0.784,33,19.86,2.61,96.1,74.25
AGOSTO,20,10,0.0269,0.005,0.6714,25,22,3.7,96.74,57.94
AGOSTO,20,11,0.032,0.0049,0.6382,19,23.08,3.66,95.23,51.12
AGOSTO,20,12,0.0346,0.0048,0.6207,17,24.37,3.32,102.32,46.72
AGOSTO,20,13,0.0365,0.0047,0.6479,12,25.57,3.66,99.43,41.64
AGOSTO,20,14,0.0438,0.005,0.6608,17,26.81,3.16,132.19,37.45
AGOSTO,20,15,0.0433,0.01,0.6622,18,27.98,3.1,103.59,32.17
AGOSTO,20,16,0.0398,0.0098,0.685,17,29.04,4.18,69.11,27.07
AGOSTO,20,17,0.0357,0.0108,0.6532,22,28.54,4.42,66.62,29.16
AGOSTO,20,18,0.0357,0.01,0.6463,26,27.72,5.69,54.87,29.99
AGOSTO,20,19,0.0312,0.0064,0.6654,25,25.38,5.06,62.15,37.01
AGOSTO,20,20,0.0257,0.0097,0.7055,24,23.25,4.58,53.24,44.25
AGOSTO,20,21,0.0253,0.0149,0.6763,36,22.26,4.86,50.35,49.60
AGOSTO,20,22,0.0241,0.0075,0.6144,23,21.16,4.64,46.66,54.43
AGOSTO,20,23,0.0269,0.0059,0.5807,12,20.36,5.1,47.23,58.91
AGOSTO,21,0,0.0265,0.0081,0.6115,16,19.91,4.93,45.96,63.32
AGOSTO,21,1,0.0276,0.0116,0.5863,15,19.24,4.28,54.17,66.60
AGOSTO,21,2,0.0244,0.0078,0.6377,13,16.71,2.52,119.37,84.47
AGOSTO,21,3,0.0209,0.0072,0.5999,4,16.43,1.7,248.64,87.07
AGOSTO,21,4,0.0216,0.0072,0.6193,NA,16.61,2.75,114.73,86.33
AGOSTO,21,5,0.0254,0.0145,0.7602,5,17.12,3.4,58.82,80.26
AGOSTO,21,6,0.0205,0.0127,0.7057,7,17.16,2.07,73.92,79.66
AGOSTO,21,7,0.0216,0.0223,1.029,14,17.71,2.34,100.38,75.23
AGOSTO,21,8,0.0177,0.0129,0.8033,19,17.38,2.78,221.9,76.54
AGOSTO,21,9,0.0179,0.0083,0.9623,11,17.11,2.43,284.68,79.47
AGOSTO,21,10,0.0182,0.0067,0.9107,13,18.18,2.92,286.09,82.75
AGOSTO,21,11,0.0184,0.0057,0.8525,11,18.42,3.12,281.36,81.80
AGOSTO,21,12,0.0157,0.0053,1.0434,21,19.07,2.54,282.74,79.56
AGOSTO,21,13,0.0253,0.0147,1.0168,23,21.09,4,82.76,66.41
AGOSTO,21,14,0.0296,0.0263,1.1958,18,21.34,5.24,67.77,62.76
AGOSTO,21,15,0.0331,0.0361,1.0151,23,21.48,5.62,66.42,58.97
AGOSTO,21,16,0.0294,0.0272,0.7547,21,20.66,5.22,61.46,61.30
AGOSTO,21,17,0.0282,0.0131,0.6856,11,20.81,5.46,61.73,60.43
AGOSTO,21,18,0.0285,0.0087,0.6688,13,19.71,5.52,69.87,65.31
AGOSTO,21,19,0.0277,0.0063,0.6756,11,19.44,4.96,73.96,66.16
AGOSTO,21,20,0.0257,0.0052,0.7011,11,18.47,4.63,83.68,71.73
AGOSTO,21,21,0.0284,0.0047,0.6779,12,18.37,5.18,91.18,70.47
AGOSTO,21,22,0.0296,0.0042,0.6444,13,18.08,5.6,88.38,71.83
AGOSTO,21,23,0.0277,0.0042,0.6275,12,17.78,5.23,90.38,74.18
AGOSTO,22,0,0.0276,0.004,0.6157,10,17.93,4.88,91.15,73.52
AGOSTO,22,1,0.0267,0.0039,0.5944,NA,17.72,3.98,94.64,75.05
AGOSTO,22,2,0.0226,0.0038,0.5975,6,17.3,2.93,92.03,78.24
AGOSTO,22,3,0.0232,0.0036,0.588,4,17.05,3.14,106.5,79.15
AGOSTO,22,4,0.0235,0.004,0.5685,9,16.57,2.69,97.29,81.57
AGOSTO,22,5,0.0208,0.0037,0.5783,NA,16.43,2.47,101.57,82.41
AGOSTO,22,6,0.0223,0.0038,0.6059,5,16.37,2.73,92.42,82.76
AGOSTO,22,7,0.0203,0.0045,0.6395,9,16.33,3.69,75.16,82.89
AGOSTO,22,8,0.0206,0.0038,0.6941,7,17.2,3.72,77.04,79.63
AGOSTO,22,9,0.0239,0.0035,0.6439,12,18.57,4.81,72.7,73.64
AGOSTO,22,10,0.0287,0.0034,0.639,10,21.49,6.77,82.68,59.95
AGOSTO,22,11,0.0334,0.0033,0.6654,17,23.14,7.3,85.18,51.67
AGOSTO,22,12,0.0379,0.0032,0.6624,14,24.26,6.96,81.68,47.19
AGOSTO,22,13,0.0408,0.0031,0.6448,18,25.46,6.74,82.63,41.16
AGOSTO,22,14,0.0456,0.003,0.6494,13,26.44,6.28,83.88,36.46
AGOSTO,22,15,0.0467,0.003,0.6456,13,26.86,6.78,76.99,34.74
AGOSTO,22,16,0.0436,0.0028,0.6408,11,26.91,5.98,84.15,35.07
AGOSTO,22,17,0.0404,0.0029,0.6714,11,25.84,5.33,84.35,40.07
AGOSTO,22,18,0.0326,0.0029,0.7012,15,24.97,4.69,74.25,46.03
AGOSTO,22,19,0.0292,0.0034,0.6723,16,23.11,4.82,67.42,50.21
AGOSTO,22,20,0.026,0.0034,0.7059,13,21.87,4.46,79.13,54.39
AGOSTO,22,21,0.026,0.0029,0.6648,14,20.2,5.15,74.35,61.18
AGOSTO,22,22,0.0241,0.0029,0.6793,11,18.69,3.88,66.74,66.51
AGOSTO,22,23,0.0263,0.0029,0.6129,13,18.38,4.33,80.64,66.34
AGOSTO,23,0,0.0285,0.0029,0.5779,8,18.16,5.39,79.06,66.30
AGOSTO,23,1,0.0286,0.0028,0.5608,6,17.43,5.06,82.21,67.54
AGOSTO,23,2,0.0247,0.0029,0.5689,9,16.24,3.68,76.04,72.45
AGOSTO,23,3,0.025,0.0028,0.5538,9,16.14,4.32,78.33,73.70
AGOSTO,23,4,0.0237,0.0029,0.5499,9,15.65,3.6,79.99,73.52
AGOSTO,23,5,0.0191,0.0029,0.5747,13,14.54,2.69,90.58,80.60
AGOSTO,23,6,0.0172,0.0029,0.6224,20,13.93,3.23,93.73,82.35
AGOSTO,23,7,0.0139,0.0029,0.6898,18,13.73,3.25,90.58,82.99
AGOSTO,23,8,0.0151,0.003,0.691,26,16.29,3.23,83.41,74.87
AGOSTO,23,9,0.024,0.0027,0.6499,25,18.86,4.36,73.58,59.38
AGOSTO,23,10,0.0282,0.0029,0.6432,23,20.56,4.87,73.66,51.77
AGOSTO,23,11,0.0337,0.0031,0.6461,29,22.19,5,79.05,46.45
AGOSTO,23,12,0.0385,0.0032,0.667,26,23.77,3.92,74.88,42.78
AGOSTO,23,13,0.0454,0.0031,0.638,33,25.01,4,101.02,37.29
AGOSTO,23,14,0.051,0.003,0.6297,31,26.13,3.23,100.83,34.32
AGOSTO,23,15,0.053,0.0029,0.6409,28,27.41,4.15,87.8,30.20
AGOSTO,23,16,0.0537,0.0029,0.6126,24,27.92,4.86,89.91,28.55
AGOSTO,23,17,0.0493,0.0029,0.6304,20,26.59,5.35,83.75,27.75
AGOSTO,23,18,0.0472,0.0027,0.697,20,26.01,4.29,89.25,32.65
AGOSTO,23,19,0.0334,0.0026,0.7296,29,24.27,3.56,79.46,39.51
AGOSTO,23,20,0.0243,0.0115,0.7175,34,21.84,4.53,57.47,51.07
AGOSTO,23,21,0.0211,0.0146,0.7091,33,20.04,3.57,83.78,57.71
AGOSTO,23,22,0.0205,0.0067,0.6324,22,18.97,3.96,63.65,61.47
AGOSTO,23,23,0.019,0.0092,0.5877,26,17.9,3.71,62.77,65.89
AGOSTO,24,0,0.0197,0.0044,0.5802,23,16.96,3.54,74.35,71.07
AGOSTO,24,1,0.0189,0.0036,0.5693,25,16.21,3.61,65.15,74.88
AGOSTO,24,2,0.0162,0.0043,0.5651,20,15.66,3.06,71,78.60
AGOSTO,24,3,0.0129,0.007,0.5702,16,15.35,3.08,78.93,81.66
AGOSTO,24,4,0.0138,0.0118,0.5792,22,15.33,3.32,82.42,81.98
AGOSTO,24,5,0.0183,0.0097,0.572,18,15.32,3.32,70.74,79.11
AGOSTO,24,6,0.0151,0.0126,0.6359,22,14.91,3.2,83.87,79.35
AGOSTO,24,7,0.014,0.0111,0.7427,25,14.74,2.99,98.05,79.47
AGOSTO,24,8,0.0129,0.0098,0.747,29,16.38,3,90.08,76.15
AGOSTO,24,9,0.0215,0.0159,0.6686,30,18.86,4.59,76.87,63.58
AGOSTO,24,10,0.0269,0.0092,0.6296,30,20.71,4.9,87.57,55.85
AGOSTO,24,11,0.0345,0.0067,0.6463,21,22.74,4.84,75.75,48.49
AGOSTO,24,12,0.0382,0.0105,0.6147,23,24.34,4.69,96.64,42.71
AGOSTO,24,13,0.0451,0.0062,0.6382,20,25.55,4.33,85.78,39.16
AGOSTO,24,14,0.0462,0.0083,0.6358,20,26.94,4.94,103.69,34.56
AGOSTO,24,15,0.0467,0.0047,0.6491,24,27.57,5.6,89.89,33.38
AGOSTO,24,16,0.039,0.0096,0.6394,30,27.24,6.15,83.71,34.29
AGOSTO,24,17,0.035,0.0166,0.6446,30,27.17,5.94,77.85,34.72
AGOSTO,24,18,0.0332,0.0059,0.6741,30,26.43,5.55,94.09,37.19
AGOSTO,24,19,0.0245,0.0045,0.704,28,24,4.95,88.4,45.47
AGOSTO,24,20,0.0196,0.0069,0.7359,23,22.46,3.98,86.07,50.13
AGOSTO,24,21,0.0181,0.0079,0.6712,25,21.05,4.55,77.59,57.08
AGOSTO,24,22,0.0193,0.0056,0.6279,22,19.67,4.23,67.16,63.32
AGOSTO,24,23,0.018,0.0045,0.5985,16,18.85,4.32,62.87,65.82
AGOSTO,25,0,0.0157,0.0112,0.5937,19,18.11,3.67,85.24,69.40
AGOSTO,25,1,0.0155,0.0126,0.576,NA,17.32,4.26,72.38,73.31
AGOSTO,25,2,0.0176,0.0065,0.5717,28,16.64,5.04,64.84,75.93
AGOSTO,25,3,0.0154,0.008,0.5746,16,16.4,5.03,73.12,77.58
AGOSTO,25,4,0.0185,0.0083,0.6345,16,16.31,3.08,111.46,78.26
AGOSTO,25,5,0.0112,0.006,0.6419,20,16.4,2.04,106.61,77.96
AGOSTO,25,6,0.0073,0.0056,0.7545,17,16.56,2.4,104.4,77.46
AGOSTO,25,7,0.0103,0.0048,0.7277,22,16.93,3.01,95.75,76.27
AGOSTO,25,8,0.0127,0.0044,0.7597,16,17.42,3.29,95.72,74.43
AGOSTO,25,9,0.0172,0.007,0.7107,34,18.55,3.56,80.88,70.08
AGOSTO,25,10,0.0287,0.0063,0.6394,24,21.74,5.92,92.7,53.16
AGOSTO,25,11,0.0308,0.0126,0.6486,19,22.91,5.83,88.04,48.01
AGOSTO,25,12,0.0336,0.0119,0.63,23,23.82,6.17,86.76,45.27
AGOSTO,25,13,0.0338,0.018,0.6463,27,25.26,5.66,88.42,40.61
AGOSTO,25,14,0.038,0.0075,0.641,24,26.35,5.96,94.44,35.98
AGOSTO,25,15,0.0404,0.0054,0.6576,26,27.15,5.92,94,34.29
AGOSTO,25,16,0.0383,0.004,0.6356,33,26.9,6.67,94.17,33.70
AGOSTO,25,17,0.0332,0.0164,0.6343,34,26.51,6.47,77.6,33.95
AGOSTO,25,18,0.0325,0.0086,0.6455,25,25.71,6.08,62.74,34.70
AGOSTO,25,19,0.0267,0.0155,0.6627,16,24.61,5.56,72.19,38.01
AGOSTO,25,20,0.0236,0.0158,0.6646,33,21.81,5.82,57.24,50.17
AGOSTO,25,21,0.0214,0.0149,0.7009,22,19.87,5.03,51.62,58.52
AGOSTO,25,22,0.0221,0.0626,0.8521,22,18.77,5.15,52.37,63.12
AGOSTO,25,23,0.0241,0.0108,0.5823,19,18.2,5.03,58.9,64.20
AGOSTO,26,0,0.0211,0.0128,0.5806,21,17.48,3.28,91.27,67.73
AGOSTO,26,1,0.0205,0.0068,0.584,10,16.81,3.28,95.07,70.83
AGOSTO,26,2,0.0197,0.0064,0.5719,15,16.58,2.65,93.71,72.97
AGOSTO,26,3,0.0185,0.0062,0.5758,18,16.17,2.58,87.94,74.74
AGOSTO,26,4,0.0173,0.006,0.5844,18,16.15,2.71,102.02,75.53
AGOSTO,26,5,0.019,0.0062,0.5793,19,16.19,3.45,78.18,74.24
AGOSTO,26,6,0.0158,0.0072,0.6639,19,15.8,2.57,95.66,74.56
AGOSTO,26,7,0.0143,0.0046,0.6938,26,16.06,3.55,99.26,73.30
AGOSTO,26,8,0.0186,0.004,0.6937,29,17.82,3.85,94.66,68.94
AGOSTO,26,9,0.0207,0.0117,0.6758,31,19.6,4.28,64.39,61.83
AGOSTO,26,10,0.0256,0.0194,0.6578,27,21.27,5.07,69.26,52.75
AGOSTO,26,11,0.0334,0.008,0.6418,27,22.62,6.02,63.35,45.44
AGOSTO,26,12,0.0369,0.0101,0.6306,33,24.46,5.04,82.15,36.68
AGOSTO,26,13,0.0391,0.0146,0.6242,46,25.52,5.91,88.46,30.23
AGOSTO,26,14,0.0445,0.0062,0.6215,56,26.35,5.48,92.16,29.23
AGOSTO,26,15,0.0425,0.0081,0.6263,48,27.1,5.52,89.32,27.32
AGOSTO,26,16,0.0409,0.012,0.6241,44,27.35,5.67,91.39,26.16
AGOSTO,26,17,0.0387,0.004,0.6233,48,26.91,5.91,94.01,27.59
AGOSTO,26,18,0.0345,0.0035,0.6555,49,25.59,5.74,93.43,31.75
AGOSTO,26,19,0.0293,0.0043,0.6791,52,23.62,4.67,82.8,37.41
AGOSTO,26,20,0.0234,0.0079,0.6723,57,21.39,5.21,63.81,42.37
AGOSTO,26,21,0.0213,0.0155,0.6425,43,20.11,4.53,52.55,47.97
AGOSTO,26,22,0.0213,0.0078,0.6048,41,18.81,4.4,58.68,55.22
AGOSTO,26,23,0.0197,0.0084,0.5945,40,17.75,4.51,70.62,62.92
AGOSTO,27,0,0.0142,0.0365,0.5824,41,16.91,5.13,64.88,68.02
AGOSTO,27,1,0.02,0.0257,0.575,49,16.51,3.38,87.05,64.86
AGOSTO,27,2,0.0203,0.0273,0.5749,36,15.86,4.53,77.83,69.19
AGOSTO,27,3,0.0212,0.0136,0.5743,32,15.03,4.02,74.8,73.66
AGOSTO,27,4,0.0218,0.0061,0.5668,30,14.69,4.44,59.03,74.75
AGOSTO,27,5,0.0221,0.0047,0.5745,29,14.8,4.16,67.34,73.89
AGOSTO,27,6,0.0182,0.0052,0.6331,39,14.45,3.35,68.23,75.20
AGOSTO,27,7,0.0132,0.0043,0.7649,52,14.17,3.34,69.25,75.69
