DATOS HORARIOS 2021_NATIVITAS,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
MARZO,29,5,0.0253,0.0116,0.988,20,15.55,4.88,69.6,68.55
MARZO,29,6,0.0242,0.0121,0.983,22,15.29,4.45,74.64,68.87
MARZO,29,7,0.0227,0.0118,1.034,18,15.17,4.72,81.19,68.57
MARZO,29,8,0.0208,0.0104,1.062,25,15.51,4.6,78.6,66.94
MARZO,29,9,0.0217,0.0099,1.087,31,17.15,5.1,77.43,61.1
MARZO,29,10,0.0239,0.01,1.08,29,18.94,5.53,80.12,54.53
MARZO,29,11,0.0265,0.0096,1.1,38,20.84,5.4,89.61,48.52
MARZO,29,12,0.0317,0.0094,1.072,45,23.23,4.7,93.77,40.64
MARZO,29,13,0.0384,0.0091,1.056,54,24.94,3.48,109.69,35.06
MARZO,29,14,0.0436,0.009,1.06,76,26.49,3.31,107.11,31.45
MARZO,29,15,0.0475,0.01,1.036,101,27.66,2.97,136.78,28.23
MARZO,29,16,0.0514,0.0184,1.047,110,28.26,2.48,203.81,27.26
MARZO,29,17,0.0561,0.0194,1.063,107,28.66,2.4,145.63,26.09
MARZO,29,18,0.0554,0.0181,1.161,113,28.2,2.06,219.85,26.08
MARZO,29,19,0.0502,0.0124,1.179,105,25.99,1.62,213.75,28.24
MARZO,29,20,0.0382,0.0137,1.285,111,23.91,2.08,133.04,32.29
MARZO,29,21,0.0265,0.0118,1.312,131,22.97,2.21,130.18,35.06
MARZO,29,22,0.0188,0.0101,1.313,135,21.59,2.52,104.25,38
MARZO,29,23,0.0181,0.0093,1.276,141,20.68,2.48,126.99,39.58
MARZO,30,0,0.0132,0.0091,1.257,115,19.18,1.85,112.9,42.22
MARZO,30,1,0.0139,0.0087,1.135,95,18.37,2.21,89.21,42.86
MARZO,30,2,0.0112,0.0085,1.1,80,17.64,2.31,116.76,47.59
MARZO,30,3,0.0103,0.0083,1.089,70,16.5,1.95,167.17,52.26
MARZO,30,4,0.0125,0.0098,1.127,55,16.35,1.98,152.34,54.91
MARZO,30,5,0.0077,0.0106,1.111,76,15.5,1.48,183.26,55.01
MARZO,30,6,0.017,0.009,1.092,75,15.13,1.72,263.48,53.09
MARZO,30,7,0.0111,0.0083,1.256,67,14.48,1.42,264.8,52.71
MARZO,30,8,0.0059,0.0083,1.439,94,17.13,1.48,213.16,49.44
MARZO,30,9,0.0131,0.0069,1.192,35,21.39,1.86,252.72,39.96
MARZO,30,10,0.0309,0.0077,1.145,46,24.1,1.96,258.19,32.75
MARZO,30,11,0.0417,0.0072,1.107,65,25.43,2.91,269.19,28.75
MARZO,30,12,0.0491,0.007,1.097,68,26.33,3.77,265.82,26.22
MARZO,30,13,0.05,0.0064,1.091,65,27.55,3.83,271.91,23.71
MARZO,30,14,0.0531,0.0065,1.073,58,28.91,3.39,272.28,21.97
MARZO,30,15,0.0587,0.0065,1.023,55,30.4,2.34,214.03,18.68
MARZO,30,16,0.0601,0.0081,0.993,65,30.79,2.71,161.91,15.11
MARZO,30,17,0.0599,0.0079,0.973,54,31,2.71,181.06,14.37
MARZO,30,18,0.0597,0.0068,0.991,58,30.31,2.26,183.58,14.95
MARZO,30,19,0.055,0.0072,1.076,56,28.22,2.52,201.62,16.94
MARZO,30,20,0.0372,0.0075,1.43,84,25.58,2.36,261.18,20.3
MARZO,30,21,0.0279,0.0082,1.504,100,23.92,2.25,268.5,22.59
MARZO,30,22,0.0183,0.0081,1.585,117,22.85,2.08,253.25,23.94
MARZO,30,23,0.0261,0.0123,1.232,103,22.87,2.72,139.93,24.64
MARZO,31,0,0.0215,0.0143,1.282,96,21.98,1.47,126.12,25.48
MARZO,31,1,0.016,0.0161,1.261,90,21.32,1.58,63.95,29.62
MARZO,31,2,0.023,0.0127,1.162,80,20.78,2.49,55.4,32.23
MARZO,31,3,0.0208,0.0129,1.08,60,19.19,2.01,189.85,34.47
MARZO,31,4,0.0276,0.0111,1.059,67,18.06,1.68,236.93,33.53
MARZO,31,5,0.0303,0.0088,1.022,63,17.09,2.14,278.94,35.12
MARZO,31,6,0.027,0.0079,1.031,54,16.14,1.64,270.7,38.9
MARZO,31,7,0.0226,0.0077,1.139,55,15.4,1.41,261.86,41.05
MARZO,31,8,0.0159,0.0075,1.338,67,17.83,1.61,260.41,41.78
MARZO,31,9,0.0224,0.0075,1.172,94,21.87,2.44,244.3,33.6
MARZO,31,10,0.0361,0.0071,1.091,71,24.5,2.22,241.25,27.89
MARZO,31,11,0.0438,0.0071,1.044,52,26.02,2.18,182.49,25.18
MARZO,31,12,0.0535,0.0077,1.061,59,27.88,2.32,169.07,22.38
MARZO,31,13,0.0621,0.008,1.013,47,29.35,3.4,141.43,17.87
MARZO,31,14,0.0677,0.0082,1.06,59,29.79,4.33,106.85,15.96
MARZO,31,15,0.0738,0.0085,1.057,79,30.94,4.83,107.76,14.03
MARZO,31,16,0.0721,0.0069,1.03,82,32.19,3.66,120.18,13.08
MARZO,31,17,0.055,0.0062,0.973,63,32.25,4.03,113.62,12.51
MARZO,31,18,0.038,0.0105,1.024,40,30.44,5.87,63.52,12.56
MARZO,31,19,0.0402,0.0208,1.031,85,28.4,6.91,56.01,15.25
MARZO,31,20,0.0349,0.0118,1.103,113,26.21,5.11,61.53,18.88
MARZO,31,21,0.0334,0.0111,1.079,73,24.59,6.16,70.19,25.05
MARZO,31,22,0.0372,0.02,1.052,73,23.23,6.18,51.8,31.41
MARZO,31,23,0.0363,0.0227,1.056,64,21.31,5.28,76.26,39.72
